"plh0225","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","1-pers.-HH","inadequately","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","general elemantary","63","0.150901068410222","0.116789380324389","0.185012756496055"
"3 on scale 1-7 ","2005","1-pers.-HH","middle vocational","161","0.0992645216500611","0.0843108395141401","0.114218203785982"
"3 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","18","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher vocational","22","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher education","47","0.0802060153995226","0.057690030940674","0.102721999858371"
"3 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","4","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","105","0.143667837895584","0.117553297943365","0.169782377847803"
"3 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","423","0.118173336526638","0.107686397059601","0.128660275993676"
"3 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","31","0.097010915458682","0.0660917110097615","0.127930119907602"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","55","0.108350949218725","0.0826074597892968","0.134094438648152"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher education","170","0.11484332884962","0.0994825919129267","0.130204065786314"
"3 on scale 1-7 ","2005","Single parent ","in school","9","","",""
"3 on scale 1-7 ","2005","Single parent ","inadequately","1","","",""
"3 on scale 1-7 ","2005","Single parent ","general elemantary","23","","",""
"3 on scale 1-7 ","2005","Single parent ","middle vocational","49","0.0916498307066201","0.0670856298144301","0.11621403159881"
"3 on scale 1-7 ","2005","Single parent ","vocational + Abi","3","","",""
"3 on scale 1-7 ","2005","Single parent ","higher vocational","1","","",""
"3 on scale 1-7 ","2005","Single parent ","higher education","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","21","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","185","0.121427904637912","0.10647944722581","0.136376362050014"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","31","0.175392228564984","0.133193469595291","0.217590987534677"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","48","0.131251708124047","0.0984861572963961","0.164017258951698"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","90","0.114161299837149","0.0925787951936032","0.135743804480695"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","21","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","8","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","41","0.112684123469267","0.0827272353066602","0.142641011631874"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","210","0.117646879538032","0.102654081098377","0.132639677977686"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","18","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","23","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","53","0.0837517307838867","0.0621033086773148","0.105400152890459"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","15","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","21","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","74","0.0940533866968724","0.0717667822126456","0.116339991181099"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","32","0.139198433616114","0.0992897072513413","0.179107159980886"
"4 on scale 1-7","2005","1-pers.-HH","in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","inadequately","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","general elemantary","109","0.247474980557223","0.206350158809015","0.28859980230543"
"4 on scale 1-7","2005","1-pers.-HH","middle vocational","319","0.210504251214763","0.190117040268954","0.230891462160571"
"4 on scale 1-7","2005","1-pers.-HH","vocational + Abi","29","","",""
"4 on scale 1-7","2005","1-pers.-HH","higher vocational","41","0.212583886907908","0.155451509227195","0.269716264588621"
"4 on scale 1-7","2005","1-pers.-HH","higher education","111","0.183975090714575","0.1518552481529","0.216094933276251"
"4 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","inadequately","20","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","general elemantary","166","0.223659435933006","0.192635190621735","0.254683681244277"
"4 on scale 1-7","2005","(Married) couple without C. ","middle vocational","827","0.223307211638722","0.209777971359665","0.236836451917779"
"4 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","65","0.218742741862523","0.175556976819028","0.261928506906018"
"4 on scale 1-7","2005","(Married) couple without C. ","higher vocational","126","0.243400872209601","0.207858364953985","0.278943379465217"
"4 on scale 1-7","2005","(Married) couple without C. ","higher education","334","0.203543174177995","0.18414510594115","0.222941242414841"
"4 on scale 1-7","2005","Single parent ","in school","17","","",""
"4 on scale 1-7","2005","Single parent ","inadequately","3","","",""
"4 on scale 1-7","2005","Single parent ","general elemantary","41","0.154528503082935","0.105407162829043","0.203649843336827"
"4 on scale 1-7","2005","Single parent ","middle vocational","117","0.193028794930885","0.1594279479367","0.22662964192507"
"4 on scale 1-7","2005","Single parent ","vocational + Abi","11","","",""
"4 on scale 1-7","2005","Single parent ","higher vocational","9","","",""
"4 on scale 1-7","2005","Single parent ","higher education","17","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","7","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","77","0.252287684901264","0.200481513087173","0.304093856715355"
"4 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","456","0.237164767672855","0.217698222446899","0.25663131289881"
"4 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","71","0.194054635531241","0.150172717119152","0.237936553943329"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","92","0.187555395913133","0.149678038640787","0.225432753185479"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher education","156","0.199789317851825","0.172652846761862","0.226925788941787"
"4 on scale 1-7","2005","Couple + C. GT 16 ","in school","47","0.17801739293039","0.132219739499985","0.223815046360795"
"4 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","7","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","107","0.228220999044205","0.188460622695826","0.267981375392585"
"4 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","409","0.22881350991917","0.209265982938896","0.248361036899444"
"4 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","40","0.182959082721699","0.125178388175966","0.240739777267431"
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","52","0.222056127709777","0.165707874020781","0.278404381398774"
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher education","154","0.26407853472547","0.229627279151115","0.298529790299824"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","in school","44","0.141659166647724","0.0987763344383247","0.184541998857123"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","9","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","51","0.20419005248395","0.153713809657048","0.254666295310853"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","156","0.229668722635606","0.197554672796828","0.261782772474384"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","31","0.375813350440724","0.282278637353814","0.469348063527633"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","60","0.158477730500965","0.116374434249356","0.200581026752574"
"5 on scale 1-7","2005","1-pers.-HH","in school","2","","",""
"5 on scale 1-7","2005","1-pers.-HH","inadequately","7","","",""
"5 on scale 1-7","2005","1-pers.-HH","general elemantary","76","0.201279393871522","0.163069572292178","0.239489215450866"
"5 on scale 1-7","2005","1-pers.-HH","middle vocational","345","0.224216306634882","0.203359087514941","0.245073525754823"
"5 on scale 1-7","2005","1-pers.-HH","vocational + Abi","44","0.22353044066339","0.161981254982512","0.285079626344268"
"5 on scale 1-7","2005","1-pers.-HH","higher vocational","46","0.220683582523751","0.162773137358076","0.278594027689426"
"5 on scale 1-7","2005","1-pers.-HH","higher education","149","0.258731568760215","0.222427554388775","0.295035583131655"
"5 on scale 1-7","2005","(Married) couple without C. ","in school","3","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","inadequately","15","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","general elemantary","124","0.202183393383961","0.172281013787153","0.232085772980769"
"5 on scale 1-7","2005","(Married) couple without C. ","middle vocational","801","0.211309551524685","0.198047513951811","0.224571589097559"
"5 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","84","0.219755809532803","0.1764982301293","0.263013388936305"
"5 on scale 1-7","2005","(Married) couple without C. ","higher vocational","127","0.207505948323121","0.173919246522328","0.241092650123914"
"5 on scale 1-7","2005","(Married) couple without C. ","higher education","412","0.24618944315568","0.225434817114686","0.266944069196674"
"5 on scale 1-7","2005","Single parent ","in school","24","","",""
"5 on scale 1-7","2005","Single parent ","inadequately","3","","",""
"5 on scale 1-7","2005","Single parent ","general elemantary","42","0.195389621260993","0.141505601813192","0.249273640708794"
"5 on scale 1-7","2005","Single parent ","middle vocational","114","0.225434090560907","0.189858743851488","0.261009437270325"
"5 on scale 1-7","2005","Single parent ","vocational + Abi","7","","",""
"5 on scale 1-7","2005","Single parent ","higher vocational","18","","",""
"5 on scale 1-7","2005","Single parent ","higher education","29","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","9","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","66","0.274010139046547","0.220809750615818","0.327210527477276"
"5 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","434","0.216428002804591","0.197580899770514","0.235275105838668"
"5 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","77","0.276768091250805","0.227123996855749","0.326412185645861"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","95","0.225508196601693","0.184956634510343","0.266059758693044"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher education","225","0.222732948213265","0.194494395934073","0.250971500492457"
"5 on scale 1-7","2005","Couple + C. GT 16 ","in school","63","0.230335464095196","0.179926028253772","0.280744899936619"
"5 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","6","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","92","0.227547063835471","0.187828106559232","0.267266021111711"
"5 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","441","0.259785995307527","0.239379999191426","0.280191991423629"
"5 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","37","0.293193275798951","0.225161594074968","0.361224957522935"
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","46","0.249978969072241","0.191275548874872","0.30868238926961"
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher education","155","0.197911638058019","0.166775156000449","0.22904812011559"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","in school","60","0.170550446354417","0.124296088956188","0.216804803752646"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","8","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","55","0.210963102612232","0.159875331313817","0.262050873910647"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","140","0.200975817945187","0.17038033958639","0.231571296303983"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","25","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","85","0.325332834776813","0.271318640079657","0.379347029473969"
"6 on scale 1-7","2005","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2005","1-pers.-HH","inadequately","3","","",""
"6 on scale 1-7","2005","1-pers.-HH","general elemantary","56","0.109195356047399","0.0794738215506877","0.13891689054411"
"6 on scale 1-7","2005","1-pers.-HH","middle vocational","297","0.204448793424309","0.184280050588576","0.224617536260041"
"6 on scale 1-7","2005","1-pers.-HH","vocational + Abi","42","0.221163645978255","0.159847939711448","0.282479352245062"
"6 on scale 1-7","2005","1-pers.-HH","higher vocational","45","0.235502598982678","0.176250896050897","0.294754301914458"
"6 on scale 1-7","2005","1-pers.-HH","higher education","129","0.22671025730619","0.192000714214687","0.261419800397693"
"6 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","inadequately","4","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","general elemantary","116","0.142753528792637","0.116708325415071","0.168798732170204"
"6 on scale 1-7","2005","(Married) couple without C. ","middle vocational","683","0.195163778172191","0.182288673616214","0.208038882728167"
"6 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","93","0.2311474623968","0.187107914662104","0.275187010131496"
"6 on scale 1-7","2005","(Married) couple without C. ","higher vocational","123","0.18911896354619","0.156684987692809","0.221552939399571"
"6 on scale 1-7","2005","(Married) couple without C. ","higher education","398","0.243121259402505","0.222454436698491","0.263788082106519"
"6 on scale 1-7","2005","Single parent ","in school","23","","",""
"6 on scale 1-7","2005","Single parent ","inadequately","2","","",""
"6 on scale 1-7","2005","Single parent ","general elemantary","31","0.182710194393579","0.130194893970615","0.235225494816543"
"6 on scale 1-7","2005","Single parent ","middle vocational","110","0.203142945673246","0.168889738612391","0.237396152734101"
"6 on scale 1-7","2005","Single parent ","vocational + Abi","7","","",""
"6 on scale 1-7","2005","Single parent ","higher vocational","14","","",""
"6 on scale 1-7","2005","Single parent ","higher education","34","0.288817032992866","0.207044177824434","0.370589888161297"
"6 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","6","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","41","0.137827820771916","0.0967098516471259","0.178945789896705"
"6 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","355","0.192874342113365","0.174816900016902","0.210931784209829"
"6 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","77","0.221781497031214","0.175683269672818","0.267879724389611"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","80","0.230235250795685","0.18938610982027","0.2710843917711"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher education","213","0.271914037502314","0.24171645274302","0.302111622261607"
"6 on scale 1-7","2005","Couple + C. GT 16 ","in school","74","0.292290229404168","0.237838028423209","0.346742430385127"
"6 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","8","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","78","0.178319617947943","0.142055490856759","0.214583745039126"
"6 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","388","0.201133151336266","0.182480081683208","0.219786220989323"
"6 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","36","0.201200736186331","0.141288231183173","0.261113241189489"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","45","0.171285915046885","0.120207415152667","0.222364414941103"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher education","147","0.258789764091945","0.224562907142285","0.293016621041605"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","in school","59","0.267676572553863","0.213227827068964","0.322125318038762"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","1","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","51","0.195664582329425","0.145989367355208","0.245339797303641"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","133","0.185743930454005","0.156051674090304","0.215436186817707"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","22","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","64","0.217254141836081","0.169710374586203","0.26479790908596"
"7 Strongly agree","2005","1-pers.-HH","in school","1","","",""
"7 Strongly agree","2005","1-pers.-HH","inadequately","5","","",""
"7 Strongly agree","2005","1-pers.-HH","general elemantary","54","0.150424058145266","0.116356762409904","0.184491353880627"
"7 Strongly agree","2005","1-pers.-HH","middle vocational","282","0.175667420593415","0.15663695877458","0.194697882412251"
"7 Strongly agree","2005","1-pers.-HH","vocational + Abi","28","","",""
"7 Strongly agree","2005","1-pers.-HH","higher vocational","32","0.16875064452828","0.116450443419548","0.221050845637012"
"7 Strongly agree","2005","1-pers.-HH","higher education","105","0.222923656613889","0.188421033826813","0.257426279400965"
"7 Strongly agree","2005","(Married) couple without C. ","in school","1","","",""
"7 Strongly agree","2005","(Married) couple without C. ","inadequately","8","","",""
"7 Strongly agree","2005","(Married) couple without C. ","general elemantary","90","0.148525622728277","0.122048672655393","0.175002572801161"
"7 Strongly agree","2005","(Married) couple without C. ","middle vocational","528","0.140419324377216","0.129132957576585","0.151705691177846"
"7 Strongly agree","2005","(Married) couple without C. ","vocational + Abi","58","0.183919450793401","0.143447223688395","0.224391677898407"
"7 Strongly agree","2005","(Married) couple without C. ","higher vocational","78","0.145317692195074","0.116128929844339","0.174506454545809"
"7 Strongly agree","2005","(Married) couple without C. ","higher education","252","0.139032399539697","0.122363746553659","0.155701052525734"
"7 Strongly agree","2005","Single parent ","in school","29","","",""
"7 Strongly agree","2005","Single parent ","inadequately","4","","",""
"7 Strongly agree","2005","Single parent ","general elemantary","51","0.248098584474593","0.189402515290995","0.30679465365819"
"7 Strongly agree","2005","Single parent ","middle vocational","97","0.199568626732224","0.165542043481395","0.233595209983053"
"7 Strongly agree","2005","Single parent ","vocational + Abi","11","","",""
"7 Strongly agree","2005","Single parent ","higher vocational","6","","",""
"7 Strongly agree","2005","Single parent ","higher education","18","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","in school","1","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","inadequately","5","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","general elemantary","40","0.180282577752894","0.134428794755109","0.226136360750678"
"7 Strongly agree","2005","Couple + C. LE 16 ","middle vocational","271","0.148663795028197","0.132382026191918","0.164945563864475"
"7 Strongly agree","2005","Couple + C. LE 16 ","vocational + Abi","43","0.103672751190531","0.0698478602076618","0.1374976421734"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher vocational","59","0.138788511617984","0.10524182157933","0.172335201656638"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher education","102","0.126491921797032","0.10393239820852","0.149051445385544"
"7 Strongly agree","2005","Couple + C. GT 16 ","in school","59","0.208595360496441","0.159951020827949","0.257239700164932"
"7 Strongly agree","2005","Couple + C. GT 16 ","inadequately","3","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","general elemantary","72","0.16979003183557","0.134220653638319","0.205359410032822"
"7 Strongly agree","2005","Couple + C. GT 16 ","middle vocational","188","0.106523122004658","0.0921670745429318","0.120879169466384"
"7 Strongly agree","2005","Couple + C. GT 16 ","vocational + Abi","31","0.153039923309517","0.0992355339346747","0.206844312684359"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher vocational","25","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","higher education","89","0.154944107778626","0.126665825967706","0.183222389589546"
"7 Strongly agree","2005","Couple + C. LE and GT 16","in school","66","0.29321520893146","0.237230673708277","0.349199744154643"
"7 Strongly agree","2005","Couple + C. LE and GT 16","inadequately","1","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","general elemantary","44","0.208781652977837","0.157888496272621","0.259674809683053"
"7 Strongly agree","2005","Couple + C. LE and GT 16","middle vocational","90","0.170749312419115","0.142019831080075","0.199478793758154"
"7 Strongly agree","2005","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher vocational","8","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher education","37","0.104315873511287","0.069074582643302","0.139557164379272"
"1 Strongly disagree","2006","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2006","1-pers.-HH","inadequately","","","",""
"1 Strongly disagree","2006","1-pers.-HH","general elemantary","","","",""
