"plh0225","year","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","secondary school degree","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Other degree","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","secondary school degree","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Other degree","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","lower secondary degree","","","",""
"4 on scale 1-7","2006","secondary school degree","","","",""
"4 on scale 1-7","2006","college entrance qualification","","","",""
"4 on scale 1-7","2006","Other degree","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","lower secondary degree","","","",""
"5 on scale 1-7","2006","secondary school degree","","","",""
"5 on scale 1-7","2006","college entrance qualification","","","",""
"5 on scale 1-7","2006","Other degree","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","lower secondary degree","","","",""
"6 on scale 1-7","2006","secondary school degree","","","",""
"6 on scale 1-7","2006","college entrance qualification","","","",""
"6 on scale 1-7","2006","Other degree","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","","","",""
"7 Strongly agree","2006","lower secondary degree","","","",""
"7 Strongly agree","2006","secondary school degree","","","",""
"7 Strongly agree","2006","college entrance qualification","","","",""
"7 Strongly agree","2006","Other degree","","","",""
"7 Strongly agree","2006","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","lower secondary degree","","","",""
"1 Strongly disagree","2007","secondary school degree","","","",""
"1 Strongly disagree","2007","college entrance qualification","","","",""
"1 Strongly disagree","2007","Other degree","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","secondary school degree","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Other degree","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","secondary school degree","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Other degree","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","lower secondary degree","","","",""
"4 on scale 1-7","2007","secondary school degree","","","",""
"4 on scale 1-7","2007","college entrance qualification","","","",""
"4 on scale 1-7","2007","Other degree","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","lower secondary degree","","","",""
"5 on scale 1-7","2007","secondary school degree","","","",""
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","237","0.0463756885285284","0.0410123499742727","0.0517390270827842"
"1 Strongly disagree","2009","secondary school degree","109","0.0206282294944829","0.0168396650920299","0.024416793896936"
"1 Strongly disagree","2009","college entrance qualification","50","0.0103203219283879","0.00748712709546131","0.0131535167613144"
"1 Strongly disagree","2009","Other degree","24","","",""
"1 Strongly disagree","2009","no degree/no degree yet","15","","",""
"2 on scale 1-7 ","2009","lower secondary degree","486","0.0857164748920811","0.078576873461497","0.0928560763226651"
"2 on scale 1-7 ","2009","secondary school degree","356","0.0630714798111675","0.0565920073832718","0.0695509522390633"
"2 on scale 1-7 ","2009","college entrance qualification","268","0.0537797257143096","0.0474557832724213","0.060103668156198"
"2 on scale 1-7 ","2009","Other degree","52","0.0586316278723638","0.0423416505788205","0.0749216051659071"
"2 on scale 1-7 ","2009","no degree/no degree yet","21","","",""
"3 on scale 1-7 ","2009","lower secondary degree","795","0.124098504565354","0.1156901255889","0.132506883541807"
"3 on scale 1-7 ","2009","secondary school degree","657","0.131844595737381","0.122826812139277","0.140862379335485"
"3 on scale 1-7 ","2009","college entrance qualification","580","0.118971749124764","0.109895647854848","0.128047850394681"
"3 on scale 1-7 ","2009","Other degree","117","0.141786876137802","0.117599414463114","0.165974337812489"
"3 on scale 1-7 ","2009","no degree/no degree yet","62","0.134387390113779","0.103938909999334","0.164835870228224"
"4 on scale 1-7","2009","lower secondary degree","1449","0.232264642747973","0.221495064595493","0.243034220900453"
"4 on scale 1-7","2009","secondary school degree","1199","0.230938761792272","0.219705683544144","0.242171840040399"
"4 on scale 1-7","2009","college entrance qualification","1014","0.201806415944578","0.190555079966647","0.213057751922509"
"4 on scale 1-7","2009","Other degree","239","0.28589868135216","0.254568659700428","0.317228703003892"
"4 on scale 1-7","2009","no degree/no degree yet","89","0.184832824053519","0.150180093366633","0.219485554740405"
"5 on scale 1-7","2009","lower secondary degree","1294","0.224586627063822","0.21394372760642","0.235229526521224"
"5 on scale 1-7","2009","secondary school degree","1296","0.237044662666569","0.225709322578632","0.248380002754507"
"5 on scale 1-7","2009","college entrance qualification","1136","0.235347752842909","0.223455352933192","0.247240152752625"
"5 on scale 1-7","2009","Other degree","158","0.165071955675179","0.139330335727604","0.190813575622755"
"5 on scale 1-7","2009","no degree/no degree yet","99","0.20918382091401","0.172873809071276","0.245493832756744"
"6 on scale 1-7","2009","lower secondary degree","978","0.161640868170138","0.152252459053074","0.171029277287202"
"6 on scale 1-7","2009","secondary school degree","1075","0.185347438671785","0.174990070500104","0.195704806843467"
"6 on scale 1-7","2009","college entrance qualification","1130","0.228343324047369","0.216575702013832","0.240110946080906"
"6 on scale 1-7","2009","Other degree","124","0.182590780015886","0.155803174832967","0.209378385198806"
"6 on scale 1-7","2009","no degree/no degree yet","100","0.209728788518624","0.173384039284421","0.246073537752826"
"7 Strongly agree","2009","lower secondary degree","667","0.125317194032104","0.11687350957012","0.133760878494088"
"7 Strongly agree","2009","secondary school degree","715","0.131124831826342","0.122127969575786","0.140121694076898"
"7 Strongly agree","2009","college entrance qualification","710","0.151430710397682","0.141381472502181","0.161479948293183"
"7 Strongly agree","2009","Other degree","85","0.120354750891001","0.0977936596835967","0.142915842098405"
"7 Strongly agree","2009","no degree/no degree yet","96","0.174994169224368","0.141073464217877","0.208914874230858"
"1 Strongly disagree","2010","lower secondary degree","","","",""
"1 Strongly disagree","2010","secondary school degree","","","",""
"1 Strongly disagree","2010","college entrance qualification","","","",""
"1 Strongly disagree","2010","Other degree","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","","","",""
"2 on scale 1-7 ","2010","secondary school degree","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","","","",""
"3 on scale 1-7 ","2010","secondary school degree","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"4 on scale 1-7","2010","lower secondary degree","","","",""
"4 on scale 1-7","2010","secondary school degree","","","",""
"4 on scale 1-7","2010","college entrance qualification","","","",""
"4 on scale 1-7","2010","Other degree","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","lower secondary degree","","","",""
"5 on scale 1-7","2010","secondary school degree","","","",""
"5 on scale 1-7","2010","college entrance qualification","","","",""
"5 on scale 1-7","2010","Other degree","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","","","",""
"6 on scale 1-7","2010","lower secondary degree","","","",""
"6 on scale 1-7","2010","secondary school degree","","","",""
"6 on scale 1-7","2010","college entrance qualification","","","",""
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","","","",""
"7 Strongly agree","2010","secondary school degree","","","",""
"7 Strongly agree","2010","college entrance qualification","","","",""
"7 Strongly agree","2010","Other degree","","","",""
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","36","0.0284340517717071","0.0197400433891976","0.0371280601542165"
"1 Strongly disagree","2012","secondary school degree","60","0.0250269194452041","0.0187565233489582","0.03129731554145"
"1 Strongly disagree","2012","college entrance qualification","16","","",""
"1 Strongly disagree","2012","Other degree","24","","",""
"1 Strongly disagree","2012","no degree/no degree yet","11","","",""
"2 on scale 1-7 ","2012","lower secondary degree","77","0.0511337394740561","0.0396119266276974","0.0626555523204147"
"2 on scale 1-7 ","2012","secondary school degree","139","0.0567052145421854","0.0474213203695756","0.0659891087147951"
"2 on scale 1-7 ","2012","college entrance qualification","103","0.0512625067360304","0.041925450874394","0.0605995625976667"
"2 on scale 1-7 ","2012","Other degree","39","0.0566198825972296","0.0391976990540885","0.0740420661403708"
"2 on scale 1-7 ","2012","no degree/no degree yet","13","","",""
"3 on scale 1-7 ","2012","lower secondary degree","123","0.0786033927078121","0.0645264453240347","0.0926803400915894"
"3 on scale 1-7 ","2012","secondary school degree","198","0.0792890999116089","0.0684432559564426","0.0901349438667752"
"3 on scale 1-7 ","2012","college entrance qualification","231","0.106677058863727","0.0936070234056045","0.11974709432185"
"3 on scale 1-7 ","2012","Other degree","52","0.0756499833580294","0.0557158486775426","0.0955841180385162"
"3 on scale 1-7 ","2012","no degree/no degree yet","28","","",""
"4 on scale 1-7","2012","lower secondary degree","257","0.173616986819155","0.153803936836443","0.193430036801866"
"4 on scale 1-7","2012","secondary school degree","459","0.185140033411158","0.169548579140885","0.20073148768143"
"4 on scale 1-7","2012","college entrance qualification","404","0.196631999426674","0.179804430903972","0.213459567949377"
"4 on scale 1-7","2012","Other degree","134","0.187285774825053","0.157875704040063","0.216695845610043"
"4 on scale 1-7","2012","no degree/no degree yet","54","0.120289035212464","0.0862092309137678","0.15436883951116"
"5 on scale 1-7","2012","lower secondary degree","304","0.213002154845813","0.191585910794921","0.234418398896704"
"5 on scale 1-7","2012","secondary school degree","546","0.239308928788821","0.222182036116002","0.256435821461639"
"5 on scale 1-7","2012","college entrance qualification","553","0.247800267817915","0.229521181720859","0.266079353914972"
"5 on scale 1-7","2012","Other degree","158","0.247107403535867","0.214592375334189","0.279622431737544"
"5 on scale 1-7","2012","no degree/no degree yet","70","0.20986250857019","0.167201331555805","0.252523685584576"
"6 on scale 1-7","2012","lower secondary degree","320","0.226834034763356","0.204928441978045","0.248739627548668"
"6 on scale 1-7","2012","secondary school degree","567","0.240007437429855","0.222863444197932","0.257151430661779"
"6 on scale 1-7","2012","college entrance qualification","510","0.24205201417118","0.223917285691835","0.260186742650526"
"6 on scale 1-7","2012","Other degree","165","0.256289569751837","0.223378488916764","0.289200650586909"
"6 on scale 1-7","2012","no degree/no degree yet","87","0.254956452173156","0.209296242504141","0.30061666184217"
"7 Strongly agree","2012","lower secondary degree","287","0.228375639618101","0.206417659350786","0.250333619885417"
"7 Strongly agree","2012","secondary school degree","415","0.174522366471168","0.15928628917228","0.189758443770055"
"7 Strongly agree","2012","college entrance qualification","326","0.150451439315239","0.135314806248853","0.165588072381624"
"7 Strongly agree","2012","Other degree","104","0.137047289779229","0.111123202956238","0.162971376602221"
"7 Strongly agree","2012","no degree/no degree yet","87","0.282348905513811","0.235189991130754","0.329507819896868"
"1 Strongly disagree","2013","lower secondary degree","206","0.0369541835273912","0.0321037793031082","0.0418045877516741"
"1 Strongly disagree","2013","secondary school degree","119","0.024009183176591","0.0200091850740195","0.0280091812791625"
"1 Strongly disagree","2013","college entrance qualification","45","0.00820402131857395","0.00579366352057216","0.0106143791165757"
"1 Strongly disagree","2013","Other degree","34","0.035679585170496","0.0242738885475812","0.0470852817934109"
"1 Strongly disagree","2013","no degree/no degree yet","16","","",""
"2 on scale 1-7 ","2013","lower secondary degree","328","0.0611187719266222","0.0549596997871908","0.0672778440660536"
"2 on scale 1-7 ","2013","secondary school degree","316","0.0590374853731303","0.0528786539925441","0.0651963167537166"
"2 on scale 1-7 ","2013","college entrance qualification","231","0.040551661215751","0.0352809153620011","0.0458224070695008"
"2 on scale 1-7 ","2013","Other degree","72","0.0716946668017751","0.0558314929033524","0.0875578407001977"
"2 on scale 1-7 ","2013","no degree/no degree yet","28","","",""
"3 on scale 1-7 ","2013","lower secondary degree","692","0.123751567939958","0.11528491738766","0.132218218492255"
"3 on scale 1-7 ","2013","secondary school degree","565","0.103540084694982","0.095579079219821","0.111501090170143"
"3 on scale 1-7 ","2013","college entrance qualification","548","0.110204728694817","0.101837105506516","0.118572351883119"
"3 on scale 1-7 ","2013","Other degree","117","0.113514024122357","0.0940083065475518","0.133019741697163"
"3 on scale 1-7 ","2013","no degree/no degree yet","47","0.104418718524714","0.0772589981793393","0.131578438870089"
"4 on scale 1-7","2013","lower secondary degree","1356","0.231722264865717","0.220873865632449","0.242570664098985"
"4 on scale 1-7","2013","secondary school degree","1209","0.209586414659552","0.198950937252562","0.220221892066543"
"4 on scale 1-7","2013","college entrance qualification","1061","0.188256646465386","0.177810851840784","0.198702441089988"
"4 on scale 1-7","2013","Other degree","243","0.216932417549572","0.191589122028115","0.24227571307103"
"4 on scale 1-7","2013","no degree/no degree yet","83","0.151369872484187","0.119537972922616","0.183201772045757"
"5 on scale 1-7","2013","lower secondary degree","1345","0.219455100193245","0.208813806302719","0.230096394083771"
"5 on scale 1-7","2013","secondary school degree","1364","0.235173636690791","0.224091488088058","0.246255785293524"
"5 on scale 1-7","2013","college entrance qualification","1365","0.250287986972441","0.238712901921883","0.261863072022999"
"5 on scale 1-7","2013","Other degree","201","0.208760653141858","0.183769891148021","0.233751415135695"
"5 on scale 1-7","2013","no degree/no degree yet","105","0.223344510729077","0.186354414597432","0.260334606860722"
"6 on scale 1-7","2013","lower secondary degree","1136","0.198604102882307","0.188346631388361","0.208861574376252"
"6 on scale 1-7","2013","secondary school degree","1227","0.219242618326651","0.208431546154519","0.230053690498783"
"6 on scale 1-7","2013","college entrance qualification","1326","0.240635755678822","0.229213231011043","0.252058280346601"
"6 on scale 1-7","2013","Other degree","188","0.196434183155073","0.172004350244245","0.220864016065901"
"6 on scale 1-7","2013","no degree/no degree yet","115","0.215661595703271","0.179133943613208","0.252189247793333"
"7 Strongly agree","2013","lower secondary degree","748","0.12839400866476","0.11979288610764","0.136995131221881"
"7 Strongly agree","2013","secondary school degree","826","0.149410577078302","0.140095233284857","0.158725920871746"
"7 Strongly agree","2013","college entrance qualification","804","0.161859199654208","0.152017182022817","0.171701217285599"
"7 Strongly agree","2013","Other degree","161","0.156984470058869","0.134615428813925","0.179353511303812"
"7 Strongly agree","2013","no degree/no degree yet","93","0.190807631733244","0.155909082757198","0.225706180709289"
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","","","",""
"1 Strongly disagree","2015","secondary school degree","","","",""
"1 Strongly disagree","2015","college entrance qualification","","","",""
"1 Strongly disagree","2015","Other degree","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","secondary school degree","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Other degree","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","","","",""
"3 on scale 1-7 ","2015","secondary school degree","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","","","",""
"3 on scale 1-7 ","2015","Other degree","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"4 on scale 1-7","2015","lower secondary degree","","","",""
"4 on scale 1-7","2015","secondary school degree","","","",""
"4 on scale 1-7","2015","college entrance qualification","","","",""
"4 on scale 1-7","2015","Other degree","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","","","",""
"5 on scale 1-7","2015","lower secondary degree","","","",""
"5 on scale 1-7","2015","secondary school degree","","","",""
"5 on scale 1-7","2015","college entrance qualification","","","",""
"5 on scale 1-7","2015","Other degree","","","",""
"5 on scale 1-7","2015","no degree/no degree yet","","","",""
"6 on scale 1-7","2015","lower secondary degree","","","",""
"6 on scale 1-7","2015","secondary school degree","","","",""
"6 on scale 1-7","2015","college entrance qualification","","","",""
"6 on scale 1-7","2015","Other degree","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","","","",""
"7 Strongly agree","2015","lower secondary degree","","","",""
"7 Strongly agree","2015","secondary school degree","","","",""
"7 Strongly agree","2015","college entrance qualification","","","",""
"7 Strongly agree","2015","Other degree","","","",""
"7 Strongly agree","2015","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Other degree","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","lower secondary degree","","","",""
"4 on scale 1-7","2016","secondary school degree","","","",""
"4 on scale 1-7","2016","college entrance qualification","","","",""
"4 on scale 1-7","2016","Other degree","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","","","",""
