"plh0225","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","13","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","25","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","26","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","59","0.160921015993472","0.123630234926523","0.198211797060421"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","103","0.103084597836672","0.0829488080146083","0.123220387658736"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","66","0.0977018136496505","0.0747881471004532","0.120615480198848"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","22","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","24","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","23","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","94","0.149039456105116","0.120543856080288","0.177535056129945"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","315","0.125902644260007","0.112862125813477","0.138943162706537"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","141","0.103993014918273","0.0881607966124005","0.119825233224146"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","42","0.0939234099738242","0.0676890383086337","0.120157781639015"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","72","0.137849641910614","0.11218260108924","0.163516682731988"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","98","0.0976772222689362","0.078916991960728","0.116437452577144"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","18","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","24","","",""
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","18","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","3","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","80","0.124717659334099","0.101879656336574","0.147555662331624"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","133","0.129124536683606","0.110338299657891","0.14791077370932"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","41","0.146497954566886","0.113306757946587","0.179689151187185"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","26","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","64","0.101675287220855","0.0762085189805893","0.12714205546112"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","21","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","10","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","33","0.135643619143269","0.0950261487020534","0.176261089584484"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","103","0.135642486906643","0.11222064258975","0.159064331223536"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","94","0.0962488089224934","0.075987942569205","0.116509675275782"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","27","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","24","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","23","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","30","0.0845296083961309","0.0570964302895137","0.111962786502748"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","15","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","34","0.0891541856612968","0.0574321867185045","0.120876184604089"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","39","0.0993352182020356","0.0669650925841085","0.131705343819963"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","15","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","105","0.27048035655544","0.225400758460023","0.315559954650856"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","221","0.248935016742537","0.220301295617384","0.27756873786769"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","111","0.174908972267283","0.145591588640065","0.2042263558945"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","39","0.198014842852629","0.146288389058531","0.249741296646727"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","46","0.186789842354329","0.136530115246396","0.237049569462263"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","65","0.181813022223938","0.140073262598914","0.223552781848961"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","156","0.237506881382878","0.203455986601038","0.271557776164718"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","589","0.230619907168585","0.214061582344269","0.247178231992902"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","299","0.215270703451908","0.193953197860062","0.236588209043753"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","25","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","95","0.216090001566027","0.179077219984052","0.253102783148002"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","134","0.163883121748003","0.136322939637597","0.191443303858409"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","200","0.233135429364815","0.206416193681576","0.259854665048054"
"4 on scale 1-7","2005","Single parent ","(0) in school","17","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","28","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","59","0.200872597407959","0.149864129734586","0.251881065081331"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","53","0.190725338749065","0.143244062311586","0.238206615186543"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","11","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","14","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","4","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","13","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","61","0.264317049512687","0.204957841870656","0.323676257154719"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","205","0.251024975900664","0.221053218994237","0.28099673280709"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","294","0.219764044819923","0.196566144289176","0.242961945350669"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","18","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","98","0.18932415728694","0.1525509526595","0.22609736191438"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","58","0.201757877885967","0.155806678441886","0.247709077330047"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","98","0.198626271731597","0.165007228143915","0.232245315319279"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","48","0.178680712844317","0.13290166031645","0.224459765372185"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","73","0.243441369700384","0.192533461321486","0.294349278079281"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","211","0.234355104342725","0.205379839331561","0.263330369353888"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","36","0.183906708459277","0.125498561465631","0.242314855452923"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","178","0.223918956300997","0.195281472470245","0.252556440131748"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","55","0.23090799941246","0.181459328190956","0.280356670633964"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","52","0.192196708470674","0.139891417027747","0.244501999913601"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","51","0.242872494668488","0.18792930845112","0.297815680885856"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","103","0.277866997856446","0.233691991141401","0.322042004571491"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","45","0.143627200876239","0.100665853952894","0.186588547799584"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","39","0.276167954659186","0.202106946769459","0.350228962548913"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","78","0.239529908354516","0.19201956298256","0.287040253726472"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","14","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","82","0.258584484634331","0.211199228137297","0.305969741131366"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","22","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","38","0.187360960091377","0.129215818524272","0.245506101658481"
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","2","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","7","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","63","0.180161886176876","0.141159678778241","0.219164093575511"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","190","0.215667772441851","0.188432062874224","0.242903482009478"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","146","0.229252895513138","0.196812839200011","0.261692951826265"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","35","0.231553201725578","0.161927300021334","0.301179103429821"
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","58","0.236404848375649","0.181255493287292","0.291554203464007"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","60","0.226554012587163","0.172572757769666","0.28053526740466"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","89","0.283447809910906","0.234675689662692","0.33221993015912"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","3","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","19","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","109","0.204243210185254","0.171985283076704","0.236501137293803"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","556","0.212038148525424","0.195970322285257","0.228105974765591"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","15","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","320","0.21260761547148","0.191386461293589","0.233828769649371"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","17","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","112","0.221327475793714","0.183994176063411","0.258660775524017"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","170","0.232511388304367","0.201060018986424","0.26396275762231"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","242","0.256395291731747","0.228803071778631","0.283987511684862"
"5 on scale 1-7","2005","Single parent ","(0) in school","24","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","35","0.224144916066403","0.156959968138294","0.291329863994511"
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","46","0.203548442299714","0.152287392907914","0.254809491691513"
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","7","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","69","0.238950900816005","0.187412505668327","0.290489295963683"
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","10","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","15","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","14","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","53","0.294082339705713","0.232749700033404","0.355414979378021"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","189","0.229453906222605","0.200389121806384","0.258518690638827"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","283","0.208448151905016","0.185692143251793","0.231204160558239"
