"plh0225","year","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2007","Urban Area","","","",""
"5 on scale 1-7","2007","Rural Area","","","",""
"6 on scale 1-7","2007","Urban Area","","","",""
"6 on scale 1-7","2007","Rural Area","","","",""
"7 Strongly agree","2007","Urban Area","","","",""
"7 Strongly agree","2007","Rural Area","","","",""
"1 Strongly disagree","2008","Urban Area","","","",""
"1 Strongly disagree","2008","Rural Area","","","",""
"2 on scale 1-7 ","2008","Urban Area","","","",""
"2 on scale 1-7 ","2008","Rural Area","","","",""
"3 on scale 1-7 ","2008","Urban Area","","","",""
"3 on scale 1-7 ","2008","Rural Area","","","",""
"4 on scale 1-7","2008","Urban Area","","","",""
"4 on scale 1-7","2008","Rural Area","","","",""
"5 on scale 1-7","2008","Urban Area","","","",""
"5 on scale 1-7","2008","Rural Area","","","",""
"6 on scale 1-7","2008","Urban Area","","","",""
"6 on scale 1-7","2008","Rural Area","","","",""
"7 Strongly agree","2008","Urban Area","","","",""
"7 Strongly agree","2008","Rural Area","","","",""
"1 Strongly disagree","2009","Urban Area","287","0.0296655499324094","0.0266003046220528","0.0327307952427659"
"1 Strongly disagree","2009","Rural Area","153","0.0279756514880296","0.0238769016870006","0.0320744012890586"
"2 on scale 1-7 ","2009","Urban Area","734","0.061618454087983","0.0572741177793703","0.0659627903965958"
"2 on scale 1-7 ","2009","Rural Area","477","0.0815159763994677","0.0747148647749576","0.0883170880239778"
"3 on scale 1-7 ","2009","Urban Area","1474","0.127745973253673","0.121715194296352","0.133776752210994"
"3 on scale 1-7 ","2009","Rural Area","794","0.121627157145605","0.113503015999294","0.129751298291916"
"4 on scale 1-7","2009","Urban Area","2577","0.218258719614216","0.210796025616522","0.225721413611909"
"4 on scale 1-7","2009","Rural Area","1506","0.239052914894099","0.228451911272752","0.249653918515445"
"5 on scale 1-7","2009","Urban Area","2678","0.225478009647097","0.217928003898932","0.233028015395261"
"5 on scale 1-7","2009","Rural Area","1410","0.224724166431003","0.214349461718458","0.235098871143548"
"6 on scale 1-7","2009","Urban Area","2368","0.192171682938789","0.185053280411121","0.199290085466458"
"6 on scale 1-7","2009","Rural Area","1164","0.183973927171415","0.174343337280691","0.193604517062139"
"7 Strongly agree","2009","Urban Area","1651","0.145061610525833","0.138699195920676","0.151424025130989"
"7 Strongly agree","2009","Rural Area","714","0.121130206470381","0.113020386190645","0.129240026750118"
"1 Strongly disagree","2010","Urban Area","","","",""
"1 Strongly disagree","2010","Rural Area","","","",""
"2 on scale 1-7 ","2010","Urban Area","","","",""
"2 on scale 1-7 ","2010","Rural Area","","","",""
"3 on scale 1-7 ","2010","Urban Area","","","",""
"3 on scale 1-7 ","2010","Rural Area","","","",""
"4 on scale 1-7","2010","Urban Area","","","",""
"4 on scale 1-7","2010","Rural Area","","","",""
"5 on scale 1-7","2010","Urban Area","","","",""
"5 on scale 1-7","2010","Rural Area","","","",""
"6 on scale 1-7","2010","Urban Area","","","",""
"6 on scale 1-7","2010","Rural Area","","","",""
"7 Strongly agree","2010","Urban Area","","","",""
"7 Strongly agree","2010","Rural Area","","","",""
"1 Strongly disagree","2011","Urban Area","","","",""
"1 Strongly disagree","2011","Rural Area","","","",""
"2 on scale 1-7 ","2011","Urban Area","","","",""
"2 on scale 1-7 ","2011","Rural Area","","","",""
"3 on scale 1-7 ","2011","Urban Area","","","",""
"3 on scale 1-7 ","2011","Rural Area","","","",""
"4 on scale 1-7","2011","Urban Area","","","",""
"4 on scale 1-7","2011","Rural Area","","","",""
"5 on scale 1-7","2011","Urban Area","","","",""
"5 on scale 1-7","2011","Rural Area","","","",""
"6 on scale 1-7","2011","Urban Area","","","",""
"6 on scale 1-7","2011","Rural Area","","","",""
"7 Strongly agree","2011","Urban Area","","","",""
"7 Strongly agree","2011","Rural Area","","","",""
"1 Strongly disagree","2012","Urban Area","93","0.0223285360813141","0.0179796619162293","0.0266774102463989"
"1 Strongly disagree","2012","Rural Area","57","0.0225391936878997","0.016916521431146","0.0281618659446535"
"2 on scale 1-7 ","2012","Urban Area","234","0.0531217489965565","0.0465203877396976","0.0597231102534153"
"2 on scale 1-7 ","2012","Rural Area","145","0.0521296601513158","0.0437091031678137","0.060550217134818"
"3 on scale 1-7 ","2012","Urban Area","395","0.0824965922991004","0.0743986981743285","0.0905944864238723"
"3 on scale 1-7 ","2012","Rural Area","247","0.0880337056943714","0.0773002939205562","0.0987671174681865"
"4 on scale 1-7","2012","Urban Area","826","0.183043345420299","0.17166113195323","0.194425558887368"
"4 on scale 1-7","2012","Rural Area","509","0.178604826249802","0.164095522459289","0.193114130040315"
"5 on scale 1-7","2012","Urban Area","1030","0.232651328611444","0.220214793856002","0.245087863366885"
"5 on scale 1-7","2012","Rural Area","636","0.243140367194172","0.226890114792549","0.259390619595794"
"6 on scale 1-7","2012","Urban Area","1046","0.239790902598233","0.227223858787999","0.252357946408466"
"6 on scale 1-7","2012","Rural Area","633","0.239248409616965","0.2230873486116","0.255409470622331"
"7 Strongly agree","2012","Urban Area","810","0.186567545993054","0.175101094345163","0.198033997640944"
"7 Strongly agree","2012","Rural Area","450","0.176303837405474","0.161868122071229","0.190739552739719"
"1 Strongly disagree","2013","Urban Area","270","0.0245796263283783","0.0218320376064799","0.0273272150502766"
"1 Strongly disagree","2013","Rural Area","160","0.0269260300871848","0.0230318030011586","0.0308202571732111"
"2 on scale 1-7 ","2013","Urban Area","651","0.0573269786215869","0.0532019378892315","0.0614520193539423"
"2 on scale 1-7 ","2013","Rural Area","345","0.0500054820683107","0.0447618580876664","0.055249106048955"
"3 on scale 1-7 ","2013","Urban Area","1283","0.112075315552222","0.106477594849244","0.117673036255199"
"3 on scale 1-7 ","2013","Rural Area","738","0.113205410941676","0.105582737896341","0.120828083987011"
"4 on scale 1-7","2013","Urban Area","2523","0.199637056170366","0.192544018918214","0.206730093422517"
"4 on scale 1-7","2013","Rural Area","1535","0.230314333468785","0.220185035071754","0.240443631865815"
"5 on scale 1-7","2013","Urban Area","2883","0.231618435115317","0.224132549176712","0.239104321053922"
"5 on scale 1-7","2013","Rural Area","1614","0.233097274864227","0.22292540206048","0.243269147667973"
"6 on scale 1-7","2013","Urban Area","2687","0.217301371687618","0.209983299386442","0.224619443988795"
"6 on scale 1-7","2013","Rural Area","1425","0.218221252301256","0.208284313065155","0.228158191537358"
"7 Strongly agree","2013","Urban Area","1903","0.157461216524512","0.150997981813127","0.163924451235897"
"7 Strongly agree","2013","Rural Area","820","0.128230216268561","0.120186471615985","0.136273960921136"
"1 Strongly disagree","2014","Urban Area","","","",""
"1 Strongly disagree","2014","Rural Area","","","",""
"2 on scale 1-7 ","2014","Urban Area","","","",""
"2 on scale 1-7 ","2014","Rural Area","","","",""
"3 on scale 1-7 ","2014","Urban Area","","","",""
"3 on scale 1-7 ","2014","Rural Area","","","",""
"4 on scale 1-7","2014","Urban Area","","","",""
"4 on scale 1-7","2014","Rural Area","","","",""
"5 on scale 1-7","2014","Urban Area","","","",""
"5 on scale 1-7","2014","Rural Area","","","",""
"6 on scale 1-7","2014","Urban Area","","","",""
"6 on scale 1-7","2014","Rural Area","","","",""
"7 Strongly agree","2014","Urban Area","","","",""
"7 Strongly agree","2014","Rural Area","","","",""
"1 Strongly disagree","2015","Urban Area","","","",""
"1 Strongly disagree","2015","Rural Area","","","",""
"2 on scale 1-7 ","2015","Urban Area","","","",""
"2 on scale 1-7 ","2015","Rural Area","","","",""
"3 on scale 1-7 ","2015","Urban Area","","","",""
"3 on scale 1-7 ","2015","Rural Area","","","",""
"4 on scale 1-7","2015","Urban Area","","","",""
"4 on scale 1-7","2015","Rural Area","","","",""
"5 on scale 1-7","2015","Urban Area","","","",""
"5 on scale 1-7","2015","Rural Area","","","",""
"6 on scale 1-7","2015","Urban Area","","","",""
"6 on scale 1-7","2015","Rural Area","","","",""
"7 Strongly agree","2015","Urban Area","","","",""
"7 Strongly agree","2015","Rural Area","","","",""
"1 Strongly disagree","2016","Urban Area","","","",""
"1 Strongly disagree","2016","Rural Area","","","",""
"2 on scale 1-7 ","2016","Urban Area","","","",""
"2 on scale 1-7 ","2016","Rural Area","","","",""
"3 on scale 1-7 ","2016","Urban Area","","","",""
"3 on scale 1-7 ","2016","Rural Area","","","",""
"4 on scale 1-7","2016","Urban Area","","","",""
"4 on scale 1-7","2016","Rural Area","","","",""
"5 on scale 1-7","2016","Urban Area","","","",""
"5 on scale 1-7","2016","Rural Area","","","",""
"6 on scale 1-7","2016","Urban Area","","","",""
"6 on scale 1-7","2016","Rural Area","","","",""
"7 Strongly agree","2016","Urban Area","","","",""
"7 Strongly agree","2016","Rural Area","","","",""
"1 Strongly disagree","2017","Urban Area","456","0.0189019939553318","0.0169665210577186","0.020837466852945"
"1 Strongly disagree","2017","Rural Area","183","0.0193623811140771","0.0166835248018178","0.0220412374263365"
"2 on scale 1-7 ","2017","Urban Area","1059","0.0574152988557194","0.0541089315648352","0.0607216661466036"
"2 on scale 1-7 ","2017","Rural Area","587","0.0630184218272324","0.0582943656826731","0.0677424779717918"
"3 on scale 1-7 ","2017","Urban Area","1799","0.0987189567633797","0.0944795266078835","0.102958386918876"
"3 on scale 1-7 ","2017","Rural Area","978","0.100262178201058","0.0944231265212072","0.106101229880909"
"4 on scale 1-7","2017","Urban Area","3391","0.188170628848992","0.182615611933872","0.193725645764111"
"4 on scale 1-7","2017","Rural Area","1915","0.195835441234348","0.188120477788058","0.203550404680639"
"5 on scale 1-7","2017","Urban Area","4239","0.228072822997381","0.222109312027546","0.234036333967217"
"5 on scale 1-7","2017","Rural Area","2384","0.244383767049606","0.236029611064355","0.252737923034857"
"6 on scale 1-7","2017","Urban Area","4396","0.235804787969418","0.229771479178769","0.241838096760066"
"6 on scale 1-7","2017","Rural Area","2283","0.222894763028006","0.214803699463639","0.230985826592374"
"7 Strongly agree","2017","Urban Area","3677","0.172915510609778","0.167540627774256","0.178290393445301"
"7 Strongly agree","2017","Rural Area","1834","0.154243047545672","0.147221362429791","0.161264732661552"
"1 Strongly disagree","2018","Urban Area","","","",""
"1 Strongly disagree","2018","Rural Area","","","",""
"2 on scale 1-7 ","2018","Urban Area","","","",""
"2 on scale 1-7 ","2018","Rural Area","","","",""
"3 on scale 1-7 ","2018","Urban Area","","","",""
"3 on scale 1-7 ","2018","Rural Area","","","",""
"4 on scale 1-7","2018","Urban Area","","","",""
"4 on scale 1-7","2018","Rural Area","","","",""
"5 on scale 1-7","2018","Urban Area","","","",""
"5 on scale 1-7","2018","Rural Area","","","",""
"6 on scale 1-7","2018","Urban Area","","","",""
"6 on scale 1-7","2018","Rural Area","","","",""
"7 Strongly agree","2018","Urban Area","","","",""
"7 Strongly agree","2018","Rural Area","","","",""
"1 Strongly disagree","2019","Urban Area","423","0.02839484209132","0.0257694689337286","0.0310202152489115"
"1 Strongly disagree","2019","Rural Area","203","0.0241962530067899","0.0209921968937657","0.0274003091198141"
"2 on scale 1-7 ","2019","Urban Area","1025","0.0675120602978685","0.0635461882480668","0.0714779323476703"
"2 on scale 1-7 ","2019","Rural Area","610","0.0697585346066372","0.0644467392411259","0.0750703299721486"
"3 on scale 1-7 ","2019","Urban Area","1671","0.106996704097675","0.102110876517546","0.111882531677805"
"3 on scale 1-7 ","2019","Rural Area","962","0.114548737180493","0.107907908174041","0.121189566186945"
"4 on scale 1-7","2019","Urban Area","3031","0.204038760226794","0.197668917585781","0.210408602867806"
"4 on scale 1-7","2019","Rural Area","1886","0.23200666256056","0.22320481650076","0.24080850862036"
"5 on scale 1-7","2019","Urban Area","3438","0.227647847074628","0.221020101013105","0.234275593136152"
"5 on scale 1-7","2019","Rural Area","2068","0.229471724481074","0.220703660828417","0.238239788133732"
"6 on scale 1-7","2019","Urban Area","3392","0.220582321222213","0.214028465398143","0.227136177046283"
"6 on scale 1-7","2019","Rural Area","1860","0.195363150995325","0.187095805286241","0.20363049670441"
"7 Strongly agree","2019","Urban Area","2396","0.144827464989501","0.139264853319237","0.150390076659765"
"7 Strongly agree","2019","Rural Area","1246","0.13465493716912","0.127537057939302","0.141772816398938"
