"plh0225","year","age_gr","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2007","16-34 y.","","","",""
"2 on scale 1-7 ","2007","35-65 y.","","","",""
"2 on scale 1-7 ","2007","66 and older","","","",""
"3 on scale 1-7 ","2007","16-34 y.","","","",""
"3 on scale 1-7 ","2007","35-65 y.","","","",""
"3 on scale 1-7 ","2007","66 and older","","","",""
"4 on scale 1-7","2007","16-34 y.","","","",""
"4 on scale 1-7","2007","35-65 y.","","","",""
"4 on scale 1-7","2007","66 and older","","","",""
"5 on scale 1-7","2007","16-34 y.","","","",""
"5 on scale 1-7","2007","35-65 y.","","","",""
"5 on scale 1-7","2007","66 and older","","","",""
"6 on scale 1-7","2007","16-34 y.","","","",""
"6 on scale 1-7","2007","35-65 y.","","","",""
"6 on scale 1-7","2007","66 and older","","","",""
"7 Strongly agree","2007","16-34 y.","","","",""
"7 Strongly agree","2007","35-65 y.","","","",""
"7 Strongly agree","2007","66 and older","","","",""
"1 Strongly disagree","2008","16-34 y.","","","",""
"1 Strongly disagree","2008","35-65 y.","","","",""
"1 Strongly disagree","2008","66 and older","","","",""
"2 on scale 1-7 ","2008","16-34 y.","","","",""
"2 on scale 1-7 ","2008","35-65 y.","","","",""
"2 on scale 1-7 ","2008","66 and older","","","",""
"3 on scale 1-7 ","2008","16-34 y.","","","",""
"3 on scale 1-7 ","2008","35-65 y.","","","",""
"3 on scale 1-7 ","2008","66 and older","","","",""
"4 on scale 1-7","2008","16-34 y.","","","",""
"4 on scale 1-7","2008","35-65 y.","","","",""
"4 on scale 1-7","2008","66 and older","","","",""
"5 on scale 1-7","2008","16-34 y.","","","",""
"5 on scale 1-7","2008","35-65 y.","","","",""
"5 on scale 1-7","2008","66 and older","","","",""
"6 on scale 1-7","2008","16-34 y.","","","",""
"6 on scale 1-7","2008","35-65 y.","","","",""
"6 on scale 1-7","2008","66 and older","","","",""
"7 Strongly agree","2008","16-34 y.","","","",""
"7 Strongly agree","2008","35-65 y.","","","",""
"7 Strongly agree","2008","66 and older","","","",""
"1 Strongly disagree","2009","16-34 y.","56","0.0159179150667715","0.0120334674378352","0.0198023626957078"
"1 Strongly disagree","2009","35-65 y.","218","0.0288793457993567","0.0255734896249958","0.0321852019737176"
"1 Strongly disagree","2009","66 and older","166","0.0432531087344308","0.03705723342425","0.0494489840446117"
"2 on scale 1-7 ","2009","16-34 y.","166","0.0405099143093073","0.0343910415215127","0.0466287870971018"
"2 on scale 1-7 ","2009","35-65 y.","691","0.0694337927486555","0.0644159994492908","0.0744515860480203"
"2 on scale 1-7 ","2009","66 and older","354","0.0928855385760648","0.084044555221901","0.101726521930229"
"3 on scale 1-7 ","2009","16-34 y.","403","0.110405302303192","0.100678690690776","0.120131913915608"
"3 on scale 1-7 ","2009","35-65 y.","1258","0.125938504620244","0.119389067986446","0.132487941254043"
"3 on scale 1-7 ","2009","66 and older","607","0.141300219535869","0.130690899019498","0.151909540052239"
"4 on scale 1-7","2009","16-34 y.","754","0.198293576543994","0.185918938041044","0.210668215046945"
"4 on scale 1-7","2009","35-65 y.","2303","0.232448980486627","0.224110803035993","0.240787157937262"
"4 on scale 1-7","2009","66 and older","1026","0.235408607511334","0.222486857128685","0.248330357893983"
"5 on scale 1-7","2009","16-34 y.","921","0.218872727198359","0.206039755350698","0.231705699046019"
"5 on scale 1-7","2009","35-65 y.","2215","0.224424739683022","0.21618903011559","0.232660449250453"
"5 on scale 1-7","2009","66 and older","952","0.233585013439486","0.220698068952866","0.246471957926107"
"6 on scale 1-7","2009","16-34 y.","902","0.215698339884569","0.202932908821966","0.228463770947173"
"6 on scale 1-7","2009","35-65 y.","1974","0.19220610383722","0.184427752506002","0.199984455168437"
"6 on scale 1-7","2009","66 and older","656","0.156822341254881","0.145746952282035","0.167897730227727"
"7 Strongly agree","2009","16-34 y.","786","0.200302224693807","0.187880658827889","0.212723790559725"
"7 Strongly agree","2009","35-65 y.","1199","0.126668532824875","0.120102884627351","0.133234181022399"
"7 Strongly agree","2009","66 and older","380","0.0967451709479347","0.0877415900728243","0.105748751823045"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","52","0.0217569062783699","0.0156551635977376","0.0278586489590022"
"1 Strongly disagree","2012","35-65 y.","97","0.0226969837830713","0.0185230269542997","0.026870940611843"
"1 Strongly disagree","2012","66 and older","1","","",""
"2 on scale 1-7 ","2012","16-34 y.","81","0.0368835499589972","0.0290006197677898","0.0447664801502046"
"2 on scale 1-7 ","2012","35-65 y.","298","0.0621107416563586","0.0553466669098613","0.0688748164028559"
"2 on scale 1-7 ","2012","66 and older","","","",""
"3 on scale 1-7 ","2012","16-34 y.","171","0.0752240743945634","0.0641927258392391","0.0862554229498878"
"3 on scale 1-7 ","2012","35-65 y.","468","0.0892322974881425","0.0812428985448987","0.0972216964313864"
"3 on scale 1-7 ","2012","66 and older","3","","",""
"4 on scale 1-7","2012","16-34 y.","388","0.165757679871056","0.150204655181815","0.181310704560296"
"4 on scale 1-7","2012","35-65 y.","944","0.191071042566299","0.180053064908284","0.202089020224314"
"4 on scale 1-7","2012","66 and older","3","","",""
"5 on scale 1-7","2012","16-34 y.","492","0.233206245024206","0.21551976960556","0.250892720442853"
"5 on scale 1-7","2012","35-65 y.","1166","0.237676933379108","0.225747706242344","0.249606160515872"
"5 on scale 1-7","2012","66 and older","8","","",""
"6 on scale 1-7","2012","16-34 y.","553","0.251083802842234","0.232947118949218","0.26922048673525"
"6 on scale 1-7","2012","35-65 y.","1121","0.233328850163051","0.221475583891939","0.245182116434163"
"6 on scale 1-7","2012","66 and older","5","","",""
"7 Strongly agree","2012","16-34 y.","459","0.216087741630573","0.198873784529602","0.233301698731545"
"7 Strongly agree","2012","35-65 y.","797","0.16388315096397","0.153509063625263","0.174257238302677"
"7 Strongly agree","2012","66 and older","4","","",""
"1 Strongly disagree","2013","16-34 y.","39","0.00797516987775966","0.00510449586734318","0.0108458438881761"
"1 Strongly disagree","2013","35-65 y.","245","0.0278248001341085","0.0246356520172467","0.0310139482509703"
"1 Strongly disagree","2013","66 and older","146","0.0332924587065477","0.028285695578916","0.0382992218341794"
"2 on scale 1-7 ","2013","16-34 y.","139","0.0358186255852514","0.0298209017842349","0.041816349386268"
"2 on scale 1-7 ","2013","35-65 y.","591","0.0613336614866797","0.0566811070607526","0.0659862159126068"
"2 on scale 1-7 ","2013","66 and older","266","0.0569427781519031","0.0504754498805026","0.0634101064233035"
"3 on scale 1-7 ","2013","16-34 y.","316","0.0897943207493742","0.080567611400289","0.0990210300984593"
"3 on scale 1-7 ","2013","35-65 y.","1130","0.114512848345519","0.108338307968265","0.120687388722772"
"3 on scale 1-7 ","2013","66 and older","575","0.12490791192974","0.115680956773914","0.134134867085566"
"4 on scale 1-7","2013","16-34 y.","670","0.17418462430394","0.161944128052633","0.186425120555248"
"4 on scale 1-7","2013","35-65 y.","2264","0.216238633534606","0.20825602256462","0.224221244504591"
"4 on scale 1-7","2013","66 and older","1124","0.223297801525647","0.211675127758702","0.234920475292593"
"5 on scale 1-7","2013","16-34 y.","922","0.245132619647142","0.231249453617072","0.259015785677213"
"5 on scale 1-7","2013","35-65 y.","2391","0.228570571392286","0.220428317274114","0.236712825510458"
"5 on scale 1-7","2013","66 and older","1184","0.229200112120469","0.217469658916328","0.240930565324609"
"6 on scale 1-7","2013","16-34 y.","910","0.251603514773195","0.237598716541788","0.265608313004603"
"6 on scale 1-7","2013","35-65 y.","2171","0.212279112067841","0.204349969869452","0.22020825426623"
"6 on scale 1-7","2013","66 and older","1031","0.202940580033009","0.191716096810665","0.214165063255354"
"7 Strongly agree","2013","16-34 y.","692","0.195491125063337","0.182691961839573","0.208290288287101"
"7 Strongly agree","2013","35-65 y.","1425","0.139240373038961","0.132527476902487","0.145953269175435"
"7 Strongly agree","2013","66 and older","606","0.129418357532684","0.120050522126099","0.138786192939268"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","137","0.0095180603814964","0.00732544924490963","0.0117106715180832"
"1 Strongly disagree","2017","35-65 y.","386","0.0204884544587533","0.018335821617177","0.0226410873003296"
"1 Strongly disagree","2017","66 and older","116","0.0253110452923561","0.0209622000573391","0.0296598905273731"
"2 on scale 1-7 ","2017","16-34 y.","280","0.0339918078960666","0.0298997511853824","0.0380838646067509"
"2 on scale 1-7 ","2017","35-65 y.","1026","0.0646927489497207","0.0609549534550401","0.0684305444444013"
"2 on scale 1-7 ","2017","66 and older","340","0.072102322946753","0.0649407146807879","0.0792639312127182"
"3 on scale 1-7 ","2017","16-34 y.","550","0.0846142997183275","0.078329549069754","0.090899050366901"
"3 on scale 1-7 ","2017","35-65 y.","1683","0.102345375575995","0.0977396364965251","0.106951114655465"
"3 on scale 1-7 ","2017","66 and older","544","0.106811984615808","0.0982599918368335","0.115363977394782"
"4 on scale 1-7","2017","16-34 y.","1127","0.153118815975782","0.144986960896695","0.161250671054869"
"4 on scale 1-7","2017","35-65 y.","3027","0.188568143625722","0.182624253504319","0.194512033747125"
"4 on scale 1-7","2017","66 and older","1152","0.231485757127884","0.21980760879012","0.243163905465648"
"5 on scale 1-7","2017","16-34 y.","1716","0.240380509270327","0.230730854357378","0.250030164183275"
"5 on scale 1-7","2017","35-65 y.","3731","0.234484580897575","0.228046673892826","0.240922487902324"
"5 on scale 1-7","2017","66 and older","1176","0.223401125965285","0.211868533462712","0.234933718467857"
"6 on scale 1-7","2017","16-34 y.","1879","0.263464602690269","0.25351691696225","0.273412288418287"
"6 on scale 1-7","2017","35-65 y.","3744","0.225423637343851","0.219074094921662","0.23177317976604"
"6 on scale 1-7","2017","66 and older","1056","0.214160407423659","0.202801869437234","0.225518945410084"
"7 Strongly agree","2017","16-34 y.","1844","0.214911904067732","0.205636057861125","0.22418775027434"
"7 Strongly agree","2017","35-65 y.","3040","0.163997059148383","0.158370634390819","0.169623483905947"
"7 Strongly agree","2017","66 and older","627","0.126727356628255","0.11751658519345","0.13593812806306"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","100","0.0136117399435345","0.010528346187002","0.0166951337000671"
"1 Strongly disagree","2019","35-65 y.","405","0.028131251609613","0.025495357342688","0.0307671458765379"
"1 Strongly disagree","2019","66 and older","152","0.0354324884933033","0.030404363420346","0.0404606135662606"
"2 on scale 1-7 ","2019","16-34 y.","245","0.0392461516153087","0.0340789807266054","0.044413322504012"
"2 on scale 1-7 ","2019","35-65 y.","1061","0.0695222509108973","0.0654676831967996","0.0735768186249951"
"2 on scale 1-7 ","2019","66 and older","396","0.0839699586122373","0.0764267562692664","0.0915131609552081"
"3 on scale 1-7 ","2019","16-34 y.","444","0.0791667889147169","0.0719820627241074","0.0863515151053263"
"3 on scale 1-7 ","2019","35-65 y.","1696","0.11362444187826","0.108565328448128","0.118683555308392"
"3 on scale 1-7 ","2019","66 and older","621","0.11929301062982","0.110477202067944","0.128108819191696"
"4 on scale 1-7","2019","16-34 y.","955","0.186260729805576","0.17590092655716","0.196620533053992"
"4 on scale 1-7","2019","35-65 y.","3088","0.214261980271396","0.20772102633605","0.220802934206742"
"4 on scale 1-7","2019","66 and older","1122","0.225515337341931","0.214148663918876","0.236882010764986"
"5 on scale 1-7","2019","16-34 y.","1272","0.245735273682833","0.234278987093732","0.257191560271935"
"5 on scale 1-7","2019","35-65 y.","3403","0.22597693981823","0.219309813849199","0.23264406578726"
"5 on scale 1-7","2019","66 and older","1130","0.215001363849764","0.20382774151482","0.226174986184707"
"6 on scale 1-7","2019","16-34 y.","1320","0.247414751583166","0.235932187828697","0.258897315337636"
"6 on scale 1-7","2019","35-65 y.","3237","0.210539979897177","0.204040748367402","0.217039211426952"
"6 on scale 1-7","2019","66 and older","1087","0.194852257554864","0.184079436636131","0.205625078473598"
"7 Strongly agree","2019","16-34 y.","1089","0.188564564454865","0.17815565464133","0.198973474268399"
"7 Strongly agree","2019","35-65 y.","2226","0.137943155614427","0.132445877868289","0.143440433360564"
"7 Strongly agree","2019","66 and older","685","0.12593558351808","0.116911878721531","0.134959288314629"
