"plh0225","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","258","0.0563035436196383","0.0495866136615829","0.0630204735776937"
"2 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","48","0.0324935522717247","0.0223983634642158","0.0425887410792337"
"2 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","67","0.0361520821416959","0.0268681217817907","0.0454360425016011"
"2 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","77","0.038924085564563","0.0308566294326944","0.0469915416964315"
"2 on scale 1-7 ","2005","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","31","0.0673599969928369","0.0457337434917887","0.0889862504938851"
"2 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","51","0.0850116072130826","0.0637500892764242","0.106273125149741"
"2 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","no migration background","(0) in school","36","0.0631981157764425","0.0420392600276733","0.0843569715252118"
"3 on scale 1-7 ","2005","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","no migration background","(1b) general elementary school","174","0.150073759141555","0.130024919704239","0.170122598578872"
"3 on scale 1-7 ","2005","no migration background","(1c) basic vocational qualification","580","0.117973745976765","0.108927898766448","0.127019593187081"
"3 on scale 1-7 ","2005","no migration background","(2b) intermediate general qualification","33","0.0706493467631176","0.0472333281432321","0.0940653653830031"
"3 on scale 1-7 ","2005","no migration background","(2a) intermediate vocational","478","0.106285384556057","0.0973044196957003","0.115266349416413"
"3 on scale 1-7 ","2005","no migration background","(2c_gen) general maturity certificate","53","0.0810291346074916","0.0592127728307308","0.102845496384252"
"3 on scale 1-7 ","2005","no migration background","(2c_voc) vocational maturity certificate","98","0.0878892067179834","0.0717686333097581","0.104009780126209"
"3 on scale 1-7 ","2005","no migration background","(3a) lower tertiary education","156","0.12450959249968","0.108088975747335","0.140930209252026"
"3 on scale 1-7 ","2005","no migration background","(3b) higher tertiary education","221","0.0976389234864398","0.0852580802533495","0.11001976671953"
"3 on scale 1-7 ","2005","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2005","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","direct migration background","(1b) general elementary school","65","0.11035739367839","0.083322059345258","0.137392728011522"
"3 on scale 1-7 ","2005","direct migration background","(1c) basic vocational qualification","79","0.118829047317962","0.0941607738017067","0.143497320834217"
"3 on scale 1-7 ","2005","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","direct migration background","(2c_voc) vocational maturity certificate","33","0.149944369761849","0.107200931893235","0.192687807630463"
"3 on scale 1-7 ","2005","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","81","0.133722987312829","0.104125989188207","0.163319985437451"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","286","0.218804453682392","0.195595572970292","0.242013334394492"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1208","0.23688647262565","0.224963610726138","0.248809334525162"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","75","0.124880381072547","0.0946704320145756","0.155090330130518"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","983","0.211940013667412","0.200031079066387","0.223848948268437"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","100","0.186888457772553","0.155722738235169","0.218054177309936"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","251","0.211507024408032","0.188255564423776","0.234758484392288"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","304","0.184029955653813","0.164757203716444","0.203302707591181"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","460","0.206405684686358","0.189524277021007","0.223287092351708"
"4 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","37","0.225607667630633","0.161043344416858","0.290171990844409"
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","174","0.323969481481948","0.2835902134923","0.364348749471595"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","165","0.223959985667382","0.192178467853156","0.255741503481608"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","30","0.182955383864459","0.120666189095768","0.24524457863315"
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","54","0.188226329322105","0.141427136660589","0.23502552198362"
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","54","0.252493845393216","0.199888457168123","0.30509923361831"
"4 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","34","0.27801420178622","0.205091641512073","0.350936762060368"
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","116","0.17371016517804","0.140764744567303","0.206655585788777"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","228","0.194426377171666","0.17220983584281","0.216642918500521"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1096","0.21754329714373","0.205973684524533","0.229112909762926"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","106","0.259074416379834","0.219036751986039","0.299112080773629"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","1051","0.220679667576119","0.208595243513516","0.232764091638722"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","130","0.228648104958572","0.195072725195024","0.26222348472212"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","291","0.263548657001957","0.238464971393059","0.288632342610854"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","401","0.223529720327877","0.202809593034743","0.244249847621011"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","580","0.255271233243764","0.237084757001225","0.273457709486303"
"5 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","35","0.248505158309757","0.181752915993051","0.315257400626464"
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","104","0.233108807686836","0.196627579019029","0.269590036354643"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","142","0.223650832812764","0.191884932632454","0.255416732993074"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","41","0.234111504784581","0.165891556716804","0.302331452852357"
"5 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","30","0.349813548795252","0.259449959507686","0.440177138082817"
"5 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","59","0.204624338304686","0.156324521136261","0.252924155473111"
"5 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","63","0.223459695956091","0.173019234876357","0.273900157035825"
"5 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"5 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"5 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","38","0.216470652185897","0.149437253897684","0.283504050474109"
"5 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","30","0.214237311959035","0.142597229839246","0.285877394078824"
"5 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2005","no migration background","(0) in school","132","0.299489974766143","0.259659584934336","0.339320364597951"
"6 on scale 1-7","2005","no migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","no migration background","(1b) general elementary school","192","0.139115614184835","0.119688576062489","0.15854265230718"
"6 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","876","0.183065073965446","0.172220505210972","0.193909642719919"
"6 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","103","0.211739125695964","0.174405108922309","0.249073142469619"
"6 on scale 1-7","2005","no migration background","(2a) intermediate vocational","974","0.217290727075652","0.205273406988646","0.229308047162658"
"6 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","172","0.252740013413923","0.217995701036025","0.287484325791822"
"6 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","291","0.236301304409518","0.212114248987066","0.260488359831971"
"6 on scale 1-7","2005","no migration background","(3a) lower tertiary education","377","0.262081730202661","0.240209912964814","0.283953547440508"
"6 on scale 1-7","2005","no migration background","(3b) higher tertiary education","529","0.240880772697907","0.223044478789329","0.258717066606484"
"6 on scale 1-7","2005","direct migration background","(0) in school","","","",""
"6 on scale 1-7","2005","direct migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","direct migration background","(1b) general elementary school","58","0.0979711145815194","0.0723214029331781","0.123620826229861"
"6 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","95","0.133577453801861","0.10764289798276","0.159512009620962"
"6 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","33","0.283848766218478","0.2112108944899","0.356486637947056"
"6 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","56","0.187940753299869","0.141168851025944","0.234712655573795"
"6 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","60","0.205695066121037","0.156750665686569","0.254639466555505"
"6 on scale 1-7","2005","indirect migration background","(0) in school","","","",""
"6 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2005","indirect migration background","(1b) general elementary school","","","",""
"6 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","35","0.240514711830458","0.165888168709022","0.315141254951895"
"6 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2005","no migration background","(0) in school","130","0.278135771434362","0.23917097431362","0.317100568555103"
"7 Strongly agree","2005","no migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","no migration background","(1b) general elementary school","155","0.151336966855036","0.131218893213916","0.171455040496157"
"7 Strongly agree","2005","no migration background","(1c) basic vocational qualification","620","0.134139598832486","0.124582672293853","0.14369652537112"
"7 Strongly agree","2005","no migration background","(2b) intermediate general qualification","112","0.255081587435419","0.21524674668968","0.294916428181158"
"7 Strongly agree","2005","no migration background","(2a) intermediate vocational","686","0.15977704680784","0.149100243096519","0.17045385051916"
"7 Strongly agree","2005","no migration background","(2c_gen) general maturity certificate","119","0.205812215480469","0.173489485791424","0.238134945169514"
"7 Strongly agree","2005","no migration background","(2c_voc) vocational maturity certificate","186","0.155931331263991","0.135275413346818","0.176587249181164"
"7 Strongly agree","2005","no migration background","(3a) lower tertiary education","227","0.155734276039158","0.137700193782328","0.173768358295988"
"7 Strongly agree","2005","no migration background","(3b) higher tertiary education","321","0.153455207861854","0.1384215610331","0.168488854690608"
"7 Strongly agree","2005","direct migration background","(0) in school","","","",""
"7 Strongly agree","2005","direct migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","direct migration background","(1b) general elementary school","51","0.104113563010425","0.0777621822849599","0.13046494373589"
"7 Strongly agree","2005","direct migration background","(1c) basic vocational qualification","86","0.153434076552463","0.125959015591922","0.180909137513004"
"7 Strongly agree","2005","direct migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","direct migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","direct migration background","(2c_voc) vocational maturity certificate","44","0.176347351635838","0.130718744196867","0.221975959074809"
"7 Strongly agree","2005","direct migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","direct migration background","(3b) higher tertiary education","48","0.17924594062548","0.132802046158385","0.225689835092575"
"7 Strongly agree","2005","indirect migration background","(0) in school","","","",""
"7 Strongly agree","2005","indirect migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2005","indirect migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","indirect migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(0) in school","","","",""
"1 Strongly disagree","2006","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2006","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(0) in school","","","",""
"4 on scale 1-7","2006","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2006","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","direct migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","direct migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","direct migration background","(2a) intermediate vocational","","","",""
