"plh0225","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","246","0.0942231168627981","0.0828124880597469","0.105633745665849"
"4 on scale 1-7","2005","(0) in school","116","0.157324043175071","0.129418719272199","0.185229367077944"
"4 on scale 1-7","2005","(1a) inadequately completed","54","0.192777223496461","0.143280352877575","0.242274094115347"
"4 on scale 1-7","2005","(1b) general elementary school","487","0.242738691724199","0.223201838489756","0.262275544958642"
"4 on scale 1-7","2005","(1c) basic vocational qualification","1407","0.236356763714787","0.22531894974145","0.247394577688123"
"4 on scale 1-7","2005","(2b) intermediate general qualification","100","0.136132942814329","0.108200180748143","0.164065704880515"
"4 on scale 1-7","2005","(2a) intermediate vocational","1035","0.208386737964911","0.196894369597098","0.219879106332723"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","148","0.196065623070366","0.168485094563638","0.223646151577095"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","316","0.203148003310114","0.182854607362958","0.223441399257271"
"4 on scale 1-7","2005","(3a) lower tertiary education","320","0.180438328986683","0.16187205713415","0.199004600839216"
"4 on scale 1-7","2005","(3b) higher tertiary education","521","0.212420342634369","0.196444435562197","0.22839624970654"
"5 on scale 1-7","2005","(0) in school","156","0.199201001112972","0.168590761022946","0.229811241202999"
"5 on scale 1-7","2005","(1a) inadequately completed","47","0.208463589858125","0.157494869229893","0.259432310486357"
"5 on scale 1-7","2005","(1b) general elementary school","354","0.206295213334472","0.187856258432335","0.224734168236608"
"5 on scale 1-7","2005","(1c) basic vocational qualification","1276","0.218197846256124","0.207467160936801","0.228928531575446"
"5 on scale 1-7","2005","(2b) intermediate general qualification","136","0.251130883757469","0.215807538041486","0.286454229473452"
"5 on scale 1-7","2005","(2a) intermediate vocational","1122","0.221016988687871","0.209276267059333","0.232757710316409"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","179","0.250283605534605","0.220191244582332","0.280375966486879"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","364","0.250240918168002","0.22839352384375","0.272088312492254"
"5 on scale 1-7","2005","(3a) lower tertiary education","424","0.23012972853007","0.209807813799728","0.250451643260412"
"5 on scale 1-7","2005","(3b) higher tertiary education","655","0.249482737924351","0.232581410251182","0.26638406559752"
"6 on scale 1-7","2005","(0) in school","160","0.266089722752124","0.232221317159929","0.299958128344318"
"6 on scale 1-7","2005","(1a) inadequately completed","25","","",""
"6 on scale 1-7","2005","(1b) general elementary school","272","0.130595040042007","0.115240506586795","0.145949573497218"
"6 on scale 1-7","2005","(1c) basic vocational qualification","990","0.176792766996195","0.166881238508425","0.186704295483964"
"6 on scale 1-7","2005","(2b) intermediate general qualification","126","0.204767682424598","0.171898679715909","0.237636685133288"
"6 on scale 1-7","2005","(2a) intermediate vocational","1042","0.220443041646695","0.208713255540496","0.232172827752894"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","211","0.23217103267889","0.202839968519023","0.261502096838757"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","360","0.226909344868322","0.205784135581816","0.248034554154828"
"6 on scale 1-7","2005","(3a) lower tertiary education","399","0.257824696299342","0.236705130063573","0.27894426253511"
"6 on scale 1-7","2005","(3b) higher tertiary education","604","0.236805223470002","0.220200426807802","0.253410020132202"
"7 Strongly agree","2005","(0) in school","161","0.269977660222994","0.235953202935884","0.304002117510105"
"7 Strongly agree","2005","(1a) inadequately completed","32","0.172084950219969","0.124724315757826","0.219445584682113"
"7 Strongly agree","2005","(1b) general elementary school","232","0.146701911503347","0.130579481520872","0.162824341485821"
"7 Strongly agree","2005","(1c) basic vocational qualification","733","0.136848294439835","0.127919001739488","0.145777587140182"
"7 Strongly agree","2005","(2b) intermediate general qualification","139","0.274120271362515","0.237786396191448","0.310454146533582"
"7 Strongly agree","2005","(2a) intermediate vocational","730","0.161901866649293","0.151478900342172","0.172324832956414"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","159","0.200187110847404","0.172389734159309","0.227984487535498"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","240","0.162009531338794","0.143425093026605","0.180593969650983"
"7 Strongly agree","2005","(3a) lower tertiary education","242","0.159736203449911","0.142048192746073","0.17742421415375"
"7 Strongly agree","2005","(3b) higher tertiary education","376","0.158157462319265","0.143905308352858","0.172409616285672"
"1 Strongly disagree","2006","(0) in school","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","(0) in school","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","(0) in school","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","(0) in school","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","(0) in school","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","(0) in school","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","(0) in school","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","(1b) general elementary school","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","(0) in school","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","(0) in school","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2007","(0) in school","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2007","(0) in school","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2007","(0) in school","","","",""
"5 on scale 1-7","2007","(1a) inadequately completed","","","",""
"5 on scale 1-7","2007","(1b) general elementary school","","","",""
"5 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2007","(0) in school","","","",""
"6 on scale 1-7","2007","(1a) inadequately completed","","","",""
"6 on scale 1-7","2007","(1b) general elementary school","","","",""
"6 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"7 Strongly agree","2007","(0) in school","","","",""
"7 Strongly agree","2007","(1a) inadequately completed","","","",""
"7 Strongly agree","2007","(1b) general elementary school","","","",""
"7 Strongly agree","2007","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2007","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2007","(2a) intermediate vocational","","","",""
"7 Strongly agree","2007","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2007","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2007","(3a) lower tertiary education","","","",""
"7 Strongly agree","2007","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2008","(0) in school","","","",""
"1 Strongly disagree","2008","(1a) inadequately completed","","","",""
"1 Strongly disagree","2008","(1b) general elementary school","","","",""
"1 Strongly disagree","2008","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2008","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2008","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2008","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2008","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2008","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2008","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2008","(0) in school","","","",""
"2 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2008","(0) in school","","","",""
"3 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2008","(0) in school","","","",""
"4 on scale 1-7","2008","(1a) inadequately completed","","","",""
"4 on scale 1-7","2008","(1b) general elementary school","","","",""
"4 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2008","(0) in school","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","(0) in school","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","(0) in school","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","(1b) general elementary school","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","(0) in school","1","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","14","","",""
"1 Strongly disagree","2009","(1b) general elementary school","67","0.058408625506639","0.0460534256505168","0.0707638253627611"
"1 Strongly disagree","2009","(1c) basic vocational qualification","184","0.0443338010019663","0.0385119966047351","0.0501556053991975"
"1 Strongly disagree","2009","(2b) intermediate general qualification","5","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","96","0.0214086583666635","0.0171177118822276","0.0256996048510994"
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","6","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","17","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","18","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","27","","",""
"2 on scale 1-7 ","2009","(0) in school","9","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","12","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","117","0.0793958732963171","0.0651524143018594","0.0936393322907748"
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","391","0.0875244820754927","0.0795314344913813","0.0955175296596041"
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","18","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","302","0.0647478107114947","0.0574526544525544","0.072042966970435"
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","24","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","73","0.0515063541558654","0.0395962437690405","0.0634164645426902"
"2 on scale 1-7 ","2009","(3a) lower tertiary education","99","0.0701273577894055","0.0575438904922523","0.0827108250865588"
"2 on scale 1-7 ","2009","(3b) higher tertiary education","141","0.0477155249896309","0.03927310596534","0.0561579440139218"
"3 on scale 1-7 ","2009","(0) in school","27","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","35","0.179634922788913","0.12192870662192","0.237341138955906"
"3 on scale 1-7 ","2009","(1b) general elementary school","209","0.134821378132153","0.116828016154054","0.152814740110253"
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","658","0.128012425650651","0.118562721219834","0.137462130081468"
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","43","0.135524297387698","0.103284736297263","0.167763858478132"
"3 on scale 1-7 ","2009","(2a) intermediate vocational","539","0.129106519438904","0.119165880629241","0.139047158248567"
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","71","0.114556867603994","0.0908446388707638","0.138269096337225"
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","141","0.121130489722381","0.103548941970722","0.138712037474041"
"3 on scale 1-7 ","2009","(3a) lower tertiary education","206","0.133635807018137","0.116868762438311","0.150402851597964"
"3 on scale 1-7 ","2009","(3b) higher tertiary education","285","0.108395429073252","0.0960829550847367","0.120707903061767"
"4 on scale 1-7","2009","(0) in school","52","0.180873726100531","0.137956462640702","0.223790989560361"
"4 on scale 1-7","2009","(1a) inadequately completed","36","0.189256968498395","0.13037379851681","0.248140138479981"
"4 on scale 1-7","2009","(1b) general elementary school","374","0.271908057277502","0.248466622123191","0.295349492431813"
"4 on scale 1-7","2009","(1c) basic vocational qualification","1177","0.227761307583619","0.215899448352814","0.239623166814424"
"4 on scale 1-7","2009","(2b) intermediate general qualification","80","0.192670556477417","0.155522404424524","0.229818708530311"
"4 on scale 1-7","2009","(2a) intermediate vocational","994","0.236333348385082","0.223739104334235","0.248927592435928"
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","108","0.131069357353918","0.105943284474436","0.156195430233399"
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","304","0.224166501838611","0.201694705519287","0.246638298157935"
"4 on scale 1-7","2009","(3a) lower tertiary education","347","0.218141423321067","0.197790785513465","0.238492061128668"
"4 on scale 1-7","2009","(3b) higher tertiary education","523","0.218943085456578","0.202565093396381","0.235321077516774"
"5 on scale 1-7","2009","(0) in school","63","0.18633556858298","0.142920609246922","0.229750527919039"
"5 on scale 1-7","2009","(1a) inadequately completed","36","0.237876838971322","0.173872076567005","0.301881601375639"
"5 on scale 1-7","2009","(1b) general elementary school","269","0.190378988473224","0.16969518328237","0.211062793664079"
"5 on scale 1-7","2009","(1c) basic vocational qualification","1061","0.224198471486601","0.21240263748336","0.235994305489842"
"5 on scale 1-7","2009","(2b) intermediate general qualification","108","0.240232767621824","0.199992529245542","0.280473005998105"
"5 on scale 1-7","2009","(2a) intermediate vocational","1032","0.236099526668707","0.22350958738905","0.248689465948365"
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","162","0.237447971698192","0.205766857563808","0.269129085832576"
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","294","0.217109638119439","0.19489403061341","0.239325245625468"
"5 on scale 1-7","2009","(3a) lower tertiary education","378","0.246824818695108","0.225578325178566","0.26807131221165"
"5 on scale 1-7","2009","(3b) higher tertiary education","585","0.233503756690333","0.216748323910301","0.250259189470366"
"6 on scale 1-7","2009","(0) in school","82","0.249117466630294","0.200894164943497","0.297340768317091"
"6 on scale 1-7","2009","(1a) inadequately completed","18","","",""
"6 on scale 1-7","2009","(1b) general elementary school","187","0.127298094670738","0.109738116983113","0.144858072358363"
"6 on scale 1-7","2009","(1c) basic vocational qualification","799","0.164387237379955","0.153904526836637","0.174869947923274"
"6 on scale 1-7","2009","(2b) intermediate general qualification","96","0.195190947222894","0.157859020468155","0.232522873977633"
"6 on scale 1-7","2009","(2a) intermediate vocational","845","0.185364058573463","0.173844065015466","0.196884052131459"
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","165","0.229774595316258","0.198453178561081","0.261096012071435"
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","296","0.244105805602366","0.220959177811646","0.267252433393086"
"6 on scale 1-7","2009","(3a) lower tertiary education","342","0.201118793340344","0.181366738572131","0.220870848108556"
"6 on scale 1-7","2009","(3b) higher tertiary education","592","0.241946638599149","0.22498517269169","0.258908104506609"
"7 Strongly agree","2009","(0) in school","75","0.229998240964213","0.183076192124157","0.27692028980427"
"7 Strongly agree","2009","(1a) inadequately completed","19","","",""
"7 Strongly agree","2009","(1b) general elementary school","161","0.137788982643426","0.119629892825508","0.155948072461345"
"7 Strongly agree","2009","(1c) basic vocational qualification","532","0.123782274821714","0.114467502153133","0.133097047490296"
"7 Strongly agree","2009","(2b) intermediate general qualification","83","0.174021014960855","0.138311044539836","0.209730985381875"
"7 Strongly agree","2009","(2a) intermediate vocational","563","0.126940077855686","0.117070942755729","0.136809212955642"
"7 Strongly agree","2009","(2c_gen) general maturity certificate","157","0.225291982156478","0.194187471945267","0.256396492367689"
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","198","0.13412847014703","0.115764973308705","0.152491966985356"
"7 Strongly agree","2009","(3a) lower tertiary education","192","0.119397476320846","0.1034191094713","0.135375843170391"
"7 Strongly agree","2009","(3b) higher tertiary education","296","0.134025433246632","0.12053270178432","0.147518164708944"
"1 Strongly disagree","2010","(0) in school","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","","","",""
