"plh0225","year","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","Female","3390","0.222393661514094","0.215796964148221","0.228990358879966"
"7 Strongly agree","2017","Male","2573","0.158786765287579","0.15271427701329","0.164859253561868"
"7 Strongly agree","2017","Female","2938","0.175047854875766","0.169019785572937","0.181075924178596"
"1 Strongly disagree","2018","Male","","","",""
"1 Strongly disagree","2018","Female","","","",""
"2 on scale 1-7 ","2018","Male","","","",""
"2 on scale 1-7 ","2018","Female","","","",""
"3 on scale 1-7 ","2018","Male","","","",""
"3 on scale 1-7 ","2018","Female","","","",""
"4 on scale 1-7","2018","Male","","","",""
"4 on scale 1-7","2018","Female","","","",""
"5 on scale 1-7","2018","Male","","","",""
"5 on scale 1-7","2018","Female","","","",""
"6 on scale 1-7","2018","Male","","","",""
"6 on scale 1-7","2018","Female","","","",""
"7 Strongly agree","2018","Male","","","",""
"7 Strongly agree","2018","Female","","","",""
"1 Strongly disagree","2019","Male","330","0.029344405958841","0.0263592856898318","0.0323295262278502"
"1 Strongly disagree","2019","Female","326","0.0239024715228241","0.0213206896402905","0.0264842534053577"
"2 on scale 1-7 ","2019","Male","781","0.0643562009630468","0.0600159278073992","0.0686964741186945"
"2 on scale 1-7 ","2019","Female","921","0.0677633796300871","0.0635151092844442","0.0720116499757299"
"3 on scale 1-7 ","2019","Male","1307","0.105031873105519","0.0996089814084931","0.110454764802545"
"3 on scale 1-7 ","2019","Female","1453","0.108938747497099","0.103672557717277","0.11420493727692"
"4 on scale 1-7","2019","Male","2482","0.211340567229811","0.204119476915935","0.218561657543687"
"4 on scale 1-7","2019","Female","2683","0.209909762169061","0.20302631150961","0.216793212828513"
"5 on scale 1-7","2019","Male","2837","0.231435258433551","0.223975554668729","0.238894962198372"
"5 on scale 1-7","2019","Female","2965","0.224370775534602","0.217319596137202","0.231421954932001"
"6 on scale 1-7","2019","Male","2721","0.220493086025171","0.213160214685161","0.227825957365181"
"6 on scale 1-7","2019","Female","2922","0.210169503021642","0.203282927166639","0.217056078876644"
"7 Strongly agree","2019","Male","1821","0.13799860828406","0.131898213681973","0.144099002886147"
"7 Strongly agree","2019","Female","2176","0.154945360624686","0.148829138895979","0.161061582353392"
