"plh0225","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2008","general elemantary","","","",""
"2 on scale 1-7 ","2008","middle vocational","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","higher vocational","","","",""
"2 on scale 1-7 ","2008","higher education","","","",""
"3 on scale 1-7 ","2008","in school","","","",""
"3 on scale 1-7 ","2008","inadequately","","","",""
"3 on scale 1-7 ","2008","general elemantary","","","",""
"3 on scale 1-7 ","2008","middle vocational","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","higher vocational","","","",""
"3 on scale 1-7 ","2008","higher education","","","",""
"4 on scale 1-7","2008","in school","","","",""
"4 on scale 1-7","2008","inadequately","","","",""
"4 on scale 1-7","2008","general elemantary","","","",""
"4 on scale 1-7","2008","middle vocational","","","",""
"4 on scale 1-7","2008","vocational + Abi","","","",""
"4 on scale 1-7","2008","higher vocational","","","",""
"4 on scale 1-7","2008","higher education","","","",""
"5 on scale 1-7","2008","in school","","","",""
"5 on scale 1-7","2008","inadequately","","","",""
"5 on scale 1-7","2008","general elemantary","","","",""
"5 on scale 1-7","2008","middle vocational","","","",""
"5 on scale 1-7","2008","vocational + Abi","","","",""
"5 on scale 1-7","2008","higher vocational","","","",""
"5 on scale 1-7","2008","higher education","","","",""
"6 on scale 1-7","2008","in school","","","",""
"6 on scale 1-7","2008","inadequately","","","",""
"6 on scale 1-7","2008","general elemantary","","","",""
"6 on scale 1-7","2008","middle vocational","","","",""
"6 on scale 1-7","2008","vocational + Abi","","","",""
"6 on scale 1-7","2008","higher vocational","","","",""
"6 on scale 1-7","2008","higher education","","","",""
"7 Strongly agree","2008","in school","","","",""
"7 Strongly agree","2008","inadequately","","","",""
"7 Strongly agree","2008","general elemantary","","","",""
"7 Strongly agree","2008","middle vocational","","","",""
"7 Strongly agree","2008","vocational + Abi","","","",""
"7 Strongly agree","2008","higher vocational","","","",""
"7 Strongly agree","2008","higher education","","","",""
"1 Strongly disagree","2009","in school","1","","",""
"1 Strongly disagree","2009","inadequately","13","","",""
"1 Strongly disagree","2009","general elemantary","70","0.0490303951512242","0.0390076096936569","0.0590531806087915"
"1 Strongly disagree","2009","middle vocational","266","0.0335070183962365","0.0297986143719674","0.0372154224205056"
"1 Strongly disagree","2009","vocational + Abi","12","","",""
"1 Strongly disagree","2009","higher vocational","29","","",""
"1 Strongly disagree","2009","higher education","45","0.0135867174719401","0.0100129324852928","0.0171605024585874"
"2 on scale 1-7 ","2009","in school","9","","",""
"2 on scale 1-7 ","2009","inadequately","11","","",""
"2 on scale 1-7 ","2009","general elemantary","133","0.0720640164280955","0.0600609928484331","0.0840670400077579"
"2 on scale 1-7 ","2009","middle vocational","661","0.07505761200304","0.0696279285390097","0.0804872954670702"
"2 on scale 1-7 ","2009","vocational + Abi","55","0.0514941202853006","0.0377827248621134","0.0652055157084879"
"2 on scale 1-7 ","2009","higher vocational","88","0.0670839456456503","0.0536240029108216","0.080543888380479"
"2 on scale 1-7 ","2009","higher education","240","0.0566664335947095","0.0495290789592033","0.0638037882302157"
"3 on scale 1-7 ","2009","in school","27","","",""
"3 on scale 1-7 ","2009","inadequately","31","0.188015030577625","0.128577011518014","0.247453049637237"
"3 on scale 1-7 ","2009","general elemantary","250","0.136466381770556","0.120532379204054","0.152400384337058"
"3 on scale 1-7 ","2009","middle vocational","1158","0.125081037394978","0.118263940745632","0.131898134044324"
"3 on scale 1-7 ","2009","vocational + Abi","104","0.122598946954659","0.10225078123424","0.142947112675078"
"3 on scale 1-7 ","2009","higher vocational","176","0.13847834596498","0.119894454421704","0.157062237508256"
"3 on scale 1-7 ","2009","higher education","491","0.118476010976602","0.108499608276235","0.128452413676968"
"4 on scale 1-7","2009","in school","52","0.180873726100531","0.137956462640702","0.223790989560361"
"4 on scale 1-7","2009","inadequately","35","0.198837834103288","0.13812174706142","0.259553921145155"
"4 on scale 1-7","2009","general elemantary","447","0.255062148900044","0.234829374108085","0.275294923692003"
"4 on scale 1-7","2009","middle vocational","2076","0.225717188491027","0.217102255087457","0.234332121894596"
"4 on scale 1-7","2009","vocational + Abi","237","0.225188307998319","0.199273152320414","0.251103463676223"
"4 on scale 1-7","2009","higher vocational","302","0.209385602238724","0.187494461313014","0.231276743164434"
"4 on scale 1-7","2009","higher education","870","0.218622915099641","0.205863820197551","0.231382010001731"
"5 on scale 1-7","2009","in school","63","0.18633556858298","0.142920609246922","0.229750527919039"
"5 on scale 1-7","2009","inadequately","34","0.218740779850726","0.155854413275946","0.281627146425506"
"5 on scale 1-7","2009","general elemantary","369","0.201588401618713","0.182966732363972","0.220210070873454"
"5 on scale 1-7","2009","middle vocational","2065","0.230080170976762","0.22140691533128","0.238753426622243"
"5 on scale 1-7","2009","vocational + Abi","215","0.203410885710717","0.178436943671101","0.228384827750333"
"5 on scale 1-7","2009","higher vocational","307","0.234825472840833","0.212018613491987","0.257632332189679"
"5 on scale 1-7","2009","higher education","963","0.238823964528423","0.225661924809993","0.251986004246854"
"6 on scale 1-7","2009","in school","82","0.249117466630294","0.200894164943497","0.297340768317091"
"6 on scale 1-7","2009","inadequately","19","","",""
"6 on scale 1-7","2009","general elemantary","279","0.142327570910607","0.126110304065888","0.158544837755326"
"6 on scale 1-7","2009","middle vocational","1650","0.174486831336477","0.166665816133781","0.182307846539174"
"6 on scale 1-7","2009","vocational + Abi","229","0.260324778234389","0.233100203204934","0.287549353263845"
"6 on scale 1-7","2009","higher vocational","266","0.208173311513792","0.186328906367664","0.230017716659921"
"6 on scale 1-7","2009","higher education","934","0.225640684743491","0.212736764800177","0.238544604686804"
"7 Strongly agree","2009","in school","75","0.229998240964213","0.183076192124157","0.27692028980427"
"7 Strongly agree","2009","inadequately","23","","",""
"7 Strongly agree","2009","general elemantary","235","0.14346108522076","0.127190130940771","0.15973203950075"
"7 Strongly agree","2009","middle vocational","1170","0.13607014140148","0.12900468111911","0.143135601683851"
"7 Strongly agree","2009","vocational + Abi","146","0.129567424960442","0.108732194814755","0.150402655106128"
"7 Strongly agree","2009","higher vocational","159","0.117970392204935","0.100614748612727","0.135326035797143"
"7 Strongly agree","2009","higher education","488","0.128183273585194","0.117863504735832","0.138503042434556"
"1 Strongly disagree","2010","in school","","","",""
"1 Strongly disagree","2010","inadequately","","","",""
"1 Strongly disagree","2010","general elemantary","","","",""
"1 Strongly disagree","2010","middle vocational","","","",""
"1 Strongly disagree","2010","vocational + Abi","","","",""
"1 Strongly disagree","2010","higher vocational","","","",""
"1 Strongly disagree","2010","higher education","","","",""
"2 on scale 1-7 ","2010","in school","","","",""
"2 on scale 1-7 ","2010","inadequately","","","",""
"2 on scale 1-7 ","2010","general elemantary","","","",""
"2 on scale 1-7 ","2010","middle vocational","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","higher vocational","","","",""
"2 on scale 1-7 ","2010","higher education","","","",""
"3 on scale 1-7 ","2010","in school","","","",""
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","","","",""
"3 on scale 1-7 ","2010","middle vocational","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","higher vocational","","","",""
"3 on scale 1-7 ","2010","higher education","","","",""
"4 on scale 1-7","2010","in school","","","",""
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","","","",""
"4 on scale 1-7","2010","middle vocational","","","",""
"4 on scale 1-7","2010","vocational + Abi","","","",""
"4 on scale 1-7","2010","higher vocational","","","",""
"4 on scale 1-7","2010","higher education","","","",""
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","","","",""
"5 on scale 1-7","2010","middle vocational","","","",""
"5 on scale 1-7","2010","vocational + Abi","","","",""
"5 on scale 1-7","2010","higher vocational","","","",""
"5 on scale 1-7","2010","higher education","","","",""
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","","","",""
"6 on scale 1-7","2010","middle vocational","","","",""
"6 on scale 1-7","2010","vocational + Abi","","","",""
"6 on scale 1-7","2010","higher vocational","","","",""
"6 on scale 1-7","2010","higher education","","","",""
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","","","",""
"7 Strongly agree","2010","middle vocational","","","",""
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","","","",""
"7 Strongly agree","2010","higher education","","","",""
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","2","","",""
"1 Strongly disagree","2012","inadequately","11","","",""
"1 Strongly disagree","2012","general elemantary","31","0.0435877594742031","0.0292590978960841","0.0579164210523221"
"1 Strongly disagree","2012","middle vocational","76","0.0229379420630306","0.0177847077978982","0.0280911763281629"
"1 Strongly disagree","2012","vocational + Abi","11","","",""
"1 Strongly disagree","2012","higher vocational","4","","",""
"1 Strongly disagree","2012","higher education","12","","",""
"2 on scale 1-7 ","2012","in school","3","","",""
"2 on scale 1-7 ","2012","inadequately","10","","",""
"2 on scale 1-7 ","2012","general elemantary","35","0.0392658174068847","0.0256353818901398","0.0528962529236297"
"2 on scale 1-7 ","2012","middle vocational","187","0.0582012714575165","0.0501421653869817","0.0662603775280513"
"2 on scale 1-7 ","2012","vocational + Abi","39","0.0511501645696332","0.0354253809139465","0.0668749482253198"
"2 on scale 1-7 ","2012","higher vocational","17","","",""
"2 on scale 1-7 ","2012","higher education","80","0.0576548788991343","0.0458354683662476","0.0694742894320209"
"3 on scale 1-7 ","2012","in school","10","","",""
"3 on scale 1-7 ","2012","inadequately","14","","",""
"3 on scale 1-7 ","2012","general elemantary","60","0.0810146821143294","0.0618660858564902","0.100163278372169"
"3 on scale 1-7 ","2012","middle vocational","283","0.0848717967044348","0.0752785800253904","0.0944650133834791"
"3 on scale 1-7 ","2012","vocational + Abi","68","0.077259649371687","0.058201595919437","0.096317702823937"
"3 on scale 1-7 ","2012","higher vocational","37","0.0961502329230144","0.0659072270125711","0.126393238833458"
"3 on scale 1-7 ","2012","higher education","163","0.098378434052639","0.0832764192888551","0.113480448816423"
"4 on scale 1-7","2012","in school","27","","",""
"4 on scale 1-7","2012","inadequately","23","","",""
"4 on scale 1-7","2012","general elemantary","148","0.176372169906885","0.149624785142058","0.203119554671712"
"4 on scale 1-7","2012","middle vocational","626","0.184204435167138","0.170860549965338","0.197548320368937"
"4 on scale 1-7","2012","vocational + Abi","132","0.18629970872266","0.158508928369184","0.214090489076135"
"4 on scale 1-7","2012","higher vocational","62","0.178661420584143","0.139362722627476","0.217960118540809"
"4 on scale 1-7","2012","higher education","295","0.202224625089802","0.181857481504628","0.222591768674976"
"5 on scale 1-7","2012","in school","37","0.181012703558161","0.126265189890718","0.235760217225604"
"5 on scale 1-7","2012","inadequately","32","0.238686941333607","0.171578336331167","0.305795546336047"
"5 on scale 1-7","2012","general elemantary","157","0.217011525775107","0.18808342814672","0.245939623403494"
"5 on scale 1-7","2012","middle vocational","746","0.232754343229252","0.218207870337645","0.247300816120859"
"5 on scale 1-7","2012","vocational + Abi","206","0.280967533943531","0.248885289902318","0.313049777984744"
"5 on scale 1-7","2012","higher vocational","88","0.228273085053837","0.185214392717734","0.27133177738994"
"5 on scale 1-7","2012","higher education","372","0.242624783759673","0.220887968331917","0.264361599187428"
"6 on scale 1-7","2012","in school","57","0.294737710010028","0.229909433702275","0.359565986317781"
"6 on scale 1-7","2012","inadequately","35","0.240359932786032","0.173090585980012","0.307629279592052"
"6 on scale 1-7","2012","general elemantary","183","0.221031846497635","0.191912068011865","0.250151624983404"
"6 on scale 1-7","2012","middle vocational","753","0.239290145312034","0.224603807495198","0.253976483128871"
"6 on scale 1-7","2012","vocational + Abi","184","0.241645745298681","0.211090339324061","0.272201151273302"
"6 on scale 1-7","2012","higher vocational","96","0.26686154706545","0.22148435086506","0.31223874326584"
"6 on scale 1-7","2012","higher education","344","0.239323149497513","0.217687733658383","0.260958565336644"
"7 Strongly agree","2012","in school","54","0.334065259768213","0.266999201228466","0.401131318307961"
"7 Strongly agree","2012","inadequately","30","0.196144808317563","0.133633359995145","0.258656256639981"
"7 Strongly agree","2012","general elemantary","166","0.221716198824956","0.192564189279524","0.250868208370389"
"7 Strongly agree","2012","middle vocational","571","0.177740066066594","0.164580583323384","0.190899548809805"
"7 Strongly agree","2012","vocational + Abi","114","0.147776601912336","0.122446205706313","0.17310699811836"
"7 Strongly agree","2012","higher vocational","61","0.187085182832254","0.147077456120133","0.227092909544375"
"7 Strongly agree","2012","higher education","228","0.150805267077803","0.132659108858183","0.168951425297422"
"1 Strongly disagree","2013","in school","1","","",""
"1 Strongly disagree","2013","inadequately","16","","",""
"1 Strongly disagree","2013","general elemantary","83","0.045610339777431","0.0360564577793207","0.0551642217755413"
"1 Strongly disagree","2013","middle vocational","242","0.0274918547084505","0.0241858602493768","0.0307978491675243"
"1 Strongly disagree","2013","vocational + Abi","14","","",""
"1 Strongly disagree","2013","higher vocational","22","","",""
"1 Strongly disagree","2013","higher education","45","0.0120188711373325","0.00882009223440735","0.0152176500402577"
"2 on scale 1-7 ","2013","in school","8","","",""
"2 on scale 1-7 ","2013","inadequately","16","","",""
"2 on scale 1-7 ","2013","general elemantary","119","0.072425714239391","0.0605569336867446","0.0842944947920374"
"2 on scale 1-7 ","2013","middle vocational","511","0.0566664721690108","0.0519918210838978","0.0613411232541237"
"2 on scale 1-7 ","2013","vocational + Abi","56","0.0545359221592947","0.0410925983096932","0.0679792460088963"
"2 on scale 1-7 ","2013","higher vocational","83","0.0620542596221041","0.0490738832124617","0.0750346360317465"
"2 on scale 1-7 ","2013","higher education","192","0.0405282562749876","0.0347396619705644","0.0463168505794108"
"3 on scale 1-7 ","2013","in school","17","","",""
"3 on scale 1-7 ","2013","inadequately","26","","",""
"3 on scale 1-7 ","2013","general elemantary","211","0.124049719045177","0.108955071495465","0.13914436659489"
"3 on scale 1-7 ","2013","middle vocational","1018","0.110376229926094","0.104040532262069","0.116711927590118"
"3 on scale 1-7 ","2013","vocational + Abi","113","0.100426197845766","0.0826317415086538","0.118220654182878"
"3 on scale 1-7 ","2013","higher vocational","148","0.10735121452065","0.0906957626464876","0.124006666394813"
"3 on scale 1-7 ","2013","higher education","462","0.121327153401956","0.111742626826275","0.130911679977638"
"4 on scale 1-7","2013","in school","35","0.111468614456178","0.0731410787480911","0.149796150164265"
"4 on scale 1-7","2013","inadequately","37","0.174318080472842","0.120932394085369","0.227703766860315"
"4 on scale 1-7","2013","general elemantary","424","0.228552902049303","0.209325004420784","0.247780799677822"
"4 on scale 1-7","2013","middle vocational","2109","0.218190597669839","0.209839915816822","0.226541279522855"
"4 on scale 1-7","2013","vocational + Abi","232","0.196076058518773","0.172570932750251","0.219581184287295"
"4 on scale 1-7","2013","higher vocational","300","0.233258072719382","0.210504186757389","0.256011958681374"
"4 on scale 1-7","2013","higher education","864","0.179931014480893","0.168654983329908","0.191207045631878"
"5 on scale 1-7","2013","in school","62","0.237509871965425","0.185682861954106","0.289336881976744"
"5 on scale 1-7","2013","inadequately","37","0.210487989330732","0.153123879789732","0.267852098871732"
"5 on scale 1-7","2013","general elemantary","392","0.201022081275045","0.182670451999776","0.219373710550315"
"5 on scale 1-7","2013","middle vocational","2189","0.229210381974049","0.220711954974278","0.23770880897382"
"5 on scale 1-7","2013","vocational + Abi","247","0.223835767529746","0.199159221624913","0.248512313434578"
"5 on scale 1-7","2013","higher vocational","335","0.232662380744656","0.209928741781044","0.255396019708269"
