"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","no migration background","West Germany","59.67","60","793","30","40","80","100","100","58.03","61.31","10","100","50","60"
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","57.69","55.49","229","30","40","70","100","100","54.76","60.62","10","100","50","55"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1998","no migration background","East Germany","60.57","50","281","30","50","80","100","100","57.9","63.24","10","100","50","60"
"1998","no migration background","West Germany","61.81","60","972","30","50","80","100","100","60.29","63.33","5","100","50","60"
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","58.69","60","219","30","40","80","100","100","55.61","61.77","20","100","50","60"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1999","no migration background","East Germany","59.47","50","306","30","50","80","100","100","56.83","62.11","10","100","50","60"
"1999","no migration background","West Germany","61","60","938","30","40","80","100","100","59.46","62.54","10","100","50","60"
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","57.38","60","272","30","50","70","90","100","54.75","60.01","10","100","50","60"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2000","no migration background","East Germany","60.93","60","503","30","50","80","100","100","58.86","63","10","100","50","60"
"2000","no migration background","West Germany","60.6","60","1767","30","40","80","100","100","59.48","61.72","5","100","50","60"
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","60.3","60","249","30","50","80","100","100","57.32","63.28","10","100","50","60"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","67.98","70","33","13","50","100","100","100","57.94","78.02","2","100","60","100"
"2001","no migration background","East Germany","60.35","60","452","30","50","80","100","100","58.17","62.53","5","100","50","60"
"2001","no migration background","West Germany","60.85","60","1598","30","40","80","100","100","59.66","62.04","10","100","50","60"
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","61.94","60","239","30","40","80","100","100","58.9","64.98","20","100","50","60"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","71.41","80","32","30","50","100","100","100","61.4","81.42","14","100","50","100"
"2002","no migration background","East Germany","61.33","60","507","30","50","80","100","100","59.21","63.45","5","100","50","60"
"2002","no migration background","West Germany","60.42","50","1726","30","40","80","100","100","59.28","61.56","4","100","50","50"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","61.43","60","236","30","50","80","100","100","58.5","64.36","20","100","50","60"
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","61.74","60","505","30","50","80","100","100","59.61","63.87","5","100","50","60"
"2003","no migration background","West Germany","60.92","60","1688","30","40","80","100","100","59.77","62.07","10","100","50","60"
"2004","direct migration background","East Germany","","","","","","","","","","","","","",""
"2004","direct migration background","West Germany","56.96","50","246","30","40","70","100","100","53.95","59.97","20","100","50","60"
"2004","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2004","indirect migration background","West Germany","62.66","50","32","30","40","100","100","100","53.24","72.08","30","100","50","100"
"2004","no migration background","East Germany","61.72","60","516","30","50","80","100","100","59.59","63.85","10","100","50","60"
"2004","no migration background","West Germany","60.5","60","1688","30","50","80","100","100","59.36","61.64","5","100","50","60"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","58.73","60","233","30","50","70","90","100","55.78","61.68","20","100","50","60"
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","63.24","60","518","30","50","80","100","100","61.16","65.32","3","100","50","60"
"2005","no migration background","West Germany","60.25","60","1652","30","40","80","100","100","59.1","61.4","5","100","50","50"
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","60.48","60","258","30","50","80","100","100","57.59","63.37","20","100","50","60"
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","61.66","60","574","30","50","80","100","100","59.65","63.67","2","100","50","60"
"2006","no migration background","West Germany","60.14","60","1827","30","40","80","100","100","59.05","61.23","4","100","50","50"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","61.83","60","227","30","50","80","100","100","58.8","64.86","20","100","50","60"
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","62.53","60","540","30","50","80","100","100","60.45","64.61","2","100","50","60"
"2007","no migration background","West Germany","60.26","60","1740","30","40","80","100","100","59.15","61.37","10","100","50","60"
"2008","direct migration background","East Germany","","","","","","","","","","","","","",""
"2008","direct migration background","West Germany","62.07","60","207","30","50","80","100","100","58.77","65.37","20","100","50","60"
"2008","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2008","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2008","no migration background","East Germany","60.41","60","511","30","50","80","100","100","58.3","62.52","2","100","50","60"
"2008","no migration background","West Germany","59.83","50","1648","30","40","80","100","100","58.68","60.98","3","100","50","50"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","60.21","60","188","30","50","75","100","100","56.91","63.51","20","100","50","60"
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","58.77","50","517","30","40","80","100","100","56.67","60.87","2","100","50","60"
"2009","no migration background","West Germany","59.34","50","1568","30","40","80","100","100","58.17","60.51","10","100","50","50"
"2010","direct migration background","East Germany","","","","","","","","","","","","","",""
"2010","direct migration background","West Germany","59.5","51.61","196","30","40","80","100","100","56","63","10","100","50","60"
"2010","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2010","indirect migration background","West Germany","65.1","51.33","37","30","40","100","100","100","55.99","74.21","20","100","40","60"
"2010","no migration background","East Germany","57.69","50","535","30","40","70","100","100","55.68","59.7","7","100","50","50"
"2010","no migration background","West Germany","59.22","50","1628","30","40","80","100","100","58.08","60.36","5","100","50","50"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","59.08","50","231","30","40","80","100","100","55.91","62.25","10","100","50","60"
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","61.02","50","57","25","40","100","100","100","54.03","68.01","20","100","50","60"
"2011","no migration background","East Germany","57.64","50","672","30","40","70","100","100","55.92","59.36","3","100","50","50"
"2011","no migration background","West Germany","59","50","2112","30","40","80","100","100","58","60","5","100","50","50"
"2012","direct migration background","East Germany","","","","","","","","","","","","","",""
"2012","direct migration background","West Germany","56.79","50","235","30","40","70","100","100","53.67","59.91","20","100","50","60"
"2012","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","West Germany","59.45","50","58","30","30","100","100","100","51.59","67.31","3","100","40","60"
"2012","no migration background","East Germany","57.47","50","729","30","40","70","100","100","55.82","59.12","3","100","50","50"
"2012","no migration background","West Germany","57.45","50","2194","30","40","70","100","100","56.48","58.42","1","100","50","50"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","58.34","50","393","30","40","70","100","100","56.08","60.6","14","100","50","50"
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","63.28","60","73","30","40","100","100","100","57.18","69.38","10","100","50","70"
"2013","no migration background","East Germany","58.23","50","666","30","40","75","100","100","56.52","59.94","3","100","50","50"
"2013","no migration background","West Germany","59.17","50","2088","30","40","80","100","100","58.16","60.18","10","100","50","50"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","57.17","50","356","30","40","70","100","100","54.77","59.57","14","100","50","50"
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","59.13","50","69","30","40","100","100","100","52.84","65.42","10","100","40","50"
"2014","no migration background","East Germany","58.08","50","670","30","40","75","100","100","56.27","59.89","10","100","50","50"
"2014","no migration background","West Germany","59.05","50","2037","30","40","80","100","100","58.04","60.06","7","100","50","50"
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","56.67","50","310","30","40","70","90","100","54.06","59.28","14","100","50","60"
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","56.3","50","64","20","40","80","100","100","49.86","62.74","18","100","50","50"
"2015","no migration background","East Germany","59.36","50","618","30","40","80","100","100","57.46","61.26","10","100","50","55"
"2015","no migration background","West Germany","58.19","50","1900","30","40","80","100","100","57.15","59.23","7","100","50","50"
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","57.15","50","293","30","40","70","100","100","54.44","59.86","10","100","50","60"
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","60.17","50","61","30","40","80","100","100","53.52","66.82","10","100","50","60"
"2016","no migration background","East Germany","59.05","50","578","30","40","80","100","100","57.12","60.98","3","100","50","60"
"2016","no migration background","West Germany","59.08","50","1782","30","40","80","100","100","58","60.16","10","100","50","50"
"2017","direct migration background","East Germany","","","","","","","","","","","","","",""
"2017","direct migration background","West Germany","56.02","50","313","30","40","70","100","100","53.57","58.47","10","100","50","60"
"2017","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","West Germany","61.24","50","81","30","50","80","100","100","55.68","66.8","15","100","50","70"
"2017","no migration background","East Germany","59.66","50","640","30","40","80","100","100","57.82","61.5","10","100","50","50"
"2017","no migration background","West Germany","59.2","50","1973","30","40","80","100","100","58.17","60.23","7","100","50","50"
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","58.24","57.84","334","30","40","70","100","100","55.75","60.73","20","100","50","60"
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","61.2","50","89","30","40","80","100","100","56.27","66.13","20","100","50","60"
"2018","no migration background","East Germany","59.5","50","662","30","40","80","100","100","57.7","61.3","10","100","50","50"
"2018","no migration background","West Germany","58.08","50","1978","30","40","70","100","100","57.08","59.08","7","100","50","50"
"2019","direct migration background","East Germany","","","","","","","","","","","","","",""
"2019","direct migration background","West Germany","54.83","50","268","30","40","70","90","100","52.15","57.51","15","100","50","60"
"2019","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2019","indirect migration background","West Germany","64.27","60","89","30","40","80","100","100","59.21","69.33","20","100","50","60"
"2019","no migration background","East Germany","59.34","50","677","30","40","80","100","100","57.56","61.12","10","100","50","50"
"2019","no migration background","West Germany","57.93","50","1930","30","40","70","100","100","56.92","58.94","7","100","50","50"
