"ple0180","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","indirect migration background","higher vocational","22","","",""
"Two to four days a month","2016","indirect migration background","higher education","122","0.55885887957307","0.49564480756386","0.622072951582279"
"Once a month or less","2016","no migration background","in school","54","0.276322238300928","0.215984726602386","0.336659749999471"
"Once a month or less","2016","no migration background","inadequately","46","0.297757032938321","0.220043440775818","0.375470625100823"
"Once a month or less","2016","no migration background","general elemantary","350","0.225063200504146","0.20380811271231","0.246318288295983"
"Once a month or less","2016","no migration background","middle vocational","1763","0.198660804921119","0.190258891113538","0.207062718728699"
"Once a month or less","2016","no migration background","vocational + Abi","230","0.167935577340666","0.146589146136037","0.189282008545294"
"Once a month or less","2016","no migration background","higher vocational","201","0.173953846326446","0.152812444202835","0.195095248450057"
"Once a month or less","2016","no migration background","higher education","718","0.166460674265435","0.155441864054805","0.177479484476064"
"Once a month or less","2016","direct migration background","in school","11","","",""
"Once a month or less","2016","direct migration background","inadequately","56","0.243609965302883","0.189074372701549","0.298145557904217"
"Once a month or less","2016","direct migration background","general elemantary","147","0.192292402719564","0.164528164781337","0.220056640657791"
"Once a month or less","2016","direct migration background","middle vocational","301","0.219989502755936","0.199453316019337","0.240525689492535"
"Once a month or less","2016","direct migration background","vocational + Abi","127","0.195188675039775","0.166397675083368","0.223979674996182"
"Once a month or less","2016","direct migration background","higher vocational","13","","",""
"Once a month or less","2016","direct migration background","higher education","180","0.150008689642198","0.129971646774821","0.170045732509575"
"Once a month or less","2016","indirect migration background","in school","19","","",""
"Once a month or less","2016","indirect migration background","inadequately","5","","",""
"Once a month or less","2016","indirect migration background","general elemantary","83","0.299144766963252","0.246805300525481","0.351484233401023"
"Once a month or less","2016","indirect migration background","middle vocational","158","0.238029341275333","0.204826601369415","0.271232081181251"
"Once a month or less","2016","indirect migration background","vocational + Abi","22","","",""
"Once a month or less","2016","indirect migration background","higher vocational","14","","",""
"Once a month or less","2016","indirect migration background","higher education","41","0.150559075927903","0.105029460864312","0.196088690991493"
"Never","2016","no migration background","in school","35","0.144212738708682","0.0968112933413546","0.191614184076009"
"Never","2016","no migration background","inadequately","17","","",""
"Never","2016","no migration background","general elemantary","144","0.0854431406073769","0.0712158739050388","0.0996704073097151"
"Never","2016","no migration background","middle vocational","520","0.0583042346378953","0.0533700057460657","0.0632384635297248"
"Never","2016","no migration background","vocational + Abi","85","0.0651161039562079","0.0510265096219593","0.0792056982904566"
"Never","2016","no migration background","higher vocational","60","0.0465314509305012","0.0347840688133608","0.0582788330476415"
"Never","2016","no migration background","higher education","234","0.061437568749369","0.0543341989480163","0.0685409385507216"
"Never","2016","direct migration background","in school","5","","",""
"Never","2016","direct migration background","inadequately","12","","",""
"Never","2016","direct migration background","general elemantary","44","0.0420103188959885","0.027877264992302","0.056143372799675"
"Never","2016","direct migration background","middle vocational","74","0.0300212283969928","0.0215613533968511","0.0384811033971345"
"Never","2016","direct migration background","vocational + Abi","25","","",""
"Never","2016","direct migration background","higher vocational","3","","",""
"Never","2016","direct migration background","higher education","60","0.0675876015945611","0.0535010168194341","0.0816741863696881"
"Never","2016","indirect migration background","in school","15","","",""
"Never","2016","indirect migration background","inadequately","2","","",""
"Never","2016","indirect migration background","general elemantary","46","0.133198871174718","0.0943584051530811","0.172039337196356"
"Never","2016","indirect migration background","middle vocational","60","0.108264095573328","0.084039869852478","0.132488321294178"
"Never","2016","indirect migration background","vocational + Abi","10","","",""
"Never","2016","indirect migration background","higher vocational","3","","",""
"Never","2016","indirect migration background","higher education","13","","",""
"Daily","2017","no migration background","in school","","","",""
"Daily","2017","no migration background","inadequately","","","",""
"Daily","2017","no migration background","general elemantary","","","",""
"Daily","2017","no migration background","middle vocational","","","",""
"Daily","2017","no migration background","vocational + Abi","","","",""
"Daily","2017","no migration background","higher vocational","","","",""
"Daily","2017","no migration background","higher education","","","",""
"Daily","2017","direct migration background","in school","","","",""
"Daily","2017","direct migration background","inadequately","","","",""
"Daily","2017","direct migration background","general elemantary","","","",""
"Daily","2017","direct migration background","middle vocational","","","",""
"Daily","2017","direct migration background","vocational + Abi","","","",""
"Daily","2017","direct migration background","higher vocational","","","",""
"Daily","2017","direct migration background","higher education","","","",""
"Daily","2017","indirect migration background","in school","","","",""
"Daily","2017","indirect migration background","inadequately","","","",""
"Daily","2017","indirect migration background","general elemantary","","","",""
"Daily","2017","indirect migration background","middle vocational","","","",""
"Daily","2017","indirect migration background","vocational + Abi","","","",""
"Daily","2017","indirect migration background","higher vocational","","","",""
"Daily","2017","indirect migration background","higher education","","","",""
"Four to six days a week","2017","no migration background","in school","","","",""
"Four to six days a week","2017","no migration background","inadequately","","","",""
"Four to six days a week","2017","no migration background","general elemantary","","","",""
"Four to six days a week","2017","no migration background","middle vocational","","","",""
"Four to six days a week","2017","no migration background","vocational + Abi","","","",""
"Four to six days a week","2017","no migration background","higher vocational","","","",""
"Four to six days a week","2017","no migration background","higher education","","","",""
"Four to six days a week","2017","direct migration background","in school","","","",""
"Four to six days a week","2017","direct migration background","inadequately","","","",""
"Four to six days a week","2017","direct migration background","general elemantary","","","",""
"Four to six days a week","2017","direct migration background","middle vocational","","","",""
"Four to six days a week","2017","direct migration background","vocational + Abi","","","",""
"Four to six days a week","2017","direct migration background","higher vocational","","","",""
"Four to six days a week","2017","direct migration background","higher education","","","",""
"Four to six days a week","2017","indirect migration background","in school","","","",""
"Four to six days a week","2017","indirect migration background","inadequately","","","",""
"Four to six days a week","2017","indirect migration background","general elemantary","","","",""
"Four to six days a week","2017","indirect migration background","middle vocational","","","",""
"Four to six days a week","2017","indirect migration background","vocational + Abi","","","",""
"Four to six days a week","2017","indirect migration background","higher vocational","","","",""
"Four to six days a week","2017","indirect migration background","higher education","","","",""
"Two to three days a week","2017","no migration background","in school","","","",""
"Two to three days a week","2017","no migration background","inadequately","","","",""
"Two to three days a week","2017","no migration background","general elemantary","","","",""
"Two to three days a week","2017","no migration background","middle vocational","","","",""
"Two to three days a week","2017","no migration background","vocational + Abi","","","",""
"Two to three days a week","2017","no migration background","higher vocational","","","",""
"Two to three days a week","2017","no migration background","higher education","","","",""
"Two to three days a week","2017","direct migration background","in school","","","",""
"Two to three days a week","2017","direct migration background","inadequately","","","",""
"Two to three days a week","2017","direct migration background","general elemantary","","","",""
"Two to three days a week","2017","direct migration background","middle vocational","","","",""
"Two to three days a week","2017","direct migration background","vocational + Abi","","","",""
"Two to three days a week","2017","direct migration background","higher vocational","","","",""
"Two to three days a week","2017","direct migration background","higher education","","","",""
"Two to three days a week","2017","indirect migration background","in school","","","",""
"Two to three days a week","2017","indirect migration background","inadequately","","","",""
"Two to three days a week","2017","indirect migration background","general elemantary","","","",""
"Two to three days a week","2017","indirect migration background","middle vocational","","","",""
"Two to three days a week","2017","indirect migration background","vocational + Abi","","","",""
"Two to three days a week","2017","indirect migration background","higher vocational","","","",""
"Two to three days a week","2017","indirect migration background","higher education","","","",""
"Two to four days a month","2017","no migration background","in school","","","",""
"Two to four days a month","2017","no migration background","inadequately","","","",""
"Two to four days a month","2017","no migration background","general elemantary","","","",""
"Two to four days a month","2017","no migration background","middle vocational","","","",""
"Two to four days a month","2017","no migration background","vocational + Abi","","","",""
"Two to four days a month","2017","no migration background","higher vocational","","","",""
"Two to four days a month","2017","no migration background","higher education","","","",""
"Two to four days a month","2017","direct migration background","in school","","","",""
"Two to four days a month","2017","direct migration background","inadequately","","","",""
"Two to four days a month","2017","direct migration background","general elemantary","","","",""
"Two to four days a month","2017","direct migration background","middle vocational","","","",""
"Two to four days a month","2017","direct migration background","vocational + Abi","","","",""
"Two to four days a month","2017","direct migration background","higher vocational","","","",""
"Two to four days a month","2017","direct migration background","higher education","","","",""
"Two to four days a month","2017","indirect migration background","in school","","","",""
"Two to four days a month","2017","indirect migration background","inadequately","","","",""
"Two to four days a month","2017","indirect migration background","general elemantary","","","",""
"Two to four days a month","2017","indirect migration background","middle vocational","","","",""
"Two to four days a month","2017","indirect migration background","vocational + Abi","","","",""
"Two to four days a month","2017","indirect migration background","higher vocational","","","",""
"Two to four days a month","2017","indirect migration background","higher education","","","",""
"Once a month or less","2017","no migration background","in school","","","",""
"Once a month or less","2017","no migration background","inadequately","","","",""
"Once a month or less","2017","no migration background","general elemantary","","","",""
"Once a month or less","2017","no migration background","middle vocational","","","",""
"Once a month or less","2017","no migration background","vocational + Abi","","","",""
"Once a month or less","2017","no migration background","higher vocational","","","",""
"Once a month or less","2017","no migration background","higher education","","","",""
"Once a month or less","2017","direct migration background","in school","","","",""
"Once a month or less","2017","direct migration background","inadequately","","","",""
"Once a month or less","2017","direct migration background","general elemantary","","","",""
"Once a month or less","2017","direct migration background","middle vocational","","","",""
"Once a month or less","2017","direct migration background","vocational + Abi","","","",""
"Once a month or less","2017","direct migration background","higher vocational","","","",""
"Once a month or less","2017","direct migration background","higher education","","","",""
"Once a month or less","2017","indirect migration background","in school","","","",""
"Once a month or less","2017","indirect migration background","inadequately","","","",""
"Once a month or less","2017","indirect migration background","general elemantary","","","",""
"Once a month or less","2017","indirect migration background","middle vocational","","","",""
"Once a month or less","2017","indirect migration background","vocational + Abi","","","",""
"Once a month or less","2017","indirect migration background","higher vocational","","","",""
"Once a month or less","2017","indirect migration background","higher education","","","",""
"Never","2017","no migration background","in school","","","",""
"Never","2017","no migration background","inadequately","","","",""
"Never","2017","no migration background","general elemantary","","","",""
"Never","2017","no migration background","middle vocational","","","",""
"Never","2017","no migration background","vocational + Abi","","","",""
"Never","2017","no migration background","higher vocational","","","",""
"Never","2017","no migration background","higher education","","","",""
"Never","2017","direct migration background","in school","","","",""
"Never","2017","direct migration background","inadequately","","","",""
"Never","2017","direct migration background","general elemantary","","","",""
"Never","2017","direct migration background","middle vocational","","","",""
"Never","2017","direct migration background","vocational + Abi","","","",""
"Never","2017","direct migration background","higher vocational","","","",""
"Never","2017","direct migration background","higher education","","","",""
"Never","2017","indirect migration background","in school","","","",""
"Never","2017","indirect migration background","inadequately","","","",""
"Never","2017","indirect migration background","general elemantary","","","",""
"Never","2017","indirect migration background","middle vocational","","","",""
"Never","2017","indirect migration background","vocational + Abi","","","",""
"Never","2017","indirect migration background","higher vocational","","","",""
"Never","2017","indirect migration background","higher education","","","",""
"Daily","2018","no migration background","in school","2","","",""
"Daily","2018","no migration background","inadequately","3","","",""
"Daily","2018","no migration background","general elemantary","9","","",""
"Daily","2018","no migration background","middle vocational","66","0.00792018777988433","0.00611151969160131","0.00972885586816735"
"Daily","2018","no migration background","vocational + Abi","9","","",""
"Daily","2018","no migration background","higher vocational","17","","",""
"Daily","2018","no migration background","higher education","29","","",""
"Daily","2018","direct migration background","in school","","","",""
"Daily","2018","direct migration background","inadequately","3","","",""
"Daily","2018","direct migration background","general elemantary","6","","",""
"Daily","2018","direct migration background","middle vocational","16","","",""
"Daily","2018","direct migration background","vocational + Abi","7","","",""
"Daily","2018","direct migration background","higher vocational","1","","",""
"Daily","2018","direct migration background","higher education","7","","",""
"Daily","2018","indirect migration background","in school","","","",""
"Daily","2018","indirect migration background","inadequately","1","","",""
"Daily","2018","indirect migration background","general elemantary","4","","",""
"Daily","2018","indirect migration background","middle vocational","14","","",""
"Daily","2018","indirect migration background","vocational + Abi","1","","",""
"Daily","2018","indirect migration background","higher vocational","","","",""
"Daily","2018","indirect migration background","higher education","1","","",""
"Four to six days a week","2018","no migration background","in school","4","","",""
"Four to six days a week","2018","no migration background","inadequately","7","","",""
"Four to six days a week","2018","no migration background","general elemantary","59","0.0422016159401679","0.0324712817285663","0.0519319501517695"
"Four to six days a week","2018","no migration background","middle vocational","292","0.0390390046613016","0.0350869760590689","0.0429910332635342"
"Four to six days a week","2018","no migration background","vocational + Abi","25","","",""
"Four to six days a week","2018","no migration background","higher vocational","40","0.0322822286366393","0.0226963347893572","0.0418681224839214"
"Four to six days a week","2018","no migration background","higher education","132","0.0291505125855168","0.0244223216400065","0.0338787035310272"
"Four to six days a week","2018","direct migration background","in school","1","","",""
"Four to six days a week","2018","direct migration background","inadequately","16","","",""
"Four to six days a week","2018","direct migration background","general elemantary","34","0.0563953672283396","0.0396497533272639","0.0731409811294153"
"Four to six days a week","2018","direct migration background","middle vocational","66","0.0525157121161336","0.0409299732865797","0.0641014509456875"
"Four to six days a week","2018","direct migration background","vocational + Abi","19","","",""
"Four to six days a week","2018","direct migration background","higher vocational","3","","",""
"Four to six days a week","2018","direct migration background","higher education","50","0.0411943029282487","0.0296929146761082","0.0526956911803893"
"Four to six days a week","2018","indirect migration background","in school","3","","",""
"Four to six days a week","2018","indirect migration background","inadequately","3","","",""
"Four to six days a week","2018","indirect migration background","general elemantary","14","","",""
"Four to six days a week","2018","indirect migration background","middle vocational","18","","",""
"Four to six days a week","2018","indirect migration background","vocational + Abi","","","",""
"Four to six days a week","2018","indirect migration background","higher vocational","","","",""
"Four to six days a week","2018","indirect migration background","higher education","8","","",""
"Two to three days a week","2018","no migration background","in school","21","","",""
"Two to three days a week","2018","no migration background","inadequately","25","","",""
"Two to three days a week","2018","no migration background","general elemantary","333","0.224631797251516","0.204433452695064","0.244830141807967"
"Two to three days a week","2018","no migration background","middle vocational","1965","0.224664259754761","0.216148375947425","0.233180143562096"
"Two to three days a week","2018","no migration background","vocational + Abi","252","0.203851706263051","0.182635029296087","0.225068383230016"
"Two to three days a week","2018","no migration background","higher vocational","296","0.226367068322655","0.203671001582041","0.249063135063269"
"Two to three days a week","2018","no migration background","higher education","1040","0.216129735701377","0.204561282009901","0.227698189392854"
"Two to three days a week","2018","direct migration background","in school","7","","",""
"Two to three days a week","2018","direct migration background","inadequately","53","0.213907301534047","0.165353583115998","0.262461019952095"
"Two to three days a week","2018","direct migration background","general elemantary","171","0.212825694873727","0.183113699990528","0.242537689756926"
"Two to three days a week","2018","direct migration background","middle vocational","328","0.221798399129437","0.200220042826238","0.243376755432637"
"Two to three days a week","2018","direct migration background","vocational + Abi","131","0.202691050734092","0.170335309703006","0.235046791765178"
"Two to three days a week","2018","direct migration background","higher vocational","23","","",""
"Two to three days a week","2018","direct migration background","higher education","325","0.306208691165906","0.279534603988816","0.332882778342996"
"Two to three days a week","2018","indirect migration background","in school","16","","",""
"Two to three days a week","2018","indirect migration background","inadequately","6","","",""
"Two to three days a week","2018","indirect migration background","general elemantary","43","0.121577152733036","0.0835698791838479","0.159584426282225"
"Two to three days a week","2018","indirect migration background","middle vocational","115","0.156748355411758","0.129680018796724","0.183816692026791"
"Two to three days a week","2018","indirect migration background","vocational + Abi","25","","",""
"Two to three days a week","2018","indirect migration background","higher vocational","15","","",""
"Two to three days a week","2018","indirect migration background","higher education","51","0.227791500145304","0.178311510943657","0.277271489346951"
"Two to four days a month","2018","no migration background","in school","94","0.521915614084293","0.455145627963587","0.588685600204999"
"Two to four days a month","2018","no migration background","inadequately","53","0.278621302031217","0.210626036991433","0.346616567071002"
"Two to four days a month","2018","no migration background","general elemantary","679","0.414579954167465","0.390736777798894","0.438423130536036"
"Two to four days a month","2018","no migration background","middle vocational","4319","0.457169953825057","0.447005393216088","0.467334514434027"
"Two to four days a month","2018","no migration background","vocational + Abi","706","0.494148965373716","0.46781820075149","0.520479729995941"
"Two to four days a month","2018","no migration background","higher vocational","653","0.486612969994647","0.459505387443944","0.513720552545351"
"Two to four days a month","2018","no migration background","higher education","2558","0.516790758931399","0.502745784870304","0.530835732992494"
"Two to four days a month","2018","direct migration background","in school","14","","",""
"Two to four days a month","2018","direct migration background","inadequately","113","0.500417119074029","0.441214262415646","0.559619975732411"
"Two to four days a month","2018","direct migration background","general elemantary","285","0.406752561412104","0.371093705012535","0.442411417811673"
"Two to four days a month","2018","direct migration background","middle vocational","643","0.460990750005679","0.435100436397277","0.486881063614081"
"Two to four days a month","2018","direct migration background","vocational + Abi","279","0.475087169694971","0.434894117281297","0.515280222108646"
"Two to four days a month","2018","direct migration background","higher vocational","37","0.403582030903317","0.293998825709632","0.513165236097002"
"Two to four days a month","2018","direct migration background","higher education","541","0.437458061374796","0.408749459221681","0.46616666352791"
"Two to four days a month","2018","indirect migration background","in school","31","0.37574680302961","0.27217620530279","0.479317400756431"
"Two to four days a month","2018","indirect migration background","inadequately","13","","",""
"Two to four days a month","2018","indirect migration background","general elemantary","84","0.255463032833223","0.204741065989527","0.306184999676918"
"Two to four days a month","2018","indirect migration background","middle vocational","302","0.470235924030574","0.433075502798363","0.507396345262784"
"Two to four days a month","2018","indirect migration background","vocational + Abi","59","0.471497527563037","0.384679592496512","0.558315462629562"
"Two to four days a month","2018","indirect migration background","higher vocational","23","","",""
"Two to four days a month","2018","indirect migration background","higher education","146","0.520956887088988","0.462020739788353","0.579893034389623"
"Once a month or less","2018","no migration background","in school","51","0.220202729499836","0.164812767732582","0.275592691267089"
"Once a month or less","2018","no migration background","inadequately","53","0.3711187643799","0.297848015476145","0.444389513283655"
"Once a month or less","2018","no migration background","general elemantary","395","0.228310388076638","0.207995691962045","0.24862508419123"
"Once a month or less","2018","no migration background","middle vocational","1937","0.205264353684901","0.197023239240868","0.213505468128934"
"Once a month or less","2018","no migration background","vocational + Abi","293","0.198093726683388","0.177103343297335","0.21908411006944"
"Once a month or less","2018","no migration background","higher vocational","240","0.192238975427119","0.170867295016091","0.213610655838148"
"Once a month or less","2018","no migration background","higher education","836","0.166373678311529","0.155906636115817","0.176840720507241"
"Once a month or less","2018","direct migration background","in school","14","","",""
"Once a month or less","2018","direct migration background","inadequately","68","0.176599035548557","0.131447486038588","0.221750585058527"
"Once a month or less","2018","direct migration background","general elemantary","185","0.269332293946712","0.237129874811166","0.301534713082259"
"Once a month or less","2018","direct migration background","middle vocational","308","0.203981818608478","0.183052729852355","0.2249109073646"
"Once a month or less","2018","direct migration background","vocational + Abi","126","0.231632803689259","0.197677690386045","0.265587916992473"
"Once a month or less","2018","direct migration background","higher vocational","10","","",""
"Once a month or less","2018","direct migration background","higher education","171","0.14318717490737","0.122916816783468","0.163457533031273"
"Once a month or less","2018","indirect migration background","in school","23","","",""
"Once a month or less","2018","indirect migration background","inadequately","14","","",""
"Once a month or less","2018","indirect migration background","general elemantary","91","0.442145214827757","0.384384578780154","0.499905850875361"
"Once a month or less","2018","indirect migration background","middle vocational","164","0.222342113415428","0.191383134472757","0.253301092358099"
"Once a month or less","2018","indirect migration background","vocational + Abi","30","0.219038474497494","0.14710662069404","0.290970328300948"
"Once a month or less","2018","indirect migration background","higher vocational","13","","",""
"Once a month or less","2018","indirect migration background","higher education","46","0.166731116909828","0.122757269829455","0.2107049639902"
"Never","2018","no migration background","in school","43","0.16352485026256","0.114088401855849","0.212961298669272"
"Never","2018","no migration background","inadequately","26","","",""
"Never","2018","no migration background","general elemantary","165","0.0844685194144145","0.0710095982587481","0.097927440570081"
"Never","2018","no migration background","middle vocational","648","0.065942240294095","0.0608783236778359","0.0710061569103541"
"Never","2018","no migration background","vocational + Abi","100","0.0687004060894786","0.0553790768164962","0.082021735362461"
"Never","2018","no migration background","higher vocational","60","0.052228621716113","0.0401620866363485","0.0642951567958775"
"Never","2018","no migration background","higher education","268","0.0637313381957014","0.0568658295456904","0.0705968468457124"
"Never","2018","direct migration background","in school","4","","",""
"Never","2018","direct migration background","inadequately","21","","",""
"Never","2018","direct migration background","general elemantary","48","0.0497963473647489","0.0340060096509276","0.0655866850785702"
"Never","2018","direct migration background","middle vocational","63","0.0441858168912609","0.0335119624532897","0.0548596713292322"
"Never","2018","direct migration background","vocational + Abi","31","0.0333384818504911","0.0188897121454516","0.0477872515555305"
"Never","2018","direct migration background","higher vocational","3","","",""
"Never","2018","direct migration background","higher education","53","0.0645034528729719","0.0502874023570667","0.078719503388877"
"Never","2018","indirect migration background","in school","11","","",""
"Never","2018","indirect migration background","inadequately","7","","",""
"Never","2018","indirect migration background","general elemantary","48","0.127118799889729","0.0883777502692962","0.165859849510162"
"Never","2018","indirect migration background","middle vocational","80","0.098065191174049","0.0759226996315881","0.12020768271651"
"Never","2018","indirect migration background","vocational + Abi","12","","",""
"Never","2018","indirect migration background","higher vocational","2","","",""
"Never","2018","indirect migration background","higher education","24","","",""
