"ple0180","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","35-65 y.","Part Time","2283","0.490795024530184","0.476324815127491","0.505265233932877"
"Two to four days a month","2016","35-65 y.","Not Working","987","0.428322030496314","0.40803722197733","0.448606839015297"
"Two to four days a month","2016","66 and older","Full Time","44","0.546098311937833","0.440874221256003","0.651322402619663"
"Two to four days a month","2016","66 and older","Part Time","198","0.461797292587695","0.413243941501599","0.51035064367379"
"Two to four days a month","2016","66 and older","Not Working","1934","0.449344403469724","0.434295380549362","0.464393426390085"
"Once a month or less","2016","16-34 y.","Full Time","543","0.267251648075791","0.248356363180743","0.28614693297084"
"Once a month or less","2016","16-34 y.","Part Time","484","0.251573304933814","0.232184436237471","0.270962173630158"
"Once a month or less","2016","16-34 y.","Not Working","381","0.249947135942554","0.228194555468282","0.271699716416826"
"Once a month or less","2016","35-65 y.","Full Time","1389","0.207571487850309","0.197981854281296","0.217161121419321"
"Once a month or less","2016","35-65 y.","Part Time","883","0.182949152539746","0.171758171383746","0.194140133695745"
"Once a month or less","2016","35-65 y.","Not Working","439","0.188266178821571","0.172240997481942","0.2042913601612"
"Once a month or less","2016","66 and older","Full Time","11","","",""
"Once a month or less","2016","66 and older","Part Time","50","0.123274012350814","0.0912564484279406","0.155291576273687"
"Once a month or less","2016","66 and older","Not Working","511","0.126688465428879","0.116625366496326","0.136751564361433"
"Never","2016","16-34 y.","Full Time","212","0.103755378028346","0.0907346756207342","0.116776080435958"
"Never","2016","16-34 y.","Part Time","247","0.138653576684843","0.123211702024152","0.154095451345533"
"Never","2016","16-34 y.","Not Working","207","0.130786410110501","0.113847505268158","0.147725314952844"
"Never","2016","35-65 y.","Full Time","309","0.0424630080914807","0.0376951724550941","0.0472308437278673"
"Never","2016","35-65 y.","Part Time","264","0.0520001072611871","0.0455734567242656","0.0584267577981086"
"Never","2016","35-65 y.","Not Working","132","0.0573218488116153","0.0477927508123277","0.0668509468109029"
"Never","2016","66 and older","Full Time","2","","",""
"Never","2016","66 and older","Part Time","17","","",""
"Never","2016","66 and older","Not Working","151","0.0351250979419592","0.0295555123393844","0.040694683544534"
"Daily","2017","16-34 y.","Full Time","","","",""
"Daily","2017","16-34 y.","Part Time","","","",""
"Daily","2017","16-34 y.","Not Working","","","",""
"Daily","2017","35-65 y.","Full Time","","","",""
"Daily","2017","35-65 y.","Part Time","","","",""
"Daily","2017","35-65 y.","Not Working","","","",""
"Daily","2017","66 and older","Full Time","","","",""
"Daily","2017","66 and older","Part Time","","","",""
"Daily","2017","66 and older","Not Working","","","",""
"Four to six days a week","2017","16-34 y.","Full Time","","","",""
"Four to six days a week","2017","16-34 y.","Part Time","","","",""
"Four to six days a week","2017","16-34 y.","Not Working","","","",""
"Four to six days a week","2017","35-65 y.","Full Time","","","",""
"Four to six days a week","2017","35-65 y.","Part Time","","","",""
"Four to six days a week","2017","35-65 y.","Not Working","","","",""
"Four to six days a week","2017","66 and older","Full Time","","","",""
"Four to six days a week","2017","66 and older","Part Time","","","",""
"Four to six days a week","2017","66 and older","Not Working","","","",""
"Two to three days a week","2017","16-34 y.","Full Time","","","",""
"Two to three days a week","2017","16-34 y.","Part Time","","","",""
"Two to three days a week","2017","16-34 y.","Not Working","","","",""
"Two to three days a week","2017","35-65 y.","Full Time","","","",""
"Two to three days a week","2017","35-65 y.","Part Time","","","",""
"Two to three days a week","2017","35-65 y.","Not Working","","","",""
"Two to three days a week","2017","66 and older","Full Time","","","",""
"Two to three days a week","2017","66 and older","Part Time","","","",""
"Two to three days a week","2017","66 and older","Not Working","","","",""
"Two to four days a month","2017","16-34 y.","Full Time","","","",""
"Two to four days a month","2017","16-34 y.","Part Time","","","",""
"Two to four days a month","2017","16-34 y.","Not Working","","","",""
"Two to four days a month","2017","35-65 y.","Full Time","","","",""
"Two to four days a month","2017","35-65 y.","Part Time","","","",""
"Two to four days a month","2017","35-65 y.","Not Working","","","",""
"Two to four days a month","2017","66 and older","Full Time","","","",""
"Two to four days a month","2017","66 and older","Part Time","","","",""
"Two to four days a month","2017","66 and older","Not Working","","","",""
"Once a month or less","2017","16-34 y.","Full Time","","","",""
"Once a month or less","2017","16-34 y.","Part Time","","","",""
"Once a month or less","2017","16-34 y.","Not Working","","","",""
"Once a month or less","2017","35-65 y.","Full Time","","","",""
"Once a month or less","2017","35-65 y.","Part Time","","","",""
"Once a month or less","2017","35-65 y.","Not Working","","","",""
"Once a month or less","2017","66 and older","Full Time","","","",""
"Once a month or less","2017","66 and older","Part Time","","","",""
"Once a month or less","2017","66 and older","Not Working","","","",""
"Never","2017","16-34 y.","Full Time","","","",""
"Never","2017","16-34 y.","Part Time","","","",""
"Never","2017","16-34 y.","Not Working","","","",""
"Never","2017","35-65 y.","Full Time","","","",""
"Never","2017","35-65 y.","Part Time","","","",""
"Never","2017","35-65 y.","Not Working","","","",""
"Never","2017","66 and older","Full Time","","","",""
"Never","2017","66 and older","Part Time","","","",""
"Never","2017","66 and older","Not Working","","","",""
"Daily","2018","16-34 y.","Full Time","22","","",""
"Daily","2018","16-34 y.","Part Time","16","","",""
"Daily","2018","16-34 y.","Not Working","13","","",""
"Daily","2018","35-65 y.","Full Time","72","0.0116330397172685","0.00918731280762882","0.0140787666269082"
"Daily","2018","35-65 y.","Part Time","28","","",""
"Daily","2018","35-65 y.","Not Working","15","","",""
"Daily","2018","66 and older","Full Time","1","","",""
"Daily","2018","66 and older","Part Time","6","","",""
"Daily","2018","66 and older","Not Working","32","0.00683966513309041","0.00439323989055385","0.00928609037562696"
"Four to six days a week","2018","16-34 y.","Full Time","67","0.0290952378205239","0.0222882665600551","0.0359022090809927"
"Four to six days a week","2018","16-34 y.","Part Time","57","0.0253648431854865","0.0186143366648904","0.0321153497060826"
"Four to six days a week","2018","16-34 y.","Not Working","47","0.0243837362088716","0.0167568083254253","0.0320106640923179"
"Four to six days a week","2018","35-65 y.","Full Time","213","0.0345299390665163","0.0303653748953024","0.0386945032377303"
"Four to six days a week","2018","35-65 y.","Part Time","121","0.0311122417155901","0.0262429852470785","0.0359814981841017"
"Four to six days a week","2018","35-65 y.","Not Working","108","0.0609959925323188","0.0511138328022087","0.0708781522624289"
"Four to six days a week","2018","66 and older","Full Time","2","","",""
"Four to six days a week","2018","66 and older","Part Time","20","","",""
"Four to six days a week","2018","66 and older","Not Working","192","0.048006140066714","0.0416605748197175","0.0543517053137106"
"Two to three days a week","2018","16-34 y.","Full Time","359","0.153021141482473","0.138440835126173","0.167601447838773"
"Two to three days a week","2018","16-34 y.","Part Time","312","0.145145849292718","0.13002251484568","0.160269183739757"
"Two to three days a week","2018","16-34 y.","Not Working","260","0.165327941500304","0.146958706705134","0.183697176295474"
"Two to three days a week","2018","35-65 y.","Full Time","1487","0.204649236891826","0.195447142943891","0.21385133083976"
"Two to three days a week","2018","35-65 y.","Part Time","928","0.195131816773411","0.184017399763635","0.206246233783187"
"Two to three days a week","2018","35-65 y.","Not Working","504","0.231211303910013","0.2138022359306","0.248620371889427"
"Two to three days a week","2018","66 and older","Full Time","28","","",""
"Two to three days a week","2018","66 and older","Part Time","152","0.325762271467729","0.285364283344937","0.366160259590522"
"Two to three days a week","2018","66 and older","Not Working","1353","0.301168654123019","0.287551200059588","0.314786108186449"
"Two to four days a month","2018","16-34 y.","Full Time","993","0.432080400679179","0.412018117437665","0.452142683920694"
"Two to four days a month","2018","16-34 y.","Part Time","830","0.419548319097429","0.398361133888046","0.440735504306811"
"Two to four days a month","2018","16-34 y.","Not Working","604","0.416727658412762","0.392348323539748","0.441106993285776"
"Two to four days a month","2018","35-65 y.","Full Time","3689","0.483811043307275","0.472412627646794","0.495209458967756"
"Two to four days a month","2018","35-65 y.","Part Time","2441","0.494352755701163","0.480330994535068","0.508374516867258"
"Two to four days a month","2018","35-65 y.","Not Working","1006","0.428155276003996","0.407723448920946","0.448587103087046"
"Two to four days a month","2018","66 and older","Full Time","39","0.439080385389729","0.337671383273835","0.540489387505623"
"Two to four days a month","2018","66 and older","Part Time","258","0.462138954475581","0.419163136248233","0.50511477270293"
"Two to four days a month","2018","66 and older","Not Working","2112","0.479987013911707","0.465157507885361","0.494816519938053"
"Once a month or less","2018","16-34 y.","Full Time","622","0.264398180965938","0.246537201368926","0.282259160562951"
"Once a month or less","2018","16-34 y.","Part Time","557","0.267270124868769","0.248270440271499","0.286269809466039"
"Once a month or less","2018","16-34 y.","Not Working","396","0.26032627613629","0.238627307251396","0.282025245021184"
"Once a month or less","2018","35-65 y.","Full Time","1532","0.205817278165504","0.196595739756877","0.215038816574132"
"Once a month or less","2018","35-65 y.","Part Time","1087","0.221085113151715","0.209446934605173","0.232723291698258"
"Once a month or less","2018","35-65 y.","Not Working","472","0.209266202786062","0.192469184579867","0.226063220992256"
"Once a month or less","2018","66 and older","Full Time","18","","",""
"Once a month or less","2018","66 and older","Part Time","59","0.123726471168553","0.0953437533862658","0.152109188950841"
"Once a month or less","2018","66 and older","Not Working","527","0.126478511419338","0.116612309129395","0.136344713709281"
"Never","2018","16-34 y.","Full Time","279","0.115150153537207","0.102222440708886","0.128077866365529"
"Never","2018","16-34 y.","Part Time","312","0.134112450865639","0.119481770221363","0.148743131509915"
"Never","2018","16-34 y.","Not Working","251","0.124923610979437","0.10857408197239","0.141273139986483"
"Never","2018","35-65 y.","Full Time","391","0.0595594628516097","0.0541613332940368","0.0649575924091826"
"Never","2018","35-65 y.","Part Time","279","0.0512821290723691","0.0450961018361383","0.0574681563085999"
"Never","2018","35-65 y.","Not Working","148","0.065398722236481","0.0551901428135139","0.075607301659448"
"Never","2018","66 and older","Full Time","4","","",""
"Never","2018","66 and older","Part Time","22","","",""
"Never","2018","66 and older","Not Working","144","0.0375200153461314","0.0318793257230405","0.0431607049692222"
