"ple0180","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","Schleswig-Holstein","indirect migration background","","","",""
"Four to six days a week","2016","Hamburg","no migration background","7","","",""
"Four to six days a week","2016","Hamburg","direct migration background","3","","",""
"Four to six days a week","2016","Hamburg","indirect migration background","2","","",""
"Four to six days a week","2016","Lower Saxony","no migration background","35","0.0289430832203605","0.0211019185414876","0.0367842478992334"
"Four to six days a week","2016","Lower Saxony","direct migration background","16","","",""
"Four to six days a week","2016","Lower Saxony","indirect migration background","1","","",""
"Four to six days a week","2016","Bremen","no migration background","2","","",""
"Four to six days a week","2016","Bremen","direct migration background","2","","",""
"Four to six days a week","2016","Bremen","indirect migration background","","","",""
"Four to six days a week","2016","North Rhine-Westphalia","no migration background","102","0.0339948239551444","0.0277941185179172","0.0401955293923716"
"Four to six days a week","2016","North Rhine-Westphalia","direct migration background","74","0.0417965539940305","0.0307727789860378","0.0528203290020233"
"Four to six days a week","2016","North Rhine-Westphalia","indirect migration background","22","","",""
"Four to six days a week","2016","Hesse","no migration background","26","","",""
"Four to six days a week","2016","Hesse","direct migration background","13","","",""
"Four to six days a week","2016","Hesse","indirect migration background","3","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","no migration background","16","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","direct migration background","13","","",""
"Four to six days a week","2016","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Four to six days a week","2016","Baden-Württemberg","no migration background","30","0.0217135618794356","0.0151218403984117","0.0283052833604595"
"Four to six days a week","2016","Baden-Württemberg","direct migration background","19","","",""
"Four to six days a week","2016","Baden-Württemberg","indirect migration background","10","","",""
"Four to six days a week","2016","Bavaria","no migration background","75","0.0314786685461883","0.0249739603204741","0.0379833767719025"
"Four to six days a week","2016","Bavaria","direct migration background","34","0.0438759900052109","0.0299502540693221","0.0578017259410996"
"Four to six days a week","2016","Bavaria","indirect migration background","10","","",""
"Four to six days a week","2016","Berlin","no migration background","14","","",""
"Four to six days a week","2016","Berlin","direct migration background","5","","",""
"Four to six days a week","2016","Berlin","indirect migration background","","","",""
"Four to six days a week","2016","Brandenburg","no migration background","25","","",""
"Four to six days a week","2016","Brandenburg","direct migration background","5","","",""
"Four to six days a week","2016","Brandenburg","indirect migration background","1","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","no migration background","27","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Four to six days a week","2016","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Four to six days a week","2016","Saxony","no migration background","58","0.030973214770535","0.0217351405028468","0.0402112890382231"
"Four to six days a week","2016","Saxony","direct migration background","2","","",""
"Four to six days a week","2016","Saxony","indirect migration background","","","",""
"Four to six days a week","2016","Saxony-Anhalt","no migration background","19","","",""
"Four to six days a week","2016","Saxony-Anhalt","direct migration background","4","","",""
"Four to six days a week","2016","Saxony-Anhalt","indirect migration background","1","","",""
"Four to six days a week","2016","Thuringia","no migration background","31","0.0629229251520795","0.0462621531909028","0.0795836971132561"
"Four to six days a week","2016","Thuringia","direct migration background","8","","",""
"Four to six days a week","2016","Thuringia","indirect migration background","1","","",""
"Two to three days a week","2016","Schleswig-Holstein","no migration background","152","0.254519386543895","0.22031493125945","0.288723841828339"
"Two to three days a week","2016","Schleswig-Holstein","direct migration background","50","0.309828322925587","0.233501416718542","0.386155229132632"
"Two to three days a week","2016","Schleswig-Holstein","indirect migration background","9","","",""
"Two to three days a week","2016","Hamburg","no migration background","80","0.234813009810529","0.185252039840692","0.284373979780367"
"Two to three days a week","2016","Hamburg","direct migration background","28","","",""
"Two to three days a week","2016","Hamburg","indirect migration background","12","","",""
"Two to three days a week","2016","Lower Saxony","no migration background","391","0.237415144467755","0.217513721373478","0.257316567562033"
"Two to three days a week","2016","Lower Saxony","direct migration background","140","0.375112941102952","0.332024675741568","0.418201206464337"
"Two to three days a week","2016","Lower Saxony","indirect migration background","22","","",""
"Two to three days a week","2016","Bremen","no migration background","26","","",""
"Two to three days a week","2016","Bremen","direct migration background","25","","",""
"Two to three days a week","2016","Bremen","indirect migration background","2","","",""
"Two to three days a week","2016","North Rhine-Westphalia","no migration background","733","0.224255230166907","0.209983530618847","0.238526929714966"
"Two to three days a week","2016","North Rhine-Westphalia","direct migration background","332","0.271484268204889","0.246986696380616","0.295981840029162"
"Two to three days a week","2016","North Rhine-Westphalia","indirect migration background","73","0.146745343833555","0.114015312653267","0.179475375013843"
"Two to three days a week","2016","Hesse","no migration background","255","0.242914086670895","0.217278527674116","0.268549645667674"
"Two to three days a week","2016","Hesse","direct migration background","102","0.242199592150898","0.199789503664829","0.284609680636967"
"Two to three days a week","2016","Hesse","indirect migration background","25","","",""
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","no migration background","216","0.256379642773833","0.228972536272302","0.283786749275364"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","direct migration background","117","0.344700378095988","0.297348910155663","0.392051846036312"
"Two to three days a week","2016","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Two to three days a week","2016","Baden-Württemberg","no migration background","297","0.191344205380296","0.173553637714835","0.209134773045757"
"Two to three days a week","2016","Baden-Württemberg","direct migration background","181","0.270782322498699","0.237235075115264","0.304329569882135"
"Two to three days a week","2016","Baden-Württemberg","indirect migration background","38","0.149818653240443","0.106685724563694","0.192951581917193"
"Two to three days a week","2016","Bavaria","no migration background","600","0.222689454493672","0.207190152022549","0.238188756964794"
"Two to three days a week","2016","Bavaria","direct migration background","210","0.277230421022229","0.246795796096908","0.30766504594755"
"Two to three days a week","2016","Bavaria","indirect migration background","59","0.218828388184166","0.16818145353117","0.269475322837162"
"Two to three days a week","2016","Berlin","no migration background","153","0.216284560891638","0.185542679626289","0.247026442156986"
"Two to three days a week","2016","Berlin","direct migration background","31","0.200870806425491","0.136967029498656","0.264774583352326"
"Two to three days a week","2016","Berlin","indirect migration background","12","","",""
"Two to three days a week","2016","Brandenburg","no migration background","206","0.25210414663723","0.222347636441443","0.281860656833016"
"Two to three days a week","2016","Brandenburg","direct migration background","35","0.42953261722103","0.332512549329875","0.526552685112184"
"Two to three days a week","2016","Brandenburg","indirect migration background","3","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","no migration background","136","0.31157875334792","0.270487514923432","0.352669991772409"
"Two to three days a week","2016","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Two to three days a week","2016","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Two to three days a week","2016","Saxony","no migration background","378","0.298838876953387","0.274429995491112","0.323247758415661"
"Two to three days a week","2016","Saxony","direct migration background","17","","",""
"Two to three days a week","2016","Saxony","indirect migration background","6","","",""
"Two to three days a week","2016","Saxony-Anhalt","no migration background","201","0.28599498493338","0.253611235389308","0.318378734477453"
"Two to three days a week","2016","Saxony-Anhalt","direct migration background","15","","",""
"Two to three days a week","2016","Saxony-Anhalt","indirect migration background","6","","",""
"Two to three days a week","2016","Thuringia","no migration background","169","0.195079106920687","0.167890623001468","0.222267590839906"
"Two to three days a week","2016","Thuringia","direct migration background","15","","",""
"Two to three days a week","2016","Thuringia","indirect migration background","3","","",""
"Two to four days a month","2016","Schleswig-Holstein","no migration background","282","0.440798088574642","0.401812127699729","0.479784049449555"
"Two to four days a month","2016","Schleswig-Holstein","direct migration background","50","0.517885021451374","0.435408464610058","0.600361578292691"
"Two to four days a month","2016","Schleswig-Holstein","indirect migration background","17","","",""
"Two to four days a month","2016","Hamburg","no migration background","145","0.514884919803082","0.456450006400116","0.573319833206049"
"Two to four days a month","2016","Hamburg","direct migration background","53","0.447483665709831","0.352376202941893","0.542591128477769"
"Two to four days a month","2016","Hamburg","indirect migration background","14","","",""
"Two to four days a month","2016","Lower Saxony","no migration background","877","0.476430704677373","0.453070707208778","0.499790702145967"
"Two to four days a month","2016","Lower Saxony","direct migration background","195","0.334557530822797","0.292565402774241","0.376549658871352"
"Two to four days a month","2016","Lower Saxony","indirect migration background","52","0.505270832263569","0.409181031364894","0.601360633162244"
"Two to four days a month","2016","Bremen","no migration background","50","0.433318933688779","0.340292145663441","0.526345721714118"
"Two to four days a month","2016","Bremen","direct migration background","19","","",""
"Two to four days a month","2016","Bremen","indirect migration background","3","","",""
"Two to four days a month","2016","North Rhine-Westphalia","no migration background","1472","0.45459798800139","0.437560047460022","0.471635928542758"
"Two to four days a month","2016","North Rhine-Westphalia","direct migration background","525","0.40574046029634","0.37869194209959","0.43278897849309"
"Two to four days a month","2016","North Rhine-Westphalia","indirect migration background","180","0.414909518048616","0.369335939060872","0.46048309703636"
"Two to four days a month","2016","Hesse","no migration background","521","0.487474443555494","0.457594653070673","0.517354234040316"
"Two to four days a month","2016","Hesse","direct migration background","191","0.463877556061418","0.414510329192329","0.513244782930508"
"Two to four days a month","2016","Hesse","indirect migration background","53","0.475726340151122","0.38710755457922","0.564345125723024"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","no migration background","470","0.449095934831633","0.417874465797124","0.480317403866143"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","direct migration background","182","0.455909490006091","0.406288262868789","0.505530717143393"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","indirect migration background","46","0.32377941715085","0.237885091054373","0.409673743247326"
"Two to four days a month","2016","Baden-Württemberg","no migration background","943","0.478955680777643","0.456362088146284","0.501549273409002"
"Two to four days a month","2016","Baden-Württemberg","direct migration background","299","0.445953710590227","0.408427383559043","0.483480037621411"
"Two to four days a month","2016","Baden-Württemberg","indirect migration background","108","0.398967600509651","0.339785827337771","0.45814937368153"
"Two to four days a month","2016","Bavaria","no migration background","1456","0.52047917061952","0.501868138293848","0.539090202945193"
"Two to four days a month","2016","Bavaria","direct migration background","402","0.409411246048808","0.375978653956808","0.442843838140808"
"Two to four days a month","2016","Bavaria","indirect migration background","124","0.563216850719078","0.502459494761362","0.623974206676793"
"Two to four days a month","2016","Berlin","no migration background","301","0.424783924261874","0.38787443600038","0.461693412523368"
"Two to four days a month","2016","Berlin","direct migration background","70","0.374264745402494","0.297077704926006","0.451451785878983"
"Two to four days a month","2016","Berlin","indirect migration background","17","","",""
"Two to four days a month","2016","Brandenburg","no migration background","366","0.399911192737466","0.366340447512778","0.433481937962153"
"Two to four days a month","2016","Brandenburg","direct migration background","40","0.37377375822208","0.278949789970666","0.468597726473494"
"Two to four days a month","2016","Brandenburg","indirect migration background","6","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","no migration background","181","0.337563169200841","0.29560776174115","0.379518576660532"
"Two to four days a month","2016","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"Two to four days a month","2016","Saxony","no migration background","623","0.441665912439928","0.41518612899127","0.468145695888587"
"Two to four days a month","2016","Saxony","direct migration background","24","","",""
"Two to four days a month","2016","Saxony","indirect migration background","8","","",""
"Two to four days a month","2016","Saxony-Anhalt","no migration background","318","0.437951822835201","0.402397105273323","0.473506540397079"
"Two to four days a month","2016","Saxony-Anhalt","direct migration background","15","","",""
"Two to four days a month","2016","Saxony-Anhalt","indirect migration background","5","","",""
"Two to four days a month","2016","Thuringia","no migration background","444","0.510277671610097","0.4759786882849","0.544576654935295"
"Two to four days a month","2016","Thuringia","direct migration background","25","","",""
"Two to four days a month","2016","Thuringia","indirect migration background","5","","",""
"Once a month or less","2016","Schleswig-Holstein","no migration background","119","0.203889123546678","0.17225266397019","0.235525583123166"
"Once a month or less","2016","Schleswig-Holstein","direct migration background","23","","",""
"Once a month or less","2016","Schleswig-Holstein","indirect migration background","10","","",""
"Once a month or less","2016","Hamburg","no migration background","37","0.153930524747163","0.111735590022319","0.196125459472007"
"Once a month or less","2016","Hamburg","direct migration background","14","","",""
"Once a month or less","2016","Hamburg","indirect migration background","6","","",""
"Once a month or less","2016","Lower Saxony","no migration background","320","0.17981086238113","0.161849023192577","0.197772701569683"
"Once a month or less","2016","Lower Saxony","direct migration background","110","0.217054186165155","0.180365922542057","0.253742449788253"
"Once a month or less","2016","Lower Saxony","indirect migration background","17","","",""
"Once a month or less","2016","Bremen","no migration background","19","","",""
"Once a month or less","2016","Bremen","direct migration background","11","","",""
"Once a month or less","2016","Bremen","indirect migration background","1","","",""
"Once a month or less","2016","North Rhine-Westphalia","no migration background","686","0.198601823057652","0.184950939369495","0.212252706745808"
"Once a month or less","2016","North Rhine-Westphalia","direct migration background","250","0.209747693750116","0.18732113071115","0.232174256789082"
"Once a month or less","2016","North Rhine-Westphalia","indirect migration background","113","0.239584993579751","0.200104727932323","0.279065259227178"
"Once a month or less","2016","Hesse","no migration background","198","0.159748453829738","0.137847307304838","0.181649600354639"
"Once a month or less","2016","Hesse","direct migration background","59","0.160743818544673","0.124384187104336","0.19710344998501"
"Once a month or less","2016","Hesse","indirect migration background","25","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","no migration background","203","0.201135577950796","0.175974643167947","0.226296512733645"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","direct migration background","51","0.112575986936633","0.0810853765900046","0.144066597283261"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Once a month or less","2016","Baden-Württemberg","no migration background","458","0.239800172465802","0.220489876687295","0.259110468244309"
"Once a month or less","2016","Baden-Württemberg","direct migration background","143","0.196250506778591","0.166266898717013","0.226234114840169"
"Once a month or less","2016","Baden-Württemberg","indirect migration background","80","0.298266695601089","0.24297516116244","0.353558230039738"
"Once a month or less","2016","Bavaria","no migration background","477","0.171577761226087","0.157532771657911","0.185622750794263"
"Once a month or less","2016","Bavaria","direct migration background","134","0.219949138348817","0.191786705313403","0.24811157138423"
"Once a month or less","2016","Bavaria","indirect migration background","47","0.126557357923903","0.0858297405889181","0.167284975258887"
"Once a month or less","2016","Berlin","no migration background","142","0.199427224207799","0.169591875989855","0.229262572425742"
"Once a month or less","2016","Berlin","direct migration background","27","","",""
"Once a month or less","2016","Berlin","indirect migration background","16","","",""
"Once a month or less","2016","Brandenburg","no migration background","186","0.26383649141131","0.233635165249879","0.294037817572741"
"Once a month or less","2016","Brandenburg","direct migration background","16","","",""
"Once a month or less","2016","Brandenburg","indirect migration background","7","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","no migration background","99","0.18126175530505","0.14708240451109","0.215441106099011"
"Once a month or less","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","indirect migration background","3","","",""
"Once a month or less","2016","Saxony","no migration background","218","0.172449922733099","0.152305767460562","0.192594078005637"
"Once a month or less","2016","Saxony","direct migration background","16","","",""
"Once a month or less","2016","Saxony","indirect migration background","9","","",""
"Once a month or less","2016","Saxony-Anhalt","no migration background","158","0.191220730315464","0.163038212910704","0.219403247720225"
"Once a month or less","2016","Saxony-Anhalt","direct migration background","8","","",""
"Once a month or less","2016","Saxony-Anhalt","indirect migration background","9","","",""
"Once a month or less","2016","Thuringia","no migration background","133","0.17940619674494","0.153080137883445","0.205732255606435"
"Once a month or less","2016","Thuringia","direct migration background","9","","",""
"Once a month or less","2016","Thuringia","indirect migration background","3","","",""
"Never","2016","Schleswig-Holstein","no migration background","43","0.0519272252819511","0.0345042442517862","0.0693502063121159"
"Never","2016","Schleswig-Holstein","direct migration background","4","","",""
"Never","2016","Schleswig-Holstein","indirect migration background","9","","",""
"Never","2016","Hamburg","no migration background","11","","",""
"Never","2016","Hamburg","direct migration background","3","","",""
"Never","2016","Hamburg","indirect migration background","2","","",""
"Never","2016","Lower Saxony","no migration background","123","0.0683755281452539","0.0565707827075399","0.0801802735829678"
"Never","2016","Lower Saxony","direct migration background","16","","",""
"Never","2016","Lower Saxony","indirect migration background","12","","",""
"Never","2016","Bremen","no migration background","12","","",""
"Never","2016","Bremen","direct migration background","2","","",""
"Never","2016","Bremen","indirect migration background","","","",""
"Never","2016","North Rhine-Westphalia","no migration background","264","0.0800483210747269","0.0707628573487567","0.0893337848006972"
"Never","2016","North Rhine-Westphalia","direct migration background","55","0.0335929651063064","0.0236678523592671","0.0435180778533457"
"Never","2016","North Rhine-Westphalia","indirect migration background","54","0.141656324493935","0.10940307241797","0.173909576569899"
"Never","2016","Hesse","no migration background","71","0.0705698450501914","0.055260316385536","0.0858793737148468"
"Never","2016","Hesse","direct migration background","25","","",""
"Never","2016","Hesse","indirect migration background","14","","",""
"Never","2016","Rhineland-Palatinate,Saarland","no migration background","68","0.0730770087581588","0.0567405473374924","0.0894134701788253"
"Never","2016","Rhineland-Palatinate,Saarland","direct migration background","20","","",""
"Never","2016","Rhineland-Palatinate,Saarland","indirect migration background","16","","",""
"Never","2016","Baden-Württemberg","no migration background","144","0.0610834766160336","0.0502522993990482","0.071914653833019"
"Never","2016","Baden-Württemberg","direct migration background","29","","",""
"Never","2016","Baden-Württemberg","indirect migration background","24","","",""
"Never","2016","Bavaria","no migration background","145","0.0495940050988015","0.0415061339665419","0.0576818762310611"
"Never","2016","Bavaria","direct migration background","43","0.0412200948700044","0.0277036793539539","0.054736510386055"
"Never","2016","Bavaria","indirect migration background","13","","",""
"Never","2016","Berlin","no migration background","71","0.124775816212237","0.100100464906622","0.149451167517852"
"Never","2016","Berlin","direct migration background","15","","",""
"Never","2016","Berlin","indirect migration background","6","","",""
"Never","2016","Brandenburg","no migration background","32","0.0395668557050323","0.0262079532628285","0.0529257581472361"
"Never","2016","Brandenburg","direct migration background","4","","",""
"Never","2016","Brandenburg","indirect migration background","2","","",""
"Never","2016","Mecklenburg-Western Pomerania","no migration background","32","0.0563502819595598","0.0358909412841263","0.0768096226349932"
"Never","2016","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Never","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2016","Saxony","no migration background","54","0.0402901339503655","0.0298046192878981","0.0507756486128328"
"Never","2016","Saxony","direct migration background","1","","",""
"Never","2016","Saxony","indirect migration background","5","","",""
"Never","2016","Saxony-Anhalt","no migration background","46","0.0480742372285017","0.0327437826223249","0.0634046918346786"
"Never","2016","Saxony-Anhalt","direct migration background","4","","",""
"Never","2016","Saxony-Anhalt","indirect migration background","2","","",""
"Never","2016","Thuringia","no migration background","33","0.046841532587914","0.0323437656173258","0.0613392995585022"
"Never","2016","Thuringia","direct migration background","9","","",""
"Never","2016","Thuringia","indirect migration background","1","","",""
"Daily","2017","Schleswig-Holstein","no migration background","","","",""
"Daily","2017","Schleswig-Holstein","direct migration background","","","",""
"Daily","2017","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2017","Hamburg","no migration background","","","",""
"Daily","2017","Hamburg","direct migration background","","","",""
"Daily","2017","Hamburg","indirect migration background","","","",""
"Daily","2017","Lower Saxony","no migration background","","","",""
"Daily","2017","Lower Saxony","direct migration background","","","",""
"Daily","2017","Lower Saxony","indirect migration background","","","",""
"Daily","2017","Bremen","no migration background","","","",""
"Daily","2017","Bremen","direct migration background","","","",""
"Daily","2017","Bremen","indirect migration background","","","",""
"Daily","2017","North Rhine-Westphalia","no migration background","","","",""
"Daily","2017","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2017","Hesse","no migration background","","","",""
"Daily","2017","Hesse","direct migration background","","","",""
"Daily","2017","Hesse","indirect migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2017","Baden-Württemberg","no migration background","","","",""
"Daily","2017","Baden-Württemberg","direct migration background","","","",""
"Daily","2017","Baden-Württemberg","indirect migration background","","","",""
"Daily","2017","Bavaria","no migration background","","","",""
"Daily","2017","Bavaria","direct migration background","","","",""
"Daily","2017","Bavaria","indirect migration background","","","",""
"Daily","2017","Berlin","no migration background","","","",""
"Daily","2017","Berlin","direct migration background","","","",""
"Daily","2017","Berlin","indirect migration background","","","",""
"Daily","2017","Brandenburg","no migration background","","","",""
"Daily","2017","Brandenburg","direct migration background","","","",""
"Daily","2017","Brandenburg","indirect migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2017","Saxony","no migration background","","","",""
"Daily","2017","Saxony","direct migration background","","","",""
"Daily","2017","Saxony","indirect migration background","","","",""
"Daily","2017","Saxony-Anhalt","no migration background","","","",""
"Daily","2017","Saxony-Anhalt","direct migration background","","","",""
"Daily","2017","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2017","Thuringia","no migration background","","","",""
"Daily","2017","Thuringia","direct migration background","","","",""
"Daily","2017","Thuringia","indirect migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","no migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","direct migration background","","","",""
"Four to six days a week","2017","Schleswig-Holstein","indirect migration background","","","",""
"Four to six days a week","2017","Hamburg","no migration background","","","",""
"Four to six days a week","2017","Hamburg","direct migration background","","","",""
"Four to six days a week","2017","Hamburg","indirect migration background","","","",""
"Four to six days a week","2017","Lower Saxony","no migration background","","","",""
"Four to six days a week","2017","Lower Saxony","direct migration background","","","",""
"Four to six days a week","2017","Lower Saxony","indirect migration background","","","",""
"Four to six days a week","2017","Bremen","no migration background","","","",""
"Four to six days a week","2017","Bremen","direct migration background","","","",""
"Four to six days a week","2017","Bremen","indirect migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","no migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","direct migration background","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Four to six days a week","2017","Hesse","no migration background","","","",""
"Four to six days a week","2017","Hesse","direct migration background","","","",""
"Four to six days a week","2017","Hesse","indirect migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","no migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","direct migration background","","","",""
"Four to six days a week","2017","Baden-Württemberg","indirect migration background","","","",""
"Four to six days a week","2017","Bavaria","no migration background","","","",""
"Four to six days a week","2017","Bavaria","direct migration background","","","",""
"Four to six days a week","2017","Bavaria","indirect migration background","","","",""
"Four to six days a week","2017","Berlin","no migration background","","","",""
"Four to six days a week","2017","Berlin","direct migration background","","","",""
"Four to six days a week","2017","Berlin","indirect migration background","","","",""
"Four to six days a week","2017","Brandenburg","no migration background","","","",""
"Four to six days a week","2017","Brandenburg","direct migration background","","","",""
"Four to six days a week","2017","Brandenburg","indirect migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Four to six days a week","2017","Saxony","no migration background","","","",""
"Four to six days a week","2017","Saxony","direct migration background","","","",""
"Four to six days a week","2017","Saxony","indirect migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","no migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","direct migration background","","","",""
"Four to six days a week","2017","Saxony-Anhalt","indirect migration background","","","",""
"Four to six days a week","2017","Thuringia","no migration background","","","",""
"Four to six days a week","2017","Thuringia","direct migration background","","","",""
"Four to six days a week","2017","Thuringia","indirect migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","no migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","direct migration background","","","",""
"Two to three days a week","2017","Schleswig-Holstein","indirect migration background","","","",""
"Two to three days a week","2017","Hamburg","no migration background","","","",""
"Two to three days a week","2017","Hamburg","direct migration background","","","",""
"Two to three days a week","2017","Hamburg","indirect migration background","","","",""
"Two to three days a week","2017","Lower Saxony","no migration background","","","",""
"Two to three days a week","2017","Lower Saxony","direct migration background","","","",""
"Two to three days a week","2017","Lower Saxony","indirect migration background","","","",""
"Two to three days a week","2017","Bremen","no migration background","","","",""
"Two to three days a week","2017","Bremen","direct migration background","","","",""
"Two to three days a week","2017","Bremen","indirect migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","no migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","direct migration background","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Two to three days a week","2017","Hesse","no migration background","","","",""
"Two to three days a week","2017","Hesse","direct migration background","","","",""
"Two to three days a week","2017","Hesse","indirect migration background","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
