"ple0180","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2016","Other degree","1-pers.-HH","96","0.309178869379134","0.260482369088731","0.357875369669537"
"Two to three days a week","2016","Other degree","(Married) couple without C. ","262","0.345265667982618","0.312563290182534","0.377968045782702"
"Two to three days a week","2016","Other degree","Single parent ","44","0.345267279611597","0.27379570265711","0.416738856566085"
"Two to three days a week","2016","Other degree","Couple + C. LE 16 ","317","0.294804363609624","0.268565751559936","0.321042975659311"
"Two to three days a week","2016","Other degree","Couple + C. GT 16 ","75","0.306196092838655","0.253510409318118","0.358881776359191"
"Two to three days a week","2016","Other degree","Couple + C. LE and GT 16","98","0.350300241086771","0.296760687926237","0.403839794247305"
"Two to three days a week","2016","no degree/no degree yet","1-pers.-HH","8","","",""
"Two to three days a week","2016","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Two to three days a week","2016","no degree/no degree yet","Single parent ","29","","",""
"Two to three days a week","2016","no degree/no degree yet","Couple + C. LE 16 ","30","0.242047140053993","0.174177827325339","0.309916452782647"
"Two to three days a week","2016","no degree/no degree yet","Couple + C. GT 16 ","21","","",""
"Two to three days a week","2016","no degree/no degree yet","Couple + C. LE and GT 16","46","0.229845220308583","0.171968112860196","0.287722327756969"
"Two to four days a month","2016","lower secondary degree","1-pers.-HH","495","0.439209782780155","0.409894732161929","0.468524833398382"
"Two to four days a month","2016","lower secondary degree","(Married) couple without C. ","1085","0.473030403605925","0.452359261617054","0.493701545594797"
"Two to four days a month","2016","lower secondary degree","Single parent ","176","0.377017196584858","0.332680803641822","0.421353589527895"
"Two to four days a month","2016","lower secondary degree","Couple + C. LE 16 ","405","0.468235244122654","0.435397137695431","0.501073350549877"
"Two to four days a month","2016","lower secondary degree","Couple + C. GT 16 ","242","0.426906197994533","0.386477174236137","0.467335221752929"
"Two to four days a month","2016","lower secondary degree","Couple + C. LE and GT 16","132","0.44951917071537","0.39576708129817","0.50327126013257"
"Two to four days a month","2016","secondary school degree","1-pers.-HH","360","0.411933076986245","0.378845471621998","0.445020682350492"
"Two to four days a month","2016","secondary school degree","(Married) couple without C. ","993","0.457905224415264","0.43645786399217","0.479352584838357"
"Two to four days a month","2016","secondary school degree","Single parent ","274","0.438066020579142","0.400185336382018","0.475946704776266"
"Two to four days a month","2016","secondary school degree","Couple + C. LE 16 ","757","0.478139169913588","0.45306017545383","0.503218164373346"
"Two to four days a month","2016","secondary school degree","Couple + C. GT 16 ","356","0.468207293361386","0.432519606613591","0.50389498010918"
"Two to four days a month","2016","secondary school degree","Couple + C. LE and GT 16","266","0.464108647975855","0.422123406771749","0.506093889179961"
"Two to four days a month","2016","college entrance qualification","1-pers.-HH","411","0.428756504219744","0.397286102759295","0.460226905680193"
"Two to four days a month","2016","college entrance qualification","(Married) couple without C. ","963","0.496077497575346","0.473765491629519","0.518389503521173"
"Two to four days a month","2016","college entrance qualification","Single parent ","276","0.510715255064939","0.469089371837295","0.552341138292582"
"Two to four days a month","2016","college entrance qualification","Couple + C. LE 16 ","1060","0.568920294444471","0.546681814293113","0.591158774595828"
"Two to four days a month","2016","college entrance qualification","Couple + C. GT 16 ","380","0.491186024033358","0.455549961712257","0.526822086354459"
"Two to four days a month","2016","college entrance qualification","Couple + C. LE and GT 16","299","0.596146459959868","0.554568839378665","0.63772408054107"
"Two to four days a month","2016","Other degree","1-pers.-HH","126","0.323945744193098","0.274635522331731","0.373255966054464"
"Two to four days a month","2016","Other degree","(Married) couple without C. ","349","0.404800460248655","0.371038949771153","0.438561970726156"
"Two to four days a month","2016","Other degree","Single parent ","66","0.288401884872183","0.220302988752944","0.356500780991422"
"Two to four days a month","2016","Other degree","Couple + C. LE 16 ","508","0.387984292540538","0.359942391492072","0.416026193589003"
"Two to four days a month","2016","Other degree","Couple + C. GT 16 ","140","0.427628338944105","0.371076500698105","0.484180177190106"
"Two to four days a month","2016","Other degree","Couple + C. LE and GT 16","148","0.497673988944421","0.441560990490525","0.553786987398316"
"Two to four days a month","2016","no degree/no degree yet","1-pers.-HH","17","","",""
"Two to four days a month","2016","no degree/no degree yet","(Married) couple without C. ","39","0.576715469038966","0.462590981150331","0.6908399569276"
"Two to four days a month","2016","no degree/no degree yet","Single parent ","56","0.407593900572712","0.325310656383624","0.489877144761801"
"Two to four days a month","2016","no degree/no degree yet","Couple + C. LE 16 ","50","0.284474354364126","0.212985796206019","0.355962912522233"
"Two to four days a month","2016","no degree/no degree yet","Couple + C. GT 16 ","63","0.456777731713402","0.375977443997359","0.537578019429445"
"Two to four days a month","2016","no degree/no degree yet","Couple + C. LE and GT 16","69","0.312236036259368","0.248488809963762","0.375983262554975"
"Once a month or less","2016","lower secondary degree","1-pers.-HH","202","0.188118142299703","0.165033869891456","0.211202414707951"
"Once a month or less","2016","lower secondary degree","(Married) couple without C. ","338","0.16945653191912","0.153924169937365","0.184988893900876"
"Once a month or less","2016","lower secondary degree","Single parent ","133","0.283002156041511","0.241792826839759","0.324211485243263"
"Once a month or less","2016","lower secondary degree","Couple + C. LE 16 ","220","0.229138801683714","0.201480615692134","0.256796987675294"
"Once a month or less","2016","lower secondary degree","Couple + C. GT 16 ","151","0.267358322671051","0.23118346485049","0.303533180491611"
"Once a month or less","2016","lower secondary degree","Couple + C. LE and GT 16","96","0.245840280244428","0.199312928971711","0.292367631517145"
"Once a month or less","2016","secondary school degree","1-pers.-HH","150","0.181344474770713","0.155441992161447","0.207246957379978"
"Once a month or less","2016","secondary school degree","(Married) couple without C. ","354","0.190544783030539","0.173638684937929","0.207450881123149"
"Once a month or less","2016","secondary school degree","Single parent ","190","0.276232827098891","0.242094481666355","0.310371172531428"
"Once a month or less","2016","secondary school degree","Couple + C. LE 16 ","332","0.225469615260408","0.204488969590803","0.246450260930014"
"Once a month or less","2016","secondary school degree","Couple + C. GT 16 ","169","0.236205442303694","0.205827290207821","0.266583594399568"
"Once a month or less","2016","secondary school degree","Couple + C. LE and GT 16","117","0.271136670194208","0.233711341159411","0.308561999229005"
"Once a month or less","2016","college entrance qualification","1-pers.-HH","184","0.176989188108497","0.152719598802653","0.201258777414341"
"Once a month or less","2016","college entrance qualification","(Married) couple without C. ","295","0.169462292074525","0.152720644601774","0.186203939547276"
"Once a month or less","2016","college entrance qualification","Single parent ","120","0.201433342218462","0.168035802527241","0.234830881909684"
"Once a month or less","2016","college entrance qualification","Couple + C. LE 16 ","308","0.142241984086272","0.126556537274349","0.157927430898194"
"Once a month or less","2016","college entrance qualification","Couple + C. GT 16 ","149","0.175844587677702","0.148707936406216","0.202981238949189"
"Once a month or less","2016","college entrance qualification","Couple + C. LE and GT 16","108","0.197999933676379","0.164233054449569","0.23176681290319"
"Once a month or less","2016","Other degree","1-pers.-HH","79","0.2449950064847","0.199677754150802","0.290312258818597"
"Once a month or less","2016","Other degree","(Married) couple without C. ","132","0.157755972992674","0.132684378664294","0.182827567321054"
"Once a month or less","2016","Other degree","Single parent ","37","0.195326900040218","0.135731272021416","0.25492252805902"
"Once a month or less","2016","Other degree","Couple + C. LE 16 ","198","0.183819676611417","0.161529774792654","0.20610957843018"
"Once a month or less","2016","Other degree","Couple + C. GT 16 ","49","0.178792817945848","0.134992644534092","0.222592991357605"
"Once a month or less","2016","Other degree","Couple + C. LE and GT 16","40","0.120286692823068","0.0837795752633923","0.156793810382745"
"Once a month or less","2016","no degree/no degree yet","1-pers.-HH","17","","",""
"Once a month or less","2016","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Once a month or less","2016","no degree/no degree yet","Single parent ","27","","",""
"Once a month or less","2016","no degree/no degree yet","Couple + C. LE 16 ","49","0.335301924369835","0.260496582973819","0.410107265765851"
"Once a month or less","2016","no degree/no degree yet","Couple + C. GT 16 ","30","0.262143697619379","0.190804656239411","0.333482738999346"
"Once a month or less","2016","no degree/no degree yet","Couple + C. LE and GT 16","59","0.288656747940549","0.226321952685423","0.350991543195676"
"Never","2016","lower secondary degree","1-pers.-HH","62","0.0650076905750864","0.0504450268932626","0.0795703542569101"
"Never","2016","lower secondary degree","(Married) couple without C. ","88","0.031985648703633","0.024700378863472","0.0392709185437941"
"Never","2016","lower secondary degree","Single parent ","42","0.0623932613569856","0.0402663420603592","0.0845201806536121"
"Never","2016","lower secondary degree","Couple + C. LE 16 ","65","0.0784173525238792","0.0607260620428393","0.0961086430049191"
"Never","2016","lower secondary degree","Couple + C. GT 16 ","43","0.0530693050883577","0.034746373236333","0.0713922369403823"
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Never","2016","secondary school degree","1-pers.-HH","65","0.0874836516427243","0.0684893904221979","0.106477912863251"
"Never","2016","secondary school degree","(Married) couple without C. ","92","0.0452189450792538","0.0362743527848538","0.0541635373736538"
"Never","2016","secondary school degree","Single parent ","58","0.0790582322938961","0.058456913695468","0.0996595508923242"
"Never","2016","secondary school degree","Couple + C. LE 16 ","81","0.0658446546176689","0.0533930471538424","0.0782962620814955"
"Never","2016","secondary school degree","Couple + C. GT 16 ","44","0.0459992571695594","0.0310169778962631","0.0609815364428558"
"Never","2016","secondary school degree","Couple + C. LE and GT 16","43","0.0686111266879447","0.0473291851423287","0.0898930682335606"
"Never","2016","college entrance qualification","1-pers.-HH","84","0.0958884332559963","0.0771652187713758","0.114611647740617"
"Never","2016","college entrance qualification","(Married) couple without C. ","99","0.0477677287830073","0.038250276213073","0.0572851813529415"
"Never","2016","college entrance qualification","Single parent ","45","0.071121916422382","0.049718934143839","0.092524898700925"
"Never","2016","college entrance qualification","Couple + C. LE 16 ","124","0.0665501966858255","0.0553578602343534","0.0777425331372976"
"Never","2016","college entrance qualification","Couple + C. GT 16 ","54","0.0752036534308032","0.0564048712566747","0.0940024356049317"
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","35","0.0443898432792071","0.0269375145626014","0.0618421719958128"
"Never","2016","Other degree","1-pers.-HH","25","","",""
"Never","2016","Other degree","(Married) couple without C. ","25","","",""
"Never","2016","Other degree","Single parent ","15","","",""
"Never","2016","Other degree","Couple + C. LE 16 ","62","0.0491272925387118","0.0366895459908162","0.0615650390866073"
"Never","2016","Other degree","Couple + C. GT 16 ","12","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","10","","",""
"Never","2016","no degree/no degree yet","1-pers.-HH","5","","",""
"Never","2016","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Never","2016","no degree/no degree yet","Single parent ","19","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","24","","",""
"Daily","2017","lower secondary degree","1-pers.-HH","","","",""
"Daily","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2017","lower secondary degree","Single parent ","","","",""
"Daily","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","secondary school degree","1-pers.-HH","","","",""
"Daily","2017","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2017","secondary school degree","Single parent ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","college entrance qualification","1-pers.-HH","","","",""
"Daily","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2017","college entrance qualification","Single parent ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2017","Other degree","1-pers.-HH","","","",""
"Daily","2017","Other degree","(Married) couple without C. ","","","",""
"Daily","2017","Other degree","Single parent ","","","",""
"Daily","2017","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2017","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2017","no degree/no degree yet","Single parent ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","lower secondary degree","1-pers.-HH","","","",""
"Four to six days a week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","lower secondary degree","Single parent ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","secondary school degree","1-pers.-HH","","","",""
"Four to six days a week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","secondary school degree","Single parent ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","college entrance qualification","1-pers.-HH","","","",""
"Four to six days a week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Four to six days a week","2017","college entrance qualification","Single parent ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Other degree","1-pers.-HH","","","",""
"Four to six days a week","2017","Other degree","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Other degree","Single parent ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Four to six days a week","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Single parent ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","lower secondary degree","1-pers.-HH","","","",""
"Two to three days a week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","lower secondary degree","Single parent ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","secondary school degree","1-pers.-HH","","","",""
"Two to three days a week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","secondary school degree","Single parent ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","college entrance qualification","1-pers.-HH","","","",""
"Two to three days a week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Two to three days a week","2017","college entrance qualification","Single parent ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Other degree","1-pers.-HH","","","",""
"Two to three days a week","2017","Other degree","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Other degree","Single parent ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Two to three days a week","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Single parent ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","lower secondary degree","1-pers.-HH","","","",""
"Two to four days a month","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","lower secondary degree","Single parent ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","secondary school degree","1-pers.-HH","","","",""
"Two to four days a month","2017","secondary school degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","secondary school degree","Single parent ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","college entrance qualification","1-pers.-HH","","","",""
"Two to four days a month","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Two to four days a month","2017","college entrance qualification","Single parent ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Other degree","1-pers.-HH","","","",""
"Two to four days a month","2017","Other degree","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Other degree","Single parent ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Two to four days a month","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Single parent ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","lower secondary degree","1-pers.-HH","","","",""
"Once a month or less","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","lower secondary degree","Single parent ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","secondary school degree","1-pers.-HH","","","",""
"Once a month or less","2017","secondary school degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","secondary school degree","Single parent ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","college entrance qualification","1-pers.-HH","","","",""
"Once a month or less","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Once a month or less","2017","college entrance qualification","Single parent ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Other degree","1-pers.-HH","","","",""
"Once a month or less","2017","Other degree","(Married) couple without C. ","","","",""
"Once a month or less","2017","Other degree","Single parent ","","","",""
"Once a month or less","2017","Other degree","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Other degree","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Once a month or less","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Once a month or less","2017","no degree/no degree yet","Single parent ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2017","lower secondary degree","1-pers.-HH","","","",""
"Never","2017","lower secondary degree","(Married) couple without C. ","","","",""
