"ple0180","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","secondary school degree","inadequately","","","",""
"Four to six days a week","2016","secondary school degree","general elemantary","22","","",""
"Four to six days a week","2016","secondary school degree","middle vocational","130","0.0309171174598951","0.0259398790097192","0.035894355910071"
"Four to six days a week","2016","secondary school degree","vocational + Abi","2","","",""
"Four to six days a week","2016","secondary school degree","higher vocational","21","","",""
"Four to six days a week","2016","secondary school degree","higher education","18","","",""
"Four to six days a week","2016","college entrance qualification","in school","","","",""
"Four to six days a week","2016","college entrance qualification","inadequately","","","",""
"Four to six days a week","2016","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2016","college entrance qualification","middle vocational","19","","",""
"Four to six days a week","2016","college entrance qualification","vocational + Abi","30","0.030095546188705","0.0210551674153548","0.0391359249620551"
"Four to six days a week","2016","college entrance qualification","higher vocational","8","","",""
"Four to six days a week","2016","college entrance qualification","higher education","97","0.0324174352601239","0.0269473937841644","0.0378874767360834"
"Four to six days a week","2016","Other degree","in school","","","",""
"Four to six days a week","2016","Other degree","inadequately","2","","",""
"Four to six days a week","2016","Other degree","general elemantary","22","","",""
"Four to six days a week","2016","Other degree","middle vocational","41","0.0302213304949388","0.0195733665810413","0.0408692944088362"
"Four to six days a week","2016","Other degree","vocational + Abi","23","","",""
"Four to six days a week","2016","Other degree","higher vocational","6","","",""
"Four to six days a week","2016","Other degree","higher education","45","0.0449362610322844","0.0321663709726426","0.0577061510919263"
"Four to six days a week","2016","no degree/no degree yet","in school","6","","",""
"Four to six days a week","2016","no degree/no degree yet","inadequately","19","","",""
"Four to six days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2016","no degree/no degree yet","middle vocational","6","","",""
"Four to six days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2016","no degree/no degree yet","higher vocational","1","","",""
"Four to six days a week","2016","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2016","lower secondary degree","in school","","","",""
"Two to three days a week","2016","lower secondary degree","inadequately","","","",""
"Two to three days a week","2016","lower secondary degree","general elemantary","312","0.232992114868296","0.210383153552359","0.255601076184233"
"Two to three days a week","2016","lower secondary degree","middle vocational","957","0.252115333532289","0.238601185223647","0.26562948184093"
"Two to three days a week","2016","lower secondary degree","vocational + Abi","1","","",""
"Two to three days a week","2016","lower secondary degree","higher vocational","72","0.202836521948497","0.158360079574593","0.247312964322401"
"Two to three days a week","2016","lower secondary degree","higher education","34","0.348269307203789","0.264750405876564","0.431788208531013"
"Two to three days a week","2016","secondary school degree","in school","","","",""
"Two to three days a week","2016","secondary school degree","inadequately","","","",""
"Two to three days a week","2016","secondary school degree","general elemantary","129","0.197982183295709","0.168206692100713","0.227757674490706"
"Two to three days a week","2016","secondary school degree","middle vocational","1016","0.232000611736432","0.219862993029973","0.244138230442891"
"Two to three days a week","2016","secondary school degree","vocational + Abi","7","","",""
"Two to three days a week","2016","secondary school degree","higher vocational","180","0.284338471812351","0.248452443643302","0.3202244999814"
"Two to three days a week","2016","secondary school degree","higher education","150","0.250929090212105","0.215615182238553","0.286242998185656"
"Two to three days a week","2016","college entrance qualification","in school","","","",""
"Two to three days a week","2016","college entrance qualification","inadequately","","","",""
"Two to three days a week","2016","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2016","college entrance qualification","middle vocational","165","0.175631633161014","0.151384268055951","0.199878998266077"
"Two to three days a week","2016","college entrance qualification","vocational + Abi","268","0.252566873892559","0.229576533540883","0.275557214244235"
"Two to three days a week","2016","college entrance qualification","higher vocational","90","0.210144435603717","0.16950129804558","0.250787573161854"
"Two to three days a week","2016","college entrance qualification","higher education","940","0.228154461678238","0.215193508006364","0.241115415350112"
"Two to three days a week","2016","Other degree","in school","","","",""
"Two to three days a week","2016","Other degree","inadequately","11","","",""
"Two to three days a week","2016","Other degree","general elemantary","172","0.412412095373698","0.370101558132699","0.454722632614697"
"Two to three days a week","2016","Other degree","middle vocational","266","0.285129404564682","0.257048687918145","0.313210121211218"
"Two to three days a week","2016","Other degree","vocational + Abi","180","0.285623119055555","0.250209651228794","0.321036586882316"
"Two to three days a week","2016","Other degree","higher vocational","16","","",""
"Two to three days a week","2016","Other degree","higher education","281","0.308640320269733","0.280166163775497","0.337114476763969"
"Two to three days a week","2016","no degree/no degree yet","in school","46","0.117798212833424","0.0830696020026318","0.152526823664217"
"Two to three days a week","2016","no degree/no degree yet","inadequately","82","0.238296172896517","0.193725813570892","0.282866532222142"
"Two to three days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2016","no degree/no degree yet","middle vocational","33","0.292180958333529","0.210814662851241","0.373547253815817"
"Two to three days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2016","no degree/no degree yet","higher vocational","","","",""
"Two to three days a week","2016","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2016","lower secondary degree","in school","","","",""
"Two to four days a month","2016","lower secondary degree","inadequately","","","",""
"Two to four days a month","2016","lower secondary degree","general elemantary","529","0.429909641293573","0.403432534612936","0.45638674797421"
"Two to four days a month","2016","lower secondary degree","middle vocational","1840","0.454581696987423","0.43908487790976","0.470078516065085"
"Two to four days a month","2016","lower secondary degree","vocational + Abi","2","","",""
"Two to four days a month","2016","lower secondary degree","higher vocational","156","0.498529888211481","0.443226543992027","0.553833232430935"
"Two to four days a month","2016","lower secondary degree","higher education","65","0.460789951017244","0.373407630652195","0.548172271382293"
"Two to four days a month","2016","secondary school degree","in school","","","",""
"Two to four days a month","2016","secondary school degree","inadequately","","","",""
"Two to four days a month","2016","secondary school degree","general elemantary","275","0.402281072972918","0.365640084949238","0.438922060996598"
"Two to four days a month","2016","secondary school degree","middle vocational","2240","0.461752488427747","0.447417276232935","0.476087700622559"
"Two to four days a month","2016","secondary school degree","vocational + Abi","6","","",""
"Two to four days a month","2016","secondary school degree","higher vocational","273","0.451649922741291","0.412060089711396","0.491239755771186"
"Two to four days a month","2016","secondary school degree","higher education","278","0.445496354648301","0.405012385120312","0.485980324176289"
"Two to four days a month","2016","college entrance qualification","in school","","","",""
"Two to four days a month","2016","college entrance qualification","inadequately","","","",""
"Two to four days a month","2016","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2016","college entrance qualification","middle vocational","428","0.469444776183577","0.437642363004943","0.501247189362211"
"Two to four days a month","2016","college entrance qualification","vocational + Abi","699","0.472550050839211","0.446132924703724","0.498967176974697"
"Two to four days a month","2016","college entrance qualification","higher vocational","208","0.521144845824699","0.471309698635065","0.570979993014333"
"Two to four days a month","2016","college entrance qualification","higher education","2099","0.511436398223708","0.495997594462685","0.526875201984732"
"Two to four days a month","2016","Other degree","in school","","","",""
"Two to four days a month","2016","Other degree","inadequately","13","","",""
"Two to four days a month","2016","Other degree","general elemantary","208","0.319259203924175","0.279190156169833","0.359328251678517"
"Two to four days a month","2016","Other degree","middle vocational","427","0.40249036640013","0.371988692919507","0.432992039880754"
"Two to four days a month","2016","Other degree","vocational + Abi","278","0.424643470246112","0.38589194234125","0.463394998150974"
"Two to four days a month","2016","Other degree","higher vocational","13","","",""
"Two to four days a month","2016","Other degree","higher education","476","0.418436933853658","0.388029068918167","0.448844798789148"
"Two to four days a month","2016","no degree/no degree yet","in school","140","0.436136550323008","0.38271305387627","0.489560046769747"
"Two to four days a month","2016","no degree/no degree yet","inadequately","125","0.385337921617649","0.334424343665957","0.43625149956934"
"Two to four days a month","2016","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2016","no degree/no degree yet","middle vocational","42","0.356914639494511","0.271196258354933","0.442633020634089"
"Two to four days a month","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2016","no degree/no degree yet","higher vocational","4","","",""
"Two to four days a month","2016","no degree/no degree yet","higher education","2","","",""
"Once a month or less","2016","lower secondary degree","in school","","","",""
"Once a month or less","2016","lower secondary degree","inadequately","","","",""
"Once a month or less","2016","lower secondary degree","general elemantary","328","0.23080984396961","0.208275023256581","0.25334466468264"
"Once a month or less","2016","lower secondary degree","middle vocational","776","0.192396190307966","0.180128320747005","0.204664059868927"
"Once a month or less","2016","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2016","lower secondary degree","higher vocational","56","0.185879872134337","0.142852611665328","0.228907132603347"
"Once a month or less","2016","lower secondary degree","higher education","13","","",""
"Once a month or less","2016","secondary school degree","in school","","","",""
"Once a month or less","2016","secondary school degree","inadequately","","","",""
"Once a month or less","2016","secondary school degree","general elemantary","165","0.243388721125929","0.211323037611755","0.275454404640102"
"Once a month or less","2016","secondary school degree","middle vocational","966","0.20776043469196","0.196094536694107","0.219426332689814"
"Once a month or less","2016","secondary school degree","vocational + Abi","1","","",""
"Once a month or less","2016","secondary school degree","higher vocational","107","0.179769581604849","0.149221792414969","0.210317370794728"
"Once a month or less","2016","secondary school degree","higher education","101","0.203599842205596","0.170800646331957","0.236399038079234"
"Once a month or less","2016","college entrance qualification","in school","","","",""
"Once a month or less","2016","college entrance qualification","inadequately","","","",""
"Once a month or less","2016","college entrance qualification","general elemantary","","","",""
"Once a month or less","2016","college entrance qualification","middle vocational","216","0.211182722284678","0.185173945822582","0.237191498746774"
"Once a month or less","2016","college entrance qualification","vocational + Abi","266","0.170049539448033","0.150170982673907","0.189928096222158"
"Once a month or less","2016","college entrance qualification","higher vocational","52","0.157492709371652","0.121153832559711","0.193831586183593"
"Once a month or less","2016","college entrance qualification","higher education","653","0.160690237420794","0.149347623240333","0.172032851601256"
"Once a month or less","2016","Other degree","in school","","","",""
"Once a month or less","2016","Other degree","inadequately","15","","",""
"Once a month or less","2016","Other degree","general elemantary","87","0.167582878409458","0.135480903998879","0.199684852820037"
"Once a month or less","2016","Other degree","middle vocational","195","0.225719530079544","0.199717504093546","0.251721556065541"
"Once a month or less","2016","Other degree","vocational + Abi","112","0.201504897512426","0.170057333216543","0.232952461808309"
"Once a month or less","2016","Other degree","higher vocational","8","","",""
"Once a month or less","2016","Other degree","higher education","146","0.140343919635821","0.118933179338354","0.161754659933287"
"Once a month or less","2016","no degree/no degree yet","in school","84","0.280977230427503","0.232555424849947","0.329399036005059"
"Once a month or less","2016","no degree/no degree yet","inadequately","92","0.246904506612607","0.201793339255635","0.292015673969579"
"Once a month or less","2016","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2016","no degree/no degree yet","middle vocational","28","","",""
"Once a month or less","2016","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2016","no degree/no degree yet","higher vocational","1","","",""
"Once a month or less","2016","no degree/no degree yet","higher education","1","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","121","0.0747376260065592","0.0606735182596236","0.0888017337534948"
"Never","2016","lower secondary degree","middle vocational","204","0.0457295004232418","0.0392281179871954","0.0522308828592881"
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","14","","",""
"Never","2016","lower secondary degree","higher education","4","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","90","0.117234831578192","0.0931964736107125","0.141273189545671"
"Never","2016","secondary school degree","middle vocational","256","0.0575703136121515","0.0508725122283289","0.0642681149959741"
"Never","2016","secondary school degree","vocational + Abi","","","",""
"Never","2016","secondary school degree","higher vocational","24","","",""
"Never","2016","secondary school degree","higher education","27","","",""
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","115","0.114620855531129","0.09432071756388","0.134920993498378"
"Never","2016","college entrance qualification","vocational + Abi","98","0.0686133363928815","0.0552369036027435","0.0819897691830195"
"Never","2016","college entrance qualification","higher vocational","22","","",""
"Never","2016","college entrance qualification","higher education","218","0.0596317135588963","0.0523178827764341","0.0669455443413586"
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","7","","",""
"Never","2016","Other degree","general elemantary","23","","",""
"Never","2016","Other degree","middle vocational","50","0.0451296396347003","0.0322181424163047","0.0580411368530959"
"Never","2016","Other degree","vocational + Abi","22","","",""
"Never","2016","Other degree","higher vocational","1","","",""
"Never","2016","Other degree","higher education","51","0.0702383723540099","0.0544860154936089","0.0859907292144108"
"Never","2016","no degree/no degree yet","in school","55","0.156265783572683","0.117148483465571","0.195383083679794"
"Never","2016","no degree/no degree yet","inadequately","24","","",""
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","7","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","","","",""
"Daily","2017","lower secondary degree","in school","","","",""
"Daily","2017","lower secondary degree","inadequately","","","",""
"Daily","2017","lower secondary degree","general elemantary","","","",""
"Daily","2017","lower secondary degree","middle vocational","","","",""
"Daily","2017","lower secondary degree","vocational + Abi","","","",""
"Daily","2017","lower secondary degree","higher vocational","","","",""
"Daily","2017","lower secondary degree","higher education","","","",""
"Daily","2017","secondary school degree","in school","","","",""
"Daily","2017","secondary school degree","inadequately","","","",""
"Daily","2017","secondary school degree","general elemantary","","","",""
"Daily","2017","secondary school degree","middle vocational","","","",""
"Daily","2017","secondary school degree","vocational + Abi","","","",""
"Daily","2017","secondary school degree","higher vocational","","","",""
"Daily","2017","secondary school degree","higher education","","","",""
"Daily","2017","college entrance qualification","in school","","","",""
"Daily","2017","college entrance qualification","inadequately","","","",""
"Daily","2017","college entrance qualification","general elemantary","","","",""
"Daily","2017","college entrance qualification","middle vocational","","","",""
"Daily","2017","college entrance qualification","vocational + Abi","","","",""
"Daily","2017","college entrance qualification","higher vocational","","","",""
"Daily","2017","college entrance qualification","higher education","","","",""
"Daily","2017","Other degree","in school","","","",""
"Daily","2017","Other degree","inadequately","","","",""
"Daily","2017","Other degree","general elemantary","","","",""
"Daily","2017","Other degree","middle vocational","","","",""
"Daily","2017","Other degree","vocational + Abi","","","",""
"Daily","2017","Other degree","higher vocational","","","",""
"Daily","2017","Other degree","higher education","","","",""
"Daily","2017","no degree/no degree yet","in school","","","",""
"Daily","2017","no degree/no degree yet","inadequately","","","",""
"Daily","2017","no degree/no degree yet","general elemantary","","","",""
"Daily","2017","no degree/no degree yet","middle vocational","","","",""
"Daily","2017","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2017","no degree/no degree yet","higher vocational","","","",""
"Daily","2017","no degree/no degree yet","higher education","","","",""
"Four to six days a week","2017","lower secondary degree","in school","","","",""
"Four to six days a week","2017","lower secondary degree","inadequately","","","",""
"Four to six days a week","2017","lower secondary degree","general elemantary","","","",""
"Four to six days a week","2017","lower secondary degree","middle vocational","","","",""
"Four to six days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Four to six days a week","2017","lower secondary degree","higher vocational","","","",""
"Four to six days a week","2017","lower secondary degree","higher education","","","",""
"Four to six days a week","2017","secondary school degree","in school","","","",""
"Four to six days a week","2017","secondary school degree","inadequately","","","",""
"Four to six days a week","2017","secondary school degree","general elemantary","","","",""
"Four to six days a week","2017","secondary school degree","middle vocational","","","",""
"Four to six days a week","2017","secondary school degree","vocational + Abi","","","",""
"Four to six days a week","2017","secondary school degree","higher vocational","","","",""
"Four to six days a week","2017","secondary school degree","higher education","","","",""
"Four to six days a week","2017","college entrance qualification","in school","","","",""
"Four to six days a week","2017","college entrance qualification","inadequately","","","",""
"Four to six days a week","2017","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2017","college entrance qualification","middle vocational","","","",""
"Four to six days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Four to six days a week","2017","college entrance qualification","higher vocational","","","",""
"Four to six days a week","2017","college entrance qualification","higher education","","","",""
"Four to six days a week","2017","Other degree","in school","","","",""
"Four to six days a week","2017","Other degree","inadequately","","","",""
"Four to six days a week","2017","Other degree","general elemantary","","","",""
"Four to six days a week","2017","Other degree","middle vocational","","","",""
"Four to six days a week","2017","Other degree","vocational + Abi","","","",""
"Four to six days a week","2017","Other degree","higher vocational","","","",""
"Four to six days a week","2017","Other degree","higher education","","","",""
"Four to six days a week","2017","no degree/no degree yet","in school","","","",""
"Four to six days a week","2017","no degree/no degree yet","inadequately","","","",""
"Four to six days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2017","lower secondary degree","in school","","","",""
"Two to three days a week","2017","lower secondary degree","inadequately","","","",""
"Two to three days a week","2017","lower secondary degree","general elemantary","","","",""
"Two to three days a week","2017","lower secondary degree","middle vocational","","","",""
"Two to three days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Two to three days a week","2017","lower secondary degree","higher vocational","","","",""
"Two to three days a week","2017","lower secondary degree","higher education","","","",""
"Two to three days a week","2017","secondary school degree","in school","","","",""
"Two to three days a week","2017","secondary school degree","inadequately","","","",""
"Two to three days a week","2017","secondary school degree","general elemantary","","","",""
"Two to three days a week","2017","secondary school degree","middle vocational","","","",""
"Two to three days a week","2017","secondary school degree","vocational + Abi","","","",""
"Two to three days a week","2017","secondary school degree","higher vocational","","","",""
"Two to three days a week","2017","secondary school degree","higher education","","","",""
"Two to three days a week","2017","college entrance qualification","in school","","","",""
"Two to three days a week","2017","college entrance qualification","inadequately","","","",""
"Two to three days a week","2017","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2017","college entrance qualification","middle vocational","","","",""
"Two to three days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Two to three days a week","2017","college entrance qualification","higher vocational","","","",""
"Two to three days a week","2017","college entrance qualification","higher education","","","",""
"Two to three days a week","2017","Other degree","in school","","","",""
"Two to three days a week","2017","Other degree","inadequately","","","",""
"Two to three days a week","2017","Other degree","general elemantary","","","",""
"Two to three days a week","2017","Other degree","middle vocational","","","",""
"Two to three days a week","2017","Other degree","vocational + Abi","","","",""
"Two to three days a week","2017","Other degree","higher vocational","","","",""
"Two to three days a week","2017","Other degree","higher education","","","",""
"Two to three days a week","2017","no degree/no degree yet","in school","","","",""
"Two to three days a week","2017","no degree/no degree yet","inadequately","","","",""
"Two to three days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2017","lower secondary degree","in school","","","",""
"Two to four days a month","2017","lower secondary degree","inadequately","","","",""
"Two to four days a month","2017","lower secondary degree","general elemantary","","","",""
"Two to four days a month","2017","lower secondary degree","middle vocational","","","",""
"Two to four days a month","2017","lower secondary degree","vocational + Abi","","","",""
"Two to four days a month","2017","lower secondary degree","higher vocational","","","",""
"Two to four days a month","2017","lower secondary degree","higher education","","","",""
"Two to four days a month","2017","secondary school degree","in school","","","",""
"Two to four days a month","2017","secondary school degree","inadequately","","","",""
"Two to four days a month","2017","secondary school degree","general elemantary","","","",""
"Two to four days a month","2017","secondary school degree","middle vocational","","","",""
"Two to four days a month","2017","secondary school degree","vocational + Abi","","","",""
"Two to four days a month","2017","secondary school degree","higher vocational","","","",""
"Two to four days a month","2017","secondary school degree","higher education","","","",""
"Two to four days a month","2017","college entrance qualification","in school","","","",""
"Two to four days a month","2017","college entrance qualification","inadequately","","","",""
"Two to four days a month","2017","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2017","college entrance qualification","middle vocational","","","",""
"Two to four days a month","2017","college entrance qualification","vocational + Abi","","","",""
"Two to four days a month","2017","college entrance qualification","higher vocational","","","",""
"Two to four days a month","2017","college entrance qualification","higher education","","","",""
"Two to four days a month","2017","Other degree","in school","","","",""
"Two to four days a month","2017","Other degree","inadequately","","","",""
"Two to four days a month","2017","Other degree","general elemantary","","","",""
"Two to four days a month","2017","Other degree","middle vocational","","","",""
"Two to four days a month","2017","Other degree","vocational + Abi","","","",""
"Two to four days a month","2017","Other degree","higher vocational","","","",""
"Two to four days a month","2017","Other degree","higher education","","","",""
"Two to four days a month","2017","no degree/no degree yet","in school","","","",""
"Two to four days a month","2017","no degree/no degree yet","inadequately","","","",""
"Two to four days a month","2017","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2017","no degree/no degree yet","middle vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher education","","","",""
"Once a month or less","2017","lower secondary degree","in school","","","",""
"Once a month or less","2017","lower secondary degree","inadequately","","","",""
"Once a month or less","2017","lower secondary degree","general elemantary","","","",""
"Once a month or less","2017","lower secondary degree","middle vocational","","","",""
"Once a month or less","2017","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2017","lower secondary degree","higher vocational","","","",""
"Once a month or less","2017","lower secondary degree","higher education","","","",""
"Once a month or less","2017","secondary school degree","in school","","","",""
"Once a month or less","2017","secondary school degree","inadequately","","","",""
"Once a month or less","2017","secondary school degree","general elemantary","","","",""
"Once a month or less","2017","secondary school degree","middle vocational","","","",""
"Once a month or less","2017","secondary school degree","vocational + Abi","","","",""
"Once a month or less","2017","secondary school degree","higher vocational","","","",""
"Once a month or less","2017","secondary school degree","higher education","","","",""
"Once a month or less","2017","college entrance qualification","in school","","","",""
"Once a month or less","2017","college entrance qualification","inadequately","","","",""
"Once a month or less","2017","college entrance qualification","general elemantary","","","",""
"Once a month or less","2017","college entrance qualification","middle vocational","","","",""
"Once a month or less","2017","college entrance qualification","vocational + Abi","","","",""
"Once a month or less","2017","college entrance qualification","higher vocational","","","",""
"Once a month or less","2017","college entrance qualification","higher education","","","",""
"Once a month or less","2017","Other degree","in school","","","",""
"Once a month or less","2017","Other degree","inadequately","","","",""
"Once a month or less","2017","Other degree","general elemantary","","","",""
"Once a month or less","2017","Other degree","middle vocational","","","",""
"Once a month or less","2017","Other degree","vocational + Abi","","","",""
"Once a month or less","2017","Other degree","higher vocational","","","",""
"Once a month or less","2017","Other degree","higher education","","","",""
"Once a month or less","2017","no degree/no degree yet","in school","","","",""
"Once a month or less","2017","no degree/no degree yet","inadequately","","","",""
"Once a month or less","2017","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2017","no degree/no degree yet","middle vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2017","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","higher education","","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","","","",""
"Never","2017","lower secondary degree","middle vocational","","","",""
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","","","",""
"Never","2017","lower secondary degree","higher education","","","",""
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","","","",""
"Never","2017","secondary school degree","middle vocational","","","",""
"Never","2017","secondary school degree","vocational + Abi","","","",""
"Never","2017","secondary school degree","higher vocational","","","",""
"Never","2017","secondary school degree","higher education","","","",""
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","","","",""
"Never","2017","college entrance qualification","vocational + Abi","","","",""
"Never","2017","college entrance qualification","higher vocational","","","",""
"Never","2017","college entrance qualification","higher education","","","",""
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","","","",""
"Never","2017","Other degree","general elemantary","","","",""
"Never","2017","Other degree","middle vocational","","","",""
"Never","2017","Other degree","vocational + Abi","","","",""
"Never","2017","Other degree","higher vocational","","","",""
"Never","2017","Other degree","higher education","","","",""
"Never","2017","no degree/no degree yet","in school","","","",""
"Never","2017","no degree/no degree yet","inadequately","","","",""
"Never","2017","no degree/no degree yet","general elemantary","","","",""
"Never","2017","no degree/no degree yet","middle vocational","","","",""
"Never","2017","no degree/no degree yet","vocational + Abi","","","",""
"Never","2017","no degree/no degree yet","higher vocational","","","",""
"Never","2017","no degree/no degree yet","higher education","","","",""
"Daily","2018","lower secondary degree","in school","","","",""
"Daily","2018","lower secondary degree","inadequately","","","",""
"Daily","2018","lower secondary degree","general elemantary","13","","",""
"Daily","2018","lower secondary degree","middle vocational","29","","",""
"Daily","2018","lower secondary degree","vocational + Abi","","","",""
"Daily","2018","lower secondary degree","higher vocational","3","","",""
"Daily","2018","lower secondary degree","higher education","","","",""
"Daily","2018","secondary school degree","in school","","","",""
"Daily","2018","secondary school degree","inadequately","","","",""
"Daily","2018","secondary school degree","general elemantary","5","","",""
