"ple0180","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","(2c_voc) vocational maturity certificate","Male","29","","",""
"Four to six days a week","2016","(2c_voc) vocational maturity certificate","Female","37","0.0327512079257834","0.0235647472574058","0.0419376685941611"
"Four to six days a week","2016","(3a) lower tertiary education","Male","34","0.0365365267677351","0.0244716888665807","0.0486013646688894"
"Four to six days a week","2016","(3a) lower tertiary education","Female","12","","",""
"Four to six days a week","2016","(3b) higher tertiary education","Male","66","0.034724287361052","0.0266314894685634","0.0428170852535406"
"Four to six days a week","2016","(3b) higher tertiary education","Female","58","0.0380992136924608","0.0298583717194682","0.0463400556654535"
"Two to three days a week","2016","(0) in school","Male","22","","",""
"Two to three days a week","2016","(0) in school","Female","24","","",""
"Two to three days a week","2016","(1a) inadequately completed","Male","44","0.20936437142909","0.153805417498467","0.264923325359712"
"Two to three days a week","2016","(1a) inadequately completed","Female","71","0.274909828353928","0.221655200826188","0.328164455881667"
"Two to three days a week","2016","(1b) general elementary school","Male","178","0.266862335624298","0.234863331068736","0.29886134017986"
"Two to three days a week","2016","(1b) general elementary school","Female","317","0.282350456920168","0.256634048565107","0.308066865275229"
"Two to three days a week","2016","(1c) basic vocational qualification","Male","606","0.239211110472429","0.22304185049371","0.255380370451147"
"Two to three days a week","2016","(1c) basic vocational qualification","Female","608","0.265177458388714","0.247199583632695","0.283155333144732"
"Two to three days a week","2016","(2b) intermediate general qualification","Male","47","0.164852477545563","0.121622579524691","0.208082375566434"
"Two to three days a week","2016","(2b) intermediate general qualification","Female","82","0.22539593641876","0.184751790606798","0.266040082230722"
"Two to three days a week","2016","(2a) intermediate vocational","Male","449","0.214384695286065","0.196735224017643","0.232034166554487"
"Two to three days a week","2016","(2a) intermediate vocational","Female","748","0.257038491941723","0.241854700051589","0.272222283831857"
"Two to three days a week","2016","(2c_gen) general maturity certificate","Male","105","0.163748911426536","0.133072839604616","0.194424983248456"
"Two to three days a week","2016","(2c_gen) general maturity certificate","Female","149","0.245956271083196","0.2137766379788","0.278135904187591"
"Two to three days a week","2016","(2c_voc) vocational maturity certificate","Male","219","0.231013006817063","0.204638077720217","0.257387935913909"
"Two to three days a week","2016","(2c_voc) vocational maturity certificate","Female","334","0.268972971913841","0.246086096855122","0.291859846972561"
"Two to three days a week","2016","(3a) lower tertiary education","Male","216","0.228527426001384","0.201527060466292","0.255527791536477"
"Two to three days a week","2016","(3a) lower tertiary education","Female","206","0.244792004930469","0.216367981160474","0.273216028700464"
"Two to three days a week","2016","(3b) higher tertiary education","Male","513","0.264748242973636","0.245245714840762","0.28425077110651"
"Two to three days a week","2016","(3b) higher tertiary education","Female","486","0.222899483908829","0.2049834626073","0.240815505210358"
"Two to four days a month","2016","(0) in school","Male","67","0.453963356211244","0.372925977746861","0.535000734675627"
"Two to four days a month","2016","(0) in school","Female","73","0.421810569864235","0.351028853271091","0.492592286457379"
"Two to four days a month","2016","(1a) inadequately completed","Male","75","0.350031887399935","0.284896903360365","0.415166871439505"
"Two to four days a month","2016","(1a) inadequately completed","Female","96","0.411028417625866","0.352340418406282","0.46971641684545"
"Two to four days a month","2016","(1b) general elementary school","Male","273","0.355969446900771","0.321330900516894","0.390607993284647"
"Two to four days a month","2016","(1b) general elementary school","Female","476","0.424666160318774","0.396427528776834","0.452904791860714"
"Two to four days a month","2016","(1c) basic vocational qualification","Male","1254","0.455948160606461","0.437070626437068","0.474825694775855"
"Two to four days a month","2016","(1c) basic vocational qualification","Female","1044","0.446353000490683","0.426107220268179","0.466598780713188"
"Two to four days a month","2016","(2b) intermediate general qualification","Male","105","0.357361864381335","0.3015287025203","0.41319502624237"
"Two to four days a month","2016","(2b) intermediate general qualification","Female","171","0.44083842875896","0.392544397884176","0.489132459633744"
"Two to four days a month","2016","(2a) intermediate vocational","Male","1007","0.465489203797082","0.444037445750002","0.486940961844161"
"Two to four days a month","2016","(2a) intermediate vocational","Female","1510","0.458837336900319","0.44152358096173","0.476151092838907"
"Two to four days a month","2016","(2c_gen) general maturity certificate","Male","272","0.489354015805104","0.447914590309668","0.53079344130054"
"Two to four days a month","2016","(2c_gen) general maturity certificate","Female","283","0.409053238493896","0.37231503054466","0.445791446443133"
"Two to four days a month","2016","(2c_voc) vocational maturity certificate","Male","503","0.513891874183281","0.482615535811684","0.545168212554878"
"Two to four days a month","2016","(2c_voc) vocational maturity certificate","Female","697","0.438829459268242","0.413216439760396","0.464442478776088"
"Two to four days a month","2016","(3a) lower tertiary education","Male","498","0.520601056001913","0.488476192361575","0.552725919642251"
"Two to four days a month","2016","(3a) lower tertiary education","Female","448","0.506975409801521","0.473924654304058","0.540026165298984"
"Two to four days a month","2016","(3b) higher tertiary education","Male","1009","0.511057292988391","0.48896096459584","0.533153621380943"
"Two to four days a month","2016","(3b) higher tertiary education","Female","1017","0.449754735543629","0.428339913529758","0.4711695575575"
"Once a month or less","2016","(0) in school","Male","36","0.34559077443313","0.268185622624921","0.422995926241339"
"Once a month or less","2016","(0) in school","Female","48","0.23001314380723","0.16969537468535","0.29033091292911"
"Once a month or less","2016","(1a) inadequately completed","Male","56","0.279134318430997","0.217878369316247","0.340390267545748"
"Once a month or less","2016","(1a) inadequately completed","Female","65","0.214876572103182","0.165884059737784","0.263869084468579"
"Once a month or less","2016","(1b) general elementary school","Male","178","0.231110805456332","0.200614862579302","0.261606748333362"
"Once a month or less","2016","(1b) general elementary school","Female","252","0.210542297515927","0.187250984515964","0.233833610515891"
"Once a month or less","2016","(1c) basic vocational qualification","Male","558","0.207291350644921","0.191926979885557","0.222655721404285"
"Once a month or less","2016","(1c) basic vocational qualification","Female","420","0.18472110996703","0.168916267299815","0.200525952634245"
"Once a month or less","2016","(2b) intermediate general qualification","Male","66","0.242266951763617","0.192348618588041","0.292185284939193"
"Once a month or less","2016","(2b) intermediate general qualification","Female","99","0.243937617319147","0.20216388511806","0.285711349520234"
"Once a month or less","2016","(2a) intermediate vocational","Male","423","0.219835186793685","0.202024870768416","0.237645502818954"
"Once a month or less","2016","(2a) intermediate vocational","Female","651","0.190668775832273","0.177019772480114","0.204317779184431"
"Once a month or less","2016","(2c_gen) general maturity certificate","Male","122","0.218954917679201","0.184673593411072","0.25323624194733"
"Once a month or less","2016","(2c_gen) general maturity certificate","Female","147","0.196760416180995","0.167054340074248","0.226466492287742"
"Once a month or less","2016","(2c_voc) vocational maturity certificate","Male","168","0.161911604900119","0.138860195198464","0.184963014601774"
"Once a month or less","2016","(2c_voc) vocational maturity certificate","Female","266","0.177027589178039","0.157327028948813","0.196728149407264"
"Once a month or less","2016","(3a) lower tertiary education","Male","141","0.159549499041477","0.136002041273042","0.183096956809913"
"Once a month or less","2016","(3a) lower tertiary education","Female","147","0.160109658737085","0.135867364792813","0.184351952681357"
"Once a month or less","2016","(3b) higher tertiary education","Male","266","0.131685454486288","0.116738119218638","0.146632789753938"
"Once a month or less","2016","(3b) higher tertiary education","Female","385","0.199995774874315","0.182776891253772","0.217214658494858"
"Never","2016","(0) in school","Male","15","","",""
"Never","2016","(0) in school","Female","40","0.210422870057886","0.152001594108848","0.268844146006923"
"Never","2016","(1a) inadequately completed","Male","14","","",""
"Never","2016","(1a) inadequately completed","Female","17","","",""
"Never","2016","(1b) general elementary school","Male","64","0.0918069120245475","0.0709174696437683","0.112696354405327"
"Never","2016","(1b) general elementary school","Female","87","0.0506063508693207","0.0380840097016269","0.0631286920370146"
"Never","2016","(1c) basic vocational qualification","Male","126","0.0462699802580819","0.0383078409284975","0.0542321195876663"
"Never","2016","(1c) basic vocational qualification","Female","127","0.0481689110380573","0.0394483952942063","0.0568894267819083"
"Never","2016","(2b) intermediate general qualification","Male","41","0.155750022655248","0.113502187363341","0.197997857947155"
"Never","2016","(2b) intermediate general qualification","Female","49","0.0848079912662432","0.0577085977010276","0.111907384831459"
"Never","2016","(2a) intermediate vocational","Male","104","0.0505406125993202","0.0411198016234054","0.0599614235752349"
"Never","2016","(2a) intermediate vocational","Female","175","0.0565300869697753","0.0485058848818357","0.0645542890577149"
"Never","2016","(2c_gen) general maturity certificate","Male","44","0.0885745982055762","0.0650209954187435","0.112128200992409"
"Never","2016","(2c_gen) general maturity certificate","Female","87","0.111231152660048","0.0877369071604777","0.134725398159618"
"Never","2016","(2c_voc) vocational maturity certificate","Male","47","0.0362613972382325","0.0245632931290345","0.0479595013474305"
"Never","2016","(2c_voc) vocational maturity certificate","Female","96","0.0714729353392505","0.0581765511983568","0.0847693194801442"
"Never","2016","(3a) lower tertiary education","Male","34","0.0487863155842693","0.0349338114266242","0.0626388197419143"
"Never","2016","(3a) lower tertiary education","Female","64","0.0673254643514893","0.050759817757839","0.0838911109451397"
"Never","2016","(3b) higher tertiary education","Male","96","0.0480956964795912","0.0386375488504834","0.057553844108699"
"Never","2016","(3b) higher tertiary education","Female","113","0.0800826368984613","0.0683986239277451","0.0917666498691776"
"Daily","2017","(0) in school","Male","","","",""
"Daily","2017","(0) in school","Female","","","",""
"Daily","2017","(1a) inadequately completed","Male","","","",""
"Daily","2017","(1a) inadequately completed","Female","","","",""
"Daily","2017","(1b) general elementary school","Male","","","",""
"Daily","2017","(1b) general elementary school","Female","","","",""
"Daily","2017","(1c) basic vocational qualification","Male","","","",""
"Daily","2017","(1c) basic vocational qualification","Female","","","",""
"Daily","2017","(2b) intermediate general qualification","Male","","","",""
"Daily","2017","(2b) intermediate general qualification","Female","","","",""
"Daily","2017","(2a) intermediate vocational","Male","","","",""
"Daily","2017","(2a) intermediate vocational","Female","","","",""
"Daily","2017","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2017","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2017","(3a) lower tertiary education","Male","","","",""
"Daily","2017","(3a) lower tertiary education","Female","","","",""
"Daily","2017","(3b) higher tertiary education","Male","","","",""
"Daily","2017","(3b) higher tertiary education","Female","","","",""
"Four to six days a week","2017","(0) in school","Male","","","",""
"Four to six days a week","2017","(0) in school","Female","","","",""
"Four to six days a week","2017","(1a) inadequately completed","Male","","","",""
"Four to six days a week","2017","(1a) inadequately completed","Female","","","",""
"Four to six days a week","2017","(1b) general elementary school","Male","","","",""
"Four to six days a week","2017","(1b) general elementary school","Female","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","Male","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","Female","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","Male","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","Female","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","Male","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","Female","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","Male","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","Female","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","Male","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","Female","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","Male","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","Female","","","",""
"Two to three days a week","2017","(0) in school","Male","","","",""
"Two to three days a week","2017","(0) in school","Female","","","",""
"Two to three days a week","2017","(1a) inadequately completed","Male","","","",""
"Two to three days a week","2017","(1a) inadequately completed","Female","","","",""
"Two to three days a week","2017","(1b) general elementary school","Male","","","",""
"Two to three days a week","2017","(1b) general elementary school","Female","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","Male","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","Female","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","Male","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","Female","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","Male","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","Female","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","Male","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","Female","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","Male","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","Female","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","Male","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","Female","","","",""
"Two to four days a month","2017","(0) in school","Male","","","",""
"Two to four days a month","2017","(0) in school","Female","","","",""
"Two to four days a month","2017","(1a) inadequately completed","Male","","","",""
"Two to four days a month","2017","(1a) inadequately completed","Female","","","",""
"Two to four days a month","2017","(1b) general elementary school","Male","","","",""
"Two to four days a month","2017","(1b) general elementary school","Female","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","Male","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","Female","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","Male","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","Female","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","Male","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","Female","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","Male","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","Female","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","Male","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","Female","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","Male","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","Female","","","",""
"Once a month or less","2017","(0) in school","Male","","","",""
"Once a month or less","2017","(0) in school","Female","","","",""
"Once a month or less","2017","(1a) inadequately completed","Male","","","",""
"Once a month or less","2017","(1a) inadequately completed","Female","","","",""
"Once a month or less","2017","(1b) general elementary school","Male","","","",""
"Once a month or less","2017","(1b) general elementary school","Female","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","Male","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","Female","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","Male","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","Female","","","",""
"Once a month or less","2017","(2a) intermediate vocational","Male","","","",""
"Once a month or less","2017","(2a) intermediate vocational","Female","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","Male","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","Female","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Once a month or less","2017","(3a) lower tertiary education","Male","","","",""
"Once a month or less","2017","(3a) lower tertiary education","Female","","","",""
"Once a month or less","2017","(3b) higher tertiary education","Male","","","",""
"Once a month or less","2017","(3b) higher tertiary education","Female","","","",""
"Never","2017","(0) in school","Male","","","",""
"Never","2017","(0) in school","Female","","","",""
"Never","2017","(1a) inadequately completed","Male","","","",""
"Never","2017","(1a) inadequately completed","Female","","","",""
"Never","2017","(1b) general elementary school","Male","","","",""
"Never","2017","(1b) general elementary school","Female","","","",""
"Never","2017","(1c) basic vocational qualification","Male","","","",""
"Never","2017","(1c) basic vocational qualification","Female","","","",""
"Never","2017","(2b) intermediate general qualification","Male","","","",""
"Never","2017","(2b) intermediate general qualification","Female","","","",""
"Never","2017","(2a) intermediate vocational","Male","","","",""
"Never","2017","(2a) intermediate vocational","Female","","","",""
"Never","2017","(2c_gen) general maturity certificate","Male","","","",""
"Never","2017","(2c_gen) general maturity certificate","Female","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2017","(3a) lower tertiary education","Male","","","",""
"Never","2017","(3a) lower tertiary education","Female","","","",""
"Never","2017","(3b) higher tertiary education","Male","","","",""
"Never","2017","(3b) higher tertiary education","Female","","","",""
"Daily","2018","(0) in school","Male","1","","",""
"Daily","2018","(0) in school","Female","1","","",""
"Daily","2018","(1a) inadequately completed","Male","5","","",""
"Daily","2018","(1a) inadequately completed","Female","4","","",""
"Daily","2018","(1b) general elementary school","Male","4","","",""
"Daily","2018","(1b) general elementary school","Female","10","","",""
"Daily","2018","(1c) basic vocational qualification","Male","25","","",""
"Daily","2018","(1c) basic vocational qualification","Female","14","","",""
"Daily","2018","(2b) intermediate general qualification","Male","3","","",""
"Daily","2018","(2b) intermediate general qualification","Female","2","","",""
"Daily","2018","(2a) intermediate vocational","Male","30","0.0147792674375092","0.00985527339370976","0.0197032614813087"
"Daily","2018","(2a) intermediate vocational","Female","24","","",""
"Daily","2018","(2c_gen) general maturity certificate","Male","7","","",""
"Daily","2018","(2c_gen) general maturity certificate","Female","2","","",""
"Daily","2018","(2c_voc) vocational maturity certificate","Male","11","","",""
"Daily","2018","(2c_voc) vocational maturity certificate","Female","12","","",""
"Daily","2018","(3a) lower tertiary education","Male","6","","",""
"Daily","2018","(3a) lower tertiary education","Female","5","","",""
"Daily","2018","(3b) higher tertiary education","Male","17","","",""
"Daily","2018","(3b) higher tertiary education","Female","9","","",""
"Four to six days a week","2018","(0) in school","Male","6","","",""
"Four to six days a week","2018","(0) in school","Female","2","","",""
"Four to six days a week","2018","(1a) inadequately completed","Male","12","","",""
"Four to six days a week","2018","(1a) inadequately completed","Female","21","","",""
"Four to six days a week","2018","(1b) general elementary school","Male","39","0.0614504923559548","0.0444213534394091","0.0784796312725005"
"Four to six days a week","2018","(1b) general elementary school","Female","43","0.039684429338724","0.0283967378283285","0.0509721208491194"
"Four to six days a week","2018","(1c) basic vocational qualification","Male","92","0.0413790360806093","0.0336548755608445","0.0491031966003742"
"Four to six days a week","2018","(1c) basic vocational qualification","Female","74","0.03506660231592","0.0274336276835339","0.0426995769483062"
"Four to six days a week","2018","(2b) intermediate general qualification","Male","15","","",""
"Four to six days a week","2018","(2b) intermediate general qualification","Female","11","","",""
"Four to six days a week","2018","(2a) intermediate vocational","Male","96","0.0477289043572104","0.0390293836247977","0.0564284250896231"
"Four to six days a week","2018","(2a) intermediate vocational","Female","85","0.035671900147103","0.0294577231181045","0.0418860771761016"
"Four to six days a week","2018","(2c_gen) general maturity certificate","Male","19","","",""
"Four to six days a week","2018","(2c_gen) general maturity certificate","Female","22","","",""
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","Male","32","0.0508507029408439","0.0373881935331902","0.0643132123484975"
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","Female","26","","",""
"Four to six days a week","2018","(3a) lower tertiary education","Male","31","0.0373280794112251","0.0256661060572659","0.0489900527651844"
"Four to six days a week","2018","(3a) lower tertiary education","Female","24","","",""
"Four to six days a week","2018","(3b) higher tertiary education","Male","71","0.0308501280137262","0.0234722610476843","0.0382279949797681"
"Four to six days a week","2018","(3b) higher tertiary education","Female","64","0.0244854467498387","0.0180506607895905","0.0309202327100868"
"Two to three days a week","2018","(0) in school","Male","17","","",""
"Two to three days a week","2018","(0) in school","Female","28","","",""
"Two to three days a week","2018","(1a) inadequately completed","Male","54","0.221033943786937","0.168317225649235","0.273750661924639"
"Two to three days a week","2018","(1a) inadequately completed","Female","54","0.166161711084712","0.124524148550251","0.207799273619173"
"Two to three days a week","2018","(1b) general elementary school","Male","149","0.215413961933656","0.186262615160589","0.244565308706723"
"Two to three days a week","2018","(1b) general elementary school","Female","265","0.23086182370425","0.206496828973681","0.255226818434819"
"Two to three days a week","2018","(1c) basic vocational qualification","Male","567","0.218615125912579","0.202585984948082","0.234644266877075"
"Two to three days a week","2018","(1c) basic vocational qualification","Female","537","0.272817660537361","0.254335352355494","0.291299968719228"
"Two to three days a week","2018","(2b) intermediate general qualification","Male","55","0.200519225078868","0.156303695065309","0.244734755092427"
"Two to three days a week","2018","(2b) intermediate general qualification","Female","85","0.156934821762696","0.124326805584746","0.189542837940646"
"Two to three days a week","2018","(2a) intermediate vocational","Male","475","0.206078405470191","0.189572880427256","0.222583930513125"
"Two to three days a week","2018","(2a) intermediate vocational","Female","744","0.224201753282979","0.210228356619888","0.238175149946071"
"Two to three days a week","2018","(2c_gen) general maturity certificate","Male","126","0.196365610569278","0.166353085796465","0.22637813534209"
"Two to three days a week","2018","(2c_gen) general maturity certificate","Female","140","0.177837904414028","0.151173896062359","0.204501912765696"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","Male","196","0.215431449769208","0.190238427309768","0.240624472228648"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","Female","285","0.192446273275423","0.172542659743966","0.21234988680688"
"Two to three days a week","2018","(3a) lower tertiary education","Male","229","0.223212827919987","0.197595981343957","0.248829674496018"
"Two to three days a week","2018","(3a) lower tertiary education","Female","207","0.21618334415934","0.189938104310077","0.242428584008603"
"Two to three days a week","2018","(3b) higher tertiary education","Male","514","0.246799255030222","0.22840279945483","0.265195710605615"
"Two to three days a week","2018","(3b) higher tertiary education","Female","466","0.225971015851966","0.208558232615219","0.243383799088713"
"Two to four days a month","2018","(0) in school","Male","77","0.569453535718631","0.492246174760447","0.646660896676814"
"Two to four days a month","2018","(0) in school","Female","62","0.388972188320636","0.31833843076931","0.459605945871962"
"Two to four days a month","2018","(1a) inadequately completed","Male","92","0.416635804651386","0.354002144380157","0.479269464922615"
"Two to four days a month","2018","(1a) inadequately completed","Female","111","0.424603262995198","0.3693122859633","0.479894240027096"
"Two to four days a month","2018","(1b) general elementary school","Male","277","0.329809320333912","0.29647189423979","0.363146746428034"
"Two to four days a month","2018","(1b) general elementary school","Female","465","0.41870495530225","0.390178984231799","0.4472309263727"
"Two to four days a month","2018","(1c) basic vocational qualification","Male","1203","0.461621254742901","0.442287130899694","0.480955378586108"
"Two to four days a month","2018","(1c) basic vocational qualification","Female","1021","0.446805007378969","0.426175139725109","0.467434875032829"
"Two to four days a month","2018","(2b) intermediate general qualification","Male","127","0.387036765344842","0.333248673464576","0.440824857225108"
"Two to four days a month","2018","(2b) intermediate general qualification","Female","194","0.470357172319155","0.425612680922679","0.515101663715632"
"Two to four days a month","2018","(2a) intermediate vocational","Male","1070","0.45618741584862","0.435862883069765","0.476511948627475"
"Two to four days a month","2018","(2a) intermediate vocational","Female","1677","0.474618028255357","0.457887186681807","0.491348869828907"
"Two to four days a month","2018","(2c_gen) general maturity certificate","Male","316","0.48817087230749","0.450405915782514","0.525935828832466"
"Two to four days a month","2018","(2c_gen) general maturity certificate","Female","322","0.429490267871649","0.394972497310937","0.46400803843236"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","Male","526","0.497811260218541","0.467172152223053","0.52845036821403"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","Female","738","0.481763980989909","0.456536584925592","0.506991377054226"
"Two to four days a month","2018","(3a) lower tertiary education","Male","549","0.534822010237811","0.504136787173192","0.565507233302431"
"Two to four days a month","2018","(3a) lower tertiary education","Female","479","0.501239868538735","0.469361149960351","0.533118587117118"
"Two to four days a month","2018","(3b) higher tertiary education","Male","1072","0.513409892358507","0.492083341765402","0.534736442951613"
"Two to four days a month","2018","(3b) higher tertiary education","Female","1145","0.478139107691819","0.457341292124541","0.498936923259098"
"Once a month or less","2018","(0) in school","Male","41","0.2507143281068","0.183132048216224","0.318296607997377"
"Once a month or less","2018","(0) in school","Female","48","0.264894270388027","0.200959997206736","0.328828543569318"
"Once a month or less","2018","(1a) inadequately completed","Male","62","0.238430983795218","0.18429380858133","0.292568159009106"
"Once a month or less","2018","(1a) inadequately completed","Female","77","0.21995366548697","0.173619141532577","0.266288189441363"
"Once a month or less","2018","(1b) general elementary school","Male","214","0.291777970670042","0.259544106081415","0.324011835258668"
"Once a month or less","2018","(1b) general elementary school","Female","276","0.246160076247834","0.221252214146557","0.27106793834911"
"Once a month or less","2018","(1c) basic vocational qualification","Male","519","0.207567308876207","0.191838410236906","0.223296207515508"
"Once a month or less","2018","(1c) basic vocational qualification","Female","440","0.183392376371064","0.167334220840361","0.199450531901767"
"Once a month or less","2018","(2b) intermediate general qualification","Male","75","0.227282827915523","0.181003567689059","0.273562088141987"
"Once a month or less","2018","(2b) intermediate general qualification","Female","129","0.269077301398194","0.229320778051159","0.30883382474523"
"Once a month or less","2018","(2a) intermediate vocational","Male","517","0.219979903249092","0.203076712469795","0.236883094028389"
"Once a month or less","2018","(2a) intermediate vocational","Female","686","0.199275346738166","0.185891638048407","0.212659055427926"
"Once a month or less","2018","(2c_gen) general maturity certificate","Male","149","0.200866489893233","0.170597078544396","0.23113590124207"
"Once a month or less","2018","(2c_gen) general maturity certificate","Female","176","0.203871677112133","0.175778262387434","0.231965091836833"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","Male","203","0.188623516971466","0.164650681695382","0.212596352247549"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","Female","335","0.221696265122312","0.200724006218337","0.242668524026286"
"Once a month or less","2018","(3a) lower tertiary education","Male","166","0.15016213045887","0.128185387918012","0.172138872999728"
"Once a month or less","2018","(3a) lower tertiary education","Female","171","0.181845949916916","0.15725351416281","0.206438385671022"
