"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2013","35-65 y.","no migration background","4.18","4","8900","2","3","5","6","4.15","4.21","4","4"
"2013","66 and older","direct migration background","4.45","5","370","2","3","6","7","4.28","4.62","4","5"
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","4.49","5","4567","2","4","6","6","4.45","4.53","4","5"
"2014","16-34 y.","direct migration background","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","3.83","4","2466","2","2","5","6","3.75","3.91","4","4"
"2017","16-34 y.","indirect migration background","3.78","4","974","1","2","5","6","3.67","3.89","4","4"
"2017","16-34 y.","no migration background","3.82","4","4089","2","3","5","6","3.77","3.87","4","4"
"2017","35-65 y.","direct migration background","4.12","4","4270","2","3","6","6","4.06","4.18","4","4"
"2017","35-65 y.","indirect migration background","3.92","4","722","2","3","5","6","3.8","4.04","4","4"
"2017","35-65 y.","no migration background","4.02","4","11643","2","3","5","6","3.99","4.05","4","4"
"2017","66 and older","direct migration background","4.43","5","446","2","3","6","6","4.28","4.58","5","5"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","4.4","5","4560","2","3","6","6","4.36","4.44","4","5"
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","3.8","4","803","2","2","5","6","3.68","3.92","4","4"
"2019","16-34 y.","indirect migration background","3.61","4","877","1","2","5","6","3.49","3.73","3","4"
"2019","16-34 y.","no migration background","3.76","4","3748","2","2","5","6","3.71","3.81","4","4"
"2019","35-65 y.","direct migration background","3.99","4","2604","2","3","5","6","3.92","4.06","4","4"
"2019","35-65 y.","indirect migration background","3.92","4","786","2","3","5","6","3.81","4.03","4","4"
"2019","35-65 y.","no migration background","3.95","4","11737","2","3","5","6","3.92","3.98","4","4"
"2019","66 and older","direct migration background","4.15","4","421","2","3","5","6","3.99","4.31","4","5"
"2019","66 and older","indirect migration background","4.25","4","36","3","4","5","6","3.76","4.74","4","5"
"2019","66 and older","no migration background","4.25","4","4748","2","3","5","6","4.21","4.29","4","4"
