"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2011","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","4.05","4","55","2","3","5","6","3.65","4.45","4","5"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","3.93","4","1033","1","3","5","6","3.83","4.03","4","4"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","3.55","4","32","1","2","5","6","2.88","4.22","2","5"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","3.51","4","452","1","2","5","6","3.35","3.67","3","4"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","3.75","4","1251","1","2","5","6","3.66","3.84","4","4"
"2012","no migration background","Westdeutschland, alte Bundeslaender","3.82","4","4295","2","3","5","6","3.77","3.87","4","4"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","4.54","4.31","81","2","3","6","7","4.17","4.91","4","5"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","4.12","4","1603","2","3","5","6","4.04","4.2","4","4"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","3.91","4","45","2","2","5","6","3.4","4.42","4","5"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","3.78","4","670","2","2","5","6","3.66","3.9","4","4"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","4.19","4","4329","2","3","5","6","4.14","4.24","4","4"
"2013","no migration background","Westdeutschland, alte Bundeslaender","4.2","4","12124","2","3","5","6","4.17","4.23","4","4"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","4.05","4","824","2","3","5","6","3.92","4.18","4","4"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","4.1","4","6358","2","3","5","6","4.05","4.15","4","4"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","3.94","4","107","2","3","5","6","3.64","4.24","3","4"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","3.84","4","1605","2","3","5","6","3.76","3.92","4","4"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","4.06","4","5150","2","3","5","6","4.02","4.1","4","4"
"2017","no migration background","Westdeutschland, alte Bundeslaender","4.09","4","15142","2","3","5","6","4.06","4.12","4","4"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","direct migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","indirect migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","no migration background","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2019","direct migration background","Ostdeutschland, neue Bundeslaender","4.11","4","290","2","3","5","7","3.9","4.32","4","4"
"2019","direct migration background","Westdeutschland, alte Bundeslaender","3.97","4","3535","2","3","5","6","3.91","4.03","4","4"
"2019","indirect migration background","Ostdeutschland, neue Bundeslaender","4.04","4","132","2","3","5","6","3.76","4.32","4","4"
"2019","indirect migration background","Westdeutschland, alte Bundeslaender","3.72","4","1561","1","2","5","6","3.64","3.8","4","4"
"2019","no migration background","Ostdeutschland, neue Bundeslaender","4.02","4","5140","2","3","5","6","3.98","4.06","4","4"
"2019","no migration background","Westdeutschland, alte Bundeslaender","3.99","4","15023","2","3","5","6","3.96","4.02","4","4"
