"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","3.97","4","141","3.7","4.24","2","3","5","6"
"2009","(0) in school","Male","3.83","4","168","3.58","4.08","2","2","5","6"
"2009","(1a) inadequately completed","Female","4.37","4","92","4.05","4.69","3","3","5","7"
"2009","(1a) inadequately completed","Male","4.17","4","78","3.76","4.58","2","3","6","7"
"2009","(1b) general elementary school","Female","4.42","4","990","4.32","4.52","2","3","6","6"
"2009","(1b) general elementary school","Male","4.21","4","398","4.05","4.37","2","3","6","6"
"2009","(1c) basic vocational qualification","Female","4.15","4","2201","4.08","4.22","2","3","5","6"
"2009","(1c) basic vocational qualification","Male","4.23","4","2593","4.17","4.29","2","3","5","6"
"2009","(2a) intermediate vocational","Female","4.08","4","2519","4.02","4.14","2","3","5","6"
"2009","(2a) intermediate vocational","Male","4.14","4","1843","4.07","4.21","2","3","5","6"
"2009","(2b) intermediate general qualification","Female","4.11","4","259","3.91","4.31","2","3","5","6"
"2009","(2b) intermediate general qualification","Male","3.68","4","171","3.45","3.91","2","3","5","5"
"2009","(2c_gen) general maturity certificate","Female","3.66","3","365","3.49","3.83","2","2","5","6"
"2009","(2c_gen) general maturity certificate","Male","3.77","4","325","3.6","3.94","2","3","5","6"
"2009","(2c_voc) vocational maturity certificate","Female","3.97","4","753","3.85","4.09","2","3","5","6"
"2009","(2c_voc) vocational maturity certificate","Male","3.99","4","570","3.86","4.12","2","3","5","6"
"2009","(3a) lower tertiary education","Female","3.79","4","729","3.68","3.9","2","3","5","6"
"2009","(3a) lower tertiary education","Male","4.2","4","852","4.1","4.3","2","3","5","6"
"2009","(3b) higher tertiary education","Female","3.94","4","1122","3.85","4.03","2","3","5","6"
"2009","(3b) higher tertiary education","Male","4.25","4","1325","4.17","4.33","2","3","5","6"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","",""
"2012","(0) in school","Female","3.32","3","100","2.99","3.65","1","2","5","6"
"2012","(0) in school","Male","3.62","3","91","3.3","3.94","2","3","5","6"
"2012","(1a) inadequately completed","Female","3.78","4","91","3.37","4.19","1","3","5","7"
"2012","(1a) inadequately completed","Male","3.81","4","69","3.41","4.21","2","3","5","6"
"2012","(1b) general elementary school","Female","3.96","4","340","3.78","4.14","1","3","5","6"
"2012","(1b) general elementary school","Male","3.92","4","234","3.69","4.15","1","3","5","6"
"2012","(1c) basic vocational qualification","Female","3.89","4","524","3.75","4.03","1","3","5","6"
"2012","(1c) basic vocational qualification","Male","4.02","4","606","3.89","4.15","2","3","5","6"
"2012","(2a) intermediate vocational","Female","3.67","4","1370","3.58","3.76","1","2","5","6"
"2012","(2a) intermediate vocational","Male","3.77","4","694","3.65","3.89","1","2","5","6"
"2012","(2b) intermediate general qualification","Female","3.66","4","159","3.39","3.93","1","2","5","6"
"2012","(2b) intermediate general qualification","Male","3.98","4","72","3.59","4.37","2","3","5","6"
"2012","(2c_gen) general maturity certificate","Female","3.66","4","162","3.4","3.92","2","2","5","6"
"2012","(2c_gen) general maturity certificate","Male","3.8","4","85","3.46","4.14","2","3","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","3.68","4","598","3.55","3.81","1","2","5","6"
"2012","(2c_voc) vocational maturity certificate","Male","4.16","4","277","3.97","4.35","2","3","5","6"
"2012","(3a) lower tertiary education","Female","3.54","3","237","3.33","3.75","1","2","5","6"
"2012","(3a) lower tertiary education","Male","4.03","4","216","3.83","4.23","2","3","5","6"
"2012","(3b) higher tertiary education","Female","3.66","4","572","3.54","3.78","2","2","5","6"
"2012","(3b) higher tertiary education","Male","3.97","4","469","3.83","4.11","2","3","5","6"
"2013","(0) in school","Female","4.15","4","139","3.87","4.43","2","3","6","6"
"2013","(0) in school","Male","3.86","4","123","3.57","4.15","2","2","6","6"
"2013","(1a) inadequately completed","Female","3.98","4","114","3.63","4.33","1","3","5","7"
"2013","(1a) inadequately completed","Male","3.72","4","106","3.39","4.05","1","3","5","6"
"2013","(1b) general elementary school","Female","4.34","4","989","4.24","4.44","2","3","6","6"
"2013","(1b) general elementary school","Male","4.15","4","415","3.99","4.31","2","3","5","7"
"2013","(1c) basic vocational qualification","Female","4.35","4","2252","4.28","4.42","2","3","6","6"
"2013","(1c) basic vocational qualification","Male","4.39","4","2547","4.33","4.45","2","3","5","6"
"2013","(2a) intermediate vocational","Female","4.14","4","2670","4.08","4.2","2","3","5","6"
"2013","(2a) intermediate vocational","Male","4.18","4","1899","4.11","4.25","2","3","5","6"
"2013","(2b) intermediate general qualification","Female","4.12","4","293","3.92","4.32","2","3","5","6"
"2013","(2b) intermediate general qualification","Male","3.83","4","174","3.6","4.06","2","3","5","6"
"2013","(2c_gen) general maturity certificate","Female","3.91","4","418","3.76","4.06","2","3","5","6"
"2013","(2c_gen) general maturity certificate","Male","3.84","4","351","3.67","4.01","2","3","5","6"
"2013","(2c_voc) vocational maturity certificate","Female","4","4","823","3.89","4.11","2","3","5","6"
"2013","(2c_voc) vocational maturity certificate","Male","4.08","4","632","3.95","4.21","2","3","5","6"
"2013","(3a) lower tertiary education","Female","3.96","4","780","3.85","4.07","2","3","5","6"
"2013","(3a) lower tertiary education","Male","4.22","4","899","4.12","4.32","2","3","5","6"
"2013","(3b) higher tertiary education","Female","3.9","4","1330","3.81","3.99","2","3","5","6"
"2013","(3b) higher tertiary education","Male","4.23","4","1450","4.15","4.31","2","3","6","6"
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","",""
"2017","(0) in school","Female","3.76","4","219","3.54","3.98","2","3","5","6"
"2017","(0) in school","Male","3.5","3","197","3.27","3.73","1","2","5","6"
"2017","(1a) inadequately completed","Female","4.18","4","654","4.03","4.33","1","3","5","7"
"2017","(1a) inadequately completed","Male","4.17","4","774","4.03","4.31","1","3","5","6"
"2017","(1b) general elementary school","Female","4.35","5","1393","4.26","4.44","2","3","6","6"
"2017","(1b) general elementary school","Male","4.13","4","1103","4.02","4.24","2","3","5","6"
"2017","(1c) basic vocational qualification","Female","4.2","4","2411","4.14","4.26","2","3","5","6"
"2017","(1c) basic vocational qualification","Male","4.29","4","2847","4.23","4.35","2","3","5","6"
"2017","(2a) intermediate vocational","Female","4.01","4","3631","3.96","4.06","2","3","5","6"
"2017","(2a) intermediate vocational","Male","3.96","4","2501","3.9","4.02","2","3","5","6"
"2017","(2b) intermediate general qualification","Female","4.03","4","500","3.88","4.18","2","3","5","6"
"2017","(2b) intermediate general qualification","Male","3.88","4","324","3.69","4.07","1","2","5","6"
"2017","(2c_gen) general maturity certificate","Female","3.89","4","938","3.78","4","2","3","5","6"
"2017","(2c_gen) general maturity certificate","Male","4.1","4","929","3.99","4.21","2","3","5","6"
"2017","(2c_voc) vocational maturity certificate","Female","3.94","4","1611","3.86","4.02","2","3","5","6"
"2017","(2c_voc) vocational maturity certificate","Male","4.02","4","1124","3.92","4.12","2","3","5","6"
"2017","(3a) lower tertiary education","Female","3.79","4","991","3.7","3.88","2","3","5","6"
"2017","(3a) lower tertiary education","Male","4.16","4","1056","4.07","4.25","2","3","5","6"
"2017","(3b) higher tertiary education","Female","3.9","4","2423","3.84","3.96","2","3","5","6"
"2017","(3b) higher tertiary education","Male","4.13","4","2528","4.07","4.19","2","3","5","6"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","3.61","3","161","3.33","3.89","1","2","5","6"
"2019","(0) in school","Male","4.06","4","169","3.82","4.3","2","3","5","6"
"2019","(1a) inadequately completed","Female","3.87","4","242","3.64","4.1","1","2","5","7"
"2019","(1a) inadequately completed","Male","3.89","4","197","3.64","4.14","1","2","5","7"
"2019","(1b) general elementary school","Female","4.13","4","979","4.02","4.24","2","3","5","6"
"2019","(1b) general elementary school","Male","4.1","4","687","3.97","4.23","2","3","5","6"
"2019","(1c) basic vocational qualification","Female","4.02","4","2025","3.95","4.09","2","3","5","6"
"2019","(1c) basic vocational qualification","Male","4.21","4","2461","4.15","4.27","2","3","5","6"
"2019","(2a) intermediate vocational","Female","3.89","4","3437","3.84","3.94","2","3","5","6"
"2019","(2a) intermediate vocational","Male","3.98","4","2474","3.92","4.04","2","3","5","6"
"2019","(2b) intermediate general qualification","Female","4.06","4","459","3.91","4.21","2","3","5","6"
"2019","(2b) intermediate general qualification","Male","3.9","4","331","3.72","4.08","2","2","5","6"
"2019","(2c_gen) general maturity certificate","Female","3.85","4","776","3.73","3.97","2","2","5","6"
"2019","(2c_gen) general maturity certificate","Male","3.81","4","694","3.69","3.93","2","3","5","6"
"2019","(2c_voc) vocational maturity certificate","Female","3.83","4","1540","3.75","3.91","2","2","5","6"
"2019","(2c_voc) vocational maturity certificate","Male","3.92","4","1117","3.83","4.01","2","3","5","6"
"2019","(3a) lower tertiary education","Female","3.83","4","1012","3.73","3.93","2","3","5","6"
"2019","(3a) lower tertiary education","Male","4.1","4","1182","4.01","4.19","2","3","5","6"
"2019","(3b) higher tertiary education","Female","3.81","4","2330","3.75","3.87","2","3","5","6"
"2019","(3b) higher tertiary education","Male","4.09","4","2468","4.03","4.15","2","3","5","6"
