"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","Other degree","vocational + Abi","4.04","4","122","2","2","5","6","3.73","4.35","4","5"
"2005","secondary school degree","general elemantary","3.69","4","577","1","2","5","6","3.55","3.83","4","4"
"2005","secondary school degree","higher education","4","4","621","2","3","5","6","3.88","4.12","4","4"
"2005","secondary school degree","higher vocational","4.12","4","694","2","3","5","6","4","4.24","4","4"
"2005","secondary school degree","in school","","","","","","","","","","",""
"2005","secondary school degree","inadequately","","","","","","","","","","",""
"2005","secondary school degree","middle vocational","4.12","4","4090","2","3","5","6","4.07","4.17","4","4"
"2005","secondary school degree","vocational + Abi","5.09","5","36","3","4","6","7","4.62","5.56","4","6"
"2006","college entrance qualification","general elemantary","","","","","","","","","","",""
"2006","college entrance qualification","higher education","","","","","","","","","","",""
"2006","college entrance qualification","higher vocational","","","","","","","","","","",""
"2006","college entrance qualification","in school","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","","","","","","","","","","",""
"2006","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2006","lower secondary degree","general elemantary","","","","","","","","","","",""
"2006","lower secondary degree","higher education","","","","","","","","","","",""
"2006","lower secondary degree","higher vocational","","","","","","","","","","",""
"2006","lower secondary degree","in school","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","","","","","","","","","","",""
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","","","","","","","","","","",""
"2006","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2006","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2006","Other degree","general elemantary","","","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","","","",""
"2008","college entrance qualification","higher education","","","","","","","","","","",""
"2008","college entrance qualification","higher vocational","","","","","","","","","","",""
"2008","college entrance qualification","in school","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","","","","","","","","","","",""
"2008","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2008","lower secondary degree","general elemantary","","","","","","","","","","",""
"2008","lower secondary degree","higher education","","","","","","","","","","",""
"2008","lower secondary degree","higher vocational","","","","","","","","","","",""
"2008","lower secondary degree","in school","","","","","","","","","","",""
"2008","lower secondary degree","inadequately","","","","","","","","","","",""
"2008","lower secondary degree","middle vocational","","","","","","","","","","",""
"2008","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2008","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2008","no degree/no degree yet","higher education","","","","","","","","","","",""
"2008","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2008","no degree/no degree yet","in school","","","","","","","","","","",""
"2008","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2008","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2008","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2008","Other degree","general elemantary","","","","","","","","","","",""
"2008","Other degree","higher education","","","","","","","","","","",""
"2008","Other degree","higher vocational","","","","","","","","","","",""
"2008","Other degree","in school","","","","","","","","","","",""
"2008","Other degree","inadequately","","","","","","","","","","",""
"2008","Other degree","middle vocational","","","","","","","","","","",""
"2008","Other degree","vocational + Abi","","","","","","","","","","",""
"2008","secondary school degree","general elemantary","","","","","","","","","","",""
"2008","secondary school degree","higher education","","","","","","","","","","",""
"2008","secondary school degree","higher vocational","","","","","","","","","","",""
"2008","secondary school degree","in school","","","","","","","","","","",""
"2008","secondary school degree","inadequately","","","","","","","","","","",""
"2008","secondary school degree","middle vocational","","","","","","","","","","",""
"2008","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2009","college entrance qualification","general elemantary","","","","","","","","","","",""
"2009","college entrance qualification","higher education","4.1","4","3074","2","3","5","6","4.05","4.15","4","4"
"2009","college entrance qualification","higher vocational","4.16","4","299","2","3","5","6","3.98","4.34","4","5"
"2009","college entrance qualification","in school","","","","","","","","","","",""
"2009","college entrance qualification","inadequately","","","","","","","","","","",""
"2009","college entrance qualification","middle vocational","3.68","4","644","2","2","5","6","3.56","3.8","4","4"
"2009","college entrance qualification","vocational + Abi","3.85","4","867","2","3","5","6","3.74","3.96","4","4"
"2009","lower secondary degree","general elemantary","4.36","4","1155","2","3","6","6","4.27","4.45","4","5"
"2009","lower secondary degree","higher education","3.82","4","161","2","2","5","6","3.58","4.06","4","4"
"2009","lower secondary degree","higher vocational","4.36","4.69","379","2","3","5","6","4.21","4.51","4","5"
"2009","lower secondary degree","in school","","","","","","","","","","",""
"2009","lower secondary degree","inadequately","","","","","","","","","","",""
"2009","lower secondary degree","middle vocational","4.19","4","4188","2","3","5","6","4.14","4.24","4","4"
"2009","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2009","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2009","no degree/no degree yet","higher education","","","","","","","","","","",""
"2009","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2009","no degree/no degree yet","in school","3.9","4","309","2","3","5","6","3.72","4.08","4","4"
"2009","no degree/no degree yet","inadequately","4.26","4","132","3","3","5","7","3.97","4.55","4","5"
"2009","no degree/no degree yet","middle vocational","4.36","4","36","2","4","6","7","3.77","4.95","4","5"
"2009","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2009","Other degree","general elemantary","4.42","4","200","2","3","6","7","4.19","4.65","4","5"
"2009","Other degree","higher education","4.12","4","169","2","3","6","6","3.87","4.37","4","4"
"2009","Other degree","higher vocational","4.38","4","38","3","4","5","6","3.89","4.87","4","5"
"2009","Other degree","in school","","","","","","","","","","",""
"2009","Other degree","inadequately","3.97","4","34","2","3","5","6","3.36","4.58","3","4"
"2009","Other degree","middle vocational","4.07","4","270","2","3","5","6","3.88","4.26","4","5"
"2009","Other degree","vocational + Abi","4.2","4","90","2","3","5","6","3.87","4.53","4","5"
"2009","secondary school degree","general elemantary","3.94","4","429","2","3","5","6","3.79","4.09","4","4"
"2009","secondary school degree","higher education","4.01","4","587","2","3","5","6","3.89","4.13","4","4"
"2009","secondary school degree","higher vocational","4.25","4","598","2","3","5","6","4.13","4.37","4","4"
"2009","secondary school degree","in school","","","","","","","","","","",""
"2009","secondary school degree","inadequately","","","","","","","","","","",""
"2009","secondary school degree","middle vocational","4.08","4","3754","2","3","5","6","4.03","4.13","4","4"
"2009","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2010","college entrance qualification","general elemantary","","","","","","","","","","",""
"2010","college entrance qualification","higher education","","","","","","","","","","",""
"2010","college entrance qualification","higher vocational","","","","","","","","","","",""
"2010","college entrance qualification","in school","","","","","","","","","","",""
"2010","college entrance qualification","inadequately","","","","","","","","","","",""
"2010","college entrance qualification","middle vocational","","","","","","","","","","",""
"2010","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2010","lower secondary degree","general elemantary","","","","","","","","","","",""
"2010","lower secondary degree","higher education","","","","","","","","","","",""
"2010","lower secondary degree","higher vocational","","","","","","","","","","",""
"2010","lower secondary degree","in school","","","","","","","","","","",""
"2010","lower secondary degree","inadequately","","","","","","","","","","",""
"2010","lower secondary degree","middle vocational","","","","","","","","","","",""
"2010","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2010","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2010","no degree/no degree yet","higher education","","","","","","","","","","",""
"2010","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","in school","","","","","","","","","","",""
"2010","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2010","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2010","Other degree","general elemantary","","","","","","","","","","",""
"2010","Other degree","higher education","","","","","","","","","","",""
"2010","Other degree","higher vocational","","","","","","","","","","",""
"2010","Other degree","in school","","","","","","","","","","",""
"2010","Other degree","inadequately","","","","","","","","","","",""
"2010","Other degree","middle vocational","","","","","","","","","","",""
"2010","Other degree","vocational + Abi","","","","","","","","","","",""
"2010","secondary school degree","general elemantary","","","","","","","","","","",""
"2010","secondary school degree","higher education","","","","","","","","","","",""
"2010","secondary school degree","higher vocational","","","","","","","","","","",""
"2010","secondary school degree","in school","","","","","","","","","","",""
"2010","secondary school degree","inadequately","","","","","","","","","","",""
"2010","secondary school degree","middle vocational","","","","","","","","","","",""
"2010","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2011","college entrance qualification","general elemantary","","","","","","","","","","",""
"2011","college entrance qualification","higher education","","","","","","","","","","",""
"2011","college entrance qualification","higher vocational","","","","","","","","","","",""
"2011","college entrance qualification","in school","","","","","","","","","","",""
"2011","college entrance qualification","inadequately","","","","","","","","","","",""
"2011","college entrance qualification","middle vocational","","","","","","","","","","",""
"2011","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2011","lower secondary degree","general elemantary","","","","","","","","","","",""
"2011","lower secondary degree","higher education","","","","","","","","","","",""
"2011","lower secondary degree","higher vocational","","","","","","","","","","",""
"2011","lower secondary degree","in school","","","","","","","","","","",""
"2011","lower secondary degree","inadequately","","","","","","","","","","",""
"2011","lower secondary degree","middle vocational","","","","","","","","","","",""
"2011","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2011","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2011","no degree/no degree yet","higher education","","","","","","","","","","",""
"2011","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2011","no degree/no degree yet","in school","","","","","","","","","","",""
"2011","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2011","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2011","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2011","Other degree","general elemantary","","","","","","","","","","",""
"2011","Other degree","higher education","","","","","","","","","","",""
"2011","Other degree","higher vocational","","","","","","","","","","",""
"2011","Other degree","in school","","","","","","","","","","",""
"2011","Other degree","inadequately","","","","","","","","","","",""
"2011","Other degree","middle vocational","","","","","","","","","","",""
"2011","Other degree","vocational + Abi","","","","","","","","","","",""
"2011","secondary school degree","general elemantary","","","","","","","","","","",""
"2011","secondary school degree","higher education","","","","","","","","","","",""
"2011","secondary school degree","higher vocational","","","","","","","","","","",""
"2011","secondary school degree","in school","","","","","","","","","","",""
"2011","secondary school degree","inadequately","","","","","","","","","","",""
"2011","secondary school degree","middle vocational","","","","","","","","","","",""
"2011","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2012","college entrance qualification","general elemantary","","","","","","","","","","",""
"2012","college entrance qualification","higher education","3.7","4","1225","2","2","5","6","3.62","3.78","4","4"
"2012","college entrance qualification","higher vocational","3.71","4","116","1","2","5","6","3.41","4.01","4","4"
"2012","college entrance qualification","in school","","","","","","","","","","",""
"2012","college entrance qualification","inadequately","","","","","","","","","","",""
"2012","college entrance qualification","middle vocational","3.77","4","168","2","3","5","6","3.53","4.01","3","4"
"2012","college entrance qualification","vocational + Abi","3.8","4","635","2","2","5","6","3.68","3.92","4","4"
"2012","lower secondary degree","general elemantary","3.73","4","412","1","2","5","6","3.56","3.9","4","4"
"2012","lower secondary degree","higher education","","","","","","","","","","",""
"2012","lower secondary degree","higher vocational","4.32","5","56","2","3","6","6","3.87","4.77","4","5"
"2012","lower secondary degree","in school","","","","","","","","","","",""
"2012","lower secondary degree","inadequately","","","","","","","","","","",""
"2012","lower secondary degree","middle vocational","3.89","4","935","2","3","5","6","3.79","3.99","4","4"
"2012","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2012","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2012","no degree/no degree yet","higher education","","","","","","","","","","",""
"2012","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2012","no degree/no degree yet","in school","3.47","3","190","1","2","5","6","3.24","3.7","3","4"
"2012","no degree/no degree yet","inadequately","3.81","4","131","1","3","5","6","3.48","4.14","3","4"
"2012","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2012","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2012","Other degree","general elemantary","4.37","5","136","2","3","6","6","4.1","4.64","4","5"
"2012","Other degree","higher education","4.02","4","172","2","3","5","6","3.77","4.27","4","4"
"2012","Other degree","higher vocational","","","","","","","","","","",""
"2012","Other degree","in school","","","","","","","","","","",""
"2012","Other degree","inadequately","","","","","","","","","","",""
"2012","Other degree","middle vocational","3.98","4","214","2","3","5","6","3.75","4.21","4","5"
"2012","Other degree","vocational + Abi","4.04","4","121","2","3","5","6","3.73","4.35","4","5"
"2012","secondary school degree","general elemantary","3.77","4","231","1","3","5","6","3.55","3.99","3","4"
"2012","secondary school degree","higher education","4.32","4","90","2","3","6","6","4.01","4.63","4","5"
"2012","secondary school degree","higher vocational","3.93","4","182","2","3","5","6","3.7","4.16","4","4"
"2012","secondary school degree","in school","","","","","","","","","","",""
"2012","secondary school degree","inadequately","","","","","","","","","","",""
"2012","secondary school degree","middle vocational","3.69","4","1882","1","2","5","6","3.61","3.77","4","4"
"2012","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2013","college entrance qualification","general elemantary","","","","","","","","","","",""
"2013","college entrance qualification","higher education","4.1","4","3415","2","3","5","6","4.05","4.15","4","4"
"2013","college entrance qualification","higher vocational","4.07","4","339","2","3","5","6","3.91","4.23","4","4"
"2013","college entrance qualification","in school","","","","","","","","","","",""
"2013","college entrance qualification","inadequately","","","","","","","","","","",""
"2013","college entrance qualification","middle vocational","3.83","4","680","2","3","5","6","3.71","3.95","4","4"
"2013","college entrance qualification","vocational + Abi","3.97","4","949","2","3","5","6","3.87","4.07","4","4"
"2013","lower secondary degree","general elemantary","4.31","4","1160","2","3","5","6","4.22","4.4","4","4"
"2013","lower secondary degree","higher education","4.2","4","156","2","3","5","6","3.96","4.44","4","5"
"2013","lower secondary degree","higher vocational","4.38","4","350","2","3","6","6","4.21","4.55","4","5"
"2013","lower secondary degree","in school","","","","","","","","","","",""
"2013","lower secondary degree","inadequately","","","","","","","","","","",""
"2013","lower secondary degree","middle vocational","4.37","4","4150","2","3","6","6","4.32","4.42","4","4"
"2013","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2013","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2013","no degree/no degree yet","higher education","","","","","","","","","","",""
"2013","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2013","no degree/no degree yet","in school","4.02","4","259","2","2","6","6","3.82","4.22","4","4"
"2013","no degree/no degree yet","inadequately","3.84","4","157","1","3","5","6","3.55","4.13","4","4"
"2013","no degree/no degree yet","middle vocational","3.89","4","64","1","3","5","6","3.45","4.33","3","4"
"2013","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2013","Other degree","general elemantary","4.16","4","210","2","3","5","6","3.94","4.38","4","5"
"2013","Other degree","higher education","4.01","4","230","2","3","5","6","3.8","4.22","4","4"
"2013","Other degree","higher vocational","4.25","4","37","2","3","5","7","3.7","4.8","4","4"
"2013","Other degree","in school","","","","","","","","","","",""
"2013","Other degree","inadequately","3.86","4","35","1","2","6","7","3.19","4.53","4","6"
"2013","Other degree","middle vocational","4.28","4","377","2","3","6","6","4.12","4.44","4","5"
"2013","Other degree","vocational + Abi","4.27","4","126","2","3","6","7","3.96","4.58","4","5"
"2013","secondary school degree","general elemantary","4","4","466","2","3","5","6","3.85","4.15","4","4"
"2013","secondary school degree","higher education","4.02","4","584","2","3","5","6","3.9","4.14","4","4"
"2013","secondary school degree","higher vocational","4.35","4","578","2","3","5","6","4.23","4.47","4","4"
"2013","secondary school degree","in school","","","","","","","","","","",""
"2013","secondary school degree","inadequately","","","","","","","","","","",""
"2013","secondary school degree","middle vocational","4.14","4","3983","2","3","5","6","4.09","4.19","4","4"
"2013","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2014","college entrance qualification","general elemantary","","","","","","","","","","",""
"2014","college entrance qualification","higher education","","","","","","","","","","",""
"2014","college entrance qualification","higher vocational","","","","","","","","","","",""
"2014","college entrance qualification","in school","","","","","","","","","","",""
"2014","college entrance qualification","inadequately","","","","","","","","","","",""
"2014","college entrance qualification","middle vocational","","","","","","","","","","",""
"2014","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2014","lower secondary degree","general elemantary","","","","","","","","","","",""
"2014","lower secondary degree","higher education","","","","","","","","","","",""
"2014","lower secondary degree","higher vocational","","","","","","","","","","",""
"2014","lower secondary degree","in school","","","","","","","","","","",""
"2014","lower secondary degree","inadequately","","","","","","","","","","",""
"2014","lower secondary degree","middle vocational","","","","","","","","","","",""
"2014","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2014","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2014","no degree/no degree yet","higher education","","","","","","","","","","",""
"2014","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2014","no degree/no degree yet","in school","","","","","","","","","","",""
"2014","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2014","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2014","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2014","Other degree","general elemantary","","","","","","","","","","",""
"2014","Other degree","higher education","","","","","","","","","","",""
"2014","Other degree","higher vocational","","","","","","","","","","",""
"2014","Other degree","in school","","","","","","","","","","",""
"2014","Other degree","inadequately","","","","","","","","","","",""
"2014","Other degree","middle vocational","","","","","","","","","","",""
"2014","Other degree","vocational + Abi","","","","","","","","","","",""
"2014","secondary school degree","general elemantary","","","","","","","","","","",""
"2014","secondary school degree","higher education","","","","","","","","","","",""
"2014","secondary school degree","higher vocational","","","","","","","","","","",""
"2014","secondary school degree","in school","","","","","","","","","","",""
"2014","secondary school degree","inadequately","","","","","","","","","","",""
"2014","secondary school degree","middle vocational","","","","","","","","","","",""
"2014","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2015","college entrance qualification","general elemantary","","","","","","","","","","",""
"2015","college entrance qualification","higher education","","","","","","","","","","",""
"2015","college entrance qualification","higher vocational","","","","","","","","","","",""
"2015","college entrance qualification","in school","","","","","","","","","","",""
"2015","college entrance qualification","inadequately","","","","","","","","","","",""
"2015","college entrance qualification","middle vocational","","","","","","","","","","",""
"2015","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2015","lower secondary degree","general elemantary","","","","","","","","","","",""
"2015","lower secondary degree","higher education","","","","","","","","","","",""
"2015","lower secondary degree","higher vocational","","","","","","","","","","",""
"2015","lower secondary degree","in school","","","","","","","","","","",""
"2015","lower secondary degree","inadequately","","","","","","","","","","",""
"2015","lower secondary degree","middle vocational","","","","","","","","","","",""
"2015","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2015","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2015","no degree/no degree yet","higher education","","","","","","","","","","",""
"2015","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","in school","","","","","","","","","","",""
"2015","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2015","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2015","Other degree","general elemantary","","","","","","","","","","",""
"2015","Other degree","higher education","","","","","","","","","","",""
"2015","Other degree","higher vocational","","","","","","","","","","",""
"2015","Other degree","in school","","","","","","","","","","",""
"2015","Other degree","inadequately","","","","","","","","","","",""
"2015","Other degree","middle vocational","","","","","","","","","","",""
"2015","Other degree","vocational + Abi","","","","","","","","","","",""
"2015","secondary school degree","general elemantary","","","","","","","","","","",""
"2015","secondary school degree","higher education","","","","","","","","","","",""
"2015","secondary school degree","higher vocational","","","","","","","","","","",""
"2015","secondary school degree","in school","","","","","","","","","","",""
"2015","secondary school degree","inadequately","","","","","","","","","","",""
"2015","secondary school degree","middle vocational","","","","","","","","","","",""
"2015","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2016","college entrance qualification","general elemantary","","","","","","","","","","",""
"2016","college entrance qualification","higher education","","","","","","","","","","",""
"2016","college entrance qualification","higher vocational","","","","","","","","","","",""
"2016","college entrance qualification","in school","","","","","","","","","","",""
"2016","college entrance qualification","inadequately","","","","","","","","","","",""
"2016","college entrance qualification","middle vocational","","","","","","","","","","",""
"2016","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2016","lower secondary degree","general elemantary","","","","","","","","","","",""
"2016","lower secondary degree","higher education","","","","","","","","","","",""
"2016","lower secondary degree","higher vocational","","","","","","","","","","",""
"2016","lower secondary degree","in school","","","","","","","","","","",""
"2016","lower secondary degree","inadequately","","","","","","","","","","",""
"2016","lower secondary degree","middle vocational","","","","","","","","","","",""
"2016","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2016","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2016","no degree/no degree yet","higher education","","","","","","","","","","",""
"2016","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","in school","","","","","","","","","","",""
"2016","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2016","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2016","Other degree","general elemantary","","","","","","","","","","",""
"2016","Other degree","higher education","","","","","","","","","","",""
"2016","Other degree","higher vocational","","","","","","","","","","",""
"2016","Other degree","in school","","","","","","","","","","",""
"2016","Other degree","inadequately","","","","","","","","","","",""
"2016","Other degree","middle vocational","","","","","","","","","","",""
"2016","Other degree","vocational + Abi","","","","","","","","","","",""
"2016","secondary school degree","general elemantary","","","","","","","","","","",""
"2016","secondary school degree","higher education","","","","","","","","","","",""
"2016","secondary school degree","higher vocational","","","","","","","","","","",""
"2016","secondary school degree","in school","","","","","","","","","","",""
"2016","secondary school degree","inadequately","","","","","","","","","","",""
"2016","secondary school degree","middle vocational","","","","","","","","","","",""
"2016","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2017","college entrance qualification","general elemantary","","","","","","","","","","",""
"2017","college entrance qualification","higher education","4.02","4","4660","2","3","5","6","3.98","4.06","4","4"
"2017","college entrance qualification","higher vocational","3.84","4","427","2","3","5","6","3.69","3.99","4","4"
"2017","college entrance qualification","in school","","","","","","","","","","",""
"2017","college entrance qualification","inadequately","","","","","","","","","","",""
"2017","college entrance qualification","middle vocational","3.98","4","1200","2","3","5","6","3.89","4.07","4","4"
"2017","college entrance qualification","vocational + Abi","3.9","4","1658","2","3","5","6","3.82","3.98","4","4"
