"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","in school","Male","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","",""
"2008","general elemantary","Female","","","","","","","","","","",""
"2008","general elemantary","Male","","","","","","","","","","",""
"2008","higher education","Female","","","","","","","","","","",""
"2008","higher education","Male","","","","","","","","","","",""
"2008","higher vocational","Female","","","","","","","","","","",""
"2008","higher vocational","Male","","","","","","","","","","",""
"2008","in school","Female","","","","","","","","","","",""
"2008","in school","Male","","","","","","","","","","",""
"2008","inadequately","Female","","","","","","","","","","",""
"2008","inadequately","Male","","","","","","","","","","",""
"2008","middle vocational","Female","","","","","","","","","","",""
"2008","middle vocational","Male","","","","","","","","","","",""
"2008","vocational + Abi","Female","","","","","","","","","","",""
"2008","vocational + Abi","Male","","","","","","","","","","",""
"2009","general elemantary","Female","4.37","4","1230","2","3","6","6","4.28","4.46","4","4"
"2009","general elemantary","Male","4.06","4","554","2","3","5","6","3.92","4.2","4","4"
"2009","higher education","Female","3.89","4","1851","2","3","5","6","3.82","3.96","4","4"
"2009","higher education","Male","4.23","4","2177","2","3","5","6","4.17","4.29","4","4"
"2009","higher vocational","Female","4.18","4","546","2","3","5","6","4.04","4.32","4","4"
"2009","higher vocational","Male","4.31","4","777","2","3","5","6","4.21","4.41","4","4"
"2009","in school","Female","3.97","4","141","2","3","5","6","3.7","4.24","4","5"
"2009","in school","Male","3.83","4","168","2","2","5","6","3.58","4.08","3","4"
"2009","inadequately","Female","4.32","4","97","3","3","5","7","3.98","4.66","4","5"
"2009","inadequately","Male","4.08","4","69","2","3","5","7","3.67","4.49","4","5"
"2009","middle vocational","Female","4.07","4","4766","2","3","5","6","4.02","4.12","4","4"
"2009","middle vocational","Male","4.14","4","4262","2","3","5","6","4.09","4.19","4","4"
"2009","vocational + Abi","Female","3.96","4","607","2","3","5","6","3.83","4.09","4","4"
"2009","vocational + Abi","Male","3.86","4","392","2","2","5","6","3.7","4.02","4","4"
"2010","general elemantary","Female","","","","","","","","","","",""
"2010","general elemantary","Male","","","","","","","","","","",""
"2010","higher education","Female","","","","","","","","","","",""
"2010","higher education","Male","","","","","","","","","","",""
"2010","higher vocational","Female","","","","","","","","","","",""
"2010","higher vocational","Male","","","","","","","","","","",""
"2010","in school","Female","","","","","","","","","","",""
"2010","in school","Male","","","","","","","","","","",""
"2010","inadequately","Female","","","","","","","","","","",""
"2010","inadequately","Male","","","","","","","","","","",""
"2010","middle vocational","Female","","","","","","","","","","",""
"2010","middle vocational","Male","","","","","","","","","","",""
"2010","vocational + Abi","Female","","","","","","","","","","",""
"2010","vocational + Abi","Male","","","","","","","","","","",""
"2011","general elemantary","Female","","","","","","","","","","",""
"2011","general elemantary","Male","","","","","","","","","","",""
"2011","higher education","Female","","","","","","","","","","",""
"2011","higher education","Male","","","","","","","","","","",""
"2011","higher vocational","Female","","","","","","","","","","",""
"2011","higher vocational","Male","","","","","","","","","","",""
"2011","in school","Female","","","","","","","","","","",""
"2011","in school","Male","","","","","","","","","","",""
"2011","inadequately","Female","","","","","","","","","","",""
"2011","inadequately","Male","","","","","","","","","","",""
"2011","middle vocational","Female","","","","","","","","","","",""
"2011","middle vocational","Male","","","","","","","","","","",""
"2011","vocational + Abi","Female","","","","","","","","","","",""
"2011","vocational + Abi","Male","","","","","","","","","","",""
"2012","general elemantary","Female","3.87","4","486","1","2","5","6","3.72","4.02","4","4"
"2012","general elemantary","Male","3.91","4","293","1","3","5","6","3.71","4.11","4","4"
"2012","higher education","Female","3.63","4","809","2","2","5","6","3.52","3.74","4","4"
"2012","higher education","Male","3.99","4","685","2","3","5","6","3.88","4.1","4","4"
"2012","higher vocational","Female","3.52","4","144","1","2","5","6","3.25","3.79","3","4"
"2012","higher vocational","Male","4.19","4","221","2","3","5","6","3.98","4.4","4","4"
"2012","in school","Female","3.32","3","99","1","2","5","6","2.98","3.66","3","4"
"2012","in school","Male","3.62","3","91","2","3","5","6","3.3","3.94","3","4"
"2012","inadequately","Female","3.74","3","92","1","3","6","6","3.33","4.15","3","4"
"2012","inadequately","Male","4.03","4","65","2","3","5","6","3.57","4.49","3","4"
"2012","middle vocational","Female","3.73","4","1991","1","2","5","6","3.66","3.8","4","4"
"2012","middle vocational","Male","3.86","4","1255","2","3","5","6","3.77","3.95","4","4"
"2012","vocational + Abi","Female","3.71","4","541","1","2","5","6","3.58","3.84","4","4"
"2012","vocational + Abi","Male","4.14","4","215","2","3","5","6","3.92","4.36","4","5"
"2013","general elemantary","Female","4.31","4","1263","2","3","5","6","4.22","4.4","4","4"
"2013","general elemantary","Male","4.04","4","573","2","3","5","6","3.91","4.17","4","4"
"2013","higher education","Female","3.92","4","2110","2","3","5","6","3.85","3.99","4","4"
"2013","higher education","Male","4.23","4","2349","2","3","6","6","4.17","4.29","4","4"
"2013","higher vocational","Female","4.3","4","504","2","3","5","6","4.17","4.43","4","4"
"2013","higher vocational","Male","4.27","4","821","2","3","5","6","4.17","4.37","4","4"
"2013","in school","Female","4.18","4","138","2","3","6","6","3.9","4.46","4","4"
"2013","in school","Male","3.86","4","121","2","2","6","6","3.57","4.15","3","4"
"2013","inadequately","Female","3.84","4","107","1","2","5","6","3.48","4.2","4","5"
"2013","inadequately","Male","3.85","4","85","1","3","5","6","3.46","4.24","4","5"
"2013","middle vocational","Female","4.21","4","5096","2","3","5","6","4.17","4.25","4","4"
"2013","middle vocational","Male","4.25","4","4313","2","3","5","6","4.2","4.3","4","4"
"2013","vocational + Abi","Female","3.99","4","680","2","3","5","6","3.87","4.11","4","4"
"2013","vocational + Abi","Male","4.05","4","418","1","3","5","6","3.89","4.21","4","4"
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","","","","","","","","","","",""
"2015","general elemantary","Male","","","","","","","","","","",""
"2015","higher education","Female","","","","","","","","","","",""
"2015","higher education","Male","","","","","","","","","","",""
"2015","higher vocational","Female","","","","","","","","","","",""
"2015","higher vocational","Male","","","","","","","","","","",""
"2015","in school","Female","","","","","","","","","","",""
"2015","in school","Male","","","","","","","","","","",""
"2015","inadequately","Female","","","","","","","","","","",""
"2015","inadequately","Male","","","","","","","","","","",""
"2015","middle vocational","Female","","","","","","","","","","",""
"2015","middle vocational","Male","","","","","","","","","","",""
"2015","vocational + Abi","Female","","","","","","","","","","",""
"2015","vocational + Abi","Male","","","","","","","","","","",""
"2016","general elemantary","Female","","","","","","","","","","",""
"2016","general elemantary","Male","","","","","","","","","","",""
"2016","higher education","Female","","","","","","","","","","",""
"2016","higher education","Male","","","","","","","","","","",""
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","","","","","","","","","","",""
"2016","inadequately","Male","","","","","","","","","","",""
"2016","middle vocational","Female","","","","","","","","","","",""
"2016","middle vocational","Male","","","","","","","","","","",""
"2016","vocational + Abi","Female","","","","","","","","","","",""
"2016","vocational + Abi","Male","","","","","","","","","","",""
"2017","general elemantary","Female","4.27","4","1867","2","3","6","6","4.19","4.35","4","4"
"2017","general elemantary","Male","4.06","4","1395","2","3","5","6","3.96","4.16","4","4"
"2017","higher education","Female","3.86","4","3414","2","3","5","6","3.81","3.91","4","4"
"2017","higher education","Male","4.14","4","3584","2","3","5","6","4.09","4.19","4","4"
"2017","higher vocational","Female","4.1","4","593","2","3","5","6","3.97","4.23","4","4"
"2017","higher vocational","Male","4.06","4","947","2","3","5","6","3.96","4.16","4","4"
"2017","in school","Female","3.76","4","219","2","3","5","6","3.54","3.98","3","4"
"2017","in school","Male","3.51","3","194","1","2","5","6","3.28","3.74","3","4"
"2017","inadequately","Female","4.14","4","621","1","3","6","7","3.99","4.29","4","5"
"2017","inadequately","Male","4.13","4","727","2","3","5","6","3.98","4.28","4","4"
"2017","middle vocational","Female","4.08","4","6762","2","3","5","6","4.04","4.12","4","4"
"2017","middle vocational","Male","4.13","4","5781","2","3","5","6","4.09","4.17","4","4"
"2017","vocational + Abi","Female","3.94","4","1420","2","3","5","6","3.85","4.03","4","4"
"2017","vocational + Abi","Male","4.04","4","867","2","3","5","6","3.93","4.15","4","4"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","4.12","4","1417","2","3","5","6","4.03","4.21","4","4"
"2019","general elemantary","Male","4.02","4","985","2","3","5","6","3.91","4.13","4","4"
"2019","higher education","Female","3.81","4","3342","2","3","5","6","3.76","3.86","4","4"
"2019","higher education","Male","4.09","4","3650","2","3","5","6","4.04","4.14","4","4"
"2019","higher vocational","Female","3.98","4","587","2","3","5","6","3.85","4.11","4","4"
"2019","higher vocational","Male","3.99","4","1078","2","3","5","6","3.9","4.08","4","4"
"2019","in school","Female","3.61","3","161","1","2","5","6","3.33","3.89","3","4"
"2019","in school","Male","4.07","4","166","2","3","5","6","3.82","4.32","4","5"
"2019","inadequately","Female","3.84","4","216","1","2","5","6","3.59","4.09","4","4"
"2019","inadequately","Male","4.11","4","171","1","3","5","7","3.83","4.39","4","4"
"2019","middle vocational","Female","3.92","4","6038","2","3","5","6","3.88","3.96","4","4"
"2019","middle vocational","Male","4.06","4","5050","2","3","5","6","4.02","4.1","4","4"
"2019","vocational + Abi","Female","3.85","4","1338","2","2","5","6","3.76","3.94","4","4"
"2019","vocational + Abi","Male","3.94","4","829","2","3","5","6","3.83","4.05","4","4"
