"plj0587","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Rarely ","2017","no degree/no degree yet","Male","250","0.360452094816769","0.332194015796967","0.38871017383657"
"Rarely ","2017","no degree/no degree yet","Female","231","0.316658585914953","0.288851315263728","0.344465856566178"
"Never","2017","lower secondary degree","Male","673","0.205652021822299","0.191354828411784","0.219949215232815"
"Never","2017","lower secondary degree","Female","642","0.209389551949673","0.194907094172832","0.223872009726514"
"Never","2017","secondary school degree","Male","654","0.189957168002402","0.17621711550711","0.203697220497694"
"Never","2017","secondary school degree","Female","829","0.174451986163186","0.163340561484037","0.185563410842336"
"Never","2017","college entrance qualification","Male","739","0.18390381829896","0.171613785067799","0.196193851530121"
"Never","2017","college entrance qualification","Female","834","0.198864545004329","0.186694292436732","0.211034797571926"
"Never","2017","Other degree","Male","442","0.204487396303556","0.18781837244181","0.221156420165303"
"Never","2017","Other degree","Female","407","0.180892246465984","0.165208604903572","0.196575888028396"
"Never","2017","no degree/no degree yet","Male","232","0.175793632028559","0.153390854284315","0.198196409772803"
"Never","2017","no degree/no degree yet","Female","192","0.20535940693348","0.181211108581758","0.229507705285203"
"Very often","2018","lower secondary degree","Male","","","",""
"Very often","2018","lower secondary degree","Female","","","",""
"Very often","2018","secondary school degree","Male","","","",""
"Very often","2018","secondary school degree","Female","","","",""
"Very often","2018","college entrance qualification","Male","1","","",""
"Very often","2018","college entrance qualification","Female","","","",""
"Very often","2018","Other degree","Male","13","","",""
"Very often","2018","Other degree","Female","12","","",""
"Very often","2018","no degree/no degree yet","Male","12","","",""
"Very often","2018","no degree/no degree yet","Female","14","","",""
"Often","2018","lower secondary degree","Male","1","","",""
"Often","2018","lower secondary degree","Female","3","","",""
"Often","2018","secondary school degree","Male","","","",""
"Often","2018","secondary school degree","Female","","","",""
"Often","2018","college entrance qualification","Male","","","",""
"Often","2018","college entrance qualification","Female","","","",""
"Often","2018","Other degree","Male","11","","",""
"Often","2018","Other degree","Female","19","","",""
"Often","2018","no degree/no degree yet","Male","12","","",""
"Often","2018","no degree/no degree yet","Female","23","","",""
"Sometimes","2018","lower secondary degree","Male","4","","",""
"Sometimes","2018","lower secondary degree","Female","1","","",""
"Sometimes","2018","secondary school degree","Male","1","","",""
"Sometimes","2018","secondary school degree","Female","","","",""
"Sometimes","2018","college entrance qualification","Male","1","","",""
"Sometimes","2018","college entrance qualification","Female","","","",""
"Sometimes","2018","Other degree","Male","17","","",""
"Sometimes","2018","Other degree","Female","41","0.363761153054221","0.269470999907313","0.458051306201129"
"Sometimes","2018","no degree/no degree yet","Male","26","","",""
"Sometimes","2018","no degree/no degree yet","Female","26","","",""
"Rarely ","2018","lower secondary degree","Male","2","","",""
"Rarely ","2018","lower secondary degree","Female","2","","",""
"Rarely ","2018","secondary school degree","Male","1","","",""
"Rarely ","2018","secondary school degree","Female","","","",""
"Rarely ","2018","college entrance qualification","Male","1","","",""
"Rarely ","2018","college entrance qualification","Female","","","",""
"Rarely ","2018","Other degree","Male","10","","",""
"Rarely ","2018","Other degree","Female","13","","",""
"Rarely ","2018","no degree/no degree yet","Male","6","","",""
"Rarely ","2018","no degree/no degree yet","Female","11","","",""
"Never","2018","lower secondary degree","Male","1","","",""
"Never","2018","lower secondary degree","Female","2","","",""
"Never","2018","secondary school degree","Male","2","","",""
"Never","2018","secondary school degree","Female","","","",""
"Never","2018","college entrance qualification","Male","","","",""
"Never","2018","college entrance qualification","Female","","","",""
"Never","2018","Other degree","Male","29","","",""
"Never","2018","Other degree","Female","15","","",""
"Never","2018","no degree/no degree yet","Male","20","","",""
"Never","2018","no degree/no degree yet","Female","26","","",""
"Very often","2019","lower secondary degree","Male","","","",""
"Very often","2019","lower secondary degree","Female","1","","",""
"Very often","2019","secondary school degree","Male","","","",""
"Very often","2019","secondary school degree","Female","","","",""
"Very often","2019","college entrance qualification","Male","","","",""
"Very often","2019","college entrance qualification","Female","","","",""
"Very often","2019","Other degree","Male","5","","",""
"Very often","2019","Other degree","Female","6","","",""
"Very often","2019","no degree/no degree yet","Male","14","","",""
"Very often","2019","no degree/no degree yet","Female","8","","",""
"Often","2019","lower secondary degree","Male","","","",""
"Often","2019","lower secondary degree","Female","","","",""
"Often","2019","secondary school degree","Male","","","",""
"Often","2019","secondary school degree","Female","","","",""
"Often","2019","college entrance qualification","Male","","","",""
"Often","2019","college entrance qualification","Female","1","","",""
"Often","2019","Other degree","Male","9","","",""
"Often","2019","Other degree","Female","12","","",""
"Often","2019","no degree/no degree yet","Male","15","","",""
"Often","2019","no degree/no degree yet","Female","18","","",""
"Sometimes","2019","lower secondary degree","Male","2","","",""
"Sometimes","2019","lower secondary degree","Female","2","","",""
"Sometimes","2019","secondary school degree","Male","2","","",""
"Sometimes","2019","secondary school degree","Female","","","",""
"Sometimes","2019","college entrance qualification","Male","","","",""
"Sometimes","2019","college entrance qualification","Female","","","",""
"Sometimes","2019","Other degree","Male","14","","",""
"Sometimes","2019","Other degree","Female","20","","",""
"Sometimes","2019","no degree/no degree yet","Male","21","","",""
"Sometimes","2019","no degree/no degree yet","Female","28","","",""
"Rarely ","2019","lower secondary degree","Male","1","","",""
"Rarely ","2019","lower secondary degree","Female","","","",""
"Rarely ","2019","secondary school degree","Male","1","","",""
"Rarely ","2019","secondary school degree","Female","","","",""
"Rarely ","2019","college entrance qualification","Male","","","",""
"Rarely ","2019","college entrance qualification","Female","","","",""
"Rarely ","2019","Other degree","Male","4","","",""
"Rarely ","2019","Other degree","Female","8","","",""
"Rarely ","2019","no degree/no degree yet","Male","2","","",""
"Rarely ","2019","no degree/no degree yet","Female","8","","",""
"Never","2019","lower secondary degree","Male","1","","",""
"Never","2019","lower secondary degree","Female","","","",""
"Never","2019","secondary school degree","Male","","","",""
"Never","2019","secondary school degree","Female","2","","",""
"Never","2019","college entrance qualification","Male","","","",""
"Never","2019","college entrance qualification","Female","","","",""
"Never","2019","Other degree","Male","9","","",""
"Never","2019","Other degree","Female","2","","",""
"Never","2019","no degree/no degree yet","Male","15","","",""
"Never","2019","no degree/no degree yet","Female","11","","",""
