"plj0587","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2013","higher education","Female","231","0.0912096834909313","0.0806562607994087","0.101763106182454","2"
"Rarely ","2013","in school","Female","100","0.406481572504444","0.343277999075525","0.469685145933362","4"
"Rarely ","2013","middle vocational","Male","2108","0.39300087036455","0.380059929968001","0.405941810761099","4"
"Rarely ","2013","in school","Male","91","0.387191927143092","0.321621872379626","0.452761981906557","4"
"Rarely ","2013","general elemantary","Male","334","0.349832415867254","0.318068661712354","0.381596170022154","4"
"Rarely ","2013","general elemantary","Female","566","0.309650478241256","0.287832026316942","0.331468930165571","4"
"Rarely ","2013","inadequately","Male","29","","","","4"
"Rarely ","2013","inadequately","Female","50","0.313156456853274","0.247211606686213","0.379101307020336","4"
"Rarely ","2013","middle vocational","Female","2481","0.35712696394977","0.345880598686527","0.368373329213014","4"
"Rarely ","2013","vocational + Abi","Male","256","0.377241973291868","0.338778115139029","0.415705831444708","4"
"Rarely ","2013","vocational + Abi","Female","467","0.406691979925559","0.378497003919469","0.43488695593165","4"
"Rarely ","2013","higher vocational","Male","413","0.384141796023487","0.35449525918859","0.413788332858384","4"
"Rarely ","2013","higher vocational","Female","241","0.358376627879511","0.321370115233599","0.395383140525423","4"
"Rarely ","2013","higher education","Male","1339","0.440312085135715","0.422476601305829","0.458147568965601","4"
"Rarely ","2013","higher education","Female","1086","0.374949677100961","0.357204309626063","0.392695044575859","4"
"Sometimes","2013","vocational + Abi","Female","398","0.371137660300203","0.34340802727294","0.398867293327467","3"
"Sometimes","2013","in school","Male","51","0.197476873907913","0.143888934149538","0.251064813666287","3"
"Sometimes","2013","in school","Female","70","0.291547550257095","0.233066636465536","0.350028464048653","3"
"Sometimes","2013","inadequately","Male","54","0.462653012555886","0.379764223052365","0.545541802059406","3"
"Sometimes","2013","inadequately","Female","64","0.290995273165497","0.226409208499323","0.355581337831671","3"
"Sometimes","2013","general elemantary","Male","255","0.335210219639579","0.303769683909328","0.366650755369831","3"
"Sometimes","2013","general elemantary","Female","561","0.348862200994279","0.326370776977152","0.371353625011406","3"
"Sometimes","2013","middle vocational","Male","1811","0.343017758413691","0.330439799717701","0.355595717109681","3"
"Sometimes","2013","middle vocational","Female","2491","0.350883013695016","0.339681391581479","0.362084635808553","3"
"Sometimes","2013","vocational + Abi","Male","206","0.359318958119984","0.321243584293512","0.397394331946455","3"
"Sometimes","2013","higher vocational","Male","355","0.384758768135422","0.355103298848816","0.414414237422028","3"
"Sometimes","2013","higher vocational","Female","243","0.384692412653999","0.34714576395331","0.422239061354688","3"
"Sometimes","2013","higher education","Male","936","0.322374624058161","0.30558245172854","0.339166796387782","3"
"Sometimes","2013","higher education","Female","998","0.37063988211972","0.352936073868545","0.388343690370894","3"
"Very often","2013","in school","Male","1","","","","1"
"Very often","2013","in school","Female","1","","","","1"
"Very often","2013","inadequately","Male","10","","","","1"
"Very often","2013","inadequately","Female","15","","","","1"
"Very often","2013","general elemantary","Male","18","","","","1"
"Very often","2013","general elemantary","Female","64","0.0311563163779088","0.0229574567669746","0.0393551759888431","1"
"Very often","2013","middle vocational","Male","78","0.0161100538394351","0.0127742784213718","0.0194458292574984","1"
"Very often","2013","middle vocational","Female","160","0.0229818985945355","0.0194648164200619","0.026498980769009","1"
"Very often","2013","vocational + Abi","Male","10","","","","1"
"Very often","2013","vocational + Abi","Female","29","","","","1"
"Very often","2013","higher vocational","Male","10","","","","1"
"Very often","2013","higher vocational","Female","7","","","","1"
"Very often","2013","higher education","Male","27","","","","1"
"Very often","2013","higher education","Female","46","0.0174791725315007","0.0126755117588541","0.0222828333041473","1"
"Never","2014","vocational + Abi","Female","","","","","5"
"Never","2014","higher education","Male","","","","","5"
"Never","2014","in school","Male","","","","","5"
"Never","2014","inadequately","Female","","","","","5"
"Never","2014","higher vocational","Male","","","","","5"
"Never","2014","higher vocational","Female","","","","","5"
"Never","2014","higher education","Female","","","","","5"
"Never","2014","in school","Female","","","","","5"
"Never","2014","inadequately","Male","","","","","5"
"Never","2014","general elemantary","Male","","","","","5"
"Never","2014","general elemantary","Female","","","","","5"
"Never","2014","middle vocational","Male","","","","","5"
"Never","2014","middle vocational","Female","","","","","5"
"Never","2014","vocational + Abi","Male","","","","","5"
"Often","2014","in school","Male","","","","","2"
"Often","2014","general elemantary","Male","","","","","2"
"Often","2014","in school","Female","","","","","2"
"Often","2014","inadequately","Female","","","","","2"
"Often","2014","inadequately","Male","","","","","2"
"Often","2014","higher vocational","Female","","","","","2"
"Often","2014","higher education","Male","","","","","2"
"Often","2014","general elemantary","Female","","","","","2"
"Often","2014","middle vocational","Male","","","","","2"
"Often","2014","middle vocational","Female","","","","","2"
"Often","2014","vocational + Abi","Male","","","","","2"
"Often","2014","vocational + Abi","Female","","","","","2"
"Often","2014","higher vocational","Male","","","","","2"
"Often","2014","higher education","Female","","","","","2"
"Rarely ","2014","higher vocational","Male","","","","","4"
"Rarely ","2014","in school","Male","","","","","4"
"Rarely ","2014","in school","Female","","","","","4"
"Rarely ","2014","inadequately","Male","","","","","4"
"Rarely ","2014","inadequately","Female","","","","","4"
"Rarely ","2014","general elemantary","Male","","","","","4"
"Rarely ","2014","general elemantary","Female","","","","","4"
"Rarely ","2014","middle vocational","Male","","","","","4"
"Rarely ","2014","middle vocational","Female","","","","","4"
"Rarely ","2014","vocational + Abi","Male","","","","","4"
"Rarely ","2014","vocational + Abi","Female","","","","","4"
"Rarely ","2014","higher vocational","Female","","","","","4"
"Rarely ","2014","higher education","Male","","","","","4"
"Rarely ","2014","higher education","Female","","","","","4"
"Sometimes","2014","in school","Male","","","","","3"
"Sometimes","2014","in school","Female","","","","","3"
"Sometimes","2014","inadequately","Male","","","","","3"
"Sometimes","2014","inadequately","Female","","","","","3"
"Sometimes","2014","general elemantary","Male","","","","","3"
"Sometimes","2014","general elemantary","Female","","","","","3"
"Sometimes","2014","middle vocational","Male","","","","","3"
"Sometimes","2014","middle vocational","Female","","","","","3"
"Sometimes","2014","vocational + Abi","Male","","","","","3"
"Sometimes","2014","vocational + Abi","Female","","","","","3"
"Sometimes","2014","higher vocational","Female","","","","","3"
"Sometimes","2014","higher vocational","Male","","","","","3"
"Sometimes","2014","higher education","Female","","","","","3"
"Sometimes","2014","higher education","Male","","","","","3"
"Very often","2014","inadequately","Female","","","","","1"
"Very often","2014","general elemantary","Male","","","","","1"
"Very often","2014","general elemantary","Female","","","","","1"
"Very often","2014","middle vocational","Male","","","","","1"
"Very often","2014","middle vocational","Female","","","","","1"
"Very often","2014","higher vocational","Male","","","","","1"
"Very often","2014","higher vocational","Female","","","","","1"
"Very often","2014","higher education","Male","","","","","1"
"Very often","2014","in school","Male","","","","","1"
"Very often","2014","in school","Female","","","","","1"
"Very often","2014","inadequately","Male","","","","","1"
"Very often","2014","vocational + Abi","Male","","","","","1"
"Very often","2014","vocational + Abi","Female","","","","","1"
"Very often","2014","higher education","Female","","","","","1"
"Never","2015","in school","Male","","","","","5"
"Never","2015","in school","Female","","","","","5"
"Never","2015","inadequately","Male","","","","","5"
"Never","2015","inadequately","Female","","","","","5"
"Never","2015","general elemantary","Male","","","","","5"
"Never","2015","general elemantary","Female","","","","","5"
"Never","2015","middle vocational","Male","","","","","5"
"Never","2015","middle vocational","Female","","","","","5"
"Never","2015","vocational + Abi","Male","","","","","5"
"Never","2015","vocational + Abi","Female","","","","","5"
"Never","2015","higher vocational","Male","","","","","5"
"Never","2015","higher vocational","Female","","","","","5"
"Never","2015","higher education","Male","","","","","5"
"Never","2015","higher education","Female","","","","","5"
"Often","2015","in school","Male","","","","","2"
"Often","2015","in school","Female","","","","","2"
"Often","2015","inadequately","Male","","","","","2"
"Often","2015","inadequately","Female","","","","","2"
"Often","2015","general elemantary","Male","","","","","2"
"Often","2015","general elemantary","Female","","","","","2"
"Often","2015","middle vocational","Male","","","","","2"
"Often","2015","middle vocational","Female","","","","","2"
"Often","2015","vocational + Abi","Male","","","","","2"
"Often","2015","vocational + Abi","Female","","","","","2"
"Often","2015","higher vocational","Male","","","","","2"
"Often","2015","higher vocational","Female","","","","","2"
"Often","2015","higher education","Male","","","","","2"
"Often","2015","higher education","Female","","","","","2"
"Rarely ","2015","in school","Male","","","","","4"
"Rarely ","2015","in school","Female","","","","","4"
"Rarely ","2015","inadequately","Male","","","","","4"
"Rarely ","2015","inadequately","Female","","","","","4"
"Rarely ","2015","middle vocational","Male","","","","","4"
"Rarely ","2015","general elemantary","Male","","","","","4"
"Rarely ","2015","general elemantary","Female","","","","","4"
"Rarely ","2015","vocational + Abi","Male","","","","","4"
"Rarely ","2015","middle vocational","Female","","","","","4"
"Rarely ","2015","higher vocational","Male","","","","","4"
"Rarely ","2015","vocational + Abi","Female","","","","","4"
"Rarely ","2015","higher vocational","Female","","","","","4"
"Rarely ","2015","higher education","Male","","","","","4"
"Rarely ","2015","higher education","Female","","","","","4"
"Sometimes","2015","in school","Male","","","","","3"
"Sometimes","2015","in school","Female","","","","","3"
"Sometimes","2015","inadequately","Male","","","","","3"
"Sometimes","2015","inadequately","Female","","","","","3"
"Sometimes","2015","general elemantary","Male","","","","","3"
"Sometimes","2015","general elemantary","Female","","","","","3"
"Sometimes","2015","middle vocational","Male","","","","","3"
"Sometimes","2015","middle vocational","Female","","","","","3"
"Sometimes","2015","vocational + Abi","Male","","","","","3"
"Sometimes","2015","vocational + Abi","Female","","","","","3"
"Sometimes","2015","higher vocational","Male","","","","","3"
"Sometimes","2015","higher vocational","Female","","","","","3"
"Sometimes","2015","higher education","Female","","","","","3"
"Sometimes","2015","higher education","Male","","","","","3"
"Very often","2015","in school","Male","","","","","1"
"Very often","2015","in school","Female","","","","","1"
"Very often","2015","inadequately","Male","","","","","1"
"Very often","2015","inadequately","Female","","","","","1"
"Very often","2015","general elemantary","Male","","","","","1"
"Very often","2015","general elemantary","Female","","","","","1"
"Very often","2015","middle vocational","Male","","","","","1"
"Very often","2015","middle vocational","Female","","","","","1"
"Very often","2015","vocational + Abi","Male","","","","","1"
"Very often","2015","vocational + Abi","Female","","","","","1"
"Very often","2015","higher vocational","Male","","","","","1"
"Very often","2015","higher vocational","Female","","","","","1"
"Very often","2015","higher education","Male","","","","","1"
"Very often","2015","higher education","Female","","","","","1"
"Never","2016","in school","Male","4","","","","5"
"Never","2016","higher vocational","Female","","","","","5"
"Never","2016","higher education","Male","109","0.202768871707916","0.167096585311408","0.238441158104424","5"
"Never","2016","higher education","Female","47","0.199511669023345","0.151028668358825","0.247994669687864","5"
"Never","2016","in school","Female","2","","","","5"
"Never","2016","inadequately","Male","213","0.17453252102295","0.149609688223257","0.199455353822643","5"
"Never","2016","inadequately","Female","138","0.189601115017253","0.159397021127379","0.219805208907128","5"
"Never","2016","general elemantary","Male","120","0.189573081841324","0.156140001363709","0.22300616231894","5"
"Never","2016","general elemantary","Female","56","0.153178315008449","0.111654829729626","0.194701800287273","5"
"Never","2016","vocational + Abi","Female","8","","","","5"
"Never","2016","higher vocational","Male","","","","","5"
"Never","2016","middle vocational","Male","85","0.185136868630269","0.150569524523813","0.219704212736725","5"
"Never","2016","middle vocational","Female","36","0.120554890302109","0.0814987568906045","0.159611023713613","5"
"Never","2016","vocational + Abi","Male","22","","","","5"
"Often","2016","in school","Male","3","","","","2"
"Often","2016","in school","Female","","","","","2"
"Often","2016","inadequately","Male","150","0.19195799573296","0.166097948667226","0.217818042798695","2"
"Often","2016","inadequately","Female","130","0.235424574706944","0.202733287925598","0.268115861488291","2"
"Often","2016","general elemantary","Male","104","0.218009517100882","0.182791119673684","0.25322791452808","2"
"Often","2016","general elemantary","Female","41","0.167588701202788","0.124527065701316","0.21065033670426","2"
"Often","2016","middle vocational","Male","102","0.240218103910897","0.202197014226055","0.278239193595739","2"
"Often","2016","vocational + Abi","Male","12","","","","2"
"Often","2016","higher vocational","Male","","","","","2"
"Often","2016","higher vocational","Female","","","","","2"
"Often","2016","vocational + Abi","Female","5","","","","2"
"Often","2016","middle vocational","Female","56","0.25875957072041","0.206228020060104","0.311291121380716","2"
"Often","2016","higher education","Female","39","0.144159015993929","0.101545704771841","0.186772327216017","2"
"Often","2016","higher education","Male","85","0.184094093130424","0.149708371295779","0.218479814965069","2"
"Rarely ","2016","in school","Female","3","","","","4"
"Rarely ","2016","in school","Male","2","","","","4"
"Rarely ","2016","middle vocational","Male","73","0.130217266128431","0.10026588183392","0.160168650422941","4"
"Rarely ","2016","general elemantary","Male","67","0.128585819170579","0.100033592728747","0.15713804561241","4"
"Rarely ","2016","inadequately","Male","127","0.110759192724558","0.0901524750041881","0.131365910444928","4"
"Rarely ","2016","inadequately","Female","97","0.123313304254814","0.097978174890556","0.148648433619072","4"
"Rarely ","2016","general elemantary","Female","43","0.110081109908475","0.0739957715154732","0.146166448301476","4"
"Rarely ","2016","middle vocational","Female","45","0.163233457590563","0.118903307294781","0.207563607886345","4"
"Rarely ","2016","vocational + Abi","Male","9","","","","4"
"Rarely ","2016","vocational + Abi","Female","4","","","","4"
"Rarely ","2016","higher vocational","Male","","","","","4"
"Rarely ","2016","higher vocational","Female","","","","","4"
"Rarely ","2016","higher education","Male","88","0.174742276540384","0.141049874567417","0.208434678513351","4"
"Rarely ","2016","higher education","Female","46","0.160571995796946","0.116031559500073","0.205112432093818","4"
"Sometimes","2016","in school","Male","3","","","","3"
"Sometimes","2016","in school","Female","3","","","","3"
"Sometimes","2016","inadequately","Male","246","0.295476002831059","0.265517628578061","0.325434377084057","3"
"Sometimes","2016","inadequately","Female","168","0.274783247058494","0.240385896676133","0.309180597440855","3"
"Sometimes","2016","general elemantary","Male","161","0.316736009405612","0.27705578526656","0.356416233544664","3"
"Sometimes","2016","general elemantary","Female","110","0.443992759348628","0.3867095506134","0.501275968083856","3"
"Sometimes","2016","middle vocational","Male","158","0.289420838442537","0.249061098984263","0.329780577900811","3"
"Sometimes","2016","middle vocational","Female","84","0.317324327660612","0.261496419168427","0.373152236152797","3"
"Sometimes","2016","vocational + Abi","Male","21","","","","3"
"Sometimes","2016","vocational + Abi","Female","11","","","","3"
"Sometimes","2016","higher vocational","Male","","","","","3"
"Sometimes","2016","higher vocational","Female","","","","","3"
"Sometimes","2016","higher education","Male","136","0.260568097925873","0.221623440018003","0.299512755833743","3"
"Sometimes","2016","higher education","Female","81","0.315737281368859","0.259347266485275","0.372127296252443","3"
"Very often","2016","general elemantary","Female","39","0.125159114531661","0.0870090790362779","0.163309150027043","1"
"Very often","2016","middle vocational","Male","67","0.155006922887866","0.122797766902404","0.187216078873329","1"
"Very often","2016","middle vocational","Female","46","0.140127753726307","0.0984915134345586","0.181763994018055","1"
"Very often","2016","inadequately","Female","114","0.176877758962494","0.147476580883607","0.206278937041381","1"
"Very often","2016","general elemantary","Male","76","0.147095572481603","0.116883458491935","0.177307686471271","1"
"Very often","2016","vocational + Abi","Male","10","","","","1"
"Very often","2016","vocational + Abi","Female","3","","","","1"
"Very often","2016","higher vocational","Male","","","","","1"
"Very often","2016","higher vocational","Female","","","","","1"
"Very often","2016","higher education","Male","70","0.177826660695404","0.143901781370122","0.211751540020685","1"
"Very often","2016","in school","Male","4","","","","1"
"Very often","2016","in school","Female","","","","","1"
"Very often","2016","inadequately","Male","155","0.227274287688472","0.199757541787573","0.254791033589372","1"
"Very often","2016","higher education","Female","48","0.180020037816921","0.133408881010345","0.226631194623498","1"
"Never","2017","in school","Male","48","0.223011460651912","0.166576809405578","0.279446111898246","5"
"Never","2017","in school","Female","42","0.187656016155302","0.136411559833344","0.238900472477261","5"
"Never","2017","inadequately","Male","176","0.15548290751357","0.131064999234206","0.179900815792933","5"
"Never","2017","inadequately","Female","152","0.246784071919982","0.217129723429573","0.276438420410391","5"
"Never","2017","general elemantary","Male","291","0.209893090644959","0.18839175279423","0.231394428495689","5"
"Never","2017","general elemantary","Female","376","0.196404435791869","0.178634253288484","0.214174618295253","5"
"Never","2017","middle vocational","Male","1230","0.20262400887857","0.192227356427923","0.213020661329218","5"
"Never","2017","middle vocational","Female","1341","0.194886808963335","0.185484396777829","0.204289221148841","5"
"Never","2017","vocational + Abi","Male","182","0.183508820998639","0.157608289979999","0.209409352017278","5"
"Never","2017","vocational + Abi","Female","287","0.206902597754439","0.185921760382525","0.227883435126354","5"
"Never","2017","higher vocational","Male","200","0.194482019923062","0.169273319965138","0.219690719880986","5"
"Never","2017","higher vocational","Female","111","0.203951802563406","0.171602984541917","0.236300620584895","5"
"Never","2017","higher education","Male","644","0.174365311850433","0.161910351913854","0.186820271787012","5"
"Never","2017","higher education","Female","633","0.173458014972567","0.160797506187542","0.186118523757591","5"
"Often","2017","in school","Male","11","","","","2"
"Often","2017","in school","Female","18","","","","2"
"Often","2017","inadequately","Male","151","0.146922331857603","0.123066140904643","0.170778522810564","2"
"Often","2017","general elemantary","Male","172","0.0887770683404933","0.0737599638653342","0.103794172815652","2"
"Often","2017","inadequately","Female","163","0.16552541733148","0.139962584576385","0.191088250086576","2"
"Often","2017","middle vocational","Male","412","0.062636861451165","0.0563694901203154","0.0689042327820146","2"
"Often","2017","general elemantary","Female","238","0.114272353950994","0.100041919350086","0.128502788551903","2"
"Often","2017","vocational + Abi","Male","67","0.0709971981190595","0.0538128301411081","0.0881815660970109","2"
"Often","2017","vocational + Abi","Female","122","0.0871188295523865","0.0725125461590598","0.101725112945713","2"
"Often","2017","middle vocational","Female","568","0.0809464172424554","0.0744721767988729","0.0874206576860379","2"
"Often","2017","higher vocational","Male","47","0.0471607145062394","0.0336594913058813","0.0606619377065976","2"
"Often","2017","higher vocational","Female","33","0.0579852227511293","0.0392217818427719","0.0767486636594867","2"
"Often","2017","higher education","Male","240","0.05806854871617","0.0503914264174071","0.0657456710149328","2"
"Often","2017","higher education","Female","285","0.0771387971790514","0.0682175383604883","0.0860600559976145","2"
"Rarely ","2017","in school","Male","88","0.415074007499896","0.348272205580108","0.481875809419683","4"
"Rarely ","2017","in school","Female","86","0.459961614775602","0.39454790654771","0.525375323003494","4"
"Rarely ","2017","inadequately","Male","144","0.290302029807562","0.259715885919002","0.320888173696122","4"
"Rarely ","2017","inadequately","Female","130","0.232556048518538","0.203498616531523","0.261613480505552","4"
"Rarely ","2017","general elemantary","Male","411","0.37947943364172","0.353858456192622","0.405100411090819","4"
"Rarely ","2017","general elemantary","Female","580","0.343390681485898","0.322151134455844","0.364630228515952","4"
"Rarely ","2017","middle vocational","Male","2251","0.413774221530549","0.401035358499246","0.426513084561853","4"
"Rarely ","2017","middle vocational","Female","2498","0.363899062533276","0.35247887912415","0.375319245942401","4"
"Rarely ","2017","vocational + Abi","Male","355","0.458224560706088","0.424885505720728","0.491563615691448","4"
"Rarely ","2017","vocational + Abi","Female","513","0.352439578281868","0.32769619587899","0.377182960684745","4"
"Rarely ","2017","higher vocational","Male","400","0.436337966653959","0.404752012930947","0.467923920376971","4"
"Rarely ","2017","higher vocational","Female","249","0.381811561072863","0.342807490119063","0.420815632026662","4"
"Rarely ","2017","higher education","Male","1560","0.469400876806246","0.453018627296581","0.485783126315911","4"
"Rarely ","2017","higher education","Female","1331","0.416973995004726","0.400487817866788","0.433460172142665","4"
"Sometimes","2017","in school","Female","77","0.310130025981698","0.249421290238956","0.37083876172444","3"
"Sometimes","2017","in school","Male","57","0.311691189300006","0.248895638317465","0.374486740282547","3"
"Sometimes","2017","inadequately","Male","260","0.321574091382063","0.290099895193486","0.35304828757064","3"
"Sometimes","2017","inadequately","Female","258","0.27950425995505","0.248638284905516","0.310370235004584","3"
"Sometimes","2017","general elemantary","Male","440","0.302121646657864","0.277877647089469","0.32636564622626","3"
"Sometimes","2017","general elemantary","Female","628","0.308809797681921","0.288144493665268","0.329475101698574","3"
"Sometimes","2017","middle vocational","Male","1738","0.306528880888559","0.294603661262754","0.318454100514363","3"
"Sometimes","2017","middle vocational","Female","2244","0.340954100891133","0.329702213353368","0.352205988428898","3"
"Sometimes","2017","vocational + Abi","Male","241","0.26536933786677","0.235825674711419","0.294913001022121","3"
"Sometimes","2017","vocational + Abi","Female","471","0.314641656315012","0.290590080047194","0.33869323258283","3"
"Sometimes","2017","higher vocational","Male","292","0.312851238878477","0.283320968390279","0.342381509366675","3"
"Sometimes","2017","higher vocational","Female","195","0.324228505342904","0.286649049036996","0.361807961648813","3"
"Sometimes","2017","higher education","Male","1048","0.291521807033839","0.276603584157433","0.306440029910245","3"
"Sometimes","2017","higher education","Female","1094","0.316085076361869","0.300538865661284","0.331631287062454","3"
"Very often","2017","in school","Male","5","","","","1"
"Very often","2017","in school","Female","","","","","1"
"Very often","2017","inadequately","Male","115","0.0857186394392021","0.0668543488822771","0.104582929996127","1"
"Very often","2017","inadequately","Female","109","0.0756302022749498","0.0574440601428759","0.0938163444070237","1"
"Very often","2017","general elemantary","Male","64","0.0197287607149629","0.0123862174310983","0.0270713039988275","1"
"Very often","2017","general elemantary","Female","98","0.0371227310893173","0.0286659925506239","0.0455794696280108","1"
"Very often","2017","middle vocational","Male","111","0.0144360272511567","0.0113508312961132","0.0175212232062001","1"
"Very often","2017","middle vocational","Female","167","0.0193136103698009","0.0160468566111253","0.0225803641284765","1"
"Very often","2017","vocational + Abi","Male","13","","","","1"
"Very often","2017","vocational + Abi","Female","39","0.038897338096295","0.0288830192920664","0.0489116569005236","1"
"Very often","2017","higher vocational","Male","8","","","","1"
"Very often","2017","higher vocational","Female","8","","","","1"
"Very often","2017","higher education","Male","73","0.00664345559331179","0.00397679390929023","0.00931011727733335","1"
"Very often","2017","higher education","Female","93","0.0163441164817867","0.0121045267190889","0.0205837062444846","1"
"Never","2018","in school","Male","2","","","","5"
"Never","2018","general elemantary","Male","17","","","","5"
"Never","2018","general elemantary","Female","7","","","","5"
"Never","2018","higher vocational","Female","","","","","5"
"Never","2018","higher education","Male","5","","","","5"
"Never","2018","higher education","Female","3","","","","5"
"Never","2018","in school","Female","","","","","5"
"Never","2018","inadequately","Male","16","","","","5"
"Never","2018","inadequately","Female","25","","","","5"
"Never","2018","middle vocational","Male","8","","","","5"
"Never","2018","middle vocational","Female","7","","","","5"
"Never","2018","vocational + Abi","Male","4","","","","5"
"Never","2018","vocational + Abi","Female","1","","","","5"
"Never","2018","higher vocational","Male","","","","","5"
"Often","2018","in school","Male","2","","","","2"
"Often","2018","in school","Female","","","","","2"
"Often","2018","inadequately","Male","10","","","","2"
"Often","2018","general elemantary","Male","5","","","","2"
"Often","2018","general elemantary","Female","12","","","","2"
"Often","2018","middle vocational","Male","6","","","","2"
"Often","2018","middle vocational","Female","1","","","","2"
"Often","2018","vocational + Abi","Male","","","","","2"
"Often","2018","vocational + Abi","Female","","","","","2"
"Often","2018","higher vocational","Male","","","","","2"
"Often","2018","higher vocational","Female","","","","","2"
"Often","2018","higher education","Male","1","","","","2"
"Often","2018","higher education","Female","9","","","","2"
"Often","2018","inadequately","Female","23","","","","2"
"Rarely ","2018","in school","Male","2","","","","4"
"Rarely ","2018","inadequately","Female","10","","","","4"
"Rarely ","2018","general elemantary","Male","8","","","","4"
"Rarely ","2018","general elemantary","Female","9","","","","4"
"Rarely ","2018","middle vocational","Male","3","","","","4"
"Rarely ","2018","middle vocational","Female","4","","","","4"
"Rarely ","2018","vocational + Abi","Male","","","","","4"
"Rarely ","2018","in school","Female","1","","","","4"
"Rarely ","2018","inadequately","Male","4","","","","4"
"Rarely ","2018","higher vocational","Female","","","","","4"
"Rarely ","2018","higher vocational","Male","","","","","4"
"Rarely ","2018","higher education","Male","3","","","","4"
"Rarely ","2018","vocational + Abi","Female","1","","","","4"
"Rarely ","2018","higher education","Female","1","","","","4"
"Sometimes","2018","in school","Female","","","","","3"
"Sometimes","2018","in school","Male","1","","","","3"
"Sometimes","2018","inadequately","Female","26","","","","3"
"Sometimes","2018","inadequately","Male","25","","","","3"
"Sometimes","2018","general elemantary","Male","10","","","","3"
"Sometimes","2018","general elemantary","Female","21","","","","3"
"Sometimes","2018","middle vocational","Male","10","","","","3"
"Sometimes","2018","middle vocational","Female","11","","","","3"
"Sometimes","2018","vocational + Abi","Male","","","","","3"
"Sometimes","2018","vocational + Abi","Female","","","","","3"
"Sometimes","2018","higher vocational","Male","","","","","3"
"Sometimes","2018","higher vocational","Female","","","","","3"
"Sometimes","2018","higher education","Male","4","","","","3"
"Sometimes","2018","higher education","Female","13","","","","3"
"Very often","2018","general elemantary","Female","3","","","","1"
"Very often","2018","middle vocational","Male","6","","","","1"
"Very often","2018","middle vocational","Female","3","","","","1"
"Very often","2018","vocational + Abi","Male","","","","","1"
"Very often","2018","vocational + Abi","Female","1","","","","1"
"Very often","2018","higher vocational","Female","","","","","1"
"Very often","2018","higher education","Male","3","","","","1"
"Very often","2018","in school","Male","","","","","1"
"Very often","2018","inadequately","Male","11","","","","1"
"Very often","2018","inadequately","Female","14","","","","1"
"Very often","2018","higher vocational","Male","","","","","1"
"Very often","2018","higher education","Female","5","","","","1"
"Very often","2018","in school","Female","","","","","1"
"Very often","2018","general elemantary","Male","6","","","","1"
"Never","2019","in school","Male","1","","","","5"
"Never","2019","in school","Female","","","","","5"
"Never","2019","inadequately","Male","12","","","","5"
"Never","2019","inadequately","Female","10","","","","5"
"Never","2019","general elemantary","Male","5","","","","5"
"Never","2019","general elemantary","Female","2","","","","5"
"Never","2019","middle vocational","Male","6","","","","5"
"Never","2019","middle vocational","Female","2","","","","5"
"Never","2019","vocational + Abi","Male","","","","","5"
"Never","2019","vocational + Abi","Female","","","","","5"
"Never","2019","higher vocational","Male","","","","","5"
