"plj0587","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2013","indirect migration background","(1c) basic vocational qualification","16","","",""
"Often","2013","indirect migration background","(2b) intermediate general qualification","12","","",""
"Often","2013","indirect migration background","(2a) intermediate vocational","22","","",""
"Often","2013","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Often","2013","indirect migration background","(2c_voc) vocational maturity certificate","10","","",""
"Often","2013","indirect migration background","(3a) lower tertiary education","6","","",""
"Often","2013","indirect migration background","(3b) higher tertiary education","12","","",""
"Sometimes","2013","no migration background","(0) in school","94","0.243751268902245","0.197637380274288","0.289865157530203"
"Sometimes","2013","no migration background","(1a) inadequately completed","70","0.344173934697961","0.277661418078367","0.410686451317554"
"Sometimes","2013","no migration background","(1b) general elementary school","406","0.341677550423669","0.316063234684813","0.367291866162526"
"Sometimes","2013","no migration background","(1c) basic vocational qualification","1684","0.340306898747894","0.327282680415184","0.353331117080605"
"Sometimes","2013","no migration background","(2b) intermediate general qualification","199","0.360096677726091","0.321590743449933","0.398602612002249"
"Sometimes","2013","no migration background","(2a) intermediate vocational","2217","0.363974701304553","0.351870767499121","0.376078635109986"
"Sometimes","2013","no migration background","(2c_gen) general maturity certificate","244","0.325770807171914","0.291796605468043","0.359745008875785"
"Sometimes","2013","no migration background","(2c_voc) vocational maturity certificate","618","0.386870395605417","0.364420838896271","0.409319952314564"
"Sometimes","2013","no migration background","(3a) lower tertiary education","668","0.35921392498502","0.337864787171325","0.380563062798715"
"Sometimes","2013","no migration background","(3b) higher tertiary education","1013","0.341425766902938","0.324866415271264","0.357985118534613"
"Sometimes","2013","direct migration background","(0) in school","9","","",""
"Sometimes","2013","direct migration background","(1a) inadequately completed","49","0.354379057512792","0.277055424174805","0.431702690850779"
"Sometimes","2013","direct migration background","(1b) general elementary school","160","0.350450336032224","0.307723596230966","0.393177075833483"
"Sometimes","2013","direct migration background","(1c) basic vocational qualification","210","0.377181653451224","0.337905754266253","0.416457552636195"
"Sometimes","2013","direct migration background","(2b) intermediate general qualification","9","","",""
"Sometimes","2013","direct migration background","(2a) intermediate vocational","59","0.343269389994828","0.278274033650254","0.408264746339401"
"Sometimes","2013","direct migration background","(2c_gen) general maturity certificate","62","0.264703488548229","0.203864288993646","0.325542688102812"
"Sometimes","2013","direct migration background","(2c_voc) vocational maturity certificate","120","0.365984308902913","0.315518724718191","0.416449893087636"
"Sometimes","2013","direct migration background","(3a) lower tertiary education","33","0.374777371064253","0.274209996603302","0.475344745525203"
"Sometimes","2013","direct migration background","(3b) higher tertiary education","162","0.307036010547807","0.26537904529593","0.348692975799684"
"Sometimes","2013","indirect migration background","(0) in school","19","","",""
"Sometimes","2013","indirect migration background","(1a) inadequately completed","3","","",""
"Sometimes","2013","indirect migration background","(1b) general elementary school","40","0.357914189101002","0.275822642561261","0.440005735640744"
"Sometimes","2013","indirect migration background","(1c) basic vocational qualification","59","0.274743734730665","0.207838564628063","0.341648904833267"
"Sometimes","2013","indirect migration background","(2b) intermediate general qualification","23","","",""
"Sometimes","2013","indirect migration background","(2a) intermediate vocational","72","0.30139473769201","0.239771849645436","0.363017625738585"
"Sometimes","2013","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"Sometimes","2013","indirect migration background","(2c_voc) vocational maturity certificate","36","0.410278238711384","0.309766451440702","0.510790025982066"
"Sometimes","2013","indirect migration background","(3a) lower tertiary education","15","","",""
"Sometimes","2013","indirect migration background","(3b) higher tertiary education","43","0.361949331234167","0.277704249129907","0.446194413338427"
"Rarely ","2013","no migration background","(0) in school","147","0.423421995822136","0.370352896496101","0.476491095148172"
"Rarely ","2013","no migration background","(1a) inadequately completed","58","0.343410998369211","0.276933608801063","0.409888387937359"
"Rarely ","2013","no migration background","(1b) general elementary school","449","0.328513408852666","0.303147500076026","0.353879317629306"
"Rarely ","2013","no migration background","(1c) basic vocational qualification","1846","0.353972917362943","0.340828065380869","0.367117769345018"
"Rarely ","2013","no migration background","(2b) intermediate general qualification","221","0.343485536590975","0.305393227301894","0.381577845880055"
"Rarely ","2013","no migration background","(2a) intermediate vocational","2330","0.400363913195706","0.388037830165924","0.412689996225488"
"Rarely ","2013","no migration background","(2c_gen) general maturity certificate","297","0.427884062738947","0.392017109969815","0.463751015508079"
"Rarely ","2013","no migration background","(2c_voc) vocational maturity certificate","765","0.394341120758851","0.371814349174298","0.416867892343403"
"Rarely ","2013","no migration background","(3a) lower tertiary education","851","0.412110180177643","0.390207267718993","0.434013092636294"
"Rarely ","2013","no migration background","(3b) higher tertiary education","1316","0.418708502995981","0.401480073518738","0.435936932473223"
"Rarely ","2013","direct migration background","(0) in school","8","","",""
"Rarely ","2013","direct migration background","(1a) inadequately completed","35","0.2300313382678","0.161998365015102","0.298064311520497"
"Rarely ","2013","direct migration background","(1b) general elementary school","150","0.278226652534514","0.238095639750022","0.318357665319006"
"Rarely ","2013","direct migration background","(1c) basic vocational qualification","180","0.314563737808353","0.27693600732878","0.352191468287927"
"Rarely ","2013","direct migration background","(2b) intermediate general qualification","13","","",""
"Rarely ","2013","direct migration background","(2a) intermediate vocational","67","0.297245000481258","0.23468014988385","0.359809851078665"
"Rarely ","2013","direct migration background","(2c_gen) general maturity certificate","60","0.322436133094379","0.257979238637405","0.386893027551353"
"Rarely ","2013","direct migration background","(2c_voc) vocational maturity certificate","120","0.341054821731668","0.291389779627375","0.390719863835961"
"Rarely ","2013","direct migration background","(3a) lower tertiary education","37","0.414175684792083","0.311839532517958","0.516511837066209"
"Rarely ","2013","direct migration background","(3b) higher tertiary education","144","0.344844420068999","0.301918317287222","0.387770522850777"
"Rarely ","2013","indirect migration background","(0) in school","38","0.316891569057088","0.222836040274857","0.410947097839319"
"Rarely ","2013","indirect migration background","(1a) inadequately completed","6","","",""
"Rarely ","2013","indirect migration background","(1b) general elementary school","51","0.347427014373243","0.26588925349746","0.428964775249027"
"Rarely ","2013","indirect migration background","(1c) basic vocational qualification","59","0.449979556039172","0.375414415043052","0.524544697035291"
"Rarely ","2013","indirect migration background","(2b) intermediate general qualification","29","","",""
"Rarely ","2013","indirect migration background","(2a) intermediate vocational","85","0.3814060880593","0.316174955254843","0.446637220863756"
"Rarely ","2013","indirect migration background","(2c_gen) general maturity certificate","33","0.329996445472954","0.23737241436918","0.422620476576729"
"Rarely ","2013","indirect migration background","(2c_voc) vocational maturity certificate","32","0.355236027237674","0.257441835667347","0.453030218808002"
"Rarely ","2013","indirect migration background","(3a) lower tertiary education","31","0.499332397685772","0.372817379271435","0.625847416100109"
"Rarely ","2013","indirect migration background","(3b) higher tertiary education","46","0.344338095155821","0.261041817057392","0.42763437325425"
"Never","2013","no migration background","(0) in school","65","0.209398399104065","0.165697386770534","0.253099411437597"
"Never","2013","no migration background","(1a) inadequately completed","26","","",""
"Never","2013","no migration background","(1b) general elementary school","268","0.195694146449216","0.174267473736439","0.217120819161993"
"Never","2013","no migration background","(1c) basic vocational qualification","1045","0.202326569537875","0.191283638949654","0.213369500126097"
"Never","2013","no migration background","(2b) intermediate general qualification","109","0.172047280980419","0.141772040565875","0.202322521394963"
"Never","2013","no migration background","(2a) intermediate vocational","944","0.137943520932929","0.129268465489885","0.146618576375973"
"Never","2013","no migration background","(2c_gen) general maturity certificate","126","0.169211444494728","0.142031440161405","0.196391448828051"
"Never","2013","no migration background","(2c_voc) vocational maturity certificate","277","0.124926665041511","0.109686183953554","0.140167146129469"
"Never","2013","no migration background","(3a) lower tertiary education","296","0.144532694751344","0.128885662270713","0.160179727231974"
"Never","2013","no migration background","(3b) higher tertiary education","592","0.156502358140114","0.143814299025005","0.169190417255222"
"Never","2013","direct migration background","(0) in school","2","","",""
"Never","2013","direct migration background","(1a) inadequately completed","29","","",""
"Never","2013","direct migration background","(1b) general elementary school","90","0.210124376768891","0.173640757997845","0.246607995539936"
"Never","2013","direct migration background","(1c) basic vocational qualification","126","0.201076039507231","0.1685970101043","0.233555068910161"
"Never","2013","direct migration background","(2b) intermediate general qualification","10","","",""
"Never","2013","direct migration background","(2a) intermediate vocational","49","0.234565510241855","0.176561602686263","0.292569417797447"
"Never","2013","direct migration background","(2c_gen) general maturity certificate","47","0.294309512907884","0.231462927311669","0.357156098504099"
"Never","2013","direct migration background","(2c_voc) vocational maturity certificate","61","0.191796598877859","0.150549362407837","0.233043835347882"
"Never","2013","direct migration background","(3a) lower tertiary education","14","","",""
"Never","2013","direct migration background","(3b) higher tertiary education","72","0.136067549689155","0.105103709810841","0.16703138956747"
"Never","2013","indirect migration background","(0) in school","27","","",""
"Never","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Never","2013","indirect migration background","(1b) general elementary school","20","","",""
"Never","2013","indirect migration background","(1c) basic vocational qualification","34","0.20245526909088","0.142228148141587","0.262682390040173"
"Never","2013","indirect migration background","(2b) intermediate general qualification","20","","",""
"Never","2013","indirect migration background","(2a) intermediate vocational","29","","",""
"Never","2013","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"Never","2013","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Never","2013","indirect migration background","(3a) lower tertiary education","6","","",""
"Never","2013","indirect migration background","(3b) higher tertiary education","23","","",""
"Very often","2014","no migration background","(0) in school","","","",""
"Very often","2014","no migration background","(1a) inadequately completed","","","",""
"Very often","2014","no migration background","(1b) general elementary school","","","",""
"Very often","2014","no migration background","(1c) basic vocational qualification","","","",""
"Very often","2014","no migration background","(2b) intermediate general qualification","","","",""
"Very often","2014","no migration background","(2a) intermediate vocational","","","",""
"Very often","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","no migration background","(3a) lower tertiary education","","","",""
"Very often","2014","no migration background","(3b) higher tertiary education","","","",""
"Very often","2014","direct migration background","(0) in school","","","",""
"Very often","2014","direct migration background","(1a) inadequately completed","","","",""
"Very often","2014","direct migration background","(1b) general elementary school","","","",""
"Very often","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Very often","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Very often","2014","direct migration background","(2a) intermediate vocational","","","",""
"Very often","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","direct migration background","(3a) lower tertiary education","","","",""
"Very often","2014","direct migration background","(3b) higher tertiary education","","","",""
"Very often","2014","indirect migration background","(0) in school","","","",""
"Very often","2014","indirect migration background","(1a) inadequately completed","","","",""
"Very often","2014","indirect migration background","(1b) general elementary school","","","",""
"Very often","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Very often","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Very often","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Very often","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Very often","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Often","2014","no migration background","(0) in school","","","",""
"Often","2014","no migration background","(1a) inadequately completed","","","",""
"Often","2014","no migration background","(1b) general elementary school","","","",""
"Often","2014","no migration background","(1c) basic vocational qualification","","","",""
"Often","2014","no migration background","(2b) intermediate general qualification","","","",""
"Often","2014","no migration background","(2a) intermediate vocational","","","",""
"Often","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Often","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","no migration background","(3a) lower tertiary education","","","",""
"Often","2014","no migration background","(3b) higher tertiary education","","","",""
"Often","2014","direct migration background","(0) in school","","","",""
"Often","2014","direct migration background","(1a) inadequately completed","","","",""
"Often","2014","direct migration background","(1b) general elementary school","","","",""
"Often","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Often","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Often","2014","direct migration background","(2a) intermediate vocational","","","",""
"Often","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Often","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","direct migration background","(3a) lower tertiary education","","","",""
"Often","2014","direct migration background","(3b) higher tertiary education","","","",""
"Often","2014","indirect migration background","(0) in school","","","",""
"Often","2014","indirect migration background","(1a) inadequately completed","","","",""
"Often","2014","indirect migration background","(1b) general elementary school","","","",""
"Often","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Often","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Often","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Often","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Often","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Often","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Sometimes","2014","no migration background","(0) in school","","","",""
"Sometimes","2014","no migration background","(1a) inadequately completed","","","",""
"Sometimes","2014","no migration background","(1b) general elementary school","","","",""
"Sometimes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2014","no migration background","(2a) intermediate vocational","","","",""
"Sometimes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","no migration background","(3a) lower tertiary education","","","",""
"Sometimes","2014","no migration background","(3b) higher tertiary education","","","",""
"Sometimes","2014","direct migration background","(0) in school","","","",""
"Sometimes","2014","direct migration background","(1a) inadequately completed","","","",""
"Sometimes","2014","direct migration background","(1b) general elementary school","","","",""
"Sometimes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Sometimes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Sometimes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Sometimes","2014","indirect migration background","(0) in school","","","",""
"Sometimes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Sometimes","2014","indirect migration background","(1b) general elementary school","","","",""
"Sometimes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Sometimes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Sometimes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely ","2014","no migration background","(0) in school","","","",""
"Rarely ","2014","no migration background","(1a) inadequately completed","","","",""
"Rarely ","2014","no migration background","(1b) general elementary school","","","",""
"Rarely ","2014","no migration background","(1c) basic vocational qualification","","","",""
"Rarely ","2014","no migration background","(2b) intermediate general qualification","","","",""
"Rarely ","2014","no migration background","(2a) intermediate vocational","","","",""
"Rarely ","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely ","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2014","no migration background","(3a) lower tertiary education","","","",""
"Rarely ","2014","no migration background","(3b) higher tertiary education","","","",""
"Rarely ","2014","direct migration background","(0) in school","","","",""
"Rarely ","2014","direct migration background","(1a) inadequately completed","","","",""
"Rarely ","2014","direct migration background","(1b) general elementary school","","","",""
"Rarely ","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely ","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely ","2014","direct migration background","(2a) intermediate vocational","","","",""
"Rarely ","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely ","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2014","direct migration background","(3a) lower tertiary education","","","",""
"Rarely ","2014","direct migration background","(3b) higher tertiary education","","","",""
"Rarely ","2014","indirect migration background","(0) in school","","","",""
"Rarely ","2014","indirect migration background","(1a) inadequately completed","","","",""
"Rarely ","2014","indirect migration background","(1b) general elementary school","","","",""
"Rarely ","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely ","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely ","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely ","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely ","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely ","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2014","no migration background","(0) in school","","","",""
"Never","2014","no migration background","(1a) inadequately completed","","","",""
"Never","2014","no migration background","(1b) general elementary school","","","",""
"Never","2014","no migration background","(1c) basic vocational qualification","","","",""
"Never","2014","no migration background","(2b) intermediate general qualification","","","",""
"Never","2014","no migration background","(2a) intermediate vocational","","","",""
"Never","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","no migration background","(3a) lower tertiary education","","","",""
"Never","2014","no migration background","(3b) higher tertiary education","","","",""
"Never","2014","direct migration background","(0) in school","","","",""
"Never","2014","direct migration background","(1a) inadequately completed","","","",""
"Never","2014","direct migration background","(1b) general elementary school","","","",""
"Never","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2014","direct migration background","(2a) intermediate vocational","","","",""
"Never","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","direct migration background","(3a) lower tertiary education","","","",""
"Never","2014","direct migration background","(3b) higher tertiary education","","","",""
"Never","2014","indirect migration background","(0) in school","","","",""
"Never","2014","indirect migration background","(1a) inadequately completed","","","",""
"Never","2014","indirect migration background","(1b) general elementary school","","","",""
"Never","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Very often","2015","no migration background","(0) in school","","","",""
"Very often","2015","no migration background","(1a) inadequately completed","","","",""
"Very often","2015","no migration background","(1b) general elementary school","","","",""
"Very often","2015","no migration background","(1c) basic vocational qualification","","","",""
"Very often","2015","no migration background","(2b) intermediate general qualification","","","",""
"Very often","2015","no migration background","(2a) intermediate vocational","","","",""
"Very often","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2015","no migration background","(3a) lower tertiary education","","","",""
"Very often","2015","no migration background","(3b) higher tertiary education","","","",""
"Very often","2015","direct migration background","(0) in school","","","",""
"Very often","2015","direct migration background","(1a) inadequately completed","","","",""
"Very often","2015","direct migration background","(1b) general elementary school","","","",""
"Very often","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Very often","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Very often","2015","direct migration background","(2a) intermediate vocational","","","",""
"Very often","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2015","direct migration background","(3a) lower tertiary education","","","",""
"Very often","2015","direct migration background","(3b) higher tertiary education","","","",""
"Very often","2015","indirect migration background","(0) in school","","","",""
"Very often","2015","indirect migration background","(1a) inadequately completed","","","",""
"Very often","2015","indirect migration background","(1b) general elementary school","","","",""
"Very often","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Very often","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Very often","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Very often","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very often","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very often","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Very often","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Often","2015","no migration background","(0) in school","","","",""
"Often","2015","no migration background","(1a) inadequately completed","","","",""
"Often","2015","no migration background","(1b) general elementary school","","","",""
"Often","2015","no migration background","(1c) basic vocational qualification","","","",""
"Often","2015","no migration background","(2b) intermediate general qualification","","","",""
"Often","2015","no migration background","(2a) intermediate vocational","","","",""
"Often","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Often","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","no migration background","(3a) lower tertiary education","","","",""
"Often","2015","no migration background","(3b) higher tertiary education","","","",""
"Often","2015","direct migration background","(0) in school","","","",""
"Often","2015","direct migration background","(1a) inadequately completed","","","",""
"Often","2015","direct migration background","(1b) general elementary school","","","",""
"Often","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Often","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Often","2015","direct migration background","(2a) intermediate vocational","","","",""
"Often","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Often","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","direct migration background","(3a) lower tertiary education","","","",""
"Often","2015","direct migration background","(3b) higher tertiary education","","","",""
"Often","2015","indirect migration background","(0) in school","","","",""
"Often","2015","indirect migration background","(1a) inadequately completed","","","",""
"Often","2015","indirect migration background","(1b) general elementary school","","","",""
"Often","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Often","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Often","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Often","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Often","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Often","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Sometimes","2015","no migration background","(0) in school","","","",""
"Sometimes","2015","no migration background","(1a) inadequately completed","","","",""
"Sometimes","2015","no migration background","(1b) general elementary school","","","",""
"Sometimes","2015","no migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2015","no migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2015","no migration background","(2a) intermediate vocational","","","",""
"Sometimes","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","no migration background","(3a) lower tertiary education","","","",""
"Sometimes","2015","no migration background","(3b) higher tertiary education","","","",""
"Sometimes","2015","direct migration background","(0) in school","","","",""
"Sometimes","2015","direct migration background","(1a) inadequately completed","","","",""
"Sometimes","2015","direct migration background","(1b) general elementary school","","","",""
"Sometimes","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Sometimes","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Sometimes","2015","direct migration background","(2a) intermediate vocational","","","",""
"Sometimes","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","direct migration background","(3a) lower tertiary education","","","",""
"Sometimes","2015","direct migration background","(3b) higher tertiary education","","","",""
"Sometimes","2015","indirect migration background","(0) in school","","","",""
"Sometimes","2015","indirect migration background","(1a) inadequately completed","","","",""
