"plj0587","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Often","2013","Couple + C. GT 16 ","middle vocational","89","0.056134089002882","0.044149265133557","0.0681189128722069"
"Often","2013","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Often","2013","Couple + C. GT 16 ","higher vocational","12","","",""
"Often","2013","Couple + C. GT 16 ","higher education","27","","",""
"Often","2013","Couple + C. LE and GT 16","in school","15","","",""
"Often","2013","Couple + C. LE and GT 16","inadequately","7","","",""
"Often","2013","Couple + C. LE and GT 16","general elemantary","27","","",""
"Often","2013","Couple + C. LE and GT 16","middle vocational","61","0.0633027936726046","0.0466359939914711","0.079969593353738"
"Often","2013","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Often","2013","Couple + C. LE and GT 16","higher vocational","6","","",""
"Often","2013","Couple + C. LE and GT 16","higher education","15","","",""
"Sometimes","2013","1-pers.-HH","in school","1","","",""
"Sometimes","2013","1-pers.-HH","inadequately","16","","",""
"Sometimes","2013","1-pers.-HH","general elemantary","157","0.386556146969528","0.341514047856053","0.431598246083004"
"Sometimes","2013","1-pers.-HH","middle vocational","655","0.364802433960196","0.342582973761944","0.387021894158448"
"Sometimes","2013","1-pers.-HH","vocational + Abi","83","0.418404739130727","0.352001557655499","0.484807920605954"
"Sometimes","2013","1-pers.-HH","higher vocational","93","0.433277045108554","0.365609141308439","0.500944948908668"
"Sometimes","2013","1-pers.-HH","higher education","320","0.404499885396323","0.370721585277586","0.438278185515059"
"Sometimes","2013","(Married) couple without C. ","in school","1","","",""
"Sometimes","2013","(Married) couple without C. ","inadequately","19","","",""
"Sometimes","2013","(Married) couple without C. ","general elemantary","188","0.298537581707552","0.262661104536371","0.334414058878733"
"Sometimes","2013","(Married) couple without C. ","middle vocational","1285","0.335736189299262","0.320995965509006","0.350476413089518"
"Sometimes","2013","(Married) couple without C. ","vocational + Abi","115","0.330933612814581","0.281495314311929","0.380371911317233"
"Sometimes","2013","(Married) couple without C. ","higher vocational","200","0.357802322811863","0.319573971827411","0.396030673796314"
"Sometimes","2013","(Married) couple without C. ","higher education","655","0.327076433037432","0.306698191768399","0.347454674306465"
"Sometimes","2013","Single parent ","in school","33","0.24103890797587","0.165142450130612","0.316935365821127"
"Sometimes","2013","Single parent ","inadequately","18","","",""
"Sometimes","2013","Single parent ","general elemantary","128","0.338681601454495","0.292302834258554","0.385060368650437"
"Sometimes","2013","Single parent ","middle vocational","474","0.353246013659137","0.326916706558232","0.379575320760043"
"Sometimes","2013","Single parent ","vocational + Abi","80","0.385972107409914","0.32028519117306","0.451659023646769"
"Sometimes","2013","Single parent ","higher vocational","38","0.522721875633575","0.417156871805325","0.628286879461825"
"Sometimes","2013","Single parent ","higher education","131","0.314231204520314","0.267184868646319","0.36127754039431"
"Sometimes","2013","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2013","Couple + C. LE 16 ","inadequately","32","0.375904168639141","0.284975872346127","0.466832464932154"
"Sometimes","2013","Couple + C. LE 16 ","general elemantary","133","0.304243266063916","0.262470394647727","0.346016137480105"
"Sometimes","2013","Couple + C. LE 16 ","middle vocational","1083","0.370729659810966","0.353361889672418","0.388097429949513"
"Sometimes","2013","Couple + C. LE 16 ","vocational + Abi","231","0.367610553548183","0.331634805097774","0.403586301998593"
"Sometimes","2013","Couple + C. LE 16 ","higher vocational","162","0.410770307751785","0.365365519616861","0.45617509588671"
"Sometimes","2013","Couple + C. LE 16 ","higher education","575","0.342323265703787","0.320054338357157","0.364592193050416"
"Sometimes","2013","Couple + C. GT 16 ","in school","40","0.256834628178344","0.179938093300046","0.333731163056642"
"Sometimes","2013","Couple + C. GT 16 ","inadequately","10","","",""
"Sometimes","2013","Couple + C. GT 16 ","general elemantary","94","0.383698021969224","0.325586331133028","0.44180971280542"
"Sometimes","2013","Couple + C. GT 16 ","middle vocational","457","0.336411916888187","0.311811178599683","0.361012655176691"
"Sometimes","2013","Couple + C. GT 16 ","vocational + Abi","47","0.345657581720609","0.270299825894214","0.421015337547004"
"Sometimes","2013","Couple + C. GT 16 ","higher vocational","52","0.306787466866421","0.23884935581215","0.374725577920693"
"Sometimes","2013","Couple + C. GT 16 ","higher education","150","0.291655004463665","0.252361237705667","0.330948771221663"
"Sometimes","2013","Couple + C. LE and GT 16","in school","44","0.227956243275954","0.167008293601315","0.288904192950593"
"Sometimes","2013","Couple + C. LE and GT 16","inadequately","16","","",""
"Sometimes","2013","Couple + C. LE and GT 16","general elemantary","86","0.301001963635038","0.247841627699357","0.354162299570719"
"Sometimes","2013","Couple + C. LE and GT 16","middle vocational","280","0.317262645513163","0.285407655888356","0.349117635137969"
"Sometimes","2013","Couple + C. LE and GT 16","vocational + Abi","38","0.287097670718158","0.211888544642812","0.362306796793504"
"Sometimes","2013","Couple + C. LE and GT 16","higher vocational","48","0.415582183124072","0.333058616186872","0.498105750061273"
"Sometimes","2013","Couple + C. LE and GT 16","higher education","89","0.287636023946118","0.237327623458594","0.337944424433641"
"Rarely ","2013","1-pers.-HH","in school","","","",""
"Rarely ","2013","1-pers.-HH","inadequately","13","","",""
"Rarely ","2013","1-pers.-HH","general elemantary","133","0.27753451406529","0.236116242382771","0.318952785747809"
"Rarely ","2013","1-pers.-HH","middle vocational","561","0.320086921682181","0.298553606852477","0.341620236511885"
"Rarely ","2013","1-pers.-HH","vocational + Abi","77","0.337756711757919","0.274093149269088","0.40142027424675"
"Rarely ","2013","1-pers.-HH","higher vocational","65","0.323127605518651","0.259263782442603","0.386991428594699"
"Rarely ","2013","1-pers.-HH","higher education","293","0.369290685456145","0.336075516709412","0.402505854202878"
"Rarely ","2013","(Married) couple without C. ","in school","1","","",""
"Rarely ","2013","(Married) couple without C. ","inadequately","9","","",""
"Rarely ","2013","(Married) couple without C. ","general elemantary","214","0.363832276360708","0.32611463647226","0.401549916249157"
"Rarely ","2013","(Married) couple without C. ","middle vocational","1594","0.397712049836906","0.38243564481041","0.412988454863402"
"Rarely ","2013","(Married) couple without C. ","vocational + Abi","150","0.437534548395099","0.385413568669221","0.489655528120976"
"Rarely ","2013","(Married) couple without C. ","higher vocational","242","0.399382948221346","0.360323760273908","0.438442136168784"
"Rarely ","2013","(Married) couple without C. ","higher education","913","0.442939567693647","0.421362988142265","0.464516147245029"
"Rarely ","2013","Single parent ","in school","57","0.43838035016589","0.350333289441203","0.526427410890576"
"Rarely ","2013","Single parent ","inadequately","6","","",""
"Rarely ","2013","Single parent ","general elemantary","138","0.304019121785891","0.258940856061433","0.34909738751035"
"Rarely ","2013","Single parent ","middle vocational","406","0.335432873138427","0.309425081527298","0.361440664749555"
"Rarely ","2013","Single parent ","vocational + Abi","71","0.311239471012756","0.248767051947225","0.373711890078287"
"Rarely ","2013","Single parent ","higher vocational","28","","",""
"Rarely ","2013","Single parent ","higher education","132","0.327161974593579","0.279612145086348","0.37471180410081"
"Rarely ","2013","Couple + C. LE 16 ","in school","","","",""
"Rarely ","2013","Couple + C. LE 16 ","inadequately","32","0.293760844878085","0.208252659065211","0.37926903069096"
"Rarely ","2013","Couple + C. LE 16 ","general elemantary","169","0.327763462223044","0.285145129186294","0.370381795259795"
"Rarely ","2013","Couple + C. LE 16 ","middle vocational","1083","0.387780073274249","0.370259704631929","0.405300441916568"
"Rarely ","2013","Couple + C. LE 16 ","vocational + Abi","288","0.405691976126847","0.369054331008219","0.442329621245476"
"Rarely ","2013","Couple + C. LE 16 ","higher vocational","177","0.358165236029005","0.313915248421009","0.402415223637002"
"Rarely ","2013","Couple + C. LE 16 ","higher education","709","0.396128466226702","0.373174107959198","0.419082824494207"
"Rarely ","2013","Couple + C. GT 16 ","in school","47","0.362857318956746","0.278227474737199","0.447487163176293"
"Rarely ","2013","Couple + C. GT 16 ","inadequately","4","","",""
"Rarely ","2013","Couple + C. GT 16 ","general elemantary","95","0.321727781100256","0.265904128742264","0.377551433458248"
"Rarely ","2013","Couple + C. GT 16 ","middle vocational","567","0.415044798661635","0.38938980231007","0.440699795013199"
"Rarely ","2013","Couple + C. GT 16 ","vocational + Abi","67","0.428864603773538","0.350443668862956","0.507285538684121"
"Rarely ","2013","Couple + C. GT 16 ","higher vocational","80","0.435171983333461","0.362133787508853","0.508210179158069"
"Rarely ","2013","Couple + C. GT 16 ","higher education","214","0.429197442698201","0.386407860163869","0.471987025232533"
"Rarely ","2013","Couple + C. LE and GT 16","in school","81","0.445639617554372","0.373429111874685","0.517850123234058"
"Rarely ","2013","Couple + C. LE and GT 16","inadequately","10","","",""
"Rarely ","2013","Couple + C. LE and GT 16","general elemantary","119","0.381679197241819","0.325377530916299","0.437980863567339"
"Rarely ","2013","Couple + C. LE and GT 16","middle vocational","299","0.384574034705205","0.351275965476427","0.417872103933983"
"Rarely ","2013","Couple + C. LE and GT 16","vocational + Abi","64","0.415446092618304","0.333522250082481","0.497369935154128"
"Rarely ","2013","Couple + C. LE and GT 16","higher vocational","57","0.388521031301853","0.306903052415477","0.470139010188228"
"Rarely ","2013","Couple + C. LE and GT 16","higher education","146","0.458948783245418","0.403566711623739","0.514330854867096"
"Never","2013","1-pers.-HH","in school","","","",""
"Never","2013","1-pers.-HH","inadequately","7","","",""
"Never","2013","1-pers.-HH","general elemantary","74","0.147544644108611","0.114740971641391","0.180348316575831"
"Never","2013","1-pers.-HH","middle vocational","269","0.146517523730817","0.130194811765923","0.162840235695711"
"Never","2013","1-pers.-HH","vocational + Abi","25","","",""
"Never","2013","1-pers.-HH","higher vocational","27","","",""
"Never","2013","1-pers.-HH","higher education","94","0.0989635963000546","0.0784119523524346","0.119515240247675"
"Never","2013","(Married) couple without C. ","in school","","","",""
"Never","2013","(Married) couple without C. ","inadequately","14","","",""
"Never","2013","(Married) couple without C. ","general elemantary","157","0.229985618633276","0.196993679646444","0.262977557620108"
"Never","2013","(Married) couple without C. ","middle vocational","775","0.188083030585808","0.175885685283985","0.200280375887631"
"Never","2013","(Married) couple without C. ","vocational + Abi","51","0.142155509030077","0.105465771937416","0.178845246122737"
"Never","2013","(Married) couple without C. ","higher vocational","111","0.169476337055474","0.139556435413304","0.199396238697645"
"Never","2013","(Married) couple without C. ","higher education","337","0.160134172692047","0.144204525035891","0.176063820348202"
"Never","2013","Single parent ","in school","25","","",""
"Never","2013","Single parent ","inadequately","6","","",""
"Never","2013","Single parent ","general elemantary","62","0.207192954590594","0.167474774781425","0.246911134399764"
"Never","2013","Single parent ","middle vocational","210","0.187932845727391","0.166413525136695","0.209452166318087"
"Never","2013","Single parent ","vocational + Abi","25","","",""
"Never","2013","Single parent ","higher vocational","12","","",""
"Never","2013","Single parent ","higher education","55","0.185690919166061","0.146281297843712","0.22510054048841"
"Never","2013","Couple + C. LE 16 ","in school","1","","",""
"Never","2013","Couple + C. LE 16 ","inadequately","18","","",""
"Never","2013","Couple + C. LE 16 ","general elemantary","84","0.219904136194026","0.182299116596963","0.257509155791089"
"Never","2013","Couple + C. LE 16 ","middle vocational","498","0.147240212569389","0.134498630985884","0.159981794152894"
"Never","2013","Couple + C. LE 16 ","vocational + Abi","113","0.136630941147077","0.111004026889794","0.162257855404359"
"Never","2013","Couple + C. LE 16 ","higher vocational","83","0.170492938112655","0.135785459761207","0.205200416464103"
"Never","2013","Couple + C. LE 16 ","higher education","333","0.184259007636568","0.166063450494075","0.202454564779062"
"Never","2013","Couple + C. GT 16 ","in school","26","","",""
"Never","2013","Couple + C. GT 16 ","inadequately","3","","",""
"Never","2013","Couple + C. GT 16 ","general elemantary","57","0.198780881140746","0.151090048084166","0.246471714197326"
"Never","2013","Couple + C. GT 16 ","middle vocational","295","0.188463209020091","0.168100734052822","0.208825683987359"
"Never","2013","Couple + C. GT 16 ","vocational + Abi","28","","",""
"Never","2013","Couple + C. GT 16 ","higher vocational","30","0.163906744514996","0.109370248601734","0.218443240428257"
"Never","2013","Couple + C. GT 16 ","higher education","121","0.184962870330645","0.151397031370694","0.218528709290597"
"Never","2013","Couple + C. LE and GT 16","in school","41","0.264098866390551","0.200050891644157","0.328146841136946"
"Never","2013","Couple + C. LE and GT 16","inadequately","3","","",""
"Never","2013","Couple + C. LE and GT 16","general elemantary","49","0.220055148499704","0.172041712212483","0.268068584786926"
"Never","2013","Couple + C. LE and GT 16","middle vocational","171","0.227154061936904","0.198476126493114","0.255831997380693"
"Never","2013","Couple + C. LE and GT 16","vocational + Abi","30","0.253629106107487","0.181299252865948","0.325958959349026"
"Never","2013","Couple + C. LE and GT 16","higher vocational","24","","",""
"Never","2013","Couple + C. LE and GT 16","higher education","56","0.160296581962458","0.119521674137391","0.201071489787525"
"Very often","2014","1-pers.-HH","in school","","","",""
"Very often","2014","1-pers.-HH","inadequately","","","",""
"Very often","2014","1-pers.-HH","general elemantary","","","",""
"Very often","2014","1-pers.-HH","middle vocational","","","",""
"Very often","2014","1-pers.-HH","vocational + Abi","","","",""
"Very often","2014","1-pers.-HH","higher vocational","","","",""
"Very often","2014","1-pers.-HH","higher education","","","",""
"Very often","2014","(Married) couple without C. ","in school","","","",""
"Very often","2014","(Married) couple without C. ","inadequately","","","",""
"Very often","2014","(Married) couple without C. ","general elemantary","","","",""
"Very often","2014","(Married) couple without C. ","middle vocational","","","",""
"Very often","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Very often","2014","(Married) couple without C. ","higher vocational","","","",""
"Very often","2014","(Married) couple without C. ","higher education","","","",""
"Very often","2014","Single parent ","in school","","","",""
"Very often","2014","Single parent ","inadequately","","","",""
"Very often","2014","Single parent ","general elemantary","","","",""
"Very often","2014","Single parent ","middle vocational","","","",""
"Very often","2014","Single parent ","vocational + Abi","","","",""
"Very often","2014","Single parent ","higher vocational","","","",""
"Very often","2014","Single parent ","higher education","","","",""
"Very often","2014","Couple + C. LE 16 ","in school","","","",""
"Very often","2014","Couple + C. LE 16 ","inadequately","","","",""
"Very often","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Very often","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Very often","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Very often","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Very often","2014","Couple + C. LE 16 ","higher education","","","",""
"Very often","2014","Couple + C. GT 16 ","in school","","","",""
"Very often","2014","Couple + C. GT 16 ","inadequately","","","",""
"Very often","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Very often","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Very often","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Very often","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Very often","2014","Couple + C. GT 16 ","higher education","","","",""
"Very often","2014","Couple + C. LE and GT 16","in school","","","",""
"Very often","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Very often","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Very often","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Very often","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Very often","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Very often","2014","Couple + C. LE and GT 16","higher education","","","",""
"Often","2014","1-pers.-HH","in school","","","",""
"Often","2014","1-pers.-HH","inadequately","","","",""
"Often","2014","1-pers.-HH","general elemantary","","","",""
"Often","2014","1-pers.-HH","middle vocational","","","",""
"Often","2014","1-pers.-HH","vocational + Abi","","","",""
"Often","2014","1-pers.-HH","higher vocational","","","",""
"Often","2014","1-pers.-HH","higher education","","","",""
"Often","2014","(Married) couple without C. ","in school","","","",""
"Often","2014","(Married) couple without C. ","inadequately","","","",""
"Often","2014","(Married) couple without C. ","general elemantary","","","",""
"Often","2014","(Married) couple without C. ","middle vocational","","","",""
"Often","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Often","2014","(Married) couple without C. ","higher vocational","","","",""
"Often","2014","(Married) couple without C. ","higher education","","","",""
"Often","2014","Single parent ","in school","","","",""
"Often","2014","Single parent ","inadequately","","","",""
"Often","2014","Single parent ","general elemantary","","","",""
"Often","2014","Single parent ","middle vocational","","","",""
"Often","2014","Single parent ","vocational + Abi","","","",""
"Often","2014","Single parent ","higher vocational","","","",""
"Often","2014","Single parent ","higher education","","","",""
"Often","2014","Couple + C. LE 16 ","in school","","","",""
"Often","2014","Couple + C. LE 16 ","inadequately","","","",""
"Often","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Often","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Often","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Often","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Often","2014","Couple + C. LE 16 ","higher education","","","",""
"Often","2014","Couple + C. GT 16 ","in school","","","",""
"Often","2014","Couple + C. GT 16 ","inadequately","","","",""
"Often","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Often","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Often","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Often","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Often","2014","Couple + C. GT 16 ","higher education","","","",""
"Often","2014","Couple + C. LE and GT 16","in school","","","",""
"Often","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Often","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Often","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Often","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Often","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Often","2014","Couple + C. LE and GT 16","higher education","","","",""
"Sometimes","2014","1-pers.-HH","in school","","","",""
"Sometimes","2014","1-pers.-HH","inadequately","","","",""
"Sometimes","2014","1-pers.-HH","general elemantary","","","",""
"Sometimes","2014","1-pers.-HH","middle vocational","","","",""
"Sometimes","2014","1-pers.-HH","vocational + Abi","","","",""
"Sometimes","2014","1-pers.-HH","higher vocational","","","",""
"Sometimes","2014","1-pers.-HH","higher education","","","",""
"Sometimes","2014","(Married) couple without C. ","in school","","","",""
"Sometimes","2014","(Married) couple without C. ","inadequately","","","",""
"Sometimes","2014","(Married) couple without C. ","general elemantary","","","",""
"Sometimes","2014","(Married) couple without C. ","middle vocational","","","",""
"Sometimes","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Sometimes","2014","(Married) couple without C. ","higher vocational","","","",""
"Sometimes","2014","(Married) couple without C. ","higher education","","","",""
"Sometimes","2014","Single parent ","in school","","","",""
"Sometimes","2014","Single parent ","inadequately","","","",""
"Sometimes","2014","Single parent ","general elemantary","","","",""
"Sometimes","2014","Single parent ","middle vocational","","","",""
"Sometimes","2014","Single parent ","vocational + Abi","","","",""
"Sometimes","2014","Single parent ","higher vocational","","","",""
"Sometimes","2014","Single parent ","higher education","","","",""
"Sometimes","2014","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2014","Couple + C. LE 16 ","inadequately","","","",""
"Sometimes","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Sometimes","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Sometimes","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Sometimes","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Sometimes","2014","Couple + C. LE 16 ","higher education","","","",""
"Sometimes","2014","Couple + C. GT 16 ","in school","","","",""
"Sometimes","2014","Couple + C. GT 16 ","inadequately","","","",""
"Sometimes","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Sometimes","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Sometimes","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Sometimes","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Sometimes","2014","Couple + C. GT 16 ","higher education","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","in school","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","higher education","","","",""
"Rarely ","2014","1-pers.-HH","in school","","","",""
"Rarely ","2014","1-pers.-HH","inadequately","","","",""
"Rarely ","2014","1-pers.-HH","general elemantary","","","",""
"Rarely ","2014","1-pers.-HH","middle vocational","","","",""
"Rarely ","2014","1-pers.-HH","vocational + Abi","","","",""
"Rarely ","2014","1-pers.-HH","higher vocational","","","",""
"Rarely ","2014","1-pers.-HH","higher education","","","",""
"Rarely ","2014","(Married) couple without C. ","in school","","","",""
"Rarely ","2014","(Married) couple without C. ","inadequately","","","",""
"Rarely ","2014","(Married) couple without C. ","general elemantary","","","",""
"Rarely ","2014","(Married) couple without C. ","middle vocational","","","",""
"Rarely ","2014","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely ","2014","(Married) couple without C. ","higher vocational","","","",""
"Rarely ","2014","(Married) couple without C. ","higher education","","","",""
"Rarely ","2014","Single parent ","in school","","","",""
"Rarely ","2014","Single parent ","inadequately","","","",""
"Rarely ","2014","Single parent ","general elemantary","","","",""
"Rarely ","2014","Single parent ","middle vocational","","","",""
"Rarely ","2014","Single parent ","vocational + Abi","","","",""
"Rarely ","2014","Single parent ","higher vocational","","","",""
"Rarely ","2014","Single parent ","higher education","","","",""
"Rarely ","2014","Couple + C. LE 16 ","in school","","","",""
"Rarely ","2014","Couple + C. LE 16 ","inadequately","","","",""
"Rarely ","2014","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely ","2014","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely ","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely ","2014","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely ","2014","Couple + C. LE 16 ","higher education","","","",""
"Rarely ","2014","Couple + C. GT 16 ","in school","","","",""
"Rarely ","2014","Couple + C. GT 16 ","inadequately","","","",""
"Rarely ","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely ","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely ","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely ","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely ","2014","Couple + C. GT 16 ","higher education","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","in school","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely ","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
