"plj0587","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","16-34 y.","college entrance qualification","631","0.346136545871824","0.324085378089045","0.368187713654603"
"Sometimes","2013","16-34 y.","Other degree","97","0.419911736669952","0.358111363868656","0.481712109471248"
"Sometimes","2013","16-34 y.","no degree/no degree yet","153","0.270500233061843","0.23344283243227","0.307557633691416"
"Sometimes","2013","35-65 y.","lower secondary degree","1166","0.338767568944716","0.323259564754366","0.354275573135065"
"Sometimes","2013","35-65 y.","secondary school degree","1899","0.365592614058047","0.352627003340678","0.378558224775417"
"Sometimes","2013","35-65 y.","college entrance qualification","1533","0.357455182466608","0.343673007996699","0.371237356936516"
"Sometimes","2013","35-65 y.","Other degree","384","0.351374101412283","0.32323873702282","0.379509465801746"
"Sometimes","2013","35-65 y.","no degree/no degree yet","71","0.398374643368475","0.328393976564583","0.468355310172367"
"Sometimes","2013","66 and older","lower secondary degree","874","0.341485128417325","0.323481162774239","0.35948909406041"
"Sometimes","2013","66 and older","secondary school degree","344","0.341850146075922","0.312524651876632","0.371175640275212"
"Sometimes","2013","66 and older","college entrance qualification","292","0.329894148372016","0.300229210329905","0.359559086414126"
"Sometimes","2013","66 and older","Other degree","70","0.280047254181178","0.224935319575672","0.335159188786684"
"Sometimes","2013","66 and older","no degree/no degree yet","21","","",""
"Rarely ","2013","16-34 y.","lower secondary degree","324","0.372922212766595","0.341026113514693","0.404818312018496"
"Rarely ","2013","16-34 y.","secondary school degree","560","0.357845295249864","0.334230992664646","0.381459597835082"
"Rarely ","2013","16-34 y.","college entrance qualification","709","0.41635796366576","0.39350876079111","0.43920716654041"
"Rarely ","2013","16-34 y.","Other degree","76","0.256630720267942","0.201938988512192","0.311322452023693"
"Rarely ","2013","16-34 y.","no degree/no degree yet","221","0.380064268235231","0.339571225927266","0.420557310543195"
"Rarely ","2013","35-65 y.","lower secondary degree","1328","0.374890729946274","0.359028719068689","0.390752740823859"
"Rarely ","2013","35-65 y.","secondary school degree","2078","0.396365798235888","0.383197029766424","0.409534566705353"
"Rarely ","2013","35-65 y.","college entrance qualification","1991","0.422738574672359","0.408532390524381","0.436944758820337"
"Rarely ","2013","35-65 y.","Other degree","325","0.298486586325035","0.271518450494988","0.325454722155083"
"Rarely ","2013","35-65 y.","no degree/no degree yet","57","0.347195227626995","0.279142161011416","0.415248294242574"
"Rarely ","2013","66 and older","lower secondary degree","903","0.319941737167174","0.302232168059613","0.337651306274736"
"Rarely ","2013","66 and older","secondary school degree","390","0.392114938406184","0.361930542426372","0.422299334385995"
"Rarely ","2013","66 and older","college entrance qualification","405","0.388450217901613","0.357698595953094","0.419201839850132"
"Rarely ","2013","66 and older","Other degree","88","0.356661249206904","0.297868222345197","0.415454276068611"
"Rarely ","2013","66 and older","no degree/no degree yet","18","","",""
"Never","2013","16-34 y.","lower secondary degree","144","0.144596767808938","0.121399732939883","0.167793802677994"
"Never","2013","16-34 y.","secondary school degree","248","0.146735740458483","0.129304938647297","0.164166542269669"
"Never","2013","16-34 y.","college entrance qualification","273","0.148063920269742","0.131601546369794","0.16452629416969"
"Never","2013","16-34 y.","Other degree","31","0.142662244481709","0.0988701668583084","0.18645432210511"
"Never","2013","16-34 y.","no degree/no degree yet","109","0.227469810443559","0.192499606500916","0.262440014386201"
"Never","2013","35-65 y.","lower secondary degree","699","0.187720424692629","0.174925537728595","0.200515311656663"
"Never","2013","35-65 y.","secondary school degree","838","0.140406875563681","0.131053878233722","0.14975987289364"
"Never","2013","35-65 y.","college entrance qualification","816","0.148635282576887","0.138405320766925","0.158865244386849"
"Never","2013","35-65 y.","Other degree","208","0.184326988230757","0.161475050205053","0.207178926256461"
"Never","2013","35-65 y.","no degree/no degree yet","25","","",""
"Never","2013","66 and older","lower secondary degree","604","0.220507815436236","0.204767357602213","0.236248273270259"
"Never","2013","66 and older","secondary school degree","170","0.15890413647039","0.136301692049123","0.181506580891656"
"Never","2013","66 and older","college entrance qualification","195","0.189963035900549","0.165213252425384","0.214712819375715"
"Never","2013","66 and older","Other degree","57","0.208131237445073","0.158303262241904","0.257959212648241"
"Never","2013","66 and older","no degree/no degree yet","17","","",""
"Very often","2014","16-34 y.","lower secondary degree","","","",""
"Very often","2014","16-34 y.","secondary school degree","","","",""
"Very often","2014","16-34 y.","college entrance qualification","","","",""
"Very often","2014","16-34 y.","Other degree","","","",""
"Very often","2014","16-34 y.","no degree/no degree yet","","","",""
"Very often","2014","35-65 y.","lower secondary degree","","","",""
"Very often","2014","35-65 y.","secondary school degree","","","",""
"Very often","2014","35-65 y.","college entrance qualification","","","",""
"Very often","2014","35-65 y.","Other degree","","","",""
"Very often","2014","35-65 y.","no degree/no degree yet","","","",""
"Very often","2014","66 and older","lower secondary degree","","","",""
"Very often","2014","66 and older","secondary school degree","","","",""
"Very often","2014","66 and older","college entrance qualification","","","",""
"Very often","2014","66 and older","Other degree","","","",""
"Very often","2014","66 and older","no degree/no degree yet","","","",""
"Often","2014","16-34 y.","lower secondary degree","","","",""
"Often","2014","16-34 y.","secondary school degree","","","",""
"Often","2014","16-34 y.","college entrance qualification","","","",""
"Often","2014","16-34 y.","Other degree","","","",""
"Often","2014","16-34 y.","no degree/no degree yet","","","",""
"Often","2014","35-65 y.","lower secondary degree","","","",""
"Often","2014","35-65 y.","secondary school degree","","","",""
"Often","2014","35-65 y.","college entrance qualification","","","",""
"Often","2014","35-65 y.","Other degree","","","",""
"Often","2014","35-65 y.","no degree/no degree yet","","","",""
"Often","2014","66 and older","lower secondary degree","","","",""
"Often","2014","66 and older","secondary school degree","","","",""
"Often","2014","66 and older","college entrance qualification","","","",""
"Often","2014","66 and older","Other degree","","","",""
"Often","2014","66 and older","no degree/no degree yet","","","",""
"Sometimes","2014","16-34 y.","lower secondary degree","","","",""
"Sometimes","2014","16-34 y.","secondary school degree","","","",""
"Sometimes","2014","16-34 y.","college entrance qualification","","","",""
"Sometimes","2014","16-34 y.","Other degree","","","",""
"Sometimes","2014","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2014","35-65 y.","lower secondary degree","","","",""
"Sometimes","2014","35-65 y.","secondary school degree","","","",""
"Sometimes","2014","35-65 y.","college entrance qualification","","","",""
"Sometimes","2014","35-65 y.","Other degree","","","",""
"Sometimes","2014","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2014","66 and older","lower secondary degree","","","",""
"Sometimes","2014","66 and older","secondary school degree","","","",""
"Sometimes","2014","66 and older","college entrance qualification","","","",""
"Sometimes","2014","66 and older","Other degree","","","",""
"Sometimes","2014","66 and older","no degree/no degree yet","","","",""
"Rarely ","2014","16-34 y.","lower secondary degree","","","",""
"Rarely ","2014","16-34 y.","secondary school degree","","","",""
"Rarely ","2014","16-34 y.","college entrance qualification","","","",""
"Rarely ","2014","16-34 y.","Other degree","","","",""
"Rarely ","2014","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2014","35-65 y.","lower secondary degree","","","",""
"Rarely ","2014","35-65 y.","secondary school degree","","","",""
"Rarely ","2014","35-65 y.","college entrance qualification","","","",""
"Rarely ","2014","35-65 y.","Other degree","","","",""
"Rarely ","2014","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2014","66 and older","lower secondary degree","","","",""
"Rarely ","2014","66 and older","secondary school degree","","","",""
"Rarely ","2014","66 and older","college entrance qualification","","","",""
"Rarely ","2014","66 and older","Other degree","","","",""
"Rarely ","2014","66 and older","no degree/no degree yet","","","",""
"Never","2014","16-34 y.","lower secondary degree","","","",""
"Never","2014","16-34 y.","secondary school degree","","","",""
"Never","2014","16-34 y.","college entrance qualification","","","",""
"Never","2014","16-34 y.","Other degree","","","",""
"Never","2014","16-34 y.","no degree/no degree yet","","","",""
"Never","2014","35-65 y.","lower secondary degree","","","",""
"Never","2014","35-65 y.","secondary school degree","","","",""
"Never","2014","35-65 y.","college entrance qualification","","","",""
"Never","2014","35-65 y.","Other degree","","","",""
"Never","2014","35-65 y.","no degree/no degree yet","","","",""
"Never","2014","66 and older","lower secondary degree","","","",""
"Never","2014","66 and older","secondary school degree","","","",""
"Never","2014","66 and older","college entrance qualification","","","",""
"Never","2014","66 and older","Other degree","","","",""
"Never","2014","66 and older","no degree/no degree yet","","","",""
"Very often","2015","16-34 y.","lower secondary degree","","","",""
"Very often","2015","16-34 y.","secondary school degree","","","",""
"Very often","2015","16-34 y.","college entrance qualification","","","",""
"Very often","2015","16-34 y.","Other degree","","","",""
"Very often","2015","16-34 y.","no degree/no degree yet","","","",""
"Very often","2015","35-65 y.","lower secondary degree","","","",""
"Very often","2015","35-65 y.","secondary school degree","","","",""
"Very often","2015","35-65 y.","college entrance qualification","","","",""
"Very often","2015","35-65 y.","Other degree","","","",""
"Very often","2015","35-65 y.","no degree/no degree yet","","","",""
"Very often","2015","66 and older","lower secondary degree","","","",""
"Very often","2015","66 and older","secondary school degree","","","",""
"Very often","2015","66 and older","college entrance qualification","","","",""
"Very often","2015","66 and older","Other degree","","","",""
"Very often","2015","66 and older","no degree/no degree yet","","","",""
"Often","2015","16-34 y.","lower secondary degree","","","",""
"Often","2015","16-34 y.","secondary school degree","","","",""
"Often","2015","16-34 y.","college entrance qualification","","","",""
"Often","2015","16-34 y.","Other degree","","","",""
"Often","2015","16-34 y.","no degree/no degree yet","","","",""
"Often","2015","35-65 y.","lower secondary degree","","","",""
"Often","2015","35-65 y.","secondary school degree","","","",""
"Often","2015","35-65 y.","college entrance qualification","","","",""
"Often","2015","35-65 y.","Other degree","","","",""
"Often","2015","35-65 y.","no degree/no degree yet","","","",""
"Often","2015","66 and older","lower secondary degree","","","",""
"Often","2015","66 and older","secondary school degree","","","",""
"Often","2015","66 and older","college entrance qualification","","","",""
"Often","2015","66 and older","Other degree","","","",""
"Often","2015","66 and older","no degree/no degree yet","","","",""
"Sometimes","2015","16-34 y.","lower secondary degree","","","",""
"Sometimes","2015","16-34 y.","secondary school degree","","","",""
"Sometimes","2015","16-34 y.","college entrance qualification","","","",""
"Sometimes","2015","16-34 y.","Other degree","","","",""
"Sometimes","2015","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2015","35-65 y.","lower secondary degree","","","",""
"Sometimes","2015","35-65 y.","secondary school degree","","","",""
"Sometimes","2015","35-65 y.","college entrance qualification","","","",""
"Sometimes","2015","35-65 y.","Other degree","","","",""
"Sometimes","2015","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2015","66 and older","lower secondary degree","","","",""
"Sometimes","2015","66 and older","secondary school degree","","","",""
"Sometimes","2015","66 and older","college entrance qualification","","","",""
"Sometimes","2015","66 and older","Other degree","","","",""
"Sometimes","2015","66 and older","no degree/no degree yet","","","",""
"Rarely ","2015","16-34 y.","lower secondary degree","","","",""
"Rarely ","2015","16-34 y.","secondary school degree","","","",""
"Rarely ","2015","16-34 y.","college entrance qualification","","","",""
"Rarely ","2015","16-34 y.","Other degree","","","",""
"Rarely ","2015","16-34 y.","no degree/no degree yet","","","",""
"Rarely ","2015","35-65 y.","lower secondary degree","","","",""
"Rarely ","2015","35-65 y.","secondary school degree","","","",""
"Rarely ","2015","35-65 y.","college entrance qualification","","","",""
"Rarely ","2015","35-65 y.","Other degree","","","",""
"Rarely ","2015","35-65 y.","no degree/no degree yet","","","",""
"Rarely ","2015","66 and older","lower secondary degree","","","",""
"Rarely ","2015","66 and older","secondary school degree","","","",""
"Rarely ","2015","66 and older","college entrance qualification","","","",""
"Rarely ","2015","66 and older","Other degree","","","",""
"Rarely ","2015","66 and older","no degree/no degree yet","","","",""
"Never","2015","16-34 y.","lower secondary degree","","","",""
"Never","2015","16-34 y.","secondary school degree","","","",""
"Never","2015","16-34 y.","college entrance qualification","","","",""
"Never","2015","16-34 y.","Other degree","","","",""
"Never","2015","16-34 y.","no degree/no degree yet","","","",""
"Never","2015","35-65 y.","lower secondary degree","","","",""
"Never","2015","35-65 y.","secondary school degree","","","",""
"Never","2015","35-65 y.","college entrance qualification","","","",""
"Never","2015","35-65 y.","Other degree","","","",""
"Never","2015","35-65 y.","no degree/no degree yet","","","",""
"Never","2015","66 and older","lower secondary degree","","","",""
"Never","2015","66 and older","secondary school degree","","","",""
"Never","2015","66 and older","college entrance qualification","","","",""
"Never","2015","66 and older","Other degree","","","",""
"Never","2015","66 and older","no degree/no degree yet","","","",""
"Very often","2016","16-34 y.","lower secondary degree","1","","",""
"Very often","2016","16-34 y.","secondary school degree","1","","",""
"Very often","2016","16-34 y.","college entrance qualification","2","","",""
"Very often","2016","16-34 y.","Other degree","180","0.146692941674668","0.127482685293612","0.165903198055723"
"Very often","2016","16-34 y.","no degree/no degree yet","156","0.20810258803913","0.181955953289382","0.234249222788878"
"Very often","2016","35-65 y.","lower secondary degree","","","",""
"Very often","2016","35-65 y.","secondary school degree","","","",""
"Very often","2016","35-65 y.","college entrance qualification","","","",""
"Very often","2016","35-65 y.","Other degree","163","0.18614707812462","0.16193820679757","0.210355949451671"
"Very often","2016","35-65 y.","no degree/no degree yet","118","0.217267035513007","0.185466417251036","0.249067653774978"
"Very often","2016","66 and older","lower secondary degree","","","",""
"Very often","2016","66 and older","secondary school degree","","","",""
"Very often","2016","66 and older","college entrance qualification","","","",""
"Very often","2016","66 and older","Other degree","1","","",""
"Very often","2016","66 and older","no degree/no degree yet","4","","",""
"Often","2016","16-34 y.","lower secondary degree","4","","",""
"Often","2016","16-34 y.","secondary school degree","3","","",""
"Often","2016","16-34 y.","college entrance qualification","2","","",""
"Often","2016","16-34 y.","Other degree","235","0.193255962392472","0.171816681406492","0.214695243378451"
"Often","2016","16-34 y.","no degree/no degree yet","176","0.200614211585301","0.174821223538096","0.226407199632507"
"Often","2016","35-65 y.","lower secondary degree","","","",""
"Often","2016","35-65 y.","secondary school degree","","","",""
"Often","2016","35-65 y.","college entrance qualification","2","","",""
"Often","2016","35-65 y.","Other degree","183","0.217685562514009","0.192018335451416","0.243352789576602"
"Often","2016","35-65 y.","no degree/no degree yet","110","0.209063050812504","0.177705552609379","0.240420549015628"
"Often","2016","66 and older","lower secondary degree","","","",""
"Often","2016","66 and older","secondary school degree","","","",""
"Often","2016","66 and older","college entrance qualification","","","",""
"Often","2016","66 and older","Other degree","2","","",""
"Often","2016","66 and older","no degree/no degree yet","1","","",""
"Sometimes","2016","16-34 y.","lower secondary degree","9","","",""
"Sometimes","2016","16-34 y.","secondary school degree","3","","",""
"Sometimes","2016","16-34 y.","college entrance qualification","4","","",""
"Sometimes","2016","16-34 y.","Other degree","412","0.308192222109279","0.283120772774556","0.333263671444003"
"Sometimes","2016","16-34 y.","no degree/no degree yet","247","0.299523591431256","0.27002135959217","0.329025823270342"
"Sometimes","2016","35-65 y.","lower secondary degree","","","",""
"Sometimes","2016","35-65 y.","secondary school degree","1","","",""
"Sometimes","2016","35-65 y.","college entrance qualification","1","","",""
"Sometimes","2016","35-65 y.","Other degree","306","0.303424477373323","0.274829952955248","0.332019001791399"
"Sometimes","2016","35-65 y.","no degree/no degree yet","174","0.268421103510055","0.234249076158503","0.302593130861608"
"Sometimes","2016","66 and older","lower secondary degree","","","",""
"Sometimes","2016","66 and older","secondary school degree","","","",""
"Sometimes","2016","66 and older","college entrance qualification","","","",""
"Sometimes","2016","66 and older","Other degree","4","","",""
"Sometimes","2016","66 and older","no degree/no degree yet","5","","",""
"Rarely ","2016","16-34 y.","lower secondary degree","3","","",""
"Rarely ","2016","16-34 y.","secondary school degree","3","","",""
"Rarely ","2016","16-34 y.","college entrance qualification","3","","",""
"Rarely ","2016","16-34 y.","Other degree","205","0.151830642662223","0.132345800710991","0.171315484613455"
"Rarely ","2016","16-34 y.","no degree/no degree yet","138","0.120725020589511","0.0997402802707078","0.141709760908314"
"Rarely ","2016","35-65 y.","lower secondary degree","","","",""
"Rarely ","2016","35-65 y.","secondary school degree","","","",""
"Rarely ","2016","35-65 y.","college entrance qualification","","","",""
"Rarely ","2016","35-65 y.","Other degree","151","0.129232580686105","0.108367956778541","0.150097204593669"
"Rarely ","2016","35-65 y.","no degree/no degree yet","93","0.102871660011346","0.0794451823581913","0.126298137664501"
"Rarely ","2016","66 and older","lower secondary degree","","","",""
"Rarely ","2016","66 and older","secondary school degree","","","",""
"Rarely ","2016","66 and older","college entrance qualification","","","",""
"Rarely ","2016","66 and older","Other degree","","","",""
"Rarely ","2016","66 and older","no degree/no degree yet","3","","",""
"Never","2016","16-34 y.","lower secondary degree","5","","",""
"Never","2016","16-34 y.","secondary school degree","2","","",""
"Never","2016","16-34 y.","college entrance qualification","","","",""
"Never","2016","16-34 y.","Other degree","271","0.200028231161358","0.17830827917436","0.221748183148357"
"Never","2016","16-34 y.","no degree/no degree yet","209","0.171034588354802","0.146782297049892","0.195286879659712"
"Never","2016","35-65 y.","lower secondary degree","1","","",""
"Never","2016","35-65 y.","secondary school degree","","","",""
"Never","2016","35-65 y.","college entrance qualification","","","",""
"Never","2016","35-65 y.","Other degree","190","0.163510301301942","0.140507733224491","0.186512869379393"
"Never","2016","35-65 y.","no degree/no degree yet","151","0.202377150153088","0.171395013621971","0.233359286684205"
"Never","2016","66 and older","lower secondary degree","","","",""
"Never","2016","66 and older","secondary school degree","","","",""
"Never","2016","66 and older","college entrance qualification","","","",""
"Never","2016","66 and older","Other degree","1","","",""
"Never","2016","66 and older","no degree/no degree yet","2","","",""
"Very often","2017","16-34 y.","lower secondary degree","18","","",""
"Very often","2017","16-34 y.","secondary school degree","30","0.0169160040086384","0.010250809148405","0.0235811988688717"
"Very often","2017","16-34 y.","college entrance qualification","30","0.0141690766470582","0.00920326047217302","0.0191348928219434"
"Very often","2017","16-34 y.","Other degree","165","0.0534925682668178","0.0421620307394352","0.0648231057942004"
"Very often","2017","16-34 y.","no degree/no degree yet","138","0.0395077743262292","0.0289831075228935","0.0500324411295649"
"Very often","2017","35-65 y.","lower secondary degree","63","0.0167604856537105","0.0121241122849123","0.0213968590225088"
"Very often","2017","35-65 y.","secondary school degree","63","0.0137642538894621","0.0105292906152293","0.0169992171636949"
"Very often","2017","35-65 y.","college entrance qualification","38","0.00468775604804768","0.00273680703043828","0.00663870506565709"
"Very often","2017","35-65 y.","Other degree","162","0.0421170679429214","0.0345562528977501","0.0496778829880927"
"Very often","2017","35-65 y.","no degree/no degree yet","93","0.0538936508878125","0.0380163614290425","0.0697709403465824"
"Very often","2017","66 and older","lower secondary degree","45","0.0251799672927657","0.0188157293775749","0.0315442052079564"
"Very often","2017","66 and older","secondary school degree","20","","",""
"Very often","2017","66 and older","college entrance qualification","14","","",""
"Very often","2017","66 and older","Other degree","8","","",""
"Very often","2017","66 and older","no degree/no degree yet","10","","",""
"Often","2017","16-34 y.","lower secondary degree","84","0.0768441550311102","0.0587134890348872","0.0949748210273331"
"Often","2017","16-34 y.","secondary school degree","126","0.07395556399246","0.0604295451514937","0.0874815828334262"
"Often","2017","16-34 y.","college entrance qualification","139","0.0721635307460587","0.0612914354158626","0.0830356260762547"
"Often","2017","16-34 y.","Other degree","261","0.113507881124944","0.0975346703504693","0.129481091899419"
"Often","2017","16-34 y.","no degree/no degree yet","200","0.091587727369859","0.0760036791192367","0.107171775620481"
"Often","2017","35-65 y.","lower secondary degree","238","0.0725938727458271","0.0632227763599609","0.0819649691316933"
"Often","2017","35-65 y.","secondary school degree","302","0.0553764698906255","0.0490261637777418","0.0617267760035092"
"Often","2017","35-65 y.","college entrance qualification","250","0.0576198127533743","0.0509642812949108","0.0642753442118379"
"Often","2017","35-65 y.","Other degree","361","0.120779550182775","0.108512816784267","0.133046283581283"
"Often","2017","35-65 y.","no degree/no degree yet","138","0.126035836073123","0.10269956732936","0.149372104816886"
"Often","2017","66 and older","lower secondary degree","192","0.0879163340285813","0.0764133973960011","0.0994192706611615"
"Often","2017","66 and older","secondary school degree","86","0.0769028834862156","0.0617712010093525","0.0920345659630787"
"Often","2017","66 and older","college entrance qualification","66","0.0650578074526756","0.0502387914135219","0.0798768234918293"
"Often","2017","66 and older","Other degree","38","0.126500161486308","0.0910098267883273","0.161990496184289"
"Often","2017","66 and older","no degree/no degree yet","15","","",""
"Sometimes","2017","16-34 y.","lower secondary degree","266","0.362712368779252","0.329984347162603","0.395440390395902"
"Sometimes","2017","16-34 y.","secondary school degree","448","0.344220389245205","0.319663921422022","0.368776857068387"
"Sometimes","2017","16-34 y.","college entrance qualification","698","0.293914344120225","0.274773647892414","0.313055040348036"
"Sometimes","2017","16-34 y.","Other degree","532","0.381711976785211","0.357249237603164","0.406174715967257"
"Sometimes","2017","16-34 y.","no degree/no degree yet","417","0.326433248527427","0.301099021354025","0.351767475700829"
"Sometimes","2017","35-65 y.","lower secondary degree","911","0.308531619583579","0.291849875912006","0.325213363255152"
"Sometimes","2017","35-65 y.","secondary school degree","1544","0.322834749680748","0.309852794152056","0.33581670520944"
"Sometimes","2017","35-65 y.","college entrance qualification","1324","0.280186826670431","0.267360051061283","0.29301360227958"
"Sometimes","2017","35-65 y.","Other degree","990","0.340558401979318","0.322719533584992","0.358397270373644"
"Sometimes","2017","35-65 y.","no degree/no degree yet","242","0.322474796662656","0.289608694717908","0.355340898607405"
"Sometimes","2017","66 and older","lower secondary degree","722","0.319216477152787","0.300279800167965","0.338153154137609"
"Sometimes","2017","66 and older","secondary school degree","387","0.322913947854113","0.296358260550459","0.349469635157767"
"Sometimes","2017","66 and older","college entrance qualification","290","0.285631634615826","0.258489653948311","0.31277361528334"
"Sometimes","2017","66 and older","Other degree","111","0.27976992675944","0.231844136712954","0.327695716805925"
"Sometimes","2017","66 and older","no degree/no degree yet","26","","",""
"Rarely ","2017","16-34 y.","lower secondary degree","290","0.366991390551383","0.334181591373163","0.399801189729604"
"Rarely ","2017","16-34 y.","secondary school degree","575","0.414324422553687","0.38886389066824","0.439784954439133"
"Rarely ","2017","16-34 y.","college entrance qualification","942","0.455881441457039","0.434955193291017","0.476807689623061"
"Rarely ","2017","16-34 y.","Other degree","278","0.281620082529919","0.25897099673916","0.304269168320678"
"Rarely ","2017","16-34 y.","no degree/no degree yet","295","0.355425513519679","0.329565365772826","0.381285661266531"
"Rarely ","2017","35-65 y.","lower secondary degree","1084","0.389556845519913","0.371944650910818","0.407169040129009"
"Rarely ","2017","35-65 y.","secondary school degree","2070","0.417529252678432","0.40383673970365","0.431221765653215"
"Rarely ","2017","35-65 y.","college entrance qualification","2114","0.458074527746975","0.443843980569035","0.472305074924915"
"Rarely ","2017","35-65 y.","Other degree","698","0.300689903210576","0.28342843812209","0.317951368299062"
"Rarely ","2017","35-65 y.","no degree/no degree yet","159","0.304697192503654","0.272333445357481","0.337060939649827"
"Rarely ","2017","66 and older","lower secondary degree","874","0.358906647525122","0.339421307400054","0.37839198765019"
"Rarely ","2017","66 and older","secondary school degree","478","0.386646163139255","0.358989192676138","0.414303133602372"
"Rarely ","2017","66 and older","college entrance qualification","471","0.404800144470373","0.375306461001553","0.434293827939194"
"Rarely ","2017","66 and older","Other degree","110","0.369278055319286","0.317751766747232","0.42080434389134"
"Rarely ","2017","66 and older","no degree/no degree yet","27","","",""
"Never","2017","16-34 y.","lower secondary degree","171","0.18238725523905","0.156100202537642","0.208674307940458"
"Never","2017","16-34 y.","secondary school degree","259","0.15058362020001","0.132098689332704","0.169068551067317"
"Never","2017","16-34 y.","college entrance qualification","367","0.163871607029619","0.148318864319039","0.179424349740199"
"Never","2017","16-34 y.","Other degree","279","0.169667491293108","0.150767260189922","0.188567722396295"
"Never","2017","16-34 y.","no degree/no degree yet","266","0.187045736256807","0.165977551929743","0.20811392058387"
"Never","2017","35-65 y.","lower secondary degree","649","0.21255717649697","0.197781313951345","0.227333039042595"
"Never","2017","35-65 y.","secondary school degree","1004","0.190495273860732","0.179592062163186","0.201398485558277"
"Never","2017","35-65 y.","college entrance qualification","983","0.199431076781172","0.188018609995049","0.210843543567295"
"Never","2017","35-65 y.","Other degree","500","0.19585507668441","0.180916201073931","0.210793952294888"
"Never","2017","35-65 y.","no degree/no degree yet","145","0.192898523872754","0.16515471368324","0.220642334062269"
"Never","2017","66 and older","lower secondary degree","495","0.208780574000744","0.192270458274877","0.225290689726611"
"Never","2017","66 and older","secondary school degree","220","0.186097424428777","0.163994557807457","0.208200291050098"
"Never","2017","66 and older","college entrance qualification","223","0.21846209126668","0.193634170850828","0.243290011682532"
"Never","2017","66 and older","Other degree","70","0.201407672341953","0.158588949195006","0.244226395488901"
"Never","2017","66 and older","no degree/no degree yet","13","","",""
"Very often","2018","16-34 y.","lower secondary degree","","","",""
"Very often","2018","16-34 y.","secondary school degree","","","",""
"Very often","2018","16-34 y.","college entrance qualification","","","",""
"Very often","2018","16-34 y.","Other degree","10","","",""
"Very often","2018","16-34 y.","no degree/no degree yet","13","","",""
"Very often","2018","35-65 y.","lower secondary degree","","","",""
"Very often","2018","35-65 y.","secondary school degree","","","",""
"Very often","2018","35-65 y.","college entrance qualification","1","","",""
"Very often","2018","35-65 y.","Other degree","15","","",""
"Very often","2018","35-65 y.","no degree/no degree yet","12","","",""
"Very often","2018","66 and older","lower secondary degree","","","",""
