"plj0587","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely ","2013","higher education","Rural Area","679","0.376027861819938","0.35253436784995","0.399521355789927","4"
"Sometimes","2013","vocational + Abi","Rural Area","171","0.372352096397077","0.329460409901842","0.415243782892311","3"
"Sometimes","2013","in school","Urban Area","80","0.231026162663445","0.183877946324072","0.278174379002817","3"
"Sometimes","2013","in school","Rural Area","41","0.296154895277782","0.219703430189004","0.372606360366561","3"
"Sometimes","2013","inadequately","Urban Area","77","0.366537001133878","0.301977414393395","0.431096587874361","3"
"Sometimes","2013","inadequately","Rural Area","41","0.355416920616251","0.267937142833032","0.442896698399471","3"
"Sometimes","2013","general elemantary","Urban Area","542","0.340763666228993","0.318179964959619","0.363347367498368","3"
"Sometimes","2013","general elemantary","Rural Area","274","0.351355707057193","0.320149207827154","0.382562206287232","3"
"Sometimes","2013","middle vocational","Urban Area","2551","0.34999629402115","0.339119430460178","0.360873157582123","3"
"Sometimes","2013","middle vocational","Rural Area","1751","0.342386967047526","0.32931013647776","0.355463797617291","3"
"Sometimes","2013","vocational + Abi","Urban Area","433","0.363986139589126","0.337709739087091","0.390262540091161","3"
"Sometimes","2013","higher vocational","Urban Area","356","0.396678234399981","0.366402735606588","0.426953733193375","3"
"Sometimes","2013","higher vocational","Rural Area","242","0.363645007574457","0.327382044673324","0.399907970475591","3"
"Sometimes","2013","higher education","Urban Area","1336","0.321665849862685","0.307542283146018","0.335789416579352","3"
"Sometimes","2013","higher education","Rural Area","598","0.410314776040477","0.386457343754214","0.434172208326739","3"
"Very often","2013","in school","Urban Area","2","","","","1"
"Very often","2013","in school","Rural Area","","","","","1"
"Very often","2013","inadequately","Urban Area","15","","","","1"
"Very often","2013","inadequately","Rural Area","10","","","","1"
"Very often","2013","general elemantary","Urban Area","60","0.0320846599415071","0.0236878307582001","0.0404814891248142","1"
"Very often","2013","general elemantary","Rural Area","22","","","","1"
"Very often","2013","middle vocational","Urban Area","139","0.0193769554715978","0.0162334960420418","0.0225204149011538","1"
"Very often","2013","middle vocational","Rural Area","99","0.0203212572958829","0.0164328136591059","0.0242097009326598","1"
"Very often","2013","vocational + Abi","Urban Area","29","","","","1"
"Very often","2013","vocational + Abi","Rural Area","10","","","","1"
"Very often","2013","higher vocational","Urban Area","8","","","","1"
"Very often","2013","higher vocational","Rural Area","9","","","","1"
"Very often","2013","higher education","Urban Area","50","0.0142778095892725","0.0106908364325462","0.0178647827459989","1"
"Very often","2013","higher education","Rural Area","23","","","","1"
"Never","2014","vocational + Abi","Rural Area","","","","","5"
"Never","2014","higher education","Urban Area","","","","","5"
"Never","2014","in school","Urban Area","","","","","5"
"Never","2014","inadequately","Rural Area","","","","","5"
"Never","2014","higher vocational","Urban Area","","","","","5"
"Never","2014","higher vocational","Rural Area","","","","","5"
"Never","2014","higher education","Rural Area","","","","","5"
"Never","2014","in school","Rural Area","","","","","5"
"Never","2014","inadequately","Urban Area","","","","","5"
"Never","2014","general elemantary","Urban Area","","","","","5"
"Never","2014","general elemantary","Rural Area","","","","","5"
"Never","2014","middle vocational","Urban Area","","","","","5"
"Never","2014","middle vocational","Rural Area","","","","","5"
"Never","2014","vocational + Abi","Urban Area","","","","","5"
"Often","2014","in school","Urban Area","","","","","2"
"Often","2014","general elemantary","Urban Area","","","","","2"
"Often","2014","in school","Rural Area","","","","","2"
"Often","2014","inadequately","Rural Area","","","","","2"
"Often","2014","inadequately","Urban Area","","","","","2"
"Often","2014","higher vocational","Rural Area","","","","","2"
"Often","2014","higher education","Urban Area","","","","","2"
"Often","2014","general elemantary","Rural Area","","","","","2"
"Often","2014","middle vocational","Urban Area","","","","","2"
"Often","2014","middle vocational","Rural Area","","","","","2"
"Often","2014","vocational + Abi","Urban Area","","","","","2"
"Often","2014","vocational + Abi","Rural Area","","","","","2"
"Often","2014","higher vocational","Urban Area","","","","","2"
"Often","2014","higher education","Rural Area","","","","","2"
"Rarely ","2014","higher vocational","Urban Area","","","","","4"
"Rarely ","2014","in school","Urban Area","","","","","4"
"Rarely ","2014","in school","Rural Area","","","","","4"
"Rarely ","2014","inadequately","Urban Area","","","","","4"
"Rarely ","2014","inadequately","Rural Area","","","","","4"
"Rarely ","2014","general elemantary","Urban Area","","","","","4"
"Rarely ","2014","general elemantary","Rural Area","","","","","4"
"Rarely ","2014","middle vocational","Urban Area","","","","","4"
"Rarely ","2014","middle vocational","Rural Area","","","","","4"
"Rarely ","2014","vocational + Abi","Urban Area","","","","","4"
"Rarely ","2014","vocational + Abi","Rural Area","","","","","4"
"Rarely ","2014","higher vocational","Rural Area","","","","","4"
"Rarely ","2014","higher education","Urban Area","","","","","4"
"Rarely ","2014","higher education","Rural Area","","","","","4"
"Sometimes","2014","in school","Urban Area","","","","","3"
"Sometimes","2014","in school","Rural Area","","","","","3"
"Sometimes","2014","inadequately","Urban Area","","","","","3"
"Sometimes","2014","inadequately","Rural Area","","","","","3"
"Sometimes","2014","general elemantary","Urban Area","","","","","3"
"Sometimes","2014","general elemantary","Rural Area","","","","","3"
"Sometimes","2014","middle vocational","Urban Area","","","","","3"
"Sometimes","2014","middle vocational","Rural Area","","","","","3"
"Sometimes","2014","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2014","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2014","higher vocational","Rural Area","","","","","3"
"Sometimes","2014","higher vocational","Urban Area","","","","","3"
"Sometimes","2014","higher education","Rural Area","","","","","3"
"Sometimes","2014","higher education","Urban Area","","","","","3"
"Very often","2014","inadequately","Rural Area","","","","","1"
"Very often","2014","general elemantary","Urban Area","","","","","1"
"Very often","2014","general elemantary","Rural Area","","","","","1"
"Very often","2014","middle vocational","Urban Area","","","","","1"
"Very often","2014","middle vocational","Rural Area","","","","","1"
"Very often","2014","higher vocational","Urban Area","","","","","1"
"Very often","2014","higher vocational","Rural Area","","","","","1"
"Very often","2014","higher education","Urban Area","","","","","1"
"Very often","2014","in school","Urban Area","","","","","1"
"Very often","2014","in school","Rural Area","","","","","1"
"Very often","2014","inadequately","Urban Area","","","","","1"
"Very often","2014","vocational + Abi","Urban Area","","","","","1"
"Very often","2014","vocational + Abi","Rural Area","","","","","1"
"Very often","2014","higher education","Rural Area","","","","","1"
"Never","2015","in school","Urban Area","","","","","5"
"Never","2015","in school","Rural Area","","","","","5"
"Never","2015","inadequately","Urban Area","","","","","5"
"Never","2015","inadequately","Rural Area","","","","","5"
"Never","2015","general elemantary","Urban Area","","","","","5"
"Never","2015","general elemantary","Rural Area","","","","","5"
"Never","2015","middle vocational","Urban Area","","","","","5"
"Never","2015","middle vocational","Rural Area","","","","","5"
"Never","2015","vocational + Abi","Urban Area","","","","","5"
"Never","2015","vocational + Abi","Rural Area","","","","","5"
"Never","2015","higher vocational","Urban Area","","","","","5"
"Never","2015","higher vocational","Rural Area","","","","","5"
"Never","2015","higher education","Urban Area","","","","","5"
"Never","2015","higher education","Rural Area","","","","","5"
"Often","2015","in school","Urban Area","","","","","2"
"Often","2015","in school","Rural Area","","","","","2"
"Often","2015","inadequately","Urban Area","","","","","2"
"Often","2015","inadequately","Rural Area","","","","","2"
"Often","2015","general elemantary","Urban Area","","","","","2"
"Often","2015","general elemantary","Rural Area","","","","","2"
"Often","2015","middle vocational","Urban Area","","","","","2"
"Often","2015","middle vocational","Rural Area","","","","","2"
"Often","2015","vocational + Abi","Urban Area","","","","","2"
"Often","2015","vocational + Abi","Rural Area","","","","","2"
"Often","2015","higher vocational","Urban Area","","","","","2"
"Often","2015","higher vocational","Rural Area","","","","","2"
"Often","2015","higher education","Urban Area","","","","","2"
"Often","2015","higher education","Rural Area","","","","","2"
"Rarely ","2015","in school","Urban Area","","","","","4"
"Rarely ","2015","in school","Rural Area","","","","","4"
"Rarely ","2015","inadequately","Urban Area","","","","","4"
"Rarely ","2015","inadequately","Rural Area","","","","","4"
"Rarely ","2015","middle vocational","Urban Area","","","","","4"
"Rarely ","2015","general elemantary","Urban Area","","","","","4"
"Rarely ","2015","general elemantary","Rural Area","","","","","4"
"Rarely ","2015","vocational + Abi","Urban Area","","","","","4"
"Rarely ","2015","middle vocational","Rural Area","","","","","4"
"Rarely ","2015","higher vocational","Urban Area","","","","","4"
"Rarely ","2015","vocational + Abi","Rural Area","","","","","4"
"Rarely ","2015","higher vocational","Rural Area","","","","","4"
"Rarely ","2015","higher education","Urban Area","","","","","4"
"Rarely ","2015","higher education","Rural Area","","","","","4"
"Sometimes","2015","in school","Urban Area","","","","","3"
"Sometimes","2015","in school","Rural Area","","","","","3"
"Sometimes","2015","inadequately","Urban Area","","","","","3"
"Sometimes","2015","inadequately","Rural Area","","","","","3"
"Sometimes","2015","general elemantary","Urban Area","","","","","3"
"Sometimes","2015","general elemantary","Rural Area","","","","","3"
"Sometimes","2015","middle vocational","Urban Area","","","","","3"
"Sometimes","2015","middle vocational","Rural Area","","","","","3"
"Sometimes","2015","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2015","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2015","higher vocational","Urban Area","","","","","3"
"Sometimes","2015","higher vocational","Rural Area","","","","","3"
"Sometimes","2015","higher education","Rural Area","","","","","3"
"Sometimes","2015","higher education","Urban Area","","","","","3"
"Very often","2015","in school","Urban Area","","","","","1"
"Very often","2015","in school","Rural Area","","","","","1"
"Very often","2015","inadequately","Urban Area","","","","","1"
"Very often","2015","inadequately","Rural Area","","","","","1"
"Very often","2015","general elemantary","Urban Area","","","","","1"
"Very often","2015","general elemantary","Rural Area","","","","","1"
"Very often","2015","middle vocational","Urban Area","","","","","1"
"Very often","2015","middle vocational","Rural Area","","","","","1"
"Very often","2015","vocational + Abi","Urban Area","","","","","1"
"Very often","2015","vocational + Abi","Rural Area","","","","","1"
"Very often","2015","higher vocational","Urban Area","","","","","1"
"Very often","2015","higher vocational","Rural Area","","","","","1"
"Very often","2015","higher education","Urban Area","","","","","1"
"Very often","2015","higher education","Rural Area","","","","","1"
"Never","2016","in school","Urban Area","5","","","","5"
"Never","2016","higher vocational","Rural Area","","","","","5"
"Never","2016","higher education","Urban Area","106","0.191627005140523","0.157733423413695","0.225520586867351","5"
"Never","2016","higher education","Rural Area","50","0.225808919704878","0.171890552850896","0.279727286558859","5"
"Never","2016","in school","Rural Area","1","","","","5"
"Never","2016","inadequately","Urban Area","241","0.185405116714518","0.161485136827741","0.209325096601295","5"
"Never","2016","inadequately","Rural Area","110","0.166793394308625","0.134874471744912","0.198712316872338","5"
"Never","2016","general elemantary","Urban Area","125","0.184458629408577","0.152561881192983","0.21635537762417","5"
"Never","2016","general elemantary","Rural Area","51","0.173708829892837","0.126651647377431","0.220766012408244","5"
"Never","2016","vocational + Abi","Rural Area","10","","","","5"
"Never","2016","higher vocational","Urban Area","","","","","5"
"Never","2016","middle vocational","Urban Area","89","0.171071344330584","0.1389815106832","0.203161177977968","5"
"Never","2016","middle vocational","Rural Area","32","0.157769137286709","0.109925712455857","0.205612562117561","5"
"Never","2016","vocational + Abi","Urban Area","20","","","","5"
"Often","2016","in school","Urban Area","2","","","","2"
"Often","2016","in school","Rural Area","1","","","","2"
"Often","2016","inadequately","Urban Area","177","0.192830426564177","0.168547597325701","0.217113255802653","2"
"Often","2016","inadequately","Rural Area","103","0.227274589818905","0.191393098444207","0.263156081193603","2"
"Often","2016","general elemantary","Urban Area","88","0.189654688817993","0.157415004769003","0.221894372866982","2"
"Often","2016","general elemantary","Rural Area","57","0.238423185248269","0.185495912351478","0.291350458145059","2"
"Often","2016","middle vocational","Urban Area","110","0.252580772134979","0.215555135784994","0.289606408484965","2"
"Often","2016","vocational + Abi","Urban Area","10","","","","2"
"Often","2016","higher vocational","Urban Area","","","","","2"
"Often","2016","higher vocational","Rural Area","","","","","2"
"Often","2016","vocational + Abi","Rural Area","7","","","","2"
"Often","2016","middle vocational","Rural Area","48","0.228121015210616","0.173046216847025","0.283195813574207","2"
"Often","2016","higher education","Rural Area","38","0.152466125693677","0.106109980341303","0.198822271046051","2"
"Often","2016","higher education","Urban Area","86","0.181213911660421","0.148042480730993","0.21438534258985","2"
"Rarely ","2016","in school","Rural Area","1","","","","4"
"Rarely ","2016","in school","Urban Area","4","","","","4"
"Rarely ","2016","middle vocational","Urban Area","91","0.153799357452517","0.123057210734689","0.184541504170346","4"
"Rarely ","2016","general elemantary","Urban Area","85","0.147824384128325","0.118635901819916","0.177012866436735","4"
"Rarely ","2016","inadequately","Urban Area","155","0.117395199381554","0.0975827839839173","0.137207614779191","4"
"Rarely ","2016","inadequately","Rural Area","69","0.108890707727317","0.0822194593393034","0.13556195611533","4"
"Rarely ","2016","general elemantary","Rural Area","25","","","","4"
"Rarely ","2016","middle vocational","Rural Area","27","","","","4"
"Rarely ","2016","vocational + Abi","Urban Area","11","","","","4"
"Rarely ","2016","vocational + Abi","Rural Area","2","","","","4"
"Rarely ","2016","higher vocational","Urban Area","","","","","4"
"Rarely ","2016","higher vocational","Rural Area","","","","","4"
"Rarely ","2016","higher education","Urban Area","101","0.185230207148184","0.151775550495177","0.218684863801191","4"
"Rarely ","2016","higher education","Rural Area","33","0.136483612074111","0.0922127838429121","0.180754440305309","4"
"Sometimes","2016","in school","Urban Area","6","","","","3"
"Sometimes","2016","in school","Rural Area","","","","","3"
"Sometimes","2016","inadequately","Urban Area","270","0.299220195468186","0.271035369764007","0.327405021172365","3"
"Sometimes","2016","inadequately","Rural Area","144","0.270799760938473","0.232751922656859","0.308847599220087","3"
"Sometimes","2016","general elemantary","Urban Area","191","0.3268544599006","0.288279488108414","0.365429431692786","3"
"Sometimes","2016","general elemantary","Rural Area","80","0.387681964969075","0.327165334036461","0.448198595901688","3"
"Sometimes","2016","middle vocational","Urban Area","165","0.274271694631213","0.236252949255538","0.312290440006887","3"
"Sometimes","2016","middle vocational","Rural Area","77","0.352126549576521","0.289437723586235","0.414815375566808","3"
"Sometimes","2016","vocational + Abi","Urban Area","22","","","","3"
"Sometimes","2016","vocational + Abi","Rural Area","10","","","","3"
"Sometimes","2016","higher vocational","Urban Area","","","","","3"
"Sometimes","2016","higher vocational","Rural Area","","","","","3"
"Sometimes","2016","higher education","Urban Area","152","0.293196598718343","0.253994258763662","0.332398938673024","3"
"Sometimes","2016","higher education","Rural Area","65","0.23696521772258","0.182130378967769","0.291800056477391","3"
"Very often","2016","general elemantary","Rural Area","36","0.123193428630702","0.0823714466496497","0.164015410611755","1"
"Very often","2016","middle vocational","Urban Area","74","0.148276831450706","0.117993326784017","0.178560336117396","1"
"Very often","2016","middle vocational","Rural Area","39","0.157066228959053","0.109309585546394","0.204822872371712","1"
"Very often","2016","inadequately","Rural Area","98","0.22624154720668","0.190417773586723","0.262065320826637","1"
"Very often","2016","general elemantary","Urban Area","79","0.151207837744505","0.12174586963927","0.18066980584974","1"
"Very often","2016","vocational + Abi","Urban Area","9","","","","1"
"Very often","2016","vocational + Abi","Rural Area","4","","","","1"
"Very often","2016","higher vocational","Urban Area","","","","","1"
"Very often","2016","higher vocational","Rural Area","","","","","1"
"Very often","2016","higher education","Urban Area","73","0.148732277332529","0.118090150324197","0.179374404340861","1"
"Very often","2016","in school","Urban Area","2","","","","1"
"Very often","2016","in school","Rural Area","2","","","","1"
"Very often","2016","inadequately","Urban Area","171","0.205149061871566","0.18029446481401","0.230003658929121","1"
"Very often","2016","higher education","Rural Area","45","0.248276124804754","0.192565407265672","0.303986842343837","1"
"Never","2017","in school","Urban Area","67","0.199391038852873","0.154697788035539","0.244084289670208","5"
"Never","2017","in school","Rural Area","23","","","","5"
"Never","2017","inadequately","Urban Area","230","0.196644447438543","0.174286419655251","0.219002475221834","5"
"Never","2017","inadequately","Rural Area","98","0.231865101168462","0.192610275985105","0.27111992635182","5"
"Never","2017","general elemantary","Urban Area","438","0.218991493352343","0.20139951837548","0.236583468329206","5"
"Never","2017","general elemantary","Rural Area","229","0.166836520746169","0.145518845967263","0.188154195525076","5"
"Never","2017","middle vocational","Urban Area","1606","0.206263096556186","0.197141623674278","0.215384569438093","5"
"Never","2017","middle vocational","Rural Area","965","0.184891424637912","0.17413208098111","0.195650768294714","5"
"Never","2017","vocational + Abi","Urban Area","341","0.198632847131112","0.179405399336431","0.217860294925793","5"
"Never","2017","vocational + Abi","Rural Area","128","0.189634233748486","0.159168022661146","0.220100444835826","5"
"Never","2017","higher vocational","Urban Area","191","0.206757785065093","0.180358162332395","0.233157407797791","5"
"Never","2017","higher vocational","Rural Area","120","0.182417000756518","0.152473936416452","0.212360065096584","5"
"Never","2017","higher education","Urban Area","959","0.1811166502831","0.170503388229816","0.191729912336384","5"
"Never","2017","higher education","Rural Area","318","0.151338857807115","0.135403784143916","0.167273931470313","5"
"Often","2017","in school","Urban Area","17","","","","2"
"Often","2017","in school","Rural Area","12","","","","2"
"Often","2017","inadequately","Urban Area","218","0.152807340755783","0.132567739662846","0.173046941848719","2"
"Often","2017","general elemantary","Urban Area","264","0.104542462822181","0.0915275292562953","0.117557396388067","2"
"Often","2017","inadequately","Rural Area","96","0.170215813710671","0.135258412776882","0.205173214644461","2"
"Often","2017","middle vocational","Urban Area","588","0.0725623747564835","0.0667142851622518","0.0784104643507152","2"
"Often","2017","general elemantary","Rural Area","146","0.103894754911574","0.0864483688365807","0.121341140986566","2"
"Often","2017","vocational + Abi","Urban Area","137","0.0783433442212223","0.0653934573830796","0.0912932310593651","2"
"Often","2017","vocational + Abi","Rural Area","52","0.085723623329414","0.0639661458781245","0.107481100780704","2"
"Often","2017","middle vocational","Rural Area","392","0.0713297459413205","0.0641965234566303","0.0784629684260107","2"
"Often","2017","higher vocational","Urban Area","44","0.0342795247101324","0.0224189156471251","0.0461401337731396","2"
"Often","2017","higher vocational","Rural Area","36","0.079701355695992","0.0587025348944282","0.100700176497556","2"
"Often","2017","higher education","Urban Area","378","0.0619679037604844","0.0553235777951066","0.0686122297258623","2"
"Often","2017","higher education","Rural Area","147","0.0829981127002782","0.0707313231660612","0.0952649022344952","2"
"Rarely ","2017","in school","Urban Area","131","0.456987448397615","0.401264258042973","0.512710638752257","4"
"Rarely ","2017","in school","Rural Area","43","0.375292239878185","0.290410098534408","0.460174381221963","4"
"Rarely ","2017","inadequately","Urban Area","197","0.272557358295819","0.247509702828166","0.297605013763472","4"
"Rarely ","2017","inadequately","Rural Area","77","0.216380506826907","0.178078785842403","0.254682227811411","4"
"Rarely ","2017","general elemantary","Urban Area","634","0.354754314734301","0.334402670992643","0.37510595847596","4"
"Rarely ","2017","general elemantary","Rural Area","357","0.362923258077972","0.335429605944254","0.39041691021169","4"
"Rarely ","2017","middle vocational","Urban Area","2819","0.379931493332286","0.368989702642941","0.390873284021631","4"
"Rarely ","2017","middle vocational","Rural Area","1930","0.40230949034403","0.38871891062015","0.415900070067911","4"
"Rarely ","2017","vocational + Abi","Urban Area","629","0.394652437381602","0.371097056438472","0.418207818324733","4"
"Rarely ","2017","vocational + Abi","Rural Area","239","0.41407512166753","0.375794403963941","0.452355839371119","4"
"Rarely ","2017","higher vocational","Urban Area","387","0.441328708197105","0.408960165809817","0.473697250584393","4"
"Rarely ","2017","higher vocational","Rural Area","262","0.375532978455499","0.337985873485101","0.413080083425896","4"
"Rarely ","2017","higher education","Urban Area","2114","0.454298723060598","0.440577054607011","0.468020391514185","4"
"Rarely ","2017","higher education","Rural Area","777","0.414663243161754","0.392757279685863","0.436569206637646","4"
"Sometimes","2017","in school","Rural Area","46","0.337230782309709","0.254353050996667","0.420108513622751","3"
"Sometimes","2017","in school","Urban Area","88","0.303069969605941","0.251660284323866","0.354479654888016","3"
"Sometimes","2017","inadequately","Urban Area","390","0.285273112132511","0.259872789800532","0.310673434464491","3"
"Sometimes","2017","inadequately","Rural Area","128","0.339938457847481","0.295878003547945","0.383998912147018","3"
"Sometimes","2017","general elemantary","Urban Area","680","0.295302447633444","0.275897700006342","0.314707195260547","3"
"Sometimes","2017","general elemantary","Rural Area","388","0.328110174869054","0.301263652329046","0.354956697409062","3"
"Sometimes","2017","middle vocational","Urban Area","2364","0.321533528570809","0.311004380168049","0.332062676973569","3"
"Sometimes","2017","middle vocational","Rural Area","1618","0.329436693146521","0.31641025921013","0.342463127082912","3"
"Sometimes","2017","vocational + Abi","Urban Area","506","0.292302144393887","0.270383167493785","0.314221121293989","3"
"Sometimes","2017","vocational + Abi","Rural Area","206","0.295076667879814","0.259631428704144","0.330521907055484","3"
"Sometimes","2017","higher vocational","Urban Area","272","0.297090214110795","0.267301082447164","0.326879345774426","3"
"Sometimes","2017","higher vocational","Rural Area","215","0.35087890601502","0.313875717076328","0.387882094953712","3"
"Sometimes","2017","higher education","Urban Area","1485","0.290825528427554","0.278309933795504","0.303341123059604","3"
"Sometimes","2017","higher education","Rural Area","657","0.341637540082959","0.320549946961519","0.362725133204399","3"
"Very often","2017","in school","Urban Area","4","","","","1"
"Very often","2017","in school","Rural Area","1","","","","1"
"Very often","2017","inadequately","Urban Area","179","0.0927177413773439","0.0764025798168922","0.109032902937796","1"
"Very often","2017","inadequately","Rural Area","45","0.0416001204464782","0.0230273250164256","0.0601729158765308","1"
"Very often","2017","general elemantary","Urban Area","107","0.02640928145773","0.0195884141799364","0.0332301487355235","1"
"Very often","2017","general elemantary","Rural Area","55","0.0382352913952318","0.0272706160197144","0.0491999667707493","1"
"Very often","2017","middle vocational","Urban Area","182","0.0197095067842361","0.0165759960118238","0.0228430175566485","1"
"Very often","2017","middle vocational","Rural Area","96","0.0120326459302156","0.00901080548541768","0.0150544863750136","1"
"Very often","2017","vocational + Abi","Urban Area","41","0.0360692268721764","0.0270831179642858","0.0450553357800671","1"
"Very often","2017","vocational + Abi","Rural Area","11","","","","1"
"Very often","2017","higher vocational","Urban Area","10","","","","1"
"Very often","2017","higher vocational","Rural Area","6","","","","1"
"Very often","2017","higher education","Urban Area","122","0.0117911944682635","0.00881636592908116","0.0147660230074459","1"
"Very often","2017","higher education","Rural Area","44","0.0093622462478938","0.00508012304688897","0.0136443694488986","1"
"Never","2018","in school","Urban Area","","","","","5"
"Never","2018","general elemantary","Urban Area","17","","","","5"
"Never","2018","general elemantary","Rural Area","7","","","","5"
"Never","2018","higher vocational","Rural Area","","","","","5"
"Never","2018","higher education","Urban Area","6","","","","5"
"Never","2018","higher education","Rural Area","2","","","","5"
"Never","2018","in school","Rural Area","2","","","","5"
"Never","2018","inadequately","Urban Area","29","","","","5"
"Never","2018","inadequately","Rural Area","12","","","","5"
"Never","2018","middle vocational","Urban Area","9","","","","5"
"Never","2018","middle vocational","Rural Area","6","","","","5"
"Never","2018","vocational + Abi","Urban Area","3","","","","5"
"Never","2018","vocational + Abi","Rural Area","2","","","","5"
"Never","2018","higher vocational","Urban Area","","","","","5"
"Often","2018","in school","Urban Area","1","","","","2"
"Often","2018","in school","Rural Area","1","","","","2"
"Often","2018","inadequately","Urban Area","22","","","","2"
"Often","2018","general elemantary","Urban Area","12","","","","2"
"Often","2018","general elemantary","Rural Area","5","","","","2"
"Often","2018","middle vocational","Urban Area","4","","","","2"
"Often","2018","middle vocational","Rural Area","3","","","","2"
"Often","2018","vocational + Abi","Urban Area","","","","","2"
"Often","2018","vocational + Abi","Rural Area","","","","","2"
"Often","2018","higher vocational","Urban Area","","","","","2"
"Often","2018","higher vocational","Rural Area","","","","","2"
"Often","2018","higher education","Urban Area","7","","","","2"
"Often","2018","higher education","Rural Area","3","","","","2"
"Often","2018","inadequately","Rural Area","11","","","","2"
"Rarely ","2018","in school","Urban Area","1","","","","4"
"Rarely ","2018","inadequately","Rural Area","3","","","","4"
"Rarely ","2018","general elemantary","Urban Area","10","","","","4"
"Rarely ","2018","general elemantary","Rural Area","7","","","","4"
"Rarely ","2018","middle vocational","Urban Area","2","","","","4"
"Rarely ","2018","middle vocational","Rural Area","5","","","","4"
"Rarely ","2018","vocational + Abi","Urban Area","1","","","","4"
"Rarely ","2018","in school","Rural Area","2","","","","4"
