"plj0587","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Sometimes","2013","Other degree","indirect migration background","","","",""
"Sometimes","2013","no degree/no degree yet","no migration background","165","0.289683934936159","0.251137847785023","0.328230022087296"
"Sometimes","2013","no degree/no degree yet","direct migration background","58","0.359807804210531","0.287448361069725","0.432167247351336"
"Sometimes","2013","no degree/no degree yet","indirect migration background","","","",""
"Rarely ","2013","lower secondary degree","no migration background","2314","0.350881689777198","0.339192117436635","0.362571262117762"
"Rarely ","2013","lower secondary degree","direct migration background","137","0.289415342216833","0.247042222419981","0.331788462013684"
"Rarely ","2013","lower secondary degree","indirect migration background","104","0.434477881406672","0.376726349714366","0.492229413098979"
"Rarely ","2013","secondary school degree","no migration background","2823","0.392642170180426","0.381449059770866","0.403835280589986"
"Rarely ","2013","secondary school degree","direct migration background","90","0.277354826872275","0.224150854863998","0.330558798880551"
"Rarely ","2013","secondary school degree","indirect migration background","115","0.331427160689795","0.278512049616586","0.384342271763004"
"Rarely ","2013","college entrance qualification","no migration background","2846","0.416699018017792","0.404915042517068","0.428482993518516"
"Rarely ","2013","college entrance qualification","direct migration background","122","0.407579347727842","0.353486525618395","0.461672169837288"
"Rarely ","2013","college entrance qualification","indirect migration background","137","0.389102896325272","0.338528553543849","0.439677239106694"
"Rarely ","2013","Other degree","no migration background","66","0.337620351653246","0.272081188419654","0.403159514886838"
"Rarely ","2013","Other degree","direct migration background","414","0.306667092211309","0.282303385180356","0.331030799242261"
"Rarely ","2013","Other degree","indirect migration background","","","",""
"Rarely ","2013","no degree/no degree yet","no migration background","207","0.388610950192691","0.347191090838526","0.430030809546856"
"Rarely ","2013","no degree/no degree yet","direct migration background","45","0.23894514522857","0.174652421527819","0.30323786892932"
"Rarely ","2013","no degree/no degree yet","indirect migration background","44","0.356873628803793","0.267750178953113","0.445997078654474"
"Never","2013","lower secondary degree","no migration background","1307","0.199989888247531","0.190192550111858","0.209787226383205"
"Never","2013","lower secondary degree","direct migration background","86","0.175521399109047","0.139976565719804","0.21106623249829"
"Never","2013","lower secondary degree","indirect migration background","54","0.199243886464848","0.152706980341872","0.245780792587823"
"Never","2013","secondary school degree","no migration background","1146","0.141538177342353","0.133548535854613","0.149527818830093"
"Never","2013","secondary school degree","direct migration background","60","0.209473777210146","0.161113741678163","0.25783381274213"
"Never","2013","secondary school degree","indirect migration background","50","0.203114185810011","0.157889092119782","0.248339279500241"
"Never","2013","college entrance qualification","no migration background","1156","0.148133650420205","0.139642885190586","0.156624415649825"
"Never","2013","college entrance qualification","direct migration background","65","0.248593312483446","0.201015912106758","0.296170712860133"
"Never","2013","college entrance qualification","indirect migration background","63","0.205531429198243","0.163614306425747","0.24744855197074"
"Never","2013","Other degree","no migration background","37","0.149873274925407","0.100403831248595","0.199342718602219"
"Never","2013","Other degree","direct migration background","256","0.196249711870315","0.17526495418133","0.217234469559301"
"Never","2013","Other degree","indirect migration background","","","",""
"Never","2013","no degree/no degree yet","no migration background","91","0.168316426168439","0.136523200877266","0.200109651459612"
"Never","2013","no degree/no degree yet","direct migration background","31","0.228891447852212","0.165551561215687","0.292231334488736"
"Never","2013","no degree/no degree yet","indirect migration background","","","",""
"Very often","2014","lower secondary degree","no migration background","","","",""
"Very often","2014","lower secondary degree","direct migration background","","","",""
"Very often","2014","lower secondary degree","indirect migration background","","","",""
"Very often","2014","secondary school degree","no migration background","","","",""
"Very often","2014","secondary school degree","direct migration background","","","",""
"Very often","2014","secondary school degree","indirect migration background","","","",""
"Very often","2014","college entrance qualification","no migration background","","","",""
"Very often","2014","college entrance qualification","direct migration background","","","",""
"Very often","2014","college entrance qualification","indirect migration background","","","",""
"Very often","2014","Other degree","no migration background","","","",""
"Very often","2014","Other degree","direct migration background","","","",""
"Very often","2014","Other degree","indirect migration background","","","",""
"Very often","2014","no degree/no degree yet","no migration background","","","",""
"Very often","2014","no degree/no degree yet","direct migration background","","","",""
"Very often","2014","no degree/no degree yet","indirect migration background","","","",""
"Often","2014","lower secondary degree","no migration background","","","",""
"Often","2014","lower secondary degree","direct migration background","","","",""
"Often","2014","lower secondary degree","indirect migration background","","","",""
"Often","2014","secondary school degree","no migration background","","","",""
"Often","2014","secondary school degree","direct migration background","","","",""
"Often","2014","secondary school degree","indirect migration background","","","",""
"Often","2014","college entrance qualification","no migration background","","","",""
"Often","2014","college entrance qualification","direct migration background","","","",""
"Often","2014","college entrance qualification","indirect migration background","","","",""
"Often","2014","Other degree","no migration background","","","",""
"Often","2014","Other degree","direct migration background","","","",""
"Often","2014","Other degree","indirect migration background","","","",""
"Often","2014","no degree/no degree yet","no migration background","","","",""
"Often","2014","no degree/no degree yet","direct migration background","","","",""
"Often","2014","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2014","lower secondary degree","no migration background","","","",""
"Sometimes","2014","lower secondary degree","direct migration background","","","",""
"Sometimes","2014","lower secondary degree","indirect migration background","","","",""
"Sometimes","2014","secondary school degree","no migration background","","","",""
"Sometimes","2014","secondary school degree","direct migration background","","","",""
"Sometimes","2014","secondary school degree","indirect migration background","","","",""
"Sometimes","2014","college entrance qualification","no migration background","","","",""
"Sometimes","2014","college entrance qualification","direct migration background","","","",""
"Sometimes","2014","college entrance qualification","indirect migration background","","","",""
"Sometimes","2014","Other degree","no migration background","","","",""
"Sometimes","2014","Other degree","direct migration background","","","",""
"Sometimes","2014","Other degree","indirect migration background","","","",""
"Sometimes","2014","no degree/no degree yet","no migration background","","","",""
"Sometimes","2014","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2014","no degree/no degree yet","indirect migration background","","","",""
"Rarely ","2014","lower secondary degree","no migration background","","","",""
"Rarely ","2014","lower secondary degree","direct migration background","","","",""
"Rarely ","2014","lower secondary degree","indirect migration background","","","",""
"Rarely ","2014","secondary school degree","no migration background","","","",""
"Rarely ","2014","secondary school degree","direct migration background","","","",""
"Rarely ","2014","secondary school degree","indirect migration background","","","",""
"Rarely ","2014","college entrance qualification","no migration background","","","",""
"Rarely ","2014","college entrance qualification","direct migration background","","","",""
"Rarely ","2014","college entrance qualification","indirect migration background","","","",""
"Rarely ","2014","Other degree","no migration background","","","",""
"Rarely ","2014","Other degree","direct migration background","","","",""
"Rarely ","2014","Other degree","indirect migration background","","","",""
"Rarely ","2014","no degree/no degree yet","no migration background","","","",""
"Rarely ","2014","no degree/no degree yet","direct migration background","","","",""
"Rarely ","2014","no degree/no degree yet","indirect migration background","","","",""
"Never","2014","lower secondary degree","no migration background","","","",""
"Never","2014","lower secondary degree","direct migration background","","","",""
"Never","2014","lower secondary degree","indirect migration background","","","",""
"Never","2014","secondary school degree","no migration background","","","",""
"Never","2014","secondary school degree","direct migration background","","","",""
"Never","2014","secondary school degree","indirect migration background","","","",""
"Never","2014","college entrance qualification","no migration background","","","",""
"Never","2014","college entrance qualification","direct migration background","","","",""
"Never","2014","college entrance qualification","indirect migration background","","","",""
"Never","2014","Other degree","no migration background","","","",""
"Never","2014","Other degree","direct migration background","","","",""
"Never","2014","Other degree","indirect migration background","","","",""
"Never","2014","no degree/no degree yet","no migration background","","","",""
"Never","2014","no degree/no degree yet","direct migration background","","","",""
"Never","2014","no degree/no degree yet","indirect migration background","","","",""
"Very often","2015","lower secondary degree","no migration background","","","",""
"Very often","2015","lower secondary degree","direct migration background","","","",""
"Very often","2015","lower secondary degree","indirect migration background","","","",""
"Very often","2015","secondary school degree","no migration background","","","",""
"Very often","2015","secondary school degree","direct migration background","","","",""
"Very often","2015","secondary school degree","indirect migration background","","","",""
"Very often","2015","college entrance qualification","no migration background","","","",""
"Very often","2015","college entrance qualification","direct migration background","","","",""
"Very often","2015","college entrance qualification","indirect migration background","","","",""
"Very often","2015","Other degree","no migration background","","","",""
"Very often","2015","Other degree","direct migration background","","","",""
"Very often","2015","Other degree","indirect migration background","","","",""
"Very often","2015","no degree/no degree yet","no migration background","","","",""
"Very often","2015","no degree/no degree yet","direct migration background","","","",""
"Very often","2015","no degree/no degree yet","indirect migration background","","","",""
"Often","2015","lower secondary degree","no migration background","","","",""
"Often","2015","lower secondary degree","direct migration background","","","",""
"Often","2015","lower secondary degree","indirect migration background","","","",""
"Often","2015","secondary school degree","no migration background","","","",""
"Often","2015","secondary school degree","direct migration background","","","",""
"Often","2015","secondary school degree","indirect migration background","","","",""
"Often","2015","college entrance qualification","no migration background","","","",""
"Often","2015","college entrance qualification","direct migration background","","","",""
"Often","2015","college entrance qualification","indirect migration background","","","",""
"Often","2015","Other degree","no migration background","","","",""
"Often","2015","Other degree","direct migration background","","","",""
"Often","2015","Other degree","indirect migration background","","","",""
"Often","2015","no degree/no degree yet","no migration background","","","",""
"Often","2015","no degree/no degree yet","direct migration background","","","",""
"Often","2015","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2015","lower secondary degree","no migration background","","","",""
"Sometimes","2015","lower secondary degree","direct migration background","","","",""
"Sometimes","2015","lower secondary degree","indirect migration background","","","",""
"Sometimes","2015","secondary school degree","no migration background","","","",""
"Sometimes","2015","secondary school degree","direct migration background","","","",""
"Sometimes","2015","secondary school degree","indirect migration background","","","",""
"Sometimes","2015","college entrance qualification","no migration background","","","",""
"Sometimes","2015","college entrance qualification","direct migration background","","","",""
"Sometimes","2015","college entrance qualification","indirect migration background","","","",""
"Sometimes","2015","Other degree","no migration background","","","",""
"Sometimes","2015","Other degree","direct migration background","","","",""
"Sometimes","2015","Other degree","indirect migration background","","","",""
"Sometimes","2015","no degree/no degree yet","no migration background","","","",""
"Sometimes","2015","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2015","no degree/no degree yet","indirect migration background","","","",""
"Rarely ","2015","lower secondary degree","no migration background","","","",""
"Rarely ","2015","lower secondary degree","direct migration background","","","",""
"Rarely ","2015","lower secondary degree","indirect migration background","","","",""
"Rarely ","2015","secondary school degree","no migration background","","","",""
"Rarely ","2015","secondary school degree","direct migration background","","","",""
"Rarely ","2015","secondary school degree","indirect migration background","","","",""
"Rarely ","2015","college entrance qualification","no migration background","","","",""
"Rarely ","2015","college entrance qualification","direct migration background","","","",""
"Rarely ","2015","college entrance qualification","indirect migration background","","","",""
"Rarely ","2015","Other degree","no migration background","","","",""
"Rarely ","2015","Other degree","direct migration background","","","",""
"Rarely ","2015","Other degree","indirect migration background","","","",""
"Rarely ","2015","no degree/no degree yet","no migration background","","","",""
"Rarely ","2015","no degree/no degree yet","direct migration background","","","",""
"Rarely ","2015","no degree/no degree yet","indirect migration background","","","",""
"Never","2015","lower secondary degree","no migration background","","","",""
"Never","2015","lower secondary degree","direct migration background","","","",""
"Never","2015","lower secondary degree","indirect migration background","","","",""
"Never","2015","secondary school degree","no migration background","","","",""
"Never","2015","secondary school degree","direct migration background","","","",""
"Never","2015","secondary school degree","indirect migration background","","","",""
"Never","2015","college entrance qualification","no migration background","","","",""
"Never","2015","college entrance qualification","direct migration background","","","",""
"Never","2015","college entrance qualification","indirect migration background","","","",""
"Never","2015","Other degree","no migration background","","","",""
"Never","2015","Other degree","direct migration background","","","",""
"Never","2015","Other degree","indirect migration background","","","",""
"Never","2015","no degree/no degree yet","no migration background","","","",""
"Never","2015","no degree/no degree yet","direct migration background","","","",""
"Never","2015","no degree/no degree yet","indirect migration background","","","",""
"Very often","2016","lower secondary degree","no migration background","","","",""
"Very often","2016","lower secondary degree","direct migration background","","","",""
"Very often","2016","lower secondary degree","indirect migration background","","","",""
"Very often","2016","secondary school degree","no migration background","","","",""
"Very often","2016","secondary school degree","direct migration background","","","",""
"Very often","2016","secondary school degree","indirect migration background","","","",""
"Very often","2016","college entrance qualification","no migration background","","","",""
"Very often","2016","college entrance qualification","direct migration background","","","",""
"Very often","2016","college entrance qualification","indirect migration background","","","",""
"Very often","2016","Other degree","no migration background","","","",""
"Very often","2016","Other degree","direct migration background","344","0.156980952729351","0.142126760921865","0.171835144536836"
"Very often","2016","Other degree","indirect migration background","","","",""
"Very often","2016","no degree/no degree yet","no migration background","","","",""
"Very often","2016","no degree/no degree yet","direct migration background","278","0.210809405879514","0.19074179967671","0.230877012082319"
"Very often","2016","no degree/no degree yet","indirect migration background","","","",""
"Often","2016","lower secondary degree","no migration background","","","",""
"Often","2016","lower secondary degree","direct migration background","","","",""
"Often","2016","lower secondary degree","indirect migration background","","","",""
"Often","2016","secondary school degree","no migration background","","","",""
"Often","2016","secondary school degree","direct migration background","","","",""
"Often","2016","secondary school degree","indirect migration background","","","",""
"Often","2016","college entrance qualification","no migration background","","","",""
"Often","2016","college entrance qualification","direct migration background","","","",""
"Often","2016","college entrance qualification","indirect migration background","","","",""
"Often","2016","Other degree","no migration background","","","",""
"Often","2016","Other degree","direct migration background","420","0.199508890538595","0.18319091653778","0.21582686453941"
"Often","2016","Other degree","indirect migration background","","","",""
"Often","2016","no degree/no degree yet","no migration background","","","",""
"Often","2016","no degree/no degree yet","direct migration background","287","0.203392572024936","0.183588734819567","0.223196409230306"
"Often","2016","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2016","lower secondary degree","no migration background","","","",""
"Sometimes","2016","lower secondary degree","direct migration background","","","",""
"Sometimes","2016","lower secondary degree","indirect migration background","","","",""
"Sometimes","2016","secondary school degree","no migration background","","","",""
"Sometimes","2016","secondary school degree","direct migration background","","","",""
"Sometimes","2016","secondary school degree","indirect migration background","","","",""
"Sometimes","2016","college entrance qualification","no migration background","","","",""
"Sometimes","2016","college entrance qualification","direct migration background","","","",""
"Sometimes","2016","college entrance qualification","indirect migration background","","","",""
"Sometimes","2016","Other degree","no migration background","","","",""
"Sometimes","2016","Other degree","direct migration background","722","0.309482411110771","0.290606313598611","0.32835850862293"
"Sometimes","2016","Other degree","indirect migration background","","","",""
"Sometimes","2016","no degree/no degree yet","no migration background","","","",""
"Sometimes","2016","no degree/no degree yet","direct migration background","426","0.292250560175753","0.26987483749127","0.314626282860237"
"Sometimes","2016","no degree/no degree yet","indirect migration background","","","",""
"Rarely ","2016","lower secondary degree","no migration background","","","",""
"Rarely ","2016","lower secondary degree","direct migration background","","","",""
"Rarely ","2016","lower secondary degree","indirect migration background","","","",""
"Rarely ","2016","secondary school degree","no migration background","","","",""
"Rarely ","2016","secondary school degree","direct migration background","","","",""
"Rarely ","2016","secondary school degree","indirect migration background","","","",""
"Rarely ","2016","college entrance qualification","no migration background","","","",""
"Rarely ","2016","college entrance qualification","direct migration background","","","",""
"Rarely ","2016","college entrance qualification","indirect migration background","","","",""
"Rarely ","2016","Other degree","no migration background","","","",""
"Rarely ","2016","Other degree","direct migration background","356","0.14483732977373","0.13046684311735","0.159207816430111"
"Rarely ","2016","Other degree","indirect migration background","","","",""
"Rarely ","2016","no degree/no degree yet","no migration background","","","",""
"Rarely ","2016","no degree/no degree yet","direct migration background","234","0.115846360265031","0.1001005616039","0.131592158926161"
"Rarely ","2016","no degree/no degree yet","indirect migration background","","","",""
"Never","2016","lower secondary degree","no migration background","","","",""
"Never","2016","lower secondary degree","direct migration background","","","",""
"Never","2016","lower secondary degree","indirect migration background","","","",""
"Never","2016","secondary school degree","no migration background","","","",""
"Never","2016","secondary school degree","direct migration background","","","",""
"Never","2016","secondary school degree","indirect migration background","","","",""
"Never","2016","college entrance qualification","no migration background","","","",""
"Never","2016","college entrance qualification","direct migration background","","","",""
"Never","2016","college entrance qualification","indirect migration background","","","",""
"Never","2016","Other degree","no migration background","","","",""
"Never","2016","Other degree","direct migration background","462","0.189190415847553","0.173197934371368","0.205182897323738"
"Never","2016","Other degree","indirect migration background","","","",""
"Never","2016","no degree/no degree yet","no migration background","","","",""
"Never","2016","no degree/no degree yet","direct migration background","362","0.177701101654765","0.158894100901116","0.196508102408414"
"Never","2016","no degree/no degree yet","indirect migration background","","","",""
"Very often","2017","lower secondary degree","no migration background","92","0.0162763045678596","0.0128635545505794","0.0196890545851397"
"Very often","2017","lower secondary degree","direct migration background","","","",""
"Very often","2017","lower secondary degree","indirect migration background","","","",""
"Very often","2017","secondary school degree","no migration background","96","0.0163803605204183","0.0133691558674337","0.019391565173403"
"Very often","2017","secondary school degree","direct migration background","","","",""
"Very often","2017","secondary school degree","indirect migration background","","","",""
"Very often","2017","college entrance qualification","no migration background","66","0.0118252409337467","0.0092744380703659","0.0143760437971275"
"Very often","2017","college entrance qualification","direct migration background","","","",""
"Very often","2017","college entrance qualification","indirect migration background","","","",""
"Very often","2017","Other degree","no migration background","","","",""
"Very often","2017","Other degree","direct migration background","333","0.042190629534203","0.0362154512661724","0.0481658078022336"
"Very often","2017","Other degree","indirect migration background","","","",""
"Very often","2017","no degree/no degree yet","no migration background","","","",""
"Very often","2017","no degree/no degree yet","direct migration background","229","0.0879726138337427","0.0739925249694033","0.101952702698082"
"Very often","2017","no degree/no degree yet","indirect migration background","","","",""
"Often","2017","lower secondary degree","no migration background","423","0.0773813570729544","0.0701749416960608","0.0845877724498481"
"Often","2017","lower secondary degree","direct migration background","60","0.113821878110665","0.0850171993379979","0.142626556883332"
"Often","2017","lower secondary degree","indirect migration background","31","0.0818169390423598","0.053265190375302","0.110368687709418"
"Often","2017","secondary school degree","no migration background","451","0.0626963218454103","0.056945549954703","0.0684470937361176"
"Often","2017","secondary school degree","direct migration background","33","0.0911685329645863","0.0615571330649744","0.120779932864198"
"Often","2017","secondary school degree","indirect migration background","30","0.052456173946887","0.0312102380967345","0.0737021097970395"
"Often","2017","college entrance qualification","no migration background","375","0.0599230945690117","0.054322503970996","0.0655236851670274"
"Often","2017","college entrance qualification","direct migration background","","","",""
"Often","2017","college entrance qualification","indirect migration background","56","0.107284746208839","0.0829050531572642","0.131664439260414"
"Often","2017","Other degree","no migration background","","","",""
"Often","2017","Other degree","direct migration background","634","0.122837610759561","0.11308077477213","0.132594446746991"
"Often","2017","Other degree","indirect migration background","","","",""
"Often","2017","no degree/no degree yet","no migration background","38","0.0565751481454628","0.0360353362270815","0.077114960063844"
"Often","2017","no degree/no degree yet","direct migration background","305","0.17043811429848","0.151879737005177","0.188996491591783"
"Often","2017","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2017","lower secondary degree","no migration background","1632","0.317836270421468","0.305277820230368","0.330394720612568"
"Sometimes","2017","lower secondary degree","direct migration background","145","0.28474924857251","0.243818460602432","0.325680036542588"
"Sometimes","2017","lower secondary degree","indirect migration background","122","0.395265086324554","0.344335141125759","0.446195031523348"
"Sometimes","2017","secondary school degree","no migration background","2144","0.324428400021377","0.313322338535075","0.335534461507679"
"Sometimes","2017","secondary school degree","direct migration background","106","0.333941811701455","0.285425669103072","0.382457954299838"
"Sometimes","2017","secondary school degree","indirect migration background","129","0.374406336342766","0.32828565941064","0.420527013274892"
"Sometimes","2017","college entrance qualification","no migration background","2019","0.28848694500973","0.277796161443443","0.299177728576018"
"Sometimes","2017","college entrance qualification","direct migration background","131","0.293042361509179","0.250071767790113","0.336012955228245"
"Sometimes","2017","college entrance qualification","indirect migration background","162","0.244119078474762","0.210279081201193","0.277959075748332"
"Sometimes","2017","Other degree","no migration background","52","0.343137450238815","0.270697619027018","0.415577281450613"
"Sometimes","2017","Other degree","direct migration background","1566","0.338440599602888","0.324375948162203","0.352505251043572"
"Sometimes","2017","Other degree","indirect migration background","","","",""
"Sometimes","2017","no degree/no degree yet","no migration background","157","0.298000269814587","0.257336582456806","0.338663957172368"
"Sometimes","2017","no degree/no degree yet","direct migration background","499","0.34084789953687","0.317453851597324","0.364241947476415"
"Sometimes","2017","no degree/no degree yet","indirect migration background","","","",""
"Rarely ","2017","lower secondary degree","no migration background","2003","0.381734247306423","0.368631626736848","0.394836867875997"
"Rarely ","2017","lower secondary degree","direct migration background","144","0.316060817688946","0.27389274781794","0.358228887559952"
"Rarely ","2017","lower secondary degree","indirect migration background","101","0.292175825975967","0.244802781537171","0.339548870414763"
"Rarely ","2017","secondary school degree","no migration background","2828","0.413445686943921","0.401763388462629","0.425127985425212"
"Rarely ","2017","secondary school degree","direct migration background","137","0.395330256529801","0.345034201261364","0.445626311798239"
"Rarely ","2017","secondary school degree","indirect migration background","158","0.374013988608573","0.32790303069942","0.420124946517726"
"Rarely ","2017","college entrance qualification","no migration background","3089","0.452621201473629","0.440875838269304","0.464366564677955"
"Rarely ","2017","college entrance qualification","direct migration background","180","0.417943221889216","0.371379168918811","0.464507274859622"
"Rarely ","2017","college entrance qualification","indirect migration background","258","0.42998819817474","0.390987448226574","0.468988948122906"
"Rarely ","2017","Other degree","no migration background","59","0.326220207136913","0.254684884620797","0.397755529653029"
"Rarely ","2017","Other degree","direct migration background","1007","0.305768619743024","0.292073939386109","0.31946330009994"
"Rarely ","2017","Other degree","indirect migration background","","","",""
"Rarely ","2017","no degree/no degree yet","no migration background","191","0.421902820438571","0.377995534166264","0.465810106710878"
"Rarely ","2017","no degree/no degree yet","direct migration background","237","0.229952820518258","0.209184074181883","0.250721566854632"
"Rarely ","2017","no degree/no degree yet","indirect migration background","53","0.387695450626463","0.300882503201121","0.474508398051804"
"Never","2017","lower secondary degree","no migration background","1131","0.206771820631295","0.195849001302099","0.217694639960492"
"Never","2017","lower secondary degree","direct migration background","98","0.226848174351543","0.188865137240563","0.264831211462523"
"Never","2017","lower secondary degree","indirect migration background","86","0.195144087165623","0.153859948523115","0.23642822580813"
"Never","2017","secondary school degree","no migration background","1307","0.183049230668874","0.173875481823137","0.192222979514611"
"Never","2017","secondary school degree","direct migration background","78","0.161931163616349","0.124034598963333","0.199827728269365"
"Never","2017","secondary school degree","indirect migration background","98","0.168971227537305","0.133261024690588","0.204681430384023"
"Never","2017","college entrance qualification","no migration background","1350","0.187143518013882","0.177940095720092","0.196346940307672"
"Never","2017","college entrance qualification","direct migration background","89","0.228578587203164","0.188934988360211","0.268222186046118"
"Never","2017","college entrance qualification","indirect migration background","134","0.210389923098732","0.178281307932061","0.242498538265403"
"Never","2017","Other degree","no migration background","33","0.198179471141223","0.137355602845703","0.259003339436743"
"Never","2017","Other degree","direct migration background","808","0.190762540360325","0.179084018958004","0.202441061762645"
"Never","2017","Other degree","indirect migration background","","","",""
"Never","2017","no degree/no degree yet","no migration background","91","0.203708439680482","0.167901226330759","0.239515653030205"
"Never","2017","no degree/no degree yet","direct migration background","307","0.17078855181265","0.152215029705978","0.189362073919322"
"Never","2017","no degree/no degree yet","indirect migration background","","","",""
"Very often","2018","lower secondary degree","no migration background","","","",""
"Very often","2018","lower secondary degree","direct migration background","","","",""
"Very often","2018","lower secondary degree","indirect migration background","","","",""
"Very often","2018","secondary school degree","no migration background","","","",""
"Very often","2018","secondary school degree","direct migration background","","","",""
"Very often","2018","secondary school degree","indirect migration background","","","",""
"Very often","2018","college entrance qualification","no migration background","","","",""
"Very often","2018","college entrance qualification","direct migration background","","","",""
"Very often","2018","college entrance qualification","indirect migration background","","","",""
"Very often","2018","Other degree","no migration background","","","",""
"Very often","2018","Other degree","direct migration background","","","",""
"Very often","2018","Other degree","indirect migration background","","","",""
"Very often","2018","no degree/no degree yet","no migration background","","","",""
"Very often","2018","no degree/no degree yet","direct migration background","","","",""
"Very often","2018","no degree/no degree yet","indirect migration background","","","",""
"Often","2018","lower secondary degree","no migration background","","","",""
"Often","2018","lower secondary degree","direct migration background","","","",""
"Often","2018","lower secondary degree","indirect migration background","","","",""
"Often","2018","secondary school degree","no migration background","","","",""
"Often","2018","secondary school degree","direct migration background","","","",""
"Often","2018","secondary school degree","indirect migration background","","","",""
"Often","2018","college entrance qualification","no migration background","","","",""
"Often","2018","college entrance qualification","direct migration background","","","",""
"Often","2018","college entrance qualification","indirect migration background","","","",""
"Often","2018","Other degree","no migration background","","","",""
"Often","2018","Other degree","direct migration background","30","0.217603741224789","0.157325801493255","0.277881680956323"
"Often","2018","Other degree","indirect migration background","","","",""
"Often","2018","no degree/no degree yet","no migration background","","","",""
"Often","2018","no degree/no degree yet","direct migration background","35","0.136582958352835","0.0858488160345105","0.18731710067116"
"Often","2018","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2018","lower secondary degree","no migration background","","","",""
"Sometimes","2018","lower secondary degree","direct migration background","","","",""
"Sometimes","2018","lower secondary degree","indirect migration background","","","",""
"Sometimes","2018","secondary school degree","no migration background","","","",""
"Sometimes","2018","secondary school degree","direct migration background","","","",""
"Sometimes","2018","secondary school degree","indirect migration background","","","",""
"Sometimes","2018","college entrance qualification","no migration background","","","",""
"Sometimes","2018","college entrance qualification","direct migration background","","","",""
"Sometimes","2018","college entrance qualification","indirect migration background","","","",""
