"plj0587","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2013","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Often","2013","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Often","2013","no degree/no degree yet","Couple + C. LE and GT 16","22","","",""
"Sometimes","2013","lower secondary degree","1-pers.-HH","447","0.360406037368171","0.334062689891739","0.386749384844603"
"Sometimes","2013","lower secondary degree","(Married) couple without C. ","872","0.3393096458101","0.321775338141986","0.356843953478214"
"Sometimes","2013","lower secondary degree","Single parent ","202","0.344638572082497","0.306768791986089","0.382508352178904"
"Sometimes","2013","lower secondary degree","Couple + C. LE 16 ","425","0.372415673248494","0.344970878770458","0.39986046772653"
"Sometimes","2013","lower secondary degree","Couple + C. GT 16 ","210","0.308916923314004","0.274416497166622","0.343417349461386"
"Sometimes","2013","lower secondary degree","Couple + C. LE and GT 16","129","0.294141863573393","0.24943247037758","0.338851256769206"
"Sometimes","2013","secondary school degree","1-pers.-HH","379","0.403080974469355","0.371806786123075","0.434355162815635"
"Sometimes","2013","secondary school degree","(Married) couple without C. ","760","0.336230129459746","0.316569636559203","0.355890622360288"
"Sometimes","2013","secondary school degree","Single parent ","375","0.354161964947438","0.324126705974862","0.384197223920013"
"Sometimes","2013","secondary school degree","Couple + C. LE 16 ","774","0.361592518915361","0.341377370870473","0.381807666960249"
"Sometimes","2013","secondary school degree","Couple + C. GT 16 ","311","0.375553946892427","0.343648848857184","0.407459044927671"
"Sometimes","2013","secondary school degree","Couple + C. LE and GT 16","178","0.318502930887795","0.28032267898836","0.356683182787231"
"Sometimes","2013","college entrance qualification","1-pers.-HH","406","0.402561698375903","0.37259746573049","0.432525931021317"
"Sometimes","2013","college entrance qualification","(Married) couple without C. ","660","0.324420897099431","0.304219054119518","0.344622740079344"
"Sometimes","2013","college entrance qualification","Single parent ","226","0.371096146933727","0.333008056135066","0.409184237732387"
"Sometimes","2013","college entrance qualification","Couple + C. LE 16 ","761","0.348876239884009","0.329548585988665","0.368203893779353"
"Sometimes","2013","college entrance qualification","Couple + C. GT 16 ","220","0.308536775212557","0.275763198997242","0.341310351427873"
"Sometimes","2013","college entrance qualification","Couple + C. LE and GT 16","159","0.324053762894862","0.283710833399045","0.364396692390679"
"Sometimes","2013","Other degree","1-pers.-HH","55","0.372719977310645","0.297325139494821","0.448114815126469"
"Sometimes","2013","Other degree","(Married) couple without C. ","123","0.298574965202704","0.252980730039494","0.344169200365915"
"Sometimes","2013","Other degree","Single parent ","36","0.219465953688956","0.145103431019435","0.293828476358477"
"Sometimes","2013","Other degree","Couple + C. LE 16 ","203","0.349077533011392","0.309910782847919","0.388244283174865"
"Sometimes","2013","Other degree","Couple + C. GT 16 ","48","0.355862644502979","0.277115581928979","0.434609707076979"
"Sometimes","2013","Other degree","Couple + C. LE and GT 16","69","0.352853231689344","0.284726801593444","0.420979661785244"
"Sometimes","2013","no degree/no degree yet","1-pers.-HH","20","","",""
"Sometimes","2013","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Sometimes","2013","no degree/no degree yet","Single parent ","53","0.29868590912899","0.228638864467447","0.368732953790534"
"Sometimes","2013","no degree/no degree yet","Couple + C. LE 16 ","33","0.45804565328229","0.368149145209023","0.547942161355558"
"Sometimes","2013","no degree/no degree yet","Couple + C. GT 16 ","48","0.276095483368017","0.203328497830358","0.348862468905677"
"Sometimes","2013","no degree/no degree yet","Couple + C. LE and GT 16","59","0.257046047543914","0.199035594375616","0.315056500712211"
"Rarely ","2013","lower secondary degree","1-pers.-HH","372","0.289245521652006","0.264367497906955","0.314123545397058"
"Rarely ","2013","lower secondary degree","(Married) couple without C. ","1089","0.37349865050533","0.355584465272458","0.391412835738201"
"Rarely ","2013","lower secondary degree","Single parent ","199","0.30639436871748","0.269660463722037","0.343128273712923"
"Rarely ","2013","lower secondary degree","Couple + C. LE 16 ","417","0.364293800083992","0.336974845455623","0.391612754712362"
"Rarely ","2013","lower secondary degree","Couple + C. GT 16 ","276","0.421895604940686","0.385019578625603","0.45877163125577"
"Rarely ","2013","lower secondary degree","Couple + C. LE and GT 16","146","0.367695398021834","0.320383658984346","0.415007137059322"
"Rarely ","2013","secondary school degree","1-pers.-HH","296","0.324931066776046","0.295070237395258","0.354791896156833"
"Rarely ","2013","secondary school degree","(Married) couple without C. ","940","0.436800586723537","0.416159145203694","0.45744202824338"
"Rarely ","2013","secondary school degree","Single parent ","328","0.337608074116303","0.307909709161929","0.367306439070678"
"Rarely ","2013","secondary school degree","Couple + C. LE 16 ","829","0.389901599627869","0.369380734040886","0.410422465214852"
"Rarely ","2013","secondary school degree","Couple + C. GT 16 ","342","0.387894612688342","0.355791552681886","0.419997672694797"
"Rarely ","2013","secondary school degree","Couple + C. LE and GT 16","247","0.431350938523532","0.390763876644359","0.471938000402706"
"Rarely ","2013","college entrance qualification","1-pers.-HH","388","0.381370343350409","0.351692712362268","0.41104797433855"
"Rarely ","2013","college entrance qualification","(Married) couple without C. ","922","0.447548456696982","0.426091624513969","0.469005288879994"
"Rarely ","2013","college entrance qualification","Single parent ","210","0.335751288663484","0.298518286303672","0.372984291023296"
"Rarely ","2013","college entrance qualification","Couple + C. LE 16 ","982","0.412323706967766","0.392361897296264","0.432285516639267"
"Rarely ","2013","college entrance qualification","Couple + C. GT 16 ","337","0.431889443960668","0.396742420911132","0.467036467010203"
"Rarely ","2013","college entrance qualification","Couple + C. LE and GT 16","243","0.452646787301221","0.409740950514745","0.495552624087696"
"Rarely ","2013","Other degree","1-pers.-HH","48","0.286530791367156","0.216030191119636","0.357031391614676"
"Rarely ","2013","Other degree","(Married) couple without C. ","130","0.340430034136251","0.293219710415776","0.387640357856727"
"Rarely ","2013","Other degree","Single parent ","31","0.26865355318681","0.189013327396335","0.348293778977284"
"Rarely ","2013","Other degree","Couple + C. LE 16 ","183","0.307788662209472","0.269862611533893","0.345714712885052"
"Rarely ","2013","Other degree","Couple + C. GT 16 ","44","0.346299376444802","0.268043092149157","0.424555660740447"
"Rarely ","2013","Other degree","Couple + C. LE and GT 16","43","0.223324361229565","0.163949161874419","0.28269956058471"
"Rarely ","2013","no degree/no degree yet","1-pers.-HH","21","","",""
"Rarely ","2013","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Rarely ","2013","no degree/no degree yet","Single parent ","64","0.335466642113059","0.263204766313989","0.407728517912129"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE 16 ","34","0.267044821622506","0.18722001474308","0.346869628501932"
"Rarely ","2013","no degree/no degree yet","Couple + C. GT 16 ","55","0.361426831847497","0.283231717612721","0.439621946082273"
"Rarely ","2013","no degree/no degree yet","Couple + C. LE and GT 16","91","0.430170641725973","0.364448359155166","0.49589292429678"
"Never","2013","lower secondary degree","1-pers.-HH","226","0.173234691129831","0.152469721057315","0.193999661202347"
"Never","2013","lower secondary degree","(Married) couple without C. ","625","0.211408423516061","0.196287485006114","0.226529362026008"
"Never","2013","lower secondary degree","Single parent ","103","0.212421130217515","0.179828734156787","0.245013526278244"
"Never","2013","lower secondary degree","Couple + C. LE 16 ","211","0.156083038345812","0.135479696113333","0.17668638057829"
"Never","2013","lower secondary degree","Couple + C. GT 16 ","161","0.21853020355717","0.187673444179402","0.249386962934938"
"Never","2013","lower secondary degree","Couple + C. LE and GT 16","84","0.260177598108501","0.217128869260048","0.303226326956954"
"Never","2013","secondary school degree","1-pers.-HH","108","0.108260173864937","0.0884501212750308","0.128070226454844"
"Never","2013","secondary school degree","(Married) couple without C. ","344","0.143241927908137","0.128662801505347","0.157821054310926"
"Never","2013","secondary school degree","Single parent ","137","0.160409639702703","0.137362471783043","0.183456807622364"
"Never","2013","secondary school degree","Couple + C. LE 16 ","364","0.163552977737276","0.147990932566439","0.179115022908113"
"Never","2013","secondary school degree","Couple + C. GT 16 ","164","0.154806806023791","0.130975410398645","0.178638201648937"
"Never","2013","secondary school degree","Couple + C. LE and GT 16","113","0.203216674245594","0.170240530697897","0.23619281779329"
"Never","2013","college entrance qualification","1-pers.-HH","121","0.100261192066969","0.0819099669786066","0.118612417155332"
"Never","2013","college entrance qualification","(Married) couple without C. ","359","0.169571156110879","0.15337821709393","0.185764095127828"
"Never","2013","college entrance qualification","Single parent ","101","0.190799822325426","0.15982057790432","0.221779066746533"
"Never","2013","college entrance qualification","Couple + C. LE 16 ","433","0.166232741494598","0.151135681747958","0.181329801241238"
"Never","2013","college entrance qualification","Couple + C. GT 16 ","159","0.191638972768453","0.163711578084774","0.219566367452133"
"Never","2013","college entrance qualification","Couple + C. LE and GT 16","93","0.162990546556973","0.131152295056359","0.194828798057587"
"Never","2013","Other degree","1-pers.-HH","20","","",""
"Never","2013","Other degree","(Married) couple without C. ","85","0.218223442934349","0.177072041322499","0.259374844546199"
"Never","2013","Other degree","Single parent ","21","","",""
"Never","2013","Other degree","Couple + C. LE 16 ","89","0.165991590209934","0.135419846119943","0.196563334299925"
"Never","2013","Other degree","Couple + C. GT 16 ","37","0.183190235682556","0.119567031103404","0.246813440261708"
"Never","2013","Other degree","Couple + C. LE and GT 16","37","0.224031208593527","0.164589186168324","0.28347323101873"
"Never","2013","no degree/no degree yet","1-pers.-HH","9","","",""
"Never","2013","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Never","2013","no degree/no degree yet","Single parent ","28","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Never","2013","no degree/no degree yet","Couple + C. GT 16 ","28","","",""
"Never","2013","no degree/no degree yet","Couple + C. LE and GT 16","44","0.224159759768245","0.168801195119338","0.279518324417153"
"Very often","2014","lower secondary degree","1-pers.-HH","","","",""
"Very often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2014","lower secondary degree","Single parent ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","secondary school degree","1-pers.-HH","","","",""
"Very often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2014","secondary school degree","Single parent ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","college entrance qualification","1-pers.-HH","","","",""
"Very often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2014","college entrance qualification","Single parent ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2014","Other degree","1-pers.-HH","","","",""
"Very often","2014","Other degree","(Married) couple without C. ","","","",""
"Very often","2014","Other degree","Single parent ","","","",""
"Very often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2014","no degree/no degree yet","Single parent ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2014","lower secondary degree","1-pers.-HH","","","",""
"Often","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2014","lower secondary degree","Single parent ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2014","secondary school degree","1-pers.-HH","","","",""
"Often","2014","secondary school degree","(Married) couple without C. ","","","",""
"Often","2014","secondary school degree","Single parent ","","","",""
"Often","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2014","college entrance qualification","1-pers.-HH","","","",""
"Often","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2014","college entrance qualification","Single parent ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2014","Other degree","1-pers.-HH","","","",""
"Often","2014","Other degree","(Married) couple without C. ","","","",""
"Often","2014","Other degree","Single parent ","","","",""
"Often","2014","Other degree","Couple + C. LE 16 ","","","",""
"Often","2014","Other degree","Couple + C. GT 16 ","","","",""
"Often","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2014","no degree/no degree yet","Single parent ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2014","lower secondary degree","Single parent ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2014","secondary school degree","Single parent ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2014","college entrance qualification","Single parent ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","Other degree","1-pers.-HH","","","",""
"Sometimes","2014","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2014","Other degree","Single parent ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2014","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2014","lower secondary degree","Single parent ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2014","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2014","secondary school degree","Single parent ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2014","college entrance qualification","Single parent ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","Other degree","1-pers.-HH","","","",""
"Rarely ","2014","Other degree","(Married) couple without C. ","","","",""
"Rarely ","2014","Other degree","Single parent ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. GT 16 ","","","",""
"Rarely ","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely ","2014","no degree/no degree yet","Single parent ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely ","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2014","lower secondary degree","1-pers.-HH","","","",""
"Never","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2014","lower secondary degree","Single parent ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2014","secondary school degree","1-pers.-HH","","","",""
"Never","2014","secondary school degree","(Married) couple without C. ","","","",""
"Never","2014","secondary school degree","Single parent ","","","",""
"Never","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2014","college entrance qualification","1-pers.-HH","","","",""
"Never","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2014","college entrance qualification","Single parent ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2014","Other degree","1-pers.-HH","","","",""
"Never","2014","Other degree","(Married) couple without C. ","","","",""
"Never","2014","Other degree","Single parent ","","","",""
"Never","2014","Other degree","Couple + C. LE 16 ","","","",""
"Never","2014","Other degree","Couple + C. GT 16 ","","","",""
"Never","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2014","no degree/no degree yet","Single parent ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2015","lower secondary degree","1-pers.-HH","","","",""
"Very often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2015","lower secondary degree","Single parent ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","secondary school degree","1-pers.-HH","","","",""
"Very often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2015","secondary school degree","Single parent ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","college entrance qualification","1-pers.-HH","","","",""
"Very often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2015","college entrance qualification","Single parent ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2015","Other degree","1-pers.-HH","","","",""
"Very often","2015","Other degree","(Married) couple without C. ","","","",""
"Very often","2015","Other degree","Single parent ","","","",""
"Very often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2015","no degree/no degree yet","Single parent ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2015","lower secondary degree","1-pers.-HH","","","",""
"Often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2015","lower secondary degree","Single parent ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2015","secondary school degree","1-pers.-HH","","","",""
"Often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Often","2015","secondary school degree","Single parent ","","","",""
"Often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2015","college entrance qualification","1-pers.-HH","","","",""
"Often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2015","college entrance qualification","Single parent ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2015","Other degree","1-pers.-HH","","","",""
"Often","2015","Other degree","(Married) couple without C. ","","","",""
"Often","2015","Other degree","Single parent ","","","",""
"Often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2015","no degree/no degree yet","Single parent ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2015","lower secondary degree","Single parent ","","","",""
