"plb0218","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","Male","154","0.0996161281264065","0.0847306915482892","0.114501564704524"
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","Female","78","0.0764711200504245","0.0598072920135039","0.0931349480873451"
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","Male","13","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","Female","14","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","Male","195","0.128713856969838","0.11221701974244","0.145210694197235"
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","Female","137","0.0987386091873287","0.0846652885827545","0.112811929791903"
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","Male","23","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","Female","16","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","Male","51","0.0660751105562709","0.0442574418074465","0.0878927793050953"
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","Female","46","0.0927088707399175","0.0685146003419164","0.116903141137919"
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","Male","59","0.0992013328062614","0.0750393790385645","0.123363286573958"
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","Female","30","0.0463156679577903","0.0282690626911931","0.0643622732243874"
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","Male","120","0.120455057631356","0.100933970389643","0.139976144873068"
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","Female","51","0.0438298260038219","0.0292466330921597","0.0584130189154841"
"Rarely","2005","(0) in school","Male","4","","",""
"Rarely","2005","(0) in school","Female","5","","",""
"Rarely","2005","(1a) inadequately completed","Male","11","","",""
"Rarely","2005","(1a) inadequately completed","Female","4","","",""
"Rarely","2005","(1b) general elementary school","Male","44","0.166644001613565","0.122758776318974","0.210529226908155"
"Rarely","2005","(1b) general elementary school","Female","42","0.133349385707405","0.0961024425510578","0.170596328863751"
"Rarely","2005","(1c) basic vocational qualification","Male","473","0.316077734093299","0.292968624219943","0.339186843966655"
"Rarely","2005","(1c) basic vocational qualification","Female","135","0.135125055264219","0.113688973279556","0.156561137248882"
"Rarely","2005","(2b) intermediate general qualification","Male","34","0.200641406613634","0.136120815244002","0.265161997983265"
"Rarely","2005","(2b) intermediate general qualification","Female","20","","",""
"Rarely","2005","(2a) intermediate vocational","Male","532","0.318788363280607","0.295832168942959","0.341744557618256"
"Rarely","2005","(2a) intermediate vocational","Female","298","0.156383612091379","0.139248150052262","0.173519074130495"
"Rarely","2005","(2c_gen) general maturity certificate","Male","39","0.188185585742835","0.132899093858463","0.243472077627208"
"Rarely","2005","(2c_gen) general maturity certificate","Female","22","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","160","0.351991303954684","0.310045376272852","0.393937231636516"
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","116","0.185710915952727","0.153270488012315","0.218151343893138"
"Rarely","2005","(3a) lower tertiary education","Male","211","0.355977547637237","0.31727663241882","0.394678462855654"
"Rarely","2005","(3a) lower tertiary education","Female","140","0.269645994911399","0.23154003344303","0.307751956379769"
"Rarely","2005","(3b) higher tertiary education","Male","365","0.354635372862868","0.325943686851794","0.383327058873943"
"Rarely","2005","(3b) higher tertiary education","Female","219","0.280417593819982","0.248418104414286","0.312417083225678"
"No, never","2006","(0) in school","Male","","","",""
"No, never","2006","(0) in school","Female","","","",""
"No, never","2006","(1a) inadequately completed","Male","","","",""
"No, never","2006","(1a) inadequately completed","Female","","","",""
"No, never","2006","(1b) general elementary school","Male","","","",""
"No, never","2006","(1b) general elementary school","Female","","","",""
"No, never","2006","(1c) basic vocational qualification","Male","","","",""
"No, never","2006","(1c) basic vocational qualification","Female","","","",""
"No, never","2006","(2b) intermediate general qualification","Male","","","",""
"No, never","2006","(2b) intermediate general qualification","Female","","","",""
"No, never","2006","(2a) intermediate vocational","Male","","","",""
"No, never","2006","(2a) intermediate vocational","Female","","","",""
"No, never","2006","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2006","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2006","(3a) lower tertiary education","Male","","","",""
"No, never","2006","(3a) lower tertiary education","Female","","","",""
"No, never","2006","(3b) higher tertiary education","Male","","","",""
"No, never","2006","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2006","(0) in school","Male","","","",""
"Yes, every week","2006","(0) in school","Female","","","",""
"Yes, every week","2006","(1a) inadequately completed","Male","","","",""
"Yes, every week","2006","(1a) inadequately completed","Female","","","",""
"Yes, every week","2006","(1b) general elementary school","Male","","","",""
"Yes, every week","2006","(1b) general elementary school","Female","","","",""
"Yes, every week","2006","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2006","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2006","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2006","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2006","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2006","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2006","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2006","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2006","(3b) higher tertiary education","Male","","","",""
"Yes, every week","2006","(3b) higher tertiary education","Female","","","",""
"Yes, every 2 weeks","2006","(0) in school","Male","","","",""
"Yes, every 2 weeks","2006","(0) in school","Female","","","",""
"Yes, every 2 weeks","2006","(1a) inadequately completed","Male","","","",""
"Yes, every 2 weeks","2006","(1a) inadequately completed","Female","","","",""
"Yes, every 2 weeks","2006","(1b) general elementary school","Male","","","",""
"Yes, every 2 weeks","2006","(1b) general elementary school","Female","","","",""
"Yes, every 2 weeks","2006","(1c) basic vocational qualification","Male","","","",""
"Yes, every 2 weeks","2006","(1c) basic vocational qualification","Female","","","",""
"Yes, every 2 weeks","2006","(2b) intermediate general qualification","Male","","","",""
"Yes, every 2 weeks","2006","(2b) intermediate general qualification","Female","","","",""
"Yes, every 2 weeks","2006","(2a) intermediate vocational","Male","","","",""
"Yes, every 2 weeks","2006","(2a) intermediate vocational","Female","","","",""
"Yes, every 2 weeks","2006","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 2 weeks","2006","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 2 weeks","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 2 weeks","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 2 weeks","2006","(3a) lower tertiary education","Male","","","",""
"Yes, every 2 weeks","2006","(3a) lower tertiary education","Female","","","",""
"Yes, every 2 weeks","2006","(3b) higher tertiary education","Male","","","",""
"Yes, every 2 weeks","2006","(3b) higher tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2006","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2006","(0) in school","Female","","","",""
"Yes, every 3-4 weeks","2006","(1a) inadequately completed","Male","","","",""
"Yes, every 3-4 weeks","2006","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2006","(1b) general elementary school","Male","","","",""
"Yes, every 3-4 weeks","2006","(1b) general elementary school","Female","","","",""
"Yes, every 3-4 weeks","2006","(1c) basic vocational qualification","Male","","","",""
"Yes, every 3-4 weeks","2006","(1c) basic vocational qualification","Female","","","",""
"Yes, every 3-4 weeks","2006","(2b) intermediate general qualification","Male","","","",""
"Yes, every 3-4 weeks","2006","(2b) intermediate general qualification","Female","","","",""
"Yes, every 3-4 weeks","2006","(2a) intermediate vocational","Male","","","",""
"Yes, every 3-4 weeks","2006","(2a) intermediate vocational","Female","","","",""
"Yes, every 3-4 weeks","2006","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2006","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every 3-4 weeks","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every 3-4 weeks","2006","(3a) lower tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2006","(3a) lower tertiary education","Female","","","",""
"Yes, every 3-4 weeks","2006","(3b) higher tertiary education","Male","","","",""
"Yes, every 3-4 weeks","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"No, never","2007","(0) in school","Male","3","","",""
"No, never","2007","(0) in school","Female","4","","",""
"No, never","2007","(1a) inadequately completed","Male","8","","",""
"No, never","2007","(1a) inadequately completed","Female","17","","",""
"No, never","2007","(1b) general elementary school","Male","110","0.461435405626664","0.399640532690856","0.523230278562473"
"No, never","2007","(1b) general elementary school","Female","134","0.480297373015251","0.420257490412351","0.540337255618151"
"No, never","2007","(1c) basic vocational qualification","Male","477","0.311309804967589","0.288228960425227","0.334390649509952"
"No, never","2007","(1c) basic vocational qualification","Female","395","0.419177448770046","0.388029441731272","0.450325455808821"
"No, never","2007","(2b) intermediate general qualification","Male","57","0.349936511266719","0.270360702027556","0.429512320505883"
"No, never","2007","(2b) intermediate general qualification","Female","51","0.38863898825953","0.307605834098648","0.469672142420412"
"No, never","2007","(2a) intermediate vocational","Male","401","0.247785647127343","0.226558334133099","0.269012960121586"
"No, never","2007","(2a) intermediate vocational","Female","796","0.421663946977604","0.398716547019981","0.444611346935226"
"No, never","2007","(2c_gen) general maturity certificate","Male","82","0.499484654027405","0.427821311383524","0.571147996671287"
"No, never","2007","(2c_gen) general maturity certificate","Female","95","0.407938307781572","0.338782612483411","0.477094003079733"
"No, never","2007","(2c_voc) vocational maturity certificate","Male","148","0.286933172955288","0.24728541935186","0.326580926558716"
"No, never","2007","(2c_voc) vocational maturity certificate","Female","270","0.461404230613342","0.4208341052926","0.501974355934084"
"No, never","2007","(3a) lower tertiary education","Male","179","0.294295359902937","0.257460194711871","0.331130525094002"
"No, never","2007","(3a) lower tertiary education","Female","258","0.458259085360886","0.415879940339706","0.500638230382066"
"No, never","2007","(3b) higher tertiary education","Male","262","0.224957720942157","0.200077879431708","0.249837562452606"
"No, never","2007","(3b) higher tertiary education","Female","290","0.337140740142842","0.304902275592742","0.369379204692942"
"Yes, every week","2007","(0) in school","Male","4","","",""
"Yes, every week","2007","(0) in school","Female","6","","",""
"Yes, every week","2007","(1a) inadequately completed","Male","8","","",""
"Yes, every week","2007","(1a) inadequately completed","Female","4","","",""
"Yes, every week","2007","(1b) general elementary school","Male","38","0.16062344061079","0.115107767750344","0.206139113471236"
"Yes, every week","2007","(1b) general elementary school","Female","43","0.149739942587818","0.106860217461694","0.192619667713942"
"Yes, every week","2007","(1c) basic vocational qualification","Male","242","0.150174119561942","0.132366499959972","0.167981739163912"
"Yes, every week","2007","(1c) basic vocational qualification","Female","177","0.193488559278007","0.168551658014963","0.218425460541051"
"Yes, every week","2007","(2b) intermediate general qualification","Male","24","","",""
"Yes, every week","2007","(2b) intermediate general qualification","Female","25","","",""
"Yes, every week","2007","(2a) intermediate vocational","Male","225","0.132521205081998","0.11585033510021","0.149192075063787"
"Yes, every week","2007","(2a) intermediate vocational","Female","217","0.1287287245142","0.113166397099561","0.144291051928838"
"Yes, every week","2007","(2c_gen) general maturity certificate","Male","28","","",""
"Yes, every week","2007","(2c_gen) general maturity certificate","Female","35","0.194884190404498","0.139144479995167","0.250623900813829"
"Yes, every week","2007","(2c_voc) vocational maturity certificate","Male","77","0.145591596169692","0.114676970071713","0.176506222267671"
"Yes, every week","2007","(2c_voc) vocational maturity certificate","Female","46","0.0872574513441332","0.0642901745601172","0.110224728128149"
"Yes, every week","2007","(3a) lower tertiary education","Male","81","0.125590909869317","0.0988056500597968","0.152376169678838"
"Yes, every week","2007","(3a) lower tertiary education","Female","42","0.0718541118894363","0.0498889319215872","0.0938192918572855"
"Yes, every week","2007","(3b) higher tertiary education","Male","204","0.193973325642117","0.170413060492613","0.21753359079162"
"Yes, every week","2007","(3b) higher tertiary education","Female","139","0.16310352353657","0.137907871108305","0.188299175964834"
"Yes, every 2 weeks","2007","(0) in school","Male","2","","",""
"Yes, every 2 weeks","2007","(0) in school","Female","4","","",""
"Yes, every 2 weeks","2007","(1a) inadequately completed","Male","5","","",""
"Yes, every 2 weeks","2007","(1a) inadequately completed","Female","6","","",""
"Yes, every 2 weeks","2007","(1b) general elementary school","Male","37","0.159638550708234","0.114236022642763","0.205041078773705"
"Yes, every 2 weeks","2007","(1b) general elementary school","Female","31","0.157934248392456","0.114109600672426","0.201758896112485"
"Yes, every 2 weeks","2007","(1c) basic vocational qualification","Male","219","0.139098086107746","0.12184841733828","0.156347754877213"
"Yes, every 2 weeks","2007","(1c) basic vocational qualification","Female","188","0.185920938130645","0.161362145188962","0.210479731072329"
"Yes, every 2 weeks","2007","(2b) intermediate general qualification","Male","21","","",""
"Yes, every 2 weeks","2007","(2b) intermediate general qualification","Female","29","","",""
"Yes, every 2 weeks","2007","(2a) intermediate vocational","Male","284","0.201613075503986","0.18188647735771","0.221339673650263"
"Yes, every 2 weeks","2007","(2a) intermediate vocational","Female","313","0.175074044315317","0.157414541047992","0.192733547582643"
"Yes, every 2 weeks","2007","(2c_gen) general maturity certificate","Male","19","","",""
"Yes, every 2 weeks","2007","(2c_gen) general maturity certificate","Female","22","","",""
"Yes, every 2 weeks","2007","(2c_voc) vocational maturity certificate","Male","69","0.145165537532393","0.114288483106324","0.176042591958463"
"Yes, every 2 weeks","2007","(2c_voc) vocational maturity certificate","Female","89","0.161176006112966","0.131252001605032","0.191100010620899"
"Yes, every 2 weeks","2007","(3a) lower tertiary education","Male","57","0.131479593836692","0.104166014384801","0.158793173288582"
"Yes, every 2 weeks","2007","(3a) lower tertiary education","Female","55","0.0924473663783317","0.0678105825448163","0.117084150211847"
"Yes, every 2 weeks","2007","(3b) higher tertiary education","Male","137","0.147077393992841","0.125973517512626","0.168181270473056"
"Yes, every 2 weeks","2007","(3b) higher tertiary education","Female","75","0.10423587867499","0.0833975197145039","0.125074237635477"
"Yes, every 3-4 weeks","2007","(0) in school","Male","","","",""
"Yes, every 3-4 weeks","2007","(0) in school","Female","1","","",""
"Yes, every 3-4 weeks","2007","(1a) inadequately completed","Male","10","","",""
"Yes, every 3-4 weeks","2007","(1a) inadequately completed","Female","","","",""
"Yes, every 3-4 weeks","2007","(1b) general elementary school","Male","22","","",""
"Yes, every 3-4 weeks","2007","(1b) general elementary school","Female","18","","",""
"Yes, every 3-4 weeks","2007","(1c) basic vocational qualification","Male","186","0.114401409572163","0.0985350426919699","0.130267776452357"
"Yes, every 3-4 weeks","2007","(1c) basic vocational qualification","Female","59","0.0587540536639866","0.043909058813426","0.0735990485145471"
"Yes, every 3-4 weeks","2007","(2b) intermediate general qualification","Male","15","","",""
"Yes, every 3-4 weeks","2007","(2b) intermediate general qualification","Female","12","","",""
"Yes, every 3-4 weeks","2007","(2a) intermediate vocational","Male","182","0.125557293740757","0.109265353987567","0.141849233493948"
"Yes, every 3-4 weeks","2007","(2a) intermediate vocational","Female","148","0.0903341751424476","0.0770134735894655","0.10365487669543"
"Yes, every 3-4 weeks","2007","(2c_gen) general maturity certificate","Male","22","","",""
"Yes, every 3-4 weeks","2007","(2c_gen) general maturity certificate","Female","18","","",""
"Yes, every 3-4 weeks","2007","(2c_voc) vocational maturity certificate","Male","52","0.103222886282416","0.0765547082195917","0.12989106434524"
"Yes, every 3-4 weeks","2007","(2c_voc) vocational maturity certificate","Female","51","0.0754269565187502","0.0539353935823245","0.096918519455176"
"Yes, every 3-4 weeks","2007","(3a) lower tertiary education","Male","58","0.0874832809908522","0.064646106279287","0.110320455702417"
"Yes, every 3-4 weeks","2007","(3a) lower tertiary education","Female","35","0.064638033517041","0.0437241467863386","0.0855519202477434"
"Yes, every 3-4 weeks","2007","(3b) higher tertiary education","Male","121","0.123742662904055","0.104122165043885","0.143363160764225"
"Yes, every 3-4 weeks","2007","(3b) higher tertiary education","Female","85","0.113313369915532","0.0916969521463006","0.134929787684764"
"Rarely","2007","(0) in school","Male","2","","",""
"Rarely","2007","(0) in school","Female","3","","",""
"Rarely","2007","(1a) inadequately completed","Male","5","","",""
"Rarely","2007","(1a) inadequately completed","Female","3","","",""
"Rarely","2007","(1b) general elementary school","Male","43","0.142922158378948","0.0995373180526011","0.186306998705295"
"Rarely","2007","(1b) general elementary school","Female","40","0.156456543049665","0.112799143005223","0.200113943094106"
"Rarely","2007","(1c) basic vocational qualification","Male","422","0.285016579790558","0.26251430655364","0.307518853027477"
"Rarely","2007","(1c) basic vocational qualification","Female","145","0.142659000157315","0.120582208529875","0.164735791784755"
"Rarely","2007","(2b) intermediate general qualification","Male","21","","",""
"Rarely","2007","(2b) intermediate general qualification","Female","22","","",""
"Rarely","2007","(2a) intermediate vocational","Male","497","0.292522778545916","0.270155032765478","0.314890524326353"
"Rarely","2007","(2a) intermediate vocational","Female","305","0.184199109050431","0.166185697673131","0.202212520427732"
"Rarely","2007","(2c_gen) general maturity certificate","Male","36","0.186996062924676","0.131111759300821","0.24288036654853"
"Rarely","2007","(2c_gen) general maturity certificate","Female","24","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","154","0.319086807060211","0.278230097491229","0.359943516629192"
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","124","0.214735355410809","0.181316321259719","0.248154389561898"
"Rarely","2007","(3a) lower tertiary education","Male","213","0.361150855400202","0.322326620074013","0.399975090726391"
"Rarely","2007","(3a) lower tertiary education","Female","141","0.312801402854305","0.273366905578591","0.35223590013002"
"Rarely","2007","(3b) higher tertiary education","Male","358","0.310248896518831","0.282685306261048","0.337812486776613"
"Rarely","2007","(3b) higher tertiary education","Female","237","0.282206487730066","0.251513347150726","0.312899628309407"
"No, never","2008","(0) in school","Male","","","",""
"No, never","2008","(0) in school","Female","","","",""
"No, never","2008","(1a) inadequately completed","Male","","","",""
"No, never","2008","(1a) inadequately completed","Female","","","",""
"No, never","2008","(1b) general elementary school","Male","","","",""
"No, never","2008","(1b) general elementary school","Female","","","",""
"No, never","2008","(1c) basic vocational qualification","Male","","","",""
"No, never","2008","(1c) basic vocational qualification","Female","","","",""
"No, never","2008","(2b) intermediate general qualification","Male","","","",""
"No, never","2008","(2b) intermediate general qualification","Female","","","",""
"No, never","2008","(2a) intermediate vocational","Male","","","",""
"No, never","2008","(2a) intermediate vocational","Female","","","",""
"No, never","2008","(2c_gen) general maturity certificate","Male","","","",""
"No, never","2008","(2c_gen) general maturity certificate","Female","","","",""
"No, never","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"No, never","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"No, never","2008","(3a) lower tertiary education","Male","","","",""
"No, never","2008","(3a) lower tertiary education","Female","","","",""
"No, never","2008","(3b) higher tertiary education","Male","","","",""
"No, never","2008","(3b) higher tertiary education","Female","","","",""
"Yes, every week","2008","(0) in school","Male","","","",""
"Yes, every week","2008","(0) in school","Female","","","",""
"Yes, every week","2008","(1a) inadequately completed","Male","","","",""
"Yes, every week","2008","(1a) inadequately completed","Female","","","",""
"Yes, every week","2008","(1b) general elementary school","Male","","","",""
"Yes, every week","2008","(1b) general elementary school","Female","","","",""
"Yes, every week","2008","(1c) basic vocational qualification","Male","","","",""
"Yes, every week","2008","(1c) basic vocational qualification","Female","","","",""
"Yes, every week","2008","(2b) intermediate general qualification","Male","","","",""
"Yes, every week","2008","(2b) intermediate general qualification","Female","","","",""
"Yes, every week","2008","(2a) intermediate vocational","Male","","","",""
"Yes, every week","2008","(2a) intermediate vocational","Female","","","",""
"Yes, every week","2008","(2c_gen) general maturity certificate","Male","","","",""
"Yes, every week","2008","(2c_gen) general maturity certificate","Female","","","",""
"Yes, every week","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes, every week","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes, every week","2008","(3a) lower tertiary education","Male","","","",""
"Yes, every week","2008","(3a) lower tertiary education","Female","","","",""
"Yes, every week","2008","(3b) higher tertiary education","Male","","","",""
