"plb0218","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2005","lower secondary degree","indirect migration background","17","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","no migration background","375","0.112165366061103","0.102119980068077","0.122210752054128"
"Yes, every 3-4 weeks","2005","secondary school degree","direct migration background","9","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","indirect migration background","10","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","no migration background","294","0.0803004030253207","0.0710396308302086","0.0895611752204327"
"Yes, every 3-4 weeks","2005","college entrance qualification","direct migration background","15","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","indirect migration background","11","","",""
"Yes, every 3-4 weeks","2005","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2005","Other degree","direct migration background","56","0.0950658265941081","0.069880363649499","0.120251289538717"
"Yes, every 3-4 weeks","2005","Other degree","indirect migration background","3","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","no migration background","5","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","direct migration background","3","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2005","lower secondary degree","no migration background","560","0.232538446017661","0.215644259416693","0.249432632618629"
"Rarely","2005","lower secondary degree","direct migration background","74","0.228499466352305","0.18168505555292","0.27531387715169"
"Rarely","2005","lower secondary degree","indirect migration background","26","","",""
"Rarely","2005","secondary school degree","no migration background","940","0.236360835636964","0.222836901282114","0.249884769991814"
"Rarely","2005","secondary school degree","direct migration background","32","0.280132039116671","0.205478826022057","0.354785252211285"
"Rarely","2005","secondary school degree","indirect migration background","27","","",""
"Rarely","2005","college entrance qualification","no migration background","1007","0.295691540858162","0.28014025719976","0.311242824516564"
"Rarely","2005","college entrance qualification","direct migration background","50","0.31064841322968","0.240879863038849","0.38041696342051"
"Rarely","2005","college entrance qualification","indirect migration background","31","0.309101307040625","0.228729480766966","0.389473133314284"
"Rarely","2005","Other degree","no migration background","12","","",""
"Rarely","2005","Other degree","direct migration background","88","0.216065612677343","0.18072598955341","0.251405235801277"
"Rarely","2005","Other degree","indirect migration background","","","",""
"Rarely","2005","no degree/no degree yet","no migration background","17","","",""
"Rarely","2005","no degree/no degree yet","direct migration background","6","","",""
"Rarely","2005","no degree/no degree yet","indirect migration background","1","","",""
"No, never","2006","lower secondary degree","no migration background","","","",""
"No, never","2006","lower secondary degree","direct migration background","","","",""
"No, never","2006","lower secondary degree","indirect migration background","","","",""
"No, never","2006","secondary school degree","no migration background","","","",""
"No, never","2006","secondary school degree","direct migration background","","","",""
"No, never","2006","secondary school degree","indirect migration background","","","",""
"No, never","2006","college entrance qualification","no migration background","","","",""
"No, never","2006","college entrance qualification","direct migration background","","","",""
"No, never","2006","college entrance qualification","indirect migration background","","","",""
"No, never","2006","Other degree","no migration background","","","",""
"No, never","2006","Other degree","direct migration background","","","",""
"No, never","2006","Other degree","indirect migration background","","","",""
"No, never","2006","no degree/no degree yet","no migration background","","","",""
"No, never","2006","no degree/no degree yet","direct migration background","","","",""
"No, never","2006","no degree/no degree yet","indirect migration background","","","",""
"Yes, every week","2006","lower secondary degree","no migration background","","","",""
"Yes, every week","2006","lower secondary degree","direct migration background","","","",""
"Yes, every week","2006","lower secondary degree","indirect migration background","","","",""
"Yes, every week","2006","secondary school degree","no migration background","","","",""
"Yes, every week","2006","secondary school degree","direct migration background","","","",""
"Yes, every week","2006","secondary school degree","indirect migration background","","","",""
"Yes, every week","2006","college entrance qualification","no migration background","","","",""
"Yes, every week","2006","college entrance qualification","direct migration background","","","",""
"Yes, every week","2006","college entrance qualification","indirect migration background","","","",""
"Yes, every week","2006","Other degree","no migration background","","","",""
"Yes, every week","2006","Other degree","direct migration background","","","",""
"Yes, every week","2006","Other degree","indirect migration background","","","",""
"Yes, every week","2006","no degree/no degree yet","no migration background","","","",""
"Yes, every week","2006","no degree/no degree yet","direct migration background","","","",""
"Yes, every week","2006","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","no migration background","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","direct migration background","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","indirect migration background","","","",""
"Yes, every 2 weeks","2006","secondary school degree","no migration background","","","",""
"Yes, every 2 weeks","2006","secondary school degree","direct migration background","","","",""
"Yes, every 2 weeks","2006","secondary school degree","indirect migration background","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","no migration background","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","direct migration background","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","indirect migration background","","","",""
"Yes, every 2 weeks","2006","Other degree","no migration background","","","",""
"Yes, every 2 weeks","2006","Other degree","direct migration background","","","",""
"Yes, every 2 weeks","2006","Other degree","indirect migration background","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","no migration background","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","direct migration background","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","no migration background","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","no migration background","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","no migration background","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","direct migration background","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","indirect migration background","","","",""
"Yes, every 3-4 weeks","2006","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2006","Other degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2006","Other degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","no migration background","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","direct migration background","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
"Rarely","2006","no degree/no degree yet","no migration background","","","",""
"Rarely","2006","no degree/no degree yet","direct migration background","","","",""
"Rarely","2006","no degree/no degree yet","indirect migration background","","","",""
"No, never","2007","lower secondary degree","no migration background","825","0.349745952590142","0.330586747198153","0.368905157982131"
"No, never","2007","lower secondary degree","direct migration background","107","0.363703352206101","0.306533494854221","0.420873209557981"
"No, never","2007","lower secondary degree","indirect migration background","73","0.45522380602453","0.378060710271415","0.532386901777645"
"No, never","2007","secondary school degree","no migration background","1352","0.32861078015498","0.313682388744384","0.343539171565577"
"No, never","2007","secondary school degree","direct migration background","48","0.470247910958718","0.380572291208917","0.559923530708518"
"No, never","2007","secondary school degree","indirect migration background","55","0.414316249597678","0.332128683653539","0.496503815541818"
"No, never","2007","college entrance qualification","no migration background","1192","0.334049325016172","0.318264951041024","0.349833698991319"
"No, never","2007","college entrance qualification","direct migration background","63","0.391943076271182","0.318341289717146","0.465544862825217"
"No, never","2007","college entrance qualification","indirect migration background","67","0.470807161193785","0.388996748855367","0.552617573532203"
"No, never","2007","Other degree","no migration background","21","","",""
"No, never","2007","Other degree","direct migration background","191","0.411115154593113","0.366631947164258","0.455598362021968"
"No, never","2007","Other degree","indirect migration background","4","","",""
"No, never","2007","no degree/no degree yet","no migration background","19","","",""
"No, never","2007","no degree/no degree yet","direct migration background","12","","",""
"No, never","2007","no degree/no degree yet","indirect migration background","1","","",""
"Yes, every week","2007","lower secondary degree","no migration background","411","0.167839420600106","0.15282494502757","0.182853896172641"
"Yes, every week","2007","lower secondary degree","direct migration background","38","0.199507261674751","0.152015126944831","0.24699939640467"
"Yes, every week","2007","lower secondary degree","indirect migration background","28","","",""
"Yes, every week","2007","secondary school degree","no migration background","509","0.137312919532508","0.12637418013357","0.148251658931446"
"Yes, every week","2007","secondary school degree","direct migration background","10","","",""
"Yes, every week","2007","secondary school degree","indirect migration background","20","","",""
"Yes, every week","2007","college entrance qualification","no migration background","516","0.150942351086276","0.138961844685058","0.162922857487494"
"Yes, every week","2007","college entrance qualification","direct migration background","22","","",""
"Yes, every week","2007","college entrance qualification","indirect migration background","20","","",""
"Yes, every week","2007","Other degree","no migration background","7","","",""
"Yes, every week","2007","Other degree","direct migration background","61","0.106499399191253","0.0786112196731617","0.134387578709344"
"Yes, every week","2007","Other degree","indirect migration background","","","",""
"Yes, every week","2007","no degree/no degree yet","no migration background","13","","",""
"Yes, every week","2007","no degree/no degree yet","direct migration background","4","","",""
"Yes, every week","2007","no degree/no degree yet","indirect migration background","5","","",""
"Yes, every 2 weeks","2007","lower secondary degree","no migration background","375","0.157961823801085","0.143309666477196","0.172613981124974"
"Yes, every 2 weeks","2007","lower secondary degree","direct migration background","42","0.141653485334317","0.100214549377365","0.183092421291269"
"Yes, every 2 weeks","2007","lower secondary degree","indirect migration background","22","","",""
"Yes, every 2 weeks","2007","secondary school degree","no migration background","661","0.186808912186739","0.17442151596157","0.199196308411909"
"Yes, every 2 weeks","2007","secondary school degree","direct migration background","23","","",""
"Yes, every 2 weeks","2007","secondary school degree","indirect migration background","17","","",""
"Yes, every 2 weeks","2007","college entrance qualification","no migration background","368","0.118132252944001","0.107330679972081","0.128933825915922"
"Yes, every 2 weeks","2007","college entrance qualification","direct migration background","25","","",""
"Yes, every 2 weeks","2007","college entrance qualification","indirect migration background","13","","",""
"Yes, every 2 weeks","2007","Other degree","no migration background","5","","",""
"Yes, every 2 weeks","2007","Other degree","direct migration background","87","0.197787146152198","0.16177549766455","0.233798794639846"
"Yes, every 2 weeks","2007","Other degree","indirect migration background","3","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","no migration background","11","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","direct migration background","6","","",""
"Yes, every 2 weeks","2007","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","no migration background","226","0.0888401165817843","0.0774097155545968","0.100270517608972"
"Yes, every 3-4 weeks","2007","lower secondary degree","direct migration background","28","","",""
"Yes, every 3-4 weeks","2007","lower secondary degree","indirect migration background","15","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","no migration background","373","0.110558281858415","0.100591858840124","0.120524704876705"
"Yes, every 3-4 weeks","2007","secondary school degree","direct migration background","11","","",""
"Yes, every 3-4 weeks","2007","secondary school degree","indirect migration background","18","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","no migration background","335","0.10204603199067","0.0919156428345641","0.112176421146777"
"Yes, every 3-4 weeks","2007","college entrance qualification","direct migration background","19","","",""
"Yes, every 3-4 weeks","2007","college entrance qualification","indirect migration background","17","","",""
"Yes, every 3-4 weeks","2007","Other degree","no migration background","3","","",""
"Yes, every 3-4 weeks","2007","Other degree","direct migration background","36","0.0660782922777216","0.0436196342452689","0.0885369503101743"
"Yes, every 3-4 weeks","2007","Other degree","indirect migration background","1","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","no migration background","4","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","direct migration background","7","","",""
"Yes, every 3-4 weeks","2007","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2007","lower secondary degree","no migration background","543","0.235612686426883","0.218563027978945","0.252662344874821"
"Rarely","2007","lower secondary degree","direct migration background","57","0.198212091075331","0.150836083227607","0.245588098923056"
"Rarely","2007","lower secondary degree","indirect migration background","22","","",""
"Rarely","2007","secondary school degree","no migration background","908","0.236709106267357","0.223199663003275","0.25021854953144"
"Rarely","2007","secondary school degree","direct migration background","27","","",""
"Rarely","2007","secondary school degree","indirect migration background","28","","",""
"Rarely","2007","college entrance qualification","no migration background","1019","0.294830038962881","0.279570767547564","0.310089310378198"
"Rarely","2007","college entrance qualification","direct migration background","40","0.226373728287564","0.163280411989811","0.289467044585316"
"Rarely","2007","college entrance qualification","indirect migration background","26","","",""
"Rarely","2007","Other degree","no migration background","10","","",""
"Rarely","2007","Other degree","direct migration background","95","0.218520007785714","0.181160280490865","0.255879735080564"
"Rarely","2007","Other degree","indirect migration background","2","","",""
"Rarely","2007","no degree/no degree yet","no migration background","11","","",""
"Rarely","2007","no degree/no degree yet","direct migration background","2","","",""
"Rarely","2007","no degree/no degree yet","indirect migration background","","","",""
"No, never","2008","lower secondary degree","no migration background","","","",""
"No, never","2008","lower secondary degree","direct migration background","","","",""
"No, never","2008","lower secondary degree","indirect migration background","","","",""
"No, never","2008","secondary school degree","no migration background","","","",""
"No, never","2008","secondary school degree","direct migration background","","","",""
"No, never","2008","secondary school degree","indirect migration background","","","",""
"No, never","2008","college entrance qualification","no migration background","","","",""
"No, never","2008","college entrance qualification","direct migration background","","","",""
"No, never","2008","college entrance qualification","indirect migration background","","","",""
"No, never","2008","Other degree","no migration background","","","",""
"No, never","2008","Other degree","direct migration background","","","",""
"No, never","2008","Other degree","indirect migration background","","","",""
"No, never","2008","no degree/no degree yet","no migration background","","","",""
"No, never","2008","no degree/no degree yet","direct migration background","","","",""
"No, never","2008","no degree/no degree yet","indirect migration background","","","",""
"Yes, every week","2008","lower secondary degree","no migration background","","","",""
"Yes, every week","2008","lower secondary degree","direct migration background","","","",""
"Yes, every week","2008","lower secondary degree","indirect migration background","","","",""
"Yes, every week","2008","secondary school degree","no migration background","","","",""
"Yes, every week","2008","secondary school degree","direct migration background","","","",""
"Yes, every week","2008","secondary school degree","indirect migration background","","","",""
"Yes, every week","2008","college entrance qualification","no migration background","","","",""
"Yes, every week","2008","college entrance qualification","direct migration background","","","",""
"Yes, every week","2008","college entrance qualification","indirect migration background","","","",""
"Yes, every week","2008","Other degree","no migration background","","","",""
"Yes, every week","2008","Other degree","direct migration background","","","",""
"Yes, every week","2008","Other degree","indirect migration background","","","",""
"Yes, every week","2008","no degree/no degree yet","no migration background","","","",""
"Yes, every week","2008","no degree/no degree yet","direct migration background","","","",""
"Yes, every week","2008","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","no migration background","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","direct migration background","","","",""
"Yes, every 2 weeks","2008","lower secondary degree","indirect migration background","","","",""
"Yes, every 2 weeks","2008","secondary school degree","no migration background","","","",""
"Yes, every 2 weeks","2008","secondary school degree","direct migration background","","","",""
"Yes, every 2 weeks","2008","secondary school degree","indirect migration background","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","no migration background","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","direct migration background","","","",""
"Yes, every 2 weeks","2008","college entrance qualification","indirect migration background","","","",""
"Yes, every 2 weeks","2008","Other degree","no migration background","","","",""
"Yes, every 2 weeks","2008","Other degree","direct migration background","","","",""
"Yes, every 2 weeks","2008","Other degree","indirect migration background","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","no migration background","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","direct migration background","","","",""
"Yes, every 2 weeks","2008","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","no migration background","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2008","lower secondary degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","no migration background","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2008","secondary school degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","no migration background","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","direct migration background","","","",""
"Yes, every 3-4 weeks","2008","college entrance qualification","indirect migration background","","","",""
"Yes, every 3-4 weeks","2008","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2008","Other degree","direct migration background","","","",""
"Yes, every 3-4 weeks","2008","Other degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","no migration background","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","direct migration background","","","",""
"Yes, every 3-4 weeks","2008","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2008","lower secondary degree","no migration background","","","",""
"Rarely","2008","lower secondary degree","direct migration background","","","",""
"Rarely","2008","lower secondary degree","indirect migration background","","","",""
"Rarely","2008","secondary school degree","no migration background","","","",""
"Rarely","2008","secondary school degree","direct migration background","","","",""
"Rarely","2008","secondary school degree","indirect migration background","","","",""
"Rarely","2008","college entrance qualification","no migration background","","","",""
"Rarely","2008","college entrance qualification","direct migration background","","","",""
"Rarely","2008","college entrance qualification","indirect migration background","","","",""
"Rarely","2008","Other degree","no migration background","","","",""
"Rarely","2008","Other degree","direct migration background","","","",""
"Rarely","2008","Other degree","indirect migration background","","","",""
"Rarely","2008","no degree/no degree yet","no migration background","","","",""
"Rarely","2008","no degree/no degree yet","direct migration background","","","",""
"Rarely","2008","no degree/no degree yet","indirect migration background","","","",""
"No, never","2009","lower secondary degree","no migration background","706","0.350244434006431","0.329358213545097","0.371130654467765"
"No, never","2009","lower secondary degree","direct migration background","85","0.320294822337035","0.257926493212845","0.382663151461225"
"No, never","2009","lower secondary degree","indirect migration background","68","0.376113669749936","0.29807146547955","0.454155874020321"
"No, never","2009","secondary school degree","no migration background","1229","0.339016144564356","0.323215671906151","0.35481661722256"
"No, never","2009","secondary school degree","direct migration background","46","0.525516837692647","0.428132049366008","0.622901626019285"
"No, never","2009","secondary school degree","indirect migration background","55","0.486507037240475","0.398534106606749","0.5744799678742"
"No, never","2009","college entrance qualification","no migration background","1064","0.337770574002413","0.321108352344919","0.354432795659907"
"No, never","2009","college entrance qualification","direct migration background","60","0.459478414934008","0.379459246333516","0.5394975835345"
"No, never","2009","college entrance qualification","indirect migration background","45","0.451973047232159","0.366420362536748","0.537525731927571"
"No, never","2009","Other degree","no migration background","21","","",""
"No, never","2009","Other degree","direct migration background","157","0.427323534631579","0.377053440901801","0.477593628361357"
"No, never","2009","Other degree","indirect migration background","5","","",""
"No, never","2009","no degree/no degree yet","no migration background","16","","",""
"No, never","2009","no degree/no degree yet","direct migration background","8","","",""
"No, never","2009","no degree/no degree yet","indirect migration background","5","","",""
"Yes, every week","2009","lower secondary degree","no migration background","315","0.150154388453305","0.134514333839254","0.165794443067356"
"Yes, every week","2009","lower secondary degree","direct migration background","38","0.233611738159764","0.177052882537818","0.29017059378171"
"Yes, every week","2009","lower secondary degree","indirect migration background","30","0.281091017365044","0.208667823709378","0.35351421102071"
"Yes, every week","2009","secondary school degree","no migration background","462","0.137167989253451","0.125685026052228","0.148650952454674"
"Yes, every week","2009","secondary school degree","direct migration background","10","","",""
"Yes, every week","2009","secondary school degree","indirect migration background","16","","",""
"Yes, every week","2009","college entrance qualification","no migration background","500","0.156617169043457","0.143813046352708","0.169421291734206"
"Yes, every week","2009","college entrance qualification","direct migration background","25","","",""
"Yes, every week","2009","college entrance qualification","indirect migration background","22","","",""
"Yes, every week","2009","Other degree","no migration background","6","","",""
"Yes, every week","2009","Other degree","direct migration background","65","0.192267845649412","0.152221431263452","0.232314260035373"
"Yes, every week","2009","Other degree","indirect migration background","1","","",""
"Yes, every week","2009","no degree/no degree yet","no migration background","20","","",""
"Yes, every week","2009","no degree/no degree yet","direct migration background","7","","",""
"Yes, every week","2009","no degree/no degree yet","indirect migration background","5","","",""
"Yes, every 2 weeks","2009","lower secondary degree","no migration background","317","0.169604345284596","0.153173486853628","0.186035203715564"
"Yes, every 2 weeks","2009","lower secondary degree","direct migration background","30","0.130553469975747","0.0855190565897622","0.175587883361732"
"Yes, every 2 weeks","2009","lower secondary degree","indirect migration background","22","","",""
"Yes, every 2 weeks","2009","secondary school degree","no migration background","564","0.173170695447987","0.1605405138991","0.185800876996874"
"Yes, every 2 weeks","2009","secondary school degree","direct migration background","14","","",""
"Yes, every 2 weeks","2009","secondary school degree","indirect migration background","19","","",""
"Yes, every 2 weeks","2009","college entrance qualification","no migration background","328","0.111129962171955","0.100057289000083","0.122202635343828"
"Yes, every 2 weeks","2009","college entrance qualification","direct migration background","20","","",""
"Yes, every 2 weeks","2009","college entrance qualification","indirect migration background","17","","",""
"Yes, every 2 weeks","2009","Other degree","no migration background","5","","",""
"Yes, every 2 weeks","2009","Other degree","direct migration background","60","0.172355148480029","0.133974636792817","0.210735660167241"
"Yes, every 2 weeks","2009","Other degree","indirect migration background","1","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","no migration background","8","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","direct migration background","5","","",""
"Yes, every 2 weeks","2009","no degree/no degree yet","indirect migration background","","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","no migration background","185","0.0894713881870432","0.0769748960889434","0.101967880285143"
"Yes, every 3-4 weeks","2009","lower secondary degree","direct migration background","14","","",""
"Yes, every 3-4 weeks","2009","lower secondary degree","indirect migration background","6","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","no migration background","329","0.0925676311308024","0.0828937405503164","0.102241521711288"
"Yes, every 3-4 weeks","2009","secondary school degree","direct migration background","9","","",""
"Yes, every 3-4 weeks","2009","secondary school degree","indirect migration background","11","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","no migration background","290","0.0949507777731667","0.0846230893460792","0.105278466200254"
"Yes, every 3-4 weeks","2009","college entrance qualification","direct migration background","6","","",""
"Yes, every 3-4 weeks","2009","college entrance qualification","indirect migration background","10","","",""
"Yes, every 3-4 weeks","2009","Other degree","no migration background","","","",""
"Yes, every 3-4 weeks","2009","Other degree","direct migration background","30","0.0959122851337586","0.0659883279840255","0.125836242283492"
"Yes, every 3-4 weeks","2009","Other degree","indirect migration background","","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","no migration background","4","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","direct migration background","1","","",""
"Yes, every 3-4 weeks","2009","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2009","lower secondary degree","no migration background","481","0.240525444068624","0.221812748195709","0.259238139941539"
"Rarely","2009","lower secondary degree","direct migration background","48","0.251473675395627","0.193480262859371","0.309467087931882"
"Rarely","2009","lower secondary degree","indirect migration background","22","","",""
"Rarely","2009","secondary school degree","no migration background","864","0.258077539603404","0.24347195897027","0.272683120236539"
"Rarely","2009","secondary school degree","direct migration background","22","","",""
"Rarely","2009","secondary school degree","indirect migration background","23","","",""
"Rarely","2009","college entrance qualification","no migration background","913","0.299531517009007","0.283394125816382","0.315668908201632"
"Rarely","2009","college entrance qualification","direct migration background","38","0.23564739816361","0.167502530037547","0.303792266289673"
"Rarely","2009","college entrance qualification","indirect migration background","36","0.293736675153369","0.215440809605224","0.372032540701514"
"Rarely","2009","Other degree","no migration background","10","","",""
"Rarely","2009","Other degree","direct migration background","60","0.112141186105221","0.0800761931461129","0.144206179064328"
"Rarely","2009","Other degree","indirect migration background","","","",""
"Rarely","2009","no degree/no degree yet","no migration background","9","","",""
"Rarely","2009","no degree/no degree yet","direct migration background","4","","",""
"Rarely","2009","no degree/no degree yet","indirect migration background","1","","",""
"No, never","2010","lower secondary degree","no migration background","217","0.321808644091716","0.287493717673221","0.35612357051021"
