"plb0218","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","college entrance qualification","(2c_voc) vocational maturity certificate","117","0.120728766158685","0.0997437450066087","0.14171378731076"
"Yes, every 2 weeks","2005","college entrance qualification","(3a) lower tertiary education","59","0.110372066019935","0.0872905009240756","0.133453631115793"
"Yes, every 2 weeks","2005","college entrance qualification","(3b) higher tertiary education","167","0.108408031271162","0.0933291611220311","0.123486901420294"
"Yes, every 2 weeks","2005","Other degree","(0) in school","","","",""
"Yes, every 2 weeks","2005","Other degree","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Other degree","(1b) general elementary school","15","","",""
"Yes, every 2 weeks","2005","Other degree","(1c) basic vocational qualification","30","0.122020996781997","0.0760810873685479","0.167960906195446"
"Yes, every 2 weeks","2005","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","Other degree","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2005","Other degree","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2005","Other degree","(2c_voc) vocational maturity certificate","16","","",""
"Yes, every 2 weeks","2005","Other degree","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2005","Other degree","(3b) higher tertiary education","18","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(0) in school","7","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(1a) inadequately completed","8","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(1b) general elementary school","29","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(1c) basic vocational qualification","214","0.0927529066217718","0.0809918784132481","0.104513934830295"
"Yes, every 3-4 weeks","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(2a) intermediate vocational","2","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(3b) higher tertiary education","4","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(2b) intermediate general qualification","27","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(2a) intermediate vocational","330","0.113605617101296","0.102781986627268","0.124429247575325"
"Yes, every 3-4 weeks","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","(3a) lower tertiary education","33","0.103459691915391","0.0714151657577513","0.135504218073031"
"Yes, every 3-4 weeks","2005","secondary school degree","(3b) higher tertiary education","3","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","(2c_gen) general maturity certificate","32","0.0889199933472125","0.0585313641781935","0.119308622516232"
"Yes, every 3-4 weeks","2005","college entrance qualification","(2c_voc) vocational maturity certificate","82","0.0704883572978916","0.0540018480904815","0.0869748665053016"
"Yes, every 3-4 weeks","2005","college entrance qualification","(3a) lower tertiary education","49","0.0655159399457263","0.0472899595352109","0.0837419203562417"
"Yes, every 3-4 weeks","2005","college entrance qualification","(3b) higher tertiary education","157","0.0937199367155466","0.0795847286630462","0.107855144768047"
"Yes, every 3-4 weeks","2005","Other degree","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Other degree","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Other degree","(1b) general elementary school","15","","",""
"Yes, every 3-4 weeks","2005","Other degree","(1c) basic vocational qualification","18","","",""
"Yes, every 3-4 weeks","2005","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","Other degree","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2005","Other degree","(2c_gen) general maturity certificate","6","","",""
"Yes, every 3-4 weeks","2005","Other degree","(2c_voc) vocational maturity certificate","12","","",""
"Yes, every 3-4 weeks","2005","Other degree","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Other degree","(3b) higher tertiary education","6","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(0) in school","3","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(1a) inadequately completed","4","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2005","lower secondary degree","(0) in school","","","",""
"Rarely","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2005","lower secondary degree","(1b) general elementary school","71","0.160886620563757","0.127088663320017","0.194684577807497"
"Rarely","2005","lower secondary degree","(1c) basic vocational qualification","568","0.241973551787469","0.224609748230077","0.25933735534486"
"Rarely","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2005","lower secondary degree","(2a) intermediate vocational","2","","",""
"Rarely","2005","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Rarely","2005","lower secondary degree","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2005","lower secondary degree","(3a) lower tertiary education","11","","",""
"Rarely","2005","lower secondary degree","(3b) higher tertiary education","3","","",""
"Rarely","2005","secondary school degree","(0) in school","","","",""
"Rarely","2005","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2005","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2005","secondary school degree","(2b) intermediate general qualification","54","0.159328398681857","0.120019963241325","0.198636834122388"
"Rarely","2005","secondary school degree","(2a) intermediate vocational","828","0.238918114922931","0.224373581670618","0.253462648175245"
"Rarely","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2005","secondary school degree","(3a) lower tertiary education","92","0.268641104836367","0.222003648009105","0.315278561663629"
"Rarely","2005","secondary school degree","(3b) higher tertiary education","21","","",""
"Rarely","2005","college entrance qualification","(0) in school","","","",""
"Rarely","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2005","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2005","college entrance qualification","(2c_gen) general maturity certificate","57","0.160134903835125","0.120980473594791","0.19928933407546"
"Rarely","2005","college entrance qualification","(2c_voc) vocational maturity certificate","254","0.267709109186683","0.239191311211815","0.29622690716155"
"Rarely","2005","college entrance qualification","(3a) lower tertiary education","243","0.34431456820471","0.309315464014404","0.379313672395016"
"Rarely","2005","college entrance qualification","(3b) higher tertiary education","534","0.331038396624254","0.308214237884559","0.353862555363949"
"Rarely","2005","Other degree","(0) in school","","","",""
"Rarely","2005","Other degree","(1a) inadequately completed","","","",""
"Rarely","2005","Other degree","(1b) general elementary school","15","","",""
"Rarely","2005","Other degree","(1c) basic vocational qualification","40","0.291655567078291","0.227860343598425","0.355450790558158"
"Rarely","2005","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2005","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2005","Other degree","(2c_gen) general maturity certificate","2","","",""
"Rarely","2005","Other degree","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","2005","Other degree","(3a) lower tertiary education","3","","",""
"Rarely","2005","Other degree","(3b) higher tertiary education","25","","",""
"Rarely","2005","no degree/no degree yet","(0) in school","9","","",""
"Rarely","2005","no degree/no degree yet","(1a) inadequately completed","15","","",""
"Rarely","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No, never","2006","lower secondary degree","(0) in school","","","",""
"No, never","2006","lower secondary degree","(1a) inadequately completed","","","",""
"No, never","2006","lower secondary degree","(1b) general elementary school","","","",""
"No, never","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"No, never","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"No, never","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"No, never","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No, never","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"No, never","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"No, never","2006","secondary school degree","(0) in school","","","",""
"No, never","2006","secondary school degree","(1a) inadequately completed","","","",""
"No, never","2006","secondary school degree","(1b) general elementary school","","","",""
"No, never","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"No, never","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"No, never","2006","secondary school degree","(2a) intermediate vocational","","","",""
"No, never","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No, never","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","secondary school degree","(3a) lower tertiary education","","","",""
"No, never","2006","secondary school degree","(3b) higher tertiary education","","","",""
"No, never","2006","college entrance qualification","(0) in school","","","",""
"No, never","2006","college entrance qualification","(1a) inadequately completed","","","",""
"No, never","2006","college entrance qualification","(1b) general elementary school","","","",""
"No, never","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"No, never","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"No, never","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"No, never","2006","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"No, never","2006","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","college entrance qualification","(3a) lower tertiary education","","","",""
"No, never","2006","college entrance qualification","(3b) higher tertiary education","","","",""
"No, never","2006","Other degree","(0) in school","","","",""
"No, never","2006","Other degree","(1a) inadequately completed","","","",""
"No, never","2006","Other degree","(1b) general elementary school","","","",""
"No, never","2006","Other degree","(1c) basic vocational qualification","","","",""
"No, never","2006","Other degree","(2b) intermediate general qualification","","","",""
"No, never","2006","Other degree","(2a) intermediate vocational","","","",""
"No, never","2006","Other degree","(2c_gen) general maturity certificate","","","",""
"No, never","2006","Other degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","Other degree","(3a) lower tertiary education","","","",""
"No, never","2006","Other degree","(3b) higher tertiary education","","","",""
"No, never","2006","no degree/no degree yet","(0) in school","","","",""
"No, never","2006","no degree/no degree yet","(1a) inadequately completed","","","",""
"No, never","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"No, never","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No, never","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No, never","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No, never","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No, never","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No, never","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No, never","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every week","2006","lower secondary degree","(0) in school","","","",""
"Yes, every week","2006","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every week","2006","lower secondary degree","(1b) general elementary school","","","",""
"Yes, every week","2006","lower secondary degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every week","2006","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every week","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every week","2006","secondary school degree","(0) in school","","","",""
"Yes, every week","2006","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every week","2006","secondary school degree","(1b) general elementary school","","","",""
"Yes, every week","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","secondary school degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","secondary school degree","(2a) intermediate vocational","","","",""
"Yes, every week","2006","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","secondary school degree","(3a) lower tertiary education","","","",""
"Yes, every week","2006","secondary school degree","(3b) higher tertiary education","","","",""
"Yes, every week","2006","college entrance qualification","(0) in school","","","",""
"Yes, every week","2006","college entrance qualification","(1a) inadequately completed","","","",""
"Yes, every week","2006","college entrance qualification","(1b) general elementary school","","","",""
"Yes, every week","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"Yes, every week","2006","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","college entrance qualification","(3a) lower tertiary education","","","",""
"Yes, every week","2006","college entrance qualification","(3b) higher tertiary education","","","",""
"Yes, every week","2006","Other degree","(0) in school","","","",""
"Yes, every week","2006","Other degree","(1a) inadequately completed","","","",""
"Yes, every week","2006","Other degree","(1b) general elementary school","","","",""
"Yes, every week","2006","Other degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","Other degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","Other degree","(2a) intermediate vocational","","","",""
"Yes, every week","2006","Other degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","Other degree","(3a) lower tertiary education","","","",""
"Yes, every week","2006","Other degree","(3b) higher tertiary education","","","",""
"Yes, every week","2006","no degree/no degree yet","(0) in school","","","",""
"Yes, every week","2006","no degree/no degree yet","(1a) inadequately completed","","","",""
"Yes, every week","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"Yes, every week","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Yes, every week","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Yes, every week","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Yes, every week","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Yes, every week","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
