"plb0218","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2005","Single parent ","(2c_gen) general maturity certificate","16","","",""
"No, never","2005","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"No, never","2005","Single parent ","(3a) lower tertiary education","16","","",""
"No, never","2005","Single parent ","(3b) higher tertiary education","18","","",""
"No, never","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"No, never","2005","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"No, never","2005","Couple + C. LE 16 ","(1b) general elementary school","45","0.334977275459681","0.247566495471136","0.422388055448226"
"No, never","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","184","0.281267033381215","0.246045835414652","0.316488231347778"
"No, never","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"No, never","2005","Couple + C. LE 16 ","(2a) intermediate vocational","296","0.317145035387419","0.286605750867558","0.347684319907279"
"No, never","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"No, never","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","141","0.396998888426685","0.34460514979807","0.449392627055301"
"No, never","2005","Couple + C. LE 16 ","(3a) lower tertiary education","95","0.357522306986809","0.298582076280032","0.416462537693586"
"No, never","2005","Couple + C. LE 16 ","(3b) higher tertiary education","141","0.248399545897514","0.208566108118919","0.28823298367611"
"No, never","2005","Couple + C. GT 16 ","(0) in school","7","","",""
"No, never","2005","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"No, never","2005","Couple + C. GT 16 ","(1b) general elementary school","83","0.547731683283196","0.467273274821974","0.628190091744418"
"No, never","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","192","0.434670721433765","0.390185082292415","0.479156360575115"
"No, never","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","56","0.462436886705858","0.371311342400392","0.553562431011324"
"No, never","2005","Couple + C. GT 16 ","(2a) intermediate vocational","234","0.32744918053425","0.290833431863286","0.364064929205214"
"No, never","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","60","0.575678307461466","0.48331716459279","0.668039450330142"
"No, never","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","61","0.383483694941395","0.308376613179003","0.458590776703787"
"No, never","2005","Couple + C. GT 16 ","(3a) lower tertiary education","78","0.355436621565767","0.287556078677698","0.423317164453836"
"No, never","2005","Couple + C. GT 16 ","(3b) higher tertiary education","104","0.296316850848033","0.246824171551847","0.345809530144218"
"No, never","2005","Couple + C. LE and GT 16","(0) in school","7","","",""
"No, never","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"No, never","2005","Couple + C. LE and GT 16","(1b) general elementary school","39","0.431008286918339","0.326344933314351","0.535671640522326"
"No, never","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","81","0.362600606102666","0.299360631080154","0.425840581125179"
"No, never","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","36","0.598120580045979","0.473018554498869","0.723222605593088"
"No, never","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","84","0.32375854916679","0.267946531194288","0.379570567139292"
"No, never","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","18","","",""
"No, never","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","23","","",""
"No, never","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","35","0.239819963875709","0.157759811707914","0.321880116043504"
"No, never","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","56","0.3247111699244","0.250753856278266","0.398668483570535"
"Yes, every week","2005","1-pers.-HH","(0) in school","","","",""
"Yes, every week","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"Yes, every week","2005","1-pers.-HH","(1b) general elementary school","5","","",""
"Yes, every week","2005","1-pers.-HH","(1c) basic vocational qualification","50","0.223321179820549","0.173366273573538","0.27327608606756"
"Yes, every week","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Yes, every week","2005","1-pers.-HH","(2a) intermediate vocational","48","0.118716817788407","0.0864490960378578","0.150984539538956"
"Yes, every week","2005","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every week","2005","1-pers.-HH","(3a) lower tertiary education","22","","",""
"Yes, every week","2005","1-pers.-HH","(3b) higher tertiary education","37","0.17551328638623","0.125360070698188","0.225666502074272"
"Yes, every week","2005","(Married) couple without C. ","(0) in school","1","","",""
"Yes, every week","2005","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Yes, every week","2005","(Married) couple without C. ","(1b) general elementary school","25","","",""
"Yes, every week","2005","(Married) couple without C. ","(1c) basic vocational qualification","123","0.16655664158112","0.139584518900483","0.193528764261756"
"Yes, every week","2005","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Yes, every week","2005","(Married) couple without C. ","(2a) intermediate vocational","120","0.147028119154045","0.123762176907768","0.170294061400323"
"Yes, every week","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Yes, every week","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","30","0.133621431087363","0.0947948640509977","0.172447998123728"
"Yes, every week","2005","(Married) couple without C. ","(3a) lower tertiary education","41","0.126061545815305","0.0916308561691918","0.160492235461418"
"Yes, every week","2005","(Married) couple without C. ","(3b) higher tertiary education","85","0.143488084262205","0.115031128621368","0.171945039903043"
"Yes, every week","2005","Single parent ","(0) in school","3","","",""
"Yes, every week","2005","Single parent ","(1a) inadequately completed","1","","",""
"Yes, every week","2005","Single parent ","(1b) general elementary school","9","","",""
"Yes, every week","2005","Single parent ","(1c) basic vocational qualification","24","","",""
"Yes, every week","2005","Single parent ","(2b) intermediate general qualification","7","","",""
"Yes, every week","2005","Single parent ","(2a) intermediate vocational","14","","",""
"Yes, every week","2005","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2005","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Yes, every week","2005","Single parent ","(3a) lower tertiary education","4","","",""
"Yes, every week","2005","Single parent ","(3b) higher tertiary education","9","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","105","0.160371856202422","0.131626446953382","0.189117265451462"
"Yes, every week","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(2a) intermediate vocational","111","0.147680783244261","0.124398326888641","0.170963239599882"
"Yes, every week","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Yes, every week","2005","Couple + C. LE 16 ","(3a) lower tertiary education","36","0.125629658633219","0.084870516802116","0.166388800464321"
"Yes, every week","2005","Couple + C. LE 16 ","(3b) higher tertiary education","57","0.144819772061047","0.112376725558735","0.177262818563358"
"Yes, every week","2005","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(1b) general elementary school","18","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","73","0.129925880406249","0.0997531327212695","0.160098628091228"
"Yes, every week","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","14","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(2a) intermediate vocational","77","0.113898871324518","0.089111254930782","0.138686487718254"
"Yes, every week","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","19","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","15","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Yes, every week","2005","Couple + C. GT 16 ","(3b) higher tertiary education","58","0.157343137747138","0.117877102543496","0.196809172950779"
"Yes, every week","2005","Couple + C. LE and GT 16","(0) in school","6","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","39","0.156055888629665","0.108317415111614","0.203794362147716"
"Yes, every week","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","40","0.174052366997993","0.128826965375164","0.219277768620821"
"Yes, every week","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","7","","",""
"Yes, every week","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(0) in school","","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(1b) general elementary school","13","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(1c) basic vocational qualification","47","0.142290607902437","0.100387073016672","0.184194142788202"
"Yes, every 2 weeks","2005","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(2a) intermediate vocational","78","0.204746573422829","0.16449197167751","0.245001175168148"
"Yes, every 2 weeks","2005","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","22","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(3a) lower tertiary education","12","","",""
"Yes, every 2 weeks","2005","1-pers.-HH","(3b) higher tertiary education","26","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(0) in school","","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(1c) basic vocational qualification","98","0.140980072413303","0.115787263781407","0.166172881045199"
"Yes, every 2 weeks","2005","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(2a) intermediate vocational","120","0.155848053001697","0.132018599006563","0.17967750699683"
"Yes, every 2 weeks","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","14","","",""
"Yes, every 2 weeks","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","43","0.128569805020666","0.0903733658800708","0.16676624416126"
"Yes, every 2 weeks","2005","(Married) couple without C. ","(3a) lower tertiary education","32","0.0919364243786599","0.0619644111751321","0.121908437582188"
"Yes, every 2 weeks","2005","(Married) couple without C. ","(3b) higher tertiary education","67","0.117047723298422","0.090952325939243","0.1431431206576"
"Yes, every 2 weeks","2005","Single parent ","(0) in school","1","","",""
"Yes, every 2 weeks","2005","Single parent ","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2005","Single parent ","(1b) general elementary school","10","","",""
"Yes, every 2 weeks","2005","Single parent ","(1c) basic vocational qualification","27","","",""
"Yes, every 2 weeks","2005","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2005","Single parent ","(2a) intermediate vocational","32","0.165904269815334","0.111409062857403","0.220399476773266"
"Yes, every 2 weeks","2005","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2005","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2005","Single parent ","(3a) lower tertiary education","3","","",""
"Yes, every 2 weeks","2005","Single parent ","(3b) higher tertiary education","12","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1b) general elementary school","19","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","107","0.150809551377909","0.122776014215727","0.178843088540091"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2a) intermediate vocational","162","0.201221855707128","0.174912129690319","0.227531581723936"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","33","0.113232537424341","0.079300012089286","0.147165062759396"
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(3a) lower tertiary education","26","","",""
"Yes, every 2 weeks","2005","Couple + C. LE 16 ","(3b) higher tertiary education","44","0.122012734521149","0.0918392433540533","0.152186225688245"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(0) in school","4","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1b) general elementary school","21","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","66","0.13064584620345","0.100402135764848","0.160889556642052"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","16","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2a) intermediate vocational","86","0.130417339188115","0.104141504866936","0.156693173509295"
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(3a) lower tertiary education","19","","",""
"Yes, every 2 weeks","2005","Couple + C. GT 16 ","(3b) higher tertiary education","29","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(0) in school","2","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","26","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","47","0.171073352431298","0.126155866280867","0.215990838581728"
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","18","","",""
"Yes, every 2 weeks","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1b) general elementary school","4","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(1c) basic vocational qualification","18","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2a) intermediate vocational","37","0.124901042207435","0.091919872584556","0.157882211830313"
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(3a) lower tertiary education","8","","",""
"Yes, every 3-4 weeks","2005","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(1c) basic vocational qualification","59","0.079565980641098","0.0599750013960994","0.0991569598860966"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2a) intermediate vocational","70","0.0869334334658979","0.0684238040267492","0.105443062905047"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","25","","",""
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(3a) lower tertiary education","33","0.0835162373843141","0.0548175634170485","0.11221491135158"
"Yes, every 3-4 weeks","2005","(Married) couple without C. ","(3b) higher tertiary education","43","0.0642912798585027","0.0443817874542031","0.0842007722628023"
"Yes, every 3-4 weeks","2005","Single parent ","(0) in school","1","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(1c) basic vocational qualification","14","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2a) intermediate vocational","24","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2005","Single parent ","(3b) higher tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","65","0.10674881688601","0.0825591849854184","0.130938448786602"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2a) intermediate vocational","90","0.110162826804801","0.0896162975019588","0.130709356107642"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","33","0.0939117072466721","0.0626745995489208","0.125148814944423"
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(3a) lower tertiary education","23","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE 16 ","(3b) higher tertiary education","51","0.115386324781986","0.0859330988809633","0.144839550683008"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1b) general elementary school","5","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","41","0.102896357063632","0.0756310614152303","0.130161652712033"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2a) intermediate vocational","76","0.147653553184615","0.119973721805835","0.175333384563396"
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","12","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(3a) lower tertiary education","23","","",""
"Yes, every 3-4 weeks","2005","Couple + C. GT 16 ","(3b) higher tertiary education","34","0.110473751390439","0.0764968985211637","0.144450604259714"
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","25","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","28","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","10","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Yes, every 3-4 weeks","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","16","","",""
"Rarely","2005","1-pers.-HH","(0) in school","","","",""
"Rarely","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"Rarely","2005","1-pers.-HH","(1b) general elementary school","9","","",""
"Rarely","2005","1-pers.-HH","(1c) basic vocational qualification","65","0.25586761782724","0.203528641379002","0.308206594275477"
"Rarely","2005","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Rarely","2005","1-pers.-HH","(2a) intermediate vocational","96","0.262129307191831","0.218255799359512","0.30600281502415"
"Rarely","2005","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Rarely","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","34","0.222677441684871","0.154959642196433","0.290395241173309"
"Rarely","2005","1-pers.-HH","(3a) lower tertiary education","44","0.298419919314538","0.223161265065386","0.373678573563691"
"Rarely","2005","1-pers.-HH","(3b) higher tertiary education","67","0.287403890458289","0.227738841818222","0.347068939098356"
"Rarely","2005","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2005","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Rarely","2005","(Married) couple without C. ","(1b) general elementary school","14","","",""
"Rarely","2005","(Married) couple without C. ","(1c) basic vocational qualification","178","0.215818807562021","0.186037143595248","0.245600471528794"
"Rarely","2005","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Rarely","2005","(Married) couple without C. ","(2a) intermediate vocational","224","0.234971939417961","0.207117156965471","0.262826721870451"
"Rarely","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","11","","",""
"Rarely","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","65","0.22790331421384","0.180034987386685","0.275771641040995"
"Rarely","2005","(Married) couple without C. ","(3a) lower tertiary education","116","0.346897645209774","0.297522852688675","0.396272437730873"
"Rarely","2005","(Married) couple without C. ","(3b) higher tertiary education","193","0.339198909106468","0.300768375673572","0.377629442539364"
"Rarely","2005","Single parent ","(0) in school","3","","",""
"Rarely","2005","Single parent ","(1a) inadequately completed","2","","",""
"Rarely","2005","Single parent ","(1b) general elementary school","9","","",""
"Rarely","2005","Single parent ","(1c) basic vocational qualification","24","","",""
"Rarely","2005","Single parent ","(2b) intermediate general qualification","7","","",""
"Rarely","2005","Single parent ","(2a) intermediate vocational","33","0.174825966231978","0.119184659503905","0.230467272960051"
"Rarely","2005","Single parent ","(2c_gen) general maturity certificate","8","","",""
"Rarely","2005","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","2005","Single parent ","(3a) lower tertiary education","16","","",""
"Rarely","2005","Single parent ","(3b) higher tertiary education","11","","",""
"Rarely","2005","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2005","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Rarely","2005","Couple + C. LE 16 ","(1b) general elementary school","20","","",""
"Rarely","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","165","0.300802742152444","0.264877336711906","0.336728147592981"
"Rarely","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Rarely","2005","Couple + C. LE 16 ","(2a) intermediate vocational","233","0.223789498856392","0.196438368923913","0.251140628788871"
"Rarely","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","7","","",""
"Rarely","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","106","0.340735488009524","0.289982195568319","0.391488780450729"
"Rarely","2005","Couple + C. LE 16 ","(3a) lower tertiary education","74","0.266737937052865","0.212349918768243","0.321125955337486"
"Rarely","2005","Couple + C. LE 16 ","(3b) higher tertiary education","159","0.369381622738304","0.32488778902607","0.413875456450538"
"Rarely","2005","Couple + C. GT 16 ","(0) in school","2","","",""
"Rarely","2005","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Rarely","2005","Couple + C. GT 16 ","(1b) general elementary school","20","","",""
"Rarely","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","105","0.201861194892905","0.16584029697404","0.23788209281177"
"Rarely","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","20","","",""
