"plb0218","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 3-4 weeks","2006","35-65 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2006","66 and older","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2006","66 and older","Rural Area","","","","","4"
"Yes, every week","2006","16-34 y.","Urban Area","","","","","2"
"Yes, every week","2006","16-34 y.","Rural Area","","","","","2"
"Yes, every week","2006","35-65 y.","Urban Area","","","","","2"
"Yes, every week","2006","35-65 y.","Rural Area","","","","","2"
"Yes, every week","2006","66 and older","Urban Area","","","","","2"
"Yes, every week","2006","66 and older","Rural Area","","","","","2"
"No, never","2007","16-34 y.","Urban Area","764","0.391506831602156","0.369893167454377","0.413120495749936","1"
"No, never","2007","16-34 y.","Rural Area","359","0.312535719637657","0.284377990617379","0.340693448657935","1"
"No, never","2007","35-65 y.","Urban Area","2115","0.36614907343321","0.35351793698075","0.37878020988567","1"
"No, never","2007","35-65 y.","Rural Area","857","0.309188575090507","0.291890178869081","0.326486971311932","1"
"No, never","2007","66 and older","Urban Area","37","0.35485315691319","0.267404570077422","0.442301743748957","1"
"No, never","2007","66 and older","Rural Area","26","","","","1"
"Rarely","2007","16-34 y.","Urban Area","397","0.18495686877872","0.167763681210644","0.202150056346796","5"
"Rarely","2007","35-65 y.","Rural Area","731","0.258241128376286","0.241859448089004","0.274622808663568","5"
"Rarely","2007","16-34 y.","Rural Area","227","0.250127300927721","0.223818742853997","0.276435859001444","5"
"Rarely","2007","35-65 y.","Urban Area","1443","0.252942671212676","0.241545215641776","0.264340126783576","5"
"Rarely","2007","66 and older","Urban Area","31","0.2608916876208","0.180634611229881","0.34114876401172","5"
"Rarely","2007","66 and older","Rural Area","9","","","","5"
"Yes, every 2 weeks","2007","16-34 y.","Urban Area","324","0.174369488252849","0.157567565386951","0.191171411118747","3"
"Yes, every 2 weeks","2007","35-65 y.","Urban Area","730","0.141237214119021","0.132105946490872","0.150368481747169","3"
"Yes, every 2 weeks","2007","66 and older","Urban Area","11","","","","3"
"Yes, every 2 weeks","2007","16-34 y.","Rural Area","200","0.174857741730292","0.151783386541079","0.197932096919505","3"
"Yes, every 2 weeks","2007","35-65 y.","Rural Area","434","0.176605535252078","0.16233236345935","0.190878707044807","3"
"Yes, every 2 weeks","2007","66 and older","Rural Area","2","","","","3"
"Yes, every 3-4 weeks","2007","16-34 y.","Urban Area","197","0.10041973664426","0.0871102786066519","0.113729194681868","4"
"Yes, every 3-4 weeks","2007","16-34 y.","Rural Area","99","0.117218580144257","0.0976775458706111","0.136759614417903","4"
"Yes, every 3-4 weeks","2007","35-65 y.","Urban Area","514","0.0974558412838073","0.0896798089168411","0.105231873650773","4"
"Yes, every 3-4 weeks","2007","35-65 y.","Rural Area","293","0.101778157553526","0.0904611015754365","0.113095213531615","4"
"Yes, every 3-4 weeks","2007","66 and older","Urban Area","9","","","","4"
"Yes, every 3-4 weeks","2007","66 and older","Rural Area","3","","","","4"
"Yes, every week","2007","16-34 y.","Urban Area","277","0.148747074722015","0.132989680570076","0.164504468873955","2"
"Yes, every week","2007","35-65 y.","Urban Area","786","0.142215199951286","0.133057591437887","0.151372808464685","2"
"Yes, every week","2007","16-34 y.","Rural Area","156","0.145260657560074","0.123855739170438","0.16666557594971","2"
"Yes, every week","2007","35-65 y.","Rural Area","427","0.154186603727603","0.140669770151625","0.167703437303582","2"
"Yes, every week","2007","66 and older","Urban Area","27","","","","2"
"Yes, every week","2007","66 and older","Rural Area","20","","","","2"
"No, never","2008","16-34 y.","Urban Area","","","","","1"
"No, never","2008","16-34 y.","Rural Area","","","","","1"
"No, never","2008","35-65 y.","Urban Area","","","","","1"
"No, never","2008","35-65 y.","Rural Area","","","","","1"
"No, never","2008","66 and older","Urban Area","","","","","1"
"No, never","2008","66 and older","Rural Area","","","","","1"
"Rarely","2008","16-34 y.","Urban Area","","","","","5"
"Rarely","2008","35-65 y.","Urban Area","","","","","5"
"Rarely","2008","16-34 y.","Rural Area","","","","","5"
"Rarely","2008","35-65 y.","Rural Area","","","","","5"
"Rarely","2008","66 and older","Urban Area","","","","","5"
"Rarely","2008","66 and older","Rural Area","","","","","5"
"Yes, every 2 weeks","2008","16-34 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2008","16-34 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2008","35-65 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2008","66 and older","Urban Area","","","","","3"
"Yes, every 2 weeks","2008","35-65 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2008","66 and older","Rural Area","","","","","3"
"Yes, every 3-4 weeks","2008","16-34 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2008","16-34 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2008","35-65 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2008","35-65 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2008","66 and older","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2008","66 and older","Rural Area","","","","","4"
"Yes, every week","2008","16-34 y.","Urban Area","","","","","2"
"Yes, every week","2008","16-34 y.","Rural Area","","","","","2"
"Yes, every week","2008","35-65 y.","Urban Area","","","","","2"
"Yes, every week","2008","66 and older","Urban Area","","","","","2"
"Yes, every week","2008","35-65 y.","Rural Area","","","","","2"
"Yes, every week","2008","66 and older","Rural Area","","","","","2"
"No, never","2009","35-65 y.","Urban Area","1802","0.355064233409416","0.341624356069984","0.368504110748848","1"
"No, never","2009","66 and older","Rural Area","18","","","","1"
"No, never","2009","16-34 y.","Urban Area","667","0.408205026822673","0.385010882696374","0.431399170948971","1"
"No, never","2009","16-34 y.","Rural Area","314","0.312097761744648","0.281255428125572","0.342940095363725","1"
"No, never","2009","35-65 y.","Rural Area","823","0.330639953722352","0.312304940178966","0.348974967265738","1"
"No, never","2009","66 and older","Urban Area","57","0.399006109019558","0.320900105144336","0.477112112894779","1"
"Rarely","2009","16-34 y.","Urban Area","382","0.205244900632715","0.18618562500181","0.22430417626362","5"
"Rarely","2009","35-65 y.","Urban Area","1301","0.263144069049243","0.250776860193421","0.275511277905065","5"
"Rarely","2009","16-34 y.","Rural Area","188","0.245663235564779","0.217008839243371","0.274317631886187","5"
"Rarely","2009","35-65 y.","Rural Area","655","0.261180120564102","0.244059755478899","0.278300485649304","5"
"Rarely","2009","66 and older","Urban Area","38","0.240740019483235","0.172548711970047","0.308931326996424","5"
"Rarely","2009","66 and older","Rural Area","24","","","","5"
"Yes, every 2 weeks","2009","16-34 y.","Rural Area","152","0.171494917122345","0.146404276084464","0.196585558160226","3"
"Yes, every 2 weeks","2009","16-34 y.","Urban Area","290","0.158113924551491","0.140896615950694","0.175331233152288","3"
"Yes, every 2 weeks","2009","35-65 y.","Urban Area","616","0.140004006504561","0.130258552940842","0.149749460068281","3"
"Yes, every 2 weeks","2009","66 and older","Urban Area","16","","","","3"
"Yes, every 2 weeks","2009","35-65 y.","Rural Area","386","0.16026961641207","0.145971816708982","0.174567416115159","3"
"Yes, every 2 weeks","2009","66 and older","Rural Area","1","","","","3"
"Yes, every 3-4 weeks","2009","16-34 y.","Urban Area","138","0.0811070160817602","0.0682240690524581","0.0939899631110623","4"
"Yes, every 3-4 weeks","2009","16-34 y.","Rural Area","80","0.0920815566923583","0.07283521074635","0.111327902638367","4"
"Yes, every 3-4 weeks","2009","35-65 y.","Urban Area","428","0.0872610865935201","0.0793348468912185","0.0951873262958216","4"
"Yes, every 3-4 weeks","2009","35-65 y.","Rural Area","257","0.0913831057058707","0.0801526588513792","0.102613552560362","4"
"Yes, every 3-4 weeks","2009","66 and older","Urban Area","5","","","","4"
"Yes, every 3-4 weeks","2009","66 and older","Rural Area","6","","","","4"
"Yes, every week","2009","16-34 y.","Rural Area","133","0.17866252887587","0.153163942795177","0.204161114956563","2"
"Yes, every week","2009","16-34 y.","Urban Area","248","0.147329131911361","0.130603267611295","0.164054996211427","2"
"Yes, every week","2009","35-65 y.","Urban Area","723","0.15452660444326","0.14437498767784","0.16467822120868","2"
"Yes, every week","2009","35-65 y.","Rural Area","408","0.156527203595605","0.14236587077347","0.17068853641774","2"
"Yes, every week","2009","66 and older","Urban Area","35","0.196202103504039","0.132861108741486","0.259543098266592","2"
"Yes, every week","2009","66 and older","Rural Area","20","","","","2"
"No, never","2010","16-34 y.","Urban Area","285","0.314744918637406","0.284060899073593","0.345428938201219","1"
"No, never","2010","16-34 y.","Rural Area","177","0.33691271785802","0.296973366724228","0.376852068991813","1"
"No, never","2010","35-65 y.","Urban Area","698","0.364514255118795","0.343457833415452","0.385570676822139","1"
"No, never","2010","66 and older","Rural Area","","","","","1"
"No, never","2010","35-65 y.","Rural Area","374","0.357874654793472","0.329481319657477","0.386267989929467","1"
"No, never","2010","66 and older","Urban Area","","","","","1"
"Rarely","2010","16-34 y.","Urban Area","210","0.23461118748339","0.206613499532922","0.262608875433858","5"
"Rarely","2010","16-34 y.","Rural Area","116","0.211114784503191","0.176630343863207","0.245599225143175","5"
"Rarely","2010","35-65 y.","Urban Area","564","0.276465706484177","0.25689869053907","0.296032722429285","5"
"Rarely","2010","35-65 y.","Rural Area","272","0.2415465002654","0.216194870373475","0.266898130157326","5"
"Rarely","2010","66 and older","Urban Area","1","","","","5"
"Rarely","2010","66 and older","Rural Area","","","","","5"
"Yes, every 2 weeks","2010","35-65 y.","Urban Area","294","0.13957562001558","0.124414351431015","0.154736888600144","3"
"Yes, every 2 weeks","2010","66 and older","Rural Area","","","","","3"
"Yes, every 2 weeks","2010","16-34 y.","Urban Area","183","0.218006183254878","0.19072628034784","0.245286086161915","3"
"Yes, every 2 weeks","2010","16-34 y.","Rural Area","112","0.213183571824432","0.178576047729317","0.247791095919547","3"
"Yes, every 2 weeks","2010","35-65 y.","Rural Area","170","0.148192333086565","0.127148508572369","0.169236157600761","3"
"Yes, every 2 weeks","2010","66 and older","Urban Area","","","","","3"
"Yes, every 3-4 weeks","2010","16-34 y.","Rural Area","44","0.0787988980367799","0.0560325039272396","0.10156529214632","4"
"Yes, every 3-4 weeks","2010","16-34 y.","Urban Area","87","0.0943570898481611","0.0750430768336422","0.11367110286268","4"
"Yes, every 3-4 weeks","2010","35-65 y.","Urban Area","186","0.0971168632486503","0.0841618608109539","0.110071865686347","4"
"Yes, every 3-4 weeks","2010","35-65 y.","Rural Area","116","0.110826618078333","0.0922333257063357","0.12941991045033","4"
"Yes, every 3-4 weeks","2010","66 and older","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2010","66 and older","Rural Area","","","","","4"
"Yes, every week","2010","16-34 y.","Rural Area","89","0.159990027777577","0.129012580178132","0.190967475377021","2"
"Yes, every week","2010","16-34 y.","Urban Area","115","0.138280620776165","0.115473506156239","0.161087735396091","2"
"Yes, every week","2010","35-65 y.","Urban Area","265","0.122327555132797","0.10799238721424","0.136662723051354","2"
"Yes, every week","2010","35-65 y.","Rural Area","163","0.14155989377623","0.120912456984194","0.162207330568266","2"
"Yes, every week","2010","66 and older","Urban Area","1","","","","2"
"Yes, every week","2010","66 and older","Rural Area","","","","","2"
"No, never","2011","16-34 y.","Urban Area","1029","0.388547228939878","0.369943654650278","0.407150803229479","1"
"No, never","2011","35-65 y.","Urban Area","3126","0.378477874720039","0.367862470669951","0.389093278770127","1"
"No, never","2011","16-34 y.","Rural Area","562","0.381017297201547","0.356473837864507","0.405560756538588","1"
"No, never","2011","35-65 y.","Rural Area","1524","0.338699245393289","0.324681852637323","0.352716638149256","1"
"No, never","2011","66 and older","Rural Area","24","","","","1"
"No, never","2011","66 and older","Urban Area","54","0.415322832740794","0.336724996879708","0.49392066860188","1"
"Rarely","2011","35-65 y.","Urban Area","1916","0.237072061709614","0.227763771135607","0.246380352283622","5"
"Rarely","2011","35-65 y.","Rural Area","1027","0.243966394354967","0.231246128962692","0.256686659747243","5"
"Rarely","2011","16-34 y.","Urban Area","530","0.210234273836099","0.194681998836859","0.225786548835338","5"
"Rarely","2011","16-34 y.","Rural Area","301","0.246303886569626","0.224528897623751","0.268078875515502","5"
"Rarely","2011","66 and older","Urban Area","35","0.201446710351759","0.137474455490619","0.265418965212898","5"
"Rarely","2011","66 and older","Rural Area","16","","","","5"
"Yes, every 2 weeks","2011","16-34 y.","Urban Area","454","0.166526721601237","0.152307335967454","0.180746107235019","3"
"Yes, every 2 weeks","2011","16-34 y.","Rural Area","299","0.179381340923032","0.159991086847166","0.198771594998899","3"
"Yes, every 2 weeks","2011","35-65 y.","Urban Area","1112","0.144001111689035","0.136316755150441","0.151685468227629","3"
"Yes, every 2 weeks","2011","35-65 y.","Rural Area","739","0.166652874878119","0.155615139088041","0.177690610668196","3"
"Yes, every 2 weeks","2011","66 and older","Urban Area","15","","","","3"
"Yes, every 2 weeks","2011","66 and older","Rural Area","3","","","","3"
"Yes, every 3-4 weeks","2011","16-34 y.","Rural Area","144","0.0854543516166232","0.0713259198555399","0.0995827833777065","4"
"Yes, every 3-4 weeks","2011","16-34 y.","Urban Area","243","0.0785773024803605","0.0683072884484972","0.0888473165122239","4"
"Yes, every 3-4 weeks","2011","35-65 y.","Urban Area","711","0.0903399829996628","0.0840656503578303","0.0966143156414954","4"
"Yes, every 3-4 weeks","2011","35-65 y.","Rural Area","434","0.104561076429942","0.095498250771816","0.113623902088067","4"
"Yes, every 3-4 weeks","2011","66 and older","Rural Area","8","","","","4"
"Yes, every 3-4 weeks","2011","66 and older","Urban Area","13","","","","4"
"Yes, every week","2011","16-34 y.","Urban Area","381","0.156114473142426","0.142261072978693","0.16996787330616","2"
"Yes, every week","2011","16-34 y.","Rural Area","198","0.107843123689171","0.0921669157408042","0.123519331637538","2"
"Yes, every week","2011","35-65 y.","Urban Area","1154","0.150108968881649","0.142291378189068","0.15792655957423","2"
"Yes, every week","2011","35-65 y.","Rural Area","655","0.146120408943683","0.135658417159722","0.156582400727644","2"
"Yes, every week","2011","66 and older","Urban Area","34","0.238437846751661","0.170470566843263","0.306405126660058","2"
"Yes, every week","2011","66 and older","Rural Area","18","","","","2"
"No, never","2012","16-34 y.","Urban Area","268","0.387284142011416","0.351300412046341","0.423267871976491","1"
"No, never","2012","35-65 y.","Urban Area","1006","0.406990132145308","0.387747971831756","0.426232292458859","1"
"No, never","2012","66 and older","Rural Area","","","","","1"
"No, never","2012","16-34 y.","Rural Area","215","0.411715909592088","0.369252426296157","0.454179392888019","1"
"No, never","2012","35-65 y.","Rural Area","559","0.383091777803903","0.35788637330756","0.408297182300247","1"
"No, never","2012","66 and older","Urban Area","1","","","","1"
"Rarely","2012","16-34 y.","Rural Area","77","0.150962219062915","0.120072007422468","0.181852430703363","5"
"Rarely","2012","35-65 y.","Urban Area","549","0.217825540160605","0.201658253305265","0.233992827015945","5"
"Rarely","2012","66 and older","Urban Area","","","","","5"
"Rarely","2012","16-34 y.","Urban Area","122","0.150446739201028","0.124037952027411","0.176855526374644","5"
"Rarely","2012","35-65 y.","Rural Area","283","0.20192681879277","0.181113068654058","0.222740568931482","5"
"Rarely","2012","66 and older","Rural Area","","","","","5"
"Yes, every 2 weeks","2012","16-34 y.","Urban Area","142","0.230323839528579","0.199222060973065","0.261425618084093","3"
"Yes, every 2 weeks","2012","16-34 y.","Rural Area","90","0.1732784216751","0.140621509475336","0.205935333874863","3"
"Yes, every 2 weeks","2012","35-65 y.","Urban Area","378","0.147843836185528","0.1339413607931","0.161746311577956","3"
"Yes, every 2 weeks","2012","35-65 y.","Rural Area","250","0.185131967879844","0.164993968385556","0.205269967374133","3"
"Yes, every 2 weeks","2012","66 and older","Urban Area","","","","","3"
"Yes, every 2 weeks","2012","66 and older","Rural Area","","","","","3"
"Yes, every 3-4 weeks","2012","16-34 y.","Urban Area","66","0.097020083507412","0.0751559822975593","0.118884184717265","4"
"Yes, every 3-4 weeks","2012","16-34 y.","Rural Area","50","0.087700488131792","0.0632946926976135","0.112106283565971","4"
"Yes, every 3-4 weeks","2012","35-65 y.","Urban Area","226","0.0924860208200361","0.0811386397998557","0.103833401840217","4"
"Yes, every 3-4 weeks","2012","35-65 y.","Rural Area","127","0.088581847945485","0.0738497980330558","0.103313897857914","4"
"Yes, every 3-4 weeks","2012","66 and older","Urban Area","1","","","","4"
"Yes, every 3-4 weeks","2012","66 and older","Rural Area","1","","","","4"
"Yes, every week","2012","16-34 y.","Urban Area","106","0.134925195751565","0.109688347203087","0.160162044300044","2"
"Yes, every week","2012","16-34 y.","Rural Area","84","0.176342961538105","0.143459652630516","0.209226270445695","2"
"Yes, every week","2012","35-65 y.","Urban Area","345","0.134854470688524","0.121475947150926","0.148232994226122","2"
"Yes, every week","2012","35-65 y.","Rural Area","210","0.141267587577998","0.123209066985748","0.159326108170248","2"
"Yes, every week","2012","66 and older","Urban Area","","","","","2"
"Yes, every week","2012","66 and older","Rural Area","","","","","2"
"No, never","2013","16-34 y.","Urban Area","990","0.395003573884757","0.375347273065133","0.414659874704381","1"
"No, never","2013","16-34 y.","Rural Area","507","0.39347229205067","0.36654101458323","0.420403569518111","1"
"No, never","2013","66 and older","Urban Area","73","0.449595658368667","0.379953530024467","0.519237786712868","1"
"No, never","2013","66 and older","Rural Area","38","0.504209416728813","0.397288404626315","0.611130428831311","1"
"No, never","2013","35-65 y.","Urban Area","2936","0.363581522932912","0.352654113870232","0.374508931995593","1"
"No, never","2013","35-65 y.","Rural Area","1458","0.340116752444293","0.325756715057855","0.354476789830731","1"
"Rarely","2013","16-34 y.","Rural Area","230","0.177623445728251","0.15655366288716","0.198693228569342","5"
"Rarely","2013","16-34 y.","Urban Area","466","0.234543293248138","0.217506152996494","0.251580433499782","5"
"Rarely","2013","35-65 y.","Urban Area","1851","0.261714282477903","0.251728758607209","0.271699806348598","5"
"Rarely","2013","66 and older","Urban Area","56","0.248970507162454","0.188433282979091","0.309507731345818","5"
"Rarely","2013","35-65 y.","Rural Area","1046","0.257227538569828","0.24397818666765","0.270476890472006","5"
"Rarely","2013","66 and older","Rural Area","18","","","","5"
"Yes, every 2 weeks","2013","16-34 y.","Urban Area","372","0.143200846674073","0.129116484635985","0.157285208712162","3"
"Yes, every 2 weeks","2013","16-34 y.","Rural Area","247","0.228705703779486","0.205551859304149","0.251859548254824","3"
"Yes, every 2 weeks","2013","35-65 y.","Urban Area","1070","0.143222300262712","0.135264659893275","0.151179940632149","3"
"Yes, every 2 weeks","2013","35-65 y.","Rural Area","704","0.174405160283919","0.16290321870287","0.185907101864967","3"
"Yes, every 2 weeks","2013","66 and older","Urban Area","17","","","","3"
"Yes, every 2 weeks","2013","66 and older","Rural Area","7","","","","3"
"Yes, every 3-4 weeks","2013","16-34 y.","Urban Area","208","0.0970374249126638","0.0851351663736804","0.108939683451647","4"
"Yes, every 3-4 weeks","2013","16-34 y.","Rural Area","108","0.0760388290075194","0.0614265106893822","0.0906511473256567","4"
"Yes, every 3-4 weeks","2013","35-65 y.","Urban Area","636","0.0967926747338704","0.0900759139700775","0.103509435497663","4"
"Yes, every 3-4 weeks","2013","35-65 y.","Rural Area","393","0.0877991493925339","0.0792209053386564","0.0963773934464114","4"
"Yes, every 3-4 weeks","2013","66 and older","Urban Area","10","","","","4"
"Yes, every 3-4 weeks","2013","66 and older","Rural Area","5","","","","4"
"Yes, every week","2013","16-34 y.","Rural Area","172","0.124159729434073","0.105980419756404","0.142339039111742","2"
"Yes, every week","2013","16-34 y.","Urban Area","340","0.130214861280367","0.116682887717026","0.143746834843709","2"
"Yes, every week","2013","35-65 y.","Urban Area","951","0.134689219592602","0.126933941344938","0.142444497840267","2"
"Yes, every week","2013","35-65 y.","Rural Area","580","0.140451399309427","0.129919510599812","0.150983288019042","2"
"Yes, every week","2013","66 and older","Rural Area","16","","","","2"
"Yes, every week","2013","66 and older","Urban Area","40","0.207238113745089","0.150493289936292","0.263982937553886","2"
"No, never","2014","16-34 y.","Urban Area","","","","","1"
"No, never","2014","16-34 y.","Rural Area","","","","","1"
"No, never","2014","35-65 y.","Urban Area","","","","","1"
"No, never","2014","35-65 y.","Rural Area","","","","","1"
"No, never","2014","66 and older","Urban Area","","","","","1"
"No, never","2014","66 and older","Rural Area","","","","","1"
"Rarely","2014","16-34 y.","Rural Area","","","","","5"
"Rarely","2014","35-65 y.","Urban Area","","","","","5"
"Rarely","2014","16-34 y.","Urban Area","","","","","5"
"Rarely","2014","35-65 y.","Rural Area","","","","","5"
"Rarely","2014","66 and older","Urban Area","","","","","5"
"Rarely","2014","66 and older","Rural Area","","","","","5"
"Yes, every 2 weeks","2014","16-34 y.","Rural Area","","","","","3"
"Yes, every 2 weeks","2014","35-65 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2014","66 and older","Urban Area","","","","","3"
"Yes, every 2 weeks","2014","66 and older","Rural Area","","","","","3"
"Yes, every 2 weeks","2014","16-34 y.","Urban Area","","","","","3"
"Yes, every 2 weeks","2014","35-65 y.","Rural Area","","","","","3"
"Yes, every 3-4 weeks","2014","16-34 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2014","16-34 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2014","35-65 y.","Urban Area","","","","","4"
"Yes, every 3-4 weeks","2014","35-65 y.","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2014","66 and older","Rural Area","","","","","4"
"Yes, every 3-4 weeks","2014","66 and older","Urban Area","","","","","4"
"Yes, every week","2014","16-34 y.","Urban Area","","","","","2"
"Yes, every week","2014","16-34 y.","Rural Area","","","","","2"
"Yes, every week","2014","35-65 y.","Urban Area","","","","","2"
"Yes, every week","2014","35-65 y.","Rural Area","","","","","2"
"Yes, every week","2014","66 and older","Rural Area","","","","","2"
"Yes, every week","2014","66 and older","Urban Area","","","","","2"
"No, never","2015","16-34 y.","Urban Area","1029","0.4063391940219","0.387036241410729","0.425642146633071","1"
"No, never","2015","16-34 y.","Rural Area","484","0.363017107773752","0.335718695166605","0.3903155203809","1"
"No, never","2015","35-65 y.","Urban Area","2905","0.374456618838064","0.363365626681865","0.385547610994263","1"
"No, never","2015","66 and older","Urban Area","97","0.527067110961793","0.461243050149718","0.592891171773868","1"
"No, never","2015","35-65 y.","Rural Area","1493","0.365028821347062","0.350105438494876","0.379952204199249","1"
"No, never","2015","66 and older","Rural Area","48","0.518713370299711","0.423595793415151","0.613830947184271","1"
"Rarely","2015","16-34 y.","Rural Area","215","0.197460343611521","0.174861659145457","0.220059028077585","5"
"Rarely","2015","35-65 y.","Urban Area","1779","0.252080395449512","0.242130055463512","0.262030735435513","5"
"Rarely","2015","66 and older","Urban Area","52","0.195129653866893","0.142880825678629","0.247378482055157","5"
"Rarely","2015","66 and older","Rural Area","27","","","","5"
"Rarely","2015","16-34 y.","Urban Area","459","0.198848661814603","0.183162062048257","0.214535261580949","5"
"Rarely","2015","35-65 y.","Rural Area","983","0.249363210446333","0.235952313990199","0.262774106902467","5"
"Yes, every 2 weeks","2015","16-34 y.","Urban Area","422","0.171898319066493","0.15707013916477","0.186726498968216","3"
"Yes, every 2 weeks","2015","35-65 y.","Urban Area","1051","0.150603680288166","0.142407454652858","0.158799905923474","3"
"Yes, every 2 weeks","2015","16-34 y.","Rural Area","233","0.207290491213013","0.184278368167954","0.230302614258072","3"
"Yes, every 2 weeks","2015","35-65 y.","Rural Area","636","0.165388219624614","0.153871700387142","0.176904738862087","3"
"Yes, every 2 weeks","2015","66 and older","Rural Area","9","","","","3"
"Yes, every 2 weeks","2015","66 and older","Urban Area","14","","","","3"
