"plb0218","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2005","secondary school degree","(Married) couple without C. ","147","0.160355034446959","0.138410059255505","0.182300009638412"
"Yes, every 2 weeks","2005","secondary school degree","Single parent ","34","0.135597251259976","0.0912553957546251","0.179939106765327"
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. LE 16 ","178","0.198238725331361","0.173429737782396","0.223047712880327"
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. GT 16 ","114","0.132866015227111","0.110127543732948","0.155604486721274"
"Yes, every 2 weeks","2005","secondary school degree","Couple + C. LE and GT 16","66","0.155026881779271","0.118920880696189","0.191132882862353"
"Yes, every 2 weeks","2005","college entrance qualification","1-pers.-HH","69","0.121376919599483","0.0932545073317631","0.149499331867204"
"Yes, every 2 weeks","2005","college entrance qualification","(Married) couple without C. ","124","0.10675948637761","0.0883847690765831","0.125134203678636"
"Yes, every 2 weeks","2005","college entrance qualification","Single parent ","15","","",""
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. LE 16 ","82","0.119464365219322","0.0985745183843865","0.140354212054257"
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. GT 16 ","63","0.0951504816048786","0.071979127714698","0.118321835495059"
"Yes, every 2 weeks","2005","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Yes, every 2 weeks","2005","Other degree","1-pers.-HH","4","","",""
"Yes, every 2 weeks","2005","Other degree","(Married) couple without C. ","15","","",""
"Yes, every 2 weeks","2005","Other degree","Single parent ","10","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. LE 16 ","27","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. GT 16 ","17","","",""
"Yes, every 2 weeks","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Yes, every 2 weeks","2005","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","1-pers.-HH","23","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","(Married) couple without C. ","60","0.0746189774695454","0.056375657660082","0.0928622972790087"
"Yes, every 3-4 weeks","2005","lower secondary degree","Single parent ","19","","",""
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. LE 16 ","71","0.113772600427273","0.0898711270739245","0.137674073780622"
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. GT 16 ","44","0.0839627532672731","0.0608482040918707","0.107077302442676"
"Yes, every 3-4 weeks","2005","lower secondary degree","Couple + C. LE and GT 16","28","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","1-pers.-HH","42","0.123959035206883","0.093679884205563","0.154238186208204"
"Yes, every 3-4 weeks","2005","secondary school degree","(Married) couple without C. ","81","0.0839014293896582","0.0673207724764686","0.100482086302848"
"Yes, every 3-4 weeks","2005","secondary school degree","Single parent ","27","","",""
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. LE 16 ","102","0.113962947542922","0.0941886969542027","0.133737198131642"
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. GT 16 ","99","0.129125257528283","0.106660866164524","0.151589648892041"
"Yes, every 3-4 weeks","2005","secondary school degree","Couple + C. LE and GT 16","34","0.096242865514104","0.0668213810977115","0.125664349930497"
"Yes, every 3-4 weeks","2005","college entrance qualification","1-pers.-HH","37","0.0670397606455811","0.045502969006799","0.0885765522843632"
"Yes, every 3-4 weeks","2005","college entrance qualification","(Married) couple without C. ","92","0.0771447925994705","0.0612683457649289","0.093021239434012"
"Yes, every 3-4 weeks","2005","college entrance qualification","Single parent ","11","","",""
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. LE 16 ","96","0.0923806260817564","0.0737303645130106","0.111030887650502"
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. GT 16 ","56","0.0978657018171305","0.0744013484898204","0.121330055144441"
"Yes, every 3-4 weeks","2005","college entrance qualification","Couple + C. LE and GT 16","23","","",""
"Yes, every 3-4 weeks","2005","Other degree","1-pers.-HH","3","","",""
"Yes, every 3-4 weeks","2005","Other degree","(Married) couple without C. ","13","","",""
"Yes, every 3-4 weeks","2005","Other degree","Single parent ","3","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. LE 16 ","14","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. GT 16 ","10","","",""
"Yes, every 3-4 weeks","2005","Other degree","Couple + C. LE and GT 16","13","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Single parent ","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes, every 3-4 weeks","2005","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Rarely","2005","lower secondary degree","1-pers.-HH","74","0.229602697878326","0.183377327345846","0.275828068410807"
"Rarely","2005","lower secondary degree","(Married) couple without C. ","181","0.192863241487643","0.165471652630179","0.220254830345107"
"Rarely","2005","lower secondary degree","Single parent ","30","0.164130186505535","0.10761441362834","0.220645959382729"
"Rarely","2005","lower secondary degree","Couple + C. LE 16 ","178","0.284041101038496","0.250096720808885","0.317985481268108"
"Rarely","2005","lower secondary degree","Couple + C. GT 16 ","121","0.230555481734799","0.19545105327432","0.265659910195277"
"Rarely","2005","lower secondary degree","Couple + C. LE and GT 16","58","0.274962312469177","0.221802881647029","0.328121743291325"
"Rarely","2005","secondary school degree","1-pers.-HH","113","0.259766497686445","0.219474543572333","0.300058451800556"
"Rarely","2005","secondary school degree","(Married) couple without C. ","274","0.238589198389938","0.213098551546938","0.264079845232939"
"Rarely","2005","secondary school degree","Single parent ","46","0.186554889569821","0.136100634957396","0.237009144182247"
"Rarely","2005","secondary school degree","Couple + C. LE 16 ","249","0.216399285350909","0.190774066819014","0.242024503882805"
"Rarely","2005","secondary school degree","Couple + C. GT 16 ","199","0.252545949343448","0.223440543318183","0.281651355368712"
"Rarely","2005","secondary school degree","Couple + C. LE and GT 16","99","0.22603797312437","0.184312144740303","0.267763801508438"
"Rarely","2005","college entrance qualification","1-pers.-HH","142","0.253560506619842","0.216095887539967","0.291025125699716"
"Rarely","2005","college entrance qualification","(Married) couple without C. ","327","0.314896400256068","0.287259126864414","0.342533673647723"
"Rarely","2005","college entrance qualification","Single parent ","36","0.261451116686809","0.186488282340446","0.336413951033172"
"Rarely","2005","college entrance qualification","Couple + C. LE 16 ","314","0.343999123452404","0.313402501849754","0.374595745055054"
"Rarely","2005","college entrance qualification","Couple + C. GT 16 ","173","0.265347800640644","0.230481459696768","0.30021414158452"
"Rarely","2005","college entrance qualification","Couple + C. LE and GT 16","75","0.302058423711993","0.245592525159264","0.358524322264722"
"Rarely","2005","Other degree","1-pers.-HH","6","","",""
"Rarely","2005","Other degree","(Married) couple without C. ","25","","",""
"Rarely","2005","Other degree","Single parent ","4","","",""
"Rarely","2005","Other degree","Couple + C. LE 16 ","26","","",""
"Rarely","2005","Other degree","Couple + C. GT 16 ","20","","",""
"Rarely","2005","Other degree","Couple + C. LE and GT 16","12","","",""
"Rarely","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"Rarely","2005","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Rarely","2005","no degree/no degree yet","Single parent ","5","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Rarely","2005","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No, never","2006","lower secondary degree","1-pers.-HH","","","",""
"No, never","2006","lower secondary degree","(Married) couple without C. ","","","",""
"No, never","2006","lower secondary degree","Single parent ","","","",""
"No, never","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"No, never","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"No, never","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","secondary school degree","1-pers.-HH","","","",""
"No, never","2006","secondary school degree","(Married) couple without C. ","","","",""
"No, never","2006","secondary school degree","Single parent ","","","",""
"No, never","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"No, never","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"No, never","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","college entrance qualification","1-pers.-HH","","","",""
"No, never","2006","college entrance qualification","(Married) couple without C. ","","","",""
"No, never","2006","college entrance qualification","Single parent ","","","",""
"No, never","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"No, never","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"No, never","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No, never","2006","Other degree","1-pers.-HH","","","",""
"No, never","2006","Other degree","(Married) couple without C. ","","","",""
"No, never","2006","Other degree","Single parent ","","","",""
"No, never","2006","Other degree","Couple + C. LE 16 ","","","",""
"No, never","2006","Other degree","Couple + C. GT 16 ","","","",""
"No, never","2006","Other degree","Couple + C. LE and GT 16","","","",""
"No, never","2006","no degree/no degree yet","1-pers.-HH","","","",""
"No, never","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"No, never","2006","no degree/no degree yet","Single parent ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No, never","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every week","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","lower secondary degree","Single parent ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every week","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","secondary school degree","Single parent ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every week","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every week","2006","college entrance qualification","Single parent ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","Other degree","1-pers.-HH","","","",""
"Yes, every week","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every week","2006","Other degree","Single parent ","","","",""
"Yes, every week","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every week","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every week","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every week","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every week","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Single parent ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","Other degree","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","Other degree","Single parent ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","Other degree","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","Other degree","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Single parent ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2006","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2006","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2006","lower secondary degree","Single parent ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","secondary school degree","1-pers.-HH","","","",""
"Rarely","2006","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2006","secondary school degree","Single parent ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2006","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2006","college entrance qualification","Single parent ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Other degree","1-pers.-HH","","","",""
"Rarely","2006","Other degree","(Married) couple without C. ","","","",""
"Rarely","2006","Other degree","Single parent ","","","",""
"Rarely","2006","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2006","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2006","no degree/no degree yet","Single parent ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No, never","2007","lower secondary degree","1-pers.-HH","109","0.307295024089995","0.25728856169904","0.35730148648095"
"No, never","2007","lower secondary degree","(Married) couple without C. ","329","0.415835247768875","0.381745903905422","0.449924591632328"
"No, never","2007","lower secondary degree","Single parent ","51","0.344744432447991","0.273087414767158","0.416401450128823"
"No, never","2007","lower secondary degree","Couple + C. LE 16 ","208","0.290645558167029","0.255604135900685","0.325686980433374"
"No, never","2007","lower secondary degree","Couple + C. GT 16 ","218","0.403662709492539","0.363455366382962","0.443870052602115"
"No, never","2007","lower secondary degree","Couple + C. LE and GT 16","69","0.339849233731997","0.279799117281928","0.399899350182067"
"No, never","2007","secondary school degree","1-pers.-HH","152","0.294030535941783","0.25314421084216","0.334916861041406"
"No, never","2007","secondary school degree","(Married) couple without C. ","398","0.332093844009097","0.304147573954341","0.360040114063853"
"No, never","2007","secondary school degree","Single parent ","101","0.398539037810986","0.337604796665737","0.459473278956235"
"No, never","2007","secondary school degree","Couple + C. LE 16 ","335","0.324804330419782","0.295424525233951","0.354184135605613"
"No, never","2007","secondary school degree","Couple + C. GT 16 ","311","0.354918903160191","0.322808533989616","0.387029272330767"
"No, never","2007","secondary school degree","Couple + C. LE and GT 16","136","0.394611373932934","0.343332638627699","0.445890109238169"
"No, never","2007","college entrance qualification","1-pers.-HH","178","0.295574724327497","0.257782261948303","0.333367186706692"
"No, never","2007","college entrance qualification","(Married) couple without C. ","378","0.310825362542852","0.283658872841245","0.33799185224446"
"No, never","2007","college entrance qualification","Single parent ","61","0.420573699150761","0.341042525632979","0.500104872668543"
"No, never","2007","college entrance qualification","Couple + C. LE 16 ","363","0.384404263570863","0.354193596045014","0.414614931096711"
"No, never","2007","college entrance qualification","Couple + C. GT 16 ","230","0.387234991163681","0.34940705472994","0.425062927597423"
"No, never","2007","college entrance qualification","Couple + C. LE and GT 16","92","0.409576821974998","0.345034431794868","0.474119212155128"
"No, never","2007","Other degree","1-pers.-HH","8","","",""
"No, never","2007","Other degree","(Married) couple without C. ","53","0.353015622606061","0.274686379141951","0.431344866070171"
"No, never","2007","Other degree","Single parent ","14","","",""
"No, never","2007","Other degree","Couple + C. LE 16 ","50","0.439658679842783","0.3565451058984","0.522772253787166"
"No, never","2007","Other degree","Couple + C. GT 16 ","54","0.511171950065213","0.419006014522402","0.603337885608023"
