"plb0218","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"No, never","2005","(2a) intermediate vocational","higher education","","","",""
"No, never","2005","(2c_gen) general maturity certificate","in school","","","",""
"No, never","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"No, never","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"No, never","2005","(2c_gen) general maturity certificate","middle vocational","168","0.438723056580097","0.388296367790529","0.489149745369666"
"No, never","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No, never","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"No, never","2005","(2c_gen) general maturity certificate","higher education","","","",""
"No, never","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"No, never","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No, never","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No, never","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No, never","2005","(2c_voc) vocational maturity certificate","vocational + Abi","336","0.440171488794248","0.405222412614574","0.475120564973922"
"No, never","2005","(2c_voc) vocational maturity certificate","higher vocational","108","0.383726892119178","0.32625182717083","0.441201957067526"
"No, never","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"No, never","2005","(3a) lower tertiary education","in school","","","",""
"No, never","2005","(3a) lower tertiary education","inadequately","","","",""
"No, never","2005","(3a) lower tertiary education","general elemantary","","","",""
"No, never","2005","(3a) lower tertiary education","middle vocational","","","",""
"No, never","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"No, never","2005","(3a) lower tertiary education","higher vocational","","","",""
"No, never","2005","(3a) lower tertiary education","higher education","418","0.358605705280969","0.330379437225296","0.386831973336641"
"No, never","2005","(3b) higher tertiary education","in school","","","",""
"No, never","2005","(3b) higher tertiary education","inadequately","","","",""
"No, never","2005","(3b) higher tertiary education","general elemantary","","","",""
"No, never","2005","(3b) higher tertiary education","middle vocational","","","",""
"No, never","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"No, never","2005","(3b) higher tertiary education","higher vocational","","","",""
"No, never","2005","(3b) higher tertiary education","higher education","594","0.313718887968252","0.292430733479871","0.335007042456632"
"Yes, every week","2005","(0) in school","in school","14","","",""
"Yes, every week","2005","(0) in school","inadequately","","","",""
"Yes, every week","2005","(0) in school","general elemantary","","","",""
"Yes, every week","2005","(0) in school","middle vocational","","","",""
"Yes, every week","2005","(0) in school","vocational + Abi","","","",""
"Yes, every week","2005","(0) in school","higher vocational","","","",""
"Yes, every week","2005","(0) in school","higher education","","","",""
"Yes, every week","2005","(1a) inadequately completed","in school","","","",""
"Yes, every week","2005","(1a) inadequately completed","inadequately","8","","",""
"Yes, every week","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every week","2005","(1a) inadequately completed","middle vocational","7","","",""
"Yes, every week","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every week","2005","(1a) inadequately completed","higher vocational","1","","",""
"Yes, every week","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every week","2005","(1b) general elementary school","in school","","","",""
"Yes, every week","2005","(1b) general elementary school","inadequately","","","",""
"Yes, every week","2005","(1b) general elementary school","general elemantary","86","0.181518788359422","0.150176898933377","0.212860677785468"
"Yes, every week","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every week","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every week","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every week","2005","(1b) general elementary school","higher education","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","middle vocational","375","0.164435585033624","0.149273810955482","0.179597359111766"
"Yes, every week","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every week","2005","(1c) basic vocational qualification","higher vocational","53","0.244044333186158","0.189245082910829","0.298843583461487"
"Yes, every week","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","general elemantary","48","0.169585574071245","0.129279743982233","0.209891404160256"
"Yes, every week","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every week","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every week","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every week","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every week","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every week","2005","(2a) intermediate vocational","middle vocational","344","0.134300776262032","0.121684620763824","0.14691693176024"
"Yes, every week","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every week","2005","(2a) intermediate vocational","higher vocational","73","0.135956992707771","0.106004528820386","0.165909456595156"
"Yes, every week","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","middle vocational","57","0.176650881504917","0.137895988877761","0.215405774132073"
"Yes, every week","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every week","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","vocational + Abi","70","0.0949352043605837","0.0742980068433337","0.115572401877834"
"Yes, every week","2005","(2c_voc) vocational maturity certificate","higher vocational","22","","",""
"Yes, every week","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every week","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every week","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every week","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every week","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every week","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every week","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every week","2005","(3a) lower tertiary education","higher education","138","0.124646363059112","0.105205573742194","0.14408715237603"
"Yes, every week","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every week","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every week","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every week","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every week","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every week","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every week","2005","(3b) higher tertiary education","higher education","282","0.158336460340866","0.14158794251972","0.175084978162013"
"Yes, every 2 weeks","2005","(0) in school","in school","7","","",""
"Yes, every 2 weeks","2005","(0) in school","inadequately","","","",""
"Yes, every 2 weeks","2005","(0) in school","general elemantary","","","",""
"Yes, every 2 weeks","2005","(0) in school","middle vocational","","","",""
"Yes, every 2 weeks","2005","(0) in school","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(0) in school","higher vocational","","","",""
"Yes, every 2 weeks","2005","(0) in school","higher education","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","in school","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","inadequately","7","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","middle vocational","1","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 2 weeks","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","in school","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","inadequately","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","general elemantary","90","0.153619401451481","0.124299270279656","0.182939532623306"
"Yes, every 2 weeks","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every 2 weeks","2005","(1b) general elementary school","higher education","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","middle vocational","341","0.13545484846037","0.121457258532359","0.149452438388382"
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","higher vocational","39","0.171032980882646","0.122993240893609","0.219072720871682"
"Yes, every 2 weeks","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","general elemantary","49","0.171493394795802","0.13100806694096","0.211978722650645"
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 2 weeks","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","middle vocational","448","0.174046437267068","0.160017827264448","0.188075047269687"
"Yes, every 2 weeks","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2a) intermediate vocational","higher vocational","89","0.192717828858289","0.158248111190795","0.227187546525782"
"Yes, every 2 weeks","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","middle vocational","47","0.132650349513912","0.0981814098116047","0.167119289216219"
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 2 weeks","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","vocational + Abi","110","0.136308530376929","0.112151804415802","0.160465256338055"
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","higher vocational","31","0.139584411243525","0.0986249402672772","0.180543882219773"
"Yes, every 2 weeks","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2005","(3a) lower tertiary education","higher education","113","0.118724708600892","0.0996872631900094","0.137762154011775"
"Yes, every 2 weeks","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 2 weeks","2005","(3b) higher tertiary education","higher education","194","0.113687030889058","0.0991235338809492","0.128250527897167"
"Yes, every 3-4 weeks","2005","(0) in school","in school","3","","",""
"Yes, every 3-4 weeks","2005","(0) in school","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(0) in school","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","in school","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","inadequately","4","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(1a) inadequately completed","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","in school","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","inadequately","1","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","general elemantary","43","0.073643288089966","0.0524051844099013","0.0948813917700306"
"Yes, every 3-4 weeks","2005","(1b) general elementary school","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(1b) general elementary school","higher education","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","in school","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","middle vocational","212","0.0946382955014661","0.0826651939983228","0.106611397004609"
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","higher vocational","20","","",""
"Yes, every 3-4 weeks","2005","(1c) basic vocational qualification","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","in school","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","general elemantary","27","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(2b) intermediate general qualification","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","in school","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","middle vocational","277","0.111590069336529","0.0999401281301885","0.123240010542869"
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","higher vocational","55","0.128503838895485","0.0992586191715385","0.157749058619431"
"Yes, every 3-4 weeks","2005","(2a) intermediate vocational","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","middle vocational","39","0.101624596213197","0.0709198887436776","0.132329303682717"
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","vocational + Abi","69","0.0787048852298394","0.059746669151035","0.0976631013086438"
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","higher vocational","28","","",""
"Yes, every 3-4 weeks","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(3a) lower tertiary education","higher education","89","0.0774891121966532","0.0617533272811201","0.0932248971121864"
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","in school","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","inadequately","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","general elemantary","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","middle vocational","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","higher vocational","","","",""
"Yes, every 3-4 weeks","2005","(3b) higher tertiary education","higher education","171","0.0895532073400057","0.0764528086140273","0.102653606065984"
"Rarely","2005","(0) in school","in school","9","","",""
"Rarely","2005","(0) in school","inadequately","","","",""
"Rarely","2005","(0) in school","general elemantary","","","",""
"Rarely","2005","(0) in school","middle vocational","","","",""
"Rarely","2005","(0) in school","vocational + Abi","","","",""
"Rarely","2005","(0) in school","higher vocational","","","",""
"Rarely","2005","(0) in school","higher education","","","",""
"Rarely","2005","(1a) inadequately completed","in school","","","",""
"Rarely","2005","(1a) inadequately completed","inadequately","10","","",""
"Rarely","2005","(1a) inadequately completed","general elemantary","","","",""
"Rarely","2005","(1a) inadequately completed","middle vocational","5","","",""
"Rarely","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","2005","(1a) inadequately completed","higher vocational","","","",""
"Rarely","2005","(1a) inadequately completed","higher education","","","",""
"Rarely","2005","(1b) general elementary school","in school","","","",""
"Rarely","2005","(1b) general elementary school","inadequately","1","","",""
"Rarely","2005","(1b) general elementary school","general elemantary","85","0.152422699454594","0.123196354372219","0.18164904453697"
"Rarely","2005","(1b) general elementary school","middle vocational","","","",""
"Rarely","2005","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","2005","(1b) general elementary school","higher vocational","","","",""
"Rarely","2005","(1b) general elementary school","higher education","","","",""
"Rarely","2005","(1c) basic vocational qualification","in school","","","",""
"Rarely","2005","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","2005","(1c) basic vocational qualification","middle vocational","537","0.241427110113513","0.223922444218918","0.258931776008107"
"Rarely","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","2005","(1c) basic vocational qualification","higher vocational","71","0.294145763414982","0.236011670394448","0.352279856435516"
"Rarely","2005","(1c) basic vocational qualification","higher education","","","",""
"Rarely","2005","(2b) intermediate general qualification","in school","","","",""
"Rarely","2005","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","2005","(2b) intermediate general qualification","general elemantary","54","0.159328398681857","0.120019963241325","0.198636834122388"
"Rarely","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","2005","(2b) intermediate general qualification","higher education","","","",""
"Rarely","2005","(2a) intermediate vocational","in school","","","",""
"Rarely","2005","(2a) intermediate vocational","inadequately","","","",""
"Rarely","2005","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","2005","(2a) intermediate vocational","middle vocational","690","0.232234665426257","0.216611032353578","0.247858298498935"
"Rarely","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","2005","(2a) intermediate vocational","higher vocational","140","0.281779773833904","0.242465720520218","0.32109382714759"
"Rarely","2005","(2a) intermediate vocational","higher education","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","middle vocational","61","0.150351116187877","0.114030793781948","0.186671438593805"
"Rarely","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","vocational + Abi","190","0.249879891238401","0.219398955323721","0.280360827153081"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher vocational","86","0.322572391202285","0.267323090285279","0.377821692119292"
"Rarely","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","2005","(3a) lower tertiary education","in school","","","",""
"Rarely","2005","(3a) lower tertiary education","inadequately","","","",""
"Rarely","2005","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","2005","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","2005","(3a) lower tertiary education","higher education","351","0.320534110862374","0.293067613869629","0.348000607855118"
"Rarely","2005","(3b) higher tertiary education","in school","","","",""
"Rarely","2005","(3b) higher tertiary education","inadequately","","","",""
"Rarely","2005","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","2005","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","2005","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","2005","(3b) higher tertiary education","higher education","584","0.324704413461818","0.303220781285989","0.346188045637648"
"No, never","2006","(0) in school","in school","","","",""
"No, never","2006","(0) in school","inadequately","","","",""
"No, never","2006","(0) in school","general elemantary","","","",""
"No, never","2006","(0) in school","middle vocational","","","",""
"No, never","2006","(0) in school","vocational + Abi","","","",""
"No, never","2006","(0) in school","higher vocational","","","",""
"No, never","2006","(0) in school","higher education","","","",""
"No, never","2006","(1a) inadequately completed","in school","","","",""
"No, never","2006","(1a) inadequately completed","inadequately","","","",""
"No, never","2006","(1a) inadequately completed","general elemantary","","","",""
"No, never","2006","(1a) inadequately completed","middle vocational","","","",""
"No, never","2006","(1a) inadequately completed","vocational + Abi","","","",""
"No, never","2006","(1a) inadequately completed","higher vocational","","","",""
"No, never","2006","(1a) inadequately completed","higher education","","","",""
"No, never","2006","(1b) general elementary school","in school","","","",""
"No, never","2006","(1b) general elementary school","inadequately","","","",""
"No, never","2006","(1b) general elementary school","general elemantary","","","",""
"No, never","2006","(1b) general elementary school","middle vocational","","","",""
"No, never","2006","(1b) general elementary school","vocational + Abi","","","",""
