"plh0194","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Fully agree","2003","Hesse","higher vocational","32","0.329209706006872","0.236170766046679","0.422248645967065","1"
"Fully agree","2003","Hesse","higher education","88","0.355806557262954","0.303514554090164","0.408098560435743","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","in school","17","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","inadequately","15","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","general elemantary","140","0.617876982678739","0.555485868945136","0.680268096412342","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","middle vocational","346","0.49161903003925","0.454451416718355","0.528786643360146","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","vocational + Abi","26","","","","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","higher vocational","60","0.587169707640736","0.494315024389206","0.680024390892265","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","higher education","69","0.390260995514541","0.320344950958764","0.460177040070317","1"
"Fully agree","2003","Baden-Württemberg","in school","29","","","","1"
"Fully agree","2003","Baden-Württemberg","inadequately","23","","","","1"
"Fully agree","2003","Baden-Württemberg","general elemantary","226","0.536317670265309","0.490597133865684","0.582038206664934","1"
"Fully agree","2003","Baden-Württemberg","middle vocational","522","0.437857931467607","0.41044235231938","0.465273510615834","1"
"Fully agree","2003","Baden-Württemberg","vocational + Abi","60","0.467968318441076","0.385898987630897","0.550037649251254","1"
"Fully agree","2003","Baden-Württemberg","higher vocational","78","0.424327811725432","0.356835725312041","0.491819898138823","1"
"Fully agree","2003","Baden-Württemberg","higher education","135","0.278706990472402","0.238258074767539","0.319155906177265","1"
"Fully agree","2003","Bavaria","in school","18","","","","1"
"Fully agree","2003","Bavaria","inadequately","17","","","","1"
"Fully agree","2003","Bavaria","general elemantary","176","0.47577731732296","0.426401808205473","0.525152826440448","1"
"Fully agree","2003","Bavaria","middle vocational","656","0.4002611498928","0.376548560688656","0.423973739096944","1"
"Fully agree","2003","Bavaria","vocational + Abi","49","0.357924726427521","0.279896288366132","0.435953164488909","1"
"Fully agree","2003","Bavaria","higher vocational","95","0.393965789320163","0.333152278493842","0.454779300146483","1"
"Fully agree","2003","Bavaria","higher education","163","0.296716205442394","0.259730388031219","0.33370202285357","1"
"Fully agree","2003","Berlin","in school","9","","","","1"
"Fully agree","2003","Berlin","inadequately","9","","","","1"
"Fully agree","2003","Berlin","general elemantary","28","","","","1"
"Fully agree","2003","Berlin","middle vocational","163","0.471105460811523","0.418885307386348","0.523325614236698","1"
"Fully agree","2003","Berlin","vocational + Abi","14","","","","1"
"Fully agree","2003","Berlin","higher vocational","27","","","","1"
"Fully agree","2003","Berlin","higher education","77","0.305381771586746","0.248175576793456","0.362587966380036","1"
"Fully agree","2003","Brandenburg","in school","12","","","","1"
"Fully agree","2003","Brandenburg","inadequately","","","","","1"
"Fully agree","2003","Brandenburg","general elemantary","46","0.542757568218865","0.430013509210513","0.655501627227217","1"
"Fully agree","2003","Brandenburg","middle vocational","229","0.483098681190995","0.437630158191154","0.528567204190835","1"
"Fully agree","2003","Brandenburg","vocational + Abi","17","","","","1"
"Fully agree","2003","Brandenburg","higher vocational","38","0.499837720693518","0.390272408892157","0.609403032494878","1"
"Fully agree","2003","Brandenburg","higher education","101","0.389944517895716","0.33065915348925","0.449229882302182","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","in school","8","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","inadequately","4","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","general elemantary","34","0.885295038406219","0.792189192293986","0.978400884518452","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","middle vocational","160","0.613614052014933","0.55585433223024","0.671373771799627","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","higher vocational","20","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","higher education","51","0.471783883537681","0.388495214462207","0.555072552613156","1"
"Fully agree","2003","Saxony","in school","10","","","","1"
"Fully agree","2003","Saxony","inadequately","2","","","","1"
"Fully agree","2003","Saxony","general elemantary","60","0.532806519051507","0.443539584749867","0.622073453353147","1"
"Fully agree","2003","Saxony","middle vocational","417","0.478823908415181","0.445818363222044","0.511829453608319","1"
"Fully agree","2003","Saxony","vocational + Abi","14","","","","1"
"Fully agree","2003","Saxony","higher vocational","60","0.483916835877993","0.399617060294738","0.568216611461248","1"
"Fully agree","2003","Saxony","higher education","132","0.392635046674303","0.343275227071234","0.441994866277373","1"
"Fully agree","2003","Saxony-Anhalt","in school","19","","","","1"
"Fully agree","2003","Saxony-Anhalt","inadequately","2","","","","1"
"Fully agree","2003","Saxony-Anhalt","general elemantary","45","0.547917758910548","0.436752485500971","0.659083032320124","1"
"Fully agree","2003","Saxony-Anhalt","middle vocational","256","0.558200791380414","0.512917832793514","0.603483749967313","1"
"Fully agree","2003","Saxony-Anhalt","vocational + Abi","17","","","","1"
"Fully agree","2003","Saxony-Anhalt","higher vocational","54","0.558669786179786","0.459855065696259","0.657484506663312","1"
"Fully agree","2003","Saxony-Anhalt","higher education","104","0.530698454626066","0.465344181992044","0.596052727260088","1"
"Fully agree","2003","Thuringia","in school","18","","","","1"
"Fully agree","2003","Thuringia","inadequately","","","","","1"
"Fully agree","2003","Thuringia","general elemantary","37","0.477903413132656","0.360042706981904","0.595764119283408","1"
"Fully agree","2003","Thuringia","middle vocational","284","0.503349549108958","0.462446808897513","0.544252289320404","1"
"Fully agree","2003","Thuringia","vocational + Abi","8","","","","1"
"Fully agree","2003","Thuringia","higher vocational","34","0.427287179082513","0.315331573621991","0.539242784543035","1"
"Fully agree","2003","Thuringia","higher education","72","0.417790311088708","0.344718821111904","0.490861801065511","1"
"Rather agree","2003","Bavaria","middle vocational","857","0.51621517189003","0.492028970125622","0.540401373654438","2"
"Rather agree","2003","Bavaria","general elemantary","192","0.460167291325548","0.410890855660159","0.509443726990938","2"
"Rather agree","2003","Schleswig-Holstein","in school","5","","","","2"
"Rather agree","2003","Bavaria","inadequately","10","","","","2"
"Rather agree","2003","Bavaria","vocational + Abi","80","0.555115432775196","0.474228305640857","0.636002559909535","2"
"Rather agree","2003","Bavaria","higher vocational","124","0.479200760333775","0.417025706410428","0.541375814257122","2"
"Rather agree","2003","Bavaria","in school","40","0.673336156115185","0.560189265137383","0.786483047092986","2"
"Rather agree","2003","Schleswig-Holstein","inadequately","2","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","higher vocational","15","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","higher education","60","0.326370356268825","0.248140146310502","0.404600566227148","2"
"Rather agree","2003","Saxony","in school","30","0.723068368311154","0.587736708099567","0.858400028522741","2"
"Rather agree","2003","Saxony","inadequately","","","","","2"
"Rather agree","2003","Saxony","general elemantary","51","0.397853034780347","0.310280069287709","0.485426000272986","2"
"Rather agree","2003","Saxony","middle vocational","393","0.432368321285013","0.399636738961465","0.465099903608561","2"
"Rather agree","2003","Saxony","vocational + Abi","23","","","","2"
"Rather agree","2003","Schleswig-Holstein","general elemantary","42","0.443766862952804","0.338763132352165","0.548770593553443","2"
"Rather agree","2003","Schleswig-Holstein","middle vocational","156","0.431129922084359","0.379686041639178","0.482573802529539","2"
"Rather agree","2003","Schleswig-Holstein","vocational + Abi","12","","","","2"
"Rather agree","2003","Schleswig-Holstein","higher vocational","27","","","","2"
"Rather agree","2003","Schleswig-Holstein","higher education","53","0.482539915670687","0.38829861687824","0.576781214463135","2"
"Rather agree","2003","Hamburg","in school","4","","","","2"
"Rather agree","2003","Bremen","higher education","14","","","","2"
"Rather agree","2003","North Rhine-Westphalia","in school","67","0.511899287008635","0.428801841334812","0.594996732682458","2"
"Rather agree","2003","North Rhine-Westphalia","inadequately","33","0.282663878339877","0.193963187838629","0.371364568841125","2"
"Rather agree","2003","North Rhine-Westphalia","general elemantary","209","0.363591404396011","0.325004872402321","0.402177936389701","2"
"Rather agree","2003","North Rhine-Westphalia","middle vocational","886","0.392447352719255","0.372293527930301","0.412601177508208","2"
"Rather agree","2003","North Rhine-Westphalia","vocational + Abi","156","0.439249900133391","0.386651134369152","0.49184866589763","2"
"Rather agree","2003","Baden-Württemberg","middle vocational","586","0.449473847924072","0.421985479585981","0.476962216262164","2"
"Rather agree","2003","Baden-Württemberg","vocational + Abi","60","0.383702010378337","0.303719260463409","0.463684760293265","2"
"Rather agree","2003","Baden-Württemberg","higher vocational","100","0.451318941591225","0.383364750800721","0.51927313238173","2"
"Rather agree","2003","Baden-Württemberg","higher education","232","0.51816312734484","0.473085571507631","0.563240683182049","2"
"Rather agree","2003","Saxony","higher vocational","62","0.413047181092116","0.329988958260039","0.496105403924193","2"
"Rather agree","2003","Saxony","higher education","184","0.470586087263991","0.42013490065685","0.521037273871133","2"
"Rather agree","2003","Saxony-Anhalt","in school","11","","","","2"
"Rather agree","2003","Saxony-Anhalt","inadequately","1","","","","2"
"Rather agree","2003","Saxony-Anhalt","general elemantary","28","","","","2"
"Rather agree","2003","Saxony-Anhalt","middle vocational","167","0.342594030098065","0.299319354546928","0.385868705649202","2"
"Rather agree","2003","Saxony-Anhalt","vocational + Abi","12","","","","2"
"Rather agree","2003","Saxony-Anhalt","higher vocational","35","0.361701571267709","0.266081445792181","0.457321696743236","2"
"Rather agree","2003","Saxony-Anhalt","higher education","96","0.365674190519734","0.302603523011713","0.428744858027754","2"
"Rather agree","2003","Thuringia","in school","5","","","","2"
"Rather agree","2003","Thuringia","inadequately","1","","","","2"
"Rather agree","2003","Thuringia","general elemantary","24","","","","2"
"Rather agree","2003","Thuringia","middle vocational","213","0.351142751964584","0.312093872214248","0.39019163171492","2"
"Rather agree","2003","Thuringia","vocational + Abi","11","","","","2"
"Rather agree","2003","Thuringia","higher vocational","33","0.47312125015415","0.360126301759616","0.586116198548684","2"
"Rather agree","2003","Thuringia","higher education","77","0.414894738249172","0.341896054047539","0.487893422450805","2"
"Rather agree","2003","Hamburg","inadequately","","","","","2"
"Rather agree","2003","Hamburg","general elemantary","16","","","","2"
"Rather agree","2003","Hamburg","middle vocational","59","0.371071715873342","0.291614488185398","0.450528943561287","2"
"Rather agree","2003","Hamburg","vocational + Abi","9","","","","2"
"Rather agree","2003","Hamburg","higher vocational","7","","","","2"
"Rather agree","2003","Hamburg","higher education","44","0.43558653775418","0.324111609550207","0.547061465958153","2"
"Rather agree","2003","Lower Saxony","in school","25","","","","2"
"Rather agree","2003","Lower Saxony","inadequately","11","","","","2"
"Rather agree","2003","Lower Saxony","general elemantary","100","0.407064896654119","0.348246104568377","0.46588368873986","2"
"Rather agree","2003","Lower Saxony","middle vocational","453","0.447188248721344","0.416263420832686","0.478113076610003","2"
"Rather agree","2003","Lower Saxony","vocational + Abi","55","0.520659512584702","0.431276203592894","0.610042821576509","2"
"Rather agree","2003","Lower Saxony","higher vocational","59","0.44660534010716","0.358748622606759","0.534462057607562","2"
"Rather agree","2003","Lower Saxony","higher education","150","0.489474504047894","0.432718251249038","0.546230756846751","2"
"Rather agree","2003","Bremen","in school","1","","","","2"
"Rather agree","2003","Bremen","inadequately","","","","","2"
"Rather agree","2003","Bremen","general elemantary","7","","","","2"
"Rather agree","2003","Bremen","middle vocational","26","","","","2"
"Rather agree","2003","Bremen","vocational + Abi","6","","","","2"
"Rather agree","2003","Bremen","higher vocational","1","","","","2"
"Rather agree","2003","North Rhine-Westphalia","higher vocational","142","0.42587847689738","0.373085287378026","0.478671666416733","2"
"Rather agree","2003","North Rhine-Westphalia","higher education","420","0.452458693079259","0.418938670821405","0.485978715337113","2"
"Rather agree","2003","Hesse","in school","13","","","","2"
"Rather agree","2003","Hesse","inadequately","9","","","","2"
"Rather agree","2003","Hesse","general elemantary","72","0.363727562737464","0.298192671992332","0.429262453482596","2"
"Rather agree","2003","Hesse","middle vocational","272","0.374697901282869","0.33884001839641","0.410555784169327","2"
"Rather agree","2003","Hesse","vocational + Abi","52","0.381834573541431","0.292650840739371","0.47101830634349","2"
"Rather agree","2003","Hesse","higher vocational","47","0.439653302128613","0.341383828148176","0.537922776109049","2"
"Rather agree","2003","Hesse","higher education","171","0.472989734464318","0.41845721661908","0.527522252309556","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","in school","13","","","","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","inadequately","3","","","","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","general elemantary","62","0.261774505476122","0.205329135483457","0.318219875468787","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","middle vocational","255","0.36310088715562","0.327348531189085","0.398853243122155","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","vocational + Abi","23","","","","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","higher vocational","37","0.286085603617842","0.200852699739722","0.371318507495963","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","higher education","78","0.387574792089503","0.317746474534076","0.45740310964493","2"
"Rather agree","2003","Baden-Württemberg","in school","32","0.42419512909011","0.312344619988265","0.536045638191956","2"
"Rather agree","2003","Baden-Württemberg","inadequately","19","","","","2"
"Rather agree","2003","Baden-Württemberg","general elemantary","201","0.406966060596712","0.361924973753894","0.452007147439529","2"
"Rather agree","2003","Bavaria","higher education","318","0.541231625422143","0.500886822184813","0.581576428659472","2"
"Rather agree","2003","Berlin","in school","16","","","","2"
"Rather agree","2003","Berlin","inadequately","","","","","2"
"Rather agree","2003","Berlin","general elemantary","35","0.458947837901338","0.34617131721242","0.571724358590256","2"
"Rather agree","2003","Berlin","middle vocational","143","0.416724741651486","0.365147756430847","0.468301726872125","2"
"Rather agree","2003","Berlin","vocational + Abi","16","","","","2"
"Rather agree","2003","Berlin","higher vocational","27","","","","2"
"Rather agree","2003","Berlin","higher education","110","0.467559962944019","0.405586976118636","0.529532949769402","2"
"Rather agree","2003","Brandenburg","in school","14","","","","2"
"Rather agree","2003","Brandenburg","inadequately","1","","","","2"
"Rather agree","2003","Brandenburg","general elemantary","26","","","","2"
"Rather agree","2003","Brandenburg","middle vocational","191","0.420181113746822","0.375270029146418","0.465092198347226","2"
"Rather agree","2003","Brandenburg","vocational + Abi","10","","","","2"
"Rather agree","2003","Brandenburg","higher vocational","40","0.478117649766538","0.368657310397137","0.587577989135939","2"
"Rather agree","2003","Brandenburg","higher education","125","0.461899567527359","0.401300371082411","0.522498763972306","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","in school","3","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","general elemantary","9","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","middle vocational","88","0.295076172058189","0.240975216815081","0.349177127301298","2"
"Rather disagree","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","higher vocational","3","","","","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","higher education","22","","","","3"
"Rather disagree","2003","Saxony","in school","2","","","","3"
"Rather disagree","2003","Saxony","inadequately","","","","","3"
"Rather disagree","2003","Saxony","general elemantary","8","","","","3"
"Rather disagree","2003","Saxony","middle vocational","56","0.0709290391860455","0.0539683601225873","0.0878897182495038","3"
"Rather disagree","2003","Saxony","vocational + Abi","7","","","","3"
"Rather disagree","2003","Saxony","higher vocational","10","","","","3"
"Rather disagree","2003","Schleswig-Holstein","in school","3","","","","3"
"Rather disagree","2003","Schleswig-Holstein","inadequately","1","","","","3"
"Rather disagree","2003","Schleswig-Holstein","general elemantary","11","","","","3"
"Rather disagree","2003","Schleswig-Holstein","middle vocational","59","0.155578821902043","0.117927702756229","0.193229941047857","3"
"Rather disagree","2003","Schleswig-Holstein","vocational + Abi","8","","","","3"
"Rather disagree","2003","Schleswig-Holstein","higher vocational","5","","","","3"
"Rather disagree","2003","Schleswig-Holstein","higher education","27","","","","3"
"Rather disagree","2003","Hamburg","in school","","","","","3"
"Rather disagree","2003","Hamburg","inadequately","","","","","3"
"Rather disagree","2003","Hamburg","general elemantary","","","","","3"
"Rather disagree","2003","Hamburg","middle vocational","16","","","","3"
"Rather disagree","2003","Hamburg","vocational + Abi","5","","","","3"
"Rather disagree","2003","Hamburg","higher vocational","3","","","","3"
"Rather disagree","2003","Hamburg","higher education","3","","","","3"
"Rather disagree","2003","Hesse","general elemantary","16","","","","3"
"Rather disagree","2003","Bavaria","higher education","92","0.127490895739708","0.100487159776347","0.154494631703069","3"
"Rather disagree","2003","Berlin","in school","7","","","","3"
"Rather disagree","2003","Berlin","inadequately","","","","","3"
"Rather disagree","2003","Berlin","general elemantary","12","","","","3"
"Rather disagree","2003","Berlin","middle vocational","37","0.0911870526897082","0.0610709773456701","0.121303128033746","3"
"Rather disagree","2003","Berlin","vocational + Abi","6","","","","3"
"Rather disagree","2003","Berlin","higher vocational","6","","","","3"
"Rather disagree","2003","Saxony","higher education","52","0.116424261540605","0.0840053965563855","0.148843126524825","3"
"Rather disagree","2003","Saxony-Anhalt","in school","3","","","","3"
"Rather disagree","2003","Saxony-Anhalt","inadequately","","","","","3"
"Rather disagree","2003","Saxony-Anhalt","general elemantary","3","","","","3"
"Rather disagree","2003","Saxony-Anhalt","middle vocational","33","0.0870659861977791","0.0613578223507513","0.112774150044807","3"
"Rather disagree","2003","Saxony-Anhalt","vocational + Abi","4","","","","3"
