"plh0194","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2003","Schleswig-Holstein","no migration background","99","0.158070045304354","0.128658548970441","0.187481541638268"
"Rather disagree","2003","Schleswig-Holstein","direct migration background","18","","",""
"Rather disagree","2003","Schleswig-Holstein","indirect migration background","1","","",""
"Rather disagree","2003","Hamburg","no migration background","25","","",""
"Rather disagree","2003","Hamburg","direct migration background","1","","",""
"Rather disagree","2003","Hamburg","indirect migration background","1","","",""
"Rather disagree","2003","Lower Saxony","no migration background","147","0.0854483749456077","0.0719762421461985","0.0989205077450168"
"Rather disagree","2003","Lower Saxony","direct migration background","21","","",""
"Rather disagree","2003","Lower Saxony","indirect migration background","3","","",""
"Rather disagree","2003","Bremen","no migration background","19","","",""
"Rather disagree","2003","Bremen","direct migration background","2","","",""
"Rather disagree","2003","Bremen","indirect migration background","2","","",""
"Rather disagree","2003","North Rhine-Westphalia","no migration background","384","0.0965005242433679","0.0870207677133529","0.105980280773383"
"Rather disagree","2003","North Rhine-Westphalia","direct migration background","65","0.0992410094288085","0.0772177623344391","0.121264256523178"
"Rather disagree","2003","North Rhine-Westphalia","indirect migration background","21","","",""
"Rather disagree","2003","Hesse","no migration background","138","0.120793901293566","0.102231246434581","0.139356556152551"
"Rather disagree","2003","Hesse","direct migration background","15","","",""
"Rather disagree","2003","Hesse","indirect migration background","13","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","no migration background","153","0.149282005278974","0.128383364348418","0.17018064620953"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Rather disagree","2003","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Rather disagree","2003","Baden-Württemberg","no migration background","239","0.114359653608959","0.100072301267145","0.128647005950772"
"Rather disagree","2003","Baden-Württemberg","direct migration background","49","0.0889928511617423","0.0660175856927306","0.111968116630754"
"Rather disagree","2003","Baden-Württemberg","indirect migration background","22","","",""
"Rather disagree","2003","Bavaria","no migration background","236","0.0780231425355445","0.0677394255674639","0.088306859503625"
"Rather disagree","2003","Bavaria","direct migration background","26","","",""
"Rather disagree","2003","Bavaria","indirect migration background","7","","",""
"Rather disagree","2003","Berlin","no migration background","115","0.143266106096383","0.117781701960034","0.168750510232732"
"Rather disagree","2003","Berlin","direct migration background","6","","",""
"Rather disagree","2003","Berlin","indirect migration background","2","","",""
"Rather disagree","2003","Brandenburg","no migration background","78","0.0822813066117331","0.0646109378494158","0.0999516753740504"
"Rather disagree","2003","Brandenburg","direct migration background","","","",""
"Rather disagree","2003","Brandenburg","indirect migration background","1","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","no migration background","49","0.0955418750436014","0.0700042614043792","0.121079488682824"
"Rather disagree","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rather disagree","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rather disagree","2003","Saxony","no migration background","132","0.0803071037928646","0.0669109367627589","0.0937032708229703"
"Rather disagree","2003","Saxony","direct migration background","2","","",""
"Rather disagree","2003","Saxony","indirect migration background","1","","",""
"Rather disagree","2003","Saxony-Anhalt","no migration background","71","0.0841925291259397","0.0661015250967304","0.102283533155149"
"Rather disagree","2003","Saxony-Anhalt","direct migration background","3","","",""
"Rather disagree","2003","Saxony-Anhalt","indirect migration background","","","",""
"Rather disagree","2003","Thuringia","no migration background","101","0.111194108953391","0.0910327870106695","0.131355430896112"
"Rather disagree","2003","Thuringia","direct migration background","","","",""
"Rather disagree","2003","Thuringia","indirect migration background","1","","",""
"Disagree fully","2003","Schleswig-Holstein","no migration background","12","","",""
"Disagree fully","2003","Schleswig-Holstein","direct migration background","2","","",""
"Disagree fully","2003","Schleswig-Holstein","indirect migration background","","","",""
"Disagree fully","2003","Hamburg","no migration background","7","","",""
"Disagree fully","2003","Hamburg","direct migration background","1","","",""
"Disagree fully","2003","Hamburg","indirect migration background","","","",""
"Disagree fully","2003","Lower Saxony","no migration background","28","","",""
"Disagree fully","2003","Lower Saxony","direct migration background","1","","",""
"Disagree fully","2003","Lower Saxony","indirect migration background","1","","",""
"Disagree fully","2003","Bremen","no migration background","5","","",""
"Disagree fully","2003","Bremen","direct migration background","1","","",""
"Disagree fully","2003","Bremen","indirect migration background","","","",""
"Disagree fully","2003","North Rhine-Westphalia","no migration background","57","0.0158864546686702","0.0118722039545126","0.0199007053828278"
"Disagree fully","2003","North Rhine-Westphalia","direct migration background","11","","",""
"Disagree fully","2003","North Rhine-Westphalia","indirect migration background","3","","",""
"Disagree fully","2003","Hesse","no migration background","20","","",""
"Disagree fully","2003","Hesse","direct migration background","4","","",""
"Disagree fully","2003","Hesse","indirect migration background","3","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","no migration background","20","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Disagree fully","2003","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Disagree fully","2003","Baden-Württemberg","no migration background","33","0.0136090456101296","0.00840758854331992","0.0188105026769393"
"Disagree fully","2003","Baden-Württemberg","direct migration background","9","","",""
"Disagree fully","2003","Baden-Württemberg","indirect migration background","4","","",""
"Disagree fully","2003","Bavaria","no migration background","24","","",""
"Disagree fully","2003","Bavaria","direct migration background","15","","",""
"Disagree fully","2003","Bavaria","indirect migration background","3","","",""
"Disagree fully","2003","Berlin","no migration background","20","","",""
"Disagree fully","2003","Berlin","direct migration background","2","","",""
"Disagree fully","2003","Berlin","indirect migration background","","","",""
"Disagree fully","2003","Brandenburg","no migration background","10","","",""
"Disagree fully","2003","Brandenburg","direct migration background","","","",""
"Disagree fully","2003","Brandenburg","indirect migration background","","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","no migration background","14","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Disagree fully","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Disagree fully","2003","Saxony","no migration background","27","","",""
"Disagree fully","2003","Saxony","direct migration background","","","",""
"Disagree fully","2003","Saxony","indirect migration background","","","",""
"Disagree fully","2003","Saxony-Anhalt","no migration background","7","","",""
"Disagree fully","2003","Saxony-Anhalt","direct migration background","2","","",""
"Disagree fully","2003","Saxony-Anhalt","indirect migration background","","","",""
"Disagree fully","2003","Thuringia","no migration background","28","","",""
"Disagree fully","2003","Thuringia","direct migration background","","","",""
"Disagree fully","2003","Thuringia","indirect migration background","","","",""
"Fully agree","2004","Schleswig-Holstein","no migration background","","","",""
"Fully agree","2004","Schleswig-Holstein","direct migration background","","","",""
"Fully agree","2004","Schleswig-Holstein","indirect migration background","","","",""
"Fully agree","2004","Hamburg","no migration background","","","",""
"Fully agree","2004","Hamburg","direct migration background","","","",""
"Fully agree","2004","Hamburg","indirect migration background","","","",""
"Fully agree","2004","Lower Saxony","no migration background","","","",""
"Fully agree","2004","Lower Saxony","direct migration background","","","",""
"Fully agree","2004","Lower Saxony","indirect migration background","","","",""
"Fully agree","2004","Bremen","no migration background","","","",""
"Fully agree","2004","Bremen","direct migration background","","","",""
"Fully agree","2004","Bremen","indirect migration background","","","",""
"Fully agree","2004","North Rhine-Westphalia","no migration background","","","",""
"Fully agree","2004","North Rhine-Westphalia","direct migration background","","","",""
"Fully agree","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Fully agree","2004","Hesse","no migration background","","","",""
"Fully agree","2004","Hesse","direct migration background","","","",""
"Fully agree","2004","Hesse","indirect migration background","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Fully agree","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Fully agree","2004","Baden-Württemberg","no migration background","","","",""
"Fully agree","2004","Baden-Württemberg","direct migration background","","","",""
"Fully agree","2004","Baden-Württemberg","indirect migration background","","","",""
"Fully agree","2004","Bavaria","no migration background","","","",""
"Fully agree","2004","Bavaria","direct migration background","","","",""
"Fully agree","2004","Bavaria","indirect migration background","","","",""
"Fully agree","2004","Berlin","no migration background","","","",""
"Fully agree","2004","Berlin","direct migration background","","","",""
"Fully agree","2004","Berlin","indirect migration background","","","",""
"Fully agree","2004","Brandenburg","no migration background","","","",""
"Fully agree","2004","Brandenburg","direct migration background","","","",""
"Fully agree","2004","Brandenburg","indirect migration background","","","",""
"Fully agree","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Fully agree","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Fully agree","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Fully agree","2004","Saxony","no migration background","","","",""
"Fully agree","2004","Saxony","direct migration background","","","",""
"Fully agree","2004","Saxony","indirect migration background","","","",""
"Fully agree","2004","Saxony-Anhalt","no migration background","","","",""
"Fully agree","2004","Saxony-Anhalt","direct migration background","","","",""
"Fully agree","2004","Saxony-Anhalt","indirect migration background","","","",""
"Fully agree","2004","Thuringia","no migration background","","","",""
"Fully agree","2004","Thuringia","direct migration background","","","",""
"Fully agree","2004","Thuringia","indirect migration background","","","",""
"Rather agree","2004","Schleswig-Holstein","no migration background","","","",""
"Rather agree","2004","Schleswig-Holstein","direct migration background","","","",""
"Rather agree","2004","Schleswig-Holstein","indirect migration background","","","",""
"Rather agree","2004","Hamburg","no migration background","","","",""
"Rather agree","2004","Hamburg","direct migration background","","","",""
"Rather agree","2004","Hamburg","indirect migration background","","","",""
"Rather agree","2004","Lower Saxony","no migration background","","","",""
"Rather agree","2004","Lower Saxony","direct migration background","","","",""
"Rather agree","2004","Lower Saxony","indirect migration background","","","",""
"Rather agree","2004","Bremen","no migration background","","","",""
"Rather agree","2004","Bremen","direct migration background","","","",""
"Rather agree","2004","Bremen","indirect migration background","","","",""
"Rather agree","2004","North Rhine-Westphalia","no migration background","","","",""
"Rather agree","2004","North Rhine-Westphalia","direct migration background","","","",""
"Rather agree","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Rather agree","2004","Hesse","no migration background","","","",""
"Rather agree","2004","Hesse","direct migration background","","","",""
"Rather agree","2004","Hesse","indirect migration background","","","",""
"Rather agree","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rather agree","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rather agree","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rather agree","2004","Baden-Württemberg","no migration background","","","",""
"Rather agree","2004","Baden-Württemberg","direct migration background","","","",""
"Rather agree","2004","Baden-Württemberg","indirect migration background","","","",""
"Rather agree","2004","Bavaria","no migration background","","","",""
"Rather agree","2004","Bavaria","direct migration background","","","",""
"Rather agree","2004","Bavaria","indirect migration background","","","",""
"Rather agree","2004","Berlin","no migration background","","","",""
"Rather agree","2004","Berlin","direct migration background","","","",""
"Rather agree","2004","Berlin","indirect migration background","","","",""
"Rather agree","2004","Brandenburg","no migration background","","","",""
"Rather agree","2004","Brandenburg","direct migration background","","","",""
"Rather agree","2004","Brandenburg","indirect migration background","","","",""
"Rather agree","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rather agree","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rather agree","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rather agree","2004","Saxony","no migration background","","","",""
"Rather agree","2004","Saxony","direct migration background","","","",""
"Rather agree","2004","Saxony","indirect migration background","","","",""
"Rather agree","2004","Saxony-Anhalt","no migration background","","","",""
"Rather agree","2004","Saxony-Anhalt","direct migration background","","","",""
"Rather agree","2004","Saxony-Anhalt","indirect migration background","","","",""
"Rather agree","2004","Thuringia","no migration background","","","",""
"Rather agree","2004","Thuringia","direct migration background","","","",""
"Rather agree","2004","Thuringia","indirect migration background","","","",""
"Rather disagree","2004","Schleswig-Holstein","no migration background","","","",""
"Rather disagree","2004","Schleswig-Holstein","direct migration background","","","",""
"Rather disagree","2004","Schleswig-Holstein","indirect migration background","","","",""
"Rather disagree","2004","Hamburg","no migration background","","","",""
"Rather disagree","2004","Hamburg","direct migration background","","","",""
"Rather disagree","2004","Hamburg","indirect migration background","","","",""
"Rather disagree","2004","Lower Saxony","no migration background","","","",""
"Rather disagree","2004","Lower Saxony","direct migration background","","","",""
"Rather disagree","2004","Lower Saxony","indirect migration background","","","",""
"Rather disagree","2004","Bremen","no migration background","","","",""
"Rather disagree","2004","Bremen","direct migration background","","","",""
"Rather disagree","2004","Bremen","indirect migration background","","","",""
"Rather disagree","2004","North Rhine-Westphalia","no migration background","","","",""
"Rather disagree","2004","North Rhine-Westphalia","direct migration background","","","",""
"Rather disagree","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Rather disagree","2004","Hesse","no migration background","","","",""
"Rather disagree","2004","Hesse","direct migration background","","","",""
"Rather disagree","2004","Hesse","indirect migration background","","","",""
"Rather disagree","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rather disagree","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rather disagree","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rather disagree","2004","Baden-Württemberg","no migration background","","","",""
"Rather disagree","2004","Baden-Württemberg","direct migration background","","","",""
"Rather disagree","2004","Baden-Württemberg","indirect migration background","","","",""
"Rather disagree","2004","Bavaria","no migration background","","","",""
"Rather disagree","2004","Bavaria","direct migration background","","","",""
"Rather disagree","2004","Bavaria","indirect migration background","","","",""
"Rather disagree","2004","Berlin","no migration background","","","",""
"Rather disagree","2004","Berlin","direct migration background","","","",""
"Rather disagree","2004","Berlin","indirect migration background","","","",""
"Rather disagree","2004","Brandenburg","no migration background","","","",""
"Rather disagree","2004","Brandenburg","direct migration background","","","",""
"Rather disagree","2004","Brandenburg","indirect migration background","","","",""
"Rather disagree","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rather disagree","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rather disagree","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rather disagree","2004","Saxony","no migration background","","","",""
"Rather disagree","2004","Saxony","direct migration background","","","",""
"Rather disagree","2004","Saxony","indirect migration background","","","",""
"Rather disagree","2004","Saxony-Anhalt","no migration background","","","",""
"Rather disagree","2004","Saxony-Anhalt","direct migration background","","","",""
"Rather disagree","2004","Saxony-Anhalt","indirect migration background","","","",""
"Rather disagree","2004","Thuringia","no migration background","","","",""
"Rather disagree","2004","Thuringia","direct migration background","","","",""
"Rather disagree","2004","Thuringia","indirect migration background","","","",""
"Disagree fully","2004","Schleswig-Holstein","no migration background","","","",""
"Disagree fully","2004","Schleswig-Holstein","direct migration background","","","",""
"Disagree fully","2004","Schleswig-Holstein","indirect migration background","","","",""
"Disagree fully","2004","Hamburg","no migration background","","","",""
"Disagree fully","2004","Hamburg","direct migration background","","","",""
"Disagree fully","2004","Hamburg","indirect migration background","","","",""
"Disagree fully","2004","Lower Saxony","no migration background","","","",""
"Disagree fully","2004","Lower Saxony","direct migration background","","","",""
"Disagree fully","2004","Lower Saxony","indirect migration background","","","",""
"Disagree fully","2004","Bremen","no migration background","","","",""
"Disagree fully","2004","Bremen","direct migration background","","","",""
"Disagree fully","2004","Bremen","indirect migration background","","","",""
"Disagree fully","2004","North Rhine-Westphalia","no migration background","","","",""
"Disagree fully","2004","North Rhine-Westphalia","direct migration background","","","",""
"Disagree fully","2004","North Rhine-Westphalia","indirect migration background","","","",""
"Disagree fully","2004","Hesse","no migration background","","","",""
"Disagree fully","2004","Hesse","direct migration background","","","",""
"Disagree fully","2004","Hesse","indirect migration background","","","",""
"Disagree fully","2004","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Disagree fully","2004","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Disagree fully","2004","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Disagree fully","2004","Baden-Württemberg","no migration background","","","",""
"Disagree fully","2004","Baden-Württemberg","direct migration background","","","",""
"Disagree fully","2004","Baden-Württemberg","indirect migration background","","","",""
"Disagree fully","2004","Bavaria","no migration background","","","",""
"Disagree fully","2004","Bavaria","direct migration background","","","",""
"Disagree fully","2004","Bavaria","indirect migration background","","","",""
"Disagree fully","2004","Berlin","no migration background","","","",""
"Disagree fully","2004","Berlin","direct migration background","","","",""
"Disagree fully","2004","Berlin","indirect migration background","","","",""
"Disagree fully","2004","Brandenburg","no migration background","","","",""
"Disagree fully","2004","Brandenburg","direct migration background","","","",""
"Disagree fully","2004","Brandenburg","indirect migration background","","","",""
"Disagree fully","2004","Mecklenburg-Western Pomerania","no migration background","","","",""
"Disagree fully","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Disagree fully","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Disagree fully","2004","Saxony","no migration background","","","",""
"Disagree fully","2004","Saxony","direct migration background","","","",""
"Disagree fully","2004","Saxony","indirect migration background","","","",""
"Disagree fully","2004","Saxony-Anhalt","no migration background","","","",""
"Disagree fully","2004","Saxony-Anhalt","direct migration background","","","",""
"Disagree fully","2004","Saxony-Anhalt","indirect migration background","","","",""
"Disagree fully","2004","Thuringia","no migration background","","","",""
"Disagree fully","2004","Thuringia","direct migration background","","","",""
"Disagree fully","2004","Thuringia","indirect migration background","","","",""
"Fully agree","2005","Schleswig-Holstein","no migration background","","","",""
"Fully agree","2005","Schleswig-Holstein","direct migration background","","","",""
"Fully agree","2005","Schleswig-Holstein","indirect migration background","","","",""
"Fully agree","2005","Hamburg","no migration background","","","",""
"Fully agree","2005","Hamburg","direct migration background","","","",""
"Fully agree","2005","Hamburg","indirect migration background","","","",""
"Fully agree","2005","Lower Saxony","no migration background","","","",""
"Fully agree","2005","Lower Saxony","direct migration background","","","",""
"Fully agree","2005","Lower Saxony","indirect migration background","","","",""
"Fully agree","2005","Bremen","no migration background","","","",""
"Fully agree","2005","Bremen","direct migration background","","","",""
"Fully agree","2005","Bremen","indirect migration background","","","",""
"Fully agree","2005","North Rhine-Westphalia","no migration background","","","",""
"Fully agree","2005","North Rhine-Westphalia","direct migration background","","","",""
"Fully agree","2005","North Rhine-Westphalia","indirect migration background","","","",""
"Fully agree","2005","Hesse","no migration background","","","",""
"Fully agree","2005","Hesse","direct migration background","","","",""
"Fully agree","2005","Hesse","indirect migration background","","","",""
"Fully agree","2005","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Fully agree","2005","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Fully agree","2005","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Fully agree","2005","Baden-Württemberg","no migration background","","","",""
"Fully agree","2005","Baden-Württemberg","direct migration background","","","",""
"Fully agree","2005","Baden-Württemberg","indirect migration background","","","",""
"Fully agree","2005","Bavaria","no migration background","","","",""
"Fully agree","2005","Bavaria","direct migration background","","","",""
"Fully agree","2005","Bavaria","indirect migration background","","","",""
"Fully agree","2005","Berlin","no migration background","","","",""
"Fully agree","2005","Berlin","direct migration background","","","",""
"Fully agree","2005","Berlin","indirect migration background","","","",""
"Fully agree","2005","Brandenburg","no migration background","","","",""
"Fully agree","2005","Brandenburg","direct migration background","","","",""
"Fully agree","2005","Brandenburg","indirect migration background","","","",""
"Fully agree","2005","Mecklenburg-Western Pomerania","no migration background","","","",""
"Fully agree","2005","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Fully agree","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Fully agree","2005","Saxony","no migration background","","","",""
"Fully agree","2005","Saxony","direct migration background","","","",""
"Fully agree","2005","Saxony","indirect migration background","","","",""
"Fully agree","2005","Saxony-Anhalt","no migration background","","","",""
"Fully agree","2005","Saxony-Anhalt","direct migration background","","","",""
"Fully agree","2005","Saxony-Anhalt","indirect migration background","","","",""
"Fully agree","2005","Thuringia","no migration background","","","",""
"Fully agree","2005","Thuringia","direct migration background","","","",""
"Fully agree","2005","Thuringia","indirect migration background","","","",""
"Rather agree","2005","Schleswig-Holstein","no migration background","","","",""
"Rather agree","2005","Schleswig-Holstein","direct migration background","","","",""
"Rather agree","2005","Schleswig-Holstein","indirect migration background","","","",""
"Rather agree","2005","Hamburg","no migration background","","","",""
"Rather agree","2005","Hamburg","direct migration background","","","",""
