"plh0194","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2004","66 and older","indirect migration background","","","","","4"
"Fully agree","2004","16-34 y.","no migration background","","","","","1"
"Fully agree","2004","16-34 y.","direct migration background","","","","","1"
"Fully agree","2004","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2004","35-65 y.","no migration background","","","","","1"
"Fully agree","2004","35-65 y.","direct migration background","","","","","1"
"Fully agree","2004","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2004","66 and older","no migration background","","","","","1"
"Fully agree","2004","66 and older","direct migration background","","","","","1"
"Fully agree","2004","66 and older","indirect migration background","","","","","1"
"Rather agree","2004","16-34 y.","no migration background","","","","","2"
"Rather agree","2004","35-65 y.","no migration background","","","","","2"
"Rather agree","2004","35-65 y.","direct migration background","","","","","2"
"Rather agree","2004","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2004","66 and older","direct migration background","","","","","2"
"Rather agree","2004","66 and older","indirect migration background","","","","","2"
"Rather agree","2004","16-34 y.","direct migration background","","","","","2"
"Rather agree","2004","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2004","66 and older","no migration background","","","","","2"
"Rather disagree","2004","16-34 y.","no migration background","","","","","3"
"Rather disagree","2004","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2004","35-65 y.","no migration background","","","","","3"
"Rather disagree","2004","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2004","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2004","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2004","66 and older","no migration background","","","","","3"
"Rather disagree","2004","66 and older","direct migration background","","","","","3"
"Rather disagree","2004","66 and older","indirect migration background","","","","","3"
"Disagree fully","2005","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2005","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2005","16-34 y.","no migration background","","","","","4"
"Disagree fully","2005","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2005","35-65 y.","no migration background","","","","","4"
"Disagree fully","2005","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2005","66 and older","no migration background","","","","","4"
"Disagree fully","2005","66 and older","direct migration background","","","","","4"
"Disagree fully","2005","66 and older","indirect migration background","","","","","4"
"Fully agree","2005","16-34 y.","no migration background","","","","","1"
"Fully agree","2005","16-34 y.","direct migration background","","","","","1"
"Fully agree","2005","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2005","35-65 y.","no migration background","","","","","1"
"Fully agree","2005","35-65 y.","direct migration background","","","","","1"
"Fully agree","2005","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2005","66 and older","no migration background","","","","","1"
"Fully agree","2005","66 and older","direct migration background","","","","","1"
"Fully agree","2005","66 and older","indirect migration background","","","","","1"
"Rather agree","2005","16-34 y.","no migration background","","","","","2"
"Rather agree","2005","16-34 y.","direct migration background","","","","","2"
"Rather agree","2005","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2005","35-65 y.","no migration background","","","","","2"
"Rather agree","2005","35-65 y.","direct migration background","","","","","2"
"Rather agree","2005","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2005","66 and older","no migration background","","","","","2"
"Rather agree","2005","66 and older","direct migration background","","","","","2"
"Rather agree","2005","66 and older","indirect migration background","","","","","2"
"Rather disagree","2005","16-34 y.","no migration background","","","","","3"
"Rather disagree","2005","35-65 y.","no migration background","","","","","3"
"Rather disagree","2005","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2005","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2005","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2005","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2005","66 and older","no migration background","","","","","3"
"Rather disagree","2005","66 and older","direct migration background","","","","","3"
"Rather disagree","2005","66 and older","indirect migration background","","","","","3"
"Disagree fully","2006","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2006","16-34 y.","no migration background","","","","","4"
"Disagree fully","2006","35-65 y.","no migration background","","","","","4"
"Disagree fully","2006","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2006","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2006","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2006","66 and older","no migration background","","","","","4"
"Disagree fully","2006","66 and older","direct migration background","","","","","4"
"Disagree fully","2006","66 and older","indirect migration background","","","","","4"
"Fully agree","2006","16-34 y.","no migration background","","","","","1"
"Fully agree","2006","35-65 y.","direct migration background","","","","","1"
"Fully agree","2006","66 and older","direct migration background","","","","","1"
"Fully agree","2006","16-34 y.","direct migration background","","","","","1"
"Fully agree","2006","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2006","35-65 y.","no migration background","","","","","1"
"Fully agree","2006","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2006","66 and older","no migration background","","","","","1"
"Fully agree","2006","66 and older","indirect migration background","","","","","1"
"Rather agree","2006","16-34 y.","no migration background","","","","","2"
"Rather agree","2006","35-65 y.","no migration background","","","","","2"
"Rather agree","2006","66 and older","direct migration background","","","","","2"
"Rather agree","2006","66 and older","indirect migration background","","","","","2"
"Rather agree","2006","16-34 y.","direct migration background","","","","","2"
"Rather agree","2006","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2006","35-65 y.","direct migration background","","","","","2"
"Rather agree","2006","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2006","66 and older","no migration background","","","","","2"
"Rather disagree","2006","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2006","16-34 y.","no migration background","","","","","3"
"Rather disagree","2006","35-65 y.","no migration background","","","","","3"
"Rather disagree","2006","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2006","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2006","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2006","66 and older","no migration background","","","","","3"
"Rather disagree","2006","66 and older","direct migration background","","","","","3"
"Rather disagree","2006","66 and older","indirect migration background","","","","","3"
"Disagree fully","2007","16-34 y.","no migration background","","","","","4"
"Disagree fully","2007","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2007","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2007","35-65 y.","no migration background","","","","","4"
"Disagree fully","2007","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2007","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2007","66 and older","no migration background","","","","","4"
"Disagree fully","2007","66 and older","direct migration background","","","","","4"
"Disagree fully","2007","66 and older","indirect migration background","","","","","4"
"Fully agree","2007","16-34 y.","no migration background","","","","","1"
"Fully agree","2007","16-34 y.","direct migration background","","","","","1"
"Fully agree","2007","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2007","35-65 y.","no migration background","","","","","1"
"Fully agree","2007","35-65 y.","direct migration background","","","","","1"
"Fully agree","2007","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2007","66 and older","no migration background","","","","","1"
"Fully agree","2007","66 and older","direct migration background","","","","","1"
"Fully agree","2007","66 and older","indirect migration background","","","","","1"
"Rather agree","2007","16-34 y.","no migration background","","","","","2"
"Rather agree","2007","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2007","35-65 y.","no migration background","","","","","2"
"Rather agree","2007","16-34 y.","direct migration background","","","","","2"
"Rather agree","2007","66 and older","no migration background","","","","","2"
"Rather agree","2007","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2007","66 and older","direct migration background","","","","","2"
"Rather agree","2007","66 and older","indirect migration background","","","","","2"
"Rather agree","2007","35-65 y.","direct migration background","","","","","2"
"Rather disagree","2007","16-34 y.","no migration background","","","","","3"
"Rather disagree","2007","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2007","35-65 y.","no migration background","","","","","3"
"Rather disagree","2007","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2007","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2007","66 and older","indirect migration background","","","","","3"
"Rather disagree","2007","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2007","66 and older","no migration background","","","","","3"
"Rather disagree","2007","66 and older","direct migration background","","","","","3"
"Disagree fully","2008","16-34 y.","no migration background","45","0.00923109524516562","0.00603062472741796","0.0124315657629133","4"
"Disagree fully","2008","16-34 y.","indirect migration background","5","","","","4"
"Disagree fully","2008","35-65 y.","no migration background","174","0.0192294841620545","0.0164382422024614","0.0220207261216475","4"
"Disagree fully","2008","35-65 y.","direct migration background","16","","","","4"
"Disagree fully","2008","66 and older","no migration background","80","0.0203092464043023","0.0159148259747452","0.0247036668338594","4"
"Disagree fully","2008","66 and older","direct migration background","9","","","","4"
"Disagree fully","2008","66 and older","indirect migration background","","","","","4"
"Disagree fully","2008","16-34 y.","direct migration background","2","","","","4"
"Disagree fully","2008","35-65 y.","indirect migration background","3","","","","4"
"Fully agree","2008","16-34 y.","no migration background","1313","0.396467408603865","0.380097165051013","0.412837652156717","1"
"Fully agree","2008","16-34 y.","direct migration background","208","0.592867199772145","0.542465124707377","0.643269274836913","1"
"Fully agree","2008","16-34 y.","indirect migration background","273","0.468336368421914","0.427335847313895","0.509336889529933","1"
"Fully agree","2008","35-65 y.","no migration background","3635","0.401818337362979","0.391853702460251","0.411782972265707","1"
"Fully agree","2008","35-65 y.","direct migration background","544","0.449777917627763","0.421223922004322","0.478331913251205","1"
"Fully agree","2008","35-65 y.","indirect migration background","75","0.454608388806348","0.383992186636689","0.525224590976006","1"
"Fully agree","2008","66 and older","no migration background","1988","0.494878903783673","0.479302850652199","0.510454956915146","1"
"Fully agree","2008","66 and older","direct migration background","178","0.495210515099576","0.444403146832783","0.546017883366368","1"
"Fully agree","2008","66 and older","indirect migration background","8","","","","1"
"Rather agree","2008","16-34 y.","no migration background","1667","0.484629976974191","0.467904991665798","0.501354962282584","2"
"Rather agree","2008","35-65 y.","no migration background","4385","0.463968199131701","0.453832134940339","0.474104263323062","2"
"Rather agree","2008","16-34 y.","direct migration background","126","0.340734675779857","0.29211187830525","0.389357473254464","2"
"Rather agree","2008","16-34 y.","indirect migration background","243","0.438788466477104","0.398014510142453","0.479562422811755","2"
"Rather agree","2008","35-65 y.","direct migration background","497","0.442590152172389","0.414080822396638","0.471099481948141","2"
"Rather agree","2008","66 and older","no migration background","1533","0.389717039460748","0.374523795353694","0.404910283567802","2"
"Rather agree","2008","66 and older","indirect migration background","3","","","","2"
"Rather agree","2008","35-65 y.","indirect migration background","86","0.397850220689093","0.328436795545214","0.467263645832971","2"
"Rather agree","2008","66 and older","direct migration background","144","0.371266490895906","0.322169734485484","0.420363247306328","2"
"Rather disagree","2008","16-34 y.","no migration background","405","0.109671519176778","0.0992141342609845","0.120128904092572","3"
"Rather disagree","2008","16-34 y.","indirect migration background","48","0.0815969307034894","0.0591040265565098","0.104089834850469","3"
"Rather disagree","2008","35-65 y.","no migration background","1105","0.114983979343266","0.10850026010303","0.121467698583501","3"
"Rather disagree","2008","35-65 y.","direct migration background","109","0.0974349836984212","0.0804135741115512","0.114456393285291","3"
"Rather disagree","2008","16-34 y.","direct migration background","29","","","","3"
"Rather disagree","2008","66 and older","no migration background","357","0.0950948103512769","0.0859559899219446","0.104233630780609","3"
"Rather disagree","2008","66 and older","direct migration background","41","0.108641092597969","0.0770183168858403","0.140263868310097","3"
"Rather disagree","2008","35-65 y.","indirect migration background","27","","","","3"
"Rather disagree","2008","66 and older","indirect migration background","","","","","3"
"Disagree fully","2009","16-34 y.","no migration background","","","","","4"
"Disagree fully","2009","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2009","35-65 y.","no migration background","","","","","4"
"Disagree fully","2009","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2009","66 and older","no migration background","","","","","4"
"Disagree fully","2009","66 and older","direct migration background","","","","","4"
"Disagree fully","2009","66 and older","indirect migration background","","","","","4"
"Disagree fully","2009","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2009","35-65 y.","indirect migration background","","","","","4"
"Fully agree","2009","16-34 y.","no migration background","","","","","1"
"Fully agree","2009","35-65 y.","direct migration background","","","","","1"
"Fully agree","2009","66 and older","direct migration background","","","","","1"
"Fully agree","2009","16-34 y.","direct migration background","","","","","1"
"Fully agree","2009","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2009","35-65 y.","no migration background","","","","","1"
"Fully agree","2009","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2009","66 and older","no migration background","","","","","1"
"Fully agree","2009","66 and older","indirect migration background","","","","","1"
"Rather agree","2009","16-34 y.","no migration background","","","","","2"
"Rather agree","2009","35-65 y.","no migration background","","","","","2"
"Rather agree","2009","16-34 y.","direct migration background","","","","","2"
"Rather agree","2009","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2009","35-65 y.","direct migration background","","","","","2"
"Rather agree","2009","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2009","66 and older","direct migration background","","","","","2"
"Rather agree","2009","66 and older","indirect migration background","","","","","2"
"Rather agree","2009","66 and older","no migration background","","","","","2"
"Rather disagree","2009","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2009","35-65 y.","no migration background","","","","","3"
"Rather disagree","2009","16-34 y.","no migration background","","","","","3"
"Rather disagree","2009","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2009","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2009","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2009","66 and older","indirect migration background","","","","","3"
"Rather disagree","2009","66 and older","no migration background","","","","","3"
"Rather disagree","2009","66 and older","direct migration background","","","","","3"
"Disagree fully","2010","16-34 y.","no migration background","","","","","4"
"Disagree fully","2010","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2010","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2010","35-65 y.","no migration background","","","","","4"
"Disagree fully","2010","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2010","66 and older","no migration background","","","","","4"
"Disagree fully","2010","66 and older","direct migration background","","","","","4"
"Disagree fully","2010","66 and older","indirect migration background","","","","","4"
"Disagree fully","2010","35-65 y.","indirect migration background","","","","","4"
"Fully agree","2010","16-34 y.","no migration background","","","","","1"
"Fully agree","2010","16-34 y.","direct migration background","","","","","1"
"Fully agree","2010","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2010","35-65 y.","no migration background","","","","","1"
"Fully agree","2010","35-65 y.","direct migration background","","","","","1"
"Fully agree","2010","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2010","66 and older","no migration background","","","","","1"
"Fully agree","2010","66 and older","direct migration background","","","","","1"
"Fully agree","2010","66 and older","indirect migration background","","","","","1"
"Rather agree","2010","16-34 y.","no migration background","","","","","2"
"Rather agree","2010","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2010","35-65 y.","no migration background","","","","","2"
"Rather agree","2010","16-34 y.","direct migration background","","","","","2"
"Rather agree","2010","35-65 y.","direct migration background","","","","","2"
"Rather agree","2010","66 and older","no migration background","","","","","2"
"Rather agree","2010","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2010","66 and older","direct migration background","","","","","2"
"Rather agree","2010","66 and older","indirect migration background","","","","","2"
"Rather disagree","2010","16-34 y.","no migration background","","","","","3"
"Rather disagree","2010","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2010","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2010","35-65 y.","no migration background","","","","","3"
"Rather disagree","2010","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2010","66 and older","no migration background","","","","","3"
"Rather disagree","2010","66 and older","direct migration background","","","","","3"
"Rather disagree","2010","66 and older","indirect migration background","","","","","3"
"Rather disagree","2010","35-65 y.","indirect migration background","","","","","3"
"Disagree fully","2011","16-34 y.","no migration background","","","","","4"
"Disagree fully","2011","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2011","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2011","35-65 y.","no migration background","","","","","4"
"Disagree fully","2011","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2011","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2011","66 and older","no migration background","","","","","4"
"Disagree fully","2011","66 and older","direct migration background","","","","","4"
"Disagree fully","2011","66 and older","indirect migration background","","","","","4"
"Fully agree","2011","35-65 y.","no migration background","","","","","1"
"Fully agree","2011","16-34 y.","no migration background","","","","","1"
"Fully agree","2011","16-34 y.","direct migration background","","","","","1"
"Fully agree","2011","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2011","35-65 y.","direct migration background","","","","","1"
"Fully agree","2011","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2011","66 and older","no migration background","","","","","1"
"Fully agree","2011","66 and older","direct migration background","","","","","1"
"Fully agree","2011","66 and older","indirect migration background","","","","","1"
"Rather agree","2011","35-65 y.","no migration background","","","","","2"
"Rather agree","2011","16-34 y.","no migration background","","","","","2"
"Rather agree","2011","16-34 y.","direct migration background","","","","","2"
"Rather agree","2011","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2011","35-65 y.","direct migration background","","","","","2"
"Rather agree","2011","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2011","66 and older","no migration background","","","","","2"
"Rather agree","2011","66 and older","direct migration background","","","","","2"
"Rather agree","2011","66 and older","indirect migration background","","","","","2"
"Rather disagree","2011","16-34 y.","no migration background","","","","","3"
"Rather disagree","2011","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2011","35-65 y.","no migration background","","","","","3"
"Rather disagree","2011","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2011","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2011","66 and older","direct migration background","","","","","3"
"Rather disagree","2011","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2011","66 and older","no migration background","","","","","3"
"Rather disagree","2011","66 and older","indirect migration background","","","","","3"
"Disagree fully","2012","16-34 y.","no migration background","","","","","4"
"Disagree fully","2012","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2012","35-65 y.","no migration background","","","","","4"
"Disagree fully","2012","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2012","66 and older","no migration background","","","","","4"
"Disagree fully","2012","66 and older","direct migration background","","","","","4"
"Disagree fully","2012","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2012","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2012","66 and older","indirect migration background","","","","","4"
"Fully agree","2012","35-65 y.","no migration background","","","","","1"
"Fully agree","2012","66 and older","direct migration background","","","","","1"
"Fully agree","2012","16-34 y.","no migration background","","","","","1"
"Fully agree","2012","16-34 y.","direct migration background","","","","","1"
"Fully agree","2012","16-34 y.","indirect migration background","","","","","1"
"Fully agree","2012","35-65 y.","direct migration background","","","","","1"
"Fully agree","2012","35-65 y.","indirect migration background","","","","","1"
"Fully agree","2012","66 and older","no migration background","","","","","1"
"Fully agree","2012","66 and older","indirect migration background","","","","","1"
"Rather agree","2012","16-34 y.","direct migration background","","","","","2"
"Rather agree","2012","16-34 y.","indirect migration background","","","","","2"
"Rather agree","2012","16-34 y.","no migration background","","","","","2"
"Rather agree","2012","35-65 y.","no migration background","","","","","2"
"Rather agree","2012","66 and older","direct migration background","","","","","2"
"Rather agree","2012","35-65 y.","direct migration background","","","","","2"
"Rather agree","2012","66 and older","indirect migration background","","","","","2"
"Rather agree","2012","35-65 y.","indirect migration background","","","","","2"
"Rather agree","2012","66 and older","no migration background","","","","","2"
"Rather disagree","2012","16-34 y.","indirect migration background","","","","","3"
"Rather disagree","2012","16-34 y.","no migration background","","","","","3"
"Rather disagree","2012","16-34 y.","direct migration background","","","","","3"
"Rather disagree","2012","35-65 y.","no migration background","","","","","3"
"Rather disagree","2012","35-65 y.","direct migration background","","","","","3"
"Rather disagree","2012","66 and older","no migration background","","","","","3"
"Rather disagree","2012","66 and older","direct migration background","","","","","3"
"Rather disagree","2012","35-65 y.","indirect migration background","","","","","3"
"Rather disagree","2012","66 and older","indirect migration background","","","","","3"
"Disagree fully","2013","16-34 y.","no migration background","45","0.0103236090434286","0.0073304910055285","0.0133167270813288","4"
"Disagree fully","2013","16-34 y.","direct migration background","5","","","","4"
"Disagree fully","2013","16-34 y.","indirect migration background","5","","","","4"
"Disagree fully","2013","35-65 y.","no migration background","193","0.0169285759122979","0.0146848692463605","0.0191722825782354","4"
"Disagree fully","2013","35-65 y.","direct migration background","25","","","","4"
"Disagree fully","2013","35-65 y.","indirect migration background","9","","","","4"
"Disagree fully","2013","66 and older","no migration background","63","0.0132730697833439","0.00996736083752052","0.0165787787291673","4"
"Disagree fully","2013","66 and older","direct migration background","5","","","","4"
"Disagree fully","2013","66 and older","indirect migration background","","","","","4"
"Fully agree","2013","35-65 y.","no migration background","4888","0.404697312526712","0.396160467231665","0.413234157821759","1"
"Fully agree","2013","66 and older","direct migration background","165","0.445070618109303","0.394156189912096","0.49598504630651","1"
"Fully agree","2013","16-34 y.","no migration background","1723","0.377154530877773","0.362802568610572","0.391506493144974","1"
"Fully agree","2013","16-34 y.","direct migration background","286","0.433161246247461","0.393346479782803","0.472976012712119","1"
"Fully agree","2013","16-34 y.","indirect migration background","298","0.396983073344494","0.359570623079254","0.434395523609735","1"
"Fully agree","2013","35-65 y.","direct migration background","764","0.430632881351135","0.406947928302102","0.454317834400167","1"
"Fully agree","2013","35-65 y.","indirect migration background","208","0.352250249905654","0.31127306480623","0.393227435005078","1"
"Fully agree","2013","66 and older","no migration background","2300","0.5107117472938","0.496272293950997","0.525151200636603","1"
"Fully agree","2013","66 and older","indirect migration background","3","","","","1"
"Rather agree","2013","16-34 y.","no migration background","2109","0.486177894765804","0.471377767125286","0.500978022406322","2"
"Rather agree","2013","35-65 y.","no migration background","6049","0.457127335906487","0.448463087152784","0.465791584660189","2"
"Rather agree","2013","16-34 y.","direct migration background","259","0.439023677289721","0.399148204503633","0.478899150075808","2"
"Rather agree","2013","16-34 y.","indirect migration background","297","0.494392907993232","0.456162573234791","0.532623242751673","2"
"Rather agree","2013","66 and older","direct migration background","157","0.43374131444197","0.382968600040446","0.484514028843494","2"
"Rather agree","2013","35-65 y.","direct migration background","732","0.437799327103546","0.414068877401928","0.461529776805164","2"
"Rather agree","2013","35-65 y.","indirect migration background","243","0.461626945792991","0.41886080388469","0.504393087701292","2"
"Rather agree","2013","66 and older","no migration background","1889","0.406117365197664","0.391931477193725","0.420303253201603","2"
"Rather agree","2013","66 and older","indirect migration background","1","","","","2"
"Rather disagree","2013","16-34 y.","direct migration background","45","0.124334976735789","0.0978221967195665","0.150847756752012","3"
"Rather disagree","2013","35-65 y.","no migration background","1569","0.121246775654504","0.115569605718361","0.126923945590647","3"
"Rather disagree","2013","16-34 y.","no migration background","504","0.126343965312995","0.116505916873786","0.136182013752203","3"
"Rather disagree","2013","16-34 y.","indirect migration background","57","0.100685260022367","0.077675917451861","0.123694602592872","3"
"Rather disagree","2013","35-65 y.","direct migration background","158","0.11354753942425","0.0983721679236019","0.128722910924897","3"
"Rather disagree","2013","66 and older","no migration background","352","0.0698978177251916","0.0625327359425608","0.0772628995078224","3"
"Rather disagree","2013","66 and older","direct migration background","39","0.107649265431396","0.0758965496234926","0.139401981239298","3"
"Rather disagree","2013","35-65 y.","indirect migration background","62","0.171947066868625","0.139577322075158","0.204316811662093","3"
"Rather disagree","2013","66 and older","indirect migration background","1","","","","3"
"Disagree fully","2014","16-34 y.","no migration background","","","","","4"
"Disagree fully","2014","16-34 y.","direct migration background","","","","","4"
"Disagree fully","2014","16-34 y.","indirect migration background","","","","","4"
"Disagree fully","2014","35-65 y.","no migration background","","","","","4"
"Disagree fully","2014","35-65 y.","direct migration background","","","","","4"
"Disagree fully","2014","35-65 y.","indirect migration background","","","","","4"
"Disagree fully","2014","66 and older","no migration background","","","","","4"
"Disagree fully","2014","66 and older","direct migration background","","","","","4"
"Disagree fully","2014","66 and older","indirect migration background","","","","","4"
