"plh0194","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Disagree fully","2003","66 and older","middle vocational","34","0.014556286813094","0.00918084756169818","0.0199317260644899"
"Disagree fully","2003","66 and older","vocational + Abi","5","","",""
"Disagree fully","2003","66 and older","higher vocational","6","","",""
"Disagree fully","2003","66 and older","higher education","20","","",""
"Fully agree","2004","16-34 y.","in school","","","",""
"Fully agree","2004","16-34 y.","inadequately","","","",""
"Fully agree","2004","16-34 y.","general elemantary","","","",""
"Fully agree","2004","16-34 y.","middle vocational","","","",""
"Fully agree","2004","16-34 y.","vocational + Abi","","","",""
"Fully agree","2004","16-34 y.","higher vocational","","","",""
"Fully agree","2004","16-34 y.","higher education","","","",""
"Fully agree","2004","35-65 y.","in school","","","",""
"Fully agree","2004","35-65 y.","inadequately","","","",""
"Fully agree","2004","35-65 y.","general elemantary","","","",""
"Fully agree","2004","35-65 y.","middle vocational","","","",""
"Fully agree","2004","35-65 y.","vocational + Abi","","","",""
"Fully agree","2004","35-65 y.","higher vocational","","","",""
"Fully agree","2004","35-65 y.","higher education","","","",""
"Fully agree","2004","66 and older","in school","","","",""
"Fully agree","2004","66 and older","inadequately","","","",""
"Fully agree","2004","66 and older","general elemantary","","","",""
"Fully agree","2004","66 and older","middle vocational","","","",""
"Fully agree","2004","66 and older","vocational + Abi","","","",""
"Fully agree","2004","66 and older","higher vocational","","","",""
"Fully agree","2004","66 and older","higher education","","","",""
"Rather agree","2004","16-34 y.","in school","","","",""
"Rather agree","2004","16-34 y.","inadequately","","","",""
"Rather agree","2004","16-34 y.","general elemantary","","","",""
"Rather agree","2004","16-34 y.","middle vocational","","","",""
"Rather agree","2004","16-34 y.","vocational + Abi","","","",""
"Rather agree","2004","16-34 y.","higher vocational","","","",""
"Rather agree","2004","16-34 y.","higher education","","","",""
"Rather agree","2004","35-65 y.","in school","","","",""
"Rather agree","2004","35-65 y.","inadequately","","","",""
"Rather agree","2004","35-65 y.","general elemantary","","","",""
"Rather agree","2004","35-65 y.","middle vocational","","","",""
"Rather agree","2004","35-65 y.","vocational + Abi","","","",""
"Rather agree","2004","35-65 y.","higher vocational","","","",""
"Rather agree","2004","35-65 y.","higher education","","","",""
"Rather agree","2004","66 and older","in school","","","",""
"Rather agree","2004","66 and older","inadequately","","","",""
"Rather agree","2004","66 and older","general elemantary","","","",""
"Rather agree","2004","66 and older","middle vocational","","","",""
"Rather agree","2004","66 and older","vocational + Abi","","","",""
"Rather agree","2004","66 and older","higher vocational","","","",""
"Rather agree","2004","66 and older","higher education","","","",""
"Rather disagree","2004","16-34 y.","in school","","","",""
"Rather disagree","2004","16-34 y.","inadequately","","","",""
"Rather disagree","2004","16-34 y.","general elemantary","","","",""
"Rather disagree","2004","16-34 y.","middle vocational","","","",""
"Rather disagree","2004","16-34 y.","vocational + Abi","","","",""
"Rather disagree","2004","16-34 y.","higher vocational","","","",""
"Rather disagree","2004","16-34 y.","higher education","","","",""
"Rather disagree","2004","35-65 y.","in school","","","",""
"Rather disagree","2004","35-65 y.","inadequately","","","",""
"Rather disagree","2004","35-65 y.","general elemantary","","","",""
"Rather disagree","2004","35-65 y.","middle vocational","","","",""
"Rather disagree","2004","35-65 y.","vocational + Abi","","","",""
"Rather disagree","2004","35-65 y.","higher vocational","","","",""
"Rather disagree","2004","35-65 y.","higher education","","","",""
"Rather disagree","2004","66 and older","in school","","","",""
"Rather disagree","2004","66 and older","inadequately","","","",""
"Rather disagree","2004","66 and older","general elemantary","","","",""
"Rather disagree","2004","66 and older","middle vocational","","","",""
"Rather disagree","2004","66 and older","vocational + Abi","","","",""
"Rather disagree","2004","66 and older","higher vocational","","","",""
"Rather disagree","2004","66 and older","higher education","","","",""
"Disagree fully","2004","16-34 y.","in school","","","",""
"Disagree fully","2004","16-34 y.","inadequately","","","",""
"Disagree fully","2004","16-34 y.","general elemantary","","","",""
"Disagree fully","2004","16-34 y.","middle vocational","","","",""
"Disagree fully","2004","16-34 y.","vocational + Abi","","","",""
"Disagree fully","2004","16-34 y.","higher vocational","","","",""
"Disagree fully","2004","16-34 y.","higher education","","","",""
"Disagree fully","2004","35-65 y.","in school","","","",""
"Disagree fully","2004","35-65 y.","inadequately","","","",""
"Disagree fully","2004","35-65 y.","general elemantary","","","",""
"Disagree fully","2004","35-65 y.","middle vocational","","","",""
"Disagree fully","2004","35-65 y.","vocational + Abi","","","",""
"Disagree fully","2004","35-65 y.","higher vocational","","","",""
"Disagree fully","2004","35-65 y.","higher education","","","",""
"Disagree fully","2004","66 and older","in school","","","",""
"Disagree fully","2004","66 and older","inadequately","","","",""
"Disagree fully","2004","66 and older","general elemantary","","","",""
"Disagree fully","2004","66 and older","middle vocational","","","",""
"Disagree fully","2004","66 and older","vocational + Abi","","","",""
"Disagree fully","2004","66 and older","higher vocational","","","",""
"Disagree fully","2004","66 and older","higher education","","","",""
"Fully agree","2005","16-34 y.","in school","","","",""
"Fully agree","2005","16-34 y.","inadequately","","","",""
"Fully agree","2005","16-34 y.","general elemantary","","","",""
"Fully agree","2005","16-34 y.","middle vocational","","","",""
"Fully agree","2005","16-34 y.","vocational + Abi","","","",""
"Fully agree","2005","16-34 y.","higher vocational","","","",""
"Fully agree","2005","16-34 y.","higher education","","","",""
"Fully agree","2005","35-65 y.","in school","","","",""
"Fully agree","2005","35-65 y.","inadequately","","","",""
"Fully agree","2005","35-65 y.","general elemantary","","","",""
"Fully agree","2005","35-65 y.","middle vocational","","","",""
"Fully agree","2005","35-65 y.","vocational + Abi","","","",""
"Fully agree","2005","35-65 y.","higher vocational","","","",""
"Fully agree","2005","35-65 y.","higher education","","","",""
"Fully agree","2005","66 and older","in school","","","",""
"Fully agree","2005","66 and older","inadequately","","","",""
"Fully agree","2005","66 and older","general elemantary","","","",""
"Fully agree","2005","66 and older","middle vocational","","","",""
"Fully agree","2005","66 and older","vocational + Abi","","","",""
"Fully agree","2005","66 and older","higher vocational","","","",""
"Fully agree","2005","66 and older","higher education","","","",""
"Rather agree","2005","16-34 y.","in school","","","",""
"Rather agree","2005","16-34 y.","inadequately","","","",""
"Rather agree","2005","16-34 y.","general elemantary","","","",""
"Rather agree","2005","16-34 y.","middle vocational","","","",""
"Rather agree","2005","16-34 y.","vocational + Abi","","","",""
"Rather agree","2005","16-34 y.","higher vocational","","","",""
"Rather agree","2005","16-34 y.","higher education","","","",""
"Rather agree","2005","35-65 y.","in school","","","",""
"Rather agree","2005","35-65 y.","inadequately","","","",""
"Rather agree","2005","35-65 y.","general elemantary","","","",""
"Rather agree","2005","35-65 y.","middle vocational","","","",""
"Rather agree","2005","35-65 y.","vocational + Abi","","","",""
"Rather agree","2005","35-65 y.","higher vocational","","","",""
"Rather agree","2005","35-65 y.","higher education","","","",""
"Rather agree","2005","66 and older","in school","","","",""
"Rather agree","2005","66 and older","inadequately","","","",""
"Rather agree","2005","66 and older","general elemantary","","","",""
"Rather agree","2005","66 and older","middle vocational","","","",""
"Rather agree","2005","66 and older","vocational + Abi","","","",""
"Rather agree","2005","66 and older","higher vocational","","","",""
"Rather agree","2005","66 and older","higher education","","","",""
"Rather disagree","2005","16-34 y.","in school","","","",""
"Rather disagree","2005","16-34 y.","inadequately","","","",""
"Rather disagree","2005","16-34 y.","general elemantary","","","",""
"Rather disagree","2005","16-34 y.","middle vocational","","","",""
"Rather disagree","2005","16-34 y.","vocational + Abi","","","",""
"Rather disagree","2005","16-34 y.","higher vocational","","","",""
"Rather disagree","2005","16-34 y.","higher education","","","",""
"Rather disagree","2005","35-65 y.","in school","","","",""
"Rather disagree","2005","35-65 y.","inadequately","","","",""
"Rather disagree","2005","35-65 y.","general elemantary","","","",""
"Rather disagree","2005","35-65 y.","middle vocational","","","",""
"Rather disagree","2005","35-65 y.","vocational + Abi","","","",""
"Rather disagree","2005","35-65 y.","higher vocational","","","",""
"Rather disagree","2005","35-65 y.","higher education","","","",""
"Rather disagree","2005","66 and older","in school","","","",""
"Rather disagree","2005","66 and older","inadequately","","","",""
"Rather disagree","2005","66 and older","general elemantary","","","",""
"Rather disagree","2005","66 and older","middle vocational","","","",""
"Rather disagree","2005","66 and older","vocational + Abi","","","",""
"Rather disagree","2005","66 and older","higher vocational","","","",""
"Rather disagree","2005","66 and older","higher education","","","",""
"Disagree fully","2005","16-34 y.","in school","","","",""
"Disagree fully","2005","16-34 y.","inadequately","","","",""
"Disagree fully","2005","16-34 y.","general elemantary","","","",""
"Disagree fully","2005","16-34 y.","middle vocational","","","",""
"Disagree fully","2005","16-34 y.","vocational + Abi","","","",""
"Disagree fully","2005","16-34 y.","higher vocational","","","",""
"Disagree fully","2005","16-34 y.","higher education","","","",""
"Disagree fully","2005","35-65 y.","in school","","","",""
"Disagree fully","2005","35-65 y.","inadequately","","","",""
"Disagree fully","2005","35-65 y.","general elemantary","","","",""
"Disagree fully","2005","35-65 y.","middle vocational","","","",""
"Disagree fully","2005","35-65 y.","vocational + Abi","","","",""
"Disagree fully","2005","35-65 y.","higher vocational","","","",""
"Disagree fully","2005","35-65 y.","higher education","","","",""
"Disagree fully","2005","66 and older","in school","","","",""
"Disagree fully","2005","66 and older","inadequately","","","",""
"Disagree fully","2005","66 and older","general elemantary","","","",""
"Disagree fully","2005","66 and older","middle vocational","","","",""
"Disagree fully","2005","66 and older","vocational + Abi","","","",""
"Disagree fully","2005","66 and older","higher vocational","","","",""
"Disagree fully","2005","66 and older","higher education","","","",""
"Fully agree","2006","16-34 y.","in school","","","",""
"Fully agree","2006","16-34 y.","inadequately","","","",""
"Fully agree","2006","16-34 y.","general elemantary","","","",""
"Fully agree","2006","16-34 y.","middle vocational","","","",""
"Fully agree","2006","16-34 y.","vocational + Abi","","","",""
"Fully agree","2006","16-34 y.","higher vocational","","","",""
"Fully agree","2006","16-34 y.","higher education","","","",""
"Fully agree","2006","35-65 y.","in school","","","",""
"Fully agree","2006","35-65 y.","inadequately","","","",""
"Fully agree","2006","35-65 y.","general elemantary","","","",""
"Fully agree","2006","35-65 y.","middle vocational","","","",""
"Fully agree","2006","35-65 y.","vocational + Abi","","","",""
"Fully agree","2006","35-65 y.","higher vocational","","","",""
"Fully agree","2006","35-65 y.","higher education","","","",""
"Fully agree","2006","66 and older","in school","","","",""
"Fully agree","2006","66 and older","inadequately","","","",""
"Fully agree","2006","66 and older","general elemantary","","","",""
"Fully agree","2006","66 and older","middle vocational","","","",""
"Fully agree","2006","66 and older","vocational + Abi","","","",""
"Fully agree","2006","66 and older","higher vocational","","","",""
"Fully agree","2006","66 and older","higher education","","","",""
"Rather agree","2006","16-34 y.","in school","","","",""
"Rather agree","2006","16-34 y.","inadequately","","","",""
"Rather agree","2006","16-34 y.","general elemantary","","","",""
"Rather agree","2006","16-34 y.","middle vocational","","","",""
"Rather agree","2006","16-34 y.","vocational + Abi","","","",""
"Rather agree","2006","16-34 y.","higher vocational","","","",""
"Rather agree","2006","16-34 y.","higher education","","","",""
"Rather agree","2006","35-65 y.","in school","","","",""
"Rather agree","2006","35-65 y.","inadequately","","","",""
"Rather agree","2006","35-65 y.","general elemantary","","","",""
"Rather agree","2006","35-65 y.","middle vocational","","","",""
"Rather agree","2006","35-65 y.","vocational + Abi","","","",""
"Rather agree","2006","35-65 y.","higher vocational","","","",""
"Rather agree","2006","35-65 y.","higher education","","","",""
"Rather agree","2006","66 and older","in school","","","",""
"Rather agree","2006","66 and older","inadequately","","","",""
"Rather agree","2006","66 and older","general elemantary","","","",""
"Rather agree","2006","66 and older","middle vocational","","","",""
"Rather agree","2006","66 and older","vocational + Abi","","","",""
"Rather agree","2006","66 and older","higher vocational","","","",""
"Rather agree","2006","66 and older","higher education","","","",""
"Rather disagree","2006","16-34 y.","in school","","","",""
"Rather disagree","2006","16-34 y.","inadequately","","","",""
"Rather disagree","2006","16-34 y.","general elemantary","","","",""
"Rather disagree","2006","16-34 y.","middle vocational","","","",""
"Rather disagree","2006","16-34 y.","vocational + Abi","","","",""
"Rather disagree","2006","16-34 y.","higher vocational","","","",""
"Rather disagree","2006","16-34 y.","higher education","","","",""
"Rather disagree","2006","35-65 y.","in school","","","",""
"Rather disagree","2006","35-65 y.","inadequately","","","",""
"Rather disagree","2006","35-65 y.","general elemantary","","","",""
"Rather disagree","2006","35-65 y.","middle vocational","","","",""
"Rather disagree","2006","35-65 y.","vocational + Abi","","","",""
"Rather disagree","2006","35-65 y.","higher vocational","","","",""
"Rather disagree","2006","35-65 y.","higher education","","","",""
"Rather disagree","2006","66 and older","in school","","","",""
"Rather disagree","2006","66 and older","inadequately","","","",""
"Rather disagree","2006","66 and older","general elemantary","","","",""
"Rather disagree","2006","66 and older","middle vocational","","","",""
"Rather disagree","2006","66 and older","vocational + Abi","","","",""
"Rather disagree","2006","66 and older","higher vocational","","","",""
"Rather disagree","2006","66 and older","higher education","","","",""
"Disagree fully","2006","16-34 y.","in school","","","",""
"Disagree fully","2006","16-34 y.","inadequately","","","",""
"Disagree fully","2006","16-34 y.","general elemantary","","","",""
"Disagree fully","2006","16-34 y.","middle vocational","","","",""
"Disagree fully","2006","16-34 y.","vocational + Abi","","","",""
"Disagree fully","2006","16-34 y.","higher vocational","","","",""
"Disagree fully","2006","16-34 y.","higher education","","","",""
"Disagree fully","2006","35-65 y.","in school","","","",""
"Disagree fully","2006","35-65 y.","inadequately","","","",""
"Disagree fully","2006","35-65 y.","general elemantary","","","",""
"Disagree fully","2006","35-65 y.","middle vocational","","","",""
"Disagree fully","2006","35-65 y.","vocational + Abi","","","",""
"Disagree fully","2006","35-65 y.","higher vocational","","","",""
"Disagree fully","2006","35-65 y.","higher education","","","",""
"Disagree fully","2006","66 and older","in school","","","",""
"Disagree fully","2006","66 and older","inadequately","","","",""
"Disagree fully","2006","66 and older","general elemantary","","","",""
"Disagree fully","2006","66 and older","middle vocational","","","",""
"Disagree fully","2006","66 and older","vocational + Abi","","","",""
"Disagree fully","2006","66 and older","higher vocational","","","",""
"Disagree fully","2006","66 and older","higher education","","","",""
"Fully agree","2007","16-34 y.","in school","","","",""
"Fully agree","2007","16-34 y.","inadequately","","","",""
"Fully agree","2007","16-34 y.","general elemantary","","","",""
"Fully agree","2007","16-34 y.","middle vocational","","","",""
"Fully agree","2007","16-34 y.","vocational + Abi","","","",""
"Fully agree","2007","16-34 y.","higher vocational","","","",""
"Fully agree","2007","16-34 y.","higher education","","","",""
"Fully agree","2007","35-65 y.","in school","","","",""
"Fully agree","2007","35-65 y.","inadequately","","","",""
"Fully agree","2007","35-65 y.","general elemantary","","","",""
"Fully agree","2007","35-65 y.","middle vocational","","","",""
"Fully agree","2007","35-65 y.","vocational + Abi","","","",""
"Fully agree","2007","35-65 y.","higher vocational","","","",""
"Fully agree","2007","35-65 y.","higher education","","","",""
"Fully agree","2007","66 and older","in school","","","",""
"Fully agree","2007","66 and older","inadequately","","","",""
"Fully agree","2007","66 and older","general elemantary","","","",""
"Fully agree","2007","66 and older","middle vocational","","","",""
"Fully agree","2007","66 and older","vocational + Abi","","","",""
"Fully agree","2007","66 and older","higher vocational","","","",""
"Fully agree","2007","66 and older","higher education","","","",""
"Rather agree","2007","16-34 y.","in school","","","",""
"Rather agree","2007","16-34 y.","inadequately","","","",""
"Rather agree","2007","16-34 y.","general elemantary","","","",""
"Rather agree","2007","16-34 y.","middle vocational","","","",""
"Rather agree","2007","16-34 y.","vocational + Abi","","","",""
"Rather agree","2007","16-34 y.","higher vocational","","","",""
"Rather agree","2007","16-34 y.","higher education","","","",""
"Rather agree","2007","35-65 y.","in school","","","",""
"Rather agree","2007","35-65 y.","inadequately","","","",""
"Rather agree","2007","35-65 y.","general elemantary","","","",""
"Rather agree","2007","35-65 y.","middle vocational","","","",""
"Rather agree","2007","35-65 y.","vocational + Abi","","","",""
"Rather agree","2007","35-65 y.","higher vocational","","","",""
"Rather agree","2007","35-65 y.","higher education","","","",""
"Rather agree","2007","66 and older","in school","","","",""
"Rather agree","2007","66 and older","inadequately","","","",""
"Rather agree","2007","66 and older","general elemantary","","","",""
"Rather agree","2007","66 and older","middle vocational","","","",""
"Rather agree","2007","66 and older","vocational + Abi","","","",""
"Rather agree","2007","66 and older","higher vocational","","","",""
"Rather agree","2007","66 and older","higher education","","","",""
"Rather disagree","2007","16-34 y.","in school","","","",""
"Rather disagree","2007","16-34 y.","inadequately","","","",""
"Rather disagree","2007","16-34 y.","general elemantary","","","",""
"Rather disagree","2007","16-34 y.","middle vocational","","","",""
"Rather disagree","2007","16-34 y.","vocational + Abi","","","",""
"Rather disagree","2007","16-34 y.","higher vocational","","","",""
"Rather disagree","2007","16-34 y.","higher education","","","",""
"Rather disagree","2007","35-65 y.","in school","","","",""
"Rather disagree","2007","35-65 y.","inadequately","","","",""
"Rather disagree","2007","35-65 y.","general elemantary","","","",""
"Rather disagree","2007","35-65 y.","middle vocational","","","",""
"Rather disagree","2007","35-65 y.","vocational + Abi","","","",""
"Rather disagree","2007","35-65 y.","higher vocational","","","",""
"Rather disagree","2007","35-65 y.","higher education","","","",""
"Rather disagree","2007","66 and older","in school","","","",""
"Rather disagree","2007","66 and older","inadequately","","","",""
"Rather disagree","2007","66 and older","general elemantary","","","",""
"Rather disagree","2007","66 and older","middle vocational","","","",""
"Rather disagree","2007","66 and older","vocational + Abi","","","",""
"Rather disagree","2007","66 and older","higher vocational","","","",""
"Rather disagree","2007","66 and older","higher education","","","",""
"Disagree fully","2007","16-34 y.","in school","","","",""
"Disagree fully","2007","16-34 y.","inadequately","","","",""
"Disagree fully","2007","16-34 y.","general elemantary","","","",""
"Disagree fully","2007","16-34 y.","middle vocational","","","",""
"Disagree fully","2007","16-34 y.","vocational + Abi","","","",""
"Disagree fully","2007","16-34 y.","higher vocational","","","",""
"Disagree fully","2007","16-34 y.","higher education","","","",""
"Disagree fully","2007","35-65 y.","in school","","","",""
"Disagree fully","2007","35-65 y.","inadequately","","","",""
"Disagree fully","2007","35-65 y.","general elemantary","","","",""
"Disagree fully","2007","35-65 y.","middle vocational","","","",""
"Disagree fully","2007","35-65 y.","vocational + Abi","","","",""
"Disagree fully","2007","35-65 y.","higher vocational","","","",""
"Disagree fully","2007","35-65 y.","higher education","","","",""
"Disagree fully","2007","66 and older","in school","","","",""
"Disagree fully","2007","66 and older","inadequately","","","",""
"Disagree fully","2007","66 and older","general elemantary","","","",""
"Disagree fully","2007","66 and older","middle vocational","","","",""
"Disagree fully","2007","66 and older","vocational + Abi","","","",""
"Disagree fully","2007","66 and older","higher vocational","","","",""
"Disagree fully","2007","66 and older","higher education","","","",""
"Fully agree","2008","16-34 y.","in school","131","0.377160060153728","0.326599507364333","0.427720612943123"
"Fully agree","2008","16-34 y.","inadequately","30","0.696364107983694","0.567614832483126","0.825113383484261"
"Fully agree","2008","16-34 y.","general elemantary","331","0.570383506481808","0.531481065627501","0.609285947336115"
"Fully agree","2008","16-34 y.","middle vocational","840","0.445325841547669","0.423495005089523","0.467156678005814"
"Fully agree","2008","16-34 y.","vocational + Abi","147","0.412236052022329","0.362548011201695","0.461924092842963"
"Fully agree","2008","16-34 y.","higher vocational","46","0.244682244798994","0.169618730460156","0.319745759137832"
"Fully agree","2008","16-34 y.","higher education","143","0.262202480216474","0.224792470269641","0.299612490163307"
"Fully agree","2008","35-65 y.","in school","","","",""
"Fully agree","2008","35-65 y.","inadequately","51","0.544714071477113","0.444572892637549","0.644855250316677"
"Fully agree","2008","35-65 y.","general elemantary","356","0.505609883907837","0.467723975973205","0.543495791842469"
"Fully agree","2008","35-65 y.","middle vocational","2483","0.454553272383151","0.44139987339487","0.467706671371432"
"Fully agree","2008","35-65 y.","vocational + Abi","205","0.31524167224719","0.278401813312913","0.352081531181468"
"Fully agree","2008","35-65 y.","higher vocational","372","0.415799566406433","0.384815535862759","0.446783596950107"
"Fully agree","2008","35-65 y.","higher education","780","0.269913952474634","0.253444928392477","0.286382976556791"
"Fully agree","2008","66 and older","in school","","","",""
"Fully agree","2008","66 and older","inadequately","24","","",""
"Fully agree","2008","66 and older","general elemantary","393","0.544847757303107","0.508895159665116","0.580800354941097"
"Fully agree","2008","66 and older","middle vocational","1140","0.495142502735264","0.474501982279514","0.515783023191015"
"Fully agree","2008","66 and older","vocational + Abi","65","0.515269677852229","0.421448208757681","0.609091146946778"
"Fully agree","2008","66 and older","higher vocational","160","0.50635880912979","0.451234973343546","0.561482644916035"
"Fully agree","2008","66 and older","higher education","390","0.426029624288754","0.39330211665792","0.458757131919588"
"Rather agree","2008","16-34 y.","in school","178","0.510087745191039","0.45793918348344","0.562236306898639"
"Rather agree","2008","16-34 y.","inadequately","14","","",""
"Rather agree","2008","16-34 y.","general elemantary","233","0.341193667427797","0.303934575836573","0.378452759019021"
"Rather agree","2008","16-34 y.","middle vocational","928","0.448395047795097","0.426549801627361","0.470240293962832"
"Rather agree","2008","16-34 y.","vocational + Abi","189","0.522852120591256","0.472433222277782","0.57327101890473"
"Rather agree","2008","16-34 y.","higher vocational","68","0.682877294209154","0.601622719049549","0.764131869368759"
