"plh0194","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2004","Rural Area","Female","","","",""
"Disagree fully","2004","Urban Area","Male","","","",""
"Disagree fully","2004","Urban Area","Female","","","",""
"Disagree fully","2004","Rural Area","Male","","","",""
"Disagree fully","2004","Rural Area","Female","","","",""
"Fully agree","2005","Urban Area","Male","","","",""
"Fully agree","2005","Urban Area","Female","","","",""
"Fully agree","2005","Rural Area","Male","","","",""
"Fully agree","2005","Rural Area","Female","","","",""
"Rather agree","2005","Urban Area","Male","","","",""
"Rather agree","2005","Urban Area","Female","","","",""
"Rather agree","2005","Rural Area","Male","","","",""
"Rather agree","2005","Rural Area","Female","","","",""
"Rather disagree","2005","Urban Area","Male","","","",""
"Rather disagree","2005","Urban Area","Female","","","",""
"Rather disagree","2005","Rural Area","Male","","","",""
"Rather disagree","2005","Rural Area","Female","","","",""
"Disagree fully","2005","Urban Area","Male","","","",""
"Disagree fully","2005","Urban Area","Female","","","",""
"Disagree fully","2005","Rural Area","Male","","","",""
"Disagree fully","2005","Rural Area","Female","","","",""
"Fully agree","2006","Urban Area","Male","","","",""
"Fully agree","2006","Urban Area","Female","","","",""
"Fully agree","2006","Rural Area","Male","","","",""
"Fully agree","2006","Rural Area","Female","","","",""
"Rather agree","2006","Urban Area","Male","","","",""
"Rather agree","2006","Urban Area","Female","","","",""
"Rather agree","2006","Rural Area","Male","","","",""
"Rather agree","2006","Rural Area","Female","","","",""
"Rather disagree","2006","Urban Area","Male","","","",""
"Rather disagree","2006","Urban Area","Female","","","",""
"Rather disagree","2006","Rural Area","Male","","","",""
"Rather disagree","2006","Rural Area","Female","","","",""
"Disagree fully","2006","Urban Area","Male","","","",""
"Disagree fully","2006","Urban Area","Female","","","",""
"Disagree fully","2006","Rural Area","Male","","","",""
"Disagree fully","2006","Rural Area","Female","","","",""
"Fully agree","2007","Urban Area","Male","","","",""
"Fully agree","2007","Urban Area","Female","","","",""
"Fully agree","2007","Rural Area","Male","","","",""
"Fully agree","2007","Rural Area","Female","","","",""
"Rather agree","2007","Urban Area","Male","","","",""
"Rather agree","2007","Urban Area","Female","","","",""
"Rather agree","2007","Rural Area","Male","","","",""
"Rather agree","2007","Rural Area","Female","","","",""
"Rather disagree","2007","Urban Area","Male","","","",""
"Rather disagree","2007","Urban Area","Female","","","",""
"Rather disagree","2007","Rural Area","Male","","","",""
"Rather disagree","2007","Rural Area","Female","","","",""
"Disagree fully","2007","Urban Area","Male","","","",""
"Disagree fully","2007","Urban Area","Female","","","",""
"Disagree fully","2007","Rural Area","Male","","","",""
"Disagree fully","2007","Rural Area","Female","","","",""
"Fully agree","2008","Urban Area","Male","2473","0.417211057267479","0.40480223841512","0.429619876119838"
"Fully agree","2008","Urban Area","Female","2918","0.447933525240285","0.436065135989016","0.459801914491553"
"Fully agree","2008","Rural Area","Male","1323","0.421396754365886","0.40418042448317","0.438613084248601"
"Fully agree","2008","Rural Area","Female","1508","0.456618263451333","0.439852885290303","0.473383641612363"
"Rather agree","2008","Urban Area","Male","2762","0.44655399182616","0.43404358289883","0.45906440075349"
"Rather agree","2008","Urban Area","Female","3019","0.435966640426371","0.424131638440271","0.447801642412471"
"Rather agree","2008","Rural Area","Male","1411","0.451414760138487","0.434064160583443","0.468765359693531"
"Rather agree","2008","Rural Area","Female","1492","0.441310385357886","0.42459787962459","0.458022891091181"
"Rather disagree","2008","Urban Area","Male","718","0.116848163333332","0.108764177915533","0.12493214875113"
"Rather disagree","2008","Urban Area","Female","700","0.0993606592088983","0.0922210901456298","0.106500228272167"
"Rather disagree","2008","Rural Area","Male","369","0.112425125723454","0.101411286297962","0.123438965148946"
"Rather disagree","2008","Rural Area","Female","334","0.0905481498521813","0.0808895573834156","0.100206742320947"
"Disagree fully","2008","Urban Area","Male","113","0.0193867875730293","0.015917033581118","0.0228565415649406"
"Disagree fully","2008","Urban Area","Female","107","0.0167391751244466","0.0136772772248515","0.0198010730240416"
"Disagree fully","2008","Rural Area","Male","57","0.0147633597721728","0.0105583459407243","0.0189683736036213"
"Disagree fully","2008","Rural Area","Female","57","0.0115232013386003","0.00793105507946264","0.015115347597738"
"Fully agree","2009","Urban Area","Male","","","",""
"Fully agree","2009","Urban Area","Female","","","",""
"Fully agree","2009","Rural Area","Male","","","",""
"Fully agree","2009","Rural Area","Female","","","",""
"Rather agree","2009","Urban Area","Male","","","",""
"Rather agree","2009","Urban Area","Female","","","",""
"Rather agree","2009","Rural Area","Male","","","",""
"Rather agree","2009","Rural Area","Female","","","",""
"Rather disagree","2009","Urban Area","Male","","","",""
"Rather disagree","2009","Urban Area","Female","","","",""
"Rather disagree","2009","Rural Area","Male","","","",""
"Rather disagree","2009","Rural Area","Female","","","",""
"Disagree fully","2009","Urban Area","Male","","","",""
"Disagree fully","2009","Urban Area","Female","","","",""
"Disagree fully","2009","Rural Area","Male","","","",""
"Disagree fully","2009","Rural Area","Female","","","",""
"Fully agree","2010","Urban Area","Male","","","",""
"Fully agree","2010","Urban Area","Female","","","",""
"Fully agree","2010","Rural Area","Male","","","",""
"Fully agree","2010","Rural Area","Female","","","",""
"Rather agree","2010","Urban Area","Male","","","",""
"Rather agree","2010","Urban Area","Female","","","",""
"Rather agree","2010","Rural Area","Male","","","",""
"Rather agree","2010","Rural Area","Female","","","",""
"Rather disagree","2010","Urban Area","Male","","","",""
"Rather disagree","2010","Urban Area","Female","","","",""
"Rather disagree","2010","Rural Area","Male","","","",""
"Rather disagree","2010","Rural Area","Female","","","",""
"Disagree fully","2010","Urban Area","Male","","","",""
"Disagree fully","2010","Urban Area","Female","","","",""
"Disagree fully","2010","Rural Area","Male","","","",""
"Disagree fully","2010","Rural Area","Female","","","",""
"Fully agree","2011","Urban Area","Male","","","",""
"Fully agree","2011","Urban Area","Female","","","",""
"Fully agree","2011","Rural Area","Male","","","",""
"Fully agree","2011","Rural Area","Female","","","",""
"Rather agree","2011","Urban Area","Male","","","",""
"Rather agree","2011","Urban Area","Female","","","",""
"Rather agree","2011","Rural Area","Male","","","",""
"Rather agree","2011","Rural Area","Female","","","",""
"Rather disagree","2011","Urban Area","Male","","","",""
"Rather disagree","2011","Urban Area","Female","","","",""
"Rather disagree","2011","Rural Area","Male","","","",""
"Rather disagree","2011","Rural Area","Female","","","",""
"Disagree fully","2011","Urban Area","Male","","","",""
"Disagree fully","2011","Urban Area","Female","","","",""
"Disagree fully","2011","Rural Area","Male","","","",""
"Disagree fully","2011","Rural Area","Female","","","",""
"Fully agree","2012","Urban Area","Male","","","",""
"Fully agree","2012","Urban Area","Female","","","",""
"Fully agree","2012","Rural Area","Male","","","",""
"Fully agree","2012","Rural Area","Female","","","",""
"Rather agree","2012","Urban Area","Male","","","",""
"Rather agree","2012","Urban Area","Female","","","",""
"Rather agree","2012","Rural Area","Male","","","",""
"Rather agree","2012","Rural Area","Female","","","",""
"Rather disagree","2012","Urban Area","Male","","","",""
"Rather disagree","2012","Urban Area","Female","","","",""
"Rather disagree","2012","Rural Area","Male","","","",""
"Rather disagree","2012","Rural Area","Female","","","",""
"Disagree fully","2012","Urban Area","Male","","","",""
"Disagree fully","2012","Urban Area","Female","","","",""
"Disagree fully","2012","Rural Area","Male","","","",""
"Disagree fully","2012","Rural Area","Female","","","",""
"Fully agree","2013","Urban Area","Male","2849","0.392617163611621","0.381444787553735","0.403789539669506"
"Fully agree","2013","Urban Area","Female","3746","0.436935775950691","0.426701423190163","0.447170128711218"
"Fully agree","2013","Rural Area","Male","1762","0.425526081052522","0.410562617570544","0.4404895445345"
"Fully agree","2013","Rural Area","Female","2278","0.477310468222616","0.463398769821387","0.491222166623845"
"Rather agree","2013","Urban Area","Male","3394","0.461502357160861","0.450097009916022","0.4729077044057"
"Rather agree","2013","Urban Area","Female","4153","0.440140269579337","0.429897726948047","0.450382812210626"
"Rather agree","2013","Rural Area","Male","1963","0.459331419300949","0.444249294823352","0.474413543778545"
"Rather agree","2013","Rural Area","Female","2226","0.431206565757486","0.417412962103535","0.445000169411437"
"Rather disagree","2013","Urban Area","Male","971","0.126601110618323","0.118993387071199","0.134208834165448"
"Rather disagree","2013","Urban Area","Female","1008","0.109554593276852","0.103110058720575","0.115999127833128"
"Rather disagree","2013","Rural Area","Male","414","0.100676429816049","0.0915698401316527","0.109783019500445"
"Rather disagree","2013","Rural Area","Female","394","0.0839513598954408","0.0762275618821117","0.0916751579087699"
"Disagree fully","2013","Urban Area","Male","125","0.0192793686091954","0.0161334411337094","0.0224252960846813"
"Disagree fully","2013","Urban Area","Female","116","0.013369361193121","0.0109995964187608","0.0157391259674812"
"Disagree fully","2013","Rural Area","Male","55","0.0144660698304806","0.0108524293136217","0.0180797103473395"
"Disagree fully","2013","Rural Area","Female","54","0.00753160612445736","0.0051235870899598","0.00993962515895491"
"Fully agree","2014","Urban Area","Male","","","",""
"Fully agree","2014","Urban Area","Female","","","",""
"Fully agree","2014","Rural Area","Male","","","",""
"Fully agree","2014","Rural Area","Female","","","",""
"Rather agree","2014","Urban Area","Male","","","",""
"Rather agree","2014","Urban Area","Female","","","",""
"Rather agree","2014","Rural Area","Male","","","",""
"Rather agree","2014","Rural Area","Female","","","",""
"Rather disagree","2014","Urban Area","Male","","","",""
"Rather disagree","2014","Urban Area","Female","","","",""
"Rather disagree","2014","Rural Area","Male","","","",""
"Rather disagree","2014","Rural Area","Female","","","",""
"Disagree fully","2014","Urban Area","Male","","","",""
"Disagree fully","2014","Urban Area","Female","","","",""
"Disagree fully","2014","Rural Area","Male","","","",""
"Disagree fully","2014","Rural Area","Female","","","",""
"Fully agree","2015","Urban Area","Male","","","",""
"Fully agree","2015","Urban Area","Female","","","",""
"Fully agree","2015","Rural Area","Male","","","",""
"Fully agree","2015","Rural Area","Female","","","",""
"Rather agree","2015","Urban Area","Male","","","",""
"Rather agree","2015","Urban Area","Female","","","",""
"Rather agree","2015","Rural Area","Male","","","",""
"Rather agree","2015","Rural Area","Female","","","",""
"Rather disagree","2015","Urban Area","Male","","","",""
"Rather disagree","2015","Urban Area","Female","","","",""
"Rather disagree","2015","Rural Area","Male","","","",""
"Rather disagree","2015","Rural Area","Female","","","",""
"Disagree fully","2015","Urban Area","Male","","","",""
"Disagree fully","2015","Urban Area","Female","","","",""
"Disagree fully","2015","Rural Area","Male","","","",""
"Disagree fully","2015","Rural Area","Female","","","",""
"Fully agree","2016","Urban Area","Male","","","",""
"Fully agree","2016","Urban Area","Female","","","",""
"Fully agree","2016","Rural Area","Male","","","",""
"Fully agree","2016","Rural Area","Female","","","",""
"Rather agree","2016","Urban Area","Male","","","",""
"Rather agree","2016","Urban Area","Female","","","",""
"Rather agree","2016","Rural Area","Male","","","",""
"Rather agree","2016","Rural Area","Female","","","",""
"Rather disagree","2016","Urban Area","Male","","","",""
"Rather disagree","2016","Urban Area","Female","","","",""
"Rather disagree","2016","Rural Area","Male","","","",""
"Rather disagree","2016","Rural Area","Female","","","",""
"Disagree fully","2016","Urban Area","Male","","","",""
"Disagree fully","2016","Urban Area","Female","","","",""
"Disagree fully","2016","Rural Area","Male","","","",""
"Disagree fully","2016","Rural Area","Female","","","",""
"Fully agree","2017","Urban Area","Male","","","",""
"Fully agree","2017","Urban Area","Female","","","",""
"Fully agree","2017","Rural Area","Male","","","",""
"Fully agree","2017","Rural Area","Female","","","",""
"Rather agree","2017","Urban Area","Male","","","",""
"Rather agree","2017","Urban Area","Female","","","",""
"Rather agree","2017","Rural Area","Male","","","",""
"Rather agree","2017","Rural Area","Female","","","",""
"Rather disagree","2017","Urban Area","Male","","","",""
"Rather disagree","2017","Urban Area","Female","","","",""
"Rather disagree","2017","Rural Area","Male","","","",""
"Rather disagree","2017","Rural Area","Female","","","",""
"Disagree fully","2017","Urban Area","Male","","","",""
"Disagree fully","2017","Urban Area","Female","","","",""
"Disagree fully","2017","Rural Area","Male","","","",""
"Disagree fully","2017","Rural Area","Female","","","",""
"Fully agree","2018","Urban Area","Male","3996","0.375612491865258","0.365806863890749","0.385418119839766"
"Fully agree","2018","Urban Area","Female","4363","0.398063684627315","0.388509255142648","0.407618114111982"
"Fully agree","2018","Rural Area","Male","2217","0.418877457931257","0.404956254241451","0.432798661621063"
"Fully agree","2018","Rural Area","Female","2453","0.465511157219754","0.451964037386573","0.479058277052936"
"Rather agree","2018","Urban Area","Male","3849","0.451797686250472","0.441720930568513","0.461874441932432"
"Rather agree","2018","Urban Area","Female","4209","0.444247701152692","0.434549159486895","0.45394624281849"
"Rather agree","2018","Rural Area","Male","2052","0.46295901079125","0.448889648275813","0.477028373306686"
"Rather agree","2018","Rural Area","Female","2140","0.424277840535844","0.410855005557402","0.437700675514285"
"Rather disagree","2018","Urban Area","Male","1302","0.150553027684864","0.143312150541447","0.157793904828282"
"Rather disagree","2018","Urban Area","Female","1329","0.142769318746582","0.135940910089158","0.149597727404006"
"Rather disagree","2018","Rural Area","Male","475","0.103684525861298","0.0950827751448403","0.112286276577757"
"Rather disagree","2018","Rural Area","Female","524","0.0946820373006697","0.0867305756438201","0.102633498957519"
"Disagree fully","2018","Urban Area","Male","223","0.0220367941994056","0.0190643496528319","0.0250092387459794"
"Disagree fully","2018","Urban Area","Female","182","0.0149192954734111","0.0125530310665404","0.0172855598802818"
"Disagree fully","2018","Rural Area","Male","81","0.014479005416195","0.0111084479368766","0.0178495628955135"
"Disagree fully","2018","Rural Area","Female","91","0.0155289649437323","0.0121709290846847","0.0188870008027799"
