"plh0194","year","education","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2007","college entrance qualification","","","",""
"Rather disagree","2007","Other degree","","","",""
"Rather disagree","2007","no degree/no degree yet","","","",""
"Disagree fully","2007","lower secondary degree","","","",""
"Disagree fully","2007","secondary school degree","","","",""
"Disagree fully","2007","college entrance qualification","","","",""
"Disagree fully","2007","Other degree","","","",""
"Disagree fully","2007","no degree/no degree yet","","","",""
"Fully agree","2008","lower secondary degree","3225","0.496587961229395","0.484411501564652","0.508764420894139"
"Fully agree","2008","secondary school degree","2522","0.447460746046213","0.434608672316246","0.460312819776179"
"Fully agree","2008","college entrance qualification","1568","0.308261974793191","0.29563796465847","0.320885984927912"
"Fully agree","2008","Other degree","459","0.477125408725811","0.44527997059422","0.508970846857403"
"Fully agree","2008","no degree/no degree yet","240","0.463591583372521","0.421878001657058","0.505305165087985"
"Rather agree","2008","lower secondary degree","2642","0.40698324109524","0.395019062455207","0.418947419735274"
"Rather agree","2008","secondary school degree","2555","0.437699724833166","0.42487681898492","0.450522630681412"
"Rather agree","2008","college entrance qualification","2649","0.517127424448243","0.503466452899822","0.530788395996665"
"Rather agree","2008","Other degree","371","0.401402375605565","0.370149523955588","0.432655227255541"
"Rather agree","2008","no degree/no degree yet","250","0.441621282763645","0.400082731598993","0.483159833928297"
"Rather disagree","2008","lower secondary degree","510","0.0791693218117699","0.0725938110228365","0.0857448326007033"
"Rather disagree","2008","secondary school degree","580","0.0989867259013454","0.0912675978906265","0.106705853912064"
"Rather disagree","2008","college entrance qualification","817","0.157837480520152","0.147870363525662","0.167804597514642"
"Rather disagree","2008","Other degree","96","0.106844338010474","0.0871486334599803","0.126540042560968"
"Rather disagree","2008","no degree/no degree yet","50","0.0806119687603593","0.0578394480550896","0.103384489465629"
"Disagree fully","2008","lower secondary degree","100","0.0172594758635945","0.014087759254713","0.0204311924724761"
"Disagree fully","2008","secondary school degree","93","0.0158528032192758","0.0126243296674389","0.0190812767711128"
"Disagree fully","2008","college entrance qualification","106","0.0167731202384136","0.0132623667738485","0.0202838737029788"
"Disagree fully","2008","Other degree","19","","",""
"Disagree fully","2008","no degree/no degree yet","9","","",""
"Fully agree","2009","lower secondary degree","","","",""
"Fully agree","2009","secondary school degree","","","",""
"Fully agree","2009","college entrance qualification","","","",""
"Fully agree","2009","Other degree","","","",""
"Fully agree","2009","no degree/no degree yet","","","",""
"Rather agree","2009","lower secondary degree","","","",""
"Rather agree","2009","secondary school degree","","","",""
"Rather agree","2009","college entrance qualification","","","",""
"Rather agree","2009","Other degree","","","",""
"Rather agree","2009","no degree/no degree yet","","","",""
"Rather disagree","2009","lower secondary degree","","","",""
"Rather disagree","2009","secondary school degree","","","",""
"Rather disagree","2009","college entrance qualification","","","",""
"Rather disagree","2009","Other degree","","","",""
"Rather disagree","2009","no degree/no degree yet","","","",""
"Disagree fully","2009","lower secondary degree","","","",""
"Disagree fully","2009","secondary school degree","","","",""
"Disagree fully","2009","college entrance qualification","","","",""
"Disagree fully","2009","Other degree","","","",""
"Disagree fully","2009","no degree/no degree yet","","","",""
"Fully agree","2010","lower secondary degree","","","",""
"Fully agree","2010","secondary school degree","","","",""
"Fully agree","2010","college entrance qualification","","","",""
"Fully agree","2010","Other degree","","","",""
"Fully agree","2010","no degree/no degree yet","","","",""
"Rather agree","2010","lower secondary degree","","","",""
"Rather agree","2010","secondary school degree","","","",""
"Rather agree","2010","college entrance qualification","","","",""
"Rather agree","2010","Other degree","","","",""
"Rather agree","2010","no degree/no degree yet","","","",""
"Rather disagree","2010","lower secondary degree","","","",""
"Rather disagree","2010","secondary school degree","","","",""
"Rather disagree","2010","college entrance qualification","","","",""
"Rather disagree","2010","Other degree","","","",""
"Rather disagree","2010","no degree/no degree yet","","","",""
"Disagree fully","2010","lower secondary degree","","","",""
"Disagree fully","2010","secondary school degree","","","",""
"Disagree fully","2010","college entrance qualification","","","",""
"Disagree fully","2010","Other degree","","","",""
"Disagree fully","2010","no degree/no degree yet","","","",""
"Fully agree","2011","lower secondary degree","","","",""
"Fully agree","2011","secondary school degree","","","",""
"Fully agree","2011","college entrance qualification","","","",""
"Fully agree","2011","Other degree","","","",""
"Fully agree","2011","no degree/no degree yet","","","",""
"Rather agree","2011","lower secondary degree","","","",""
"Rather agree","2011","secondary school degree","","","",""
"Rather agree","2011","college entrance qualification","","","",""
"Rather agree","2011","Other degree","","","",""
"Rather agree","2011","no degree/no degree yet","","","",""
"Rather disagree","2011","lower secondary degree","","","",""
"Rather disagree","2011","secondary school degree","","","",""
"Rather disagree","2011","college entrance qualification","","","",""
"Rather disagree","2011","Other degree","","","",""
"Rather disagree","2011","no degree/no degree yet","","","",""
"Disagree fully","2011","lower secondary degree","","","",""
"Disagree fully","2011","secondary school degree","","","",""
"Disagree fully","2011","college entrance qualification","","","",""
"Disagree fully","2011","Other degree","","","",""
"Disagree fully","2011","no degree/no degree yet","","","",""
"Fully agree","2012","lower secondary degree","","","",""
"Fully agree","2012","secondary school degree","","","",""
"Fully agree","2012","college entrance qualification","","","",""
"Fully agree","2012","Other degree","","","",""
"Fully agree","2012","no degree/no degree yet","","","",""
"Rather agree","2012","lower secondary degree","","","",""
"Rather agree","2012","secondary school degree","","","",""
"Rather agree","2012","college entrance qualification","","","",""
"Rather agree","2012","Other degree","","","",""
"Rather agree","2012","no degree/no degree yet","","","",""
"Rather disagree","2012","lower secondary degree","","","",""
"Rather disagree","2012","secondary school degree","","","",""
"Rather disagree","2012","college entrance qualification","","","",""
"Rather disagree","2012","Other degree","","","",""
"Rather disagree","2012","no degree/no degree yet","","","",""
"Disagree fully","2012","lower secondary degree","","","",""
"Disagree fully","2012","secondary school degree","","","",""
"Disagree fully","2012","college entrance qualification","","","",""
"Disagree fully","2012","Other degree","","","",""
"Disagree fully","2012","no degree/no degree yet","","","",""
"Fully agree","2013","lower secondary degree","3714","0.515067384083461","0.503448145865579","0.526686622301342"
"Fully agree","2013","secondary school degree","3498","0.447471846523206","0.436489112912019","0.458454580134392"
"Fully agree","2013","college entrance qualification","2000","0.291347362590273","0.280984133695892","0.301710591484654"
"Fully agree","2013","Other degree","738","0.458146229210154","0.433694428047131","0.482598030373177"
"Fully agree","2013","no degree/no degree yet","388","0.483773819618678","0.449380122858824","0.518167516378531"
"Rather agree","2013","lower secondary degree","2833","0.398885106879039","0.387500773947962","0.410269439810116"
"Rather agree","2013","secondary school degree","3607","0.448452432662161","0.437467432577223","0.459437432747099"
"Rather agree","2013","college entrance qualification","3925","0.515407967981539","0.504009760982603","0.526806174980475"
"Rather agree","2013","Other degree","685","0.418132377506309","0.393925613166635","0.442339141845983"
"Rather agree","2013","no degree/no degree yet","341","0.434353206532875","0.400239269408784","0.468467143656966"
"Rather disagree","2013","lower secondary degree","483","0.0722645031129409","0.0662447382091038","0.0782842680167781"
"Rather disagree","2013","secondary school degree","687","0.0914418968617262","0.0850754172582755","0.0978083764651768"
"Rather disagree","2013","college entrance qualification","1310","0.174791468931071","0.166129536097072","0.18345340176507"
"Rather disagree","2013","Other degree","146","0.109178698816912","0.0938737457902988","0.124483651843525"
"Rather disagree","2013","no degree/no degree yet","75","0.0745033078354957","0.0564310307353222","0.0925755849356691"
"Disagree fully","2013","lower secondary degree","77","0.0137830059245594","0.0110724202070447","0.0164935916420742"
"Disagree fully","2013","secondary school degree","82","0.0126338239529073","0.0101668934266785","0.0151007544791361"
"Disagree fully","2013","college entrance qualification","150","0.018453200497117","0.0153837248147429","0.021522676179491"
"Disagree fully","2013","Other degree","26","","",""
"Disagree fully","2013","no degree/no degree yet","7","","",""
"Fully agree","2014","lower secondary degree","","","",""
"Fully agree","2014","secondary school degree","","","",""
"Fully agree","2014","college entrance qualification","","","",""
"Fully agree","2014","Other degree","","","",""
"Fully agree","2014","no degree/no degree yet","","","",""
"Rather agree","2014","lower secondary degree","","","",""
"Rather agree","2014","secondary school degree","","","",""
"Rather agree","2014","college entrance qualification","","","",""
"Rather agree","2014","Other degree","","","",""
"Rather agree","2014","no degree/no degree yet","","","",""
"Rather disagree","2014","lower secondary degree","","","",""
"Rather disagree","2014","secondary school degree","","","",""
"Rather disagree","2014","college entrance qualification","","","",""
"Rather disagree","2014","Other degree","","","",""
"Rather disagree","2014","no degree/no degree yet","","","",""
"Disagree fully","2014","lower secondary degree","","","",""
"Disagree fully","2014","secondary school degree","","","",""
"Disagree fully","2014","college entrance qualification","","","",""
"Disagree fully","2014","Other degree","","","",""
"Disagree fully","2014","no degree/no degree yet","","","",""
"Fully agree","2015","lower secondary degree","","","",""
"Fully agree","2015","secondary school degree","","","",""
"Fully agree","2015","college entrance qualification","","","",""
"Fully agree","2015","Other degree","","","",""
"Fully agree","2015","no degree/no degree yet","","","",""
"Rather agree","2015","lower secondary degree","","","",""
"Rather agree","2015","secondary school degree","","","",""
"Rather agree","2015","college entrance qualification","","","",""
"Rather agree","2015","Other degree","","","",""
"Rather agree","2015","no degree/no degree yet","","","",""
"Rather disagree","2015","lower secondary degree","","","",""
"Rather disagree","2015","secondary school degree","","","",""
"Rather disagree","2015","college entrance qualification","","","",""
"Rather disagree","2015","Other degree","","","",""
"Rather disagree","2015","no degree/no degree yet","","","",""
"Disagree fully","2015","lower secondary degree","","","",""
"Disagree fully","2015","secondary school degree","","","",""
"Disagree fully","2015","college entrance qualification","","","",""
"Disagree fully","2015","Other degree","","","",""
"Disagree fully","2015","no degree/no degree yet","","","",""
"Fully agree","2016","lower secondary degree","","","",""
"Fully agree","2016","secondary school degree","","","",""
"Fully agree","2016","college entrance qualification","","","",""
"Fully agree","2016","Other degree","","","",""
"Fully agree","2016","no degree/no degree yet","","","",""
"Rather agree","2016","lower secondary degree","","","",""
"Rather agree","2016","secondary school degree","","","",""
"Rather agree","2016","college entrance qualification","","","",""
"Rather agree","2016","Other degree","","","",""
"Rather agree","2016","no degree/no degree yet","","","",""
"Rather disagree","2016","lower secondary degree","","","",""
"Rather disagree","2016","secondary school degree","","","",""
"Rather disagree","2016","college entrance qualification","","","",""
"Rather disagree","2016","Other degree","","","",""
"Rather disagree","2016","no degree/no degree yet","","","",""
"Disagree fully","2016","lower secondary degree","","","",""
"Disagree fully","2016","secondary school degree","","","",""
"Disagree fully","2016","college entrance qualification","","","",""
"Disagree fully","2016","Other degree","","","",""
"Disagree fully","2016","no degree/no degree yet","","","",""
"Fully agree","2017","lower secondary degree","","","",""
"Fully agree","2017","secondary school degree","","","",""
"Fully agree","2017","college entrance qualification","","","",""
"Fully agree","2017","Other degree","","","",""
"Fully agree","2017","no degree/no degree yet","","","",""
"Rather agree","2017","lower secondary degree","","","",""
"Rather agree","2017","secondary school degree","","","",""
"Rather agree","2017","college entrance qualification","","","",""
"Rather agree","2017","Other degree","","","",""
"Rather agree","2017","no degree/no degree yet","","","",""
"Rather disagree","2017","lower secondary degree","","","",""
"Rather disagree","2017","secondary school degree","","","",""
"Rather disagree","2017","college entrance qualification","","","",""
"Rather disagree","2017","Other degree","","","",""
"Rather disagree","2017","no degree/no degree yet","","","",""
"Disagree fully","2017","lower secondary degree","","","",""
"Disagree fully","2017","secondary school degree","","","",""
"Disagree fully","2017","college entrance qualification","","","",""
"Disagree fully","2017","Other degree","","","",""
"Disagree fully","2017","no degree/no degree yet","","","",""
"Fully agree","2018","lower secondary degree","3093","0.523187783809037","0.510274699790643","0.536100867827432"
"Fully agree","2018","secondary school degree","3113","0.418388621358293","0.407045393363408","0.429731849353179"
"Fully agree","2018","college entrance qualification","1841","0.243179760953306","0.233572628273672","0.252786893632941"
"Fully agree","2018","Other degree","2800","0.470405400256077","0.456472787875484","0.48433801263667"
"Fully agree","2018","no degree/no degree yet","1426","0.574373015086736","0.554144298148286","0.594601732025186"
"Rather agree","2018","lower secondary degree","2182","0.387881762419221","0.375283958855577","0.400479565982864"
"Rather agree","2018","secondary school degree","3289","0.472867225246518","0.461386749157803","0.484347701335234"
"Rather agree","2018","college entrance qualification","3879","0.507460308145002","0.49626450218732","0.518656114102684"
"Rather agree","2018","Other degree","1645","0.399004425658601","0.385335035965657","0.412673815351546"
"Rather agree","2018","no degree/no degree yet","636","0.31690340720985","0.297868039966883","0.335938774452817"
"Rather disagree","2018","lower secondary degree","413","0.0774493625234047","0.0705385116302574","0.0843602134165519"
"Rather disagree","2018","secondary school degree","758","0.0962649402382388","0.0894825164904041","0.103047363986073"
"Rather disagree","2018","college entrance qualification","1729","0.224179887434016","0.214840625701304","0.233519149166727"
"Rather disagree","2018","Other degree","379","0.113134872931043","0.104292849384072","0.121976896478013"
"Rather disagree","2018","no degree/no degree yet","175","0.0879544212868659","0.0763668116844553","0.0995420308892766"
"Disagree fully","2018","lower secondary degree","59","0.0114810912483371","0.00872678918604336","0.0142353933106308"
"Disagree fully","2018","secondary school degree","105","0.0124792131569498","0.00992652945110842","0.0150318968627913"
"Disagree fully","2018","college entrance qualification","211","0.0251800434676756","0.0216715219071846","0.0286885650281665"
"Disagree fully","2018","Other degree","106","0.0174553011542791","0.0137996523825549","0.0211109499260032"
"Disagree fully","2018","no degree/no degree yet","58","0.0207691564165479","0.0149345882684279","0.0266037245646679"
