"plh0194","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather disagree","2005","Not Employed","Urban Area","","","","","3"
"Rather disagree","2005","Employed","Urban Area","","","","","3"
"Rather disagree","2005","Employed","Rural Area","","","","","3"
"Disagree fully","2006","Not Employed","Rural Area","","","","","4"
"Disagree fully","2006","Employed","Urban Area","","","","","4"
"Disagree fully","2006","Employed","Rural Area","","","","","4"
"Disagree fully","2006","Not Employed","Urban Area","","","","","4"
"Fully agree","2006","Not Employed","Urban Area","","","","","1"
"Fully agree","2006","Not Employed","Rural Area","","","","","1"
"Fully agree","2006","Employed","Urban Area","","","","","1"
"Fully agree","2006","Employed","Rural Area","","","","","1"
"Rather agree","2006","Not Employed","Rural Area","","","","","2"
"Rather agree","2006","Employed","Urban Area","","","","","2"
"Rather agree","2006","Employed","Rural Area","","","","","2"
"Rather agree","2006","Not Employed","Urban Area","","","","","2"
"Rather disagree","2006","Not Employed","Urban Area","","","","","3"
"Rather disagree","2006","Not Employed","Rural Area","","","","","3"
"Rather disagree","2006","Employed","Urban Area","","","","","3"
"Rather disagree","2006","Employed","Rural Area","","","","","3"
"Disagree fully","2007","Not Employed","Urban Area","","","","","4"
"Disagree fully","2007","Not Employed","Rural Area","","","","","4"
"Disagree fully","2007","Employed","Urban Area","","","","","4"
"Disagree fully","2007","Employed","Rural Area","","","","","4"
"Fully agree","2007","Not Employed","Rural Area","","","","","1"
"Fully agree","2007","Employed","Urban Area","","","","","1"
"Fully agree","2007","Employed","Rural Area","","","","","1"
"Fully agree","2007","Not Employed","Urban Area","","","","","1"
"Rather agree","2007","Not Employed","Urban Area","","","","","2"
"Rather agree","2007","Not Employed","Rural Area","","","","","2"
"Rather agree","2007","Employed","Urban Area","","","","","2"
"Rather agree","2007","Employed","Rural Area","","","","","2"
"Rather disagree","2007","Not Employed","Rural Area","","","","","3"
"Rather disagree","2007","Employed","Urban Area","","","","","3"
"Rather disagree","2007","Employed","Rural Area","","","","","3"
"Rather disagree","2007","Not Employed","Urban Area","","","","","3"
"Disagree fully","2008","Not Employed","Rural Area","50","0.0146648252794424","0.0100210172345551","0.0193086333243297","4"
"Disagree fully","2008","Employed","Urban Area","126","0.0140218920651539","0.0114318625418951","0.0166119215884126","4"
"Disagree fully","2008","Employed","Rural Area","64","0.0120606666233472","0.00866815698396331","0.015453176262731","4"
"Disagree fully","2008","Not Employed","Urban Area","94","0.0241922718670386","0.0198871947345327","0.0284973489995445","4"
"Fully agree","2008","Not Employed","Rural Area","1252","0.476471170828938","0.457176719419303","0.495765622238573","1"
"Fully agree","2008","Employed","Rural Area","1579","0.415632389474238","0.40031558897367","0.430949189974805","1"
"Fully agree","2008","Not Employed","Urban Area","2361","0.492161784142764","0.478153752410734","0.506169815874794","1"
"Fully agree","2008","Employed","Urban Area","3030","0.39447744913124","0.38371170583592","0.40524319242656","1"
"Rather agree","2008","Not Employed","Rural Area","1033","0.412355272045935","0.393338490499808","0.431372053592062","2"
"Rather agree","2008","Employed","Urban Area","3783","0.473175253008223","0.462177299899221","0.484173206117225","2"
"Rather agree","2008","Employed","Rural Area","1870","0.468205038954754","0.452696872772212","0.483713205137295","2"
"Rather agree","2008","Not Employed","Urban Area","1998","0.391830040512598","0.378152064748482","0.405508016276714","2"
"Rather disagree","2008","Not Employed","Rural Area","239","0.0965087318456843","0.0851012679212717","0.107916195770097","3"
"Rather disagree","2008","Employed","Rural Area","464","0.104101904947662","0.094610534145355","0.113593275749968","3"
"Rather disagree","2008","Not Employed","Urban Area","440","0.0918159034775992","0.0837248255229448","0.0999069814322536","3"
"Rather disagree","2008","Employed","Urban Area","978","0.118325405795383","0.111210634681864","0.125440176908902","3"
"Disagree fully","2009","Not Employed","Rural Area","","","","","4"
"Disagree fully","2009","Employed","Rural Area","","","","","4"
"Disagree fully","2009","Not Employed","Urban Area","","","","","4"
"Disagree fully","2009","Employed","Urban Area","","","","","4"
"Fully agree","2009","Not Employed","Rural Area","","","","","1"
"Fully agree","2009","Employed","Rural Area","","","","","1"
"Fully agree","2009","Not Employed","Urban Area","","","","","1"
"Fully agree","2009","Employed","Urban Area","","","","","1"
"Rather agree","2009","Not Employed","Rural Area","","","","","2"
"Rather agree","2009","Employed","Rural Area","","","","","2"
"Rather agree","2009","Not Employed","Urban Area","","","","","2"
"Rather agree","2009","Employed","Urban Area","","","","","2"
"Rather disagree","2009","Not Employed","Rural Area","","","","","3"
"Rather disagree","2009","Employed","Rural Area","","","","","3"
"Rather disagree","2009","Not Employed","Urban Area","","","","","3"
"Rather disagree","2009","Employed","Urban Area","","","","","3"
"Disagree fully","2010","Not Employed","Rural Area","","","","","4"
"Disagree fully","2010","Employed","Rural Area","","","","","4"
"Disagree fully","2010","Not Employed","Urban Area","","","","","4"
"Disagree fully","2010","Employed","Urban Area","","","","","4"
"Fully agree","2010","Not Employed","Urban Area","","","","","1"
"Fully agree","2010","Not Employed","Rural Area","","","","","1"
"Fully agree","2010","Employed","Rural Area","","","","","1"
"Fully agree","2010","Employed","Urban Area","","","","","1"
"Rather agree","2010","Not Employed","Rural Area","","","","","2"
"Rather agree","2010","Employed","Rural Area","","","","","2"
"Rather agree","2010","Not Employed","Urban Area","","","","","2"
"Rather agree","2010","Employed","Urban Area","","","","","2"
"Rather disagree","2010","Not Employed","Urban Area","","","","","3"
"Rather disagree","2010","Not Employed","Rural Area","","","","","3"
"Rather disagree","2010","Employed","Rural Area","","","","","3"
"Rather disagree","2010","Employed","Urban Area","","","","","3"
"Disagree fully","2011","Not Employed","Rural Area","","","","","4"
"Disagree fully","2011","Not Employed","Urban Area","","","","","4"
"Disagree fully","2011","Employed","Urban Area","","","","","4"
"Disagree fully","2011","Employed","Rural Area","","","","","4"
"Fully agree","2011","Not Employed","Rural Area","","","","","1"
"Fully agree","2011","Employed","Rural Area","","","","","1"
"Fully agree","2011","Not Employed","Urban Area","","","","","1"
"Fully agree","2011","Employed","Urban Area","","","","","1"
"Rather agree","2011","Not Employed","Rural Area","","","","","2"
"Rather agree","2011","Not Employed","Urban Area","","","","","2"
"Rather agree","2011","Employed","Urban Area","","","","","2"
"Rather agree","2011","Employed","Rural Area","","","","","2"
"Rather disagree","2011","Not Employed","Rural Area","","","","","3"
"Rather disagree","2011","Employed","Rural Area","","","","","3"
"Rather disagree","2011","Not Employed","Urban Area","","","","","3"
"Rather disagree","2011","Employed","Urban Area","","","","","3"
"Disagree fully","2012","Not Employed","Rural Area","","","","","4"
"Disagree fully","2012","Employed","Rural Area","","","","","4"
"Disagree fully","2012","Not Employed","Urban Area","","","","","4"
"Disagree fully","2012","Employed","Urban Area","","","","","4"
"Fully agree","2012","Not Employed","Rural Area","","","","","1"
"Fully agree","2012","Employed","Rural Area","","","","","1"
"Fully agree","2012","Not Employed","Urban Area","","","","","1"
"Fully agree","2012","Employed","Urban Area","","","","","1"
"Rather agree","2012","Not Employed","Rural Area","","","","","2"
"Rather agree","2012","Employed","Rural Area","","","","","2"
"Rather agree","2012","Not Employed","Urban Area","","","","","2"
"Rather agree","2012","Employed","Urban Area","","","","","2"
"Rather disagree","2012","Not Employed","Rural Area","","","","","3"
"Rather disagree","2012","Employed","Rural Area","","","","","3"
"Rather disagree","2012","Not Employed","Urban Area","","","","","3"
"Rather disagree","2012","Employed","Urban Area","","","","","3"
"Disagree fully","2013","Not Employed","Rural Area","36","0.00832752628990202","0.00516007974941109","0.0114949728303929","4"
"Disagree fully","2013","Employed","Rural Area","73","0.0125409334488173","0.00972140305168752","0.0153604638459471","4"
"Disagree fully","2013","Not Employed","Urban Area","73","0.0149158851238251","0.0117459012567808","0.0180858689908694","4"
"Disagree fully","2013","Employed","Urban Area","168","0.0170146679404041","0.014569379252921","0.0194599566278873","4"
"Fully agree","2013","Employed","Rural Area","2491","0.424766557503601","0.412242371170098","0.437290743837104","1"
"Fully agree","2013","Not Employed","Urban Area","2699","0.492113722550492","0.479039620931311","0.505187824169673","1"
"Fully agree","2013","Not Employed","Rural Area","1549","0.496109732898172","0.478682677298539","0.513536788497805","1"
"Fully agree","2013","Employed","Urban Area","3896","0.367449344264849","0.358333618015289","0.376565070514409","1"
"Rather agree","2013","Not Employed","Rural Area","1354","0.422506937245161","0.405289937776517","0.439723936713805","2"
"Rather agree","2013","Employed","Rural Area","2835","0.458819904063553","0.446194527764375","0.47144528036273","2"
"Rather agree","2013","Not Employed","Urban Area","2340","0.404667756579197","0.39183189921869","0.417503613939703","2"
"Rather agree","2013","Employed","Urban Area","5207","0.479236413389098","0.469790584144268","0.488682242633927","2"
"Rather disagree","2013","Employed","Rural Area","585","0.103872604984029","0.0961424591491379","0.11160275081892","3"
"Rather disagree","2013","Not Employed","Urban Area","505","0.0883026357464863","0.0808825647240669","0.0957227067689056","3"
"Rather disagree","2013","Not Employed","Rural Area","223","0.0730558035667649","0.0639855106149745","0.0821260965185553","3"
"Rather disagree","2013","Employed","Urban Area","1474","0.136299574405649","0.129812129273851","0.142787019537447","3"
"Disagree fully","2014","Employed","Rural Area","","","","","4"
"Disagree fully","2014","Not Employed","Urban Area","","","","","4"
"Disagree fully","2014","Not Employed","Rural Area","","","","","4"
"Disagree fully","2014","Employed","Urban Area","","","","","4"
"Fully agree","2014","Not Employed","Urban Area","","","","","1"
"Fully agree","2014","Not Employed","Rural Area","","","","","1"
"Fully agree","2014","Employed","Urban Area","","","","","1"
"Fully agree","2014","Employed","Rural Area","","","","","1"
"Rather agree","2014","Employed","Rural Area","","","","","2"
"Rather agree","2014","Not Employed","Urban Area","","","","","2"
"Rather agree","2014","Not Employed","Rural Area","","","","","2"
"Rather agree","2014","Employed","Urban Area","","","","","2"
"Rather disagree","2014","Not Employed","Urban Area","","","","","3"
"Rather disagree","2014","Not Employed","Rural Area","","","","","3"
"Rather disagree","2014","Employed","Urban Area","","","","","3"
"Rather disagree","2014","Employed","Rural Area","","","","","3"
"Disagree fully","2015","Not Employed","Urban Area","","","","","4"
"Disagree fully","2015","Not Employed","Rural Area","","","","","4"
"Disagree fully","2015","Employed","Urban Area","","","","","4"
"Disagree fully","2015","Employed","Rural Area","","","","","4"
"Fully agree","2015","Employed","Rural Area","","","","","1"
"Fully agree","2015","Not Employed","Urban Area","","","","","1"
"Fully agree","2015","Not Employed","Rural Area","","","","","1"
"Fully agree","2015","Employed","Urban Area","","","","","1"
"Rather agree","2015","Not Employed","Urban Area","","","","","2"
"Rather agree","2015","Not Employed","Rural Area","","","","","2"
"Rather agree","2015","Employed","Urban Area","","","","","2"
"Rather agree","2015","Employed","Rural Area","","","","","2"
"Rather disagree","2015","Employed","Rural Area","","","","","3"
"Rather disagree","2015","Not Employed","Urban Area","","","","","3"
"Rather disagree","2015","Not Employed","Rural Area","","","","","3"
"Rather disagree","2015","Employed","Urban Area","","","","","3"
"Disagree fully","2016","Not Employed","Urban Area","","","","","4"
"Disagree fully","2016","Not Employed","Rural Area","","","","","4"
"Disagree fully","2016","Employed","Rural Area","","","","","4"
"Disagree fully","2016","Employed","Urban Area","","","","","4"
"Fully agree","2016","Employed","Rural Area","","","","","1"
"Fully agree","2016","Not Employed","Urban Area","","","","","1"
"Fully agree","2016","Not Employed","Rural Area","","","","","1"
"Fully agree","2016","Employed","Urban Area","","","","","1"
"Rather agree","2016","Not Employed","Urban Area","","","","","2"
"Rather agree","2016","Not Employed","Rural Area","","","","","2"
"Rather agree","2016","Employed","Rural Area","","","","","2"
"Rather agree","2016","Employed","Urban Area","","","","","2"
"Rather disagree","2016","Employed","Rural Area","","","","","3"
"Rather disagree","2016","Not Employed","Urban Area","","","","","3"
"Rather disagree","2016","Not Employed","Rural Area","","","","","3"
"Rather disagree","2016","Employed","Urban Area","","","","","3"
"Disagree fully","2017","Employed","Rural Area","","","","","4"
"Disagree fully","2017","Not Employed","Urban Area","","","","","4"
"Disagree fully","2017","Not Employed","Rural Area","","","","","4"
"Disagree fully","2017","Employed","Urban Area","","","","","4"
"Fully agree","2017","Not Employed","Urban Area","","","","","1"
"Fully agree","2017","Not Employed","Rural Area","","","","","1"
"Fully agree","2017","Employed","Urban Area","","","","","1"
"Fully agree","2017","Employed","Rural Area","","","","","1"
"Rather agree","2017","Employed","Rural Area","","","","","2"
"Rather agree","2017","Not Employed","Urban Area","","","","","2"
"Rather agree","2017","Not Employed","Rural Area","","","","","2"
"Rather agree","2017","Employed","Urban Area","","","","","2"
"Rather disagree","2017","Not Employed","Urban Area","","","","","3"
"Rather disagree","2017","Not Employed","Rural Area","","","","","3"
"Rather disagree","2017","Employed","Urban Area","","","","","3"
"Rather disagree","2017","Employed","Rural Area","","","","","3"
"Disagree fully","2018","Not Employed","Urban Area","154","0.0131997039223124","0.0106618754776374","0.0157375323669873","4"
"Disagree fully","2018","Not Employed","Rural Area","56","0.0126338358820669","0.00906957909997711","0.0161980926641567","4"
"Disagree fully","2018","Employed","Urban Area","251","0.021235941291852","0.018621811891637","0.0238500706920669","4"
"Disagree fully","2018","Employed","Rural Area","116","0.016275646101366","0.013141407394241","0.0194098848084911","4"
"Fully agree","2018","Not Employed","Rural Area","2063","0.51417090262308","0.498221010208673","0.530120795037488","1"
"Fully agree","2018","Employed","Urban Area","4249","0.345542421131838","0.336919711659768","0.354165130603908","1"
"Fully agree","2018","Employed","Rural Area","2607","0.404252102327895","0.392096299642926","0.416407905012864","1"
"Fully agree","2018","Not Employed","Urban Area","4110","0.463590129054153","0.452501419684564","0.474678838423743","1"
"Rather agree","2018","Not Employed","Urban Area","2783","0.414716399847392","0.403761098888912","0.425671700805871","2"
"Rather agree","2018","Not Employed","Rural Area","1370","0.400111389501432","0.384476744873032","0.415746034129832","2"
"Rather agree","2018","Employed","Urban Area","5275","0.465975095153024","0.456929973228051","0.475020217077997","2"
"Rather agree","2018","Employed","Rural Area","2822","0.466462728150269","0.454105612962798","0.47881984333774","2"
"Rather disagree","2018","Not Employed","Rural Area","283","0.0730838719934212","0.0647778468294063","0.0813898971574361","3"
"Rather disagree","2018","Employed","Urban Area","1909","0.167246542423286","0.160479652479445","0.174013432367127","3"
"Rather disagree","2018","Employed","Rural Area","716","0.11300952342047","0.10516722725783","0.12085181958311","3"
"Rather disagree","2018","Not Employed","Urban Area","722","0.108493767176143","0.101578163175992","0.115409371176294","3"
