"plh0194","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2004","no migration background","Male","","","","","2"
"Rather agree","2004","direct migration background","Female","","","","","2"
"Rather agree","2004","direct migration background","Male","","","","","2"
"Rather agree","2004","indirect migration background","Male","","","","","2"
"Rather agree","2004","indirect migration background","Female","","","","","2"
"Rather disagree","2004","no migration background","Female","","","","","3"
"Rather disagree","2004","no migration background","Male","","","","","3"
"Rather disagree","2004","direct migration background","Female","","","","","3"
"Rather disagree","2004","direct migration background","Male","","","","","3"
"Rather disagree","2004","indirect migration background","Male","","","","","3"
"Rather disagree","2004","indirect migration background","Female","","","","","3"
"Disagree fully","2005","no migration background","Female","","","","","4"
"Disagree fully","2005","no migration background","Male","","","","","4"
"Disagree fully","2005","direct migration background","Female","","","","","4"
"Disagree fully","2005","direct migration background","Male","","","","","4"
"Disagree fully","2005","indirect migration background","Male","","","","","4"
"Disagree fully","2005","indirect migration background","Female","","","","","4"
"Fully agree","2005","no migration background","Male","","","","","1"
"Fully agree","2005","no migration background","Female","","","","","1"
"Fully agree","2005","direct migration background","Male","","","","","1"
"Fully agree","2005","direct migration background","Female","","","","","1"
"Fully agree","2005","indirect migration background","Male","","","","","1"
"Fully agree","2005","indirect migration background","Female","","","","","1"
"Rather agree","2005","no migration background","Female","","","","","2"
"Rather agree","2005","no migration background","Male","","","","","2"
"Rather agree","2005","direct migration background","Female","","","","","2"
"Rather agree","2005","direct migration background","Male","","","","","2"
"Rather agree","2005","indirect migration background","Male","","","","","2"
"Rather agree","2005","indirect migration background","Female","","","","","2"
"Rather disagree","2005","no migration background","Female","","","","","3"
"Rather disagree","2005","no migration background","Male","","","","","3"
"Rather disagree","2005","direct migration background","Female","","","","","3"
"Rather disagree","2005","direct migration background","Male","","","","","3"
"Rather disagree","2005","indirect migration background","Male","","","","","3"
"Rather disagree","2005","indirect migration background","Female","","","","","3"
"Disagree fully","2006","direct migration background","Female","","","","","4"
"Disagree fully","2006","no migration background","Male","","","","","4"
"Disagree fully","2006","no migration background","Female","","","","","4"
"Disagree fully","2006","direct migration background","Male","","","","","4"
"Disagree fully","2006","indirect migration background","Male","","","","","4"
"Disagree fully","2006","indirect migration background","Female","","","","","4"
"Fully agree","2006","no migration background","Male","","","","","1"
"Fully agree","2006","no migration background","Female","","","","","1"
"Fully agree","2006","direct migration background","Male","","","","","1"
"Fully agree","2006","direct migration background","Female","","","","","1"
"Fully agree","2006","indirect migration background","Male","","","","","1"
"Fully agree","2006","indirect migration background","Female","","","","","1"
"Rather agree","2006","no migration background","Female","","","","","2"
"Rather agree","2006","no migration background","Male","","","","","2"
"Rather agree","2006","direct migration background","Male","","","","","2"
"Rather agree","2006","direct migration background","Female","","","","","2"
"Rather agree","2006","indirect migration background","Male","","","","","2"
"Rather agree","2006","indirect migration background","Female","","","","","2"
"Rather disagree","2006","no migration background","Female","","","","","3"
"Rather disagree","2006","no migration background","Male","","","","","3"
"Rather disagree","2006","direct migration background","Female","","","","","3"
"Rather disagree","2006","direct migration background","Male","","","","","3"
"Rather disagree","2006","indirect migration background","Male","","","","","3"
"Rather disagree","2006","indirect migration background","Female","","","","","3"
"Disagree fully","2007","no migration background","Female","","","","","4"
"Disagree fully","2007","direct migration background","Female","","","","","4"
"Disagree fully","2007","no migration background","Male","","","","","4"
"Disagree fully","2007","direct migration background","Male","","","","","4"
"Disagree fully","2007","indirect migration background","Male","","","","","4"
"Disagree fully","2007","indirect migration background","Female","","","","","4"
"Fully agree","2007","no migration background","Male","","","","","1"
"Fully agree","2007","no migration background","Female","","","","","1"
"Fully agree","2007","direct migration background","Male","","","","","1"
"Fully agree","2007","direct migration background","Female","","","","","1"
"Fully agree","2007","indirect migration background","Male","","","","","1"
"Fully agree","2007","indirect migration background","Female","","","","","1"
"Rather agree","2007","no migration background","Female","","","","","2"
"Rather agree","2007","no migration background","Male","","","","","2"
"Rather agree","2007","direct migration background","Female","","","","","2"
"Rather agree","2007","direct migration background","Male","","","","","2"
"Rather agree","2007","indirect migration background","Male","","","","","2"
"Rather agree","2007","indirect migration background","Female","","","","","2"
"Rather disagree","2007","no migration background","Female","","","","","3"
"Rather disagree","2007","no migration background","Male","","","","","3"
"Rather disagree","2007","direct migration background","Female","","","","","3"
"Rather disagree","2007","direct migration background","Male","","","","","3"
"Rather disagree","2007","indirect migration background","Male","","","","","3"
"Rather disagree","2007","indirect migration background","Female","","","","","3"
"Disagree fully","2008","direct migration background","Female","17","","","","4"
"Disagree fully","2008","no migration background","Male","154","0.019200427025581","0.0161886118096539","0.022212242241508","4"
"Disagree fully","2008","no migration background","Female","145","0.0157491940461619","0.0131347989865075","0.0183635891058164","4"
"Disagree fully","2008","direct migration background","Male","10","","","","4"
"Disagree fully","2008","indirect migration background","Male","6","","","","4"
"Disagree fully","2008","indirect migration background","Female","2","","","","4"
"Fully agree","2008","no migration background","Male","3205","0.405399940613029","0.394624449832849","0.416175431393208","1"
"Fully agree","2008","no migration background","Female","3731","0.442949862804281","0.432519159647548","0.453380565961013","1"
"Fully agree","2008","direct migration background","Male","419","0.487521672848457","0.454477995805709","0.520565349891206","1"
"Fully agree","2008","direct migration background","Female","511","0.491613461495163","0.460993332419819","0.522233590570507","1"
"Fully agree","2008","indirect migration background","Male","172","0.464474987832294","0.413793697081036","0.515156278583552","1"
"Fully agree","2008","indirect migration background","Female","184","0.475547610382716","0.426545850336025","0.524549370429406","1"
"Rather agree","2008","no migration background","Female","3925","0.441605340595841","0.431177918734981","0.452032762456701","2"
"Rather agree","2008","no migration background","Male","3660","0.457070502287048","0.446137333288256","0.468003671285839","2"
"Rather agree","2008","direct migration background","Male","358","0.398400757052267","0.366036371104758","0.430765142999775","2"
"Rather agree","2008","direct migration background","Female","409","0.41494165501138","0.384763601849914","0.445119708172846","2"
"Rather agree","2008","indirect migration background","Male","155","0.422616860534513","0.372419361547699","0.472814359521328","2"
"Rather agree","2008","indirect migration background","Female","177","0.430539111681788","0.381954369885982","0.479123853477594","2"
"Rather disagree","2008","no migration background","Female","911","0.0996956025537166","0.0934045712728147","0.105986633834618","3"
"Rather disagree","2008","no migration background","Male","956","0.118329130074342","0.111240181480141","0.125418078668544","3"
"Rather disagree","2008","direct migration background","Female","87","0.0793803333755696","0.0628228359552154","0.0959378307959237","3"
"Rather disagree","2008","direct migration background","Male","92","0.104276471900818","0.0840726370950923","0.124480306706544","3"
"Rather disagree","2008","indirect migration background","Male","39","0.0956578392714209","0.0657693961354449","0.125546282407397","3"
"Rather disagree","2008","indirect migration background","Female","36","0.0883248509491628","0.0604813937863607","0.116168308111965","3"
"Disagree fully","2009","no migration background","Male","","","","","4"
"Disagree fully","2009","direct migration background","Female","","","","","4"
"Disagree fully","2009","indirect migration background","Male","","","","","4"
"Disagree fully","2009","no migration background","Female","","","","","4"
"Disagree fully","2009","direct migration background","Male","","","","","4"
"Disagree fully","2009","indirect migration background","Female","","","","","4"
"Fully agree","2009","no migration background","Male","","","","","1"
"Fully agree","2009","direct migration background","Female","","","","","1"
"Fully agree","2009","indirect migration background","Male","","","","","1"
"Fully agree","2009","no migration background","Female","","","","","1"
"Fully agree","2009","direct migration background","Male","","","","","1"
"Fully agree","2009","indirect migration background","Female","","","","","1"
"Rather agree","2009","no migration background","Male","","","","","2"
"Rather agree","2009","no migration background","Female","","","","","2"
"Rather agree","2009","direct migration background","Female","","","","","2"
"Rather agree","2009","direct migration background","Male","","","","","2"
"Rather agree","2009","indirect migration background","Female","","","","","2"
"Rather agree","2009","indirect migration background","Male","","","","","2"
"Rather disagree","2009","no migration background","Female","","","","","3"
"Rather disagree","2009","no migration background","Male","","","","","3"
"Rather disagree","2009","direct migration background","Female","","","","","3"
"Rather disagree","2009","direct migration background","Male","","","","","3"
"Rather disagree","2009","indirect migration background","Male","","","","","3"
"Rather disagree","2009","indirect migration background","Female","","","","","3"
"Disagree fully","2010","no migration background","Male","","","","","4"
"Disagree fully","2010","direct migration background","Female","","","","","4"
"Disagree fully","2010","no migration background","Female","","","","","4"
"Disagree fully","2010","direct migration background","Male","","","","","4"
"Disagree fully","2010","indirect migration background","Male","","","","","4"
"Disagree fully","2010","indirect migration background","Female","","","","","4"
"Fully agree","2010","no migration background","Male","","","","","1"
"Fully agree","2010","no migration background","Female","","","","","1"
"Fully agree","2010","direct migration background","Male","","","","","1"
"Fully agree","2010","direct migration background","Female","","","","","1"
"Fully agree","2010","indirect migration background","Male","","","","","1"
"Fully agree","2010","indirect migration background","Female","","","","","1"
"Rather agree","2010","no migration background","Male","","","","","2"
"Rather agree","2010","no migration background","Female","","","","","2"
"Rather agree","2010","direct migration background","Male","","","","","2"
"Rather agree","2010","direct migration background","Female","","","","","2"
"Rather agree","2010","indirect migration background","Male","","","","","2"
"Rather agree","2010","indirect migration background","Female","","","","","2"
"Rather disagree","2010","no migration background","Female","","","","","3"
"Rather disagree","2010","no migration background","Male","","","","","3"
"Rather disagree","2010","direct migration background","Female","","","","","3"
"Rather disagree","2010","direct migration background","Male","","","","","3"
"Rather disagree","2010","indirect migration background","Male","","","","","3"
"Rather disagree","2010","indirect migration background","Female","","","","","3"
"Disagree fully","2011","no migration background","Male","","","","","4"
"Disagree fully","2011","no migration background","Female","","","","","4"
"Disagree fully","2011","direct migration background","Male","","","","","4"
"Disagree fully","2011","direct migration background","Female","","","","","4"
"Disagree fully","2011","indirect migration background","Male","","","","","4"
"Disagree fully","2011","indirect migration background","Female","","","","","4"
"Fully agree","2011","no migration background","Male","","","","","1"
"Fully agree","2011","no migration background","Female","","","","","1"
"Fully agree","2011","direct migration background","Female","","","","","1"
"Fully agree","2011","indirect migration background","Male","","","","","1"
"Fully agree","2011","direct migration background","Male","","","","","1"
"Fully agree","2011","indirect migration background","Female","","","","","1"
"Rather agree","2011","no migration background","Male","","","","","2"
"Rather agree","2011","no migration background","Female","","","","","2"
"Rather agree","2011","direct migration background","Female","","","","","2"
"Rather agree","2011","direct migration background","Male","","","","","2"
"Rather agree","2011","indirect migration background","Female","","","","","2"
"Rather agree","2011","indirect migration background","Male","","","","","2"
"Rather disagree","2011","no migration background","Male","","","","","3"
"Rather disagree","2011","no migration background","Female","","","","","3"
"Rather disagree","2011","direct migration background","Male","","","","","3"
"Rather disagree","2011","direct migration background","Female","","","","","3"
"Rather disagree","2011","indirect migration background","Male","","","","","3"
"Rather disagree","2011","indirect migration background","Female","","","","","3"
"Disagree fully","2012","no migration background","Male","","","","","4"
"Disagree fully","2012","direct migration background","Female","","","","","4"
"Disagree fully","2012","indirect migration background","Male","","","","","4"
"Disagree fully","2012","no migration background","Female","","","","","4"
"Disagree fully","2012","direct migration background","Male","","","","","4"
"Disagree fully","2012","indirect migration background","Female","","","","","4"
"Fully agree","2012","no migration background","Male","","","","","1"
"Fully agree","2012","direct migration background","Female","","","","","1"
"Fully agree","2012","indirect migration background","Male","","","","","1"
"Fully agree","2012","no migration background","Female","","","","","1"
"Fully agree","2012","direct migration background","Male","","","","","1"
"Fully agree","2012","indirect migration background","Female","","","","","1"
"Rather agree","2012","no migration background","Male","","","","","2"
"Rather agree","2012","no migration background","Female","","","","","2"
"Rather agree","2012","direct migration background","Female","","","","","2"
"Rather agree","2012","direct migration background","Male","","","","","2"
"Rather agree","2012","indirect migration background","Female","","","","","2"
"Rather agree","2012","indirect migration background","Male","","","","","2"
"Rather disagree","2012","no migration background","Female","","","","","3"
"Rather disagree","2012","no migration background","Male","","","","","3"
"Rather disagree","2012","direct migration background","Female","","","","","3"
"Rather disagree","2012","direct migration background","Male","","","","","3"
"Rather disagree","2012","indirect migration background","Male","","","","","3"
"Rather disagree","2012","indirect migration background","Female","","","","","3"
"Disagree fully","2013","no migration background","Male","155","0.0180202355126899","0.0153932270229608","0.0206472440024191","4"
"Disagree fully","2013","no migration background","Female","146","0.0113959483453553","0.0094835923682316","0.013308304322479","4"
"Disagree fully","2013","direct migration background","Male","19","","","","4"
"Disagree fully","2013","direct migration background","Female","16","","","","4"
"Disagree fully","2013","indirect migration background","Male","6","","","","4"
"Disagree fully","2013","indirect migration background","Female","8","","","","4"
"Fully agree","2013","no migration background","Male","3874","0.404570445486917","0.394877801835099","0.414263089138735","1"
"Fully agree","2013","no migration background","Female","5037","0.450969899963594","0.442004820076229","0.459934979850958","1"
"Fully agree","2013","direct migration background","Female","706","0.444174878326342","0.418945820121522","0.469403936531163","1"
"Fully agree","2013","indirect migration background","Male","228","0.322623497247322","0.282936563371193","0.362310431123451","1"
"Fully agree","2013","indirect migration background","Female","281","0.443177650277747","0.40501795910158","0.481337341453913","1"
"Fully agree","2013","direct migration background","Male","509","0.423730084913511","0.395170177544429","0.452289992282593","1"
"Rather agree","2013","no migration background","Male","4618","0.461548386808803","0.45170347260583","0.471393301011777","2"
"Rather agree","2013","no migration background","Female","5429","0.436880066250202","0.427943640037309","0.445816492463094","2"
"Rather agree","2013","direct migration background","Female","645","0.439465885871212","0.414264839975105","0.464666931767319","2"
"Rather agree","2013","direct migration background","Male","503","0.434341582659165","0.405693734731357","0.462989430586973","2"
"Rather agree","2013","indirect migration background","Female","305","0.440467378640649","0.402332077752235","0.478602679529062","2"
"Rather agree","2013","indirect migration background","Male","236","0.514734694017998","0.472305397760809","0.557163990275188","2"
"Rather disagree","2013","no migration background","Male","1203","0.11586093219159","0.10954032536831","0.122181539014871","3"
"Rather disagree","2013","no migration background","Female","1222","0.100754085440849","0.0953309196940551","0.106177251187643","3"
"Rather disagree","2013","direct migration background","Male","119","0.125718557697248","0.106557278638898","0.144879836755598","3"
"Rather disagree","2013","direct migration background","Female","123","0.103540184614466","0.0880707358763929","0.11900963335254","3"
"Rather disagree","2013","indirect migration background","Female","57","0.107267074158097","0.0834958476371074","0.131038300679086","3"
"Rather disagree","2013","indirect migration background","Male","63","0.150988763396715","0.120592967494844","0.181384559298586","3"
"Disagree fully","2014","no migration background","Male","","","","","4"
"Disagree fully","2014","no migration background","Female","","","","","4"
"Disagree fully","2014","direct migration background","Male","","","","","4"
"Disagree fully","2014","direct migration background","Female","","","","","4"
"Disagree fully","2014","indirect migration background","Male","","","","","4"
"Disagree fully","2014","indirect migration background","Female","","","","","4"
"Fully agree","2014","no migration background","Male","","","","","1"
"Fully agree","2014","no migration background","Female","","","","","1"
"Fully agree","2014","direct migration background","Female","","","","","1"
"Fully agree","2014","indirect migration background","Female","","","","","1"
"Fully agree","2014","direct migration background","Male","","","","","1"
"Fully agree","2014","indirect migration background","Male","","","","","1"
"Rather agree","2014","no migration background","Male","","","","","2"
"Rather agree","2014","no migration background","Female","","","","","2"
"Rather agree","2014","direct migration background","Female","","","","","2"
"Rather agree","2014","direct migration background","Male","","","","","2"
"Rather agree","2014","indirect migration background","Female","","","","","2"
"Rather agree","2014","indirect migration background","Male","","","","","2"
"Rather disagree","2014","no migration background","Male","","","","","3"
"Rather disagree","2014","no migration background","Female","","","","","3"
"Rather disagree","2014","direct migration background","Female","","","","","3"
"Rather disagree","2014","direct migration background","Male","","","","","3"
"Rather disagree","2014","indirect migration background","Female","","","","","3"
"Rather disagree","2014","indirect migration background","Male","","","","","3"
"Disagree fully","2015","no migration background","Male","","","","","4"
"Disagree fully","2015","no migration background","Female","","","","","4"
"Disagree fully","2015","direct migration background","Male","","","","","4"
"Disagree fully","2015","direct migration background","Female","","","","","4"
"Disagree fully","2015","indirect migration background","Male","","","","","4"
"Disagree fully","2015","indirect migration background","Female","","","","","4"
"Fully agree","2015","no migration background","Male","","","","","1"
"Fully agree","2015","no migration background","Female","","","","","1"
"Fully agree","2015","direct migration background","Female","","","","","1"
"Fully agree","2015","indirect migration background","Male","","","","","1"
"Fully agree","2015","indirect migration background","Female","","","","","1"
"Fully agree","2015","direct migration background","Male","","","","","1"
"Rather agree","2015","no migration background","Male","","","","","2"
"Rather agree","2015","no migration background","Female","","","","","2"
"Rather agree","2015","direct migration background","Female","","","","","2"
"Rather agree","2015","direct migration background","Male","","","","","2"
"Rather agree","2015","indirect migration background","Female","","","","","2"
"Rather agree","2015","indirect migration background","Male","","","","","2"
"Rather disagree","2015","no migration background","Male","","","","","3"
"Rather disagree","2015","no migration background","Female","","","","","3"
"Rather disagree","2015","direct migration background","Male","","","","","3"
"Rather disagree","2015","direct migration background","Female","","","","","3"
"Rather disagree","2015","indirect migration background","Female","","","","","3"
"Rather disagree","2015","indirect migration background","Male","","","","","3"
"Disagree fully","2016","no migration background","Male","","","","","4"
"Disagree fully","2016","no migration background","Female","","","","","4"
"Disagree fully","2016","direct migration background","Male","","","","","4"
"Disagree fully","2016","direct migration background","Female","","","","","4"
"Disagree fully","2016","indirect migration background","Male","","","","","4"
"Disagree fully","2016","indirect migration background","Female","","","","","4"
"Fully agree","2016","no migration background","Male","","","","","1"
"Fully agree","2016","no migration background","Female","","","","","1"
"Fully agree","2016","direct migration background","Female","","","","","1"
"Fully agree","2016","direct migration background","Male","","","","","1"
"Fully agree","2016","indirect migration background","Female","","","","","1"
"Fully agree","2016","indirect migration background","Male","","","","","1"
"Rather agree","2016","no migration background","Male","","","","","2"
"Rather agree","2016","no migration background","Female","","","","","2"
"Rather agree","2016","direct migration background","Female","","","","","2"
"Rather agree","2016","direct migration background","Male","","","","","2"
"Rather agree","2016","indirect migration background","Female","","","","","2"
"Rather agree","2016","indirect migration background","Male","","","","","2"
"Rather disagree","2016","no migration background","Male","","","","","3"
"Rather disagree","2016","no migration background","Female","","","","","3"
"Rather disagree","2016","direct migration background","Female","","","","","3"
"Rather disagree","2016","direct migration background","Male","","","","","3"
"Rather disagree","2016","indirect migration background","Female","","","","","3"
"Rather disagree","2016","indirect migration background","Male","","","","","3"
"Disagree fully","2017","no migration background","Male","","","","","4"
"Disagree fully","2017","no migration background","Female","","","","","4"
"Disagree fully","2017","direct migration background","Male","","","","","4"
"Disagree fully","2017","direct migration background","Female","","","","","4"
"Disagree fully","2017","indirect migration background","Male","","","","","4"
"Disagree fully","2017","indirect migration background","Female","","","","","4"
"Fully agree","2017","no migration background","Male","","","","","1"
"Fully agree","2017","no migration background","Female","","","","","1"
"Fully agree","2017","direct migration background","Female","","","","","1"
"Fully agree","2017","indirect migration background","Female","","","","","1"
"Fully agree","2017","direct migration background","Male","","","","","1"
"Fully agree","2017","indirect migration background","Male","","","","","1"
"Rather agree","2017","no migration background","Male","","","","","2"
"Rather agree","2017","no migration background","Female","","","","","2"
"Rather agree","2017","direct migration background","Female","","","","","2"
"Rather agree","2017","direct migration background","Male","","","","","2"
"Rather agree","2017","indirect migration background","Female","","","","","2"
"Rather agree","2017","indirect migration background","Male","","","","","2"
"Rather disagree","2017","no migration background","Male","","","","","3"
"Rather disagree","2017","no migration background","Female","","","","","3"
"Rather disagree","2017","direct migration background","Female","","","","","3"
"Rather disagree","2017","direct migration background","Male","","","","","3"
"Rather disagree","2017","indirect migration background","Female","","","","","3"
"Rather disagree","2017","indirect migration background","Male","","","","","3"
"Disagree fully","2018","no migration background","Male","189","0.0193541783057718","0.0165216041587746","0.0221867524527691","4"
"Disagree fully","2018","no migration background","Female","180","0.0153717474140079","0.0130162320722512","0.0177272627557646","4"
"Disagree fully","2018","direct migration background","Male","103","0.0236900390987311","0.019166483523215","0.0282135946742472","4"
"Disagree fully","2018","direct migration background","Female","83","0.0161643583084641","0.0121978816219689","0.0201308349949593","4"
"Disagree fully","2018","indirect migration background","Male","12","","","","4"
"Disagree fully","2018","indirect migration background","Female","10","","","","4"
"Fully agree","2018","no migration background","Male","3325","0.370083264117218","0.360156010356881","0.380010517877555","1"
"Fully agree","2018","no migration background","Female","4137","0.404220932858624","0.394824993809184","0.413616871908063","1"
"Fully agree","2018","direct migration background","Female","2236","0.482404101360588","0.466687258730365","0.498120943990811","1"
"Fully agree","2018","indirect migration background","Female","443","0.443287603355213","0.411342928414922","0.475232278295505","1"
"Fully agree","2018","direct migration background","Male","2546","0.47381376104001","0.458962040816139","0.488665481263881","1"
"Fully agree","2018","indirect migration background","Male","342","0.414838926371423","0.379948106794434","0.449729745948411","1"
"Rather agree","2018","no migration background","Male","4228","0.471080421363298","0.460817283185798","0.481343559540798","2"
"Rather agree","2018","no migration background","Female","4738","0.451709756645358","0.442181286768767","0.461238226521949","2"
"Rather agree","2018","direct migration background","Female","1257","0.386861240105656","0.371542558444787","0.402179921766526","2"
"Rather agree","2018","direct migration background","Male","1355","0.387668574056814","0.373176626483112","0.402160521630516","2"
"Rather agree","2018","indirect migration background","Male","318","0.429353591643286","0.394300623319004","0.464406559967567","2"
"Rather agree","2018","indirect migration background","Female","354","0.39536438891582","0.363924147678418","0.426804630153222","2"
"Rather disagree","2018","no migration background","Male","1345","0.139482136213712","0.132358904575517","0.146605367851908","3"
"Rather disagree","2018","no migration background","Female","1424","0.128697563082011","0.122286090388437","0.135109035775584","3"
"Rather disagree","2018","direct migration background","Female","307","0.114570300225291","0.104552382422283","0.1245882180283","3"
"Rather disagree","2018","indirect migration background","Female","122","0.152937723801298","0.129792828763424","0.176082618839172","3"
"Rather disagree","2018","indirect migration background","Male","94","0.142993827292474","0.118203382076824","0.167784272508124","3"
"Rather disagree","2018","direct migration background","Male","338","0.114827625804445","0.105344744822876","0.124310506786015","3"
