"plh0194","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2008","general elemantary","749","0.365259098057578","0.344302881428955","0.386215314686201","2"
"Rather agree","2008","vocational + Abi","555","0.522610808145657","0.493053133662782","0.552168482628531","2"
"Rather agree","2008","middle vocational","4241","0.428896624551218","0.419072825713035","0.4387204233894","2"
"Rather agree","2008","higher vocational","664","0.466657403187318","0.440654274704641","0.492660531669996","2"
"Rather agree","2008","higher education","2088","0.504639611343357","0.4895170115182","0.519762211168514","2"
"Rather disagree","2008","in school","41","0.105797226242954","0.0737112036107709","0.137883248875138","3"
"Rather disagree","2008","inadequately","13","","","","3"
"Rather disagree","2008","general elemantary","161","0.0762805911698365","0.064727686885511","0.0878334954541619","3"
"Rather disagree","2008","middle vocational","888","0.0926500517235049","0.086894909963007","0.0984051934840028","3"
"Rather disagree","2008","vocational + Abi","113","0.100059696134042","0.0823022208797445","0.11781717138834","3"
"Rather disagree","2008","higher vocational","159","0.102212920841164","0.0864236177643591","0.11800222391797","3"
"Rather disagree","2008","higher education","698","0.170836453048131","0.159452698397844","0.182220207698418","3"
"Disagree fully","2009","in school","","","","","4"
"Disagree fully","2009","inadequately","","","","","4"
"Disagree fully","2009","general elemantary","","","","","4"
"Disagree fully","2009","middle vocational","","","","","4"
"Disagree fully","2009","vocational + Abi","","","","","4"
"Disagree fully","2009","higher vocational","","","","","4"
"Disagree fully","2009","higher education","","","","","4"
"Fully agree","2009","inadequately","","","","","1"
"Fully agree","2009","general elemantary","","","","","1"
"Fully agree","2009","in school","","","","","1"
"Fully agree","2009","middle vocational","","","","","1"
"Fully agree","2009","vocational + Abi","","","","","1"
"Fully agree","2009","higher vocational","","","","","1"
"Fully agree","2009","higher education","","","","","1"
"Rather agree","2009","in school","","","","","2"
"Rather agree","2009","inadequately","","","","","2"
"Rather agree","2009","general elemantary","","","","","2"
"Rather agree","2009","middle vocational","","","","","2"
"Rather agree","2009","vocational + Abi","","","","","2"
"Rather agree","2009","higher vocational","","","","","2"
"Rather agree","2009","higher education","","","","","2"
"Rather disagree","2009","inadequately","","","","","3"
"Rather disagree","2009","general elemantary","","","","","3"
"Rather disagree","2009","middle vocational","","","","","3"
"Rather disagree","2009","vocational + Abi","","","","","3"
"Rather disagree","2009","in school","","","","","3"
"Rather disagree","2009","higher vocational","","","","","3"
"Rather disagree","2009","higher education","","","","","3"
"Disagree fully","2010","higher education","","","","","4"
"Disagree fully","2010","in school","","","","","4"
"Disagree fully","2010","inadequately","","","","","4"
"Disagree fully","2010","general elemantary","","","","","4"
"Disagree fully","2010","middle vocational","","","","","4"
"Disagree fully","2010","vocational + Abi","","","","","4"
"Disagree fully","2010","higher vocational","","","","","4"
"Fully agree","2010","inadequately","","","","","1"
"Fully agree","2010","general elemantary","","","","","1"
"Fully agree","2010","in school","","","","","1"
"Fully agree","2010","middle vocational","","","","","1"
"Fully agree","2010","vocational + Abi","","","","","1"
"Fully agree","2010","higher vocational","","","","","1"
"Fully agree","2010","higher education","","","","","1"
"Rather agree","2010","in school","","","","","2"
"Rather agree","2010","inadequately","","","","","2"
"Rather agree","2010","general elemantary","","","","","2"
"Rather agree","2010","middle vocational","","","","","2"
"Rather agree","2010","vocational + Abi","","","","","2"
"Rather agree","2010","higher vocational","","","","","2"
"Rather agree","2010","higher education","","","","","2"
"Rather disagree","2010","in school","","","","","3"
"Rather disagree","2010","inadequately","","","","","3"
"Rather disagree","2010","general elemantary","","","","","3"
"Rather disagree","2010","middle vocational","","","","","3"
"Rather disagree","2010","vocational + Abi","","","","","3"
"Rather disagree","2010","higher vocational","","","","","3"
"Rather disagree","2010","higher education","","","","","3"
"Disagree fully","2011","in school","","","","","4"
"Disagree fully","2011","inadequately","","","","","4"
"Disagree fully","2011","general elemantary","","","","","4"
"Disagree fully","2011","middle vocational","","","","","4"
"Disagree fully","2011","higher education","","","","","4"
"Disagree fully","2011","vocational + Abi","","","","","4"
"Disagree fully","2011","higher vocational","","","","","4"
"Fully agree","2011","inadequately","","","","","1"
"Fully agree","2011","general elemantary","","","","","1"
"Fully agree","2011","middle vocational","","","","","1"
"Fully agree","2011","vocational + Abi","","","","","1"
"Fully agree","2011","higher vocational","","","","","1"
"Fully agree","2011","higher education","","","","","1"
"Fully agree","2011","in school","","","","","1"
"Rather agree","2011","in school","","","","","2"
"Rather agree","2011","inadequately","","","","","2"
"Rather agree","2011","general elemantary","","","","","2"
"Rather agree","2011","middle vocational","","","","","2"
"Rather agree","2011","vocational + Abi","","","","","2"
"Rather agree","2011","higher vocational","","","","","2"
"Rather agree","2011","higher education","","","","","2"
"Rather disagree","2011","in school","","","","","3"
"Rather disagree","2011","inadequately","","","","","3"
"Rather disagree","2011","general elemantary","","","","","3"
"Rather disagree","2011","middle vocational","","","","","3"
"Rather disagree","2011","vocational + Abi","","","","","3"
"Rather disagree","2011","higher vocational","","","","","3"
"Rather disagree","2011","higher education","","","","","3"
"Disagree fully","2012","in school","","","","","4"
"Disagree fully","2012","inadequately","","","","","4"
"Disagree fully","2012","general elemantary","","","","","4"
"Disagree fully","2012","middle vocational","","","","","4"
"Disagree fully","2012","higher education","","","","","4"
"Disagree fully","2012","vocational + Abi","","","","","4"
"Disagree fully","2012","higher vocational","","","","","4"
"Fully agree","2012","in school","","","","","1"
"Fully agree","2012","inadequately","","","","","1"
"Fully agree","2012","general elemantary","","","","","1"
"Fully agree","2012","middle vocational","","","","","1"
"Fully agree","2012","vocational + Abi","","","","","1"
"Fully agree","2012","higher vocational","","","","","1"
"Fully agree","2012","higher education","","","","","1"
"Rather agree","2012","in school","","","","","2"
"Rather agree","2012","inadequately","","","","","2"
"Rather agree","2012","higher education","","","","","2"
"Rather agree","2012","general elemantary","","","","","2"
"Rather agree","2012","middle vocational","","","","","2"
"Rather agree","2012","vocational + Abi","","","","","2"
"Rather agree","2012","higher vocational","","","","","2"
"Rather disagree","2012","in school","","","","","3"
"Rather disagree","2012","inadequately","","","","","3"
"Rather disagree","2012","general elemantary","","","","","3"
"Rather disagree","2012","middle vocational","","","","","3"
"Rather disagree","2012","vocational + Abi","","","","","3"
"Rather disagree","2012","higher vocational","","","","","3"
"Rather disagree","2012","higher education","","","","","3"
"Disagree fully","2013","in school","4","","","","4"
"Disagree fully","2013","inadequately","3","","","","4"
"Disagree fully","2013","general elemantary","19","","","","4"
"Disagree fully","2013","middle vocational","140","0.0134028512626618","0.0113800149205267","0.0154256876047969","4"
"Disagree fully","2013","vocational + Abi","20","","","","4"
"Disagree fully","2013","higher vocational","25","","","","4"
"Disagree fully","2013","higher education","133","0.0211894393390627","0.0174904442731082","0.0248884344050171","4"
"Fully agree","2013","in school","183","0.433224154963708","0.387184709528592","0.479263600398824","1"
"Fully agree","2013","inadequately","195","0.559248948934068","0.505519741317936","0.612978156550199","1"
"Fully agree","2013","general elemantary","1402","0.531635012092135","0.512369086425972","0.550900937758297","1"
"Fully agree","2013","middle vocational","5811","0.469549302004943","0.4607700941232","0.478328509886686","1"
"Fully agree","2013","vocational + Abi","612","0.36547623459481","0.343067114680859","0.387885354508761","1"
"Fully agree","2013","higher vocational","660","0.405277471127386","0.381801321079427","0.428753621175346","1"
"Fully agree","2013","higher education","1587","0.29073018412659","0.279066775356614","0.302393592896566","1"
"Rather agree","2013","in school","211","0.492181933698883","0.445732011240095","0.538631856157672","2"
"Rather agree","2013","inadequately","112","0.373406521086312","0.321059128599458","0.425753913573165","2"
"Rather agree","2013","general elemantary","990","0.391277947283972","0.372435249383335","0.410120645184609","2"
"Rather agree","2013","middle vocational","5425","0.427752889991237","0.419049659190289","0.436456120792184","2"
"Rather agree","2013","vocational + Abi","936","0.501998127828424","0.47873126552008","0.525264990136769","2"
"Rather agree","2013","higher vocational","798","0.456174787957261","0.432357694626724","0.479991881287798","2"
"Rather agree","2013","higher education","3036","0.508973504991331","0.496133217519064","0.521813792463598","2"
"Rather disagree","2013","in school","47","0.0644640332103241","0.0416471107380226","0.0872809556826257","3"
"Rather disagree","2013","inadequately","18","","","","3"
"Rather disagree","2013","middle vocational","1038","0.0892949567411586","0.0842785290457014","0.0943113844366158","3"
"Rather disagree","2013","general elemantary","166","0.0707341662409872","0.0608355272398786","0.0806328052420959","3"
"Rather disagree","2013","vocational + Abi","206","0.119744899709894","0.104637000785858","0.13485279863393","3"
"Rather disagree","2013","higher vocational","197","0.118350904796598","0.102904510226512","0.133797299366684","3"
"Rather disagree","2013","higher education","1067","0.179106871543017","0.169258279906362","0.188955463179671","3"
"Disagree fully","2014","higher education","","","","","4"
"Disagree fully","2014","middle vocational","","","","","4"
"Disagree fully","2014","in school","","","","","4"
"Disagree fully","2014","inadequately","","","","","4"
"Disagree fully","2014","general elemantary","","","","","4"
"Disagree fully","2014","vocational + Abi","","","","","4"
"Disagree fully","2014","higher vocational","","","","","4"
"Fully agree","2014","in school","","","","","1"
"Fully agree","2014","inadequately","","","","","1"
"Fully agree","2014","general elemantary","","","","","1"
"Fully agree","2014","middle vocational","","","","","1"
"Fully agree","2014","vocational + Abi","","","","","1"
"Fully agree","2014","higher vocational","","","","","1"
"Fully agree","2014","higher education","","","","","1"
"Rather agree","2014","in school","","","","","2"
"Rather agree","2014","inadequately","","","","","2"
"Rather agree","2014","general elemantary","","","","","2"
"Rather agree","2014","middle vocational","","","","","2"
"Rather agree","2014","vocational + Abi","","","","","2"
"Rather agree","2014","higher vocational","","","","","2"
"Rather agree","2014","higher education","","","","","2"
"Rather disagree","2014","in school","","","","","3"
"Rather disagree","2014","inadequately","","","","","3"
"Rather disagree","2014","middle vocational","","","","","3"
"Rather disagree","2014","general elemantary","","","","","3"
"Rather disagree","2014","higher education","","","","","3"
"Rather disagree","2014","higher vocational","","","","","3"
"Rather disagree","2014","vocational + Abi","","","","","3"
"Disagree fully","2015","in school","","","","","4"
"Disagree fully","2015","middle vocational","","","","","4"
"Disagree fully","2015","higher education","","","","","4"
"Disagree fully","2015","inadequately","","","","","4"
"Disagree fully","2015","general elemantary","","","","","4"
"Disagree fully","2015","vocational + Abi","","","","","4"
"Disagree fully","2015","higher vocational","","","","","4"
"Fully agree","2015","in school","","","","","1"
"Fully agree","2015","inadequately","","","","","1"
"Fully agree","2015","middle vocational","","","","","1"
"Fully agree","2015","vocational + Abi","","","","","1"
"Fully agree","2015","general elemantary","","","","","1"
"Fully agree","2015","higher vocational","","","","","1"
"Fully agree","2015","higher education","","","","","1"
"Rather agree","2015","in school","","","","","2"
"Rather agree","2015","inadequately","","","","","2"
"Rather agree","2015","middle vocational","","","","","2"
"Rather agree","2015","vocational + Abi","","","","","2"
"Rather agree","2015","higher vocational","","","","","2"
"Rather agree","2015","higher education","","","","","2"
"Rather agree","2015","general elemantary","","","","","2"
"Rather disagree","2015","in school","","","","","3"
"Rather disagree","2015","inadequately","","","","","3"
"Rather disagree","2015","middle vocational","","","","","3"
"Rather disagree","2015","general elemantary","","","","","3"
"Rather disagree","2015","higher education","","","","","3"
"Rather disagree","2015","higher vocational","","","","","3"
"Rather disagree","2015","vocational + Abi","","","","","3"
"Disagree fully","2016","in school","","","","","4"
"Disagree fully","2016","inadequately","","","","","4"
"Disagree fully","2016","general elemantary","","","","","4"
"Disagree fully","2016","middle vocational","","","","","4"
"Disagree fully","2016","higher education","","","","","4"
"Disagree fully","2016","vocational + Abi","","","","","4"
"Disagree fully","2016","higher vocational","","","","","4"
"Fully agree","2016","higher education","","","","","1"
"Fully agree","2016","in school","","","","","1"
"Fully agree","2016","inadequately","","","","","1"
"Fully agree","2016","middle vocational","","","","","1"
"Fully agree","2016","vocational + Abi","","","","","1"
"Fully agree","2016","higher vocational","","","","","1"
"Fully agree","2016","general elemantary","","","","","1"
"Rather agree","2016","higher education","","","","","2"
"Rather agree","2016","in school","","","","","2"
"Rather agree","2016","inadequately","","","","","2"
"Rather agree","2016","middle vocational","","","","","2"
"Rather agree","2016","vocational + Abi","","","","","2"
"Rather agree","2016","higher vocational","","","","","2"
"Rather agree","2016","general elemantary","","","","","2"
"Rather disagree","2016","in school","","","","","3"
"Rather disagree","2016","higher education","","","","","3"
"Rather disagree","2016","inadequately","","","","","3"
"Rather disagree","2016","general elemantary","","","","","3"
"Rather disagree","2016","middle vocational","","","","","3"
"Rather disagree","2016","vocational + Abi","","","","","3"
"Rather disagree","2016","higher vocational","","","","","3"
"Disagree fully","2017","in school","","","","","4"
"Disagree fully","2017","inadequately","","","","","4"
"Disagree fully","2017","general elemantary","","","","","4"
"Disagree fully","2017","middle vocational","","","","","4"
"Disagree fully","2017","vocational + Abi","","","","","4"
"Disagree fully","2017","higher vocational","","","","","4"
"Disagree fully","2017","higher education","","","","","4"
"Fully agree","2017","higher education","","","","","1"
"Fully agree","2017","in school","","","","","1"
"Fully agree","2017","vocational + Abi","","","","","1"
"Fully agree","2017","middle vocational","","","","","1"
"Fully agree","2017","inadequately","","","","","1"
"Fully agree","2017","higher vocational","","","","","1"
"Fully agree","2017","general elemantary","","","","","1"
"Rather agree","2017","in school","","","","","2"
"Rather agree","2017","inadequately","","","","","2"
"Rather agree","2017","higher education","","","","","2"
"Rather agree","2017","vocational + Abi","","","","","2"
"Rather agree","2017","middle vocational","","","","","2"
"Rather agree","2017","higher vocational","","","","","2"
"Rather agree","2017","general elemantary","","","","","2"
"Rather disagree","2017","in school","","","","","3"
"Rather disagree","2017","inadequately","","","","","3"
"Rather disagree","2017","general elemantary","","","","","3"
"Rather disagree","2017","middle vocational","","","","","3"
"Rather disagree","2017","higher education","","","","","3"
"Rather disagree","2017","vocational + Abi","","","","","3"
"Rather disagree","2017","higher vocational","","","","","3"
"Disagree fully","2018","in school","9","","","","4"
"Disagree fully","2018","inadequately","46","0.012692803403521","0.00768029323477021","0.0177053135722718","4"
"Disagree fully","2018","general elemantary","48","0.00981898916302993","0.0065046319058046","0.0131333464202553","4"
"Disagree fully","2018","middle vocational","174","0.0123552528129756","0.0103900801155513","0.0143204255103999","4"
"Disagree fully","2018","vocational + Abi","36","0.0167354687595767","0.0113653740707192","0.0221055634484342","4"
"Disagree fully","2018","higher vocational","29","","","","4"
"Disagree fully","2018","higher education","208","0.0266696418838786","0.0228850434249332","0.030454240342824","4"
"Fully agree","2018","higher education","1992","0.239565691423872","0.229539771214107","0.249591611633637","1"
"Fully agree","2018","middle vocational","5722","0.450254866173957","0.441404027416443","0.45910570493147","1"
"Fully agree","2018","vocational + Abi","825","0.364527915910708","0.344379474771372","0.384676357050044","1"
"Fully agree","2018","higher vocational","530","0.371078041535839","0.346186898959972","0.395969184111705","1"
"Fully agree","2018","in school","149","0.453416159442779","0.400422350840162","0.506409968045397","1"
"Fully agree","2018","inadequately","1263","0.63719527526524","0.615666313861442","0.658724236669038","1"
"Fully agree","2018","general elemantary","1997","0.554555911063223","0.537849702380453","0.571262119745993","1"
"Rather agree","2018","in school","138","0.37920395053213","0.327555280740179","0.43085262032408","2"
"Rather agree","2018","inadequately","482","0.280633810343113","0.260515321979367","0.300752298706858","2"
"Rather agree","2018","higher education","3291","0.500947908258832","0.489202981701247","0.512692834816416","2"
"Rather agree","2018","vocational + Abi","1015","0.460655289299049","0.439788815747846","0.481521762850252","2"
"Rather agree","2018","general elemantary","1162","0.374568873539262","0.358299747614119","0.390837999464406","2"
"Rather agree","2018","middle vocational","5064","0.436705102432789","0.427881690278578","0.445528514587","2"
"Rather agree","2018","higher vocational","685","0.485665772401905","0.459914108982908","0.511417435820901","2"
"Rather disagree","2018","higher vocational","203","0.117731030324764","0.101125230427459","0.134336830222068","3"
"Rather disagree","2018","middle vocational","1178","0.100684778580279","0.0953315916842884","0.106037965476269","3"
"Rather disagree","2018","in school","43","0.1325972668052","0.0964957107669638","0.168698822843436","3"
"Rather disagree","2018","inadequately","125","0.0694781109881263","0.0580929903577287","0.0808632316185239","3"
"Rather disagree","2018","general elemantary","193","0.0610562262344847","0.0530081254805007","0.0691043269884688","3"
"Rather disagree","2018","higher education","1471","0.232816758433418","0.222889307382701","0.242744209484134","3"
"Rather disagree","2018","vocational + Abi","316","0.158081326030666","0.142809070834009","0.173353581227323","3"
