"plh0194","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2005","indirect migration background","West Germany","","","",""
"Rather disagree","2005","indirect migration background","East Germany","","","",""
"Disagree fully","2005","no migration background","West Germany","","","",""
"Disagree fully","2005","no migration background","East Germany","","","",""
"Disagree fully","2005","direct migration background","West Germany","","","",""
"Disagree fully","2005","direct migration background","East Germany","","","",""
"Disagree fully","2005","indirect migration background","West Germany","","","",""
"Disagree fully","2005","indirect migration background","East Germany","","","",""
"Fully agree","2006","no migration background","West Germany","","","",""
"Fully agree","2006","no migration background","East Germany","","","",""
"Fully agree","2006","direct migration background","West Germany","","","",""
"Fully agree","2006","direct migration background","East Germany","","","",""
"Fully agree","2006","indirect migration background","West Germany","","","",""
"Fully agree","2006","indirect migration background","East Germany","","","",""
"Rather agree","2006","no migration background","West Germany","","","",""
"Rather agree","2006","no migration background","East Germany","","","",""
"Rather agree","2006","direct migration background","West Germany","","","",""
"Rather agree","2006","direct migration background","East Germany","","","",""
"Rather agree","2006","indirect migration background","West Germany","","","",""
"Rather agree","2006","indirect migration background","East Germany","","","",""
"Rather disagree","2006","no migration background","West Germany","","","",""
"Rather disagree","2006","no migration background","East Germany","","","",""
"Rather disagree","2006","direct migration background","West Germany","","","",""
"Rather disagree","2006","direct migration background","East Germany","","","",""
"Rather disagree","2006","indirect migration background","West Germany","","","",""
"Rather disagree","2006","indirect migration background","East Germany","","","",""
"Disagree fully","2006","no migration background","West Germany","","","",""
"Disagree fully","2006","no migration background","East Germany","","","",""
"Disagree fully","2006","direct migration background","West Germany","","","",""
"Disagree fully","2006","direct migration background","East Germany","","","",""
"Disagree fully","2006","indirect migration background","West Germany","","","",""
"Disagree fully","2006","indirect migration background","East Germany","","","",""
"Fully agree","2007","no migration background","West Germany","","","",""
"Fully agree","2007","no migration background","East Germany","","","",""
"Fully agree","2007","direct migration background","West Germany","","","",""
"Fully agree","2007","direct migration background","East Germany","","","",""
"Fully agree","2007","indirect migration background","West Germany","","","",""
"Fully agree","2007","indirect migration background","East Germany","","","",""
"Rather agree","2007","no migration background","West Germany","","","",""
"Rather agree","2007","no migration background","East Germany","","","",""
"Rather agree","2007","direct migration background","West Germany","","","",""
"Rather agree","2007","direct migration background","East Germany","","","",""
"Rather agree","2007","indirect migration background","West Germany","","","",""
"Rather agree","2007","indirect migration background","East Germany","","","",""
"Rather disagree","2007","no migration background","West Germany","","","",""
"Rather disagree","2007","no migration background","East Germany","","","",""
"Rather disagree","2007","direct migration background","West Germany","","","",""
"Rather disagree","2007","direct migration background","East Germany","","","",""
"Rather disagree","2007","indirect migration background","West Germany","","","",""
"Rather disagree","2007","indirect migration background","East Germany","","","",""
"Disagree fully","2007","no migration background","West Germany","","","",""
"Disagree fully","2007","no migration background","East Germany","","","",""
"Disagree fully","2007","direct migration background","West Germany","","","",""
"Disagree fully","2007","direct migration background","East Germany","","","",""
"Disagree fully","2007","indirect migration background","West Germany","","","",""
"Disagree fully","2007","indirect migration background","East Germany","","","",""
"Fully agree","2008","no migration background","West Germany","4802","0.411294794105597","0.402498061283749","0.420091526927446"
"Fully agree","2008","no migration background","East Germany","2134","0.47299643899541","0.458672419579133","0.487320458411686"
"Fully agree","2008","direct migration background","West Germany","889","0.486049969895281","0.4631066814634","0.508993258327162"
"Fully agree","2008","direct migration background","East Germany","41","0.606059206400309","0.49898716036697","0.713131252433649"
"Fully agree","2008","indirect migration background","West Germany","335","0.471350164361538","0.435089289041026","0.507611039682051"
"Fully agree","2008","indirect migration background","East Germany","21","","",""
"Rather agree","2008","no migration background","West Germany","5646","0.461625082511118","0.452712922703057","0.470537242319178"
"Rather agree","2008","no migration background","East Germany","1939","0.404097559111657","0.390018945614268","0.418176172609046"
"Rather agree","2008","direct migration background","West Germany","740","0.410420684740504","0.38783982380345","0.433001545677557"
"Rather agree","2008","direct migration background","East Germany","27","","",""
"Rather agree","2008","indirect migration background","West Germany","318","0.425940238298786","0.390020324206391","0.461860152391181"
"Rather agree","2008","indirect migration background","East Germany","14","","",""
"Rather disagree","2008","no migration background","West Germany","1362","0.110094459725122","0.104498809691862","0.115690109758382"
"Rather disagree","2008","no migration background","East Germany","505","0.103896634274734","0.0951425850520179","0.11265068349745"
"Rather disagree","2008","direct migration background","West Germany","168","0.0913403547157481","0.0781156274576833","0.104565081973813"
"Rather disagree","2008","direct migration background","East Germany","11","","",""
"Rather disagree","2008","indirect migration background","West Germany","68","0.0910595601939971","0.0701611673542052","0.111957953033789"
"Rather disagree","2008","indirect migration background","East Germany","7","","",""
"Disagree fully","2008","no migration background","West Germany","210","0.0169856636581628","0.0146756367270122","0.0192956905893134"
"Disagree fully","2008","no migration background","East Germany","89","0.0190093676181993","0.0150915388088136","0.022927196427585"
"Disagree fully","2008","direct migration background","West Germany","26","","",""
"Disagree fully","2008","direct migration background","East Germany","1","","",""
"Disagree fully","2008","indirect migration background","West Germany","7","","",""
"Disagree fully","2008","indirect migration background","East Germany","1","","",""
"Fully agree","2009","no migration background","West Germany","","","",""
"Fully agree","2009","no migration background","East Germany","","","",""
"Fully agree","2009","direct migration background","West Germany","","","",""
"Fully agree","2009","direct migration background","East Germany","","","",""
"Fully agree","2009","indirect migration background","West Germany","","","",""
"Fully agree","2009","indirect migration background","East Germany","","","",""
"Rather agree","2009","no migration background","West Germany","","","",""
"Rather agree","2009","no migration background","East Germany","","","",""
"Rather agree","2009","direct migration background","West Germany","","","",""
"Rather agree","2009","direct migration background","East Germany","","","",""
"Rather agree","2009","indirect migration background","West Germany","","","",""
"Rather agree","2009","indirect migration background","East Germany","","","",""
"Rather disagree","2009","no migration background","West Germany","","","",""
"Rather disagree","2009","no migration background","East Germany","","","",""
"Rather disagree","2009","direct migration background","West Germany","","","",""
"Rather disagree","2009","direct migration background","East Germany","","","",""
"Rather disagree","2009","indirect migration background","West Germany","","","",""
"Rather disagree","2009","indirect migration background","East Germany","","","",""
"Disagree fully","2009","no migration background","West Germany","","","",""
"Disagree fully","2009","no migration background","East Germany","","","",""
"Disagree fully","2009","direct migration background","West Germany","","","",""
"Disagree fully","2009","direct migration background","East Germany","","","",""
"Disagree fully","2009","indirect migration background","West Germany","","","",""
"Disagree fully","2009","indirect migration background","East Germany","","","",""
"Fully agree","2010","no migration background","West Germany","","","",""
"Fully agree","2010","no migration background","East Germany","","","",""
"Fully agree","2010","direct migration background","West Germany","","","",""
"Fully agree","2010","direct migration background","East Germany","","","",""
"Fully agree","2010","indirect migration background","West Germany","","","",""
"Fully agree","2010","indirect migration background","East Germany","","","",""
"Rather agree","2010","no migration background","West Germany","","","",""
"Rather agree","2010","no migration background","East Germany","","","",""
"Rather agree","2010","direct migration background","West Germany","","","",""
"Rather agree","2010","direct migration background","East Germany","","","",""
"Rather agree","2010","indirect migration background","West Germany","","","",""
"Rather agree","2010","indirect migration background","East Germany","","","",""
"Rather disagree","2010","no migration background","West Germany","","","",""
"Rather disagree","2010","no migration background","East Germany","","","",""
"Rather disagree","2010","direct migration background","West Germany","","","",""
"Rather disagree","2010","direct migration background","East Germany","","","",""
"Rather disagree","2010","indirect migration background","West Germany","","","",""
"Rather disagree","2010","indirect migration background","East Germany","","","",""
"Disagree fully","2010","no migration background","West Germany","","","",""
"Disagree fully","2010","no migration background","East Germany","","","",""
"Disagree fully","2010","direct migration background","West Germany","","","",""
"Disagree fully","2010","direct migration background","East Germany","","","",""
"Disagree fully","2010","indirect migration background","West Germany","","","",""
"Disagree fully","2010","indirect migration background","East Germany","","","",""
"Fully agree","2011","no migration background","West Germany","","","",""
"Fully agree","2011","no migration background","East Germany","","","",""
"Fully agree","2011","direct migration background","West Germany","","","",""
"Fully agree","2011","direct migration background","East Germany","","","",""
"Fully agree","2011","indirect migration background","West Germany","","","",""
"Fully agree","2011","indirect migration background","East Germany","","","",""
"Rather agree","2011","no migration background","West Germany","","","",""
"Rather agree","2011","no migration background","East Germany","","","",""
"Rather agree","2011","direct migration background","West Germany","","","",""
"Rather agree","2011","direct migration background","East Germany","","","",""
"Rather agree","2011","indirect migration background","West Germany","","","",""
"Rather agree","2011","indirect migration background","East Germany","","","",""
"Rather disagree","2011","no migration background","West Germany","","","",""
"Rather disagree","2011","no migration background","East Germany","","","",""
"Rather disagree","2011","direct migration background","West Germany","","","",""
"Rather disagree","2011","direct migration background","East Germany","","","",""
"Rather disagree","2011","indirect migration background","West Germany","","","",""
"Rather disagree","2011","indirect migration background","East Germany","","","",""
"Disagree fully","2011","no migration background","West Germany","","","",""
"Disagree fully","2011","no migration background","East Germany","","","",""
"Disagree fully","2011","direct migration background","West Germany","","","",""
"Disagree fully","2011","direct migration background","East Germany","","","",""
"Disagree fully","2011","indirect migration background","West Germany","","","",""
"Disagree fully","2011","indirect migration background","East Germany","","","",""
"Fully agree","2012","no migration background","West Germany","","","",""
"Fully agree","2012","no migration background","East Germany","","","",""
"Fully agree","2012","direct migration background","West Germany","","","",""
"Fully agree","2012","direct migration background","East Germany","","","",""
"Fully agree","2012","indirect migration background","West Germany","","","",""
"Fully agree","2012","indirect migration background","East Germany","","","",""
"Rather agree","2012","no migration background","West Germany","","","",""
"Rather agree","2012","no migration background","East Germany","","","",""
"Rather agree","2012","direct migration background","West Germany","","","",""
"Rather agree","2012","direct migration background","East Germany","","","",""
"Rather agree","2012","indirect migration background","West Germany","","","",""
"Rather agree","2012","indirect migration background","East Germany","","","",""
"Rather disagree","2012","no migration background","West Germany","","","",""
"Rather disagree","2012","no migration background","East Germany","","","",""
"Rather disagree","2012","direct migration background","West Germany","","","",""
"Rather disagree","2012","direct migration background","East Germany","","","",""
"Rather disagree","2012","indirect migration background","West Germany","","","",""
"Rather disagree","2012","indirect migration background","East Germany","","","",""
"Disagree fully","2012","no migration background","West Germany","","","",""
"Disagree fully","2012","no migration background","East Germany","","","",""
"Disagree fully","2012","direct migration background","West Germany","","","",""
"Disagree fully","2012","direct migration background","East Germany","","","",""
"Disagree fully","2012","indirect migration background","West Germany","","","",""
"Disagree fully","2012","indirect migration background","East Germany","","","",""
"Fully agree","2013","no migration background","West Germany","6400","0.417517506986186","0.409914135732139","0.425120878240234"
"Fully agree","2013","no migration background","East Germany","2511","0.469199238437777","0.456038941938152","0.482359534937402"
"Fully agree","2013","direct migration background","West Germany","1153","0.428234481417368","0.408849407404032","0.447619555430705"
"Fully agree","2013","direct migration background","East Germany","62","0.600794094362551","0.518787436343805","0.682800752381297"
"Fully agree","2013","indirect migration background","West Germany","476","0.384302856549672","0.355661170073084","0.412944543026261"
"Fully agree","2013","indirect migration background","East Germany","33","0.334337091101672","0.228274861145408","0.440399321057936"
"Rather agree","2013","no migration background","West Germany","7645","0.456241023369247","0.448561614360168","0.463920432378327"
"Rather agree","2013","no migration background","East Germany","2402","0.421364796274985","0.408343542393996","0.434386050155973"
"Rather agree","2013","direct migration background","West Germany","1087","0.441809643022349","0.42235485844119","0.461264427603507"
"Rather agree","2013","direct migration background","East Germany","61","0.310903952396149","0.233396973608898","0.388410931183399"
"Rather agree","2013","indirect migration background","West Germany","506","0.473760706814768","0.444360568998157","0.503160844631379"
"Rather agree","2013","indirect migration background","East Germany","35","0.561114867551269","0.449546104672585","0.672683630429954"
"Rather disagree","2013","no migration background","West Germany","1885","0.110505545724246","0.105671719071469","0.115339372377024"
"Rather disagree","2013","no migration background","East Germany","540","0.0990317576033069","0.0911547141528785","0.106908801053735"
"Rather disagree","2013","direct migration background","West Germany","231","0.115396012764534","0.102879379892713","0.127912645636355"
"Rather disagree","2013","direct migration background","East Germany","11","","",""
"Rather disagree","2013","indirect migration background","West Germany","113","0.131012082813039","0.111144695642595","0.150879469983482"
"Rather disagree","2013","indirect migration background","East Germany","7","","",""
"Disagree fully","2013","no migration background","West Germany","230","0.0157359239203197","0.0138171254940421","0.0176547223465973"
"Disagree fully","2013","no migration background","East Germany","71","0.0104042076839316","0.00772840131884102","0.0130800140490221"
"Disagree fully","2013","direct migration background","West Germany","32","0.0145598627957493","0.00986728554292117","0.0192524400485775"
"Disagree fully","2013","direct migration background","East Germany","3","","",""
"Disagree fully","2013","indirect migration background","West Germany","13","","",""
"Disagree fully","2013","indirect migration background","East Germany","1","","",""
"Fully agree","2014","no migration background","West Germany","","","",""
"Fully agree","2014","no migration background","East Germany","","","",""
"Fully agree","2014","direct migration background","West Germany","","","",""
"Fully agree","2014","direct migration background","East Germany","","","",""
"Fully agree","2014","indirect migration background","West Germany","","","",""
"Fully agree","2014","indirect migration background","East Germany","","","",""
"Rather agree","2014","no migration background","West Germany","","","",""
"Rather agree","2014","no migration background","East Germany","","","",""
"Rather agree","2014","direct migration background","West Germany","","","",""
"Rather agree","2014","direct migration background","East Germany","","","",""
"Rather agree","2014","indirect migration background","West Germany","","","",""
"Rather agree","2014","indirect migration background","East Germany","","","",""
"Rather disagree","2014","no migration background","West Germany","","","",""
"Rather disagree","2014","no migration background","East Germany","","","",""
"Rather disagree","2014","direct migration background","West Germany","","","",""
"Rather disagree","2014","direct migration background","East Germany","","","",""
"Rather disagree","2014","indirect migration background","West Germany","","","",""
"Rather disagree","2014","indirect migration background","East Germany","","","",""
"Disagree fully","2014","no migration background","West Germany","","","",""
"Disagree fully","2014","no migration background","East Germany","","","",""
"Disagree fully","2014","direct migration background","West Germany","","","",""
"Disagree fully","2014","direct migration background","East Germany","","","",""
"Disagree fully","2014","indirect migration background","West Germany","","","",""
"Disagree fully","2014","indirect migration background","East Germany","","","",""
"Fully agree","2015","no migration background","West Germany","","","",""
"Fully agree","2015","no migration background","East Germany","","","",""
"Fully agree","2015","direct migration background","West Germany","","","",""
"Fully agree","2015","direct migration background","East Germany","","","",""
"Fully agree","2015","indirect migration background","West Germany","","","",""
"Fully agree","2015","indirect migration background","East Germany","","","",""
"Rather agree","2015","no migration background","West Germany","","","",""
"Rather agree","2015","no migration background","East Germany","","","",""
"Rather agree","2015","direct migration background","West Germany","","","",""
"Rather agree","2015","direct migration background","East Germany","","","",""
"Rather agree","2015","indirect migration background","West Germany","","","",""
"Rather agree","2015","indirect migration background","East Germany","","","",""
"Rather disagree","2015","no migration background","West Germany","","","",""
"Rather disagree","2015","no migration background","East Germany","","","",""
"Rather disagree","2015","direct migration background","West Germany","","","",""
"Rather disagree","2015","direct migration background","East Germany","","","",""
"Rather disagree","2015","indirect migration background","West Germany","","","",""
"Rather disagree","2015","indirect migration background","East Germany","","","",""
"Disagree fully","2015","no migration background","West Germany","","","",""
"Disagree fully","2015","no migration background","East Germany","","","",""
"Disagree fully","2015","direct migration background","West Germany","","","",""
"Disagree fully","2015","direct migration background","East Germany","","","",""
"Disagree fully","2015","indirect migration background","West Germany","","","",""
"Disagree fully","2015","indirect migration background","East Germany","","","",""
"Fully agree","2016","no migration background","West Germany","","","",""
"Fully agree","2016","no migration background","East Germany","","","",""
"Fully agree","2016","direct migration background","West Germany","","","",""
"Fully agree","2016","direct migration background","East Germany","","","",""
"Fully agree","2016","indirect migration background","West Germany","","","",""
"Fully agree","2016","indirect migration background","East Germany","","","",""
"Rather agree","2016","no migration background","West Germany","","","",""
"Rather agree","2016","no migration background","East Germany","","","",""
"Rather agree","2016","direct migration background","West Germany","","","",""
"Rather agree","2016","direct migration background","East Germany","","","",""
"Rather agree","2016","indirect migration background","West Germany","","","",""
"Rather agree","2016","indirect migration background","East Germany","","","",""
"Rather disagree","2016","no migration background","West Germany","","","",""
"Rather disagree","2016","no migration background","East Germany","","","",""
"Rather disagree","2016","direct migration background","West Germany","","","",""
"Rather disagree","2016","direct migration background","East Germany","","","",""
"Rather disagree","2016","indirect migration background","West Germany","","","",""
"Rather disagree","2016","indirect migration background","East Germany","","","",""
"Disagree fully","2016","no migration background","West Germany","","","",""
"Disagree fully","2016","no migration background","East Germany","","","",""
"Disagree fully","2016","direct migration background","West Germany","","","",""
"Disagree fully","2016","direct migration background","East Germany","","","",""
"Disagree fully","2016","indirect migration background","West Germany","","","",""
"Disagree fully","2016","indirect migration background","East Germany","","","",""
"Fully agree","2017","no migration background","West Germany","","","",""
"Fully agree","2017","no migration background","East Germany","","","",""
"Fully agree","2017","direct migration background","West Germany","","","",""
"Fully agree","2017","direct migration background","East Germany","","","",""
"Fully agree","2017","indirect migration background","West Germany","","","",""
"Fully agree","2017","indirect migration background","East Germany","","","",""
"Rather agree","2017","no migration background","West Germany","","","",""
"Rather agree","2017","no migration background","East Germany","","","",""
"Rather agree","2017","direct migration background","West Germany","","","",""
"Rather agree","2017","direct migration background","East Germany","","","",""
"Rather agree","2017","indirect migration background","West Germany","","","",""
"Rather agree","2017","indirect migration background","East Germany","","","",""
"Rather disagree","2017","no migration background","West Germany","","","",""
"Rather disagree","2017","no migration background","East Germany","","","",""
"Rather disagree","2017","direct migration background","West Germany","","","",""
"Rather disagree","2017","direct migration background","East Germany","","","",""
"Rather disagree","2017","indirect migration background","West Germany","","","",""
"Rather disagree","2017","indirect migration background","East Germany","","","",""
"Disagree fully","2017","no migration background","West Germany","","","",""
"Disagree fully","2017","no migration background","East Germany","","","",""
"Disagree fully","2017","direct migration background","West Germany","","","",""
"Disagree fully","2017","direct migration background","East Germany","","","",""
"Disagree fully","2017","indirect migration background","West Germany","","","",""
"Disagree fully","2017","indirect migration background","East Germany","","","",""
"Fully agree","2018","no migration background","West Germany","5193","0.370606757501297","0.362752182777092","0.378461332225503"
"Fully agree","2018","no migration background","East Germany","2269","0.452791775809135","0.439052234209906","0.466531317408364"
"Fully agree","2018","direct migration background","West Germany","4256","0.484535901880351","0.473095832105955","0.495975971654746"
"Fully agree","2018","direct migration background","East Germany","526","0.373686493085064","0.341974106960345","0.405398879209783"
"Fully agree","2018","indirect migration background","West Germany","729","0.429080109703238","0.40462100770983","0.453539211696645"
"Fully agree","2018","indirect migration background","East Germany","56","0.42497221204931","0.337253376361464","0.512691047737157"
"Rather agree","2018","no migration background","West Germany","6826","0.468667398399915","0.460551799491882","0.476782997307948"
"Rather agree","2018","no migration background","East Germany","2140","0.432364571061218","0.418690228126836","0.446038913995599"
"Rather agree","2018","direct migration background","West Germany","2320","0.383542915195206","0.372412153422954","0.394673676967457"
"Rather agree","2018","direct migration background","East Germany","292","0.448721285414276","0.416118607068613","0.481323963759939"
"Rather agree","2018","indirect migration background","West Germany","624","0.410113184364803","0.385806823571885","0.434419545157721"
"Rather agree","2018","indirect migration background","East Germany","48","0.455873027871984","0.367495825103357","0.544250230640612"
"Rather disagree","2018","no migration background","West Germany","2237","0.143265610245551","0.137567917208541","0.148963303282561"
"Rather disagree","2018","no migration background","East Germany","532","0.0980219631689799","0.0898145489983489","0.106229377339611"
"Rather disagree","2018","direct migration background","West Germany","587","0.113293800340937","0.106038432657121","0.120549168024753"
"Rather disagree","2018","direct migration background","East Germany","58","0.137911772499293","0.115309304710723","0.160514240287862"
"Rather disagree","2018","indirect migration background","West Germany","200","0.149690318500982","0.132059635054003","0.16732100194796"
"Rather disagree","2018","indirect migration background","East Germany","16","","",""
"Disagree fully","2018","no migration background","West Germany","268","0.0174602338532367","0.0153301089622941","0.0195903587441793"
"Disagree fully","2018","no migration background","East Germany","101","0.0168216899606669","0.0132719411122075","0.0203714388091263"
"Disagree fully","2018","direct migration background","West Germany","168","0.0186273825835066","0.0155323917540924","0.0217223734129207"
"Disagree fully","2018","direct migration background","East Germany","18","","",""
"Disagree fully","2018","indirect migration background","West Germany","20","","",""
"Disagree fully","2018","indirect migration background","East Germany","2","","",""
