"plh0194","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2010","Not Employed","East Germany","","","",""
"Rather disagree","2010","Employed","West Germany","","","",""
"Rather disagree","2010","Employed","East Germany","","","",""
"Disagree fully","2010","Not Employed","West Germany","","","",""
"Disagree fully","2010","Not Employed","East Germany","","","",""
"Disagree fully","2010","Employed","West Germany","","","",""
"Disagree fully","2010","Employed","East Germany","","","",""
"Fully agree","2011","Not Employed","West Germany","","","",""
"Fully agree","2011","Not Employed","East Germany","","","",""
"Fully agree","2011","Employed","West Germany","","","",""
"Fully agree","2011","Employed","East Germany","","","",""
"Rather agree","2011","Not Employed","West Germany","","","",""
"Rather agree","2011","Not Employed","East Germany","","","",""
"Rather agree","2011","Employed","West Germany","","","",""
"Rather agree","2011","Employed","East Germany","","","",""
"Rather disagree","2011","Not Employed","West Germany","","","",""
"Rather disagree","2011","Not Employed","East Germany","","","",""
"Rather disagree","2011","Employed","West Germany","","","",""
"Rather disagree","2011","Employed","East Germany","","","",""
"Disagree fully","2011","Not Employed","West Germany","","","",""
"Disagree fully","2011","Not Employed","East Germany","","","",""
"Disagree fully","2011","Employed","West Germany","","","",""
"Disagree fully","2011","Employed","East Germany","","","",""
"Fully agree","2012","Not Employed","West Germany","","","",""
"Fully agree","2012","Not Employed","East Germany","","","",""
"Fully agree","2012","Employed","West Germany","","","",""
"Fully agree","2012","Employed","East Germany","","","",""
"Rather agree","2012","Not Employed","West Germany","","","",""
"Rather agree","2012","Not Employed","East Germany","","","",""
"Rather agree","2012","Employed","West Germany","","","",""
"Rather agree","2012","Employed","East Germany","","","",""
"Rather disagree","2012","Not Employed","West Germany","","","",""
"Rather disagree","2012","Not Employed","East Germany","","","",""
"Rather disagree","2012","Employed","West Germany","","","",""
"Rather disagree","2012","Employed","East Germany","","","",""
"Disagree fully","2012","Not Employed","West Germany","","","",""
"Disagree fully","2012","Not Employed","East Germany","","","",""
"Disagree fully","2012","Employed","West Germany","","","",""
"Disagree fully","2012","Employed","East Germany","","","",""
"Fully agree","2013","Not Employed","West Germany","3098","0.480495442996679","0.468457373643723","0.492533512349635"
"Fully agree","2013","Not Employed","East Germany","1150","0.544599073177736","0.523606984600088","0.565591161755384"
"Fully agree","2013","Employed","West Germany","4931","0.378967698376417","0.370677262507881","0.387258134244954"
"Fully agree","2013","Employed","East Germany","1456","0.420088227135788","0.403908869086126","0.43626758518545"
"Rather agree","2013","Not Employed","West Germany","2855","0.419014664868169","0.407126502711732","0.430902827024605"
"Rather agree","2013","Not Employed","East Germany","839","0.376820189907865","0.356393687219178","0.397246692596552"
"Rather agree","2013","Employed","West Germany","6383","0.477470838239884","0.468934966815031","0.486006709664737"
"Rather agree","2013","Employed","East Germany","1659","0.450242761210652","0.43393407728719","0.466551445134114"
"Rather disagree","2013","Not Employed","West Germany","574","0.0863933180906424","0.0796241198263787","0.0931625163549062"
"Rather disagree","2013","Not Employed","East Germany","154","0.0711146828468674","0.0602808798512767","0.0819484858424581"
"Rather disagree","2013","Employed","West Germany","1655","0.127301995516031","0.1216060114013","0.132997979630763"
"Rather disagree","2013","Employed","East Germany","404","0.117393297055983","0.106841769712158","0.127944824399808"
"Disagree fully","2013","Not Employed","West Germany","90","0.0140965740445101","0.0112560955861312","0.016937052502889"
"Disagree fully","2013","Not Employed","East Germany","19","","",""
"Disagree fully","2013","Employed","West Germany","185","0.0162594678676677","0.0140981799824303","0.0184207557529051"
"Disagree fully","2013","Employed","East Germany","56","0.0122757145975768","0.00866617903214115","0.0158852501630125"
"Fully agree","2014","Not Employed","West Germany","","","",""
"Fully agree","2014","Not Employed","East Germany","","","",""
"Fully agree","2014","Employed","West Germany","","","",""
"Fully agree","2014","Employed","East Germany","","","",""
"Rather agree","2014","Not Employed","West Germany","","","",""
"Rather agree","2014","Not Employed","East Germany","","","",""
"Rather agree","2014","Employed","West Germany","","","",""
"Rather agree","2014","Employed","East Germany","","","",""
"Rather disagree","2014","Not Employed","West Germany","","","",""
"Rather disagree","2014","Not Employed","East Germany","","","",""
"Rather disagree","2014","Employed","West Germany","","","",""
"Rather disagree","2014","Employed","East Germany","","","",""
"Disagree fully","2014","Not Employed","West Germany","","","",""
"Disagree fully","2014","Not Employed","East Germany","","","",""
"Disagree fully","2014","Employed","West Germany","","","",""
"Disagree fully","2014","Employed","East Germany","","","",""
"Fully agree","2015","Not Employed","West Germany","","","",""
"Fully agree","2015","Not Employed","East Germany","","","",""
"Fully agree","2015","Employed","West Germany","","","",""
"Fully agree","2015","Employed","East Germany","","","",""
"Rather agree","2015","Not Employed","West Germany","","","",""
"Rather agree","2015","Not Employed","East Germany","","","",""
"Rather agree","2015","Employed","West Germany","","","",""
"Rather agree","2015","Employed","East Germany","","","",""
"Rather disagree","2015","Not Employed","West Germany","","","",""
"Rather disagree","2015","Not Employed","East Germany","","","",""
"Rather disagree","2015","Employed","West Germany","","","",""
"Rather disagree","2015","Employed","East Germany","","","",""
"Disagree fully","2015","Not Employed","West Germany","","","",""
"Disagree fully","2015","Not Employed","East Germany","","","",""
"Disagree fully","2015","Employed","West Germany","","","",""
"Disagree fully","2015","Employed","East Germany","","","",""
"Fully agree","2016","Not Employed","West Germany","","","",""
"Fully agree","2016","Not Employed","East Germany","","","",""
"Fully agree","2016","Employed","West Germany","","","",""
"Fully agree","2016","Employed","East Germany","","","",""
"Rather agree","2016","Not Employed","West Germany","","","",""
"Rather agree","2016","Not Employed","East Germany","","","",""
"Rather agree","2016","Employed","West Germany","","","",""
"Rather agree","2016","Employed","East Germany","","","",""
"Rather disagree","2016","Not Employed","West Germany","","","",""
"Rather disagree","2016","Not Employed","East Germany","","","",""
"Rather disagree","2016","Employed","West Germany","","","",""
"Rather disagree","2016","Employed","East Germany","","","",""
"Disagree fully","2016","Not Employed","West Germany","","","",""
"Disagree fully","2016","Not Employed","East Germany","","","",""
"Disagree fully","2016","Employed","West Germany","","","",""
"Disagree fully","2016","Employed","East Germany","","","",""
"Fully agree","2017","Not Employed","West Germany","","","",""
"Fully agree","2017","Not Employed","East Germany","","","",""
"Fully agree","2017","Employed","West Germany","","","",""
"Fully agree","2017","Employed","East Germany","","","",""
"Rather agree","2017","Not Employed","West Germany","","","",""
"Rather agree","2017","Not Employed","East Germany","","","",""
"Rather agree","2017","Employed","West Germany","","","",""
"Rather agree","2017","Employed","East Germany","","","",""
"Rather disagree","2017","Not Employed","West Germany","","","",""
"Rather disagree","2017","Not Employed","East Germany","","","",""
"Rather disagree","2017","Employed","West Germany","","","",""
"Rather disagree","2017","Employed","East Germany","","","",""
"Disagree fully","2017","Not Employed","West Germany","","","",""
"Disagree fully","2017","Not Employed","East Germany","","","",""
"Disagree fully","2017","Employed","West Germany","","","",""
"Disagree fully","2017","Employed","East Germany","","","",""
"Fully agree","2018","Not Employed","West Germany","4816","0.470005568324602","0.459736951954626","0.480274184694578"
"Fully agree","2018","Not Employed","East Germany","1357","0.522346331539764","0.502631757946219","0.54206090513331"
"Fully agree","2018","Employed","West Germany","5362","0.355511088274661","0.347680199619951","0.363341976929372"
"Fully agree","2018","Employed","East Germany","1494","0.4059087999435","0.389849717778938","0.421967882108061"
"Rather agree","2018","Not Employed","West Germany","3264","0.416558557873628","0.406415674268684","0.426701441478572"
"Rather agree","2018","Not Employed","East Germany","889","0.380706964810388","0.361542572006658","0.399871357614119"
"Rather agree","2018","Employed","West Germany","6506","0.466616036521272","0.458454413035455","0.474777660007088"
"Rather agree","2018","Employed","East Germany","1591","0.463735851536576","0.447427703500383","0.480043999572768"
"Rather disagree","2018","Not Employed","West Germany","827","0.101377095414978","0.0951672121236456","0.10758697870631"
"Rather disagree","2018","Not Employed","East Germany","178","0.0794721383151816","0.0687969026047398","0.0901473740256234"
"Rather disagree","2018","Employed","West Germany","2197","0.157846950618104","0.151882226525228","0.163811674710979"
"Rather disagree","2018","Employed","East Germany","428","0.112413780385728","0.102083907460857","0.122743653310599"
"Disagree fully","2018","Not Employed","West Germany","168","0.0120587783867921","0.00981312882625921","0.014304427947325"
"Disagree fully","2018","Not Employed","East Germany","42","0.0174745653346656","0.0123029448537361","0.0226461858155952"
"Disagree fully","2018","Employed","West Germany","288","0.0200259245859634","0.0177341055086957","0.0223177436632311"
"Disagree fully","2018","Employed","East Germany","79","0.0179415681341966","0.0136006780341911","0.0222824582342021"
