"plh0194","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Fully agree","2003","Berlin","Urban Area","332","0.406522768346268","0.373126953280401","0.439918583412135","1"
"Fully agree","2003","Berlin","Rural Area","","","","","1"
"Fully agree","2003","Brandenburg","Urban Area","24","","","","1"
"Fully agree","2003","Brandenburg","Rural Area","423","0.48163681274534","0.448567497136911","0.51470612835377","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Urban Area","40","0.699019487454642","0.593798955929406","0.804240018979878","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Rural Area","244","0.590912871074602","0.545686702494017","0.636139039655187","1"
"Fully agree","2003","Saxony","Urban Area","330","0.440411410250209","0.40561708484117","0.475205735659249","1"
"Fully agree","2003","Saxony","Rural Area","377","0.470482136747591","0.436607320904417","0.504356952590765","1"
"Fully agree","2003","Saxony-Anhalt","Urban Area","118","0.52717164197701","0.464782600200309","0.589560683753711","1"
"Fully agree","2003","Saxony-Anhalt","Rural Area","383","0.564791389929661","0.527825442596779","0.601757337262542","1"
"Fully agree","2003","Thuringia","Urban Area","119","0.358645299881031","0.303255019964052","0.414035579798011","1"
"Fully agree","2003","Thuringia","Rural Area","336","0.528746590722646","0.490864301395799","0.566628880049492","1"
"Rather agree","2003","Schleswig-Holstein","Rural Area","174","0.440767802281594","0.390717903199229","0.490817701363959","2"
"Rather agree","2003","Hamburg","Urban Area","140","0.414110992701597","0.358185990047311","0.470035995355883","2"
"Rather agree","2003","Hamburg","Rural Area","","","","","2"
"Rather agree","2003","Bremen","Rural Area","","","","","2"
"Rather agree","2003","Lower Saxony","Urban Area","410","0.43029502882111","0.39928051954181","0.461309538100411","2"
"Rather agree","2003","Lower Saxony","Rural Area","450","0.471943984087817","0.439825182875081","0.504062785300553","2"
"Rather agree","2003","Bremen","Urban Area","55","0.299686562555721","0.231222331861826","0.368150793249616","2"
"Rather agree","2003","Schleswig-Holstein","Urban Area","127","0.420421850410875","0.36341192289879","0.477431777922959","2"
"Rather agree","2003","North Rhine-Westphalia","Urban Area","1902","0.407828263007905","0.393550598562834","0.422105927452975","2"
"Rather agree","2003","North Rhine-Westphalia","Rural Area","27","","","","2"
"Rather agree","2003","Hesse","Urban Area","533","0.395063043227206","0.367731735586273","0.42239435086814","2"
"Rather agree","2003","Hesse","Rural Area","106","0.409302699616771","0.35076060690483","0.467844792328712","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Urban Area","362","0.334763397356316","0.305915870556098","0.363610924156534","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Rural Area","112","0.34665401518597","0.294673583029405","0.398634447342534","2"
"Rather agree","2003","Baden-Württemberg","Urban Area","1128","0.436997415319758","0.417404516524497","0.45659031411502","2"
"Rather agree","2003","Baden-Württemberg","Rural Area","119","0.553718218260673","0.489474131706369","0.617962304814978","2"
"Rather agree","2003","Bavaria","Urban Area","825","0.487818208076301","0.463100905763239","0.512535510389364","2"
"Rather agree","2003","Bavaria","Rural Area","811","0.536544940401648","0.51179964414541","0.561290236657886","2"
"Rather agree","2003","Berlin","Rural Area","","","","","2"
"Rather agree","2003","Berlin","Urban Area","354","0.438712156034421","0.40497330944396","0.472451002624881","2"
"Rather agree","2003","Brandenburg","Urban Area","29","","","","2"
"Rather agree","2003","Brandenburg","Rural Area","381","0.428170959907481","0.395422566259589","0.460919353555373","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","Urban Area","23","","","","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","Rural Area","157","0.292771153005286","0.250914520075643","0.334627785934929","2"
"Rather agree","2003","Saxony","Urban Area","371","0.453066177430657","0.418176823601618","0.487955531259696","2"
"Rather agree","2003","Saxony","Rural Area","376","0.434283166538126","0.400643543965193","0.467922789111059","2"
"Rather agree","2003","Saxony-Anhalt","Rural Area","245","0.334215927608407","0.299044553222027","0.369387301994787","2"
"Rather agree","2003","Thuringia","Rural Area","247","0.351927718265158","0.315684760378704","0.388170676151612","2"
"Rather agree","2003","Saxony-Anhalt","Urban Area","108","0.391910384604052","0.330906468302799","0.452914300905305","2"
"Rather agree","2003","Thuringia","Urban Area","123","0.424983324499515","0.367890962394154","0.482075686604876","2"
"Rather disagree","2003","Schleswig-Holstein","Rural Area","54","0.133507673760875","0.0992200280704425","0.167795319451308","3"
"Rather disagree","2003","Hamburg","Urban Area","27","","","","3"
"Rather disagree","2003","Hamburg","Rural Area","","","","","3"
"Rather disagree","2003","Lower Saxony","Urban Area","97","0.100897951344336","0.0820309703097145","0.119764932378958","3"
"Rather disagree","2003","Lower Saxony","Rural Area","74","0.0736788866598481","0.0568704852265777","0.0904872880931186","3"
"Rather disagree","2003","Bremen","Urban Area","23","","","","3"
"Rather disagree","2003","Bremen","Rural Area","","","","","3"
"Rather disagree","2003","North Rhine-Westphalia","Urban Area","464","0.099871997595417","0.0911609842758317","0.108583010915002","3"
"Rather disagree","2003","North Rhine-Westphalia","Rural Area","6","","","","3"
"Rather disagree","2003","Schleswig-Holstein","Urban Area","64","0.218641095418317","0.17090542488972","0.266376765946913","3"
"Rather disagree","2003","Hesse","Urban Area","142","0.128490919782131","0.109782188948976","0.147199650615287","3"
"Rather disagree","2003","Hesse","Rural Area","24","","","","3"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Urban Area","122","0.124631281233195","0.104440153554197","0.144822408912194","3"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Rural Area","51","0.151641381175281","0.112465501325063","0.190817261025499","3"
"Rather disagree","2003","Baden-Württemberg","Rural Area","25","","","","3"
"Rather disagree","2003","Bavaria","Urban Area","139","0.0859419349309644","0.0720823745572621","0.0998014953046666","3"
"Rather disagree","2003","Bavaria","Rural Area","130","0.0662504194927194","0.0539081416733979","0.0785926973120409","3"
"Rather disagree","2003","Baden-Württemberg","Urban Area","285","0.104362481442346","0.0922859447797171","0.116439018104974","3"
"Rather disagree","2003","Berlin","Urban Area","123","0.135526895314465","0.112254768920716","0.158799021708214","3"
"Rather disagree","2003","Berlin","Rural Area","","","","","3"
"Rather disagree","2003","Brandenburg","Urban Area","16","","","","3"
"Rather disagree","2003","Brandenburg","Rural Area","63","0.0745968062931771","0.0572078342777394","0.0919857783086148","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","Urban Area","7","","","","3"
"Rather disagree","2003","Mecklenburg-Western Pomerania","Rural Area","42","0.0927383611641208","0.066056498331339","0.119420223996903","3"
"Rather disagree","2003","Saxony","Urban Area","69","0.090901116043101","0.0707529795432871","0.111049252542915","3"
"Rather disagree","2003","Saxony","Rural Area","66","0.0743994279069905","0.0565895201174874","0.0922093356964937","3"
"Rather disagree","2003","Saxony-Anhalt","Rural Area","57","0.0906560852863346","0.0692483054121294","0.11206386516054","3"
"Rather disagree","2003","Saxony-Anhalt","Urban Area","17","","","","3"
"Rather disagree","2003","Thuringia","Rural Area","65","0.0861252022437821","0.0648343202994947","0.10741608418807","3"
"Rather disagree","2003","Thuringia","Urban Area","37","0.163259729647715","0.120573605890568","0.205945853404862","3"
"Disagree fully","2004","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2004","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2004","Hamburg","Urban Area","","","","","4"
"Disagree fully","2004","Hamburg","Rural Area","","","","","4"
"Disagree fully","2004","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2004","Bremen","Rural Area","","","","","4"
"Disagree fully","2004","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2004","Bremen","Urban Area","","","","","4"
"Disagree fully","2004","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2004","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2004","Hesse","Urban Area","","","","","4"
"Disagree fully","2004","Hesse","Rural Area","","","","","4"
"Disagree fully","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2004","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2004","Bavaria","Urban Area","","","","","4"
"Disagree fully","2004","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2004","Bavaria","Rural Area","","","","","4"
"Disagree fully","2004","Berlin","Rural Area","","","","","4"
"Disagree fully","2004","Brandenburg","Urban Area","","","","","4"
"Disagree fully","2004","Berlin","Urban Area","","","","","4"
"Disagree fully","2004","Brandenburg","Rural Area","","","","","4"
"Disagree fully","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Disagree fully","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Disagree fully","2004","Saxony","Urban Area","","","","","4"
"Disagree fully","2004","Saxony","Rural Area","","","","","4"
"Disagree fully","2004","Saxony-Anhalt","Urban Area","","","","","4"
"Disagree fully","2004","Saxony-Anhalt","Rural Area","","","","","4"
"Disagree fully","2004","Thuringia","Urban Area","","","","","4"
"Disagree fully","2004","Thuringia","Rural Area","","","","","4"
"Fully agree","2004","Schleswig-Holstein","Urban Area","","","","","1"
"Fully agree","2004","Schleswig-Holstein","Rural Area","","","","","1"
"Fully agree","2004","Hamburg","Urban Area","","","","","1"
"Fully agree","2004","Hamburg","Rural Area","","","","","1"
"Fully agree","2004","Lower Saxony","Urban Area","","","","","1"
"Fully agree","2004","Lower Saxony","Rural Area","","","","","1"
"Fully agree","2004","Bremen","Urban Area","","","","","1"
"Fully agree","2004","Bremen","Rural Area","","","","","1"
"Fully agree","2004","North Rhine-Westphalia","Urban Area","","","","","1"
"Fully agree","2004","North Rhine-Westphalia","Rural Area","","","","","1"
"Fully agree","2004","Hesse","Urban Area","","","","","1"
"Fully agree","2004","Hesse","Rural Area","","","","","1"
"Fully agree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Fully agree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Fully agree","2004","Baden-Württemberg","Urban Area","","","","","1"
"Fully agree","2004","Baden-Württemberg","Rural Area","","","","","1"
"Fully agree","2004","Bavaria","Urban Area","","","","","1"
"Fully agree","2004","Bavaria","Rural Area","","","","","1"
"Fully agree","2004","Berlin","Urban Area","","","","","1"
"Fully agree","2004","Berlin","Rural Area","","","","","1"
"Fully agree","2004","Brandenburg","Urban Area","","","","","1"
"Fully agree","2004","Brandenburg","Rural Area","","","","","1"
"Fully agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2004","Saxony","Urban Area","","","","","1"
"Fully agree","2004","Saxony","Rural Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2004","Thuringia","Urban Area","","","","","1"
"Fully agree","2004","Thuringia","Rural Area","","","","","1"
"Rather agree","2004","Hamburg","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2004","Hamburg","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2004","Bremen","Urban Area","","","","","2"
"Rather agree","2004","Bremen","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2004","Bavaria","Rural Area","","","","","2"
"Rather agree","2004","Berlin","Rural Area","","","","","2"
"Rather agree","2004","Bavaria","Urban Area","","","","","2"
"Rather agree","2004","Berlin","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Rural Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2004","Saxony","Urban Area","","","","","2"
"Rather agree","2004","Saxony","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2004","Thuringia","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2004","Thuringia","Urban Area","","","","","2"
"Rather disagree","2004","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2004","Hamburg","Rural Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2004","Hamburg","Urban Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Rural Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2004","Hesse","Urban Area","","","","","3"
"Rather disagree","2004","Hesse","Rural Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Rural Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Urban Area","","","","","3"
"Rather disagree","2004","Berlin","Rural Area","","","","","3"
"Rather disagree","2004","Berlin","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2004","Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2004","Thuringia","Rural Area","","","","","3"
"Rather disagree","2004","Thuringia","Urban Area","","","","","3"
"Disagree fully","2005","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2005","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2005","Hamburg","Urban Area","","","","","4"
"Disagree fully","2005","Hamburg","Rural Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Bremen","Urban Area","","","","","4"
"Disagree fully","2005","Bremen","Rural Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2005","Hesse","Urban Area","","","","","4"
"Disagree fully","2005","Hesse","Rural Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2005","Bavaria","Urban Area","","","","","4"
"Disagree fully","2005","Bavaria","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Rural Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Disagree fully","2005","Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Urban Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Rural Area","","","","","4"
"Disagree fully","2005","Thuringia","Urban Area","","","","","4"
"Disagree fully","2005","Thuringia","Rural Area","","","","","4"
"Fully agree","2005","Schleswig-Holstein","Urban Area","","","","","1"
"Fully agree","2005","Schleswig-Holstein","Rural Area","","","","","1"
"Fully agree","2005","Hamburg","Urban Area","","","","","1"
"Fully agree","2005","Hamburg","Rural Area","","","","","1"
"Fully agree","2005","Lower Saxony","Urban Area","","","","","1"
"Fully agree","2005","Lower Saxony","Rural Area","","","","","1"
"Fully agree","2005","Bremen","Urban Area","","","","","1"
"Fully agree","2005","Bremen","Rural Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Urban Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Rural Area","","","","","1"
"Fully agree","2005","Hesse","Urban Area","","","","","1"
"Fully agree","2005","Hesse","Rural Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Urban Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Rural Area","","","","","1"
"Fully agree","2005","Bavaria","Urban Area","","","","","1"
"Fully agree","2005","Bavaria","Rural Area","","","","","1"
"Fully agree","2005","Berlin","Urban Area","","","","","1"
"Fully agree","2005","Berlin","Rural Area","","","","","1"
"Fully agree","2005","Brandenburg","Urban Area","","","","","1"
"Fully agree","2005","Brandenburg","Rural Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2005","Saxony","Urban Area","","","","","1"
"Fully agree","2005","Saxony","Rural Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2005","Thuringia","Urban Area","","","","","1"
"Fully agree","2005","Thuringia","Rural Area","","","","","1"
"Rather agree","2005","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2005","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2005","Hamburg","Urban Area","","","","","2"
"Rather agree","2005","Hamburg","Rural Area","","","","","2"
"Rather agree","2005","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2005","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2005","Bremen","Urban Area","","","","","2"
"Rather agree","2005","Bremen","Rural Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2005","Hesse","Urban Area","","","","","2"
"Rather agree","2005","Hesse","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2005","Bavaria","Urban Area","","","","","2"
"Rather agree","2005","Bavaria","Rural Area","","","","","2"
"Rather agree","2005","Berlin","Urban Area","","","","","2"
"Rather agree","2005","Berlin","Rural Area","","","","","2"
"Rather agree","2005","Brandenburg","Urban Area","","","","","2"
"Rather agree","2005","Brandenburg","Rural Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2005","Saxony","Urban Area","","","","","2"
"Rather agree","2005","Saxony","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2005","Thuringia","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2005","Thuringia","Urban Area","","","","","2"
"Rather disagree","2005","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2005","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2005","Hamburg","Urban Area","","","","","3"
"Rather disagree","2005","Hamburg","Rural Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Bremen","Urban Area","","","","","3"
"Rather disagree","2005","Bremen","Rural Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2005","Hesse","Urban Area","","","","","3"
"Rather disagree","2005","Hesse","Rural Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2005","Bavaria","Urban Area","","","","","3"
"Rather disagree","2005","Bavaria","Rural Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2005","Berlin","Urban Area","","","","","3"
"Rather disagree","2005","Berlin","Rural Area","","","","","3"
"Rather disagree","2005","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2005","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2005","Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Urban Area","","","","","3"
"Disagree fully","2006","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2006","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2006","Hamburg","Urban Area","","","","","4"
"Disagree fully","2006","Hamburg","Rural Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2006","Bremen","Urban Area","","","","","4"
"Disagree fully","2006","Bremen","Rural Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2006","Bavaria","Rural Area","","","","","4"
"Disagree fully","2006","Hesse","Urban Area","","","","","4"
"Disagree fully","2006","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2006","Bavaria","Urban Area","","","","","4"
"Disagree fully","2006","Hesse","Rural Area","","","","","4"
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2006","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2006","Berlin","Urban Area","","","","","4"
"Disagree fully","2006","Berlin","Rural Area","","","","","4"
"Disagree fully","2006","Brandenburg","Urban Area","","","","","4"
