"plh0194","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2014","Rural Area","","","","","4"
"Fully agree","2014","Urban Area","","","","","1"
"Fully agree","2014","Rural Area","","","","","1"
"Rather agree","2014","Urban Area","","","","","2"
"Rather agree","2014","Rural Area","","","","","2"
"Rather disagree","2014","Urban Area","","","","","3"
"Rather disagree","2014","Rural Area","","","","","3"
"Disagree fully","2015","Urban Area","","","","","4"
"Disagree fully","2015","Rural Area","","","","","4"
"Fully agree","2015","Urban Area","","","","","1"
"Fully agree","2015","Rural Area","","","","","1"
"Rather agree","2015","Urban Area","","","","","2"
"Rather agree","2015","Rural Area","","","","","2"
"Rather disagree","2015","Urban Area","","","","","3"
"Rather disagree","2015","Rural Area","","","","","3"
"Disagree fully","2016","Urban Area","","","","","4"
"Disagree fully","2016","Rural Area","","","","","4"
"Fully agree","2016","Urban Area","","","","","1"
"Fully agree","2016","Rural Area","","","","","1"
"Rather agree","2016","Urban Area","","","","","2"
"Rather agree","2016","Rural Area","","","","","2"
"Rather disagree","2016","Rural Area","","","","","3"
"Rather disagree","2016","Urban Area","","","","","3"
"Disagree fully","2017","Urban Area","","","","","4"
"Disagree fully","2017","Rural Area","","","","","4"
"Fully agree","2017","Rural Area","","","","","1"
"Fully agree","2017","Urban Area","","","","","1"
"Rather agree","2017","Rural Area","","","","","2"
"Rather agree","2017","Urban Area","","","","","2"
"Rather disagree","2017","Urban Area","","","","","3"
"Rather disagree","2017","Rural Area","","","","","3"
"Disagree fully","2018","Urban Area","405","0.0184100995133179","0.0165210301432582","0.0202991688833775","4"
"Disagree fully","2018","Rural Area","172","0.0150098788686139","0.012630644547591","0.0173891131896368","4"
"Fully agree","2018","Urban Area","8359","0.387052412632522","0.380207760873816","0.393897064391228","1"
"Fully agree","2018","Rural Area","4670","0.442456074336039","0.432737393722147","0.452174754949931","1"
"Rather agree","2018","Urban Area","8058","0.447950619761488","0.440962524255282","0.454938715267694","2"
"Rather agree","2018","Rural Area","4192","0.443401298461848","0.433680492826844","0.453122104096852","2"
"Rather disagree","2018","Urban Area","2631","0.146586868092672","0.14161657509249","0.151557161092853","3"
"Rather disagree","2018","Rural Area","999","0.0991327483334998","0.0932852291118324","0.104980267555167","3"
