"plh0194","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2014","Part Time","","","","","2"
"Rather agree","2014","Not Working","","","","","2"
"Rather disagree","2014","Full Time","","","","","3"
"Rather disagree","2014","Part Time","","","","","3"
"Rather disagree","2014","Not Working","","","","","3"
"Disagree fully","2015","Full Time","","","","","4"
"Disagree fully","2015","Part Time","","","","","4"
"Disagree fully","2015","Not Working","","","","","4"
"Fully agree","2015","Full Time","","","","","1"
"Fully agree","2015","Part Time","","","","","1"
"Fully agree","2015","Not Working","","","","","1"
"Rather agree","2015","Full Time","","","","","2"
"Rather agree","2015","Part Time","","","","","2"
"Rather agree","2015","Not Working","","","","","2"
"Rather disagree","2015","Not Working","","","","","3"
"Rather disagree","2015","Full Time","","","","","3"
"Rather disagree","2015","Part Time","","","","","3"
"Disagree fully","2016","Full Time","","","","","4"
"Disagree fully","2016","Part Time","","","","","4"
"Disagree fully","2016","Not Working","","","","","4"
"Fully agree","2016","Full Time","","","","","1"
"Fully agree","2016","Part Time","","","","","1"
"Fully agree","2016","Not Working","","","","","1"
"Rather agree","2016","Full Time","","","","","2"
"Rather agree","2016","Part Time","","","","","2"
"Rather agree","2016","Not Working","","","","","2"
"Rather disagree","2016","Full Time","","","","","3"
"Rather disagree","2016","Part Time","","","","","3"
"Rather disagree","2016","Not Working","","","","","3"
"Disagree fully","2017","Full Time","","","","","4"
"Disagree fully","2017","Part Time","","","","","4"
"Disagree fully","2017","Not Working","","","","","4"
"Fully agree","2017","Full Time","","","","","1"
"Fully agree","2017","Part Time","","","","","1"
"Fully agree","2017","Not Working","","","","","1"
"Rather agree","2017","Full Time","","","","","2"
"Rather agree","2017","Part Time","","","","","2"
"Rather agree","2017","Not Working","","","","","2"
"Rather disagree","2017","Full Time","","","","","3"
"Rather disagree","2017","Part Time","","","","","3"
"Rather disagree","2017","Not Working","","","","","3"
"Disagree fully","2018","Full Time","192","0.0175318902930762","0.0149675270813357","0.0200962535048167","4"
"Disagree fully","2018","Part Time","175","0.0229048885284778","0.0196024492637593","0.0262073277931964","4"
"Disagree fully","2018","Not Working","210","0.0130236132853038","0.0109551610447453","0.0150920655258623","4"
"Fully agree","2018","Full Time","3681","0.348837108539542","0.339524698400267","0.358149518678817","1"
"Fully agree","2018","Part Time","3175","0.386978881510293","0.376227019590661","0.397730743429924","1"
"Fully agree","2018","Not Working","6173","0.479330195650378","0.470215861204975","0.488444530095781","1"
"Rather agree","2018","Full Time","4661","0.47528897889842","0.465531336461263","0.485046621335577","2"
"Rather agree","2018","Part Time","3436","0.452304573250452","0.441317364536401","0.463291781964503","2"
"Rather agree","2018","Not Working","4153","0.410171514127708","0.401197804964767","0.419145223290649","2"
"Rather disagree","2018","Full Time","1528","0.158342022268962","0.151209028407319","0.165475016130604","3"
"Rather disagree","2018","Part Time","1097","0.137811656710777","0.130202327427075","0.145420985994479","3"
"Rather disagree","2018","Not Working","1005","0.0974746769366098","0.0920633724616568","0.102885981411563","3"
