"plh0194","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2003","Single parent ","higher education","51","0.390012716843435","0.303105632419441","0.476919801267429","2"
"Rather agree","2003","Couple + C. LE 16 ","in school","","","","","2"
"Rather agree","2003","Couple + C. LE 16 ","inadequately","9","","","","2"
"Rather agree","2003","Couple + C. LE 16 ","general elemantary","125","0.380052680933766","0.327035156095057","0.433070205772475","2"
"Rather agree","2003","Couple + C. LE 16 ","middle vocational","975","0.44996142762029","0.429130379682512","0.470792475558068","2"
"Rather agree","2003","Couple + C. LE 16 ","vocational + Abi","170","0.4745381173705","0.421692717165328","0.527383517575672","2"
"Rather agree","2003","Couple + C. LE 16 ","higher vocational","201","0.458502963603244","0.412567512123321","0.504438415083168","2"
"Rather agree","2003","Couple + C. LE 16 ","higher education","539","0.503237454599847","0.472523544949908","0.533951364249785","2"
"Rather agree","2003","Couple + C. GT 16 ","higher education","327","0.468283869577447","0.430243749581334","0.50632398957356","2"
"Rather agree","2003","Couple + C. LE and GT 16","in school","104","0.41662485424137","0.353726593272263","0.479523115210476","2"
"Rather agree","2003","Couple + C. LE and GT 16","inadequately","7","","","","2"
"Rather agree","2003","Couple + C. LE and GT 16","general elemantary","125","0.465628913218967","0.408899105414018","0.522358721023916","2"
"Rather agree","2003","Single parent ","in school","34","0.52334398380749","0.404633303968409","0.642054663646571","2"
"Rather agree","2003","Single parent ","inadequately","6","","","","2"
"Rather agree","2003","Single parent ","general elemantary","94","0.401635190522729","0.338689060925","0.464581320120458","2"
"Rather agree","2003","Single parent ","middle vocational","241","0.428372415553224","0.386596974280791","0.470147856825657","2"
"Rather agree","2003","Single parent ","vocational + Abi","17","","","","2"
"Rather disagree","2003","1-pers.-HH","inadequately","2","","","","3"
"Rather disagree","2003","1-pers.-HH","middle vocational","150","0.0957190177501213","0.0811568551114726","0.11028118038877","3"
"Rather disagree","2003","(Married) couple without C. ","general elemantary","55","0.0619925596664979","0.0450805390241441","0.0789045803088517","3"
"Rather disagree","2003","1-pers.-HH","general elemantary","33","0.0802834180303616","0.0546890695844396","0.105877766476284","3"
"Rather disagree","2003","(Married) couple without C. ","in school","","","","","3"
"Rather disagree","2003","(Married) couple without C. ","inadequately","3","","","","3"
"Rather disagree","2003","1-pers.-HH","in school","","","","","3"
"Rather disagree","2003","1-pers.-HH","vocational + Abi","24","","","","3"
"Rather disagree","2003","1-pers.-HH","higher vocational","19","","","","3"
"Rather disagree","2003","1-pers.-HH","higher education","84","0.146332563602876","0.116411257687892","0.176253869517861","3"
"Rather disagree","2003","(Married) couple without C. ","middle vocational","328","0.0876072464663157","0.0786766872364273","0.0965378056962042","3"
"Rather disagree","2003","(Married) couple without C. ","vocational + Abi","34","0.0994782861099102","0.0675228769731676","0.131433695246653","3"
"Rather disagree","2003","(Married) couple without C. ","higher vocational","55","0.110211684473562","0.084704297057211","0.135719071889914","3"
"Rather disagree","2003","(Married) couple without C. ","higher education","258","0.138788592739368","0.122137233220717","0.155439952258018","3"
"Rather disagree","2003","Single parent ","in school","12","","","","3"
"Rather disagree","2003","Single parent ","inadequately","5","","","","3"
"Rather disagree","2003","Single parent ","general elemantary","19","","","","3"
"Rather disagree","2003","Single parent ","middle vocational","42","0.0889960013761387","0.0649579589659586","0.113034043786319","3"
"Rather disagree","2003","Single parent ","vocational + Abi","4","","","","3"
"Rather disagree","2003","Single parent ","higher vocational","4","","","","3"
"Rather disagree","2003","Single parent ","higher education","22","","","","3"
"Rather disagree","2003","Couple + C. LE 16 ","in school","","","","","3"
"Rather disagree","2003","Couple + C. LE 16 ","inadequately","1","","","","3"
"Rather disagree","2003","Couple + C. LE 16 ","general elemantary","17","","","","3"
"Rather disagree","2003","Couple + C. LE 16 ","middle vocational","164","0.0738436820309315","0.0628933895098144","0.0847939745520485","3"
"Rather disagree","2003","Couple + C. LE 16 ","vocational + Abi","40","0.13388171220523","0.0978445765754895","0.169918847834971","3"
"Rather disagree","2003","Couple + C. LE 16 ","higher vocational","48","0.10561383267982","0.077280229178566","0.133947436181074","3"
"Rather disagree","2003","Couple + C. LE 16 ","higher education","178","0.179344287852088","0.155777604051577","0.2029109716526","3"
"Rather disagree","2003","Couple + C. GT 16 ","in school","41","0.160506595759484","0.118475630211223","0.202537561307745","3"
"Rather disagree","2003","Couple + C. GT 16 ","inadequately","4","","","","3"
"Rather disagree","2003","Couple + C. GT 16 ","general elemantary","49","0.09553970893911","0.0706306162189599","0.12044880165926","3"
"Rather disagree","2003","Couple + C. GT 16 ","middle vocational","175","0.104508680920236","0.0908320769127012","0.118185284927771","3"
"Rather disagree","2003","Couple + C. GT 16 ","vocational + Abi","22","","","","3"
"Rather disagree","2003","Couple + C. GT 16 ","higher vocational","22","","","","3"
"Rather disagree","2003","Couple + C. GT 16 ","higher education","106","0.125184725968803","0.0999568195510184","0.150412632386588","3"
"Rather disagree","2003","Couple + C. LE and GT 16","in school","31","0.142481697696284","0.0978859623796882","0.18707743301288","3"
"Rather disagree","2003","Couple + C. LE and GT 16","inadequately","2","","","","3"
"Rather disagree","2003","Couple + C. LE and GT 16","general elemantary","24","","","","3"
"Rather disagree","2003","Couple + C. LE and GT 16","middle vocational","72","0.0952960736590377","0.0742540243796511","0.116338122938424","3"
"Rather disagree","2003","Couple + C. LE and GT 16","vocational + Abi","9","","","","3"
"Rather disagree","2003","Couple + C. LE and GT 16","higher vocational","9","","","","3"
"Rather disagree","2003","Couple + C. LE and GT 16","higher education","43","0.172632743769481","0.1284446077385","0.216820879800462","3"
"Disagree fully","2004","(Married) couple without C. ","middle vocational","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","in school","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","inadequately","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","general elemantary","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","vocational + Abi","","","","","4"
"Disagree fully","2004","1-pers.-HH","inadequately","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","higher education","","","","","4"
"Disagree fully","2004","1-pers.-HH","general elemantary","","","","","4"
"Disagree fully","2004","1-pers.-HH","middle vocational","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","higher vocational","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","higher education","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","middle vocational","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","higher vocational","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","middle vocational","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","higher vocational","","","","","4"
"Disagree fully","2004","1-pers.-HH","vocational + Abi","","","","","4"
"Disagree fully","2004","1-pers.-HH","higher vocational","","","","","4"
"Disagree fully","2004","1-pers.-HH","in school","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","in school","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","inadequately","","","","","4"
"Disagree fully","2004","(Married) couple without C. ","general elemantary","","","","","4"
"Disagree fully","2004","Single parent ","higher vocational","","","","","4"
"Disagree fully","2004","Single parent ","higher education","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","in school","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","inadequately","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","general elemantary","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","middle vocational","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","higher vocational","","","","","4"
"Disagree fully","2004","Couple + C. LE 16 ","higher education","","","","","4"
"Disagree fully","2004","Couple + C. GT 16 ","higher education","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","in school","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","inadequately","","","","","4"
"Disagree fully","2004","Couple + C. LE and GT 16","general elemantary","","","","","4"
"Disagree fully","2004","1-pers.-HH","higher education","","","","","4"
"Disagree fully","2004","Single parent ","in school","","","","","4"
"Disagree fully","2004","Single parent ","inadequately","","","","","4"
"Disagree fully","2004","Single parent ","general elemantary","","","","","4"
"Disagree fully","2004","Single parent ","middle vocational","","","","","4"
"Disagree fully","2004","Single parent ","vocational + Abi","","","","","4"
"Fully agree","2004","1-pers.-HH","in school","","","","","1"
"Fully agree","2004","1-pers.-HH","inadequately","","","","","1"
"Fully agree","2004","1-pers.-HH","general elemantary","","","","","1"
"Fully agree","2004","1-pers.-HH","middle vocational","","","","","1"
"Fully agree","2004","1-pers.-HH","vocational + Abi","","","","","1"
"Fully agree","2004","1-pers.-HH","higher vocational","","","","","1"
"Fully agree","2004","1-pers.-HH","higher education","","","","","1"
"Fully agree","2004","(Married) couple without C. ","in school","","","","","1"
"Fully agree","2004","(Married) couple without C. ","inadequately","","","","","1"
"Fully agree","2004","(Married) couple without C. ","general elemantary","","","","","1"
"Fully agree","2004","(Married) couple without C. ","middle vocational","","","","","1"
"Fully agree","2004","(Married) couple without C. ","vocational + Abi","","","","","1"
"Fully agree","2004","(Married) couple without C. ","higher vocational","","","","","1"
"Fully agree","2004","(Married) couple without C. ","higher education","","","","","1"
"Fully agree","2004","Single parent ","in school","","","","","1"
"Fully agree","2004","Single parent ","inadequately","","","","","1"
"Fully agree","2004","Single parent ","general elemantary","","","","","1"
"Fully agree","2004","Single parent ","middle vocational","","","","","1"
"Fully agree","2004","Single parent ","vocational + Abi","","","","","1"
"Fully agree","2004","Single parent ","higher vocational","","","","","1"
"Fully agree","2004","Single parent ","higher education","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","in school","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","inadequately","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","general elemantary","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","middle vocational","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","higher vocational","","","","","1"
"Fully agree","2004","Couple + C. LE 16 ","higher education","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","in school","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","inadequately","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","general elemantary","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","middle vocational","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","higher vocational","","","","","1"
"Fully agree","2004","Couple + C. GT 16 ","higher education","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","in school","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","inadequately","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Fully agree","2004","Couple + C. LE and GT 16","higher education","","","","","1"
"Rather agree","2004","1-pers.-HH","inadequately","","","","","2"
"Rather agree","2004","1-pers.-HH","vocational + Abi","","","","","2"
"Rather agree","2004","1-pers.-HH","general elemantary","","","","","2"
"Rather agree","2004","1-pers.-HH","in school","","","","","2"
"Rather agree","2004","1-pers.-HH","middle vocational","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","in school","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","inadequately","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","general elemantary","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","middle vocational","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","higher vocational","","","","","2"
"Rather agree","2004","1-pers.-HH","higher vocational","","","","","2"
"Rather agree","2004","1-pers.-HH","higher education","","","","","2"
"Rather agree","2004","(Married) couple without C. ","in school","","","","","2"
"Rather agree","2004","(Married) couple without C. ","inadequately","","","","","2"
"Rather agree","2004","(Married) couple without C. ","general elemantary","","","","","2"
"Rather agree","2004","(Married) couple without C. ","middle vocational","","","","","2"
"Rather agree","2004","(Married) couple without C. ","vocational + Abi","","","","","2"
"Rather agree","2004","(Married) couple without C. ","higher vocational","","","","","2"
"Rather agree","2004","(Married) couple without C. ","higher education","","","","","2"
"Rather agree","2004","Couple + C. GT 16 ","higher education","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","in school","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","inadequately","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Rather agree","2004","Couple + C. LE and GT 16","higher education","","","","","2"
"Rather agree","2004","Single parent ","higher vocational","","","","","2"
"Rather agree","2004","Single parent ","higher education","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","in school","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","inadequately","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","general elemantary","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","middle vocational","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","higher vocational","","","","","2"
"Rather agree","2004","Couple + C. LE 16 ","higher education","","","","","2"
"Rather agree","2004","Single parent ","in school","","","","","2"
"Rather agree","2004","Single parent ","inadequately","","","","","2"
"Rather agree","2004","Single parent ","general elemantary","","","","","2"
"Rather agree","2004","Single parent ","middle vocational","","","","","2"
"Rather agree","2004","Single parent ","vocational + Abi","","","","","2"
"Rather disagree","2004","1-pers.-HH","in school","","","","","3"
"Rather disagree","2004","1-pers.-HH","inadequately","","","","","3"
"Rather disagree","2004","1-pers.-HH","general elemantary","","","","","3"
"Rather disagree","2004","1-pers.-HH","middle vocational","","","","","3"
"Rather disagree","2004","1-pers.-HH","vocational + Abi","","","","","3"
"Rather disagree","2004","1-pers.-HH","higher vocational","","","","","3"
"Rather disagree","2004","1-pers.-HH","higher education","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","in school","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","inadequately","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","general elemantary","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","middle vocational","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","vocational + Abi","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","higher vocational","","","","","3"
"Rather disagree","2004","(Married) couple without C. ","higher education","","","","","3"
"Rather disagree","2004","Single parent ","in school","","","","","3"
"Rather disagree","2004","Single parent ","inadequately","","","","","3"
"Rather disagree","2004","Single parent ","general elemantary","","","","","3"
"Rather disagree","2004","Single parent ","middle vocational","","","","","3"
"Rather disagree","2004","Single parent ","vocational + Abi","","","","","3"
"Rather disagree","2004","Single parent ","higher vocational","","","","","3"
"Rather disagree","2004","Single parent ","higher education","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","in school","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","inadequately","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","general elemantary","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","middle vocational","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","higher vocational","","","","","3"
"Rather disagree","2004","Couple + C. LE 16 ","higher education","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","in school","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","inadequately","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","general elemantary","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","middle vocational","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","higher vocational","","","","","3"
"Rather disagree","2004","Couple + C. GT 16 ","higher education","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","in school","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","inadequately","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Rather disagree","2004","Couple + C. LE and GT 16","higher education","","","","","3"
"Disagree fully","2005","1-pers.-HH","general elemantary","","","","","4"
"Disagree fully","2005","1-pers.-HH","middle vocational","","","","","4"
"Disagree fully","2005","1-pers.-HH","vocational + Abi","","","","","4"
"Disagree fully","2005","(Married) couple without C. ","middle vocational","","","","","4"
"Disagree fully","2005","(Married) couple without C. ","vocational + Abi","","","","","4"
"Disagree fully","2005","(Married) couple without C. ","higher vocational","","","","","4"
"Disagree fully","2005","(Married) couple without C. ","higher education","","","","","4"
"Disagree fully","2005","1-pers.-HH","inadequately","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","in school","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","inadequately","","","","","4"
"Disagree fully","2005","Couple + C. LE and GT 16","higher education","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","general elemantary","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","middle vocational","","","","","4"
"Disagree fully","2005","Couple + C. GT 16 ","vocational + Abi","","","","","4"
