"plh0194","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2007","indirect migration background","Urban Area","","","",""
"Rather disagree","2007","indirect migration background","Rural Area","","","",""
"Disagree fully","2007","no migration background","Urban Area","","","",""
"Disagree fully","2007","no migration background","Rural Area","","","",""
"Disagree fully","2007","direct migration background","Urban Area","","","",""
"Disagree fully","2007","direct migration background","Rural Area","","","",""
"Disagree fully","2007","indirect migration background","Urban Area","","","",""
"Disagree fully","2007","indirect migration background","Rural Area","","","",""
"Fully agree","2008","no migration background","Urban Area","4307","0.417311757716991","0.407921293917066","0.426702221516916"
"Fully agree","2008","no migration background","Rural Area","2629","0.438918865034603","0.426459330354636","0.451378399714569"
"Fully agree","2008","direct migration background","Urban Area","766","0.491383134855384","0.466559243258749","0.516207026452018"
"Fully agree","2008","direct migration background","Rural Area","164","0.482437184731003","0.429709286066232","0.535165083395774"
"Fully agree","2008","indirect migration background","Urban Area","318","0.498461625475416","0.460287127676056","0.536636123274776"
"Fully agree","2008","indirect migration background","Rural Area","38","0.338922240160504","0.251259430259985","0.426585050061023"
"Rather agree","2008","no migration background","Urban Area","4888","0.451638411277914","0.442161483883179","0.461115338672649"
"Rather agree","2008","no migration background","Rural Area","2697","0.444276065089852","0.431800711161036","0.456751419018668"
"Rather agree","2008","direct migration background","Urban Area","625","0.405076086426488","0.380700033724502","0.429452139128473"
"Rather agree","2008","direct migration background","Rural Area","142","0.41554225365518","0.363539936167247","0.467544571143113"
"Rather agree","2008","indirect migration background","Urban Area","268","0.38861079477213","0.351395479965302","0.425826109578958"
"Rather agree","2008","indirect migration background","Rural Area","64","0.599620091572317","0.508877055483581","0.690363127661052"
"Rather disagree","2008","no migration background","Urban Area","1205","0.111772377739336","0.105772146507426","0.117772608971246"
"Rather disagree","2008","no migration background","Rural Area","662","0.10293611168017","0.0953066757058184","0.110565547654521"
"Rather disagree","2008","direct migration background","Urban Area","147","0.0904815182595631","0.0762369244955764","0.10472611202355"
"Rather disagree","2008","direct migration background","Rural Area","32","0.0942883950501729","0.0634520688359335","0.125124721264412"
"Rather disagree","2008","indirect migration background","Urban Area","66","0.0992892958231788","0.0764570169102152","0.122121574736142"
"Rather disagree","2008","indirect migration background","Rural Area","9","","",""
"Disagree fully","2008","no migration background","Urban Area","193","0.019277453265759","0.0166590501188486","0.0218958564126695"
"Disagree fully","2008","no migration background","Rural Area","106","0.0138689581953759","0.0109327550431921","0.0168051613475596"
"Disagree fully","2008","direct migration background","Urban Area","20","","",""
"Disagree fully","2008","direct migration background","Rural Area","7","","",""
"Disagree fully","2008","indirect migration background","Urban Area","7","","",""
"Disagree fully","2008","indirect migration background","Rural Area","1","","",""
"Fully agree","2009","no migration background","Urban Area","","","",""
"Fully agree","2009","no migration background","Rural Area","","","",""
"Fully agree","2009","direct migration background","Urban Area","","","",""
"Fully agree","2009","direct migration background","Rural Area","","","",""
"Fully agree","2009","indirect migration background","Urban Area","","","",""
"Fully agree","2009","indirect migration background","Rural Area","","","",""
"Rather agree","2009","no migration background","Urban Area","","","",""
"Rather agree","2009","no migration background","Rural Area","","","",""
"Rather agree","2009","direct migration background","Urban Area","","","",""
"Rather agree","2009","direct migration background","Rural Area","","","",""
"Rather agree","2009","indirect migration background","Urban Area","","","",""
"Rather agree","2009","indirect migration background","Rural Area","","","",""
"Rather disagree","2009","no migration background","Urban Area","","","",""
"Rather disagree","2009","no migration background","Rural Area","","","",""
"Rather disagree","2009","direct migration background","Urban Area","","","",""
"Rather disagree","2009","direct migration background","Rural Area","","","",""
"Rather disagree","2009","indirect migration background","Urban Area","","","",""
"Rather disagree","2009","indirect migration background","Rural Area","","","",""
"Disagree fully","2009","no migration background","Urban Area","","","",""
"Disagree fully","2009","no migration background","Rural Area","","","",""
"Disagree fully","2009","direct migration background","Urban Area","","","",""
"Disagree fully","2009","direct migration background","Rural Area","","","",""
"Disagree fully","2009","indirect migration background","Urban Area","","","",""
"Disagree fully","2009","indirect migration background","Rural Area","","","",""
"Fully agree","2010","no migration background","Urban Area","","","",""
"Fully agree","2010","no migration background","Rural Area","","","",""
"Fully agree","2010","direct migration background","Urban Area","","","",""
"Fully agree","2010","direct migration background","Rural Area","","","",""
"Fully agree","2010","indirect migration background","Urban Area","","","",""
"Fully agree","2010","indirect migration background","Rural Area","","","",""
"Rather agree","2010","no migration background","Urban Area","","","",""
"Rather agree","2010","no migration background","Rural Area","","","",""
"Rather agree","2010","direct migration background","Urban Area","","","",""
"Rather agree","2010","direct migration background","Rural Area","","","",""
"Rather agree","2010","indirect migration background","Urban Area","","","",""
"Rather agree","2010","indirect migration background","Rural Area","","","",""
"Rather disagree","2010","no migration background","Urban Area","","","",""
"Rather disagree","2010","no migration background","Rural Area","","","",""
"Rather disagree","2010","direct migration background","Urban Area","","","",""
"Rather disagree","2010","direct migration background","Rural Area","","","",""
"Rather disagree","2010","indirect migration background","Urban Area","","","",""
"Rather disagree","2010","indirect migration background","Rural Area","","","",""
"Disagree fully","2010","no migration background","Urban Area","","","",""
"Disagree fully","2010","no migration background","Rural Area","","","",""
"Disagree fully","2010","direct migration background","Urban Area","","","",""
"Disagree fully","2010","direct migration background","Rural Area","","","",""
"Disagree fully","2010","indirect migration background","Urban Area","","","",""
"Disagree fully","2010","indirect migration background","Rural Area","","","",""
"Fully agree","2011","no migration background","Urban Area","","","",""
"Fully agree","2011","no migration background","Rural Area","","","",""
"Fully agree","2011","direct migration background","Urban Area","","","",""
"Fully agree","2011","direct migration background","Rural Area","","","",""
"Fully agree","2011","indirect migration background","Urban Area","","","",""
"Fully agree","2011","indirect migration background","Rural Area","","","",""
"Rather agree","2011","no migration background","Urban Area","","","",""
"Rather agree","2011","no migration background","Rural Area","","","",""
"Rather agree","2011","direct migration background","Urban Area","","","",""
"Rather agree","2011","direct migration background","Rural Area","","","",""
"Rather agree","2011","indirect migration background","Urban Area","","","",""
"Rather agree","2011","indirect migration background","Rural Area","","","",""
"Rather disagree","2011","no migration background","Urban Area","","","",""
"Rather disagree","2011","no migration background","Rural Area","","","",""
"Rather disagree","2011","direct migration background","Urban Area","","","",""
"Rather disagree","2011","direct migration background","Rural Area","","","",""
"Rather disagree","2011","indirect migration background","Urban Area","","","",""
"Rather disagree","2011","indirect migration background","Rural Area","","","",""
"Disagree fully","2011","no migration background","Urban Area","","","",""
"Disagree fully","2011","no migration background","Rural Area","","","",""
"Disagree fully","2011","direct migration background","Urban Area","","","",""
"Disagree fully","2011","direct migration background","Rural Area","","","",""
"Disagree fully","2011","indirect migration background","Urban Area","","","",""
"Disagree fully","2011","indirect migration background","Rural Area","","","",""
"Fully agree","2012","no migration background","Urban Area","","","",""
"Fully agree","2012","no migration background","Rural Area","","","",""
"Fully agree","2012","direct migration background","Urban Area","","","",""
"Fully agree","2012","direct migration background","Rural Area","","","",""
"Fully agree","2012","indirect migration background","Urban Area","","","",""
"Fully agree","2012","indirect migration background","Rural Area","","","",""
"Rather agree","2012","no migration background","Urban Area","","","",""
"Rather agree","2012","no migration background","Rural Area","","","",""
"Rather agree","2012","direct migration background","Urban Area","","","",""
"Rather agree","2012","direct migration background","Rural Area","","","",""
"Rather agree","2012","indirect migration background","Urban Area","","","",""
"Rather agree","2012","indirect migration background","Rural Area","","","",""
"Rather disagree","2012","no migration background","Urban Area","","","",""
"Rather disagree","2012","no migration background","Rural Area","","","",""
"Rather disagree","2012","direct migration background","Urban Area","","","",""
"Rather disagree","2012","direct migration background","Rural Area","","","",""
"Rather disagree","2012","indirect migration background","Urban Area","","","",""
"Rather disagree","2012","indirect migration background","Rural Area","","","",""
"Disagree fully","2012","no migration background","Urban Area","","","",""
"Disagree fully","2012","no migration background","Rural Area","","","",""
"Disagree fully","2012","direct migration background","Urban Area","","","",""
"Disagree fully","2012","direct migration background","Rural Area","","","",""
"Disagree fully","2012","indirect migration background","Urban Area","","","",""
"Disagree fully","2012","indirect migration background","Rural Area","","","",""
"Fully agree","2013","no migration background","Urban Area","5284","0.416195076439706","0.407850017122843","0.424540135756568"
"Fully agree","2013","no migration background","Rural Area","3627","0.451649899826898","0.440931335433304","0.462368464220492"
"Fully agree","2013","direct migration background","Urban Area","902","0.422214033835062","0.400551518387943","0.443876549282181"
"Fully agree","2013","direct migration background","Rural Area","313","0.478216514845389","0.439606492389957","0.516826537300821"
"Fully agree","2013","indirect migration background","Urban Area","409","0.383854598197526","0.353122972527559","0.414586223867493"
"Fully agree","2013","indirect migration background","Rural Area","100","0.373058926131427","0.309441853144577","0.436675999118278"
"Rather agree","2013","no migration background","Urban Area","6244","0.450917160179356","0.442493236967189","0.459341083391522"
"Rather agree","2013","no migration background","Rural Area","3803","0.444866776049591","0.434163412053564","0.455570140045618"
"Rather agree","2013","direct migration background","Urban Area","859","0.438482411011253","0.416719507856637","0.46024531416587"
"Rather agree","2013","direct migration background","Rural Area","289","0.431937808868406","0.393650824823323","0.47022479291349"
"Rather agree","2013","indirect migration background","Urban Area","444","0.473461781805041","0.441910430169906","0.505013133440176"
"Rather agree","2013","indirect migration background","Rural Area","97","0.497695432308524","0.431924046136288","0.56346681848076"
"Rather disagree","2013","no migration background","Urban Area","1672","0.116520183929598","0.111088356310356","0.12195201154884"
"Rather disagree","2013","no migration background","Rural Area","753","0.0921974954967464","0.0859664352713678","0.0984285557221251"
"Rather disagree","2013","direct migration background","Urban Area","209","0.123021431138424","0.108615413695484","0.137427448581364"
"Rather disagree","2013","direct migration background","Rural Area","33","0.0820361527590281","0.0608253045600137","0.103247000958043"
"Rather disagree","2013","indirect migration background","Urban Area","98","0.13068496322046","0.109385828482847","0.151984097958073"
"Rather disagree","2013","indirect migration background","Rural Area","22","","",""
"Disagree fully","2013","no migration background","Urban Area","203","0.0163675794513398","0.0142194733511049","0.0185156855515748"
"Disagree fully","2013","no migration background","Rural Area","98","0.0112858286267649","0.00901068507562318","0.0135609721779067"
"Disagree fully","2013","direct migration background","Urban Area","27","","",""
"Disagree fully","2013","direct migration background","Rural Area","8","","",""
"Disagree fully","2013","indirect migration background","Urban Area","11","","",""
"Disagree fully","2013","indirect migration background","Rural Area","3","","",""
"Fully agree","2014","no migration background","Urban Area","","","",""
"Fully agree","2014","no migration background","Rural Area","","","",""
"Fully agree","2014","direct migration background","Urban Area","","","",""
"Fully agree","2014","direct migration background","Rural Area","","","",""
"Fully agree","2014","indirect migration background","Urban Area","","","",""
"Fully agree","2014","indirect migration background","Rural Area","","","",""
"Rather agree","2014","no migration background","Urban Area","","","",""
"Rather agree","2014","no migration background","Rural Area","","","",""
"Rather agree","2014","direct migration background","Urban Area","","","",""
"Rather agree","2014","direct migration background","Rural Area","","","",""
"Rather agree","2014","indirect migration background","Urban Area","","","",""
"Rather agree","2014","indirect migration background","Rural Area","","","",""
"Rather disagree","2014","no migration background","Urban Area","","","",""
"Rather disagree","2014","no migration background","Rural Area","","","",""
"Rather disagree","2014","direct migration background","Urban Area","","","",""
"Rather disagree","2014","direct migration background","Rural Area","","","",""
"Rather disagree","2014","indirect migration background","Urban Area","","","",""
"Rather disagree","2014","indirect migration background","Rural Area","","","",""
"Disagree fully","2014","no migration background","Urban Area","","","",""
"Disagree fully","2014","no migration background","Rural Area","","","",""
"Disagree fully","2014","direct migration background","Urban Area","","","",""
"Disagree fully","2014","direct migration background","Rural Area","","","",""
"Disagree fully","2014","indirect migration background","Urban Area","","","",""
"Disagree fully","2014","indirect migration background","Rural Area","","","",""
"Fully agree","2015","no migration background","Urban Area","","","",""
"Fully agree","2015","no migration background","Rural Area","","","",""
"Fully agree","2015","direct migration background","Urban Area","","","",""
"Fully agree","2015","direct migration background","Rural Area","","","",""
"Fully agree","2015","indirect migration background","Urban Area","","","",""
"Fully agree","2015","indirect migration background","Rural Area","","","",""
"Rather agree","2015","no migration background","Urban Area","","","",""
"Rather agree","2015","no migration background","Rural Area","","","",""
"Rather agree","2015","direct migration background","Urban Area","","","",""
"Rather agree","2015","direct migration background","Rural Area","","","",""
"Rather agree","2015","indirect migration background","Urban Area","","","",""
"Rather agree","2015","indirect migration background","Rural Area","","","",""
"Rather disagree","2015","no migration background","Urban Area","","","",""
"Rather disagree","2015","no migration background","Rural Area","","","",""
"Rather disagree","2015","direct migration background","Urban Area","","","",""
"Rather disagree","2015","direct migration background","Rural Area","","","",""
"Rather disagree","2015","indirect migration background","Urban Area","","","",""
"Rather disagree","2015","indirect migration background","Rural Area","","","",""
"Disagree fully","2015","no migration background","Urban Area","","","",""
"Disagree fully","2015","no migration background","Rural Area","","","",""
"Disagree fully","2015","direct migration background","Urban Area","","","",""
"Disagree fully","2015","direct migration background","Rural Area","","","",""
"Disagree fully","2015","indirect migration background","Urban Area","","","",""
"Disagree fully","2015","indirect migration background","Rural Area","","","",""
"Fully agree","2016","no migration background","Urban Area","","","",""
"Fully agree","2016","no migration background","Rural Area","","","",""
"Fully agree","2016","direct migration background","Urban Area","","","",""
"Fully agree","2016","direct migration background","Rural Area","","","",""
"Fully agree","2016","indirect migration background","Urban Area","","","",""
"Fully agree","2016","indirect migration background","Rural Area","","","",""
"Rather agree","2016","no migration background","Urban Area","","","",""
"Rather agree","2016","no migration background","Rural Area","","","",""
"Rather agree","2016","direct migration background","Urban Area","","","",""
"Rather agree","2016","direct migration background","Rural Area","","","",""
"Rather agree","2016","indirect migration background","Urban Area","","","",""
"Rather agree","2016","indirect migration background","Rural Area","","","",""
"Rather disagree","2016","no migration background","Urban Area","","","",""
"Rather disagree","2016","no migration background","Rural Area","","","",""
"Rather disagree","2016","direct migration background","Urban Area","","","",""
"Rather disagree","2016","direct migration background","Rural Area","","","",""
"Rather disagree","2016","indirect migration background","Urban Area","","","",""
"Rather disagree","2016","indirect migration background","Rural Area","","","",""
"Disagree fully","2016","no migration background","Urban Area","","","",""
"Disagree fully","2016","no migration background","Rural Area","","","",""
"Disagree fully","2016","direct migration background","Urban Area","","","",""
"Disagree fully","2016","direct migration background","Rural Area","","","",""
"Disagree fully","2016","indirect migration background","Urban Area","","","",""
"Disagree fully","2016","indirect migration background","Rural Area","","","",""
"Fully agree","2017","no migration background","Urban Area","","","",""
"Fully agree","2017","no migration background","Rural Area","","","",""
"Fully agree","2017","direct migration background","Urban Area","","","",""
"Fully agree","2017","direct migration background","Rural Area","","","",""
"Fully agree","2017","indirect migration background","Urban Area","","","",""
"Fully agree","2017","indirect migration background","Rural Area","","","",""
"Rather agree","2017","no migration background","Urban Area","","","",""
"Rather agree","2017","no migration background","Rural Area","","","",""
"Rather agree","2017","direct migration background","Urban Area","","","",""
"Rather agree","2017","direct migration background","Rural Area","","","",""
"Rather agree","2017","indirect migration background","Urban Area","","","",""
"Rather agree","2017","indirect migration background","Rural Area","","","",""
"Rather disagree","2017","no migration background","Urban Area","","","",""
"Rather disagree","2017","no migration background","Rural Area","","","",""
"Rather disagree","2017","direct migration background","Urban Area","","","",""
"Rather disagree","2017","direct migration background","Rural Area","","","",""
"Rather disagree","2017","indirect migration background","Urban Area","","","",""
"Rather disagree","2017","indirect migration background","Rural Area","","","",""
"Disagree fully","2017","no migration background","Urban Area","","","",""
"Disagree fully","2017","no migration background","Rural Area","","","",""
"Disagree fully","2017","direct migration background","Urban Area","","","",""
"Disagree fully","2017","direct migration background","Rural Area","","","",""
"Disagree fully","2017","indirect migration background","Urban Area","","","",""
"Disagree fully","2017","indirect migration background","Rural Area","","","",""
"Fully agree","2018","no migration background","Urban Area","4230","0.361561657705964","0.352961482954087","0.370161832457841"
"Fully agree","2018","no migration background","Rural Area","3232","0.43580448381302","0.424639448276747","0.446969519349294"
"Fully agree","2018","direct migration background","Urban Area","3509","0.472877383301958","0.460330978964785","0.48542378763913"
"Fully agree","2018","direct migration background","Rural Area","1273","0.499271575068087","0.478097331658235","0.520445818477938"
"Fully agree","2018","indirect migration background","Urban Area","620","0.42721044167713","0.401120703100985","0.453300180253274"
"Fully agree","2018","indirect migration background","Rural Area","165","0.438056654972001","0.383179109988969","0.492934199955034"
"Rather agree","2018","no migration background","Urban Area","5585","0.466467525446351","0.457537601759474","0.475397449133227"
"Rather agree","2018","no migration background","Rural Area","3381","0.451447118007463","0.440242110795904","0.462652125219022"
"Rather agree","2018","direct migration background","Urban Area","1917","0.387558084228907","0.375315022584964","0.39980114587285"
"Rather agree","2018","direct migration background","Rural Area","695","0.386057335997936","0.36544020788077","0.406674464115102"
"Rather agree","2018","indirect migration background","Urban Area","556","0.4136869649596","0.387712180950318","0.439661748968883"
"Rather agree","2018","indirect migration background","Rural Area","116","0.406565115715032","0.352235721916955","0.46089450951311"
"Rather disagree","2018","no migration background","Urban Area","1940","0.153374500542852","0.146924216135408","0.159824784950295"
"Rather disagree","2018","no migration background","Rural Area","829","0.0977867023253631","0.0910987378186009","0.104474666832125"
"Rather disagree","2018","direct migration background","Urban Area","507","0.119603561311782","0.111449004231744","0.127758118391821"
"Rather disagree","2018","direct migration background","Rural Area","138","0.0953758406391113","0.0829366639061697","0.107815017372053"
"Rather disagree","2018","indirect migration background","Urban Area","184","0.146666811969646","0.128008321885974","0.165325302053318"
"Rather disagree","2018","indirect migration background","Rural Area","32","0.154750240728683","0.114747342113889","0.194753139343477"
"Disagree fully","2018","no migration background","Urban Area","234","0.0185963163048334","0.0161781068489381","0.0210145257607288"
"Disagree fully","2018","no migration background","Rural Area","135","0.0149616958541537","0.0122282125991531","0.0176951791091542"
"Disagree fully","2018","direct migration background","Urban Area","150","0.019960971157353","0.0164461623823328","0.0234757799323733"
"Disagree fully","2018","direct migration background","Rural Area","36","0.0192952482948657","0.0134697553140696","0.0251207412756619"
"Disagree fully","2018","indirect migration background","Urban Area","21","","",""
"Disagree fully","2018","indirect migration background","Rural Area","1","","",""
