"plh0194","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rather disagree","2004","Rural Area","West Germany","","","","","3"
"Rather disagree","2004","Rural Area","East Germany","","","","","3"
"Rather disagree","2004","Urban Area","West Germany","","","","","3"
"Disagree fully","2005","Urban Area","East Germany","","","","","4"
"Disagree fully","2005","Rural Area","West Germany","","","","","4"
"Disagree fully","2005","Rural Area","East Germany","","","","","4"
"Disagree fully","2005","Urban Area","West Germany","","","","","4"
"Fully agree","2005","Urban Area","East Germany","","","","","1"
"Fully agree","2005","Urban Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","East Germany","","","","","1"
"Rather agree","2005","Urban Area","East Germany","","","","","2"
"Rather agree","2005","Rural Area","West Germany","","","","","2"
"Rather agree","2005","Rural Area","East Germany","","","","","2"
"Rather agree","2005","Urban Area","West Germany","","","","","2"
"Rather disagree","2005","Urban Area","East Germany","","","","","3"
"Rather disagree","2005","Urban Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","East Germany","","","","","3"
"Disagree fully","2006","Urban Area","East Germany","","","","","4"
"Disagree fully","2006","Rural Area","West Germany","","","","","4"
"Disagree fully","2006","Rural Area","East Germany","","","","","4"
"Disagree fully","2006","Urban Area","West Germany","","","","","4"
"Fully agree","2006","Urban Area","West Germany","","","","","1"
"Fully agree","2006","Urban Area","East Germany","","","","","1"
"Fully agree","2006","Rural Area","West Germany","","","","","1"
"Fully agree","2006","Rural Area","East Germany","","","","","1"
"Rather agree","2006","Urban Area","East Germany","","","","","2"
"Rather agree","2006","Rural Area","West Germany","","","","","2"
"Rather agree","2006","Rural Area","East Germany","","","","","2"
"Rather agree","2006","Urban Area","West Germany","","","","","2"
"Rather disagree","2006","Urban Area","West Germany","","","","","3"
"Rather disagree","2006","Urban Area","East Germany","","","","","3"
"Rather disagree","2006","Rural Area","West Germany","","","","","3"
"Rather disagree","2006","Rural Area","East Germany","","","","","3"
"Disagree fully","2007","Urban Area","West Germany","","","","","4"
"Disagree fully","2007","Urban Area","East Germany","","","","","4"
"Disagree fully","2007","Rural Area","West Germany","","","","","4"
"Disagree fully","2007","Rural Area","East Germany","","","","","4"
"Fully agree","2007","Urban Area","East Germany","","","","","1"
"Fully agree","2007","Rural Area","West Germany","","","","","1"
"Fully agree","2007","Rural Area","East Germany","","","","","1"
"Fully agree","2007","Urban Area","West Germany","","","","","1"
"Rather agree","2007","Urban Area","West Germany","","","","","2"
"Rather agree","2007","Urban Area","East Germany","","","","","2"
"Rather agree","2007","Rural Area","West Germany","","","","","2"
"Rather agree","2007","Rural Area","East Germany","","","","","2"
"Rather disagree","2007","Urban Area","East Germany","","","","","3"
"Rather disagree","2007","Rural Area","West Germany","","","","","3"
"Rather disagree","2007","Rural Area","East Germany","","","","","3"
"Rather disagree","2007","Urban Area","West Germany","","","","","3"
"Disagree fully","2008","Urban Area","East Germany","29","","","","4"
"Disagree fully","2008","Rural Area","West Germany","52","0.0112101364160387","0.00769137796926372","0.0147288948628137","4"
"Disagree fully","2008","Rural Area","East Germany","62","0.0161856387487344","0.0117521072602013","0.0206191702372674","4"
"Disagree fully","2008","Urban Area","West Germany","191","0.0174792715277967","0.0150448598794312","0.0199136831761621","4"
"Fully agree","2008","Urban Area","East Germany","729","0.438246792774465","0.414506598625548","0.461986986923383","1"
"Fully agree","2008","Rural Area","East Germany","1467","0.495988905999524","0.478422442965405","0.513555369033643","1"
"Fully agree","2008","Urban Area","West Germany","4662","0.432399684596324","0.423196767907839","0.441602601284809","1"
"Fully agree","2008","Rural Area","West Germany","1364","0.405462890843831","0.389053326812265","0.421872454875398","1"
"Rather agree","2008","Urban Area","East Germany","748","0.446478687552352","0.42269278403705","0.470264591067654","2"
"Rather agree","2008","Rural Area","West Germany","1671","0.487677969693717","0.470972061616561","0.504383877770873","2"
"Rather agree","2008","Rural Area","East Germany","1232","0.377705597361751","0.360672134239024","0.394739060484478","2"
"Rather agree","2008","Urban Area","West Germany","5033","0.440550986413953","0.431328673847912","0.449773298979995","2"
"Rather disagree","2008","Urban Area","East Germany","172","0.0921150927462098","0.0782783805457659","0.105951804946654","3"
"Rather disagree","2008","Rural Area","East Germany","351","0.110119857889991","0.0991215246133653","0.121118191166616","3"
"Rather disagree","2008","Urban Area","West Germany","1246","0.109570057461926","0.103767662134801","0.115372452789051","3"
"Rather disagree","2008","Rural Area","West Germany","352","0.0956490030464128","0.085819292310418","0.105478713782408","3"
"Disagree fully","2009","Urban Area","East Germany","","","","","4"
"Disagree fully","2009","Rural Area","East Germany","","","","","4"
"Disagree fully","2009","Urban Area","West Germany","","","","","4"
"Disagree fully","2009","Rural Area","West Germany","","","","","4"
"Fully agree","2009","Urban Area","East Germany","","","","","1"
"Fully agree","2009","Rural Area","East Germany","","","","","1"
"Fully agree","2009","Urban Area","West Germany","","","","","1"
"Fully agree","2009","Rural Area","West Germany","","","","","1"
"Rather agree","2009","Urban Area","East Germany","","","","","2"
"Rather agree","2009","Rural Area","East Germany","","","","","2"
"Rather agree","2009","Urban Area","West Germany","","","","","2"
"Rather agree","2009","Rural Area","West Germany","","","","","2"
"Rather disagree","2009","Urban Area","East Germany","","","","","3"
"Rather disagree","2009","Rural Area","East Germany","","","","","3"
"Rather disagree","2009","Urban Area","West Germany","","","","","3"
"Rather disagree","2009","Rural Area","West Germany","","","","","3"
"Disagree fully","2010","Urban Area","East Germany","","","","","4"
"Disagree fully","2010","Rural Area","East Germany","","","","","4"
"Disagree fully","2010","Urban Area","West Germany","","","","","4"
"Disagree fully","2010","Rural Area","West Germany","","","","","4"
"Fully agree","2010","Urban Area","West Germany","","","","","1"
"Fully agree","2010","Urban Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","West Germany","","","","","1"
"Rather agree","2010","Urban Area","East Germany","","","","","2"
"Rather agree","2010","Rural Area","East Germany","","","","","2"
"Rather agree","2010","Urban Area","West Germany","","","","","2"
"Rather agree","2010","Rural Area","West Germany","","","","","2"
"Rather disagree","2010","Urban Area","West Germany","","","","","3"
"Rather disagree","2010","Urban Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","West Germany","","","","","3"
"Disagree fully","2011","Urban Area","East Germany","","","","","4"
"Disagree fully","2011","Urban Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","East Germany","","","","","4"
"Fully agree","2011","Urban Area","East Germany","","","","","1"
"Fully agree","2011","Rural Area","East Germany","","","","","1"
"Fully agree","2011","Urban Area","West Germany","","","","","1"
"Fully agree","2011","Rural Area","West Germany","","","","","1"
"Rather agree","2011","Urban Area","East Germany","","","","","2"
"Rather agree","2011","Urban Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","East Germany","","","","","2"
"Rather disagree","2011","Urban Area","East Germany","","","","","3"
"Rather disagree","2011","Rural Area","East Germany","","","","","3"
"Rather disagree","2011","Urban Area","West Germany","","","","","3"
"Rather disagree","2011","Rural Area","West Germany","","","","","3"
"Disagree fully","2012","Urban Area","East Germany","","","","","4"
"Disagree fully","2012","Rural Area","East Germany","","","","","4"
"Disagree fully","2012","Urban Area","West Germany","","","","","4"
"Disagree fully","2012","Rural Area","West Germany","","","","","4"
"Fully agree","2012","Urban Area","East Germany","","","","","1"
"Fully agree","2012","Rural Area","East Germany","","","","","1"
"Fully agree","2012","Urban Area","West Germany","","","","","1"
"Fully agree","2012","Rural Area","West Germany","","","","","1"
"Rather agree","2012","Urban Area","East Germany","","","","","2"
"Rather agree","2012","Rural Area","East Germany","","","","","2"
"Rather agree","2012","Urban Area","West Germany","","","","","2"
"Rather agree","2012","Rural Area","West Germany","","","","","2"
"Rather disagree","2012","Urban Area","East Germany","","","","","3"
"Rather disagree","2012","Rural Area","East Germany","","","","","3"
"Rather disagree","2012","Urban Area","West Germany","","","","","3"
"Rather disagree","2012","Rural Area","West Germany","","","","","3"
"Disagree fully","2013","Urban Area","East Germany","35","0.0112614681569424","0.00670142260118168","0.015821513712703","4"
"Disagree fully","2013","Rural Area","East Germany","40","0.00981857773486091","0.0066328705131322","0.0130042849565896","4"
"Disagree fully","2013","Urban Area","West Germany","206","0.0167649560557474","0.0146610126951634","0.0188688994163315","4"
"Disagree fully","2013","Rural Area","West Germany","69","0.0116090012717898","0.00876928403521637","0.0144487185083632","4"
"Fully agree","2013","Rural Area","East Germany","1706","0.47902739625453","0.462887088900154","0.495167703608906","1"
"Fully agree","2013","Urban Area","West Germany","5695","0.411239153095192","0.403175703998397","0.419302602191987","1"
"Fully agree","2013","Urban Area","East Germany","900","0.454792752846458","0.433273929369097","0.476311576323819","1"
"Fully agree","2013","Rural Area","West Germany","2334","0.435695932246976","0.422550901072151","0.448840963421801","1"
"Rather agree","2013","Urban Area","East Germany","881","0.416383723506905","0.395080686825928","0.437686760187881","2"
"Rather agree","2013","Rural Area","East Germany","1617","0.422891753412974","0.406930483936096","0.438853022889853","2"
"Rather agree","2013","Urban Area","West Germany","6666","0.4542508060064","0.446091587483045","0.462410024529755","2"
"Rather agree","2013","Rural Area","West Germany","2572","0.458193683705842","0.444984990344071","0.471402377067613","2"
"Rather disagree","2013","Rural Area","East Germany","317","0.0882622725976345","0.0790969723315017","0.0974275728637673","3"
"Rather disagree","2013","Urban Area","West Germany","1738","0.11774508484266","0.11246339862149","0.123026771063831","3"
"Rather disagree","2013","Urban Area","East Germany","241","0.117562055489695","0.103643100907089","0.131481010072301","3"
"Rather disagree","2013","Rural Area","West Germany","491","0.0945013827753922","0.0867464818328383","0.102256283717946","3"
"Disagree fully","2014","Rural Area","East Germany","","","","","4"
"Disagree fully","2014","Urban Area","West Germany","","","","","4"
"Disagree fully","2014","Urban Area","East Germany","","","","","4"
"Disagree fully","2014","Rural Area","West Germany","","","","","4"
"Fully agree","2014","Urban Area","West Germany","","","","","1"
"Fully agree","2014","Urban Area","East Germany","","","","","1"
"Fully agree","2014","Rural Area","West Germany","","","","","1"
"Fully agree","2014","Rural Area","East Germany","","","","","1"
"Rather agree","2014","Rural Area","East Germany","","","","","2"
"Rather agree","2014","Urban Area","West Germany","","","","","2"
"Rather agree","2014","Urban Area","East Germany","","","","","2"
"Rather agree","2014","Rural Area","West Germany","","","","","2"
"Rather disagree","2014","Urban Area","West Germany","","","","","3"
"Rather disagree","2014","Urban Area","East Germany","","","","","3"
"Rather disagree","2014","Rural Area","West Germany","","","","","3"
"Rather disagree","2014","Rural Area","East Germany","","","","","3"
"Disagree fully","2015","Urban Area","West Germany","","","","","4"
"Disagree fully","2015","Urban Area","East Germany","","","","","4"
"Disagree fully","2015","Rural Area","West Germany","","","","","4"
"Disagree fully","2015","Rural Area","East Germany","","","","","4"
"Fully agree","2015","Rural Area","East Germany","","","","","1"
"Fully agree","2015","Urban Area","West Germany","","","","","1"
"Fully agree","2015","Urban Area","East Germany","","","","","1"
"Fully agree","2015","Rural Area","West Germany","","","","","1"
"Rather agree","2015","Urban Area","West Germany","","","","","2"
"Rather agree","2015","Urban Area","East Germany","","","","","2"
"Rather agree","2015","Rural Area","West Germany","","","","","2"
"Rather agree","2015","Rural Area","East Germany","","","","","2"
"Rather disagree","2015","Rural Area","East Germany","","","","","3"
"Rather disagree","2015","Urban Area","West Germany","","","","","3"
"Rather disagree","2015","Urban Area","East Germany","","","","","3"
"Rather disagree","2015","Rural Area","West Germany","","","","","3"
"Disagree fully","2016","Urban Area","West Germany","","","","","4"
"Disagree fully","2016","Urban Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","West Germany","","","","","4"
"Fully agree","2016","Rural Area","East Germany","","","","","1"
"Fully agree","2016","Urban Area","West Germany","","","","","1"
"Fully agree","2016","Urban Area","East Germany","","","","","1"
"Fully agree","2016","Rural Area","West Germany","","","","","1"
"Rather agree","2016","Urban Area","West Germany","","","","","2"
"Rather agree","2016","Urban Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","West Germany","","","","","2"
"Rather disagree","2016","Rural Area","East Germany","","","","","3"
"Rather disagree","2016","Urban Area","West Germany","","","","","3"
"Rather disagree","2016","Urban Area","East Germany","","","","","3"
"Rather disagree","2016","Rural Area","West Germany","","","","","3"
"Disagree fully","2017","Rural Area","East Germany","","","","","4"
"Disagree fully","2017","Urban Area","West Germany","","","","","4"
"Disagree fully","2017","Urban Area","East Germany","","","","","4"
"Disagree fully","2017","Rural Area","West Germany","","","","","4"
"Fully agree","2017","Urban Area","West Germany","","","","","1"
"Fully agree","2017","Urban Area","East Germany","","","","","1"
"Fully agree","2017","Rural Area","West Germany","","","","","1"
"Fully agree","2017","Rural Area","East Germany","","","","","1"
"Rather agree","2017","Rural Area","East Germany","","","","","2"
"Rather agree","2017","Urban Area","West Germany","","","","","2"
"Rather agree","2017","Urban Area","East Germany","","","","","2"
"Rather agree","2017","Rural Area","West Germany","","","","","2"
"Rather disagree","2017","Urban Area","West Germany","","","","","3"
"Rather disagree","2017","Urban Area","East Germany","","","","","3"
"Rather disagree","2017","Rural Area","West Germany","","","","","3"
"Rather disagree","2017","Rural Area","East Germany","","","","","3"
"Disagree fully","2018","Urban Area","West Germany","363","0.0184154813331067","0.0164092373202333","0.0204217253459801","4"
"Disagree fully","2018","Urban Area","East Germany","42","0.0183577517431798","0.0127495395577579","0.0239659639286016","4"
"Disagree fully","2018","Rural Area","West Germany","93","0.0137344956967346","0.0108318252721593","0.0166371661213098","4"
"Disagree fully","2018","Rural Area","East Germany","79","0.0174267987430909","0.0132971364628593","0.0215564610233225","4"
"Fully agree","2018","Urban Area","East Germany","923","0.383069583462422","0.362760281544087","0.403378885380756","1"
"Fully agree","2018","Rural Area","West Germany","2742","0.419230715535883","0.406924548255048","0.431536882816718","1"
"Fully agree","2018","Rural Area","East Germany","1928","0.486469381484541","0.470695658903049","0.502243104066034","1"
"Fully agree","2018","Urban Area","West Germany","7436","0.387461883156036","0.380192301515087","0.394731464796986","1"
"Rather agree","2018","Urban Area","West Germany","7106","0.446848471919668","0.439429724878667","0.454267218960669","2"
"Rather agree","2018","Urban Area","East Germany","952","0.458670967923537","0.437853909772705","0.47948802607437","2"
"Rather agree","2018","Rural Area","West Germany","2664","0.45633173049876","0.443909437323462","0.468754023674057","2"
"Rather agree","2018","Rural Area","East Germany","1528","0.418897432592631","0.403326898205165","0.434467966980096","2"
"Rather disagree","2018","Urban Area","East Germany","284","0.139901696870861","0.125409854343464","0.154393539398259","3"
"Rather disagree","2018","Rural Area","West Germany","677","0.110703058268623","0.102877818450107","0.118528298087138","3"
"Rather disagree","2018","Rural Area","East Germany","322","0.0772063871797373","0.0687827010451469","0.0856300733143277","3"
"Rather disagree","2018","Urban Area","West Germany","2347","0.147274163591189","0.141986103768262","0.152562223414116","3"
