"m11125","year","e11102","e11103","n","percent","lower_confidence","upper_confidence"
"4 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"5 on Scale 1 to 10","1991","Not Employed","Full Time","","","",""
"5 on Scale 1 to 10","1991","Not Employed","Part Time","","","",""
"5 on Scale 1 to 10","1991","Not Employed","Not Working","515","0.175471076332776","0.16241603025295","0.188526122412602"
"5 on Scale 1 to 10","1991","Employed","Full Time","551","0.130977246105931","0.121040188985217","0.140914303226644"
"5 on Scale 1 to 10","1991","Employed","Part Time","256","0.158292504583513","0.141234589662275","0.17535041950475"
"5 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"6 on Scale 1 to 10","1991","Not Employed","Full Time","","","",""
"6 on Scale 1 to 10","1991","Not Employed","Part Time","","","",""
"6 on Scale 1 to 10","1991","Not Employed","Not Working","331","0.111384914697161","0.10058692967497","0.122182899719351"
"6 on Scale 1 to 10","1991","Employed","Full Time","407","0.0933061124199063","0.0847390944786987","0.101873130361114"
"6 on Scale 1 to 10","1991","Employed","Part Time","160","0.087452301720879","0.0742506405978471","0.100653962843911"
"6 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"7 on Scale 1 to 10","1991","Not Employed","Full Time","","","",""
"7 on Scale 1 to 10","1991","Not Employed","Part Time","","","",""
"7 on Scale 1 to 10","1991","Not Employed","Not Working","462","0.139755254893698","0.127854684458425","0.15165582532897"
"7 on Scale 1 to 10","1991","Employed","Full Time","705","0.163410067469994","0.152519763383979","0.17430037155601"
"7 on Scale 1 to 10","1991","Employed","Part Time","268","0.156232341723231","0.13926506746326","0.173199615983202"
"7 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"8 on Scale 1 to 10","1991","Not Employed","Full Time","","","",""
"8 on Scale 1 to 10","1991","Not Employed","Part Time","","","",""
"8 on Scale 1 to 10","1991","Not Employed","Not Working","633","0.179543197635395","0.166370187393894","0.192716207876896"
"8 on Scale 1 to 10","1991","Employed","Full Time","1147","0.253769665359173","0.240952246167341","0.266587084551005"
"8 on Scale 1 to 10","1991","Employed","Part Time","412","0.237543767839758","0.217655614901152","0.257431920778364"
"8 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"9 on Scale 1 to 10","1991","Not Employed","Full Time","","","",""
"9 on Scale 1 to 10","1991","Not Employed","Part Time","","","",""
"9 on Scale 1 to 10","1991","Not Employed","Not Working","329","0.0843524423692873","0.0748138191736377","0.093891065564937"
"9 on Scale 1 to 10","1991","Employed","Full Time","625","0.134442032302605","0.12439448872124","0.144489575883971"
"9 on Scale 1 to 10","1991","Employed","Part Time","270","0.145175377481865","0.12871271156968","0.16163804339405"
"9 on Scale 1 to 10","1991","Employed","Not Working","","","",""
"10 Completely satisfied","1991","Not Employed","Full Time","","","",""
"10 Completely satisfied","1991","Not Employed","Part Time","","","",""
"10 Completely satisfied","1991","Not Employed","Not Working","282","0.0627182025452203","0.054396645690855","0.0710397593995855"
"10 Completely satisfied","1991","Employed","Full Time","494","0.105847045964564","0.0967857656904769","0.114908326238652"
"10 Completely satisfied","1991","Employed","Part Time","167","0.0812712294220977","0.0685016308628721","0.0940408279813233"
"10 Completely satisfied","1991","Employed","Not Working","","","",""
"0 Completely dissatisfied","1992","Not Employed","Full Time","","","",""
"0 Completely dissatisfied","1992","Not Employed","Part Time","","","",""
"0 Completely dissatisfied","1992","Not Employed","Not Working","179","0.0484190046317783","0.041966425383553","0.0548715838800035"
"0 Completely dissatisfied","1992","Employed","Full Time","38","0.00567417070060667","0.00386024364614983","0.00748809775506351"
"0 Completely dissatisfied","1992","Employed","Part Time","31","0.01494163275737","0.0101907508310215","0.0196925146837186"
"0 Completely dissatisfied","1992","Employed","Not Working","","","",""
"1 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"1 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"1 on Scale 1 to 10","1992","Not Employed","Not Working","97","0.0276900695475208","0.022757571494765","0.0326225676002766"
"1 on Scale 1 to 10","1992","Employed","Full Time","38","0.00639965829286688","0.00447395879035432","0.00832535779537944"
"1 on Scale 1 to 10","1992","Employed","Part Time","20","","",""
"1 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"2 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"2 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"2 on Scale 1 to 10","1992","Not Employed","Not Working","198","0.0497644725535981","0.0432274817627472","0.056301463344449"
"2 on Scale 1 to 10","1992","Employed","Full Time","100","0.017147533673774","0.0140124491267142","0.0202826182208337"
"2 on Scale 1 to 10","1992","Employed","Part Time","49","0.0182372404401665","0.0129972913801594","0.0234771895001735"
"2 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"3 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"3 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"3 on Scale 1 to 10","1992","Not Employed","Not Working","266","0.0696288791570383","0.0619777532062594","0.0772800051078173"
"3 on Scale 1 to 10","1992","Employed","Full Time","205","0.0310556193756412","0.0268664899232765","0.035244748828006"
"3 on Scale 1 to 10","1992","Employed","Part Time","89","0.0364975109925191","0.0291540250069815","0.0438409969780567"
"3 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"4 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"4 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"4 on Scale 1 to 10","1992","Not Employed","Not Working","269","0.0690544756482839","0.0614326222934457","0.0766763290031221"
"4 on Scale 1 to 10","1992","Employed","Full Time","285","0.0450891232566442","0.0400781558872357","0.0501000906260528"
"4 on Scale 1 to 10","1992","Employed","Part Time","102","0.0395291318584043","0.0318987730152449","0.0471594907015637"
"4 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"5 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"5 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"5 on Scale 1 to 10","1992","Not Employed","Not Working","677","0.171562274414318","0.160229314049053","0.182895234779583"
"5 on Scale 1 to 10","1992","Employed","Full Time","787","0.121934937587636","0.114033034698902","0.12983684047637"
"5 on Scale 1 to 10","1992","Employed","Part Time","330","0.124363115662301","0.111440451843783","0.137285779480818"
"5 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"6 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"6 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"6 on Scale 1 to 10","1992","Not Employed","Not Working","427","0.103447972278553","0.094293121322047","0.112602823235059"
"6 on Scale 1 to 10","1992","Employed","Full Time","512","0.0773028994723468","0.0708533150909641","0.0837524838537295"
"6 on Scale 1 to 10","1992","Employed","Part Time","236","0.0938737552814983","0.0824525831657763","0.10529492739722"
"6 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"7 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"7 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"7 on Scale 1 to 10","1992","Not Employed","Not Working","571","0.139411363521258","0.128998997420778","0.149823729621737"
"7 on Scale 1 to 10","1992","Employed","Full Time","1108","0.171946063449234","0.162833728163331","0.181058398735137"
"7 on Scale 1 to 10","1992","Employed","Part Time","346","0.142760812813551","0.129061469804902","0.156460155822199"
"7 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"8 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"8 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"8 on Scale 1 to 10","1992","Not Employed","Not Working","792","0.176636852405816","0.165172780286208","0.188100924525424"
"8 on Scale 1 to 10","1992","Employed","Full Time","1815","0.276411746484878","0.265611634445649","0.287211858524106"
"8 on Scale 1 to 10","1992","Employed","Part Time","668","0.274127583878908","0.256659279867279","0.291595887890537"
"8 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"9 on Scale 1 to 10","1992","Not Employed","Full Time","","","",""
"9 on Scale 1 to 10","1992","Not Employed","Part Time","","","",""
"9 on Scale 1 to 10","1992","Not Employed","Not Working","403","0.0744078041231811","0.0665188101425528","0.0822967981038094"
"9 on Scale 1 to 10","1992","Employed","Full Time","973","0.142575335083493","0.134131797400157","0.151018872766828"
"9 on Scale 1 to 10","1992","Employed","Part Time","361","0.136661960783666","0.12321083951769","0.150113082049642"
"9 on Scale 1 to 10","1992","Employed","Not Working","","","",""
"10 Completely satisfied","1992","Not Employed","Full Time","","","",""
"10 Completely satisfied","1992","Not Employed","Part Time","","","",""
"10 Completely satisfied","1992","Not Employed","Not Working","372","0.0699768317186553","0.0623080467561711","0.0776456166811395"
"10 Completely satisfied","1992","Employed","Full Time","726","0.104462912622879","0.0970766097338919","0.111849215511867"
"10 Completely satisfied","1992","Employed","Part Time","273","0.110241276406487","0.0979767023548356","0.122505850458138"
"10 Completely satisfied","1992","Employed","Not Working","","","",""
"0 Completely dissatisfied","1993","Not Employed","Full Time","","","",""
"0 Completely dissatisfied","1993","Not Employed","Part Time","","","",""
"0 Completely dissatisfied","1993","Not Employed","Not Working","138","0.0393117549324577","0.0335852058671562","0.0450383039977592"
"0 Completely dissatisfied","1993","Employed","Full Time","51","0.00817435552856768","0.00594419570731225","0.0104045153498231"
"0 Completely dissatisfied","1993","Employed","Part Time","39","0.0153873568801634","0.0105223490457594","0.0202523647145675"
"0 Completely dissatisfied","1993","Employed","Not Working","","","",""
"1 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"1 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"1 on Scale 1 to 10","1993","Not Employed","Not Working","107","0.0281404287415178","0.0232673026940186","0.033013554789017"
"1 on Scale 1 to 10","1993","Employed","Full Time","31","0.00600620391707917","0.00409246172105229","0.00791994611310604"
"1 on Scale 1 to 10","1993","Employed","Part Time","15","","",""
"1 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"2 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"2 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"2 on Scale 1 to 10","1993","Not Employed","Not Working","221","0.0516915802530449","0.0451674106918689","0.0582157498142208"
"2 on Scale 1 to 10","1993","Employed","Full Time","110","0.0200502280443439","0.0165784406198713","0.0235220154688165"
"2 on Scale 1 to 10","1993","Employed","Part Time","59","0.0212905757741426","0.0155851321947573","0.0269960193535278"
"2 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"3 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"3 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"3 on Scale 1 to 10","1993","Not Employed","Not Working","289","0.0707953251017367","0.0632374708053911","0.0783531793980823"
"3 on Scale 1 to 10","1993","Employed","Full Time","230","0.0375266583253866","0.0328195319245895","0.0422337847261837"
"3 on Scale 1 to 10","1993","Employed","Part Time","86","0.0386705313895492","0.0310498285996052","0.0462912341794932"
"3 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"4 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"4 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"4 on Scale 1 to 10","1993","Not Employed","Not Working","301","0.0706197893052267","0.0630705976524784","0.0781689809579751"
"4 on Scale 1 to 10","1993","Employed","Full Time","274","0.045854326288983","0.0406736189361691","0.051035033641797"
"4 on Scale 1 to 10","1993","Employed","Part Time","142","0.0596739400146302","0.0503112548569676","0.0690366251722928"
"4 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"5 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"5 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"5 on Scale 1 to 10","1993","Not Employed","Not Working","801","0.19039168169389","0.178822517156837","0.201960846230944"
"5 on Scale 1 to 10","1993","Employed","Full Time","780","0.123446994326352","0.115299559199313","0.131594429453392"
"5 on Scale 1 to 10","1993","Employed","Part Time","335","0.134729085975893","0.121234002944618","0.148224169007167"
"5 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"6 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"6 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"6 on Scale 1 to 10","1993","Not Employed","Not Working","483","0.114371809512359","0.104993474466358","0.12375014455836"
"6 on Scale 1 to 10","1993","Employed","Full Time","676","0.107960888140811","0.100274598745205","0.115647177536416"
"6 on Scale 1 to 10","1993","Employed","Part Time","220","0.0850713524239623","0.0740444353577642","0.0960982694901604"
"6 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"7 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"7 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"7 on Scale 1 to 10","1993","Not Employed","Not Working","550","0.122033399595179","0.112388029767104","0.131678769423253"
"7 on Scale 1 to 10","1993","Employed","Full Time","1090","0.178373773931615","0.168891899349711","0.187855648513518"
"7 on Scale 1 to 10","1993","Employed","Part Time","387","0.168453163880369","0.153660316706511","0.183246011054227"
"7 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"8 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"8 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"8 on Scale 1 to 10","1993","Not Employed","Not Working","831","0.178478726445869","0.167195243727166","0.189762209164572"
"8 on Scale 1 to 10","1993","Employed","Full Time","1594","0.258977922705105","0.248127703694903","0.269828141715306"
"8 on Scale 1 to 10","1993","Employed","Part Time","570","0.239675213503908","0.222802693083073","0.256547733924743"
"8 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"9 on Scale 1 to 10","1993","Not Employed","Full Time","","","",""
"9 on Scale 1 to 10","1993","Not Employed","Part Time","","","",""
"9 on Scale 1 to 10","1993","Not Employed","Not Working","338","0.0603953117832127","0.0533756735102617","0.0674149500561637"
"9 on Scale 1 to 10","1993","Employed","Full Time","794","0.119505371296645","0.111471060503356","0.127539682089934"
"9 on Scale 1 to 10","1993","Employed","Part Time","331","0.128959631645517","0.115712713277398","0.142206550013636"
"9 on Scale 1 to 10","1993","Employed","Not Working","","","",""
"10 Completely satisfied","1993","Not Employed","Full Time","","","",""
"10 Completely satisfied","1993","Not Employed","Part Time","","","",""
"10 Completely satisfied","1993","Not Employed","Not Working","365","0.0737701926355057","0.066067539039784","0.0814728462312274"
"10 Completely satisfied","1993","Employed","Full Time","632","0.0941232774951123","0.0868910075112354","0.101355547478989"
"10 Completely satisfied","1993","Employed","Part Time","275","0.102867402148862","0.0908603601045701","0.114874444193155"
"10 Completely satisfied","1993","Employed","Not Working","","","",""
"0 Completely dissatisfied","1994","Not Employed","Full Time","","","",""
"0 Completely dissatisfied","1994","Not Employed","Part Time","","","",""
"0 Completely dissatisfied","1994","Not Employed","Not Working","147","0.0385687238635952","0.0329839017718381","0.0441535459553523"
"0 Completely dissatisfied","1994","Employed","Full Time","49","0.00795704253284272","0.00570425509793682","0.0102098299677486"
"0 Completely dissatisfied","1994","Employed","Part Time","29","","",""
"0 Completely dissatisfied","1994","Employed","Not Working","","","",""
"1 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"1 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"1 on Scale 1 to 10","1994","Not Employed","Not Working","97","0.0271837794341103","0.0224674633255976","0.0319000955426229"
"1 on Scale 1 to 10","1994","Employed","Full Time","33","0.00671290191151794","0.00464241883964995","0.00878338498338594"
"1 on Scale 1 to 10","1994","Employed","Part Time","17","","",""
"1 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"2 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"2 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"2 on Scale 1 to 10","1994","Not Employed","Not Working","206","0.0548651646832728","0.0482608491543978","0.0614694802121478"
"2 on Scale 1 to 10","1994","Employed","Full Time","114","0.0186699414621274","0.0152378554347686","0.0221020274894863"
"2 on Scale 1 to 10","1994","Employed","Part Time","47","0.0235930758019585","0.0174799272591654","0.0297062243447517"
"2 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"3 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"3 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"3 on Scale 1 to 10","1994","Not Employed","Not Working","321","0.0757865120052104","0.0681108702599466","0.0834621537504741"
"3 on Scale 1 to 10","1994","Employed","Full Time","259","0.0475982022434169","0.0421995604250799","0.0529968440617539"
"3 on Scale 1 to 10","1994","Employed","Part Time","128","0.0563905040293317","0.0470996340678224","0.0656813739908409"
"3 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"4 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"4 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"4 on Scale 1 to 10","1994","Not Employed","Not Working","336","0.0697975252883317","0.0624075779619018","0.0771874726147616"
"4 on Scale 1 to 10","1994","Employed","Full Time","276","0.0484399174164607","0.0429961577828483","0.0538836770500731"
"4 on Scale 1 to 10","1994","Employed","Part Time","136","0.0592365377167276","0.049728469340288","0.0687446060931673"
"4 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"5 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"5 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"5 on Scale 1 to 10","1994","Not Employed","Not Working","807","0.188945036834172","0.177591649029488","0.200298424638857"
"5 on Scale 1 to 10","1994","Employed","Full Time","744","0.126654897935729","0.118221879003465","0.135087916867994"
"5 on Scale 1 to 10","1994","Employed","Part Time","360","0.148276159643304","0.133962776113384","0.162589543173224"
"5 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"6 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"6 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"6 on Scale 1 to 10","1994","Not Employed","Not Working","490","0.110125099913216","0.101046053808182","0.119204146018251"
"6 on Scale 1 to 10","1994","Employed","Full Time","636","0.0978212136201713","0.0902886646285554","0.105353762611787"
"6 on Scale 1 to 10","1994","Employed","Part Time","219","0.0902924442618639","0.0787490415303172","0.101835846993411"
"6 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"7 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"7 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"7 on Scale 1 to 10","1994","Not Employed","Not Working","657","0.143861065701243","0.133682739959971","0.154039391442515"
"7 on Scale 1 to 10","1994","Employed","Full Time","1020","0.181815974205001","0.172036384089452","0.191595564320551"
"7 on Scale 1 to 10","1994","Employed","Part Time","383","0.157950964280141","0.14326213868954","0.172639789870742"
"7 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"8 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"8 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"8 on Scale 1 to 10","1994","Not Employed","Not Working","788","0.158615802484823","0.148020753056666","0.16921085191298"
"8 on Scale 1 to 10","1994","Employed","Full Time","1513","0.259052055382025","0.247943271795098","0.270160838968953"
"8 on Scale 1 to 10","1994","Employed","Part Time","550","0.233173297374594","0.216142096827885","0.250204497921303"
"8 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"9 on Scale 1 to 10","1994","Not Employed","Full Time","","","",""
"9 on Scale 1 to 10","1994","Not Employed","Part Time","","","",""
"9 on Scale 1 to 10","1994","Not Employed","Not Working","402","0.0721920835154378","0.0646861206731664","0.0796980463577091"
"9 on Scale 1 to 10","1994","Employed","Full Time","764","0.120151452549675","0.111907269811598","0.128395635287752"
"9 on Scale 1 to 10","1994","Employed","Part Time","301","0.125233381568599","0.111902361055679","0.138564402081518"
"9 on Scale 1 to 10","1994","Employed","Not Working","","","",""
"10 Completely satisfied","1994","Not Employed","Full Time","","","",""
"10 Completely satisfied","1994","Not Employed","Part Time","","","",""
"10 Completely satisfied","1994","Not Employed","Not Working","316","0.0600592062765868","0.0531683589361034","0.0669500536170701"
"10 Completely satisfied","1994","Employed","Full Time","567","0.0851264007410315","0.0780503356465862","0.0922024658354768"
"10 Completely satisfied","1994","Employed","Part Time","198","0.0823863974167498","0.0713121322130887","0.0934606626204109"
"10 Completely satisfied","1994","Employed","Not Working","","","",""
"0 Completely dissatisfied","1995","Not Employed","Full Time","","","",""
"0 Completely dissatisfied","1995","Not Employed","Part Time","","","",""
"0 Completely dissatisfied","1995","Not Employed","Not Working","146","0.0387883629368412","0.0333344251379115","0.0442423007357709"
"0 Completely dissatisfied","1995","Employed","Full Time","27","","",""
"0 Completely dissatisfied","1995","Employed","Part Time","19","","",""
"0 Completely dissatisfied","1995","Employed","Not Working","","","",""
"1 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"1 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"1 on Scale 1 to 10","1995","Not Employed","Not Working","85","0.018924048285996","0.0150753994690978","0.0227726971028942"
"1 on Scale 1 to 10","1995","Employed","Full Time","30","0.00624987635745774","0.00423860801599263","0.00826114469892286"
"1 on Scale 1 to 10","1995","Employed","Part Time","17","","",""
"1 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"2 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"2 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"2 on Scale 1 to 10","1995","Not Employed","Not Working","209","0.051691150803067","0.0454375097868207","0.0579447918193133"
"2 on Scale 1 to 10","1995","Employed","Full Time","93","0.0176905286665264","0.0143262630388264","0.0210547942942263"
"2 on Scale 1 to 10","1995","Employed","Part Time","54","0.0211111105670618","0.0155875809799452","0.0266346401541785"
"2 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"3 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"3 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"3 on Scale 1 to 10","1995","Not Employed","Not Working","358","0.0793341798987009","0.0717005495870962","0.0869678102103056"
"3 on Scale 1 to 10","1995","Employed","Full Time","245","0.0417479745008318","0.036643473601865","0.0468524753997987"
"3 on Scale 1 to 10","1995","Employed","Part Time","99","0.0496461607875795","0.0413001306926105","0.0579921908825485"
"3 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"4 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"4 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"4 on Scale 1 to 10","1995","Not Employed","Not Working","308","0.0637893895264418","0.056886817490491","0.0706919615623926"
"4 on Scale 1 to 10","1995","Employed","Full Time","297","0.0549572686288994","0.0491411400359023","0.0607733972218965"
"4 on Scale 1 to 10","1995","Employed","Part Time","143","0.0600896884455973","0.0509582829638326","0.0692210939273619"
"4 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"5 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"5 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"5 on Scale 1 to 10","1995","Not Employed","Not Working","864","0.195528270119439","0.184325894830127","0.206730645408751"
"5 on Scale 1 to 10","1995","Employed","Full Time","715","0.120565315887321","0.112255169082266","0.128875462692376"
"5 on Scale 1 to 10","1995","Employed","Part Time","349","0.1295905753893","0.116686022960962","0.142495127817639"
"5 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"6 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"6 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"6 on Scale 1 to 10","1995","Not Employed","Not Working","489","0.107400011254125","0.0986545937536918","0.116145428754559"
"6 on Scale 1 to 10","1995","Employed","Full Time","610","0.101892554851255","0.0941723098800545","0.109612799822455"
"6 on Scale 1 to 10","1995","Employed","Part Time","267","0.0981840537663987","0.0867506937304608","0.109617413802337"
"6 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"7 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"7 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"7 on Scale 1 to 10","1995","Not Employed","Not Working","662","0.136109907061601","0.126424362116266","0.145795452006935"
"7 on Scale 1 to 10","1995","Employed","Full Time","1048","0.190064572778281","0.18005140503404","0.200077740522523"
"7 on Scale 1 to 10","1995","Employed","Part Time","451","0.175021396971256","0.160421111069001","0.189621682873511"
"7 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"8 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"8 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"8 on Scale 1 to 10","1995","Not Employed","Not Working","891","0.171539862890621","0.16089185699848","0.182187868782762"
"8 on Scale 1 to 10","1995","Employed","Full Time","1561","0.263051797455152","0.251815199923746","0.274288394986557"
"8 on Scale 1 to 10","1995","Employed","Part Time","633","0.238964456665477","0.222578810599104","0.25535010273185"
"8 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"9 on Scale 1 to 10","1995","Not Employed","Full Time","","","",""
"9 on Scale 1 to 10","1995","Not Employed","Part Time","","","",""
"9 on Scale 1 to 10","1995","Not Employed","Not Working","450","0.0759289508988228","0.068447146895899","0.0834107549017466"
"9 on Scale 1 to 10","1995","Employed","Full Time","753","0.122357400931903","0.113994254981223","0.130720546882583"
"9 on Scale 1 to 10","1995","Employed","Part Time","329","0.131106958512766","0.118138436732213","0.144075480293319"
"9 on Scale 1 to 10","1995","Employed","Not Working","","","",""
"10 Completely satisfied","1995","Not Employed","Full Time","","","",""
"10 Completely satisfied","1995","Not Employed","Part Time","","","",""
"10 Completely satisfied","1995","Not Employed","Not Working","353","0.0609658663243442","0.0542076201137401","0.0677241125349484"
"10 Completely satisfied","1995","Employed","Full Time","519","0.0768823952726739","0.0700835105708101","0.0836812799745377"
"10 Completely satisfied","1995","Employed","Part Time","241","0.0798403311313563","0.0694258603315903","0.0902548019311222"
"10 Completely satisfied","1995","Employed","Not Working","","","",""
"0 Completely dissatisfied","1996","Not Employed","Full Time","","","",""
"0 Completely dissatisfied","1996","Not Employed","Part Time","","","",""
"0 Completely dissatisfied","1996","Not Employed","Not Working","126","0.0319253494660945","0.0268789199661109","0.0369717789660782"
"0 Completely dissatisfied","1996","Employed","Full Time","29","","",""
"0 Completely dissatisfied","1996","Employed","Part Time","37","0.0132204603431268","0.00891302114523625","0.0175278995410174"
"0 Completely dissatisfied","1996","Employed","Not Working","","","",""
"1 on Scale 1 to 10","1996","Not Employed","Full Time","","","",""
"1 on Scale 1 to 10","1996","Not Employed","Part Time","","","",""
"1 on Scale 1 to 10","1996","Not Employed","Not Working","92","0.0239184064723364","0.0195323811063819","0.0283044318382909"
"1 on Scale 1 to 10","1996","Employed","Full Time","28","","",""
"1 on Scale 1 to 10","1996","Employed","Part Time","19","","",""
"1 on Scale 1 to 10","1996","Employed","Not Working","","","",""
"2 on Scale 1 to 10","1996","Not Employed","Full Time","","","",""
"2 on Scale 1 to 10","1996","Not Employed","Part Time","","","",""
"2 on Scale 1 to 10","1996","Not Employed","Not Working","211","0.0528314277150758","0.0464101453198543","0.0592527101102973"
"2 on Scale 1 to 10","1996","Employed","Full Time","93","0.0172534263458889","0.0138871624626034","0.0206196902291743"
"2 on Scale 1 to 10","1996","Employed","Part Time","68","0.026487370209231","0.0204315075836721","0.03254323283479"
"2 on Scale 1 to 10","1996","Employed","Not Working","","","",""
"3 on Scale 1 to 10","1996","Not Employed","Full Time","","","",""
"3 on Scale 1 to 10","1996","Not Employed","Part Time","","","",""
"3 on Scale 1 to 10","1996","Not Employed","Not Working","312","0.066238150868814","0.0590992044992786","0.0733770972383494"
"3 on Scale 1 to 10","1996","Employed","Full Time","219","0.0392726770607938","0.0342511589247474","0.0442941951968401"
"3 on Scale 1 to 10","1996","Employed","Part Time","111","0.0472815793483924","0.0392774505675237","0.0552857081292611"
"3 on Scale 1 to 10","1996","Employed","Not Working","","","",""
"4 on Scale 1 to 10","1996","Not Employed","Full Time","","","",""
"4 on Scale 1 to 10","1996","Not Employed","Part Time","","","",""
