"plh0182","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1984","no migration background","inadequately","5","","","","3"
"3 on Scale 1 to 10","1984","no migration background","general elemantary","57","0.0247556526444023","0.0184493075995102","0.0310619976892944","3"
"3 on Scale 1 to 10","1984","no migration background","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1984","no migration background","higher education","7","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","middle vocational","21","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","higher education","4","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","inadequately","28","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","direct migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1984","indirect migration background","general elemantary","","","","","3"
"4 on Scale 1 to 10","1984","no migration background","middle vocational","92","0.0196493765058535","0.0156481031488443","0.0236506498628627","4"
"4 on Scale 1 to 10","1984","no migration background","general elemantary","73","0.0310093422947142","0.0239739245398685","0.0380447600495599","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1984","no migration background","in school","6","","","","4"
"4 on Scale 1 to 10","1984","no migration background","inadequately","4","","","","4"
"4 on Scale 1 to 10","1984","no migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher vocational","16","","","","4"
"4 on Scale 1 to 10","1984","no migration background","higher education","15","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","inadequately","46","0.0534974029134331","0.0390662207921933","0.067928585034673","4"
"4 on Scale 1 to 10","1984","direct migration background","general elemantary","34","0.0411425837187363","0.0292193986432154","0.0530657687942572","4"
"4 on Scale 1 to 10","1984","direct migration background","middle vocational","26","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1984","direct migration background","higher education","8","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1984","indirect migration background","general elemantary","","","","","4"
"5 on Scale 1 to 10","1984","no migration background","in school","10","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","inadequately","134","0.149622504583602","0.126746562294777","0.172498446872427","5"
"5 on Scale 1 to 10","1984","direct migration background","general elemantary","145","0.157183313835533","0.135333926103653","0.179032701567413","5"
"5 on Scale 1 to 10","1984","indirect migration background","middle vocational","9","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1984","no migration background","inadequately","9","","","","5"
"5 on Scale 1 to 10","1984","no migration background","general elemantary","332","0.144478173592334","0.130208945295787","0.158747401888881","5"
"5 on Scale 1 to 10","1984","no migration background","middle vocational","497","0.109806586753467","0.100793168905658","0.118820004601276","5"
"5 on Scale 1 to 10","1984","no migration background","vocational + Abi","18","","","","5"
"5 on Scale 1 to 10","1984","no migration background","higher vocational","47","0.0838556335255355","0.0616777271526042","0.106033539898467","5"
"5 on Scale 1 to 10","1984","no migration background","higher education","53","0.0865229008507286","0.0651555030119471","0.10789029868951","5"
"5 on Scale 1 to 10","1984","direct migration background","in school","1","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","middle vocational","133","0.140425298813082","0.119176843687534","0.16167375393863","5"
"5 on Scale 1 to 10","1984","direct migration background","vocational + Abi","18","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","higher vocational","6","","","","5"
"5 on Scale 1 to 10","1984","direct migration background","higher education","10","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","general elemantary","6","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","5"
"5 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","5"
"6 on Scale 1 to 10","1984","direct migration background","general elemantary","101","0.094943868586449","0.0773467845566865","0.112540952616211","6"
"6 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","inadequately","72","0.0819533487561081","0.0643623547576812","0.0995443427545351","6"
"6 on Scale 1 to 10","1984","direct migration background","middle vocational","70","0.0597796752195273","0.0452801272741052","0.0742792231649495","6"
"6 on Scale 1 to 10","1984","direct migration background","vocational + Abi","9","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","higher vocational","4","","","","6"
"6 on Scale 1 to 10","1984","direct migration background","higher education","14","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","in school","","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","middle vocational","2","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1984","no migration background","in school","13","","","","6"
"6 on Scale 1 to 10","1984","no migration background","inadequately","10","","","","6"
"6 on Scale 1 to 10","1984","no migration background","general elemantary","221","0.0962467127052911","0.0842765041932491","0.108216921217333","6"
"6 on Scale 1 to 10","1984","no migration background","middle vocational","365","0.0797024872824943","0.0718946063491081","0.0875103682158805","6"
"6 on Scale 1 to 10","1984","no migration background","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","1984","no migration background","higher vocational","44","0.0740571344362875","0.0531040476193379","0.0950102212532371","6"
"6 on Scale 1 to 10","1984","no migration background","higher education","39","0.0543882282531082","0.0371518443246914","0.071624612181525","6"
"6 on Scale 1 to 10","1984","direct migration background","in school","1","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","6"
"6 on Scale 1 to 10","1984","indirect migration background","general elemantary","5","","","","6"
"7 on Scale 1 to 10","1984","no migration background","general elemantary","370","0.156895898184404","0.142134407596592","0.171657388772217","7"
"7 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","middle vocational","3","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","general elemantary","7","","","","7"
"7 on Scale 1 to 10","1984","no migration background","in school","30","0.179673226188552","0.11962040828295","0.239726044094154","7"
"7 on Scale 1 to 10","1984","no migration background","inadequately","10","","","","7"
"7 on Scale 1 to 10","1984","no migration background","middle vocational","747","0.159789062281344","0.149225733193895","0.170352391368794","7"
"7 on Scale 1 to 10","1984","no migration background","vocational + Abi","33","0.179395952166239","0.124107380043476","0.234684524289003","7"
"7 on Scale 1 to 10","1984","no migration background","higher vocational","114","0.184799355567435","0.153742681147244","0.215856029987625","7"
"7 on Scale 1 to 10","1984","no migration background","higher education","93","0.132042693710398","0.106312465521918","0.157772921898878","7"
"7 on Scale 1 to 10","1984","direct migration background","in school","6","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","inadequately","128","0.126985725409594","0.105632534768231","0.148338916050958","7"
"7 on Scale 1 to 10","1984","direct migration background","general elemantary","132","0.111666911719016","0.0927600407309711","0.130573782707062","7"
"7 on Scale 1 to 10","1984","direct migration background","middle vocational","144","0.139511720047424","0.118321244865739","0.16070219522911","7"
"7 on Scale 1 to 10","1984","direct migration background","vocational + Abi","15","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","higher vocational","10","","","","7"
"7 on Scale 1 to 10","1984","direct migration background","higher education","14","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","in school","2","","","","7"
"7 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","7"
"8 on Scale 1 to 10","1984","direct migration background","inadequately","193","0.195599472881815","0.170160787378243","0.221038158385387","8"
"8 on Scale 1 to 10","1984","indirect migration background","middle vocational","18","","","","8"
"8 on Scale 1 to 10","1984","no migration background","in school","44","0.278090023153401","0.208003826828192","0.348176219478609","8"
"8 on Scale 1 to 10","1984","no migration background","general elemantary","520","0.219338506860026","0.202543791865643","0.236133221854409","8"
"8 on Scale 1 to 10","1984","no migration background","middle vocational","1201","0.255964056464582","0.243382928759475","0.268545184169689","8"
"8 on Scale 1 to 10","1984","direct migration background","vocational + Abi","31","0.24543195979088","0.169990888747854","0.320873030833905","8"
"8 on Scale 1 to 10","1984","indirect migration background","in school","1","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","general elemantary","12","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","higher vocational","2","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","8"
"8 on Scale 1 to 10","1984","direct migration background","middle vocational","256","0.22258316746441","0.197142060832651","0.24802427409617","8"
"8 on Scale 1 to 10","1984","direct migration background","higher education","32","0.258352493440695","0.180678921939756","0.336026064941634","8"
"8 on Scale 1 to 10","1984","no migration background","inadequately","12","","","","8"
"8 on Scale 1 to 10","1984","no migration background","vocational + Abi","51","0.278181784126629","0.213610341433567","0.342753226819691","8"
"8 on Scale 1 to 10","1984","no migration background","higher vocational","171","0.284969263318163","0.2488504202242","0.321088106412126","8"
"8 on Scale 1 to 10","1984","no migration background","higher education","200","0.297019748677805","0.26229001173259","0.331749485623021","8"
"8 on Scale 1 to 10","1984","direct migration background","in school","5","","","","8"
"8 on Scale 1 to 10","1984","direct migration background","general elemantary","235","0.251464484413282","0.225420104474623","0.277508864351941","8"
"8 on Scale 1 to 10","1984","direct migration background","higher vocational","7","","","","8"
"8 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","8"
"9 on Scale 1 to 10","1984","no migration background","middle vocational","595","0.127376098824952","0.117764610465952","0.136987587183953","9"
"9 on Scale 1 to 10","1984","no migration background","higher vocational","77","0.120356721501493","0.0943215205174661","0.146391922485519","9"
"9 on Scale 1 to 10","1984","direct migration background","general elemantary","134","0.106424984102251","0.0879128369237203","0.124937131280782","9"
"9 on Scale 1 to 10","1984","direct migration background","middle vocational","120","0.134525877867152","0.113657301158374","0.155394454575931","9"
"9 on Scale 1 to 10","1984","indirect migration background","middle vocational","9","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","higher education","1","","","","9"
"9 on Scale 1 to 10","1984","no migration background","general elemantary","248","0.100385222980885","0.0881883920935183","0.112582053868251","9"
"9 on Scale 1 to 10","1984","no migration background","vocational + Abi","22","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","inadequately","96","0.0976163584158316","0.078582292851723","0.11665042397994","9"
"9 on Scale 1 to 10","1984","direct migration background","vocational + Abi","17","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","higher vocational","9","","","","9"
"9 on Scale 1 to 10","1984","direct migration background","higher education","17","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","higher vocational","1","","","","9"
"9 on Scale 1 to 10","1984","no migration background","in school","16","","","","9"
"9 on Scale 1 to 10","1984","no migration background","inadequately","4","","","","9"
"9 on Scale 1 to 10","1984","no migration background","higher education","125","0.18676888553156","0.157148103162604","0.216389667900515","9"
"9 on Scale 1 to 10","1984","direct migration background","in school","4","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","in school","3","","","","9"
"9 on Scale 1 to 10","1984","indirect migration background","general elemantary","10","","","","9"
"0 Completely dissatisfied","1985","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","no migration background","inadequately","1","","","","0"
"0 Completely dissatisfied","1985","no migration background","general elemantary","24","","","","0"
"0 Completely dissatisfied","1985","no migration background","middle vocational","46","0.0120343292649927","0.00874410727697077","0.0153245512530146","0"
"0 Completely dissatisfied","1985","no migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","no migration background","higher vocational","2","","","","0"
"0 Completely dissatisfied","1985","no migration background","higher education","1","","","","0"
"0 Completely dissatisfied","1985","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","direct migration background","inadequately","8","","","","0"
"0 Completely dissatisfied","1985","direct migration background","general elemantary","14","","","","0"
"0 Completely dissatisfied","1985","direct migration background","middle vocational","9","","","","0"
"0 Completely dissatisfied","1985","direct migration background","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1985","direct migration background","higher vocational","1","","","","0"
"0 Completely dissatisfied","1985","direct migration background","higher education","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","middle vocational","1","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1985","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1985","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1985","no migration background","general elemantary","10","","","","1"
"1 on Scale 1 to 10","1985","no migration background","middle vocational","19","","","","1"
"1 on Scale 1 to 10","1985","no migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","general elemantary","","","","","1"
"1 on Scale 1 to 10","1985","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","inadequately","6","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1985","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1985","no migration background","higher vocational","5","","","","1"
"1 on Scale 1 to 10","1985","no migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1985","direct migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","1"
"10 Completely satisfied","1985","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1985","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1985","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1985","indirect migration background","middle vocational","11","","","","10"
"10 Completely satisfied","1985","no migration background","in school","12","","","","10"
"10 Completely satisfied","1985","no migration background","inadequately","18","","","","10"
"10 Completely satisfied","1985","no migration background","general elemantary","302","0.14616853209726","0.131004730884701","0.161332333309819","10"
"10 Completely satisfied","1985","no migration background","middle vocational","568","0.139764406065599","0.12930154823487","0.150227263896329","10"
"10 Completely satisfied","1985","no migration background","vocational + Abi","23","","","","10"
"10 Completely satisfied","1985","no migration background","higher vocational","69","0.126947068178243","0.0995928955696682","0.154301240786818","10"
"10 Completely satisfied","1985","no migration background","higher education","81","0.127605638808784","0.10179659380628","0.153414683811287","10"
"10 Completely satisfied","1985","direct migration background","in school","5","","","","10"
"10 Completely satisfied","1985","direct migration background","inadequately","105","0.136667888952816","0.112182366021256","0.161153411884376","10"
"10 Completely satisfied","1985","direct migration background","general elemantary","141","0.12808291282838","0.10651213416023","0.14965369149653","10"
"10 Completely satisfied","1985","direct migration background","middle vocational","131","0.148909384303341","0.125766627885103","0.172052140721578","10"
"10 Completely satisfied","1985","direct migration background","vocational + Abi","18","","","","10"
"10 Completely satisfied","1985","direct migration background","higher vocational","6","","","","10"
"10 Completely satisfied","1985","direct migration background","higher education","15","","","","10"
"10 Completely satisfied","1985","indirect migration background","in school","2","","","","10"
"10 Completely satisfied","1985","indirect migration background","inadequately","","","","","10"
"10 Completely satisfied","1985","indirect migration background","general elemantary","9","","","","10"
"2 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","middle vocational","2","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","inadequately","2","","","","2"
"2 on Scale 1 to 10","1985","no migration background","general elemantary","30","0.0146071983671211","0.00945748309448181","0.0197569136397603","2"
"2 on Scale 1 to 10","1985","no migration background","middle vocational","45","0.0113846586339375","0.00818342768013473","0.0145858895877403","2"
"2 on Scale 1 to 10","1985","no migration background","higher education","9","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","general elemantary","12","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","middle vocational","14","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1985","no migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1985","no migration background","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","in school","1","","","","2"
"2 on Scale 1 to 10","1985","direct migration background","inadequately","13","","","","2"
"3 on Scale 1 to 10","1985","no migration background","in school","3","","","","3"
"3 on Scale 1 to 10","1985","no migration background","inadequately","7","","","","3"
"3 on Scale 1 to 10","1985","no migration background","general elemantary","62","0.0291745693014719","0.0219507335957214","0.0363984050072225","3"
"3 on Scale 1 to 10","1985","no migration background","middle vocational","98","0.0248713430925448","0.0201721433284294","0.0295705428566603","3"
"3 on Scale 1 to 10","1985","no migration background","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1985","no migration background","higher vocational","13","","","","3"
"3 on Scale 1 to 10","1985","no migration background","higher education","8","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","inadequately","34","0.0602674240879384","0.0433033309180617","0.0772315172578152","3"
"3 on Scale 1 to 10","1985","direct migration background","general elemantary","19","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","vocational + Abi","2","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1985","direct migration background","higher education","1","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1985","indirect migration background","general elemantary","2","","","","3"
"4 on Scale 1 to 10","1985","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","middle vocational","1","","","","4"
"4 on Scale 1 to 10","1985","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1985","no migration background","general elemantary","73","0.0335418184428998","0.0258135909678628","0.0412700459179367","4"
"4 on Scale 1 to 10","1985","no migration background","middle vocational","121","0.0296272731801398","0.0245109442194741","0.0347436021408056","4"
"4 on Scale 1 to 10","1985","direct migration background","vocational + Abi","5","","","","4"
