"plh0182","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","inadequately","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","higher education","","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","4","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","2","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","6","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","inadequately","3","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","8","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","4","","","","1"
"1 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","general elemantary","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","Single parent ","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","3","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","5","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","2","","","","1"
"10 Completely satisfied","1984","Single parent ","in school","1","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","general elemantary","102","0.131192149492769","0.104042097809087","0.158342201176451","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","middle vocational","125","0.161305665288422","0.133660429416878","0.188950901159966","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","vocational + Abi","6","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","inadequately","46","0.285696480984416","0.22600249339129","0.345390468577541","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","higher education","49","0.254678251108984","0.194744991467767","0.3146115107502","10"
"10 Completely satisfied","1984","Single parent ","inadequately","5","","","","10"
"10 Completely satisfied","1984","Single parent ","higher education","1","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","in school","16","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","higher vocational","4","","","","10"
"10 Completely satisfied","1984","Couple + C. LE and GT 16","higher education","9","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","higher vocational","40","0.257902049856951","0.189902264500042","0.325901835213859","10"
"10 Completely satisfied","1984","Single parent ","general elemantary","20","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","higher education","19","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","inadequately","70","0.209788196224463","0.164967278907248","0.254609113541678","10"
"10 Completely satisfied","1984","Single parent ","higher vocational","3","","","","10"
"10 Completely satisfied","1984","Single parent ","middle vocational","30","0.109844276917708","0.071835567064594","0.147852986770822","10"
"10 Completely satisfied","1984","Single parent ","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","higher education","42","0.160384935076684","0.116202764139129","0.204567106014239","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","higher vocational","15","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","vocational + Abi","6","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","in school","1","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","inadequately","11","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","general elemantary","83","0.216800475108181","0.176060745868895","0.257540204347467","10"
"10 Completely satisfied","1984","(Married) couple without C. ","in school","","","","","10"
"10 Completely satisfied","1984","(Married) couple without C. ","inadequately","34","0.254628411304505","0.17915691616134","0.330099906447671","10"
"10 Completely satisfied","1984","(Married) couple without C. ","general elemantary","165","0.231026070337691","0.199712702848352","0.262339437827031","10"
"10 Completely satisfied","1984","(Married) couple without C. ","middle vocational","361","0.262652607634229","0.239674221283081","0.285630993985377","10"
"10 Completely satisfied","1984","(Married) couple without C. ","vocational + Abi","20","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","general elemantary","129","0.184120891049904","0.154640822314329","0.213600959785479","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","middle vocational","284","0.191350183592007","0.171483275033592","0.211217092150421","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","vocational + Abi","16","","","","10"
"10 Completely satisfied","1984","Couple + C. LE 16 ","higher vocational","41","0.180155516738497","0.127674286984329","0.232636746492665","10"
"10 Completely satisfied","1984","1-pers.-HH","middle vocational","117","0.195993089025268","0.164821830468293","0.227164347582243","10"
"10 Completely satisfied","1984","1-pers.-HH","vocational + Abi","8","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","higher vocational","16","","","","10"
"10 Completely satisfied","1984","1-pers.-HH","higher education","25","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","in school","15","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","inadequately","29","","","","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","general elemantary","111","0.182197126314672","0.150863627595367","0.213530625033977","10"
"10 Completely satisfied","1984","Couple + C. GT 16 ","middle vocational","186","0.182346092987439","0.157516292874824","0.207175893100054","10"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","2","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","in school","","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","15","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","middle vocational","4","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","5","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","Single parent ","general elemantary","4","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","5","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","inadequately","2","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","higher education","","","","","2"
"2 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","5","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","9","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","11","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","2"
"2 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","12","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","5","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","8","","","","2"
"2 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","inadequately","3","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","14","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","19","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1984","1-pers.-HH","higher education","3","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","12","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","in school","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","inadequately","2","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","general elemantary","10","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","middle vocational","7","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","higher vocational","","","","","3"
"3 on Scale 1 to 10","1984","Single parent ","higher education","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","12","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","19","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","18","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","3","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","3","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","4","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","3","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","3","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","6","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","11","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","11","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","2","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","9","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","20","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","1","","","","3"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","27","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","3","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","10","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","6","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","11","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","17","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","2","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","inadequately","4","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","17","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","10","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","7","","","","4"
"4 on Scale 1 to 10","1984","1-pers.-HH","higher education","3","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","2","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","in school","","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","inadequately","6","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","general elemantary","12","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","middle vocational","14","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1984","Single parent ","higher education","2","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","8","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","16","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","25","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","4","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","23","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","3","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","7","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","18","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","12","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","1","","","","4"
"4 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","3","","","","4"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","6","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","81","0.122413938954163","0.0977788616586311","0.147049016249696","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","38","0.124088146678563","0.0805237101196952","0.16765258323743","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","66","0.121660211216433","0.0953720366546468","0.14794838577822","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","general elemantary","97","0.139877076810852","0.114108109997946","0.165646043623759","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","129","0.0902901851700588","0.0753256129521022","0.105254757388015","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","5","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","16","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","in school","","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","inadequately","14","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","general elemantary","36","0.164418665870882","0.113049440348521","0.215787891393243","5"
"5 on Scale 1 to 10","1984","Single parent ","middle vocational","48","0.186713097666376","0.139346662761476","0.234079532571276","5"
"5 on Scale 1 to 10","1984","Single parent ","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1984","Single parent ","higher education","3","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","in school","4","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","inadequately","16","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","general elemantary","79","0.136643737425181","0.10876303561821","0.164524439232151","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","middle vocational","90","0.0954119373950132","0.0765204123907725","0.114303462399254","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","vocational + Abi","5","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","10","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","4","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","4","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","inadequately","7","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","68","0.169939470408876","0.132807001367267","0.207071939450485","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","97","0.150412724112999","0.122342210712521","0.178483237513478","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","vocational + Abi","6","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","higher vocational","9","","","","5"
"5 on Scale 1 to 10","1984","1-pers.-HH","higher education","14","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","1984","(Married) couple without C. ","inadequately","15","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","39","0.126369848838764","0.089793192654814","0.162946505022714","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","91","0.154817440024926","0.127303723666344","0.182331156383509","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","149","0.0941060093664438","0.0793597124874417","0.108852306245446","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","13","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher vocational","16","","","","5"
"5 on Scale 1 to 10","1984","Couple + C. LE 16 ","higher education","15","","","","5"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","inadequately","25","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","in school","","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","higher education","1","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher education","2","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","middle vocational","25","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","general elemantary","70","0.090248881882122","0.0684544142362657","0.112043349527978","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher education","5","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","in school","2","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","higher vocational","2","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","vocational + Abi","1","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","middle vocational","122","0.0807161367770055","0.0669586023821951","0.0944736711718158","6"
"6 on Scale 1 to 10","1984","Couple + C. LE 16 ","vocational + Abi","6","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","inadequately","15","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","general elemantary","48","0.0975650523630308","0.0737028808891015","0.12142722383696","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","middle vocational","52","0.0831286430099313","0.0623784001976847","0.103878885822178","6"
"6 on Scale 1 to 10","1984","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1984","Couple + C. GT 16 ","higher vocational","9","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","in school","","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","inadequately","8","","","","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","general elemantary","33","0.0867012607396659","0.058880375087324","0.114522146392008","6"
"6 on Scale 1 to 10","1984","1-pers.-HH","middle vocational","44","0.072336687282453","0.0519953937720061","0.0926779807929","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","middle vocational","102","0.0724669163084989","0.0589297679157811","0.0860040647012168","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","vocational + Abi","8","","","","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","higher vocational","10","","","","6"
"6 on Scale 1 to 10","1984","(Married) couple without C. ","higher education","11","","","","6"
"6 on Scale 1 to 10","1984","Single parent ","in school","3","","","","6"
