"plh0182","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1984","Thuringia","higher education","","","","","1"
"10 Completely satisfied","1984","Lower Saxony","inadequately","16","","","","10"
"10 Completely satisfied","1984","Lower Saxony","general elemantary","77","0.223430594867367","0.180756039243178","0.266105150491555","10"
"10 Completely satisfied","1984","Lower Saxony","middle vocational","119","0.200578569656309","0.168240015282181","0.232917124030437","10"
"10 Completely satisfied","1984","Hesse","in school","4","","","","10"
"10 Completely satisfied","1984","Hesse","inadequately","18","","","","10"
"10 Completely satisfied","1984","Hesse","general elemantary","89","0.211089198500926","0.168578972229908","0.253599424771945","10"
"10 Completely satisfied","1984","Hesse","middle vocational","134","0.224817261978827","0.191046106977081","0.258588416980572","10"
"10 Completely satisfied","1984","Hesse","vocational + Abi","7","","","","10"
"10 Completely satisfied","1984","Hesse","higher vocational","8","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher education","27","","","","10"
"10 Completely satisfied","1984","Bavaria","in school","6","","","","10"
"10 Completely satisfied","1984","Bavaria","inadequately","16","","","","10"
"10 Completely satisfied","1984","Lower Saxony","vocational + Abi","5","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher vocational","12","","","","10"
"10 Completely satisfied","1984","Bremen","in school","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","vocational + Abi","18","","","","10"
"10 Completely satisfied","1984","Hesse","higher education","17","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","in school","2","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","inadequately","15","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","general elemantary","52","0.156997635771547","0.115692798881823","0.198302472661272","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","middle vocational","75","0.185147647118281","0.146647864890435","0.223647429346126","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher vocational","5","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","in school","4","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","inadequately","66","0.246677534557016","0.196977758851969","0.296377310262063","10"
"10 Completely satisfied","1984","Baden-Württemberg","general elemantary","120","0.153316016968683","0.126471877907982","0.180160156029385","10"
"10 Completely satisfied","1984","Baden-Württemberg","higher vocational","25","","","","10"
"10 Completely satisfied","1984","Lower Saxony","higher education","14","","","","10"
"10 Completely satisfied","1984","Bremen","inadequately","1","","","","10"
"10 Completely satisfied","1984","Bremen","general elemantary","6","","","","10"
"10 Completely satisfied","1984","Bremen","middle vocational","20","","","","10"
"10 Completely satisfied","1984","Bremen","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Bremen","higher vocational","2","","","","10"
"10 Completely satisfied","1984","Bremen","higher education","","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","in school","9","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","inadequately","59","0.174603251735155","0.132137731992326","0.217068771477984","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","middle vocational","313","0.210872772772785","0.190412456586911","0.231333088958659","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher vocational","33","0.217127300648921","0.152840422208253","0.28141417908959","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","higher education","42","0.193498325693577","0.141995018918402","0.245001632468751","10"
"10 Completely satisfied","1984","Schleswig-Holstein","in school","2","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","inadequately","","","","","10"
"10 Completely satisfied","1984","Hamburg","in school","1","","","","10"
"10 Completely satisfied","1984","Rhineland-Palatinate,Saarland","higher education","8","","","","10"
"10 Completely satisfied","1984","Baden-Württemberg","middle vocational","197","0.200180475131726","0.174628204512001","0.22573274575145","10"
"10 Completely satisfied","1984","Baden-Württemberg","vocational + Abi","11","","","","10"
"10 Completely satisfied","1984","North Rhine-Westphalia","general elemantary","172","0.194167463340857","0.167852737104413","0.2204821895773","10"
"10 Completely satisfied","1984","Schleswig-Holstein","general elemantary","18","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","middle vocational","45","0.202556642323565","0.149448645851281","0.25566463879585","10"
"10 Completely satisfied","1984","Schleswig-Holstein","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher vocational","11","","","","10"
"10 Completely satisfied","1984","Schleswig-Holstein","higher education","3","","","","10"
"10 Completely satisfied","1984","Hamburg","inadequately","11","","","","10"
"10 Completely satisfied","1984","Hamburg","general elemantary","8","","","","10"
"10 Completely satisfied","1984","Hamburg","middle vocational","21","","","","10"
"10 Completely satisfied","1984","Hamburg","vocational + Abi","1","","","","10"
"10 Completely satisfied","1984","Hamburg","higher vocational","3","","","","10"
"10 Completely satisfied","1984","Hamburg","higher education","2","","","","10"
"10 Completely satisfied","1984","Lower Saxony","in school","6","","","","10"
"10 Completely satisfied","1984","Bavaria","general elemantary","107","0.17588432819187","0.145059054476166","0.206709601907574","10"
"10 Completely satisfied","1984","Bavaria","middle vocational","184","0.178406102021177","0.155047777001358","0.201764427040997","10"
"10 Completely satisfied","1984","Bavaria","vocational + Abi","12","","","","10"
"10 Completely satisfied","1984","Bavaria","higher vocational","22","","","","10"
"10 Completely satisfied","1984","Bavaria","higher education","32","0.221244145551147","0.155898177221329","0.286590113880965","10"
"10 Completely satisfied","1984","Berlin","in school","1","","","","10"
"10 Completely satisfied","1984","Berlin","inadequately","5","","","","10"
"10 Completely satisfied","1984","Berlin","general elemantary","19","","","","10"
"10 Completely satisfied","1984","Berlin","middle vocational","39","0.226828337002175","0.166482287386283","0.287174386618068","10"
"10 Completely satisfied","1984","Berlin","vocational + Abi","4","","","","10"
"10 Completely satisfied","1984","Berlin","higher vocational","6","","","","10"
"10 Completely satisfied","1984","Berlin","higher education","2","","","","10"
"10 Completely satisfied","1984","Brandenburg","in school","","","","","10"
"10 Completely satisfied","1984","Brandenburg","inadequately","","","","","10"
"10 Completely satisfied","1984","Brandenburg","general elemantary","","","","","10"
"10 Completely satisfied","1984","Brandenburg","middle vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher vocational","","","","","10"
"10 Completely satisfied","1984","Brandenburg","higher education","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","in school","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","inadequately","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","10"
"10 Completely satisfied","1984","Mecklenburg-Western Pomerania","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony","in school","","","","","10"
"10 Completely satisfied","1984","Saxony","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony","higher education","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","in school","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","inadequately","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","general elemantary","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","middle vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher vocational","","","","","10"
"10 Completely satisfied","1984","Saxony-Anhalt","higher education","","","","","10"
"10 Completely satisfied","1984","Thuringia","in school","","","","","10"
"10 Completely satisfied","1984","Thuringia","inadequately","","","","","10"
"10 Completely satisfied","1984","Thuringia","general elemantary","","","","","10"
"10 Completely satisfied","1984","Thuringia","middle vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher vocational","","","","","10"
"10 Completely satisfied","1984","Thuringia","higher education","","","","","10"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","inadequately","4","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","in school","1","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","middle vocational","15","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher education","2","","","","2"
"2 on Scale 1 to 10","1984","Saxony","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","inadequately","4","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","North Rhine-Westphalia","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1984","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","in school","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Bremen","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Hesse","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1984","Saxony-Anhalt","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","in school","","","","","2"
"2 on Scale 1 to 10","1984","Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Thuringia","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","higher education","1","","","","2"
"2 on Scale 1 to 10","1984","Bremen","in school","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","middle vocational","5","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","Mecklenburg-Western Pomerania","higher education","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","general elemantary","8","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","in school","","","","","2"
"2 on Scale 1 to 10","1984","Lower Saxony","inadequately","2","","","","2"
