"plh0162","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","2"
"3 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Saxony","direct migration background","4","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","no migration background","26","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Saxony","no migration background","63","0.052379123440111","0.0402869123924074","0.0644713344878146","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","2","","","","3"
"3 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","37","0.04220949987954","0.0281080768933542","0.0563109228657258","3"
"3 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","no migration background","19","","","","3"
"3 on Scale 1 to 10","1990","Berlin","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","no migration background","26","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","direct migration background","2","","","","3"
"3 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","21","","","","3"
"3 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","1","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","3"
"4 on Scale 1 to 10","1990","Berlin","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Berlin","no migration background","17","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","no migration background","27","","","","4"
"4 on Scale 1 to 10","1990","Saxony","direct migration background","3","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","28","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony","no migration background","73","0.0492734658604654","0.0375260144209945","0.0610209172999364","4"
"4 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","39","0.0534897136989681","0.0377092274984383","0.0692701998994979","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","3","","","","4"
"4 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","no migration background","35","0.0513038042774347","0.0351442289096764","0.067463379645193","4"
"4 on Scale 1 to 10","1990","Thuringia","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","no migration background","","","","","4"
"4 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","4"
"5 on Scale 1 to 10","1990","Berlin","no migration background","52","0.189603038675058","0.144013996309073","0.235192081041044","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Berlin","direct migration background","5","","","","5"
"5 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","no migration background","162","0.225603558026037","0.19496631250679","0.256240803545284","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","2","","","","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony","direct migration background","12","","","","5"
"5 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","169","0.215874487610571","0.187019823303361","0.244729151917781","5"
"5 on Scale 1 to 10","1990","Hesse","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","direct migration background","5","","","","5"
"5 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","101","0.21108222497826","0.175023759401586","0.247140690554935","5"
"5 on Scale 1 to 10","1990","Saxony","no migration background","317","0.245783059859131","0.222414421377886","0.269151698340377","5"
"5 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bremen","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Baden-Württemberg","no migration background","","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","8","","","","5"
"5 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Thuringia","no migration background","158","0.227297745110416","0.196600794648636","0.257994695572195","5"
"5 on Scale 1 to 10","1990","Thuringia","direct migration background","7","","","","5"
"5 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Schleswig-Holstein","no migration background","","","","","5"
"6 on Scale 1 to 10","1990","Saxony","no migration background","192","0.146026897772196","0.126860176786647","0.165193618757745","6"
"6 on Scale 1 to 10","1990","Saxony","direct migration background","3","","","","6"
"6 on Scale 1 to 10","1990","Saxony","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","no migration background","90","0.131059427581811","0.107391962484828","0.154726892678795","6"
"6 on Scale 1 to 10","1990","Saxony-Anhalt","direct migration background","5","","","","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","no migration background","70","0.152539398573845","0.120769464547543","0.184309332600147","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","direct migration background","2","","","","6"
"6 on Scale 1 to 10","1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Thuringia","no migration background","111","0.146106072544325","0.120234211158508","0.171977933930141","6"
"6 on Scale 1 to 10","1990","Thuringia","direct migration background","3","","","","6"
"6 on Scale 1 to 10","1990","Thuringia","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","North Rhine-Westphalia","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hesse","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Baden-Württemberg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Bavaria","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Berlin","no migration background","31","0.118655319173065","0.0810451384037541","0.156265499942377","6"
"6 on Scale 1 to 10","1990","Berlin","direct migration background","1","","","","6"
"6 on Scale 1 to 10","1990","Berlin","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","no migration background","99","0.130674857964985","0.105970008691191","0.15537970723878","6"
"6 on Scale 1 to 10","1990","Brandenburg","direct migration background","3","","","","6"
"6 on Scale 1 to 10","1990","Brandenburg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Schleswig-Holstein","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Hamburg","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","no migration background","","","","","6"
"6 on Scale 1 to 10","1990","Lower Saxony","direct migration background","","","","","6"
