"plh0162","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1990","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","general elemantary","16","","","","2"
"2 on Scale 1 to 10","1990","no migration background","middle vocational","62","0.0258703387291716","0.0195996750568538","0.0321410024014894","2"
"2 on Scale 1 to 10","1990","no migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher vocational","6","","","","2"
"2 on Scale 1 to 10","1990","no migration background","higher education","22","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","middle vocational","3","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1990","direct migration background","higher education","2","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","2"
"3 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","higher education","1","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","no migration background","general elemantary","25","","","","3"
"3 on Scale 1 to 10","1990","no migration background","middle vocational","124","0.0517361853065786","0.0429870354013374","0.0604853352118197","3"
"3 on Scale 1 to 10","1990","no migration background","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1990","no migration background","higher vocational","9","","","","3"
"3 on Scale 1 to 10","1990","no migration background","higher education","28","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","general elemantary","1","","","","3"
"3 on Scale 1 to 10","1990","direct migration background","middle vocational","6","","","","3"
"3 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","3"
"4 on Scale 1 to 10","1990","direct migration background","middle vocational","4","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","general elemantary","33","0.062942693256915","0.0416341600859433","0.0842512264278866","4"
"4 on Scale 1 to 10","1990","no migration background","middle vocational","126","0.0489245925657185","0.0404038949836796","0.0574452901477573","4"
"4 on Scale 1 to 10","1990","no migration background","higher vocational","10","","","","4"
"4 on Scale 1 to 10","1990","no migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher education","1","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","no migration background","higher education","46","0.0423459033120322","0.0296072795534658","0.0550845270705987","4"
"4 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","4"
"5 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","5"
"5 on Scale 1 to 10","1990","no migration background","in school","3","","","","5"
"5 on Scale 1 to 10","1990","no migration background","inadequately","3","","","","5"
"5 on Scale 1 to 10","1990","no migration background","general elemantary","110","0.220349945341116","0.183983224016118","0.256716666666115","5"
"5 on Scale 1 to 10","1990","no migration background","middle vocational","607","0.244923076977826","0.227936161774662","0.26190999218099","5"
"5 on Scale 1 to 10","1990","no migration background","vocational + Abi","10","","","","5"
"5 on Scale 1 to 10","1990","no migration background","higher vocational","45","0.206599966281653","0.156211228329096","0.25698870423421","5"
"5 on Scale 1 to 10","1990","no migration background","higher education","180","0.193207089475723","0.168232115735068","0.218182063216378","5"
"5 on Scale 1 to 10","1990","direct migration background","in school","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","inadequately","2","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","general elemantary","7","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","middle vocational","15","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","higher vocational","2","","","","5"
"5 on Scale 1 to 10","1990","direct migration background","higher education","13","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","in school","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","5"
"5 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","5"
"6 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","higher vocational","1","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","higher education","6","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","in school","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","general elemantary","2","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","middle vocational","8","","","","6"
"6 on Scale 1 to 10","1990","no migration background","general elemantary","68","0.150881604390998","0.119476510959389","0.182286697822606","6"
"6 on Scale 1 to 10","1990","no migration background","middle vocational","331","0.136538899222627","0.122975965048837","0.150101833396416","6"
"6 on Scale 1 to 10","1990","no migration background","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","1990","no migration background","higher vocational","41","0.165578686006457","0.119317457571123","0.211839914441792","6"
"6 on Scale 1 to 10","1990","no migration background","higher education","135","0.135650889973881","0.11399039419586","0.157311385751902","6"
"6 on Scale 1 to 10","1990","direct migration background","in school","","","","","6"
"6 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","6"
"6 on Scale 1 to 10","1990","no migration background","in school","2","","","","6"
"6 on Scale 1 to 10","1990","no migration background","inadequately","1","","","","6"
"7 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","middle vocational","1","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","general elemantary","57","0.108128553630472","0.0808815251880244","0.135375582072919","7"
"7 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","in school","8","","","","7"
"7 on Scale 1 to 10","1990","no migration background","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","no migration background","middle vocational","380","0.153211802227366","0.13898400799934","0.167439596455391","7"
"7 on Scale 1 to 10","1990","no migration background","vocational + Abi","19","","","","7"
"7 on Scale 1 to 10","1990","no migration background","higher vocational","35","0.136185455932762","0.093498236048855","0.178872675816668","7"
"7 on Scale 1 to 10","1990","no migration background","higher education","181","0.182863085924093","0.158410605955125","0.207315565893061","7"
"7 on Scale 1 to 10","1990","direct migration background","in school","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","general elemantary","2","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","middle vocational","6","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","7"
"7 on Scale 1 to 10","1990","direct migration background","higher education","6","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","in school","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","7"
"7 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","7"
"8 on Scale 1 to 10","1990","no migration background","middle vocational","452","0.180566011235316","0.165371768651906","0.195760253818727","8"
"8 on Scale 1 to 10","1990","no migration background","higher vocational","61","0.235906210339942","0.183065910593788","0.288746510086095","8"
"8 on Scale 1 to 10","1990","direct migration background","in school","1","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","8"
"8 on Scale 1 to 10","1990","no migration background","vocational + Abi","15","","","","8"
"8 on Scale 1 to 10","1990","no migration background","general elemantary","92","0.175127660652073","0.141779755186477","0.208475566117668","8"
"8 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","8"
"8 on Scale 1 to 10","1990","no migration background","in school","7","","","","8"
"8 on Scale 1 to 10","1990","no migration background","inadequately","2","","","","8"
"8 on Scale 1 to 10","1990","no migration background","higher education","235","0.254955902451124","0.227385951143106","0.282525853759142","8"
"8 on Scale 1 to 10","1990","direct migration background","general elemantary","2","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","higher vocational","5","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","middle vocational","14","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","vocational + Abi","2","","","","8"
"8 on Scale 1 to 10","1990","direct migration background","higher education","5","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","in school","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","8"
"9 on Scale 1 to 10","1990","indirect migration background","higher vocational","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","higher vocational","12","","","","9"
"9 on Scale 1 to 10","1990","no migration background","vocational + Abi","6","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","middle vocational","123","0.0472406612507274","0.0388604752526444","0.0556208472488105","9"
"9 on Scale 1 to 10","1990","indirect migration background","middle vocational","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","general elemantary","33","0.0577016914298725","0.037242602223505","0.0781607806362401","9"
"9 on Scale 1 to 10","1990","indirect migration background","higher education","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","in school","4","","","","9"
"9 on Scale 1 to 10","1990","no migration background","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","no migration background","higher education","65","0.0677414423250339","0.0518447091960361","0.0836381754540317","9"
"9 on Scale 1 to 10","1990","direct migration background","middle vocational","5","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","higher vocational","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","higher education","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","in school","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","indirect migration background","general elemantary","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","in school","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","direct migration background","general elemantary","1","","","","9"
"0 Completely dissatisfied","1991","no migration background","in school","","","","","0"
"0 Completely dissatisfied","1991","no migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1991","no migration background","general elemantary","23","","","","0"
"0 Completely dissatisfied","1991","no migration background","middle vocational","74","0.00976974770904816","0.00726782242494276","0.0122716729931536","0"
"0 Completely dissatisfied","1991","no migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1991","no migration background","higher vocational","2","","","","0"
"0 Completely dissatisfied","1991","no migration background","higher education","13","","","","0"
"0 Completely dissatisfied","1991","direct migration background","in school","1","","","","0"
"0 Completely dissatisfied","1991","direct migration background","inadequately","2","","","","0"
"0 Completely dissatisfied","1991","direct migration background","general elemantary","9","","","","0"
"0 Completely dissatisfied","1991","direct migration background","middle vocational","5","","","","0"
"0 Completely dissatisfied","1991","direct migration background","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1991","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1991","direct migration background","higher education","2","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1991","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1991","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1991","indirect migration background","general elemantary","","","","","1"
"1 on Scale 1 to 10","1991","no migration background","general elemantary","13","","","","1"
"1 on Scale 1 to 10","1991","no migration background","middle vocational","34","0.00577948731399151","0.0038512939513641","0.00770768067661891","1"
"1 on Scale 1 to 10","1991","no migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1991","no migration background","in school","1","","","","1"
"1 on Scale 1 to 10","1991","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1991","no migration background","higher vocational","6","","","","1"
"1 on Scale 1 to 10","1991","no migration background","higher education","8","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","inadequately","5","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","middle vocational","3","","","","1"
"1 on Scale 1 to 10","1991","direct migration background","in school","","","","","1"
"10 Completely satisfied","1991","no migration background","in school","22","","","","10"
"10 Completely satisfied","1991","no migration background","inadequately","8","","","","10"
"10 Completely satisfied","1991","no migration background","general elemantary","177","0.101695684220275","0.0880476329212532","0.115343735519297","10"
"10 Completely satisfied","1991","no migration background","middle vocational","443","0.0850450675675717","0.0779494698853849","0.0921406652497586","10"
"10 Completely satisfied","1991","no migration background","vocational + Abi","21","","","","10"
"10 Completely satisfied","1991","no migration background","higher vocational","57","0.0945707637043198","0.0727842781410928","0.116357249267547","10"
"10 Completely satisfied","1991","no migration background","higher education","108","0.0879288313604335","0.073844300767444","0.102013361953423","10"
"10 Completely satisfied","1991","direct migration background","in school","3","","","","10"
"10 Completely satisfied","1991","direct migration background","inadequately","35","0.110134270377617","0.0837299683744322","0.136538572380802","10"
"10 Completely satisfied","1991","direct migration background","middle vocational","62","0.0814573800917219","0.06327071464626","0.0996440455371838","10"
"10 Completely satisfied","1991","direct migration background","vocational + Abi","4","","","","10"
"10 Completely satisfied","1991","indirect migration background","middle vocational","13","","","","10"
"10 Completely satisfied","1991","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1991","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1991","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1991","direct migration background","general elemantary","71","0.0881199487617151","0.0690296659920164","0.107210231531414","10"
"10 Completely satisfied","1991","direct migration background","higher vocational","8","","","","10"
"10 Completely satisfied","1991","direct migration background","higher education","10","","","","10"
"10 Completely satisfied","1991","indirect migration background","in school","1","","","","10"
"10 Completely satisfied","1991","indirect migration background","inadequately","3","","","","10"
"10 Completely satisfied","1991","indirect migration background","general elemantary","13","","","","10"
"2 on Scale 1 to 10","1991","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","1991","no migration background","inadequately","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1991","no migration background","general elemantary","25","","","","2"
"2 on Scale 1 to 10","1991","no migration background","middle vocational","111","0.0125572736223698","0.00972478481178466","0.015389762432955","2"
"2 on Scale 1 to 10","1991","no migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1991","no migration background","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1991","no migration background","higher education","17","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","inadequately","4","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","middle vocational","13","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","in school","2","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","general elemantary","","","","","2"
"2 on Scale 1 to 10","1991","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","1991","direct migration background","general elemantary","12","","","","2"
"3 on Scale 1 to 10","1991","direct migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","higher vocational","2","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","higher education","7","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","inadequately","1","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","middle vocational","2","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","1991","no migration background","in school","1","","","","3"
"3 on Scale 1 to 10","1991","no migration background","inadequately","4","","","","3"
"3 on Scale 1 to 10","1991","no migration background","general elemantary","65","0.03038395450606","0.0226334551019443","0.0381344539101757","3"
"3 on Scale 1 to 10","1991","no migration background","middle vocational","237","0.0294172499717908","0.0251190968199002","0.0337154031236814","3"
"3 on Scale 1 to 10","1991","direct migration background","general elemantary","22","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","middle vocational","29","","","","3"
"3 on Scale 1 to 10","1991","no migration background","vocational + Abi","8","","","","3"
"3 on Scale 1 to 10","1991","no migration background","higher vocational","18","","","","3"
"3 on Scale 1 to 10","1991","no migration background","higher education","58","0.0348697059612925","0.0257458277482503","0.0439935841743348","3"
"3 on Scale 1 to 10","1991","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","1991","direct migration background","inadequately","25","","","","3"
"3 on Scale 1 to 10","1991","indirect migration background","general elemantary","1","","","","3"
"4 on Scale 1 to 10","1991","direct migration background","middle vocational","39","0.0306688250714208","0.0192051765446977","0.0421324735981439","4"
"4 on Scale 1 to 10","1991","direct migration background","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","middle vocational","9","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","1991","no migration background","general elemantary","83","0.0370206491474642","0.0284947901878987","0.0455465081070298","4"
"4 on Scale 1 to 10","1991","no migration background","middle vocational","299","0.0464285629625166","0.041076344837913","0.0517807810871202","4"
"4 on Scale 1 to 10","1991","direct migration background","higher education","6","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","in school","2","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","higher education","","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","inadequately","1","","","","4"
"4 on Scale 1 to 10","1991","no migration background","higher vocational","21","","","","4"
"4 on Scale 1 to 10","1991","indirect migration background","general elemantary","3","","","","4"
"4 on Scale 1 to 10","1991","no migration background","in school","1","","","","4"
"4 on Scale 1 to 10","1991","no migration background","inadequately","8","","","","4"
"4 on Scale 1 to 10","1991","no migration background","vocational + Abi","10","","","","4"
"4 on Scale 1 to 10","1991","direct migration background","inadequately","30","0.064753445469194","0.0439973475695047","0.0855095433688833","4"
"4 on Scale 1 to 10","1991","direct migration background","general elemantary","40","0.0491213121672543","0.0345665899083364","0.0636760344261722","4"
"4 on Scale 1 to 10","1991","direct migration background","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1991","direct migration background","in school","","","","","4"
"4 on Scale 1 to 10","1991","no migration background","higher education","76","0.0394787735189553","0.0297938170607605","0.0491637299771501","4"
"5 on Scale 1 to 10","1991","indirect migration background","middle vocational","16","","","","5"
"5 on Scale 1 to 10","1991","indirect migration background","vocational + Abi","1","","","","5"
"5 on Scale 1 to 10","1991","no migration background","in school","7","","","","5"
"5 on Scale 1 to 10","1991","no migration background","inadequately","25","","","","5"
