"plh0162","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1990","16-34 y.","Couple + C. GT 16 ","26","","","","10"
"10 Completely satisfied","1990","16-34 y.","Couple + C. LE and GT 16","5","","","","10"
"10 Completely satisfied","1990","35-65 y.","Single parent ","5","","","","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE 16 ","36","0.0684200542396447","0.0475286115010673","0.089311496978222","10"
"10 Completely satisfied","1990","16-34 y.","Single parent ","11","","","","10"
"10 Completely satisfied","1990","35-65 y.","1-pers.-HH","7","","","","10"
"10 Completely satisfied","1990","35-65 y.","(Married) couple without C. ","72","0.107242708456091","0.084105001713734","0.130380415198447","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. GT 16 ","32","0.0634606166583362","0.0421768744882013","0.0847443588284711","10"
"10 Completely satisfied","1990","35-65 y.","Couple + C. LE and GT 16","17","","","","10"
"10 Completely satisfied","1990","66 and older","1-pers.-HH","21","","","","10"
"10 Completely satisfied","1990","66 and older","(Married) couple without C. ","22","","","","10"
"10 Completely satisfied","1990","66 and older","Single parent ","1","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE 16 ","1","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. GT 16 ","1","","","","10"
"10 Completely satisfied","1990","66 and older","Couple + C. LE and GT 16","","","","","10"
"2 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","4","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","5","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Single parent ","4","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","23","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","7","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","2","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","2","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","9","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","6","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","11","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Single parent ","3","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","16","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","1-pers.-HH","8","","","","2"
"2 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","2","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","2"
"3 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","4","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","6","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Single parent ","3","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","43","0.0446910573627055","0.0312735717248234","0.0581085430005876","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","16","","","","3"
"3 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","6","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","14","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","26","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Single parent ","5","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","15","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","15","","","","3"
"3 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","7","","","","3"
"3 on Scale 1 to 10","1990","66 and older","1-pers.-HH","9","","","","3"
"3 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","9","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","2","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","1","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","4","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","3","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Single parent ","15","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","49","0.0499914715698714","0.0358400321985311","0.0641429109412117","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","16","","","","4"
"4 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","9","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","7","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","26","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Single parent ","4","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","33","0.0585523751487857","0.0391239767381239","0.0779807735594474","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","1","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","23","","","","4"
"4 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","8","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","4"
"4 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","6","","","","4"
"4 on Scale 1 to 10","1990","66 and older","1-pers.-HH","11","","","","4"
"5 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","13","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","22","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Single parent ","20","","","","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","192","0.224642511614143","0.197541477155216","0.251743546073071","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","68","0.223323494543235","0.176583843804407","0.270063145282063","5"
"5 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","14","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","29","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","155","0.214666671014554","0.183963795786139","0.24536954624297","5"
"5 on Scale 1 to 10","1990","35-65 y.","Single parent ","17","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","119","0.212045812208721","0.178221264791981","0.245870359625461","5"
"5 on Scale 1 to 10","1990","66 and older","1-pers.-HH","50","0.284014796283627","0.215825539511356","0.352204053055897","5"
"5 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","36","0.213905728321436","0.153665499461315","0.274145957181557","5"
"5 on Scale 1 to 10","1990","66 and older","Single parent ","1","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","1","","","","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","6","","","","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","41","0.201344217893886","0.146181015127527","0.256507420660245","5"
"5 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","135","0.261543012894971","0.223175205083002","0.29991082070694","5"
"5 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","27","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","20","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","17","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","6","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","13","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Single parent ","6","","","","6"
"6 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","144","0.160616548975696","0.136773365045898","0.184459732905493","6"
"6 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","96","0.139843934432511","0.11390929779257","0.165778571072451","6"
"6 on Scale 1 to 10","1990","35-65 y.","Single parent ","8","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","87","0.157613545249353","0.127461337496769","0.187765753001937","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","72","0.142237139542374","0.111742539139111","0.172731739945637","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","3","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1990","66 and older","1-pers.-HH","15","","","","6"
"6 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","21","","","","6"
"6 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","29","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Single parent ","1","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","6"
"7 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","11","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","17","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","164","0.177986205528684","0.153147919292233","0.202824491765134","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","48","0.15016159200043","0.110070694311402","0.190252489689459","7"
"7 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","26","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","9","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","101","0.146028895436268","0.119622403445323","0.172435387427213","7"
"7 on Scale 1 to 10","1990","35-65 y.","Single parent ","11","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 on Scale 1 to 10","1990","16-34 y.","Single parent ","16","","","","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","98","0.17627326446466","0.144741268296118","0.207805260633202","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","73","0.145382704983048","0.114609336719442","0.176156073246654","7"
"7 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","37","0.170895382392446","0.119114445608161","0.222676319176731","7"
"7 on Scale 1 to 10","1990","66 and older","1-pers.-HH","15","","","","7"
"7 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","30","0.181132771036224","0.124555323451112","0.237710218621336","7"
"7 on Scale 1 to 10","1990","66 and older","Single parent ","1","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","7"
"8 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","17","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","5","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","14","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","Single parent ","24","","","","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","165","0.175507940856662","0.150806031338063","0.200209850375261","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","57","0.197860383303659","0.1531505987139","0.242570167893418","8"
"8 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","21","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","151","0.220274602813764","0.189284517199469","0.25126468842806","8"
"8 on Scale 1 to 10","1990","35-65 y.","Single parent ","19","","","","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","124","0.224208370548626","0.189696768791241","0.258719972306011","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","103","0.21324196284206","0.177482601594104","0.249001324090017","8"
"8 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","43","0.215674676771636","0.15909665368341","0.272252699859861","8"
"8 on Scale 1 to 10","1990","66 and older","1-pers.-HH","25","","","","8"
"8 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","44","0.242443904087164","0.179485875142331","0.305401933031998","8"
"8 on Scale 1 to 10","1990","66 and older","Single parent ","1","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","3","","","","8"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. LE and GT 16","","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. GT 16 ","31","0.10061836681725","0.0668578714482142","0.134378862186285","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE and GT 16","9","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","1-pers.-HH","3","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","(Married) couple without C. ","3","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Single parent ","6","","","","9"
"9 on Scale 1 to 10","1990","16-34 y.","Couple + C. LE 16 ","51","0.0532079919089661","0.0386331239615234","0.0677828598564088","9"
"9 on Scale 1 to 10","1990","35-65 y.","1-pers.-HH","6","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","(Married) couple without C. ","39","0.0583440331354232","0.0408167711826937","0.0758712950881528","9"
"9 on Scale 1 to 10","1990","35-65 y.","Single parent ","2","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE 16 ","29","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. GT 16 ","34","0.0656585369564907","0.0440347758688986","0.0872822980440827","9"
"9 on Scale 1 to 10","1990","35-65 y.","Couple + C. LE and GT 16","11","","","","9"
"9 on Scale 1 to 10","1990","66 and older","1-pers.-HH","5","","","","9"
"9 on Scale 1 to 10","1990","66 and older","(Married) couple without C. ","7","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Single parent ","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Couple + C. GT 16 ","","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","1-pers.-HH","4","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","(Married) couple without C. ","2","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Single parent ","4","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. LE 16 ","23","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. GT 16 ","8","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Couple + C. LE and GT 16","7","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","1-pers.-HH","6","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","(Married) couple without C. ","13","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Single parent ","7","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. LE 16 ","16","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. GT 16 ","12","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Couple + C. LE and GT 16","4","","","","0"
"0 Completely dissatisfied","1991","66 and older","1-pers.-HH","5","","","","0"
"0 Completely dissatisfied","1991","66 and older","(Married) couple without C. ","5","","","","0"
"0 Completely dissatisfied","1991","66 and older","Single parent ","1","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. GT 16 ","1","","","","0"
"0 Completely dissatisfied","1991","66 and older","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","2","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Single parent ","6","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","5","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","8","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","9","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","6","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","4","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","8","","","","1"
"1 on Scale 1 to 10","1991","66 and older","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","3","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","1","","","","1"
"10 Completely satisfied","1991","35-65 y.","1-pers.-HH","49","0.100230911458628","0.0737756617066289","0.126686161210628","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. LE and GT 16","40","0.099021359893288","0.0720750821157967","0.125967637670779","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. LE 16 ","109","0.0800604627784513","0.0667834839439552","0.0933374416129475","10"
"10 Completely satisfied","1991","66 and older","Couple + C. GT 16 ","4","","","","10"
"10 Completely satisfied","1991","66 and older","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1991","35-65 y.","(Married) couple without C. ","154","0.099359482592197","0.0855934164875603","0.113125548696834","10"
"10 Completely satisfied","1991","35-65 y.","Single parent ","18","","","","10"
"10 Completely satisfied","1991","16-34 y.","1-pers.-HH","20","","","","10"
"10 Completely satisfied","1991","16-34 y.","(Married) couple without C. ","62","0.0776863215680467","0.0580108615762758","0.0973617815598176","10"
"10 Completely satisfied","1991","16-34 y.","Single parent ","22","","","","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. LE 16 ","119","0.0610921787376667","0.0501667993247364","0.072017558150597","10"
"10 Completely satisfied","1991","16-34 y.","Couple + C. GT 16 ","93","0.0932250384390742","0.0760899412172044","0.110360135660944","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. GT 16 ","98","0.0803274514873248","0.0670261384325829","0.0936287645420667","10"
"10 Completely satisfied","1991","35-65 y.","Couple + C. LE and GT 16","48","0.075448818868856","0.0564194698013403","0.0944781679363716","10"
"10 Completely satisfied","1991","66 and older","1-pers.-HH","61","0.110600466504909","0.0835913648642387","0.13760956814558","10"
"10 Completely satisfied","1991","66 and older","(Married) couple without C. ","111","0.157161419559218","0.130083609921788","0.184239229196647","10"
"10 Completely satisfied","1991","66 and older","Single parent ","5","","","","10"
"10 Completely satisfied","1991","66 and older","Couple + C. LE 16 ","","","","","10"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","9","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","9","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","7","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Single parent ","5","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","35","0.0125204987378172","0.00744817339698591","0.0175928240786485","2"
"2 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","15","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","10","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","23","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Single parent ","8","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","21","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","20","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","10","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Single parent ","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","8","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","1-pers.-HH","3","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","16","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","13","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Single parent ","17","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","15","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","74","0.0353953193887497","0.0269662458482099","0.0438243929292895","3"
"3 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","39","0.0296137928361146","0.0196232323852059","0.0396043532870232","3"
"3 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","22","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","74","0.0320909408435727","0.0239806215544821","0.0402012601326633","3"
"3 on Scale 1 to 10","1991","35-65 y.","Single parent ","10","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","61","0.0299208813851802","0.0215859631836566","0.0382557995867038","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","60","0.0277396183499244","0.0197027390791802","0.0357764976206685","3"
"3 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","15","","","","3"
"3 on Scale 1 to 10","1991","66 and older","(Married) couple without C. ","9","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Single parent ","1","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. LE and GT 16","1","","","","3"
"3 on Scale 1 to 10","1991","66 and older","1-pers.-HH","18","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Couple + C. GT 16 ","2","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","1-pers.-HH","14","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","(Married) couple without C. ","27","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Single parent ","17","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","1-pers.-HH","26","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","(Married) couple without C. ","81","0.0399098385446166","0.0309018993753984","0.0489177777138349","4"
"4 on Scale 1 to 10","1991","35-65 y.","Single parent ","28","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE 16 ","76","0.0344960175162434","0.0255676494136998","0.043424385618787","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. GT 16 ","65","0.0316958363499613","0.0231224397055625","0.0402692329943601","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE 16 ","102","0.050463124310214","0.0404774998727146","0.0604487487477134","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. GT 16 ","50","0.0473551630668979","0.0348376024035907","0.0598727237302051","4"
"4 on Scale 1 to 10","1991","16-34 y.","Couple + C. LE and GT 16","19","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Couple + C. LE and GT 16","35","0.0447331985464857","0.0298392602643986","0.0596271368285727","4"
"4 on Scale 1 to 10","1991","66 and older","1-pers.-HH","19","","","","4"
