"plh0162","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1991","Not Working","Male","30","0.0171171928119367","0.00922647423006899","0.0250079113938045","3"
"3 on Scale 1 to 10","1991","Not Working","Female","52","0.0246851129120424","0.0182218880098295","0.0311483378142554","3"
"4 on Scale 1 to 10","1991","Full Time","Male","101","0.0346199222348026","0.0281562545360758","0.0410835899335294","4"
"4 on Scale 1 to 10","1991","Full Time","Female","51","0.0333921312525792","0.0238085365393486","0.0429757259658098","4"
"4 on Scale 1 to 10","1991","Part Time","Male","25","","","","4"
"4 on Scale 1 to 10","1991","Part Time","Female","57","0.0424788360152749","0.0311942325045011","0.0537634395260487","4"
"4 on Scale 1 to 10","1991","Not Working","Male","39","0.0313727828896735","0.0207679392326821","0.0419776265466649","4"
"4 on Scale 1 to 10","1991","Not Working","Female","67","0.0324071965533844","0.0250311044816722","0.0397832886250966","4"
"5 on Scale 1 to 10","1991","Full Time","Male","336","0.09903856091741","0.0884771467632948","0.109599975071525","5"
"5 on Scale 1 to 10","1991","Full Time","Female","152","0.114151895419518","0.0971889056390676","0.131114885199968","5"
"5 on Scale 1 to 10","1991","Part Time","Male","56","0.119884897664532","0.0922566840253662","0.147513111303698","5"
"5 on Scale 1 to 10","1991","Part Time","Female","143","0.10843114176943","0.0910339051492556","0.125828378389604","5"
"5 on Scale 1 to 10","1991","Not Working","Male","138","0.123089620933085","0.103103075433717","0.143076166432454","5"
"5 on Scale 1 to 10","1991","Not Working","Female","299","0.13830639769441","0.123926465045288","0.152686330343533","5"
"6 on Scale 1 to 10","1991","Not Working","Female","236","0.0979455993650004","0.085564246198613","0.110326952531388","6"
"6 on Scale 1 to 10","1991","Not Working","Male","96","0.0845044931893549","0.067583828333836","0.101425158044874","6"
"6 on Scale 1 to 10","1991","Full Time","Male","340","0.104553899355623","0.0937356583335157","0.115372140377731","6"
"6 on Scale 1 to 10","1991","Full Time","Female","154","0.1096517052552","0.092984266521877","0.126319143988523","6"
"6 on Scale 1 to 10","1991","Part Time","Male","68","0.1281609847845","0.0997296729697085","0.156592296599291","6"
"6 on Scale 1 to 10","1991","Part Time","Female","109","0.0819823026198248","0.0666321961381244","0.0973324091015251","6"
"7 on Scale 1 to 10","1991","Part Time","Male","91","0.169538587241515","0.137623587934316","0.201453586548714","7"
"7 on Scale 1 to 10","1991","Full Time","Male","600","0.190069119321532","0.176196880048901","0.203941358594163","7"
"7 on Scale 1 to 10","1991","Full Time","Female","219","0.159955578578122","0.140401739878772","0.179509417277473","7"
"7 on Scale 1 to 10","1991","Part Time","Female","215","0.189402789225159","0.167478700683485","0.211326877766833","7"
"7 on Scale 1 to 10","1991","Not Working","Male","186","0.194425572771893","0.170349871646152","0.218501273897633","7"
"7 on Scale 1 to 10","1991","Not Working","Female","388","0.158833545556084","0.143608052329698","0.174059038782469","7"
"8 on Scale 1 to 10","1991","Full Time","Female","405","0.303724353468243","0.27919355878682","0.328255148149666","8"
"8 on Scale 1 to 10","1991","Full Time","Male","924","0.305786496197847","0.289496443438803","0.322076548956892","8"
"8 on Scale 1 to 10","1991","Part Time","Male","146","0.264043888970015","0.226549623610699","0.301538154329332","8"
"8 on Scale 1 to 10","1991","Part Time","Female","373","0.302075135508259","0.276383743570915","0.327766527445604","8"
"8 on Scale 1 to 10","1991","Not Working","Female","614","0.284978580298342","0.266175676760033","0.303781483836651","8"
"8 on Scale 1 to 10","1991","Not Working","Male","283","0.289580094789634","0.261987577208825","0.317172612370443","8"
"9 on Scale 1 to 10","1991","Full Time","Male","442","0.15349113765622","0.140746596091821","0.166235679220618","9"
"9 on Scale 1 to 10","1991","Full Time","Female","187","0.147690677444059","0.128764785009508","0.16661656987861","9"
"9 on Scale 1 to 10","1991","Not Working","Male","113","0.106958558333347","0.0881570370372236","0.125760079629471","9"
"9 on Scale 1 to 10","1991","Part Time","Male","57","0.113230087202285","0.0862783212791085","0.140181853125462","9"
"9 on Scale 1 to 10","1991","Part Time","Female","168","0.145425207994552","0.125700040691397","0.165150375297708","9"
"9 on Scale 1 to 10","1991","Not Working","Female","274","0.128340386781384","0.114408356274922","0.142272417287847","9"
"0 Completely dissatisfied","1992","Part Time","Male","15","","","","0"
"0 Completely dissatisfied","1992","Part Time","Female","12","","","","0"
"0 Completely dissatisfied","1992","Full Time","Male","14","","","","0"
"0 Completely dissatisfied","1992","Full Time","Female","13","","","","0"
"0 Completely dissatisfied","1992","Not Working","Male","15","","","","0"
"0 Completely dissatisfied","1992","Not Working","Female","25","","","","0"
"1 on Scale 1 to 10","1992","Full Time","Male","22","","","","1"
"1 on Scale 1 to 10","1992","Part Time","Female","10","","","","1"
"1 on Scale 1 to 10","1992","Part Time","Male","4","","","","1"
"1 on Scale 1 to 10","1992","Full Time","Female","8","","","","1"
"1 on Scale 1 to 10","1992","Not Working","Male","13","","","","1"
"1 on Scale 1 to 10","1992","Not Working","Female","12","","","","1"
"10 Completely satisfied","1992","Full Time","Male","238","0.0686181916231653","0.0610761159988124","0.0761602672475181","10"
"10 Completely satisfied","1992","Full Time","Female","140","0.0797479374773359","0.0685593045081976","0.0909365704464742","10"
"10 Completely satisfied","1992","Part Time","Male","41","0.057367427873055","0.0409530354357717","0.0737818203103382","10"
"10 Completely satisfied","1992","Part Time","Female","98","0.0637300049841615","0.0522227407375538","0.0752372692307691","10"
"10 Completely satisfied","1992","Not Working","Male","94","0.0824975452625824","0.0678487275773199","0.0971463629478448","10"
"10 Completely satisfied","1992","Not Working","Female","211","0.0818783215434846","0.0718613305600377","0.0918953125269315","10"
"2 on Scale 1 to 10","1992","Full Time","Male","56","0.0109885528923932","0.00787842474577382","0.0140986810390125","2"
"2 on Scale 1 to 10","1992","Full Time","Female","39","0.0125421189273967","0.00794581598439134","0.017138421870402","2"
"2 on Scale 1 to 10","1992","Part Time","Male","25","","","","2"
"2 on Scale 1 to 10","1992","Part Time","Female","25","","","","2"
"2 on Scale 1 to 10","1992","Not Working","Male","38","0.0267244317662537","0.018137251220353","0.0353116123121544","2"
"2 on Scale 1 to 10","1992","Not Working","Female","50","0.016622333238471","0.0119513440830042","0.0212933223939377","2"
"3 on Scale 1 to 10","1992","Part Time","Male","37","0.0522301713672203","0.0365253476111832","0.0679349951232573","3"
"3 on Scale 1 to 10","1992","Full Time","Male","138","0.0274147121236882","0.0225432080976087","0.0322862161497678","3"
"3 on Scale 1 to 10","1992","Full Time","Female","93","0.0339564169140579","0.0264760450756082","0.0414367887525076","3"
"3 on Scale 1 to 10","1992","Part Time","Female","65","0.0296958337804288","0.0216993093767305","0.0376923581841271","3"
"3 on Scale 1 to 10","1992","Not Working","Male","59","0.034644333070839","0.0249070404545334","0.0443816256871447","3"
"3 on Scale 1 to 10","1992","Not Working","Female","116","0.0415940902324187","0.0342996284618705","0.0488885520029668","3"
"4 on Scale 1 to 10","1992","Full Time","Male","239","0.0479115729957114","0.0415397129110249","0.0542834330803979","4"
"4 on Scale 1 to 10","1992","Full Time","Female","113","0.0451414512436298","0.0365667069718334","0.0537161955154261","4"
"4 on Scale 1 to 10","1992","Part Time","Male","56","0.0719107446321003","0.0536754549283038","0.0901460343358968","4"
"4 on Scale 1 to 10","1992","Part Time","Female","87","0.0442313021524656","0.0345453834157938","0.0539172208891374","4"
"4 on Scale 1 to 10","1992","Not Working","Male","90","0.0547403066424334","0.0426285363328551","0.0668520769520117","4"
"4 on Scale 1 to 10","1992","Not Working","Female","175","0.0571124674530957","0.0486343758507178","0.0655905590554737","4"
"5 on Scale 1 to 10","1992","Full Time","Male","616","0.125877505003323","0.115981325038102","0.135773684968543","5"
"5 on Scale 1 to 10","1992","Full Time","Female","365","0.147178164196151","0.132545791833402","0.1618105365589","5"
"5 on Scale 1 to 10","1992","Part Time","Male","147","0.174676833595315","0.14787585973082","0.201477807459811","5"
"5 on Scale 1 to 10","1992","Part Time","Female","290","0.145063873562276","0.128473887289881","0.161653859834671","5"
"5 on Scale 1 to 10","1992","Not Working","Male","231","0.166630722356786","0.146789212140847","0.186472232572724","5"
"5 on Scale 1 to 10","1992","Not Working","Female","482","0.158898843972608","0.145542512767839","0.172255175177377","5"
"6 on Scale 1 to 10","1992","Full Time","Female","328","0.138891111817878","0.124607759093981","0.153174464541775","6"
"6 on Scale 1 to 10","1992","Not Working","Male","155","0.111223551384274","0.0944828715199456","0.127964231248602","6"
"6 on Scale 1 to 10","1992","Not Working","Female","368","0.12202818874017","0.110069789048714","0.133986588431625","6"
"6 on Scale 1 to 10","1992","Part Time","Male","88","0.0977265107616994","0.0767662733743398","0.118686748149059","6"
"6 on Scale 1 to 10","1992","Part Time","Female","229","0.128586479890797","0.112817290915226","0.144355668866367","6"
"6 on Scale 1 to 10","1992","Full Time","Male","543","0.109147183661422","0.0998443208030951","0.118450046519748","6"
"7 on Scale 1 to 10","1992","Part Time","Male","124","0.159107360535447","0.133288545094151","0.184926175976743","7"
"7 on Scale 1 to 10","1992","Full Time","Male","918","0.21832653908883","0.206001925216282","0.230651152961379","7"
"7 on Scale 1 to 10","1992","Full Time","Female","475","0.199525379121832","0.183019572457075","0.216031185786589","7"
"7 on Scale 1 to 10","1992","Part Time","Female","330","0.186012742256165","0.167682014477283","0.204343470035047","7"
"7 on Scale 1 to 10","1992","Not Working","Male","245","0.169301476121277","0.149333661543846","0.189269290698709","7"
"7 on Scale 1 to 10","1992","Not Working","Female","528","0.177646660552788","0.163682640932156","0.191610680173419","7"
"8 on Scale 1 to 10","1992","Not Working","Male","297","0.241691779866326","0.218897164661251","0.264486395071401","8"
"8 on Scale 1 to 10","1992","Full Time","Female","483","0.244632881792758","0.226878712715539","0.262387050869977","8"
"8 on Scale 1 to 10","1992","Full Time","Male","1127","0.282475925933498","0.269044679054383","0.295907172812613","8"
"8 on Scale 1 to 10","1992","Part Time","Male","170","0.248495019513037","0.217991800150673","0.2789982388754","8"
"8 on Scale 1 to 10","1992","Part Time","Female","425","0.272945704032469","0.251960117538494","0.293931290526443","8"
"8 on Scale 1 to 10","1992","Not Working","Female","656","0.238779856998425","0.223203830547531","0.254355883449319","8"
"9 on Scale 1 to 10","1992","Full Time","Male","405","0.102721494188723","0.0936641333674019","0.111778855010045","9"
"9 on Scale 1 to 10","1992","Full Time","Female","195","0.0905548258632326","0.0787023805768042","0.102407271149661","9"
"9 on Scale 1 to 10","1992","Part Time","Male","64","0.0892202210206231","0.069098772618604","0.109341669422642","9"
"9 on Scale 1 to 10","1992","Part Time","Female","160","0.108152183026551","0.0935215681362555","0.122782797916847","9"
"9 on Scale 1 to 10","1992","Not Working","Male","118","0.0955979779455081","0.0799418789443966","0.11125407694662","9"
"9 on Scale 1 to 10","1992","Not Working","Female","255","0.0919212235205722","0.0813658803568061","0.102476566684338","9"
"0 Completely dissatisfied","1993","Full Time","Male","9","","","","0"
"0 Completely dissatisfied","1993","Full Time","Female","14","","","","0"
"0 Completely dissatisfied","1993","Part Time","Male","10","","","","0"
"0 Completely dissatisfied","1993","Part Time","Female","11","","","","0"
"0 Completely dissatisfied","1993","Not Working","Male","13","","","","0"
"0 Completely dissatisfied","1993","Not Working","Female","18","","","","0"
"1 on Scale 1 to 10","1993","Full Time","Male","12","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Male","5","","","","1"
"1 on Scale 1 to 10","1993","Part Time","Female","11","","","","1"
"1 on Scale 1 to 10","1993","Full Time","Female","6","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Male","14","","","","1"
"1 on Scale 1 to 10","1993","Not Working","Female","18","","","","1"
"10 Completely satisfied","1993","Full Time","Male","245","0.0710909029591697","0.06326496020093","0.0789168457174095","10"
"10 Completely satisfied","1993","Full Time","Female","144","0.087090397073214","0.0750649797409588","0.0991158144054691","10"
"10 Completely satisfied","1993","Part Time","Female","135","0.0905364723164307","0.0768557456321893","0.104217199000672","10"
"10 Completely satisfied","1993","Part Time","Male","59","0.0944468705643592","0.0737905253737653","0.115103215754953","10"
"10 Completely satisfied","1993","Not Working","Male","139","0.11679472592281","0.100297540856796","0.133291910988824","10"
"10 Completely satisfied","1993","Not Working","Female","309","0.127830318406305","0.115775089777019","0.139885547035591","10"
"2 on Scale 1 to 10","1993","Full Time","Male","76","0.0174033942713591","0.0134209688355421","0.0213858197071762","2"
"2 on Scale 1 to 10","1993","Part Time","Male","21","","","","2"
"2 on Scale 1 to 10","1993","Full Time","Female","17","","","","2"
"2 on Scale 1 to 10","1993","Part Time","Female","26","","","","2"
"2 on Scale 1 to 10","1993","Not Working","Male","45","0.0242679302591609","0.0163638914806743","0.0321719690376476","2"
"2 on Scale 1 to 10","1993","Not Working","Female","60","0.0189660847326134","0.0140412815689737","0.0238908878962531","2"
"3 on Scale 1 to 10","1993","Part Time","Female","52","0.0244924829426461","0.0171230095359537","0.0318619563493384","3"
"3 on Scale 1 to 10","1993","Part Time","Male","32","0.0371697772578849","0.0238077434955786","0.0505318110201912","3"
"3 on Scale 1 to 10","1993","Full Time","Male","101","0.0224880509662157","0.0179728198017339","0.0270032821306975","3"
"3 on Scale 1 to 10","1993","Full Time","Female","63","0.0234384206125456","0.0169861121272741","0.0298907290978172","3"
"3 on Scale 1 to 10","1993","Not Working","Male","70","0.0325599963698534","0.0234436336140827","0.0416763591256241","3"
"3 on Scale 1 to 10","1993","Not Working","Female","114","0.0370029667269555","0.0301876072093126","0.0438183262445984","3"
"4 on Scale 1 to 10","1993","Full Time","Male","180","0.0348868523684429","0.0292987667258378","0.040474938011048","4"
"4 on Scale 1 to 10","1993","Part Time","Female","78","0.0378387621465319","0.0287417845049403","0.0469357397881234","4"
"4 on Scale 1 to 10","1993","Not Working","Male","67","0.0390445740288807","0.029095117250136","0.0489940308076255","4"
"4 on Scale 1 to 10","1993","Not Working","Female","158","0.0424414193347508","0.035163023869847","0.0497198147996547","4"
"4 on Scale 1 to 10","1993","Full Time","Female","69","0.0317188805238919","0.0242447480452132","0.0391930130025706","4"
"4 on Scale 1 to 10","1993","Part Time","Male","49","0.0619583252540817","0.0449303256968241","0.0789863248113392","4"
"5 on Scale 1 to 10","1993","Part Time","Male","117","0.120304557594584","0.0973266785175211","0.143282436671647","5"
"5 on Scale 1 to 10","1993","Part Time","Female","245","0.123674603414799","0.107979011412864","0.139370195416734","5"
"5 on Scale 1 to 10","1993","Full Time","Female","289","0.127665529926369","0.113433086140137","0.1418979737126","5"
"5 on Scale 1 to 10","1993","Full Time","Male","541","0.112135405816723","0.102526193436053","0.121744618197393","5"
"5 on Scale 1 to 10","1993","Not Working","Male","206","0.12558004642606","0.108558941346738","0.142601151505382","5"
"5 on Scale 1 to 10","1993","Not Working","Female","444","0.146470050053826","0.133704432755566","0.159235667352086","5"
"6 on Scale 1 to 10","1993","Full Time","Female","293","0.118330438028196","0.104555099066504","0.132105776989887","6"
"6 on Scale 1 to 10","1993","Full Time","Male","554","0.129141434446205","0.11892852077973","0.139354348112681","6"
"6 on Scale 1 to 10","1993","Part Time","Female","157","0.0925537723003889","0.0787368202414681","0.10637072435931","6"
"6 on Scale 1 to 10","1993","Part Time","Male","93","0.104631925274672","0.0830129233948177","0.126250927154527","6"
"6 on Scale 1 to 10","1993","Not Working","Male","158","0.100808287839527","0.08534358175116","0.116272993927894","6"
"6 on Scale 1 to 10","1993","Not Working","Female","351","0.112976362411653","0.101547068176189","0.124405656647116","6"
"7 on Scale 1 to 10","1993","Full Time","Male","915","0.2169110198022","0.204359699631814","0.229462339972586","7"
"7 on Scale 1 to 10","1993","Part Time","Male","148","0.202187413241869","0.173819314606942","0.230555511876795","7"
"7 on Scale 1 to 10","1993","Not Working","Male","249","0.175132011016053","0.15560919794879","0.194654824083315","7"
"7 on Scale 1 to 10","1993","Not Working","Female","469","0.145017297460082","0.132304340080834","0.157730254839329","7"
"7 on Scale 1 to 10","1993","Full Time","Female","434","0.206829424922342","0.189555517268976","0.224103332575708","7"
"7 on Scale 1 to 10","1993","Part Time","Female","318","0.176851294565017","0.158660653266609","0.195041935863425","7"
"8 on Scale 1 to 10","1993","Full Time","Male","1090","0.276190637754606","0.262574321861497","0.289806953647714","8"
"8 on Scale 1 to 10","1993","Full Time","Female","568","0.267775427504551","0.248890790370529","0.286660064638574","8"
"8 on Scale 1 to 10","1993","Part Time","Male","165","0.224422685001876","0.194954821170961","0.253890548832792","8"
"8 on Scale 1 to 10","1993","Not Working","Female","699","0.249159532075542","0.233543502881603","0.264775561269481","8"
"8 on Scale 1 to 10","1993","Part Time","Female","433","0.269793499828601","0.248632151938149","0.290954847719053","8"
"8 on Scale 1 to 10","1993","Not Working","Male","347","0.245841487596906","0.223724482917016","0.267958492276796","8"
"9 on Scale 1 to 10","1993","Full Time","Female","215","0.119556064249478","0.105719196430656","0.1333929320683","9"
"9 on Scale 1 to 10","1993","Part Time","Male","71","0.106068401925398","0.0843189716269525","0.127817832223843","9"
"9 on Scale 1 to 10","1993","Not Working","Male","148","0.119598343669132","0.102930845674308","0.136265841663957","9"
"9 on Scale 1 to 10","1993","Not Working","Female","307","0.10977420032815","0.0984877271884177","0.121060673467882","9"
"9 on Scale 1 to 10","1993","Full Time","Male","419","0.11651636983119","0.106745442802189","0.126287296860192","9"
"9 on Scale 1 to 10","1993","Part Time","Female","224","0.154512157929009","0.137279996628689","0.17174431922933","9"
"0 Completely dissatisfied","1994","Full Time","Female","","","","","0"
"0 Completely dissatisfied","1994","Part Time","Male","","","","","0"
"0 Completely dissatisfied","1994","Part Time","Female","","","","","0"
"0 Completely dissatisfied","1994","Full Time","Male","","","","","0"
"0 Completely dissatisfied","1994","Not Working","Male","","","","","0"
"0 Completely dissatisfied","1994","Not Working","Female","","","","","0"
"1 on Scale 1 to 10","1994","Full Time","Male","","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Male","","","","","1"
"1 on Scale 1 to 10","1994","Part Time","Female","","","","","1"
"1 on Scale 1 to 10","1994","Full Time","Female","","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Male","","","","","1"
"1 on Scale 1 to 10","1994","Not Working","Female","","","","","1"
"10 Completely satisfied","1994","Full Time","Male","","","","","10"
"10 Completely satisfied","1994","Full Time","Female","","","","","10"
"10 Completely satisfied","1994","Part Time","Male","","","","","10"
"10 Completely satisfied","1994","Part Time","Female","","","","","10"
"10 Completely satisfied","1994","Not Working","Male","","","","","10"
"10 Completely satisfied","1994","Not Working","Female","","","","","10"
"2 on Scale 1 to 10","1994","Full Time","Male","","","","","2"
"2 on Scale 1 to 10","1994","Full Time","Female","","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Male","","","","","2"
"2 on Scale 1 to 10","1994","Part Time","Female","","","","","2"
"2 on Scale 1 to 10","1994","Not Working","Male","","","","","2"
"2 on Scale 1 to 10","1994","Not Working","Female","","","","","2"
"3 on Scale 1 to 10","1994","Full Time","Male","","","","","3"
"3 on Scale 1 to 10","1994","Part Time","Male","","","","","3"
"3 on Scale 1 to 10","1994","Part Time","Female","","","","","3"
"3 on Scale 1 to 10","1994","Full Time","Female","","","","","3"
"3 on Scale 1 to 10","1994","Not Working","Male","","","","","3"
"3 on Scale 1 to 10","1994","Not Working","Female","","","","","3"
"4 on Scale 1 to 10","1994","Part Time","Female","","","","","4"
"4 on Scale 1 to 10","1994","Full Time","Male","","","","","4"
"4 on Scale 1 to 10","1994","Full Time","Female","","","","","4"
"4 on Scale 1 to 10","1994","Not Working","Male","","","","","4"
"4 on Scale 1 to 10","1994","Not Working","Female","","","","","4"
"4 on Scale 1 to 10","1994","Part Time","Male","","","","","4"
"5 on Scale 1 to 10","1994","Full Time","Male","","","","","5"
"5 on Scale 1 to 10","1994","Full Time","Female","","","","","5"
"5 on Scale 1 to 10","1994","Part Time","Male","","","","","5"
"5 on Scale 1 to 10","1994","Part Time","Female","","","","","5"
"5 on Scale 1 to 10","1994","Not Working","Male","","","","","5"
"5 on Scale 1 to 10","1994","Not Working","Female","","","","","5"
"6 on Scale 1 to 10","1994","Not Working","Female","","","","","6"
"6 on Scale 1 to 10","1994","Not Working","Male","","","","","6"
"6 on Scale 1 to 10","1994","Full Time","Male","","","","","6"
"6 on Scale 1 to 10","1994","Full Time","Female","","","","","6"
"6 on Scale 1 to 10","1994","Part Time","Male","","","","","6"
"6 on Scale 1 to 10","1994","Part Time","Female","","","","","6"
"7 on Scale 1 to 10","1994","Full Time","Male","","","","","7"
"7 on Scale 1 to 10","1994","Full Time","Female","","","","","7"
"7 on Scale 1 to 10","1994","Part Time","Male","","","","","7"
"7 on Scale 1 to 10","1994","Part Time","Female","","","","","7"
"7 on Scale 1 to 10","1994","Not Working","Male","","","","","7"
"7 on Scale 1 to 10","1994","Not Working","Female","","","","","7"
"8 on Scale 1 to 10","1994","Full Time","Female","","","","","8"
"8 on Scale 1 to 10","1994","Full Time","Male","","","","","8"
"8 on Scale 1 to 10","1994","Part Time","Male","","","","","8"
"8 on Scale 1 to 10","1994","Part Time","Female","","","","","8"
"8 on Scale 1 to 10","1994","Not Working","Male","","","","","8"
"8 on Scale 1 to 10","1994","Not Working","Female","","","","","8"
"9 on Scale 1 to 10","1994","Part Time","Male","","","","","9"
"9 on Scale 1 to 10","1994","Full Time","Male","","","","","9"
"9 on Scale 1 to 10","1994","Full Time","Female","","","","","9"
"9 on Scale 1 to 10","1994","Part Time","Female","","","","","9"
"9 on Scale 1 to 10","1994","Not Working","Male","","","","","9"
"9 on Scale 1 to 10","1994","Not Working","Female","","","","","9"
"0 Completely dissatisfied","1995","Full Time","Male","13","","","","0"
"0 Completely dissatisfied","1995","Full Time","Female","13","","","","0"
"0 Completely dissatisfied","1995","Part Time","Male","6","","","","0"
"0 Completely dissatisfied","1995","Part Time","Female","14","","","","0"
"0 Completely dissatisfied","1995","Not Working","Male","13","","","","0"
"0 Completely dissatisfied","1995","Not Working","Female","22","","","","0"
"1 on Scale 1 to 10","1995","Full Time","Female","10","","","","1"
"1 on Scale 1 to 10","1995","Full Time","Male","7","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Male","13","","","","1"
"1 on Scale 1 to 10","1995","Part Time","Female","10","","","","1"
"1 on Scale 1 to 10","1995","Part Time","Male","7","","","","1"
"1 on Scale 1 to 10","1995","Not Working","Female","30","0.0112829451495238","0.00760965617412021","0.0149562341249274","1"
"10 Completely satisfied","1995","Full Time","Female","109","0.0694364300602012","0.058197278463602","0.0806755816568004","10"
"10 Completely satisfied","1995","Full Time","Male","199","0.0513861505184303","0.0444825627688199","0.0582897382680407","10"
"10 Completely satisfied","1995","Part Time","Male","44","0.0507835131015144","0.0360323142328075","0.0655347119702213","10"
"10 Completely satisfied","1995","Part Time","Female","110","0.069468218403579","0.0575595362532813","0.0813769005538766","10"
"10 Completely satisfied","1995","Not Working","Male","181","0.142483153063442","0.125498471705358","0.159467834421525","10"
"10 Completely satisfied","1995","Not Working","Female","351","0.139305598858236","0.127263099859679","0.151348097856792","10"
"2 on Scale 1 to 10","1995","Not Working","Male","28","","","","2"
"2 on Scale 1 to 10","1995","Full Time","Male","51","0.0113654042414475","0.00805090882982187","0.0146798996530732","2"
"2 on Scale 1 to 10","1995","Part Time","Male","19","","","","2"
"2 on Scale 1 to 10","1995","Part Time","Female","25","","","","2"
"2 on Scale 1 to 10","1995","Not Working","Female","53","0.0158320395586912","0.0114908286208631","0.0201732504965192","2"
"2 on Scale 1 to 10","1995","Full Time","Female","26","","","","2"
"3 on Scale 1 to 10","1995","Full Time","Male","100","0.023153765282795","0.0184512415803476","0.0278562889852423","3"
"3 on Scale 1 to 10","1995","Not Working","Male","76","0.0339352601759258","0.0251372791354158","0.0427332412164357","3"
"3 on Scale 1 to 10","1995","Not Working","Female","111","0.0287814633742575","0.0229668243149704","0.0345961024335446","3"
"3 on Scale 1 to 10","1995","Full Time","Female","59","0.0252027908694153","0.0182725509456412","0.0321330307931895","3"
"3 on Scale 1 to 10","1995","Part Time","Male","46","0.0521657163354325","0.0372260084667758","0.0671054242040892","3"
"3 on Scale 1 to 10","1995","Part Time","Female","64","0.0274141428198032","0.0197659940263514","0.0350622916132551","3"
"4 on Scale 1 to 10","1995","Full Time","Female","83","0.0407308937319567","0.0319911436786024","0.0494706437853109","4"
"4 on Scale 1 to 10","1995","Full Time","Male","185","0.0442054933930914","0.0377782098008853","0.0506327769852975","4"
"4 on Scale 1 to 10","1995","Not Working","Female","144","0.0333349623016184","0.0270919263777587","0.0395779982254781","4"
"4 on Scale 1 to 10","1995","Part Time","Female","81","0.0436919751688967","0.0341177253083017","0.0532662250294917","4"
"4 on Scale 1 to 10","1995","Part Time","Male","48","0.0494012327422405","0.0348415863485057","0.0639608791359752","4"
"4 on Scale 1 to 10","1995","Not Working","Male","78","0.0409310687395064","0.0313037407468518","0.0505583967321611","4"
"5 on Scale 1 to 10","1995","Not Working","Female","417","0.126907115109218","0.115330514392036","0.138483715826401","5"
"5 on Scale 1 to 10","1995","Not Working","Male","229","0.123148184049627","0.107180886314462","0.139115481784792","5"
"5 on Scale 1 to 10","1995","Full Time","Female","263","0.136224913732119","0.121058062697671","0.151391764766566","5"
"5 on Scale 1 to 10","1995","Part Time","Female","244","0.127503889207619","0.111881462930067","0.143126315485172","5"
"5 on Scale 1 to 10","1995","Full Time","Male","487","0.117252310796737","0.107192586541199","0.127312035052276","5"
"5 on Scale 1 to 10","1995","Part Time","Male","122","0.143384620861415","0.119838057487285","0.166931184235545","5"
"6 on Scale 1 to 10","1995","Full Time","Female","262","0.128291214973263","0.113505205363477","0.14307722458305","6"
"6 on Scale 1 to 10","1995","Full Time","Male","538","0.126887078762977","0.116479469383461","0.137294688142493","6"
