"plh0162","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1990","higher education","Rural Area","131","0.245388777389836","0.210124169852112","0.28065338492756","8"
"8 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","8"
"8 on Scale 1 to 10","1990","inadequately","Rural Area","2","","","","8"
"8 on Scale 1 to 10","1990","middle vocational","Urban Area","143","0.172845933340158","0.147184089764021","0.198507776916294","8"
"8 on Scale 1 to 10","1990","higher vocational","Rural Area","42","0.242661516301778","0.177837054978921","0.307485977624636","8"
"8 on Scale 1 to 10","1990","higher education","Urban Area","102","0.252766281946098","0.210440169645216","0.29509239424698","8"
"8 on Scale 1 to 10","1990","in school","Urban Area","2","","","","8"
"8 on Scale 1 to 10","1990","general elemantary","Rural Area","65","0.179160571722774","0.138984784685333","0.219336358760214","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Urban Area","9","","","","8"
"8 on Scale 1 to 10","1990","vocational + Abi","Rural Area","8","","","","8"
"8 on Scale 1 to 10","1990","higher vocational","Urban Area","23","","","","8"
"9 on Scale 1 to 10","1990","general elemantary","Rural Area","28","","","","9"
"9 on Scale 1 to 10","1990","general elemantary","Urban Area","6","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Rural Area","92","0.0558220190203112","0.0447278483133486","0.0669161897272738","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Urban Area","3","","","","9"
"9 on Scale 1 to 10","1990","higher education","Urban Area","33","0.0826995783884989","0.0558753014787003","0.109523855298297","9"
"9 on Scale 1 to 10","1990","in school","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","in school","Rural Area","4","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Rural Area","","","","","9"
"9 on Scale 1 to 10","1990","middle vocational","Urban Area","36","0.0375297364371055","0.0246310203639644","0.0504284525102467","9"
"9 on Scale 1 to 10","1990","higher vocational","Rural Area","10","","","","9"
"9 on Scale 1 to 10","1990","inadequately","Urban Area","","","","","9"
"9 on Scale 1 to 10","1990","vocational + Abi","Rural Area","3","","","","9"
"9 on Scale 1 to 10","1990","higher vocational","Urban Area","2","","","","9"
"9 on Scale 1 to 10","1990","higher education","Rural Area","32","0.0532860794280699","0.0348797859613337","0.071692372894806","9"
"0 Completely dissatisfied","1991","vocational + Abi","Urban Area","1","","","","0"
"0 Completely dissatisfied","1991","in school","Urban Area","1","","","","0"
"0 Completely dissatisfied","1991","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","inadequately","Urban Area","2","","","","0"
"0 Completely dissatisfied","1991","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Urban Area","18","","","","0"
"0 Completely dissatisfied","1991","general elemantary","Rural Area","14","","","","0"
"0 Completely dissatisfied","1991","middle vocational","Urban Area","30","0.00698127158630237","0.00449293367639424","0.00946960949621049","0"
"0 Completely dissatisfied","1991","middle vocational","Rural Area","49","0.0148158589794611","0.0101449258130971","0.0194867921458251","0"
"0 Completely dissatisfied","1991","vocational + Abi","Rural Area","1","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","higher vocational","Rural Area","2","","","","0"
"0 Completely dissatisfied","1991","higher education","Urban Area","10","","","","0"
"0 Completely dissatisfied","1991","higher education","Rural Area","5","","","","0"
"1 on Scale 1 to 10","1991","higher education","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1991","in school","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1991","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1991","inadequately","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Urban Area","10","","","","1"
"1 on Scale 1 to 10","1991","general elemantary","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Urban Area","18","","","","1"
"1 on Scale 1 to 10","1991","middle vocational","Rural Area","18","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1991","vocational + Abi","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1991","higher vocational","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1991","higher education","Rural Area","6","","","","1"
"10 Completely satisfied","1991","vocational + Abi","Urban Area","22","","","","10"
"10 Completely satisfied","1991","general elemantary","Urban Area","200","0.109135178333753","0.0955207674981477","0.122749589169359","10"
"10 Completely satisfied","1991","general elemantary","Rural Area","61","0.0793903320411551","0.0611406257827385","0.0976400382995716","10"
"10 Completely satisfied","1991","middle vocational","Rural Area","155","0.0714112114700847","0.0614554049571871","0.0813670179829823","10"
"10 Completely satisfied","1991","higher education","Urban Area","74","0.0944345416220067","0.0762276156514104","0.112641467592603","10"
"10 Completely satisfied","1991","in school","Urban Area","21","","","","10"
"10 Completely satisfied","1991","in school","Rural Area","5","","","","10"
"10 Completely satisfied","1991","higher education","Rural Area","39","0.0741209989414001","0.0542995873376217","0.0939424105451786","10"
"10 Completely satisfied","1991","middle vocational","Urban Area","362","0.0914031772133432","0.0827906695215131","0.100015684905173","10"
"10 Completely satisfied","1991","higher vocational","Urban Area","48","0.111465585573118","0.0832235218138268","0.139707649332409","10"
"10 Completely satisfied","1991","inadequately","Urban Area","37","0.104578452503851","0.0790274957047981","0.130129409302904","10"
"10 Completely satisfied","1991","inadequately","Rural Area","9","","","","10"
"10 Completely satisfied","1991","vocational + Abi","Rural Area","3","","","","10"
"10 Completely satisfied","1991","higher vocational","Rural Area","17","","","","10"
"2 on Scale 1 to 10","1991","higher education","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1991","in school","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1991","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Urban Area","24","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","Rural Area","13","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Urban Area","7","","","","2"
"2 on Scale 1 to 10","1991","inadequately","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","middle vocational","Urban Area","53","0.00943174627871171","0.00654305169506774","0.0123204408623557","2"
"2 on Scale 1 to 10","1991","middle vocational","Rural Area","71","0.0194182628092123","0.014083334142025","0.0247531914763996","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1991","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1991","higher education","Urban Area","14","","","","2"
"3 on Scale 1 to 10","1991","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1991","in school","Urban Area","2","","","","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Urban Area","23","","","","3"
"3 on Scale 1 to 10","1991","inadequately","Rural Area","7","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Urban Area","57","0.0330082862479577","0.0252075888629851","0.0408089836329303","3"
"3 on Scale 1 to 10","1991","middle vocational","Urban Area","128","0.0246963685874676","0.0200581646578848","0.0293345725170503","3"
"3 on Scale 1 to 10","1991","middle vocational","Rural Area","135","0.0424307657696009","0.0346377230611856","0.0502238084780162","3"
"3 on Scale 1 to 10","1991","vocational + Abi","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","Rural Area","30","0.0230886414629673","0.0129504363573484","0.0332268465685863","3"
"3 on Scale 1 to 10","1991","higher vocational","Rural Area","16","","","","3"
"3 on Scale 1 to 10","1991","higher education","Urban Area","29","","","","3"
"3 on Scale 1 to 10","1991","higher education","Rural Area","35","0.0464329110630446","0.0305117251451953","0.062354096980894","3"
"4 on Scale 1 to 10","1991","higher vocational","Urban Area","16","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Rural Area","51","0.0506340902514132","0.0358337184390382","0.0654344620637883","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1991","in school","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1991","inadequately","Urban Area","32","0.0758031404070964","0.0537028421446181","0.0979034386695746","4"
"4 on Scale 1 to 10","1991","inadequately","Rural Area","7","","","","4"
"4 on Scale 1 to 10","1991","general elemantary","Urban Area","75","0.0332372602524917","0.0254104802532775","0.0410640402517059","4"
"4 on Scale 1 to 10","1991","middle vocational","Urban Area","196","0.0423080345048802","0.0362923130821079","0.0483237559276525","4"
"4 on Scale 1 to 10","1991","middle vocational","Rural Area","147","0.0523214355706795","0.0437124519054318","0.0609304192359272","4"
"4 on Scale 1 to 10","1991","vocational + Abi","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1991","higher education","Urban Area","38","0.0316698689619156","0.0207668662556428","0.0425728716681883","4"
"4 on Scale 1 to 10","1991","in school","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1991","higher education","Rural Area","43","0.0573934963437402","0.0397946828819007","0.0749923098055798","4"
"5 on Scale 1 to 10","1991","general elemantary","Rural Area","147","0.170413792261194","0.145032283422223","0.195795301100166","5"
"5 on Scale 1 to 10","1991","middle vocational","Urban Area","602","0.129282435121598","0.119255417357006","0.139309452886191","5"
"5 on Scale 1 to 10","1991","middle vocational","Rural Area","467","0.164380920973724","0.15005206861981","0.178709773327639","5"
"5 on Scale 1 to 10","1991","in school","Rural Area","5","","","","5"
"5 on Scale 1 to 10","1991","inadequately","Urban Area","103","0.198397531995345","0.165099394129895","0.231695669860796","5"
"5 on Scale 1 to 10","1991","inadequately","Rural Area","16","","","","5"
"5 on Scale 1 to 10","1991","general elemantary","Urban Area","309","0.160247481577394","0.144230457451618","0.176264505703171","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Urban Area","38","0.108427180243012","0.0730667648416667","0.143787595644358","5"
"5 on Scale 1 to 10","1991","vocational + Abi","Rural Area","18","","","","5"
"5 on Scale 1 to 10","1991","higher vocational","Urban Area","55","0.103757710999843","0.0763916803722894","0.131123741627396","5"
"5 on Scale 1 to 10","1991","higher vocational","Rural Area","42","0.162484829439902","0.119120918506328","0.205848740373475","5"
"5 on Scale 1 to 10","1991","higher education","Urban Area","130","0.109339730355771","0.0899104684330276","0.128768992278515","5"
"5 on Scale 1 to 10","1991","higher education","Rural Area","129","0.17295828367839","0.144341473517776","0.201575093839004","5"
"5 on Scale 1 to 10","1991","in school","Urban Area","8","","","","5"
"6 on Scale 1 to 10","1991","in school","Urban Area","12","","","","6"
"6 on Scale 1 to 10","1991","in school","Rural Area","5","","","","6"
"6 on Scale 1 to 10","1991","inadequately","Urban Area","81","0.131893314122935","0.103639945704321","0.16014668254155","6"
"6 on Scale 1 to 10","1991","middle vocational","Urban Area","471","0.0987162673165978","0.0898019415968806","0.107630593036315","6"
"6 on Scale 1 to 10","1991","middle vocational","Rural Area","330","0.120062592370721","0.107496180846586","0.132629003894855","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Urban Area","40","0.146466770941357","0.106255329940945","0.18667821194177","6"
"6 on Scale 1 to 10","1991","vocational + Abi","Rural Area","10","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","Urban Area","53","0.0996131873370859","0.0727373575110724","0.126489017163099","6"
"6 on Scale 1 to 10","1991","higher vocational","Rural Area","34","0.0875558179361183","0.0543303312646684","0.120781304607568","6"
"6 on Scale 1 to 10","1991","higher education","Urban Area","116","0.0981406474130431","0.0796179117154101","0.116663383110676","6"
"6 on Scale 1 to 10","1991","higher education","Rural Area","115","0.15659152076826","0.12909422827744","0.184088813259081","6"
"6 on Scale 1 to 10","1991","inadequately","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1991","general elemantary","Urban Area","253","0.12312660469365","0.108779807326681","0.137473402060619","6"
"6 on Scale 1 to 10","1991","general elemantary","Rural Area","88","0.114040677048062","0.0925835739214643","0.13549778017466","6"
"7 on Scale 1 to 10","1991","vocational + Abi","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Urban Area","103","0.161198115701824","0.130495033825965","0.191901197577683","7"
"7 on Scale 1 to 10","1991","in school","Rural Area","3","","","","7"
"7 on Scale 1 to 10","1991","in school","Urban Area","24","","","","7"
"7 on Scale 1 to 10","1991","inadequately","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1991","middle vocational","Urban Area","775","0.178770024757541","0.167319032623333","0.190221016891749","7"
"7 on Scale 1 to 10","1991","vocational + Abi","Urban Area","52","0.164825626003219","0.12262967169307","0.207021580313369","7"
"7 on Scale 1 to 10","1991","higher vocational","Urban Area","83","0.17654127305769","0.142324980801317","0.210757565314064","7"
"7 on Scale 1 to 10","1991","higher education","Rural Area","114","0.153035631044334","0.125795093056046","0.180276169032622","7"
"7 on Scale 1 to 10","1991","general elemantary","Urban Area","333","0.149432651133307","0.133866269625121","0.164999032641493","7"
"7 on Scale 1 to 10","1991","middle vocational","Rural Area","431","0.180109344925159","0.165252464741659","0.194966225108658","7"
"7 on Scale 1 to 10","1991","general elemantary","Rural Area","129","0.160609695067089","0.135823939818862","0.185395450315317","7"
"7 on Scale 1 to 10","1991","higher vocational","Rural Area","53","0.190139473178628","0.144011226020671","0.236267720336586","7"
"7 on Scale 1 to 10","1991","higher education","Urban Area","177","0.175234625426296","0.151565269733698","0.198903981118894","7"
"8 on Scale 1 to 10","1991","general elemantary","Urban Area","529","0.259725276949736","0.240579890586509","0.278870663312963","8"
"8 on Scale 1 to 10","1991","in school","Urban Area","28","","","","8"
"8 on Scale 1 to 10","1991","in school","Rural Area","10","","","","8"
"8 on Scale 1 to 10","1991","inadequately","Rural Area","33","0.274404102161673","0.190636217003467","0.358171987319879","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Urban Area","82","0.300735400301751","0.248581965738171","0.35288883486533","8"
"8 on Scale 1 to 10","1991","vocational + Abi","Rural Area","19","","","","8"
"8 on Scale 1 to 10","1991","higher vocational","Urban Area","146","0.304584884443303","0.263283449746588","0.345886319140017","8"
"8 on Scale 1 to 10","1991","higher vocational","Rural Area","76","0.315768822512609","0.261128689674572","0.370408955350645","8"
"8 on Scale 1 to 10","1991","higher education","Urban Area","285","0.306344110202832","0.27764370222078","0.335044518184884","8"
"8 on Scale 1 to 10","1991","higher education","Rural Area","130","0.218106524719705","0.186860486879715","0.249352562559696","8"
"8 on Scale 1 to 10","1991","inadequately","Urban Area","119","0.189530323486079","0.156805295338999","0.222255351633158","8"
"8 on Scale 1 to 10","1991","general elemantary","Rural Area","207","0.244839214387797","0.215812725403942","0.273865703371651","8"
"8 on Scale 1 to 10","1991","middle vocational","Urban Area","1173","0.28827867899281","0.274741610712882","0.301815747272738","8"
"8 on Scale 1 to 10","1991","middle vocational","Rural Area","573","0.239894366863562","0.223385071785064","0.25640366194206","8"
"9 on Scale 1 to 10","1991","higher education","Urban Area","115","0.12623849169906","0.105560725681902","0.146916257716218","9"
"9 on Scale 1 to 10","1991","general elemantary","Rural Area","94","0.122632262522276","0.100489719130406","0.144774805914147","9"
"9 on Scale 1 to 10","1991","general elemantary","Urban Area","207","0.109405451912027","0.0957762613427495","0.123034642481305","9"
"9 on Scale 1 to 10","1991","in school","Urban Area","21","","","","9"
"9 on Scale 1 to 10","1991","middle vocational","Urban Area","493","0.125687978539991","0.115780948830236","0.135595008249746","9"
"9 on Scale 1 to 10","1991","higher vocational","Rural Area","25","","","","9"
"9 on Scale 1 to 10","1991","middle vocational","Rural Area","194","0.0871337078461502","0.0762298994242551","0.0980375162680452","9"
"9 on Scale 1 to 10","1991","in school","Rural Area","11","","","","9"
"9 on Scale 1 to 10","1991","inadequately","Rural Area","10","","","","9"
"9 on Scale 1 to 10","1991","higher vocational","Urban Area","64","0.144366938069924","0.112826584827877","0.17590729131197","9"
"9 on Scale 1 to 10","1991","inadequately","Urban Area","40","0.063422581961444","0.0430725033185411","0.083772660604347","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Urban Area","46","0.164678667912","0.122497818095265","0.206859517728735","9"
"9 on Scale 1 to 10","1991","vocational + Abi","Rural Area","7","","","","9"
"9 on Scale 1 to 10","1991","higher education","Rural Area","48","0.099473410487644","0.0768275615838226","0.122119259391465","9"
"0 Completely dissatisfied","1992","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1992","inadequately","Urban Area","8","","","","0"
"0 Completely dissatisfied","1992","inadequately","Rural Area","1","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Urban Area","18","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Rural Area","5","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Urban Area","23","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Rural Area","26","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Rural Area","1","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Urban Area","1","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Rural Area","3","","","","0"
