"plh0162","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1990","16-34 y.","Female","157","0.179655163252418","0.154027291959683","0.205283034545153","7"
"7 on Scale 1 to 10","1990","35-65 y.","Male","174","0.151078548126843","0.130225560215976","0.17193153603771","7"
"7 on Scale 1 to 10","1990","35-65 y.","Female","175","0.145590060018762","0.125415082883889","0.165765037153636","7"
"7 on Scale 1 to 10","1990","66 and older","Male","22","","","","7"
"7 on Scale 1 to 10","1990","66 and older","Female","29","","","","7"
"8 on Scale 1 to 10","1990","16-34 y.","Female","170","0.190521498039673","0.164305336068798","0.216737660010547","8"
"8 on Scale 1 to 10","1990","35-65 y.","Female","239","0.205559778196714","0.182443722896153","0.228675833497274","8"
"8 on Scale 1 to 10","1990","16-34 y.","Male","134","0.158345245445486","0.133524370672312","0.183166120218659","8"
"8 on Scale 1 to 10","1990","35-65 y.","Male","258","0.225976459984672","0.201624057048733","0.250328862920612","8"
"8 on Scale 1 to 10","1990","66 and older","Male","34","0.234495834561297","0.164563201539668","0.304428467582925","8"
"8 on Scale 1 to 10","1990","66 and older","Female","59","0.190583546075397","0.145611463772776","0.235555628378018","8"
"9 on Scale 1 to 10","1990","16-34 y.","Male","57","0.0650491317945848","0.048281847578322","0.0818164160108476","9"
"9 on Scale 1 to 10","1990","16-34 y.","Female","50","0.0557416839294185","0.040426228721867","0.0710571391369699","9"
"9 on Scale 1 to 10","1990","35-65 y.","Male","59","0.0522335614642661","0.0392779290253127","0.0651891939032194","9"
"9 on Scale 1 to 10","1990","35-65 y.","Female","69","0.0582520015778905","0.0448540988067309","0.0716499043490502","9"
"9 on Scale 1 to 10","1990","66 and older","Male","5","","","","9"
"9 on Scale 1 to 10","1990","66 and older","Female","9","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","Male","25","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Female","27","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Male","35","0.00806037165505266","0.00509379529567447","0.0110269480144309","0"
"0 Completely dissatisfied","1991","35-65 y.","Female","35","0.00864819991532068","0.00558065571787771","0.0117157441127637","0"
"0 Completely dissatisfied","1991","66 and older","Male","4","","","","0"
"0 Completely dissatisfied","1991","66 and older","Female","8","","","","0"
"1 on Scale 1 to 10","1991","35-65 y.","Male","20","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Male","16","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Female","15","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Female","19","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Male","5","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Female","9","","","","1"
"10 Completely satisfied","1991","16-34 y.","Male","166","0.0672872930546954","0.0576411242017483","0.0769334619076426","10"
"10 Completely satisfied","1991","16-34 y.","Female","213","0.0815060213437957","0.070921574640754","0.0920904680468373","10"
"10 Completely satisfied","1991","35-65 y.","Female","268","0.0908628734862043","0.0813410089406252","0.100384738031783","10"
"10 Completely satisfied","1991","35-65 y.","Male","236","0.0827913200090742","0.0736488854782809","0.0919337545398674","10"
"10 Completely satisfied","1991","66 and older","Male","76","0.137040888914123","0.108482040839586","0.165599736988661","10"
"10 Completely satisfied","1991","66 and older","Female","116","0.122529396461649","0.101318296750278","0.143740496173021","10"
"2 on Scale 1 to 10","1991","16-34 y.","Male","47","0.0147163216573442","0.0100797746770967","0.0193528686375917","2"
"2 on Scale 1 to 10","1991","35-65 y.","Male","51","0.014231264793051","0.0103016982527722","0.0181608313333298","2"
"2 on Scale 1 to 10","1991","16-34 y.","Female","44","0.0129336119940645","0.00856273834409049","0.0173044856440384","2"
"2 on Scale 1 to 10","1991","35-65 y.","Female","51","0.0124287565719808","0.00875836729357881","0.0160991458503827","2"
"2 on Scale 1 to 10","1991","66 and older","Male","5","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Female","8","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","Male","116","0.0383925125129282","0.0309941336055079","0.0457908914203485","3"
"3 on Scale 1 to 10","1991","16-34 y.","Female","76","0.0266212375787725","0.0203940749127734","0.0328484002447715","3"
"3 on Scale 1 to 10","1991","35-65 y.","Male","128","0.0299202980131935","0.0242680391475134","0.0355725568788735","3"
"3 on Scale 1 to 10","1991","35-65 y.","Female","134","0.0321217935790514","0.0262802944293901","0.0379632927287127","3"
"3 on Scale 1 to 10","1991","66 and older","Male","8","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Female","24","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","Female","121","0.0455422635977378","0.0374769582483025","0.053607568947173","4"
"4 on Scale 1 to 10","1991","35-65 y.","Male","157","0.0402874843447185","0.0337638286518963","0.0468111400375407","4"
"4 on Scale 1 to 10","1991","35-65 y.","Female","179","0.0441924688281764","0.0373836241845722","0.0510013134717807","4"
"4 on Scale 1 to 10","1991","66 and older","Male","20","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Male","125","0.0491023196789913","0.0407821480847453","0.0574224912732374","4"
"4 on Scale 1 to 10","1991","66 and older","Female","43","0.0375077789571029","0.0252168123578033","0.0497987455564024","4"
"5 on Scale 1 to 10","1991","16-34 y.","Male","330","0.118449923544452","0.106007491696768","0.130892355392137","5"
"5 on Scale 1 to 10","1991","16-34 y.","Female","380","0.141799330421094","0.128304523622709","0.15529413721948","5"
"5 on Scale 1 to 10","1991","35-65 y.","Male","555","0.139515436996954","0.128020196780034","0.151010677213875","5"
"5 on Scale 1 to 10","1991","35-65 y.","Female","605","0.154556600288657","0.142580922131878","0.166532278445437","5"
"5 on Scale 1 to 10","1991","66 and older","Male","80","0.130985453912596","0.102966910688608","0.159003997136583","5"
"5 on Scale 1 to 10","1991","66 and older","Female","149","0.158984013689186","0.13532995857276","0.182638068805613","5"
"6 on Scale 1 to 10","1991","35-65 y.","Female","440","0.110582387538545","0.100192522346777","0.120972252730313","6"
"6 on Scale 1 to 10","1991","66 and older","Male","50","0.0827830381171768","0.0598992871668346","0.105666789067519","6"
"6 on Scale 1 to 10","1991","66 and older","Female","98","0.106687642720088","0.0867173017054666","0.126657983734709","6"
"6 on Scale 1 to 10","1991","35-65 y.","Male","442","0.120556187541003","0.109753441186677","0.131358933895329","6"
"6 on Scale 1 to 10","1991","16-34 y.","Male","331","0.118987604306114","0.10652076808124","0.131454440530988","6"
"6 on Scale 1 to 10","1991","16-34 y.","Female","290","0.101647883391632","0.0899580687662864","0.113337698016978","6"
"7 on Scale 1 to 10","1991","35-65 y.","Male","645","0.183720382184357","0.170872441471696","0.196568322897017","7"
"7 on Scale 1 to 10","1991","16-34 y.","Male","474","0.187284611323086","0.172262372119038","0.202306850527133","7"
"7 on Scale 1 to 10","1991","16-34 y.","Female","448","0.171090161643846","0.156522115038707","0.185658208248985","7"
"7 on Scale 1 to 10","1991","35-65 y.","Female","570","0.163202474546577","0.150959480672685","0.175445468420468","7"
"7 on Scale 1 to 10","1991","66 and older","Male","92","0.175752250633579","0.144144046169501","0.207360455097657","7"
"7 on Scale 1 to 10","1991","66 and older","Female","134","0.144511010397999","0.121766089467369","0.167255931328628","7"
"8 on Scale 1 to 10","1991","16-34 y.","Male","670","0.260671296694467","0.243767674619317","0.277574918769618","8"
"8 on Scale 1 to 10","1991","16-34 y.","Female","665","0.280925787513158","0.263539061222021","0.298312513804294","8"
"8 on Scale 1 to 10","1991","35-65 y.","Male","889","0.270458150216627","0.255721101498054","0.285195198935199","8"
"8 on Scale 1 to 10","1991","35-65 y.","Female","864","0.263025909127951","0.24843980048436","0.277612017771542","8"
"8 on Scale 1 to 10","1991","66 and older","Female","232","0.264014656163155","0.235499526441271","0.292529785885039","8"
"8 on Scale 1 to 10","1991","66 and older","Male","156","0.299259922782206","0.261230191951707","0.337289653612704","8"
"9 on Scale 1 to 10","1991","16-34 y.","Male","291","0.130240320414404","0.117280865119328","0.14319977570948","9"
"9 on Scale 1 to 10","1991","66 and older","Male","61","0.111412417760457","0.0852825379076145","0.1375422976133","9"
"9 on Scale 1 to 10","1991","16-34 y.","Female","288","0.125456360422744","0.112642728587439","0.138269992258049","9"
"9 on Scale 1 to 10","1991","35-65 y.","Male","332","0.106606182129954","0.09636740607401","0.116844958185898","9"
"9 on Scale 1 to 10","1991","35-65 y.","Female","335","0.115338333004874","0.104755802996508","0.12592086301324","9"
"9 on Scale 1 to 10","1991","66 and older","Female","97","0.11206758701926","0.0916616418301449","0.132473532208376","9"
"0 Completely dissatisfied","1992","16-34 y.","Male","23","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","Female","14","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Male","20","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Female","28","","","","0"
"0 Completely dissatisfied","1992","66 and older","Male","1","","","","0"
"0 Completely dissatisfied","1992","66 and older","Female","8","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","Male","18","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Male","21","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Female","14","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Female","15","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Female","1","","","","1"
"10 Completely satisfied","1992","16-34 y.","Male","128","0.0534255993240203","0.0445660308651045","0.0622851677829361","10"
"10 Completely satisfied","1992","16-34 y.","Female","163","0.0695028617519959","0.0595162057259023","0.0794895177780896","10"
"10 Completely satisfied","1992","35-65 y.","Male","188","0.0712469006939687","0.0626193829042075","0.0798744184837299","10"
"10 Completely satisfied","1992","35-65 y.","Female","201","0.0729590184383355","0.0642896520195729","0.0816283848570981","10"
"10 Completely satisfied","1992","66 and older","Male","57","0.113404434562799","0.0869525664741923","0.139856302651405","10"
"10 Completely satisfied","1992","66 and older","Female","85","0.095689165903933","0.0766080858455199","0.114770245962346","10"
"2 on Scale 1 to 10","1992","16-34 y.","Male","51","0.0167493038972293","0.011693490901833","0.0218051168926256","2"
"2 on Scale 1 to 10","1992","35-65 y.","Male","60","0.0177792818316407","0.013347132450448","0.0222114312128335","2"
"2 on Scale 1 to 10","1992","16-34 y.","Female","40","0.0120578548796809","0.00777175773728871","0.016343952022073","2"
"2 on Scale 1 to 10","1992","35-65 y.","Female","59","0.0144565096099984","0.0104775638156983","0.0184354554042985","2"
"2 on Scale 1 to 10","1992","66 and older","Male","8","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Female","15","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","Female","84","0.0301169422967606","0.0234053378646994","0.0368285467288217","3"
"3 on Scale 1 to 10","1992","16-34 y.","Male","92","0.038483924354765","0.0309055083695741","0.0460623403399559","3"
"3 on Scale 1 to 10","1992","35-65 y.","Male","127","0.0317493191247649","0.0258688245910663","0.0376298136584635","3"
"3 on Scale 1 to 10","1992","35-65 y.","Female","156","0.0408550568845074","0.0342562801926944","0.0474538335763205","3"
"3 on Scale 1 to 10","1992","66 and older","Male","15","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Female","34","0.0364908331857315","0.0243280625342829","0.0486536038371802","3"
"4 on Scale 1 to 10","1992","35-65 y.","Male","216","0.0557170714552246","0.0480240322296778","0.0634101106807714","4"
"4 on Scale 1 to 10","1992","35-65 y.","Female","182","0.0447003634042822","0.0378118781282467","0.0515888486803178","4"
"4 on Scale 1 to 10","1992","66 and older","Male","30","0.0514071501063314","0.0329854274468847","0.0698288727657782","4"
"4 on Scale 1 to 10","1992","16-34 y.","Male","139","0.0477570161953558","0.0393555908529468","0.0561584415377649","4"
"4 on Scale 1 to 10","1992","16-34 y.","Female","139","0.0539126850136785","0.0450437327408873","0.0627816372864696","4"
"4 on Scale 1 to 10","1992","66 and older","Female","54","0.0599344727218197","0.0445376854190335","0.075331260024606","4"
"5 on Scale 1 to 10","1992","16-34 y.","Female","348","0.126827237978016","0.113758983454497","0.139895492501536","5"
"5 on Scale 1 to 10","1992","16-34 y.","Male","352","0.123405059514742","0.110447403335163","0.136362715694321","5"
"5 on Scale 1 to 10","1992","35-65 y.","Male","550","0.149953650678889","0.137979283753082","0.161928017604695","5"
"5 on Scale 1 to 10","1992","35-65 y.","Female","641","0.166340489281766","0.153927060895235","0.178753917668297","5"
"5 on Scale 1 to 10","1992","66 and older","Male","92","0.157602635604793","0.127206470849219","0.187998800360367","5"
"5 on Scale 1 to 10","1992","66 and older","Female","148","0.156134885285212","0.132589858258515","0.179679912311909","5"
"6 on Scale 1 to 10","1992","35-65 y.","Male","408","0.101011913748485","0.09090505945278","0.111118768044189","6"
"6 on Scale 1 to 10","1992","16-34 y.","Male","318","0.120652041238242","0.107819631853014","0.133484450623469","6"
"6 on Scale 1 to 10","1992","66 and older","Female","115","0.120196017255256","0.0991024174216206","0.141289617088892","6"
"6 on Scale 1 to 10","1992","16-34 y.","Female","345","0.144066458320015","0.130276508371211","0.157856408268819","6"
"6 on Scale 1 to 10","1992","35-65 y.","Female","465","0.122231963340787","0.111313018396385","0.133150908285189","6"
"6 on Scale 1 to 10","1992","66 and older","Male","60","0.106459940482065","0.0807305987310806","0.132189282233049","6"
"7 on Scale 1 to 10","1992","16-34 y.","Female","498","0.188894383047189","0.173523123574118","0.20426564252026","7"
"7 on Scale 1 to 10","1992","35-65 y.","Female","673","0.186573928356182","0.173587703355894","0.199560153356469","7"
"7 on Scale 1 to 10","1992","16-34 y.","Male","512","0.218008961075788","0.201742295048458","0.234275627103118","7"
"7 on Scale 1 to 10","1992","35-65 y.","Male","685","0.197264062016156","0.18391769461087","0.210610429421442","7"
"7 on Scale 1 to 10","1992","66 and older","Male","90","0.156661291868746","0.126339111897742","0.186983471839751","7"
"7 on Scale 1 to 10","1992","66 and older","Female","162","0.179172642933077","0.154296991457034","0.204048294409121","7"
"8 on Scale 1 to 10","1992","16-34 y.","Female","589","0.257424200328321","0.240254753259735","0.274593647396908","8"
"8 on Scale 1 to 10","1992","16-34 y.","Male","611","0.262110542535241","0.24478453947426","0.279436545596221","8"
"8 on Scale 1 to 10","1992","35-65 y.","Male","828","0.265178385211696","0.250373237008336","0.279983533415057","8"
"8 on Scale 1 to 10","1992","66 and older","Female","209","0.235476389339741","0.20795427230312","0.262998506376363","8"
"8 on Scale 1 to 10","1992","66 and older","Male","155","0.294297909464733","0.256280471784992","0.332315347144474","8"
"8 on Scale 1 to 10","1992","35-65 y.","Female","766","0.248856605669459","0.234444268488737","0.26326894285018","8"
"9 on Scale 1 to 10","1992","16-34 y.","Male","231","0.106775226028893","0.0946084330337997","0.118942019023987","9"
"9 on Scale 1 to 10","1992","16-34 y.","Female","256","0.107492798237719","0.0953293481853066","0.119656248290132","9"
"9 on Scale 1 to 10","1992","35-65 y.","Male","312","0.0987775382020677","0.0887706778347762","0.108784398569359","9"
"9 on Scale 1 to 10","1992","35-65 y.","Female","272","0.0916751106766906","0.082055782755195","0.101294438598186","9"
"9 on Scale 1 to 10","1992","66 and older","Male","44","0.0826594936293251","0.0596879485127463","0.105631038745904","9"
"9 on Scale 1 to 10","1992","66 and older","Female","82","0.0873351005054308","0.0690219616433436","0.105648239367518","9"
"0 Completely dissatisfied","1993","16-34 y.","Female","11","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","Male","18","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","Female","27","","","","0"
"0 Completely dissatisfied","1993","16-34 y.","Male","13","","","","0"
"0 Completely dissatisfied","1993","66 and older","Male","1","","","","0"
"0 Completely dissatisfied","1993","66 and older","Female","5","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","Male","9","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","Male","19","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","Female","20","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","Female","12","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Male","3","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Female","3","","","","1"
"10 Completely satisfied","1993","16-34 y.","Male","143","0.0698753581128392","0.059797000830077","0.0799537153956014","10"
"10 Completely satisfied","1993","16-34 y.","Female","189","0.0862345222535879","0.0751032626494586","0.0973657818577171","10"
"10 Completely satisfied","1993","35-65 y.","Female","255","0.0918961601893794","0.0821559027931191","0.10163641758564","10"
"10 Completely satisfied","1993","35-65 y.","Male","214","0.0783723000185534","0.0692781757473053","0.0874664242898014","10"
"10 Completely satisfied","1993","66 and older","Male","86","0.159057489396248","0.128630301625582","0.189484677166914","10"
"10 Completely satisfied","1993","66 and older","Female","144","0.171399303282034","0.147139604894423","0.195659001669645","10"
"2 on Scale 1 to 10","1993","16-34 y.","Male","54","0.0197109592619489","0.0142157010284584","0.0252062174954393","2"
"2 on Scale 1 to 10","1993","16-34 y.","Female","34","0.0107475565926267","0.00665876670681794","0.0148363464784355","2"
"2 on Scale 1 to 10","1993","35-65 y.","Male","80","0.0240941730562593","0.0189054343992769","0.0292829117132417","2"
"2 on Scale 1 to 10","1993","35-65 y.","Female","55","0.0168971616659133","0.0125514555849679","0.0212428677468587","2"
"2 on Scale 1 to 10","1993","66 and older","Male","8","","","","2"
"2 on Scale 1 to 10","1993","66 and older","Female","14","","","","2"
"3 on Scale 1 to 10","1993","35-65 y.","Male","113","0.0276648360940976","0.0221150802713029","0.0332145919168923","3"
"3 on Scale 1 to 10","1993","35-65 y.","Female","131","0.0327128396155557","0.0267150555115497","0.0387106237195616","3"
"3 on Scale 1 to 10","1993","16-34 y.","Male","80","0.0308850587372889","0.0240456428602281","0.0377244746143496","3"
"3 on Scale 1 to 10","1993","16-34 y.","Female","70","0.0255169535442421","0.0192639609696779","0.0317699461188063","3"
"3 on Scale 1 to 10","1993","66 and older","Male","10","","","","3"
"3 on Scale 1 to 10","1993","66 and older","Female","28","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","Female","123","0.0393905242358448","0.0316769498664112","0.0471040986052784","4"
"4 on Scale 1 to 10","1993","35-65 y.","Female","151","0.0408058692185244","0.034135212863588","0.0474765255734607","4"
"4 on Scale 1 to 10","1993","66 and older","Female","31","0.0326071918447648","0.0211740300213311","0.0440403536681986","4"
"4 on Scale 1 to 10","1993","66 and older","Male","15","","","","4"
"4 on Scale 1 to 10","1993","16-34 y.","Male","114","0.042167338639848","0.0342224087589548","0.0501122685207412","4"
"4 on Scale 1 to 10","1993","35-65 y.","Male","167","0.0412233835767281","0.034496214188854","0.0479505529646023","4"
"5 on Scale 1 to 10","1993","16-34 y.","Male","320","0.103663789861479","0.0916132594365568","0.115714320286402","5"
"5 on Scale 1 to 10","1993","35-65 y.","Male","478","0.126032056387404","0.11480178913082","0.137262323643987","5"
"5 on Scale 1 to 10","1993","35-65 y.","Female","540","0.141275081716009","0.129531142050509","0.153019021381508","5"
"5 on Scale 1 to 10","1993","66 and older","Male","66","0.113209670237536","0.0868491585329151","0.139570181942157","5"
"5 on Scale 1 to 10","1993","66 and older","Female","117","0.140240883651022","0.117887980395028","0.162593786907016","5"
"5 on Scale 1 to 10","1993","16-34 y.","Female","321","0.124368622884892","0.111282758112325","0.137454487657459","5"
"6 on Scale 1 to 10","1993","16-34 y.","Male","303","0.124765351740863","0.111701645669923","0.137829057811802","6"
"6 on Scale 1 to 10","1993","16-34 y.","Female","269","0.103176826795083","0.091114506623492","0.115239146966674","6"
"6 on Scale 1 to 10","1993","35-65 y.","Male","454","0.123967555344686","0.112816500733888","0.135118609955484","6"
"6 on Scale 1 to 10","1993","35-65 y.","Female","430","0.116255079875442","0.105447625027389","0.127062534723496","6"
"6 on Scale 1 to 10","1993","66 and older","Male","48","0.0815265112324739","0.0587606365442314","0.104292385920716","6"
"6 on Scale 1 to 10","1993","66 and older","Female","102","0.103548076035835","0.0839351340940046","0.123161017977666","6"
"7 on Scale 1 to 10","1993","16-34 y.","Male","545","0.235460862896817","0.218687645403035","0.2522340803906","7"
"7 on Scale 1 to 10","1993","66 and older","Female","132","0.135980820280262","0.113915575794117","0.158046064766407","7"
"7 on Scale 1 to 10","1993","16-34 y.","Female","503","0.205178691676565","0.189165155825402","0.221192227527728","7"
"7 on Scale 1 to 10","1993","35-65 y.","Male","674","0.191640253435204","0.178321991975685","0.204958514894723","7"
"7 on Scale 1 to 10","1993","66 and older","Male","93","0.171671485288733","0.140298778703791","0.203044191873675","7"
"7 on Scale 1 to 10","1993","35-65 y.","Female","586","0.1624884760636","0.150050186193552","0.174926765933649","7"
"8 on Scale 1 to 10","1993","16-34 y.","Male","616","0.240562383641073","0.223665093423908","0.257459673858239","8"
"8 on Scale 1 to 10","1993","16-34 y.","Female","606","0.255658893711934","0.238360618116654","0.272957169307213","8"
"8 on Scale 1 to 10","1993","35-65 y.","Male","829","0.270282442528817","0.255254893826227","0.285309991231406","8"
"8 on Scale 1 to 10","1993","66 and older","Female","250","0.256608938961631","0.228492987706418","0.284724890216843","8"
"8 on Scale 1 to 10","1993","35-65 y.","Female","844","0.261936390284775","0.247111250030572","0.276761530538979","8"
"8 on Scale 1 to 10","1993","66 and older","Male","157","0.283047359980254","0.245569361620538","0.320525358339969","8"
"9 on Scale 1 to 10","1993","16-34 y.","Female","305","0.139021731158963","0.125302688749462","0.152740773568464","9"
"9 on Scale 1 to 10","1993","35-65 y.","Male","309","0.106190454609345","0.0957656706631205","0.11661523855557","9"
"9 on Scale 1 to 10","1993","16-34 y.","Male","261","0.125522919045502","0.112425284070677","0.138620554020327","9"
"9 on Scale 1 to 10","1993","66 and older","Male","68","0.131730005777402","0.103593422958986","0.159866588595818","9"
"9 on Scale 1 to 10","1993","66 and older","Female","101","0.104512253845693","0.084818810663256","0.12420569702813","9"
"9 on Scale 1 to 10","1993","35-65 y.","Female","340","0.121836292812404","0.11080744673943","0.132865138885377","9"
"0 Completely dissatisfied","1994","16-34 y.","Male","","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Female","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Male","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Female","","","","","0"
"0 Completely dissatisfied","1994","66 and older","Male","","","","","0"
"0 Completely dissatisfied","1994","66 and older","Female","","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","Male","","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","Female","","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Male","","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Female","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Female","","","","","1"
"10 Completely satisfied","1994","16-34 y.","Male","","","","","10"
"10 Completely satisfied","1994","16-34 y.","Female","","","","","10"
"10 Completely satisfied","1994","35-65 y.","Male","","","","","10"
"10 Completely satisfied","1994","35-65 y.","Female","","","","","10"
"10 Completely satisfied","1994","66 and older","Male","","","","","10"
"10 Completely satisfied","1994","66 and older","Female","","","","","10"
"2 on Scale 1 to 10","1994","16-34 y.","Female","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","Male","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","Female","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Male","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Female","","","","","2"
