"plh0162","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1990","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","66 and older","general elemantary","3","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","inadequately","","","","","9"
"9 on Scale 1 to 10","1990","35-65 y.","general elemantary","10","","","","9"
"0 Completely dissatisfied","1991","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","general elemantary","11","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","middle vocational","32","0.0096798526242819","0.00598129198822767","0.0133784132603361","0"
"0 Completely dissatisfied","1991","16-34 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","higher vocational","1","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","higher education","5","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","general elemantary","16","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","middle vocational","41","0.00892396238617843","0.00581675091851403","0.0120311738538428","0"
"0 Completely dissatisfied","1991","35-65 y.","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","higher vocational","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","higher education","9","","","","0"
"0 Completely dissatisfied","1991","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1991","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1991","66 and older","general elemantary","5","","","","0"
"0 Completely dissatisfied","1991","66 and older","middle vocational","6","","","","0"
"0 Completely dissatisfied","1991","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1991","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1991","66 and older","higher education","1","","","","0"
"1 on Scale 1 to 10","1991","66 and older","middle vocational","7","","","","1"
"1 on Scale 1 to 10","1991","66 and older","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1991","66 and older","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1991","66 and older","higher education","2","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","higher education","4","","","","1"
"1 on Scale 1 to 10","1991","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","inadequately","1","","","","1"
"1 on Scale 1 to 10","1991","66 and older","general elemantary","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","general elemantary","11","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","in school","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","inadequately","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","higher education","3","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","inadequately","3","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","general elemantary","7","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","middle vocational","20","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","in school","","","","","1"
"10 Completely satisfied","1991","16-34 y.","in school","26","","","","10"
"10 Completely satisfied","1991","16-34 y.","inadequately","16","","","","10"
"10 Completely satisfied","1991","16-34 y.","general elemantary","99","0.10638809549246","0.0879392488776816","0.124836942107239","10"
"10 Completely satisfied","1991","16-34 y.","middle vocational","174","0.0630201497467671","0.053840726298628","0.0721995731949061","10"
"10 Completely satisfied","1991","16-34 y.","vocational + Abi","6","","","","10"
"10 Completely satisfied","1991","16-34 y.","higher vocational","13","","","","10"
"10 Completely satisfied","1991","16-34 y.","higher education","36","0.0801049935808064","0.0557444021963442","0.104465584965269","10"
"10 Completely satisfied","1991","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1991","35-65 y.","inadequately","27","","","","10"
"10 Completely satisfied","1991","35-65 y.","middle vocational","260","0.0891979028273486","0.0797805728006636","0.0986152328540336","10"
"10 Completely satisfied","1991","35-65 y.","vocational + Abi","13","","","","10"
"10 Completely satisfied","1991","66 and older","middle vocational","84","0.113182703039196","0.0899767885134337","0.136388617564958","10"
"10 Completely satisfied","1991","66 and older","vocational + Abi","6","","","","10"
"10 Completely satisfied","1991","66 and older","higher vocational","17","","","","10"
"10 Completely satisfied","1991","66 and older","higher education","19","","","","10"
"10 Completely satisfied","1991","35-65 y.","general elemantary","100","0.0806855912565875","0.065829142944704","0.095542039568471","10"
"10 Completely satisfied","1991","35-65 y.","higher vocational","36","0.0924831144266442","0.0658048501459822","0.119161378707306","10"
"10 Completely satisfied","1991","35-65 y.","higher education","63","0.078728438509328","0.0627623820183541","0.0946944950003018","10"
"10 Completely satisfied","1991","66 and older","in school","","","","","10"
"10 Completely satisfied","1991","66 and older","inadequately","3","","","","10"
"10 Completely satisfied","1991","66 and older","general elemantary","62","0.121337298403942","0.0928309834583131","0.149843613349572","10"
"2 on Scale 1 to 10","1991","16-34 y.","in school","2","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","inadequately","3","","","","2"
"2 on Scale 1 to 10","1991","66 and older","middle vocational","7","","","","2"
"2 on Scale 1 to 10","1991","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","general elemantary","17","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","middle vocational","60","0.0151995334367802","0.0105778540485402","0.0198212128250202","2"
"2 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","higher education","6","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","inadequately","4","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","middle vocational","58","0.0135080416566465","0.00969403516503521","0.0173220481482578","2"
"2 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","higher vocational","7","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","higher education","12","","","","2"
"2 on Scale 1 to 10","1991","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1991","66 and older","inadequately","1","","","","2"
"2 on Scale 1 to 10","1991","66 and older","general elemantary","2","","","","2"
"2 on Scale 1 to 10","1991","66 and older","higher education","3","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","general elemantary","18","","","","2"
"3 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","higher vocational","16","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","higher education","42","0.0368959288043333","0.0257205090819334","0.0480713485267333","3"
"3 on Scale 1 to 10","1991","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","inadequately","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","middle vocational","18","","","","3"
"3 on Scale 1 to 10","1991","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","higher education","3","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","in school","2","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","inadequately","7","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","general elemantary","28","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","middle vocational","123","0.0377002997213247","0.0305051780898162","0.0448954213528331","3"
"3 on Scale 1 to 10","1991","35-65 y.","general elemantary","50","0.0366344612216399","0.0263867842354203","0.0468821382078596","3"
"3 on Scale 1 to 10","1991","35-65 y.","middle vocational","127","0.0279962321301431","0.0225459093274172","0.033446554932869","3"
"3 on Scale 1 to 10","1991","16-34 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","higher vocational","4","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","higher education","20","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","inadequately","23","","","","3"
"3 on Scale 1 to 10","1991","66 and older","general elemantary","10","","","","3"
"4 on Scale 1 to 10","1991","35-65 y.","middle vocational","180","0.0470191155859844","0.0400252419670552","0.0540129892049136","4"
"4 on Scale 1 to 10","1991","35-65 y.","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","1991","66 and older","middle vocational","25","","","","4"
"4 on Scale 1 to 10","1991","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","general elemantary","35","0.0352114300732578","0.0241831919021637","0.046239668244352","4"
"4 on Scale 1 to 10","1991","16-34 y.","middle vocational","142","0.0516031366951976","0.043246266273605","0.0599600071167901","4"
"4 on Scale 1 to 10","1991","35-65 y.","higher education","44","0.032763561463814","0.0222099795140148","0.0433171434136132","4"
"4 on Scale 1 to 10","1991","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1991","66 and older","higher vocational","2","","","","4"
"4 on Scale 1 to 10","1991","66 and older","higher education","8","","","","4"
"4 on Scale 1 to 10","1991","66 and older","inadequately","2","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","higher vocational","9","","","","4"
"4 on Scale 1 to 10","1991","66 and older","general elemantary","25","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","in school","3","","","","4"
